Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/29/2008,1355.935,21.442,19.093,2.349,27.892,,10.694,,,,,38.056,,,,,98.084,528.194,,,148.25,,,581.407,526.886,477.299,49.587,54.521,1257.851,,48.225,48.225,,,,15.355,,,,,,116.329,,,116.329,179.909,729.955,,,,,96.168,,,,,,96.168,826.123,1006.032,,299.564,,,-13.236,62.305,1.041,349.674,0.229,349.903,1355.935,
09/28/2008,1322.17,26.032,26.032,0.0,21.489,,11.417,,,,,45.672,,,,,104.61,513.022,,,116.938,,,587.6,525.004,477.387,47.617,62.596,1217.56,,52.684,52.684,,,,54.915,,,,,,121.15,,,121.15,228.749,666.24,,,,,92.792,,,,,,92.792,759.032,987.781,,300.696,,,-13.18,42.715,4.004,334.235,0.154,334.389,1322.17,
12/28/2008,4645.62,90.09,90.09,,97.258,,24.646,24.646,,,,168.844,,,,,380.838,1770.372,1977.253,-206.881,167.66,,,2326.75,2265.248,853.775,1411.473,61.502,4264.782,,139.34,139.34,,,,30.426,,,,,,332.723,,,332.723,502.489,1081.151,,,,,678.535,,,,,,678.535,1759.686,2262.175,0.0,2800.183,,,-15.944,-357.541,-43.253,2383.445,0.0,2383.445,4645.62,
03/29/2009,4642.678,122.434,122.434,0.0,93.904,,24.282,,,,,184.313,,40.073,,144.24,424.933,1734.407,,,151.038,116.731,34.307,2332.3,2268.024,859.007,1409.017,64.276,4217.745,,367.511,108.861,,,258.65,30.732,0.0,,,,30.732,86.746,43.865,,82.521,484.989,1078.494,1078.494,,,,704.263,,,,,478.401,181.997,1782.757,2267.746,0.0,2804.265,47.042,2757.223,-15.594,-375.498,-38.241,2374.932,0.0,2374.932,4642.678,
06/28/2009,5082.415,616.001,616.001,0.0,87.719,,24.386,,,,,185.062,,57.353,,127.709,913.168,1701.159,,,136.429,102.269,34.16,2331.659,2272.323,869.86,1402.463,59.336,4169.247,,353.019,95.515,,,257.504,29.266,0.0,,,,29.266,88.882,35.719,,84.686,471.167,1503.035,1503.035,,,,706.391,,,,,497.009,173.663,2209.426,2680.593,0.0,2801.297,47.042,2754.255,-7.892,-367.642,-23.941,2401.822,0.0,2401.822,5082.415,
09/27/2009,5068.306,644.646,644.646,0.0,86.87,,21.991,,,,,166.852,,45.333,,121.519,920.359,1667.384,,,144.201,110.121,34.08,2336.362,2276.852,878.322,1398.53,59.51,4147.947,,355.804,88.038,,,267.766,17.489,0.0,,,,17.489,85.161,29.367,,81.622,458.454,1507.857,1507.857,,,,702.489,,,,,496.237,176.885,2210.346,2668.8,0.0,2804.345,47.148,2757.197,-31.946,-359.983,-12.91,2399.506,0.0,2399.506,5068.306,
01/03/2010,4975.416,591.719,591.719,0.0,88.004,,23.024,,,,,176.245,0.0,66.557,,109.688,878.992,1619.248,1966.009,-346.761,146.315,107.02,39.295,2330.861,2273.902,881.019,1392.883,56.959,4096.424,,372.544,103.454,0.0,0.0,269.09,22.127,0.0,,,,22.127,80.476,13.195,0.0,80.476,475.147,1500.784,1500.784,,,,663.146,0.0,0.0,0.0,0.0,475.538,174.413,2163.93,2639.077,0.0,2808.475,47.042,2761.433,-85.971,-380.48,-5.685,2336.339,0.0,2336.339,4975.416,
04/04/2010,4868.478,507.284,507.284,0.0,86.727,,21.778,,,,,197.909,,66.565,,131.344,813.698,1585.979,,,143.95,110.014,33.936,2324.851,2266.02,883.001,1383.019,58.831,4054.78,,326.508,77.691,,,248.817,15.359,0.0,,,,15.359,77.484,41.314,,77.484,419.351,1501.853,1501.853,,,,686.028,,,,,466.831,177.883,2187.881,2607.232,0.0,2811.389,47.042,2764.347,-163.654,-390.544,4.055,2261.246,0.0,2261.246,4868.478,
07/04/2010,4839.7,508.38,508.38,0.0,96.625,,22.401,,,,,201.671,,66.556,,135.115,829.077,1567.964,,,111.927,104.056,7.871,2330.732,2257.387,880.729,1376.658,73.345,4010.623,,336.041,79.246,,,256.795,18.002,0.0,,,,18.002,83.55,31.373,,83.55,437.593,1556.623,1556.623,,,,677.0,,,,,469.997,175.63,2233.623,2671.216,0.0,2813.467,47.042,2766.425,-251.601,-386.171,-7.211,2168.484,0.0,2168.484,4839.7,
10/03/2010,4854.68,520.514,520.514,0.0,88.521,,21.238,,,,,224.457,,78.764,,145.693,854.73,1554.74,,,120.93,106.865,14.065,2324.28,2249.689,882.611,1367.078,74.591,3999.95,,336.44,88.515,,,247.925,17.923,0.0,,,,17.923,102.758,21.815,,102.758,457.121,1559.634,1559.634,,,,663.338,,,,,469.973,171.55,2222.972,2680.093,0.0,2815.446,47.042,2768.404,-249.755,-393.333,2.229,2174.587,0.0,2174.587,4854.68,
01/01/2011,4732.654,512.508,512.508,0.0,84.258,,22.694,,,,,135.328,0.0,34.389,,100.939,754.788,1551.261,2006.691,-455.43,119.835,107.223,12.612,2306.77,2242.218,883.644,1358.574,64.552,3977.866,,326.518,81.361,0.0,0.0,245.157,18.415,0.0,,,,18.415,76.553,11.46,0.0,76.553,421.486,1553.987,1467.317,86.67,86.67,,594.007,0.0,0.0,0.0,0.0,412.293,170.254,2147.994,2569.48,0.0,2818.168,47.042,2771.126,-249.547,-412.464,7.017,2163.174,0.0,2163.174,4732.654,
04/03/2011,4740.741,500.061,500.061,0.0,84.623,,23.112,,,,,194.257,,54.996,,139.261,802.053,1519.962,,,109.941,109.941,,2308.785,2239.513,888.095,1351.418,69.272,3938.688,,309.264,68.745,,,240.519,17.35,0.0,,,,17.35,85.478,39.745,,85.478,412.092,1526.674,1526.674,,,,634.862,,,,,430.189,164.928,2161.536,2573.628,0.0,2821.318,47.042,2774.276,-246.568,-422.257,14.62,2167.113,0.0,2167.113,4740.741,
07/03/2011,4751.632,492.448,492.448,0.0,70.962,,13.164,,,,,245.951,,62.998,,182.953,822.525,1141.675,,,110.785,110.785,,2676.647,2190.608,872.366,1318.242,486.039,3929.107,,262.93,70.964,,,191.966,8.18,0.0,,,,8.18,185.384,18.81,,185.384,456.494,1346.64,1346.64,,,,821.076,,,,,445.897,356.369,2167.716,2624.21,0.0,2823.99,47.042,2776.948,-292.067,-419.39,14.889,2127.422,0.0,2127.422,4751.632,
10/02/2011,4253.295,488.817,488.817,0.0,71.712,,12.508,,,,,162.669,,58.279,,104.39,735.706,1152.666,,,119.207,119.207,,2245.716,2176.905,867.701,1309.204,68.811,3517.589,,262.321,69.599,,,192.722,8.088,0.0,,,,8.088,72.116,13.137,,72.116,342.525,1348.707,1348.707,,,,564.71,,,,,441.896,109.677,1913.417,2255.942,0.0,2828.539,47.042,2781.497,-394.257,-431.197,-5.732,1997.353,0.0,1997.353,4253.295,
01/01/2012,4289.129,475.231,475.231,0.0,68.349,,12.903,,,,,178.914,,80.97,,97.944,735.397,1192.2,1490.558,-298.358,119.271,119.271,,2242.261,2174.719,870.431,1304.288,67.542,3553.732,,259.599,81.301,0.0,0.0,178.298,6.597,0.0,,,,6.597,70.547,0.0,,70.547,336.743,1350.402,1350.402,,,,605.915,0.0,0.0,0.0,0.0,458.107,147.808,1956.317,2293.06,0.0,2826.913,47.042,2779.871,-395.947,-434.999,0.102,1996.069,0.0,1996.069,4289.129,
04/01/2012,4266.104,418.41,418.41,0.0,72.074,,12.004,,,,,211.425,,91.689,,119.736,713.913,1195.107,,,118.969,118.969,,2238.115,2171.512,872.032,1299.48,66.603,3552.191,,238.567,54.007,,,184.56,7.705,0.0,,,,7.705,77.289,,,77.289,323.561,1344.687,1344.687,,,,584.508,,,,,475.908,108.6,1929.195,2252.756,0.0,2832.996,53.049,2779.947,-393.818,-430.457,4.627,2013.348,0.0,2013.348,4266.104,
07/01/2012,4310.481,435.1,435.1,0.0,72.976,,12.322,,,,,209.578,,84.285,,125.293,729.976,1205.883,,,115.863,115.863,,2258.759,2187.338,873.786,1313.552,71.421,3580.505,,252.68,53.081,,,199.599,9.905,0.0,,,,9.905,85.868,,,85.868,348.453,1384.373,1354.07,30.303,30.303,,564.958,,,,,457.529,107.429,1949.331,2297.784,0.0,2847.431,66.165,2781.266,-392.246,-443.762,1.274,2012.697,0.0,2012.697,4310.481,
09/30/2012,4340.079,453.592,453.592,0.0,65.135,,12.287,,,,,202.666,,95.292,,107.374,733.68,1240.858,,,117.577,117.577,,2247.964,2191.468,876.643,1314.825,56.496,3606.399,,258.675,83.27,,,175.405,10.0,0.0,,,,10.0,75.249,13.063,,75.249,343.924,1447.328,1447.328,,,,577.083,,,,,452.186,111.834,2024.411,2368.335,0.0,2830.204,47.042,2783.162,-389.912,-477.742,9.194,1971.744,0.0,1971.744,4340.079,
12/30/2012,4303.199,453.361,453.361,0.0,61.164,,13.805,,,,,181.497,0.0,91.489,,90.008,709.827,1250.338,1649.686,-399.348,113.283,113.283,,2229.751,2177.738,876.201,1301.537,52.013,3593.372,,208.174,70.826,0.0,0.0,137.348,12.911,0.0,,,,12.911,65.777,0.0,0.0,65.777,286.862,1444.651,1444.651,,,,585.831,0.0,0.0,0.0,0.0,438.217,147.614,2030.482,2317.344,0.0,2829.807,47.042,2782.765,-382.926,-467.007,5.981,1985.855,,1985.855,4303.199,
03/31/2013,4256.978,428.684,428.684,0.0,61.761,,12.424,,,,,192.797,,84.659,,108.138,695.666,1233.283,,,110.901,110.901,,2217.128,2169.041,875.179,1293.862,48.087,3561.312,,187.704,55.406,,,132.298,13.803,0.0,,,,13.803,70.118,,,70.118,271.625,1441.742,1441.742,,,,572.132,,,,,435.632,136.5,2013.874,2285.499,0.0,2830.196,47.042,2783.154,-378.975,-480.592,0.85,1971.479,0.0,1971.479,4256.978,
06/30/2013,4316.695,489.017,489.017,0.0,65.81,,11.715,,,,,209.253,,86.501,,122.752,775.795,1226.532,,,107.445,107.445,,2206.923,2173.468,872.883,1300.585,33.455,3540.9,,214.858,86.646,,,128.212,248.876,0.0,,,,248.876,71.284,,,71.284,535.018,1222.285,1222.285,,,,595.59,,,,,440.364,155.226,1817.875,2352.893,0.0,2832.994,47.042,2785.952,-376.159,-484.115,-6.587,1966.133,-2.331,1963.802,4316.695,
09/29/2013,4323.955,513.431,513.431,0.0,62.62,,9.127,,,,,273.621,,86.173,,187.448,858.799,1156.32,,,106.636,106.636,,2202.2,2168.092,868.057,1300.035,34.108,3465.156,,245.818,89.743,,,156.075,38.26,0.0,,,,38.26,68.768,,,68.768,352.846,1433.662,1433.662,,,,616.138,,,,,454.524,161.614,2049.8,2402.646,0.0,2835.521,47.042,2788.479,-404.484,-505.657,-1.658,1923.722,-2.413,1921.309,4323.955,
12/29/2013,4363.04,580.152,580.152,0.0,62.885,,10.226,,,,,269.148,,120.206,,148.942,922.411,1165.487,1639.525,-474.038,83.197,83.197,,2191.945,2148.324,842.544,1305.78,43.621,3440.629,,243.8,83.7,0.0,0.0,160.1,38.543,0.0,,,,38.543,67.183,0.0,,67.183,349.526,1425.285,1425.285,,,,658.743,0.0,0.0,0.0,0.0,482.499,176.244,2084.028,2433.554,0.0,2841.487,47.042,2794.445,-409.449,-492.215,-10.337,1929.486,,1929.486,4363.04,
03/30/2014,4154.077,384.695,384.695,0.0,63.192,,9.032,,,,,253.819,,116.319,,137.5,710.738,1146.996,,,79.909,79.909,,2216.434,2171.548,826.686,1344.862,44.886,3443.339,,199.444,60.397,,,139.047,37.814,0.0,,,,37.814,71.653,,,71.653,308.911,1423.756,1423.756,,,,698.256,,,,,492.264,205.992,2122.012,2430.923,0.0,2873.266,47.042,2826.224,-668.207,-464.228,-17.677,1723.154,0.0,1723.154,4154.077,
06/29/2014,4157.055,371.66,371.66,0.0,72.055,,9.049,,,,,220.17,,92.822,,127.348,672.934,1187.648,,,82.063,82.063,,2214.41,2170.928,828.264,1342.664,43.482,3484.121,,214.237,74.036,,,140.201,37.68,0.0,,,,37.68,69.093,,,69.093,321.01,1416.411,1416.411,,,,675.268,,,,,483.563,191.705,2091.679,2412.689,0.0,2875.968,47.042,2828.926,-666.594,-453.566,-11.442,1744.366,0.0,1744.366,4157.055,
09/28/2014,4179.455,342.446,342.446,0.0,69.084,,8.305,,,,,250.398,,100.497,,149.901,670.233,1234.992,,,77.768,77.768,,2196.462,2154.473,815.99,1338.483,41.989,3509.222,,233.645,96.812,,,136.833,37.485,0.0,,,,37.485,68.014,,,68.014,339.144,1409.066,1409.066,,,,702.53,,,,,509.494,193.036,2111.596,2450.74,0.0,2875.007,47.042,2827.965,-676.419,-449.103,-20.77,1728.715,0.0,1728.715,4179.455,
12/28/2014,4137.599,267.112,267.112,0.0,68.211,,6.861,,,,,219.918,0.0,73.661,1.151,137.566,562.102,1241.17,1663.981,-422.811,74.054,74.054,,2260.273,2173.869,822.562,1351.307,56.272,3575.497,,203.189,77.309,0.0,0.0,125.88,53.202,0.0,,,,53.202,83.833,0.0,0.0,65.308,340.224,1384.972,1384.972,,,,694.827,0.0,0.0,0.0,0.0,493.843,199.833,2079.799,2420.023,0.0,2874.007,47.042,2826.965,-679.22,-445.917,-31.294,1717.576,0.0,1717.576,4137.599,
03/29/2015,4133.835,202.862,202.862,0.0,76.387,,7.941,,,,,251.232,,89.209,,162.023,538.422,1288.009,,,70.242,70.242,,2237.162,2164.267,818.789,1345.478,72.895,3595.413,,196.161,72.271,,,123.89,57.571,0.0,,,,57.571,78.872,,,78.872,332.604,1392.309,1392.309,,,,693.062,,,,,489.134,203.928,2085.371,2417.975,0.0,2904.175,47.042,2857.133,-698.345,-438.612,-51.358,1715.86,0.0,1715.86,4133.835,
06/28/2015,5106.545,1197.567,1197.567,0.0,70.515,,5.791,,,,,280.046,,81.72,0.0,198.326,1553.919,1254.489,,,70.715,70.715,,2227.422,2155.222,795.737,1359.485,72.2,3552.626,,197.522,67.346,,,130.176,17.595,0.0,,,,17.595,82.783,,,82.783,297.9,2379.782,2301.315,78.467,78.467,,690.437,,,,,473.45,216.987,3070.219,3368.119,0.0,2926.548,47.042,2879.506,-723.279,-418.41,-46.433,1738.426,0.0,1738.426,5106.545,
09/27/2015,4080.782,175.7,175.7,0.0,77.078,,4.204,,,,,338.06,,73.132,0.0,264.928,595.042,1226.383,,,64.89,64.89,,2194.467,2118.83,775.633,1343.197,75.637,3485.74,,195.265,60.691,,,134.574,23.198,0.0,,,,23.198,86.444,,,86.444,304.907,2379.934,2297.171,82.763,82.763,,690.484,,,,,476.513,213.971,3070.418,3375.325,0.0,2923.23,47.042,2876.188,-1728.336,-426.054,-63.383,705.457,0.0,705.457,4080.782,
01/03/2016,4108.72,327.216,327.216,0.0,104.854,,4.312,,,,,180.187,0.0,0.0,0.0,180.187,616.569,1227.944,1634.049,-406.105,58.369,58.369,,2205.838,2110.368,770.781,1339.587,95.47,3492.151,,178.085,53.681,0.0,0.0,124.404,23.29,0.0,,,,23.29,67.399,0.0,0.0,67.399,268.774,2402.823,2402.823,,,,684.209,0.0,0.0,0.0,0.0,459.713,224.496,3087.032,3355.806,0.0,2921.794,47.042,2874.752,-1741.425,-356.632,-70.823,752.914,0.0,752.914,4108.72,
04/03/2016,4150.31,312.923,312.923,0.0,87.999,,3.607,,,,,202.826,,,,202.826,607.355,1235.596,,,61.253,61.253,,2246.106,2101.039,767.455,1333.584,145.067,3542.955,,146.668,36.369,,,110.299,23.462,0.0,,,,23.462,86.865,,,86.865,256.995,2478.581,2478.581,,,,681.145,,,,,452.173,228.972,3159.726,3416.721,0.0,2920.288,47.042,2873.246,-1781.511,-347.486,-57.702,733.589,0.0,733.589,4150.31,
07/03/2016,4135.22,266.18,266.18,0.0,115.304,,2.432,,,,,271.816,,0.0,0.0,271.816,655.732,1191.353,,,60.942,60.942,,2227.193,2070.435,739.566,1330.869,156.758,3479.488,,162.931,38.192,,,124.739,23.701,0.0,0.0,0.0,,23.701,91.322,,,91.322,277.954,2485.414,2485.414,0.0,0.0,,678.688,,,,,450.616,228.072,3164.102,3442.056,0.0,2921.476,47.042,2874.434,-1835.629,-336.948,-55.735,693.164,0.0,693.164,4135.22,
10/02/2016,4114.424,308.784,308.784,0.0,109.835,,2.653,,,,,191.565,,0.0,0.0,191.565,612.837,1207.938,,,59.687,59.687,,2233.962,2068.368,742.234,1326.134,165.594,3501.587,,150.393,39.722,,,110.671,23.83,0.0,,,,23.83,90.763,,,90.763,264.986,2491.992,2491.992,,,,678.871,,,,,444.22,234.651,3170.863,3435.849,0.0,2922.245,47.042,2875.203,-1881.307,-303.703,-58.66,678.575,0.0,678.575,4114.424,
01/01/2017,3939.314,198.24,198.24,0.0,98.825,,2.851,,,,,152.616,0.0,0.0,0.0,152.616,452.532,1192.339,1607.805,-415.466,56.981,56.981,,2237.462,2063.941,741.41,1322.531,173.521,3486.782,,129.669,27.635,0.0,0.0,102.034,24.652,0.0,,,,24.652,75.76,0.0,0.0,75.76,230.081,2487.63,2275.916,211.714,211.714,,693.867,0.0,0.0,0.0,0.0,446.513,247.354,3181.497,3411.578,0.0,2925.631,47.042,2878.589,-2043.797,-290.857,-63.241,527.736,0.0,527.736,3939.314,
04/02/2017,3952.325,193.235,193.235,0.0,90.324,,2.721,,,,,152.25,,,,152.25,438.53,1190.55,,,56.954,56.954,,2266.291,2056.198,741.658,1314.54,210.093,3513.795,,108.318,21.852,,,86.466,24.9,0.0,,,,24.9,75.396,,,75.396,208.614,2527.819,2271.993,255.826,255.826,,691.043,,,,,444.084,246.959,3218.862,3427.476,0.0,2923.482,47.042,2876.44,-2053.962,-283.916,-60.755,524.849,0.0,524.849,3952.325,
07/02/2017,4108.663,204.543,204.543,0.0,106.649,,2.922,,,,,126.809,,,,126.809,440.923,1254.75,,,270.068,270.068,,2142.922,2081.052,742.407,1338.645,61.87,3667.74,,140.315,23.963,,,116.352,28.988,0.0,,,,28.988,60.227,,,60.227,229.53,2699.76,2264.3,435.46,435.46,,692.324,,,,,415.479,276.845,3392.084,3621.614,0.0,2929.536,47.042,2882.494,-2085.301,-302.939,-54.247,487.049,0.0,487.049,4108.663,
10/01/2017,4090.273,186.629,186.629,0.0,115.39,,2.895,,,,,115.967,,0.0,0.0,115.967,420.881,1252.246,,,271.82,271.82,,2145.326,2075.638,743.508,1332.13,69.688,3669.392,,146.9,25.776,,,121.124,29.359,0.0,,,,29.359,58.163,,,58.163,234.422,2696.52,2260.466,436.054,436.054,,696.736,,,,,419.293,277.443,3393.256,3627.678,0.0,2930.546,47.042,2883.504,-2117.232,-305.703,-45.016,462.595,0.0,462.595,4090.273,
12/31/2017,4096.938,171.447,171.447,0.0,114.39,,3.156,,,,,115.36,0.0,0.0,0.0,115.36,404.353,1263.059,1752.72,-489.661,285.091,285.091,,2144.435,2064.919,743.334,1321.585,79.516,3692.585,,134.388,22.764,0.0,0.0,111.624,30.172,0.0,7.422,7.422,,22.75,62.602,0.0,0.0,62.602,227.162,2724.23,2263.688,460.542,460.542,,572.343,0.0,0.0,0.0,0.0,299.053,273.29,3296.573,3523.735,0.0,2932.997,47.042,2885.955,-2150.307,-163.289,-46.198,573.203,0.0,573.203,4096.938,
04/01/2018,4109.838,187.709,187.709,0.0,109.874,,3.149,,,,,141.682,,,,141.682,442.414,1245.377,,,283.269,283.269,,2138.778,2053.772,742.555,1311.217,85.006,3667.424,,118.622,19.315,,,99.307,30.838,0.0,7.588,7.588,,23.25,100.646,92.727,,100.646,250.106,2777.183,2317.44,459.743,459.743,,619.552,,,,,267.156,259.669,3396.735,3646.841,0.0,2925.846,47.042,2878.804,-2177.024,-233.7,-52.125,462.997,0.0,462.997,4109.838,
07/01/2018,4080.179,194.939,194.939,0.0,95.121,,3.283,,,,,140.102,,,,140.102,433.445,1226.961,,,280.982,280.982,,2138.791,2043.246,741.783,1301.463,95.545,3646.734,,124.672,21.321,,,103.351,31.118,0.0,7.868,7.868,,23.25,96.972,93.139,,96.972,252.762,2771.66,2313.448,458.212,458.212,,625.218,,,,,274.344,257.735,3396.878,3649.64,0.0,2930.209,47.042,2883.167,-2219.1,-224.12,-56.45,430.539,0.0,430.539,4080.179,
09/30/2018,4507.432,634.751,634.751,0.0,100.148,,3.335,,,,,117.856,,0.0,0.0,117.856,856.09,1223.982,,,278.724,278.724,,2148.636,2052.882,749.192,1303.69,95.754,3651.342,,228.887,24.061,84.623,,120.203,31.291,0.0,8.041,8.041,,23.25,78.925,92.522,,78.925,339.103,2759.766,2309.46,450.306,450.306,,625.245,,,,,275.312,257.411,3385.011,3724.114,0.0,2930.34,47.042,2883.298,-2242.87,146.983,-51.135,783.318,0.0,783.318,4507.432,
12/30/2018,4292.035,431.405,431.405,0.0,109.805,,3.687,,,,,120.821,0.0,0.0,0.0,120.821,665.718,1213.236,1777.578,-564.342,274.137,274.137,,2138.944,2042.037,747.884,1294.153,96.907,3626.317,,172.377,21.741,0.0,0.0,150.636,31.655,0.0,,,,31.655,80.153,92.232,0.0,80.153,284.185,2752.783,2297.147,455.636,455.636,,606.618,0.0,0.0,0.0,0.0,269.16,245.226,3359.401,3643.586,0.0,2931.738,47.042,2884.696,-2367.893,146.277,-61.673,648.449,0.0,648.449,4292.035,
03/31/2019,5185.661,414.168,414.168,0.0,110.567,,3.55,,,,,135.479,,,,135.479,663.764,2117.882,,,284.837,284.837,,2119.178,2019.593,755.355,1264.238,99.585,4521.897,,157.449,16.356,,,141.093,76.287,0.0,53.037,9.38,43.657,23.25,89.901,92.327,,89.901,323.637,3717.897,2301.563,1416.334,458.595,957.739,503.433,,,,,268.225,142.881,4221.33,4544.967,0.0,2927.705,47.042,2880.663,-2385.354,153.991,-55.648,640.694,0.0,640.694,5185.661,
06/30/2019,5163.893,426.216,426.216,0.0,101.083,,3.546,,,,,141.538,,,,141.538,672.383,2085.273,,,289.504,289.504,,2116.733,2013.21,755.887,1257.323,103.523,4491.51,,166.167,17.315,,,148.852,75.988,0.0,53.238,9.917,43.321,22.75,99.12,91.588,,99.12,341.275,3671.226,2274.967,1396.259,465.226,931.033,503.344,,,,,271.283,140.473,4174.57,4515.845,0.0,2930.526,47.042,2883.484,-2393.914,163.249,-51.813,648.048,0.0,648.048,5163.893,
09/29/2019,5136.22,439.421,439.421,0.0,105.017,,3.549,,,,,125.787,,,,125.787,673.774,2050.395,,,297.5,297.5,,2114.551,2007.287,755.588,1251.699,107.264,4462.446,,170.486,23.793,,,146.693,76.808,0.0,54.058,10.584,43.474,22.75,90.152,91.437,,90.152,337.446,3653.783,2270.866,1382.917,471.704,911.213,495.4,,,,,273.097,130.866,4149.183,4486.629,0.0,2932.446,47.042,2885.404,-2415.027,186.282,-54.11,649.591,0.0,649.591,5136.22,
12/29/2019,4994.529,300.195,300.195,0.0,117.461,,3.891,,,,,132.5,0.0,,,132.5,554.047,2034.343,2626.011,-591.668,302.555,302.555,,2103.584,2003.123,755.911,1247.212,100.461,4440.482,,187.973,22.701,0.0,0.0,165.272,77.53,0.0,54.78,11.005,43.775,22.75,84.195,91.79,0.0,84.195,349.698,3636.145,2257.561,1378.584,480.847,897.737,492.327,0.0,0.0,0.0,0.0,270.759,129.778,4128.472,4478.17,0.0,2921.043,47.042,2874.001,-2536.581,185.725,-53.828,516.359,0.0,516.359,4994.529,
03/29/2020,4981.716,294.89,294.89,0.0,80.999,,4.558,,,,,211.436,,,,211.436,591.883,1990.792,,,301.594,301.594,,2097.447,1989.065,748.64,1240.425,108.382,4389.833,,102.679,22.537,,,80.142,204.567,0.0,53.649,9.979,43.67,150.918,123.513,90.628,,123.513,430.759,3613.974,2244.93,1369.044,488.039,881.005,485.908,,,,,270.019,125.261,4099.882,4530.641,0.0,2936.878,47.042,2889.836,-2592.834,173.366,-66.335,451.075,0.0,451.075,4981.716,
06/28/2020,5070.356,338.002,338.002,0.0,134.519,,4.411,,,,,220.976,,,,220.976,697.908,1975.674,,,301.39,301.39,,2095.384,1983.145,749.08,1234.065,112.239,4372.448,,133.806,20.597,,,113.209,201.567,0.0,54.798,10.552,44.246,146.769,157.262,89.384,,157.262,492.635,3608.79,2238.705,1370.085,489.34,880.745,484.948,,,,,271.49,124.074,4093.738,4586.373,0.0,2939.741,47.042,2892.699,-2580.658,187.086,-62.186,483.983,0.0,483.983,5070.356,
