Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/31/2009,2551.02,1.885,1.885,0.0,158.764,158.764,0.0,286.587,48.055,8.679,229.853,0.0,89.294,,28.445,62.346,536.53,581.225,809.868,-228.643,0.0,1433.265,1369.074,1241.492,127.582,35.746,2014.49,,95.932,45.859,11.504,,38.569,41.789,41.789,,,,,116.106,,,116.106,253.827,871.367,871.367,,,,46.705,,34.082,12.623,0.0,918.072,1171.899,0.0,1048.794,4.552,1044.242,-5.419,424.758,-89.012,1379.121,0.0,1379.121,2551.02,
04/30/2009,2546.331,4.472,4.472,0.0,156.409,156.409,0.0,288.196,50.343,8.023,229.83,0.0,75.455,2.2,26.442,32.915,524.532,588.39,834.303,-245.913,0.0,1433.409,1368.725,1244.965,123.76,36.042,2021.799,,90.982,47.136,12.819,,31.027,47.214,0.0,,,,47.214,73.844,,,44.144,212.04,848.379,848.379,,,,57.351,,44.377,12.974,0.0,905.73,1117.77,0.0,1053.266,4.552,1048.714,-5.265,449.407,-68.847,1428.561,0.0,1428.561,2546.331,
07/31/2009,2581.435,3.79,3.79,0.0,170.276,170.276,0.0,276.847,51.904,6.908,218.035,0.0,67.102,3.9,28.855,34.458,518.015,608.342,874.444,-266.102,0.0,1455.078,1380.602,1260.793,119.809,41.721,2063.42,,91.168,44.872,11.713,,34.583,38.448,0.0,,,,38.448,82.517,,,61.617,212.133,800.525,800.525,,,,54.4,,41.336,13.064,0.0,854.925,1067.058,0.0,1055.628,4.552,1051.076,-5.265,469.961,-5.947,1514.377,0.0,1514.377,2581.435,
10/31/2009,2551.907,3.932,3.932,0.0,170.941,170.941,0.0,260.846,47.4,6.122,207.324,0.0,68.159,0.9,27.781,34.599,503.878,602.568,882.322,-279.754,0.0,1445.461,1371.729,1257.029,114.7,45.051,2048.029,,142.67,36.878,4.4,,101.392,9.844,0.0,,,,9.844,22.9,0.0,,0.0,175.414,771.63,771.63,0.0,0.0,,64.521,0.0,48.065,16.456,0.0,836.151,1011.565,0.0,1058.219,4.557,1053.662,-5.035,500.078,-12.92,1540.342,0.0,1540.342,2551.907,
01/31/2010,2521.4,1.822,1.822,0.0,174.945,174.945,0.0,251.842,45.762,7.924,198.156,0.0,67.799,,25.027,35.06,496.408,586.716,878.608,-291.892,0.0,1438.276,1369.73,1254.767,114.963,43.519,2024.992,,78.859,36.105,5.981,,36.773,19.14,15.119,,,,4.021,80.808,,,65.408,178.807,724.178,724.178,,,,66.359,,51.313,15.046,0.0,790.537,969.344,0.0,1071.388,4.573,1066.815,-4.805,509.512,-24.039,1552.056,0.0,1552.056,2521.4,
04/30/2010,2509.225,9.829,9.829,0.0,174.291,174.291,0.0,238.756,44.799,7.869,186.088,0.0,70.573,,28.47,39.243,493.449,569.486,872.46,-302.974,0.0,1446.29,1376.041,1255.177,120.864,41.779,2015.776,,119.128,42.822,10.466,,65.84,13.567,13.567,,,,,75.561,,,68.661,208.256,699.381,699.381,,,,58.86,,46.284,12.576,0.0,758.241,966.497,0.0,1075.267,4.589,1070.678,-4.805,513.967,-41.701,1542.728,0.0,1542.728,2509.225,
07/31/2010,2503.04,3.24,3.24,0.0,190.055,190.055,0.0,234.315,48.114,8.367,177.834,0.0,63.66,,25.725,30.954,491.27,569.748,886.965,-317.217,0.0,1442.022,1375.016,1256.488,118.528,41.281,2011.77,,120.26,41.951,9.745,,68.564,22.298,22.298,,,,0.0,81.618,,,77.018,224.176,624.373,624.373,,,,60.38,,45.175,15.205,0.0,684.753,908.929,0.0,1080.12,4.598,1075.522,-4.805,552.324,-33.528,1594.111,0.0,1594.111,2503.04,
10/31/2010,2525.018,3.573,3.573,0.0,197.49,197.49,0.0,227.902,47.411,8.937,171.554,0.0,62.375,,23.072,32.347,491.34,593.887,919.268,-325.381,0.0,1439.791,1376.153,1261.976,114.177,40.566,2033.678,,103.486,51.792,4.494,,47.2,19.159,19.159,0.0,0.0,,0.0,76.875,0.0,,74.175,199.52,591.977,591.977,0.0,0.0,,66.745,0.0,46.543,20.202,0.0,658.722,858.242,0.0,1088.393,4.614,1083.779,-4.805,600.522,-17.334,1666.776,0.0,1666.776,2525.018,
01/31/2011,2571.938,3.32,3.32,0.0,189.462,189.462,0.0,239.996,51.226,10.534,178.236,0.0,70.565,0.0,25.489,43.463,503.343,595.825,916.24,-320.415,0.0,1472.77,1399.114,1268.734,130.38,48.167,2068.595,,84.052,48.341,3.068,,32.643,15.486,15.486,,,,0.0,86.536,0.0,0.0,85.036,186.074,586.724,586.724,,,,76.841,0.0,56.639,20.202,0.0,663.565,849.639,0.0,1099.2,4.648,1094.552,-4.322,644.432,-17.011,1722.299,0.0,1722.299,2571.938,
04/30/2011,2625.192,8.43,8.43,0.0,203.764,203.764,0.0,249.382,56.668,9.093,183.621,0.0,76.859,,29.73,47.67,538.435,606.005,944.405,-338.4,0.0,1480.752,1405.853,1277.904,127.949,45.169,2086.757,,97.57,51.641,9.426,,36.503,29.097,29.097,,,,,79.483,,,77.083,206.15,524.118,524.118,,,,84.598,,63.64,20.958,0.0,608.716,814.866,0.0,1131.202,4.711,1126.491,-2.744,679.793,2.075,1810.326,0.0,1810.326,2625.192,
07/31/2011,2615.334,7.872,7.872,0.0,218.416,218.416,0.0,243.37,63.409,10.266,169.695,0.0,73.978,,27.208,40.017,543.636,601.094,953.88,-352.786,0.0,1470.604,1396.14,1270.3,125.84,47.256,2071.698,,107.895,58.905,5.933,,43.057,38.735,26.235,,,,12.5,91.063,,,86.363,237.693,406.485,406.485,,,,83.478,,64.514,18.964,0.0,489.963,727.656,0.0,1178.31,4.791,1173.519,-2.59,716.498,-4.54,1887.678,0.0,1887.678,2615.334,
10/31/2011,2624.518,5.175,5.175,0.0,214.779,214.779,0.0,253.584,62.832,15.44,175.312,0.0,66.809,,21.828,32.625,540.347,609.205,955.98,-346.775,0.0,1474.966,1404.908,1276.567,128.341,48.23,2084.171,,113.373,61.755,2.828,,48.79,52.979,0.0,0.0,0.0,,52.979,100.854,0.0,,100.454,267.206,327.453,327.453,0.0,0.0,,92.371,0.0,72.244,20.127,0.0,419.824,687.03,0.0,1185.052,4.802,1180.25,-2.59,773.136,-18.11,1937.488,0.0,1937.488,2624.518,
01/31/2012,2599.267,7.681,7.681,0.0,200.16,200.16,0.0,272.774,63.924,11.028,197.822,0.0,74.648,0.0,21.213,45.235,555.263,583.239,945.07,-361.831,0.0,1460.765,1394.903,1272.03,122.873,44.649,2044.004,,88.74,48.205,0.383,0.0,40.152,39.191,26.691,,,,12.5,78.461,0.0,0.0,73.161,206.392,371.114,371.114,,,,84.404,0.0,65.776,18.628,0.0,455.518,661.91,0.0,1189.733,4.819,1184.914,-48.734,826.338,-29.98,1937.357,,1937.357,2599.267,
04/30/2012,2628.561,7.745,7.745,0.0,202.882,202.882,0.0,286.069,67.724,12.746,205.599,0.0,79.587,,20.237,45.961,576.283,593.603,979.085,-385.482,0.0,1458.675,1393.521,1275.444,118.077,44.917,2052.278,,99.813,54.926,2.507,,42.38,44.216,31.716,,,,12.5,84.096,,,79.496,228.125,275.092,275.092,,,,87.388,,68.38,19.008,0.0,362.48,590.605,0.0,1223.13,4.892,1218.238,-45.365,881.259,-21.068,2037.956,,2037.956,2628.561,
07/31/2012,2883.918,12.732,12.732,0.0,228.593,228.593,0.0,301.686,66.858,14.871,219.957,0.0,85.095,,12.443,47.655,628.106,617.615,1017.58,-399.965,0.0,1638.197,1580.851,1360.504,220.347,44.903,2255.812,,116.93,66.251,1.976,,48.703,25.858,25.858,,,,0.0,89.287,,,84.587,232.075,454.225,454.225,,,,100.972,,70.224,30.748,0.0,555.197,787.272,0.0,1235.747,4.897,1230.85,-69.346,946.698,-38.631,2074.468,22.178,2096.646,2883.918,
10/31/2012,2941.384,12.84,12.84,0.0,234.297,234.297,0.0,320.199,75.5,10.142,234.557,0.0,90.524,,14.434,50.907,657.86,640.255,1060.086,-419.831,0.0,1643.269,1585.03,1370.247,214.783,43.805,2283.524,,148.137,85.056,3.64,0.0,59.441,25.284,0.0,0.0,0.0,,25.284,89.131,0.0,0.0,85.031,262.552,348.422,348.422,0.0,0.0,,117.252,0.0,86.281,30.971,0.0,465.674,728.226,0.0,1270.147,4.945,1265.202,-64.753,1018.618,-31.261,2192.751,20.407,2213.158,2941.384,
01/31/2013,2969.544,14.445,14.445,0.0,241.168,241.168,0.0,325.394,76.78,11.947,236.667,0.0,99.841,0.0,17.074,65.269,680.848,636.999,1075.953,-438.954,0.0,1651.697,1589.068,1374.504,214.564,45.555,2288.696,,111.01,61.92,3.532,0.0,45.558,30.459,30.459,,,,,84.663,0.0,0.0,80.463,226.132,377.512,377.512,,,,116.352,0.0,86.013,30.339,0.0,493.864,719.996,0.0,1276.586,4.975,1271.611,-106.864,1091.836,-29.496,2232.062,17.486,2249.548,2969.544,
04/30/2013,2966.732,14.441,14.441,0.0,224.489,224.489,0.0,339.323,77.381,14.268,247.674,0.0,97.535,,13.944,59.171,675.788,636.882,1092.195,-455.313,0.0,1654.062,1592.4,1381.777,210.623,47.718,2290.944,,120.958,73.779,0.0,,47.179,28.955,0.0,,,,28.955,79.006,,,75.206,228.919,291.549,291.549,,,,109.768,,83.422,26.346,0.0,401.317,630.236,0.0,1296.786,5.007,1291.779,-105.558,1166.972,-44.003,2314.197,22.299,2336.496,2966.732,
07/31/2013,3006.908,25.482,25.482,0.0,247.296,247.296,0.0,339.908,80.253,13.322,246.333,0.0,93.321,,17.021,53.213,706.007,654.1,1127.861,-473.761,0.0,1646.801,1582.077,1378.679,203.398,47.703,2300.901,,132.412,76.571,0.01,,55.831,28.338,28.338,,,,,88.536,,,85.036,249.286,215.291,215.291,,,,104.689,,81.391,23.298,0.0,319.98,569.266,0.0,1320.4,5.033,1315.367,-102.946,1254.455,-56.387,2415.522,22.12,2437.642,3006.908,
10/31/2013,3137.261,77.393,77.393,0.0,229.537,229.537,0.0,338.917,79.331,10.515,249.071,0.0,101.394,,16.279,59.915,747.241,739.867,1240.576,-500.709,0.0,1650.153,1586.38,1387.611,198.769,47.494,2390.02,,174.104,108.172,2.518,,63.414,42.987,0.0,0.0,0.0,,42.987,104.162,0.0,,101.862,321.253,301.67,301.67,0.0,0.0,,90.844,0.0,65.961,24.883,0.0,392.514,713.767,0.0,1334.363,5.034,1329.329,-225.917,1311.851,-15.762,2404.535,18.959,2423.494,3137.261,
01/31/2014,3114.755,28.828,28.828,0.0,235.288,235.288,0.0,339.496,77.622,11.91,249.964,0.0,97.482,,18.885,61.783,701.094,769.397,1294.57,-525.173,0.0,1644.264,1578.795,1387.983,190.812,46.584,2413.661,,126.281,74.77,1.607,,49.904,44.147,44.147,,,,,97.879,,,96.379,268.307,301.589,301.589,,,,90.95,,66.503,24.447,0.0,392.539,660.846,0.0,1337.336,5.056,1332.28,-272.103,1382.258,-12.212,2435.279,18.63,2453.909,3114.755,
04/30/2014,3221.982,82.659,82.659,0.0,239.769,239.769,0.0,345.816,77.959,12.387,255.47,0.0,96.436,,15.738,58.879,764.68,817.442,1371.241,-553.799,0.0,1639.86,1578.91,1393.912,184.998,45.212,2457.302,,138.543,86.248,,,52.295,33.916,0.0,,,,33.916,92.207,,,91.107,264.666,301.508,301.508,,,,93.728,,68.356,25.372,0.0,395.236,659.902,0.0,1346.004,5.064,1340.94,-272.103,1461.419,8.031,2543.351,18.729,2562.08,3221.982,
07/31/2014,3367.374,173.786,173.786,0.0,261.964,261.964,0.0,353.384,80.111,13.908,259.365,0.0,106.679,,18.633,66.834,895.813,843.413,1420.878,-577.465,0.0,1628.148,1567.203,1390.911,176.292,42.312,2471.561,,146.726,87.209,,,59.517,46.492,46.492,,,,,104.469,,,104.169,297.687,301.449,301.449,,,,91.961,,65.809,26.152,0.0,393.41,691.097,0.0,1380.411,5.097,1375.314,-270.649,1548.037,-0.726,2657.073,19.204,2676.277,3367.374,
10/31/2014,4458.34,25.222,25.222,0.0,276.28,276.28,0.0,381.474,76.87,14.344,290.26,0.0,108.641,0.0,15.732,67.817,791.617,937.325,1525.917,-588.592,0.0,2729.398,2674.526,2220.921,453.605,39.14,3666.723,,188.291,116.353,4.034,,67.904,101.518,0.0,0.0,0.0,,101.518,152.373,0.0,0.0,148.973,442.182,1280.833,1280.833,0.0,0.0,,146.885,0.0,77.36,69.525,0.0,1427.718,1869.9,0.0,1391.899,5.099,1386.8,-294.662,1578.823,-106.182,2569.878,18.562,2588.44,4458.34,
01/31/2015,4335.744,16.428,16.428,0.0,275.899,275.899,0.0,390.101,77.979,16.273,295.849,0.0,104.681,0.0,8.23,68.352,787.109,928.627,1522.022,-593.395,0.0,2620.008,2575.62,2157.577,418.043,36.158,3548.635,,137.925,87.336,,,50.589,92.795,0.0,,,,92.795,151.859,0.0,0.0,151.859,382.579,1302.542,1302.542,,,,133.638,0.0,64.261,69.377,0.0,1436.18,1818.759,0.0,1390.908,5.121,1385.787,-308.842,1638.555,-219.747,2500.874,16.111,2516.985,4335.744,
04/30/2015,4392.66,17.911,17.911,0.0,267.183,267.183,0.0,402.537,76.862,15.73,309.945,0.0,112.335,,8.554,72.661,799.966,961.762,1588.778,-627.016,0.0,2630.932,2588.783,2177.551,411.232,33.595,3592.694,,153.483,100.545,,,52.938,242.165,0.0,,,,242.165,139.994,,,134.294,535.642,1105.544,1105.544,,,,135.737,,66.581,69.156,0.0,1241.281,1776.923,0.0,1404.612,5.151,1399.461,-308.842,1699.268,-185.372,2609.666,6.071,2615.737,4392.66,
07/31/2015,4422.682,17.005,17.005,0.0,280.16,280.16,0.0,405.966,78.051,14.471,313.444,0.0,111.561,,8.602,72.268,814.692,974.876,1642.574,-667.698,0.0,2633.114,2591.439,2189.153,402.286,33.073,3607.99,,176.193,114.479,,,61.714,237.558,0.0,,,,237.558,115.836,,,115.236,529.587,1070.299,1070.299,,,,128.861,,60.939,67.922,0.0,1199.16,1728.747,0.0,1421.793,5.154,1416.639,-308.842,1742.761,-168.14,2687.572,6.363,2693.935,4422.682,
10/31/2015,4459.864,16.426,16.426,0.0,282.918,282.918,0.0,419.692,80.9,14.5,324.3,-0.008,122.392,0.0,4.51,79.361,841.428,967.097,1650.73,-683.633,0.0,2651.339,2608.167,2197.077,411.09,38.662,3618.436,,184.285,116.912,,,67.373,243.803,0.0,0.0,0.0,,243.803,140.694,0.0,0.0,140.294,568.782,1105.408,1105.408,0.0,0.0,,111.77,0.0,80.754,31.016,0.0,1217.178,1785.96,0.0,1439.861,5.156,1434.705,-360.149,1779.44,-191.643,2667.509,6.395,2673.904,4459.864,
01/31/2016,4401.802,16.047,16.047,0.0,278.891,278.891,0.0,430.898,87.0,14.2,329.698,0.0,118.668,0.0,6.307,77.951,844.504,948.174,1647.837,-699.663,0.0,2609.124,2564.092,2157.26,406.832,38.725,3557.298,,172.838,116.43,,,56.408,46.696,46.696,,,,,128.435,0.0,0.0,126.835,347.969,1330.627,1330.627,,,,116.48,0.0,80.883,35.597,0.0,1447.107,1795.076,0.0,1436.195,5.168,1431.027,-360.149,1829.344,-305.433,2599.957,6.769,2606.726,4401.802,
04/30/2016,4601.253,44.464,44.464,0.0,298.825,298.825,0.0,433.596,85.8,15.6,332.2,-0.004,138.23,,5.969,96.974,915.115,964.359,1696.135,-731.776,0.0,2721.779,2670.256,2233.251,437.005,45.554,3686.138,,164.797,105.759,,,59.038,30.191,30.191,,,,0.0,127.229,,,127.229,322.217,1411.182,1411.182,,,,123.073,,85.505,37.568,0.0,1534.255,1856.472,0.0,1447.909,5.174,1442.735,-360.149,1903.469,-253.153,2738.076,6.705,2744.781,4601.253,
07/31/2016,4592.675,62.613,62.613,0.0,307.341,307.341,0.0,430.259,85.9,12.5,331.9,-0.041,129.426,,6.696,86.636,929.639,922.211,1660.967,-738.756,0.0,2740.825,2682.569,2228.063,454.506,51.56,3663.036,,156.577,87.688,,,68.889,31.692,31.692,,,,0.0,131.972,,,131.872,320.241,1412.374,1412.374,,,,122.658,,78.885,43.773,0.0,1535.032,1855.273,0.0,1480.963,5.203,1475.76,-360.149,1989.906,-380.032,2730.688,6.714,2737.402,4592.675,
10/31/2016,4475.918,100.817,100.817,0.0,291.37,291.37,0.0,417.696,86.0,12.6,319.1,-0.004,124.575,0.0,6.107,77.472,934.458,877.672,1603.243,-725.571,0.0,2663.788,2605.834,2164.748,441.086,51.847,3541.46,,185.103,107.386,,,77.717,226.325,0.0,0.0,0.0,,226.325,125.027,0.0,0.0,125.027,536.455,1107.448,1107.448,0.0,0.0,,131.98,0.0,94.448,37.532,0.0,1239.428,1775.883,0.0,1499.173,5.208,1493.965,-360.149,2050.443,-489.6,2699.867,0.168,2700.035,4475.918,
01/31/2017,4656.7,91.1,91.1,0.0,290.9,290.9,0.0,421.4,98.0,13.5,309.9,0.0,80.5,0.0,57.8,80.5,883.9,879.1,1636.5,-757.4,0.0,2893.7,2778.3,2279.8,498.5,57.6,3772.8,,160.2,100.3,,,59.9,223.5,213.2,,,,10.3,134.2,0.0,0.0,134.2,517.9,1201.0,1201.0,,,,118.4,0.0,91.6,26.8,0.0,1319.4,1837.3,0.0,1502.2,5.2,1497.0,-360.1,2138.6,-461.4,2819.3,0.1,2819.4,4656.7,
04/30/2017,4749.8,121.3,121.3,0.0,311.2,311.2,0.0,437.6,101.1,14.7,321.8,0.0,88.2,0.0,59.7,88.2,958.3,886.5,1675.2,-788.7,0.0,2905.0,2787.7,2302.7,485.0,57.6,3791.5,,162.9,100.4,,,62.5,41.3,10.0,,,,31.3,139.0,0.0,0.0,139.0,343.2,1345.6,1345.6,,,,121.2,0.0,95.6,25.6,0.0,1466.8,1810.0,0.0,1509.0,5.2,1503.8,-389.7,2243.4,-423.1,2939.6,0.2,2939.8,4749.8,
07/31/2017,4782.8,46.0,46.0,0.0,335.9,335.9,0.0,453.9,104.7,15.1,334.1,0.0,96.3,0.0,66.1,96.3,932.1,894.9,1718.5,-823.6,0.0,2955.8,2821.5,2333.6,487.9,68.2,3850.7,,187.7,112.2,,,75.5,33.4,0.0,,,,33.4,150.1,0.0,0.0,150.1,371.2,1180.0,1180.0,,,,138.3,0.0,107.4,30.9,0.0,1318.3,1689.5,0.0,1522.1,5.2,1516.9,-389.7,2345.6,-384.8,3093.2,0.1,3093.3,4782.8,
10/31/2017,4858.7,88.8,88.8,0.0,316.6,316.6,0.0,454.1,107.0,13.3,333.8,0.0,93.7,0.0,60.3,93.7,953.2,910.1,1757.5,-847.4,0.0,2995.4,2859.5,2354.8,504.7,75.6,3905.5,,226.2,142.1,,,84.1,23.4,0.0,0.0,0.0,,23.4,146.5,0.0,0.0,146.5,396.1,1149.3,1149.3,0.0,0.0,,137.5,0.0,98.7,38.8,0.0,1286.8,1682.9,0.0,1531.9,5.2,1526.7,-415.1,2434.2,-375.3,3175.7,0.1,3175.8,4858.7,
01/31/2018,6268.6,91.7,91.7,0.0,413.8,413.8,0.0,506.3,114.2,15.6,376.5,0.0,163.7,0.0,22.5,163.7,1175.5,952.0,1846.8,-894.8,0.0,4141.1,4042.2,2454.4,1587.8,76.4,5093.1,,182.1,107.9,,,74.2,29.6,0.0,,,,29.6,204.0,0.0,0.0,204.0,415.7,2372.9,2372.9,,,,323.6,0.0,106.4,40.8,176.4,2696.5,3112.2,0.0,1534.1,5.3,1528.8,-415.1,2310.3,-273.0,3156.3,0.1,3156.4,6268.6,
04/30/2018,6414.4,164.9,164.9,0.0,432.6,432.6,0.0,504.8,113.0,13.8,378.0,0.0,170.1,0.0,36.7,170.1,1272.4,966.5,1887.3,-920.8,0.0,4175.5,4063.1,2461.1,1602.0,75.7,5142.0,,231.4,153.8,,,77.6,41.3,0.0,,,,41.3,187.7,0.0,0.0,187.7,460.4,2442.4,2442.4,,,,323.6,0.0,109.2,38.0,176.4,2766.0,3226.4,0.0,1547.8,5.3,1542.5,-415.1,2371.2,-316.0,3187.9,0.1,3188.0,6414.4,
07/31/2018,6256.9,155.6,155.6,0.0,375.6,375.6,0.0,479.6,115.3,12.7,351.6,0.0,178.0,0.0,45.7,178.0,1188.8,967.4,1901.6,-934.2,0.0,4100.7,3980.1,2421.3,1558.8,74.9,5068.1,,209.0,120.8,,,88.2,45.3,0.0,,,,45.3,207.1,0.0,0.0,207.1,461.4,2248.9,2248.9,,,,320.0,0.0,111.8,37.2,171.0,2568.9,3030.3,0.0,1556.7,5.3,1551.4,-415.1,2470.5,-385.6,3226.5,0.1,3226.6,6256.9,
10/31/2018,6112.8,77.7,77.7,0.0,374.7,374.7,0.0,468.8,112.5,12.6,343.7,0.0,169.7,0.0,58.4,169.7,1090.9,976.0,1930.3,-954.3,0.0,4045.9,3913.4,2392.1,1521.3,74.1,5021.9,,240.4,146.4,,,94.0,37.1,0.0,0.0,0.0,,37.1,259.0,0.0,0.0,259.0,536.5,1985.7,1985.7,0.0,0.0,,282.8,,110.3,31.0,141.5,2268.5,2805.0,0.0,1577.4,5.3,1572.1,-415.1,2576.0,-430.7,3307.6,0.2,3307.8,6112.8,
01/31/2019,6298.6,146.6,146.6,0.0,389.7,389.7,0.0,486.2,119.9,12.6,353.7,0.0,170.5,0.0,55.2,170.5,1193.0,1023.8,2009.3,-985.5,0.0,4081.8,3963.4,2449.3,1514.1,63.2,5105.6,,205.5,129.6,,,75.9,445.5,0.0,,,,445.5,287.6,0.0,0.0,287.6,938.6,1686.9,1686.9,,,,247.6,0.0,88.2,34.6,124.8,1934.5,2873.1,0.0,1580.1,5.3,1574.8,-421.2,2664.4,-398.0,3425.3,0.2,3425.5,6298.6,
04/30/2019,6203.4,104.6,104.6,0.0,396.2,396.2,0.0,493.1,122.6,12.3,358.2,0.0,142.7,,60.1,142.7,1136.6,1032.7,2038.2,-1005.5,0.0,4034.1,3912.6,2438.5,1474.1,61.4,5066.8,,212.2,129.2,,,83.0,454.6,0.0,,,,454.6,274.1,,,274.1,940.9,1472.3,1472.3,,,,248.0,,89.9,33.3,124.8,1720.3,2661.2,0.0,1593.0,5.3,1587.7,-421.2,2786.8,-416.6,3542.0,0.2,3542.2,6203.4,
07/31/2019,6172.8,112.7,112.7,0.0,404.7,404.7,0.0,502.1,127.1,13.4,361.6,0.0,131.3,,63.1,131.3,1150.8,1065.4,2086.9,-1021.5,0.0,3956.6,3830.0,2391.4,1438.6,63.5,5022.0,,231.0,141.5,,,89.5,390.0,0.0,,,,390.0,268.4,,,268.4,889.4,1422.6,1422.6,,,,245.3,,89.0,31.5,124.8,1667.9,2557.3,0.0,1612.9,5.3,1607.6,-421.2,2905.4,-481.8,3615.3,0.2,3615.5,6172.8,
10/31/2019,6274.5,89.0,89.0,0.0,435.3,435.3,0.0,506.9,131.4,13.3,362.2,0.0,132.2,0.0,78.0,132.2,1163.4,1132.1,2193.9,-1061.8,0.0,3979.0,3834.2,2428.9,1405.3,66.8,5111.1,,254.8,150.1,,,104.7,563.7,0.0,0.0,0.0,,563.7,292.1,0.0,0.0,292.1,1110.6,1262.6,1262.6,0.0,0.0,,272.7,0.0,119.9,28.0,124.8,1535.3,2645.9,0.0,1620.3,5.3,1615.0,-571.2,3026.4,-447.1,3628.4,0.2,3628.6,6274.5,
01/31/2020,6548.5,76.8,76.8,0.0,408.0,408.0,0.0,526.5,133.3,12.5,380.7,0.0,138.6,0.0,75.9,138.6,1149.9,1432.5,2530.9,-1098.4,0.0,3966.1,3820.3,2445.9,1374.4,69.9,5398.6,,234.2,141.7,,,92.5,574.5,0.0,31.5,,31.5,543.0,259.8,0.0,,259.8,1068.5,1474.9,1233.7,241.2,,241.2,274.2,,70.4,27.6,176.2,1749.1,2817.6,0.0,1616.9,5.3,1611.6,-571.2,3115.4,-430.4,3730.7,0.2,3730.9,6548.5,
04/30/2020,6510.0,79.8,79.8,0.0,368.8,368.8,0.0,568.2,141.1,13.0,414.1,0.0,149.4,,77.0,149.4,1166.2,1451.6,2565.0,-1113.4,0.0,3892.2,3737.7,2400.0,1337.7,77.5,5343.8,,215.0,128.7,,,86.3,586.0,0.0,31.5,,31.5,554.5,224.3,,17.0,223.5,1025.3,1577.5,1344.8,232.7,,232.7,279.7,,94.0,26.8,141.9,1857.2,2882.5,0.0,1631.8,5.3,1626.5,-618.6,3126.9,-512.8,3627.3,0.2,3627.5,6510.0,
07/31/2020,6748.4,127.4,127.4,0.0,450.5,450.5,0.0,594.9,156.1,13.4,425.4,0.0,148.5,,80.1,148.5,1321.3,1496.6,2660.7,-1164.1,0.0,3930.5,3756.4,2445.0,1311.4,94.0,5427.1,,288.6,180.2,,,108.4,584.9,0.0,32.3,,32.3,552.6,255.2,,23.1,254.5,1128.7,1564.4,1327.8,236.6,,236.6,294.9,,104.3,28.5,139.0,1859.3,2988.0,0.0,1642.3,5.3,1637.0,-618.0,3180.6,-444.7,3760.2,0.2,3760.4,6748.4,
