Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
09/30/1992,349.528015,-157.059006,192.469009,-129.128006,63.341,-10.175,,3.89,57.056,-22.25,34.806,,,34.806,-2.494,32.312,,,32.312,,0.45,0.45,71.052002,0.45,0.45,0.45,71.052002,
12/31/1992,358.244995,-156.591995,201.653,-131.223999,70.429001,-9.333,0.0,5.567,66.663001,-25.91,40.752998,0.0,0.0,40.752998,-2.49,38.262998,,,38.263001,0.54,0.54,0.54,70.944,0.54,0.54,0.54,70.944,
03/31/1993,339.0,-150.100006,188.899994,-125.800003,63.099998,-8.4,0.0,3.5,58.199999,-23.1,35.099998,-67.099998,0.0,-32.0,-2.829,-34.829,,,32.270998,,0.46,-0.49,70.408997,0.46,0.46,-0.49,70.408997,
06/30/1993,347.5,-151.800003,195.699997,-129.899994,65.800003,-6.4,0.0,2.9,62.300003,-24.200001,38.099998,0.0,0.0,38.099998,-2.823,35.276999,,,35.277002,,0.5,0.5,69.830002,0.5,0.5,0.5,69.830002,
09/30/1993,354.0,-154.899994,199.100006,-131.300003,67.800003,-6.3,0.0,3.0,64.500003,-25.799999,38.700001,0.0,0.0,38.700001,-2.729,35.971001,,,35.971004,,0.52,0.52,69.653999,0.52,0.52,0.52,69.653999,
12/31/1993,348.899994,-152.100006,196.799988,-130.600006,66.199997,-6.4,0.0,5.0,64.799997,-24.0,40.799999,0.0,0.0,40.799999,-2.419,38.380999,,,38.380997,0.55,0.55,0.55,69.542,0.55,0.55,0.55,69.542,
03/31/1994,336.200012,-150.399994,185.800018,-126.699997,59.099998,-6.8,0.0,2.7,54.999998,-21.200001,33.799999,0.0,0.0,33.799999,-2.764,31.035999,,,31.035998,,0.45,0.45,69.532997,0.42,0.42,0.42,77.685997,
06/30/1994,352.0,-158.300003,193.699997,-135.300003,58.400002,-6.6,0.0,2.8,54.600002,-21.5,33.099998,0.0,0.0,33.099998,-2.756,30.343998,,,30.344002,,0.44,0.44,69.126999,0.41,0.41,0.41,77.263,
09/30/1994,343.399994,-152.5,190.899994,-125.400002,65.5,-4.3,0.0,-42.0,19.2,-11.7,7.5,0.0,0.0,7.5,-2.743,4.757,,,4.757,,0.07,0.07,68.844002,0.08,0.08,0.08,76.968002,
12/31/1994,314.0,-137.699997,176.300003,-116.400002,59.900002,-4.1,0.0,-8.2,47.600002,-24.9,22.700001,0.0,0.0,22.700001,-2.737,19.963001,,,19.963002,0.29,0.29,0.29,68.466003,0.28,0.28,0.28,76.583,
03/31/1995,292.5,-128.5,164.0,-115.300003,48.700001,-4.1,0.0,6.9,51.500001,-18.6,32.900002,4.9,0.0,37.799999,-2.816,34.983999,,,30.084001,,0.44,0.51,68.297997,0.39,0.39,0.48,76.374001,
06/30/1995,302.299988,-132.100006,170.199982,-119.699997,50.5,-4.3,0.0,4.6,50.8,-18.4,32.400002,4.7,0.0,37.099998,-2.804,34.295999,,,29.596,,0.44,0.51,67.960999,0.39,0.39,0.47,76.029999,
09/30/1995,310.0,-135.899994,174.100006,-119.699997,54.400002,-4.1,0.0,5.7,56.000001,-20.5,35.5,5.0,0.0,40.5,-2.797,37.703,,,32.703001,,0.48,0.56,67.827003,0.43,0.43,0.52,75.850998,
12/31/1995,309.700012,-134.800003,174.900009,-123.0,51.900002,-3.7,0.0,6.9,55.100002,-20.200001,34.900002,3.4,0.0,38.299999,-2.783,35.516999,,,32.117001,0.48,0.48,0.53,67.510002,0.42,0.42,0.49,75.946999,
03/31/1996,301.899994,-135.0,166.899994,-123.099998,43.799999,-3.7,0.0,6.9,46.999999,-17.0,30.0,1.8,0.0,31.799999,-2.855,28.944999,,,27.144999,0.4,0.4,0.43,67.528999,0.38,0.38,0.4,75.511002,
06/30/1996,318.600006,-139.600006,179.0,-127.800003,51.200001,-3.3,0.0,6.3,54.200001,-19.700001,34.5,2.5,0.0,37.0,-2.842,34.158,,,31.658,0.47,0.47,0.5,67.633003,0.44,0.44,0.47,75.585999,
09/30/1996,343.299988,-147.0,196.299988,-132.600006,63.700001,-4.3,0.0,5.0,64.400001,-23.4,41.0,1.5,0.0,42.5,-2.84,39.66,,,38.160001,0.56,0.56,0.59,67.664001,8.52,0.52,0.54,75.709999,
12/31/1996,339.700012,-147.0,192.700012,-134.699997,58.0,-3.1,0.0,8.9,63.8,-23.4,40.400002,2.8,0.0,43.200001,-2.863,40.337001,,,37.537,0.56,0.56,0.6,67.598999,0.52,0.52,0.55,75.308998,
03/31/1997,334.600006,-144.800003,189.800003,-136.399994,53.400002,-3.6,,6.6,56.400002,-20.6,35.799999,0.0,0.0,35.799999,-2.878,32.921999,,,32.922001,0.49,0.49,0.49,66.879997,0.46,0.46,0.46,75.363998,
06/30/1997,354.399994,-152.600006,201.799988,-142.399994,59.400002,-3.8,,7.8,63.400002,-23.299999,40.099998,0.0,0.0,40.099998,-2.875,37.224998,,,37.225003,0.56,0.56,0.56,66.749001,0.51,0.51,0.51,75.130997,
09/30/1997,371.0,-165.0,206.0,-139.699997,66.300003,-3.7,,6.2,68.800003,-24.6,44.200001,0.0,0.0,44.200001,-2.857,41.343001,,,41.343002,0.62,0.62,0.62,66.792,0.57,0.57,0.57,75.515999,
12/31/1997,373.700012,-167.199997,206.500015,-142.899994,63.599998,-4.2,,8.3,67.699999,-24.4,43.299999,-4.5,0.0,38.799999,-2.89,35.909999,,,40.409999,0.61,0.61,0.54,66.397003,0.56,0.56,0.5,75.017998,
03/31/1998,367.100006,-164.899994,202.200012,-145.899994,56.299999,-3.6,,7.0,59.699999,-21.700001,38.0,0.0,0.0,38.0,-2.904,35.096,,,35.095999,0.53,0.53,0.53,66.115997,0.49,0.49,0.49,74.57,
06/30/1998,403.0,-181.199997,221.800003,-156.5,65.300003,-6.9,,7.3,65.700003,-23.700001,42.0,0.0,0.0,42.0,-2.878,39.122,,,39.122002,0.59,0.59,0.59,66.07,0.55,0.55,0.55,74.269997,
09/30/1998,408.399994,-186.699997,221.699997,-157.5,64.199997,-7.3,,6.7,63.599997,-22.9,40.700001,0.0,0.0,40.700001,-2.854,37.846001,,,37.845997,0.58,0.58,0.58,65.731003,0.54,0.54,0.54,73.470001,
12/31/1998,395.0,-181.300003,213.699997,-158.100006,55.599991,-8.7,,-176.0,-129.100009,46.299999,-82.800011,0.0,0.0,-82.800011,-2.864,-85.664011,117.0,0.0,31.33599,0.45,-1.31,-1.31,65.484001,0.45,-1.31,-1.31,65.484001,
03/31/1999,410.200012,-184.800003,225.400009,-152.199997,73.199997,-8.2,,5.8,70.799997,-25.5,45.299999,0.0,0.0,45.299999,-2.74,42.559999,,,42.559997,0.65,0.65,0.65,65.706001,0.6,0.6,0.6,73.093002,
06/30/1999,384.5,-173.300003,211.199997,-157.5,53.700001,-7.8,,23.200001,69.100001,-23.0,46.099998,0.0,0.0,46.099998,-2.645,43.454998,-10.0,0.0,33.455001,0.52,0.66,0.66,66.161003,0.47,0.61,0.61,73.665001,
09/30/1999,406.0,-185.300003,220.699997,-159.600006,61.099998,-7.2,,17.6,71.499999,-25.5,46.0,0.0,0.0,46.0,-2.59,43.41,,,43.409999,0.64,0.64,0.64,67.489998,0.59,0.59,0.59,76.554001,
