Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
08/31/2003,15465.0,706.0,706.0,0.0,2625.0,,,220.0,220.0,0.0,0.0,0.0,542.0,,,,4093.0,8685.0,19196.0,-10511.0,0.0,2687.0,1063.0,1063.0,0.0,,1624.0,11372.0,,1136.0,1136.0,,,,280.0,,,,,,1825.0,,,1825.0,3241.0,1815.0,,,,,3082.0,,,,,3082.0,4897.0,8138.0,0.0,1085.0,,,-67.0,6349.0,-40.0,7327.0,0.0,7327.0,15465.0,
11/30/2003,16214.0,1030.0,1030.0,0.0,2758.0,2758.0,,221.0,221.0,0.0,0.0,0.0,550.0,,,,4559.0,8813.0,19606.0,-10793.0,0.0,2842.0,1063.0,1063.0,0.0,,1779.0,11655.0,,1463.0,1463.0,,,,332.0,,,,,,1921.0,,,1921.0,3716.0,1893.0,,,,,3195.0,,,,,3195.0,5088.0,8804.0,0.0,1045.0,,,-54.0,6439.0,-20.0,7410.0,0.0,7410.0,16214.0,
02/29/2004,18349.0,475.0,475.0,0.0,3000.0,,,256.0,256.0,,,,634.0,,,,4365.0,9007.0,20049.0,-11042.0,0.0,4977.0,3236.0,3236.0,0.0,,1741.0,13984.0,,1464.0,1464.0,,,,2077.0,,,,,,2125.0,,,2125.0,5666.0,1859.0,,,,,3223.0,,,,,3223.0,5082.0,10748.0,0.0,1040.0,,,,6610.0,-49.0,7601.0,0.0,7601.0,18349.0,
08/31/2004,19379.0,241.0,241.0,0.0,2965.0,2965.0,,244.0,244.0,0.0,0.0,0.0,674.0,,,,5271.0,9092.0,20670.0,-11578.0,0.0,5016.0,2801.0,2801.0,0.0,,2215.0,14108.0,,1481.0,1481.0,,,,830.0,,,,,,2347.0,,,2347.0,4658.0,2744.0,2239.0,505.0,505.0,,3588.0,,,,,3588.0,6332.0,10990.0,0.0,1159.0,,,-42.0,7310.0,-38.0,8389.0,0.0,8389.0,19379.0,
11/30/2004,20037.0,939.0,939.0,0.0,3251.0,3251.0,,256.0,256.0,0.0,0.0,0.0,687.0,,,,5133.0,9346.0,21201.0,-11855.0,0.0,5558.0,2834.0,2834.0,0.0,,2724.0,14904.0,,1703.0,1703.0,,,,775.0,,,,,,2436.0,,,2436.0,4914.0,2740.0,,,,,3587.0,,,,,3587.0,6327.0,11241.0,0.0,1194.0,,,-38.0,7643.0,-3.0,8796.0,0.0,8796.0,20037.0,
02/28/2005,20375.0,1084.0,1084.0,0.0,3188.0,3188.0,,245.0,245.0,0.0,0.0,0.0,755.0,,,,5272.0,9391.0,21537.0,-12146.0,0.0,5712.0,4364.0,2835.0,1529.0,,1348.0,15103.0,,1685.0,1685.0,,,,973.0,851.0,122.0,122.0,,,2522.0,,,2522.0,5180.0,2441.0,2084.0,357.0,357.0,,3632.0,,,,,3632.0,6073.0,11253.0,0.0,1223.0,,,0.0,7939.0,-40.0,9122.0,0.0,9122.0,20375.0,
05/31/2005,20404.0,1039.0,1039.0,0.0,3297.0,3297.0,,250.0,250.0,0.0,0.0,0.0,683.0,,,,5269.0,9643.0,22017.0,-12374.0,0.0,5492.0,4220.0,2835.0,1385.0,,1272.0,15135.0,,1739.0,1739.0,,,,369.0,248.0,121.0,121.0,,,2626.0,,,2626.0,4734.0,2427.0,2069.0,358.0,358.0,,3655.0,,,,,3655.0,6082.0,10816.0,0.0,1271.0,,,0.0,8363.0,-46.0,9588.0,0.0,9588.0,20404.0,
08/31/2005,20586.0,1051.0,1051.0,0.0,3270.0,3270.0,,251.0,251.0,0.0,0.0,0.0,674.0,,,,5246.0,9980.0,22650.0,-12670.0,0.0,5360.0,4183.0,2835.0,1348.0,,1177.0,15340.0,,1705.0,1705.0,,,,295.0,295.0,0.0,0.0,,,2525.0,,,2525.0,4525.0,2408.0,2408.0,0.0,0.0,,3724.0,,,,,3724.0,6132.0,10657.0,0.0,1307.0,,,0.0,8678.0,-56.0,9929.0,0.0,9929.0,20586.0,
11/30/2005,21211.0,786.0,786.0,0.0,3546.0,3546.0,,278.0,278.0,0.0,0.0,0.0,682.0,,,,5292.0,10275.0,23244.0,-12969.0,0.0,5644.0,4107.0,2826.0,1281.0,,1537.0,15919.0,,1859.0,1859.0,,,,493.0,479.0,14.0,14.0,,,2439.0,,,2439.0,4791.0,2203.0,1846.0,357.0,357.0,,3809.0,,,,,3809.0,6012.0,10803.0,0.0,1339.0,,,,9125.0,-56.0,10408.0,0.0,10408.0,21211.0,
02/28/2006,21539.0,1121.0,1121.0,0.0,3401.0,3401.0,,294.0,294.0,0.0,0.0,0.0,698.0,,,,5514.0,10423.0,23669.0,-13246.0,0.0,5602.0,4159.0,2827.0,1332.0,,1443.0,16025.0,,1847.0,1847.0,,,,241.0,241.0,0.0,0.0,,,2423.0,,,2423.0,4511.0,2209.0,2209.0,0.0,0.0,,3895.0,,,,,3895.0,6104.0,10615.0,0.0,1437.0,,,,9528.0,-41.0,10924.0,0.0,10924.0,21539.0,
05/31/2006,22690.0,1937.0,1937.0,0.0,3516.0,3516.0,,308.0,,0.0,0.0,,703.0,,,,6464.0,10770.0,24074.0,-13304.0,0.0,5456.0,2943.0,2825.0,118.0,,2513.0,16226.0,,1908.0,1908.0,,,,850.0,,,,,,2715.0,,,2715.0,5473.0,1592.0,,,,,4114.0,,,,,4114.0,5706.0,11179.0,0.0,1469.0,,,-2.0,10068.0,-24.0,11511.0,0.0,11511.0,22690.0,
08/31/2006,23878.0,2690.0,2690.0,0.0,3624.0,3624.0,,320.0,320.0,0.0,0.0,0.0,708.0,,,,7342.0,11115.0,24724.0,-13609.0,0.0,5421.0,4070.0,2825.0,1245.0,,1351.0,16536.0,,1875.0,1875.0,,,,1130.0,1130.0,0.0,0.0,,,2618.0,,,2618.0,5623.0,2090.0,2090.0,0.0,0.0,,4144.0,,,,,4144.0,6234.0,11857.0,0.0,1531.0,,,-2.0,10516.0,-24.0,12021.0,0.0,12021.0,23878.0,
11/30/2006,24713.0,1855.0,1855.0,0.0,3956.0,3956.0,,325.0,325.0,0.0,0.0,0.0,707.0,,,,6843.0,11988.0,25904.0,-13916.0,0.0,5882.0,4246.0,2941.0,1305.0,,1636.0,17870.0,,2060.0,2060.0,,,,1168.0,1168.0,0.0,0.0,,,2746.0,,,2746.0,5974.0,2047.0,2047.0,0.0,0.0,,4134.0,,,,,4134.0,6181.0,12155.0,0.0,1585.0,,,-4.0,10999.0,-22.0,12558.0,0.0,12558.0,24713.0,
02/28/2007,24973.0,1770.0,1770.0,0.0,3925.0,3925.0,,322.0,322.0,0.0,0.0,0.0,750.0,,,,6767.0,12169.0,26333.0,-14164.0,0.0,6037.0,4498.0,3136.0,1362.0,,1539.0,18206.0,,1888.0,1888.0,,,,1259.0,1259.0,0.0,0.0,,,2623.0,,,2623.0,5770.0,2005.0,2005.0,0.0,0.0,,4188.0,,,,,4188.0,6193.0,11963.0,0.0,1652.0,,,-3.0,11391.0,-30.0,13010.0,0.0,13010.0,24973.0,
05/31/2007,24000.0,1569.0,1569.0,0.0,3942.0,3942.0,,338.0,,0.0,0.0,338.0,780.0,,,,6629.0,12636.0,27090.0,-14454.0,0.0,4735.0,4264.0,3497.0,767.0,,471.0,17371.0,,2016.0,2016.0,,,,639.0,,,,,,2773.0,,,2773.0,5428.0,2007.0,,,,,3909.0,,,,,3909.0,5916.0,11344.0,0.0,,,,-4.0,11970.0,-1030.0,10936.0,0.0,10936.0,22280.0,
08/31/2007,23906.0,1112.0,1112.0,0.0,3959.0,3959.0,,342.0,342.0,0.0,0.0,0.0,815.0,,,,6228.0,12943.0,27700.0,-14757.0,0.0,4735.0,4735.0,3502.0,1233.0,,0.0,17678.0,,2018.0,2018.0,,,,134.0,,,,,,2543.0,,,2543.0,4695.0,2007.0,,,,,3983.0,,,,,3983.0,5990.0,10685.0,0.0,1792.0,,,-4.0,12433.0,-1000.0,13221.0,0.0,13221.0,23906.0,
11/30/2007,24347.0,830.0,830.0,0.0,4324.0,4324.0,,392.0,392.0,0.0,0.0,0.0,805.0,,,,6351.0,13225.0,28381.0,-15156.0,0.0,4771.0,4771.0,3515.0,1256.0,,0.0,17996.0,,2300.0,2300.0,,,,127.0,,,,,,2483.0,,,2483.0,4910.0,2007.0,,,,,3670.0,,,,,3670.0,5677.0,10587.0,0.0,1827.0,,,-4.0,12882.0,-945.0,13760.0,0.0,13760.0,24347.0,
02/29/2008,24596.0,1011.0,1011.0,0.0,4242.0,4242.0,,384.0,384.0,0.0,0.0,0.0,794.0,,,,6431.0,13314.0,28806.0,-15492.0,0.0,4851.0,4851.0,3519.0,1332.0,,0.0,18165.0,,2164.0,2164.0,,,,18.0,18.0,0.0,0.0,,,2430.0,,,2430.0,4612.0,2006.0,2006.0,0.0,0.0,,3786.0,,,,,3786.0,5792.0,10404.0,0.0,1879.0,,,-3.0,13244.0,-928.0,14192.0,0.0,14192.0,24596.0,
05/31/2008,25633.0,1539.0,1539.0,0.0,4359.0,4359.0,,435.0,435.0,0.0,0.0,0.0,911.0,,,,7244.0,13478.0,29305.0,-15827.0,0.0,4911.0,3354.0,3165.0,189.0,,1557.0,18389.0,,2195.0,2195.0,,,,502.0,,,,,,2671.0,,,2671.0,5368.0,1506.0,,,,,4233.0,,,,,4233.0,5739.0,11107.0,0.0,1953.0,,,-4.0,13002.0,-425.0,14526.0,0.0,14526.0,25633.0,
08/31/2008,26143.0,1573.0,1573.0,0.0,4361.0,4361.0,0.0,412.0,,,,,828.0,,,300.0,7174.0,13533.0,28710.0,-15177.0,0.0,5436.0,4126.0,3160.0,966.0,1310.0,0.0,18969.0,,4518.0,2050.0,,,2468.0,1001.0,0.0,,,,1001.0,0.0,309.0,,0.0,5519.0,1007.0,1007.0,,,,4477.0,813.0,997.0,,1484.0,874.0,5484.0,11003.0,0.0,1985.0,31.0,1954.0,-4.0,13274.0,-115.0,15140.0,0.0,15140.0,26143.0,
11/30/2008,26384.0,1542.0,1542.0,0.0,4103.0,4103.0,0.0,405.0,,,,,784.0,,,266.0,6834.0,13610.0,29007.0,-15397.0,,5940.0,4192.0,3121.0,1071.0,1748.0,0.0,19550.0,,4434.0,1878.0,,,2556.0,1089.0,0.0,,,,1089.0,0.0,302.0,,0.0,5523.0,918.0,918.0,,,,4462.0,825.0,991.0,,1511.0,833.0,5380.0,10903.0,,2010.0,31.0,1979.0,-4.0,13733.0,-258.0,15481.0,,15481.0,26384.0,
02/28/2009,27006.0,2673.0,2673.0,0.0,3520.0,3520.0,0.0,370.0,,,,,810.0,,,294.0,7373.0,13619.0,29356.0,-15737.0,0.0,6014.0,4311.0,3113.0,1198.0,1703.0,0.0,19633.0,,3804.0,1392.0,,,2412.0,1089.0,0.0,,,,1089.0,0.0,296.0,,0.0,4893.0,1918.0,1918.0,,,,4644.0,869.0,998.0,,1522.0,959.0,6562.0,11455.0,0.0,2032.0,31.0,2001.0,-4.0,13795.0,-272.0,15551.0,0.0,15551.0,27006.0,
05/31/2009,24244.0,2292.0,2292.0,0.0,3391.0,3391.0,0.0,367.0,,,,,1066.0,0.0,,555.0,7116.0,13417.0,29260.0,-15843.0,0.0,3711.0,3400.0,2229.0,1171.0,311.0,0.0,17128.0,,3871.0,1372.0,0.0,0.0,2499.0,653.0,0.0,,,,653.0,0.0,289.0,0.0,0.0,4524.0,1930.0,1930.0,,,,4164.0,904.0,934.0,,1071.0,966.0,6094.0,10618.0,0.0,2084.0,31.0,2053.0,-4.0,12919.0,-1373.0,13626.0,0.0,13626.0,24244.0,
08/31/2009,23857.0,1789.0,1789.0,0.0,3410.0,3410.0,0.0,372.0,,,,,817.0,,,307.0,6388.0,13538.0,29484.0,-15946.0,0.0,3931.0,2233.0,2233.0,0.0,263.0,1435.0,17469.0,,3728.0,1311.0,,,2417.0,158.0,0.0,,,,158.0,0.0,283.0,,0.0,3886.0,1918.0,1918.0,,,,4267.0,932.0,955.0,,1132.0,965.0,6185.0,10071.0,0.0,2122.0,31.0,2091.0,-4.0,13031.0,-1363.0,13786.0,0.0,13786.0,23857.0,
11/30/2009,24594.0,1465.0,1465.0,0.0,3771.0,3771.0,0.0,391.0,,,,,807.0,,,292.0,6434.0,13937.0,30234.0,-16297.0,0.0,4223.0,2237.0,2237.0,0.0,773.0,1213.0,18160.0,,4079.0,1417.0,,,2662.0,40.0,0.0,,,,40.0,0.0,276.0,,0.0,4119.0,1918.0,1918.0,,,,4389.0,916.0,929.0,,1228.0,1040.0,6307.0,10426.0,0.0,2163.0,31.0,2132.0,-3.0,13342.0,-1334.0,14168.0,0.0,14168.0,24594.0,
02/28/2010,24876.0,1549.0,1549.0,0.0,3937.0,3937.0,0.0,380.0,,,,,817.0,,,300.0,6683.0,14003.0,30675.0,-16672.0,0.0,4190.0,2229.0,2229.0,0.0,833.0,1128.0,18193.0,,4089.0,1489.0,,,2600.0,283.0,0.0,,,,283.0,0.0,274.0,,0.0,4372.0,1668.0,1668.0,,,,4456.0,949.0,931.0,,1384.0,918.0,6124.0,10496.0,0.0,2199.0,31.0,2168.0,-3.0,13546.0,-1362.0,14380.0,0.0,14380.0,24876.0,
05/31/2010,24902.0,1952.0,1952.0,0.0,4163.0,4163.0,0.0,389.0,,,,,780.0,0.0,,251.0,7284.0,14385.0,31302.0,-16917.0,0.0,3233.0,2269.0,2200.0,69.0,,964.0,17618.0,,4383.0,1522.0,0.0,0.0,2861.0,262.0,0.0,,,,262.0,0.0,,0.0,0.0,4645.0,1668.0,1668.0,,,,4778.0,960.0,1705.0,267.0,891.0,955.0,6446.0,11091.0,0.0,2292.0,31.0,2261.0,-7.0,13966.0,-2440.0,13811.0,0.0,13811.0,24902.0,
08/31/2010,25212.0,1709.0,1709.0,0.0,4135.0,4135.0,0.0,377.0,,,,,815.0,,,286.0,7036.0,14679.0,31773.0,-17094.0,0.0,3497.0,2211.0,2211.0,0.0,,1286.0,18176.0,,4290.0,1423.0,,,2867.0,251.0,0.0,,,,251.0,0.0,263.0,,0.0,4541.0,1668.0,1668.0,,,,4798.0,960.0,1693.0,,902.0,980.0,6466.0,11007.0,0.0,2333.0,31.0,2302.0,-12.0,14270.0,-2386.0,14205.0,0.0,14205.0,25212.0,
11/30/2010,26093.0,1877.0,1877.0,0.0,4279.0,4279.0,0.0,400.0,,,,,842.0,,,302.0,7398.0,15266.0,32720.0,-17454.0,0.0,3429.0,2224.0,2224.0,0.0,,1205.0,18695.0,,4612.0,1561.0,,,3051.0,251.0,0.0,,,,251.0,0.0,257.0,,0.0,4863.0,1667.0,1667.0,,,,5002.0,969.0,1731.0,,976.0,1069.0,6669.0,11532.0,0.0,2374.0,31.0,2343.0,-12.0,14515.0,-2316.0,14561.0,0.0,14561.0,26093.0,
02/28/2011,26202.0,1359.0,1359.0,0.0,4478.0,4478.0,0.0,413.0,,,,,988.0,,,448.0,7238.0,15328.0,33078.0,-17750.0,0.0,3636.0,2321.0,2321.0,0.0,,1315.0,18964.0,,4556.0,1590.0,,,2966.0,18.0,0.0,,,,18.0,0.0,252.0,,0.0,4574.0,1667.0,1667.0,,,,5081.0,976.0,1598.0,,1328.0,927.0,6748.0,11322.0,0.0,2439.0,31.0,2408.0,-12.0,14709.0,-2256.0,14880.0,0.0,14880.0,26202.0,
05/31/2011,27385.0,2328.0,2328.0,0.0,4581.0,4581.0,0.0,437.0,,,,,939.0,0.0,,329.0,8285.0,15543.0,33686.0,-18143.0,0.0,3557.0,2364.0,2326.0,38.0,,1193.0,19100.0,,4864.0,1702.0,0.0,0.0,3162.0,18.0,0.0,,,,18.0,0.0,0.0,0.0,0.0,4882.0,1667.0,1667.0,,,,5616.0,977.0,2124.0,246.0,1336.0,933.0,7283.0,12165.0,0.0,2516.0,32.0,2484.0,-12.0,15266.0,-2550.0,15220.0,0.0,15220.0,27385.0,
08/31/2011,27838.0,1959.0,1959.0,0.0,4624.0,4624.0,0.0,418.0,,,,,962.0,,,352.0,7963.0,15820.0,34224.0,-18404.0,0.0,4055.0,2435.0,2435.0,0.0,,1620.0,19875.0,,4680.0,1563.0,,,3117.0,301.0,0.0,,,,301.0,0.0,240.0,,0.0,4981.0,1367.0,1367.0,,,,5776.0,964.0,2123.0,,1441.0,1008.0,7143.0,12124.0,0.0,2579.0,32.0,2547.0,-12.0,15648.0,-2501.0,15714.0,0.0,15714.0,27838.0,
11/30/2011,28452.0,1896.0,1896.0,0.0,4837.0,4837.0,0.0,440.0,,,,,995.0,,,367.0,8168.0,16709.0,35399.0,-18690.0,0.0,3575.0,2399.0,2399.0,0.0,,1176.0,20284.0,,4952.0,1646.0,,,3306.0,428.0,0.0,,,,428.0,0.0,234.0,,0.0,5380.0,1251.0,1251.0,,,,5904.0,977.0,2065.0,,1555.0,1073.0,7155.0,12535.0,0.0,2589.0,32.0,2557.0,-194.0,16103.0,-2581.0,15917.0,0.0,15917.0,28452.0,
02/29/2012,28752.0,2040.0,2040.0,0.0,4635.0,4635.0,0.0,447.0,,,,,1076.0,,,459.0,8198.0,16843.0,35933.0,-19090.0,0.0,3711.0,2419.0,2419.0,0.0,,1292.0,20554.0,,4733.0,1687.0,,,3046.0,419.0,0.0,,,,419.0,0.0,244.0,,0.0,5152.0,1251.0,1251.0,,,,5780.0,960.0,1654.0,,2030.0,892.0,7031.0,12183.0,0.0,2606.0,32.0,2574.0,-138.0,16584.0,-2483.0,16569.0,0.0,16569.0,28752.0,
05/31/2012,29903.0,2843.0,2843.0,0.0,4704.0,4704.0,0.0,440.0,,,,,1069.0,0.0,,536.0,9056.0,17248.0,36164.0,-18916.0,0.0,3599.0,2421.0,2387.0,34.0,,1178.0,20847.0,,4957.0,1613.0,0.0,0.0,3344.0,417.0,0.0,,,,417.0,0.0,0.0,0.0,0.0,5374.0,1250.0,1250.0,,,,8552.0,963.0,5582.0,251.0,836.0,920.0,9802.0,15176.0,0.0,2627.0,32.0,2595.0,-81.0,17134.0,-4953.0,14727.0,0.0,14727.0,29903.0,
08/31/2012,30691.0,2743.0,2743.0,0.0,4780.0,4780.0,0.0,465.0,,,,,889.0,,,371.0,8877.0,17866.0,36962.0,-19096.0,0.0,3948.0,2734.0,2734.0,0.0,,1214.0,21814.0,,4692.0,1643.0,,,3049.0,117.0,0.0,,,,117.0,0.0,245.0,,0.0,4809.0,2242.0,2242.0,,,,8616.0,987.0,5519.0,,879.0,986.0,10858.0,15667.0,0.0,2644.0,32.0,2612.0,-278.0,17505.0,-4847.0,15024.0,0.0,15024.0,30691.0,
11/30/2012,31312.0,2517.0,2517.0,0.0,5202.0,5202.0,0.0,456.0,,,,,984.0,,,474.0,9159.0,18349.0,37749.0,-19400.0,0.0,3804.0,2757.0,2757.0,0.0,,1047.0,22153.0,,4827.0,1730.0,,,3097.0,1.0,0.0,,,,1.0,0.0,239.0,,0.0,4828.0,2241.0,2241.0,,,,8700.0,985.0,5447.0,,973.0,1056.0,10941.0,15769.0,0.0,2667.0,32.0,2635.0,-253.0,17899.0,-4770.0,15543.0,0.0,15543.0,31312.0,
02/28/2013,31830.0,3372.0,3372.0,0.0,4950.0,4950.0,0.0,460.0,,,,,963.0,,,453.0,9745.0,18328.0,38114.0,-19786.0,0.0,3757.0,2765.0,2765.0,0.0,,992.0,22085.0,,4848.0,1730.0,,,3118.0,251.0,0.0,,,,251.0,0.0,234.0,,0.0,5099.0,1991.0,1991.0,,,,8628.0,989.0,5361.0,,1139.0,905.0,10619.0,15718.0,0.0,2655.0,32.0,2623.0,-49.0,18216.0,-4710.0,16112.0,0.0,16112.0,31830.0,
05/31/2013,33567.0,4917.0,4917.0,0.0,5044.0,5044.0,0.0,457.0,,,,,856.0,0.0,0.0,323.0,11274.0,18484.0,38109.0,-19625.0,0.0,3809.0,2827.0,2755.0,72.0,,982.0,22293.0,,5499.0,1879.0,0.0,0.0,3620.0,251.0,0.0,,,,251.0,0.0,0.0,0.0,0.0,5750.0,2739.0,2739.0,,,,7680.0,987.0,3916.0,227.0,1652.0,898.0,10419.0,16169.0,0.0,2700.0,32.0,2668.0,-1.0,18519.0,-3820.0,17398.0,0.0,17398.0,33567.0,
08/31/2013,33673.0,5096.0,5096.0,0.0,4990.0,4990.0,0.0,451.0,,,,,956.0,,,352.0,11493.0,18437.0,38167.0,-19730.0,0.0,3743.0,2712.0,2712.0,0.0,,1031.0,22180.0,,5269.0,1879.0,,,3390.0,254.0,0.0,,,,254.0,0.0,221.0,,0.0,5523.0,2739.0,2739.0,,,,7756.0,996.0,3813.0,,1820.0,906.0,10495.0,16018.0,0.0,2728.0,32.0,2696.0,-129.0,18913.0,-3857.0,17655.0,0.0,17655.0,33673.0,
11/30/2013,33542.0,3935.0,3935.0,0.0,5377.0,5377.0,0.0,458.0,,,,,1096.0,,,441.0,10866.0,19120.0,39301.0,-20181.0,0.0,3556.0,2737.0,2737.0,0.0,,819.0,22676.0,,5155.0,1868.0,,,3287.0,251.0,0.0,,,,251.0,0.0,215.0,,0.0,5406.0,2739.0,2739.0,,,,7864.0,1009.0,3704.0,,1945.0,991.0,10603.0,16009.0,0.0,2698.0,32.0,2666.0,-762.0,19366.0,-3769.0,17533.0,0.0,17533.0,33542.0,
02/28/2014,32729.0,3042.0,3042.0,0.0,5197.0,5197.0,0.0,462.0,,,,,1080.0,,,456.0,9781.0,19285.0,40019.0,-20734.0,0.0,3663.0,2739.0,2739.0,0.0,,924.0,22948.0,,5018.0,1903.0,,,3115.0,1.0,0.0,,,,1.0,0.0,208.0,,0.0,5019.0,4735.0,4735.0,,,,7748.0,1028.0,3586.0,,2083.0,843.0,12483.0,17502.0,0.0,2291.0,32.0,2259.0,-3009.0,19699.0,-3754.0,15227.0,0.0,15227.0,32729.0,
05/31/2014,33070.0,2908.0,2908.0,0.0,5460.0,5460.0,0.0,463.0,,,,,852.0,0.0,80.0,330.0,9683.0,19550.0,40691.0,-21141.0,0.0,3837.0,2847.0,2790.0,57.0,,910.0,23387.0,,5311.0,1971.0,0.0,0.0,3340.0,1.0,0.0,,,,1.0,0.0,0.0,0.0,0.0,5312.0,4736.0,4736.0,,,,7745.0,1038.0,3484.0,206.0,2114.0,903.0,12481.0,17793.0,0.0,2675.0,32.0,2643.0,-4133.0,16229.0,506.0,15277.0,0.0,15277.0,33070.0,
08/31/2014,32587.0,2416.0,2416.0,0.0,5487.0,5487.0,0.0,481.0,,,,,866.0,,,369.0,9250.0,19424.0,40866.0,-21442.0,0.0,3913.0,2775.0,2775.0,0.0,,1138.0,23337.0,,5152.0,1973.0,,,3179.0,1.0,0.0,,,,1.0,0.0,200.0,,0.0,5153.0,4735.0,4735.0,,,,7578.0,1047.0,3313.0,,2107.0,911.0,12313.0,17466.0,0.0,2661.0,32.0,2629.0,-4767.0,20921.0,-3694.0,15121.0,0.0,15121.0,32587.0,
11/30/2014,32984.0,2266.0,2266.0,0.0,5592.0,5592.0,0.0,476.0,,,,,878.0,,,381.0,9212.0,19893.0,41616.0,-21723.0,0.0,3879.0,2734.0,2734.0,0.0,,1145.0,23772.0,,5173.0,1968.0,,,3205.0,0.0,0.0,,,,0.0,0.0,193.0,,0.0,5173.0,4735.0,4735.0,,,,7513.0,1072.0,3136.0,,2104.0,1008.0,12248.0,17421.0,0.0,2650.0,32.0,2618.0,-4780.0,21480.0,-3787.0,15563.0,0.0,15563.0,32984.0,
02/28/2015,36108.0,3478.0,3478.0,0.0,5584.0,5584.0,0.0,488.0,,,,,932.0,,,422.0,10482.0,20425.0,42652.0,-22227.0,0.0,5201.0,3805.0,3805.0,0.0,,1396.0,25626.0,,5243.0,2050.0,,,3193.0,0.0,0.0,,,,0.0,0.0,187.0,,0.0,5243.0,7228.0,7228.0,,,,7625.0,1092.0,2962.0,,2497.0,887.0,14853.0,20096.0,0.0,2771.0,32.0,2739.0,-4730.0,21880.0,-3909.0,16012.0,0.0,16012.0,36108.0,
05/31/2015,36531.0,3763.0,3763.0,0.0,5719.0,5719.0,0.0,498.0,,,,,355.0,0.0,219.0,355.0,10335.0,20875.0,42864.0,-21989.0,0.0,5321.0,4017.0,3810.0,207.0,,1085.0,26196.0,,5937.0,2066.0,0.0,0.0,3871.0,19.0,0.0,,,,19.0,0.0,181.0,0.0,0.0,5956.0,7249.0,7249.0,,,,8333.0,1120.0,4893.0,,1210.0,929.0,15582.0,21538.0,0.0,2818.0,32.0,2786.0,-4897.0,16900.0,172.0,14993.0,0.0,14993.0,36531.0,
08/31/2015,37245.0,3543.0,3543.0,0.0,5617.0,5617.0,0.0,488.0,,,,,1055.0,,,449.0,10703.0,21483.0,43989.0,-22506.0,0.0,5059.0,3792.0,3792.0,0.0,,1267.0,26542.0,,5830.0,2049.0,,,3781.0,14.0,0.0,,,,14.0,0.0,174.0,,0.0,5844.0,7244.0,7244.0,,,,8874.0,1186.0,4806.0,,1781.0,927.0,16118.0,21962.0,0.0,2846.0,32.0,2814.0,-5007.0,17434.0,10.0,15283.0,0.0,15283.0,37245.0,
11/30/2015,38371.0,3647.0,3647.0,0.0,5865.0,5865.0,0.0,493.0,,,,,1147.0,,,460.0,11152.0,22278.0,45242.0,-22964.0,0.0,4941.0,3806.0,3806.0,0.0,,1135.0,27219.0,,5937.0,2129.0,,,3808.0,14.0,0.0,,,,14.0,0.0,167.0,,0.0,5951.0,8481.0,8481.0,,,,8949.0,1265.0,4702.0,,1759.0,1056.0,17430.0,23381.0,0.0,2871.0,32.0,2839.0,-5888.0,18048.0,-41.0,14990.0,0.0,14990.0,38371.0,
02/29/2016,37819.0,2841.0,2841.0,0.0,5634.0,5634.0,0.0,476.0,,,,,1286.0,,,678.0,10237.0,22552.0,46032.0,-23480.0,0.0,5030.0,3764.0,3764.0,0.0,,1266.0,27582.0,,5928.0,2024.0,,,3904.0,11.0,0.0,,,,11.0,0.0,161.0,,0.0,5939.0,8477.0,8477.0,,,,9076.0,1282.0,4628.0,,2046.0,959.0,17553.0,23492.0,0.0,2901.0,32.0,2869.0,-6896.0,18481.0,-159.0,14327.0,0.0,14327.0,37819.0,
05/31/2016,45959.0,3534.0,3534.0,0.0,7252.0,7252.0,0.0,496.0,,,,,707.0,0.0,435.0,707.0,11989.0,24284.0,47018.0,-22734.0,0.0,9686.0,7755.0,6747.0,1008.0,,1496.0,33970.0,,7979.0,2944.0,0.0,0.0,5035.0,29.0,0.0,,,,29.0,0.0,155.0,0.0,0.0,8008.0,13733.0,13733.0,,,,10434.0,1314.0,6227.0,,1567.0,1171.0,24167.0,32175.0,0.0,2924.0,32.0,2892.0,-7342.0,18371.0,-169.0,13784.0,0.0,13784.0,45959.0,
