Date,Revenue,Cost of Revenue,Gross Profit,Other Operating Income,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
10/27/2001,355.222992,-268.752991,86.470001,,-60.584999,25.885,-1.555,0.0,-1.298,23.032,-8.948,15.639,0.0,0.106,15.745,0.0,0.0,15.745,,,14.19,0.59,0.59,0.59,26.707001,0.58,0.58,0.58,26.948,
01/31/2002,389.903015,-314.100006,75.803009,,-65.525002,10.278,-1.455,0.0,-7.0,1.823,3.976,7.254,0.0,-0.061,7.193,0.0,0.0,7.193,6.477,-6.9,5.315,0.254,0.27,0.27,26.688999,0.254,0.27,0.27,26.889999,
04/27/2002,319.464996,-255.736999,63.727997,,-47.010993,16.717,-0.882,0.0,-0.733,15.102,-4.461,11.523001,0.0,0.415,11.938001,0.0,0.0,11.938001,,,11.056,0.45,0.45,0.45,26.61,0.45,0.45,0.45,26.373001,
07/27/2002,277.23,-219.406,57.824,,-53.169,4.655,,,-0.391,4.264,-1.777,2.487,,0.174,2.661,0.0,0.0,2.661,,,2.661,0.1,0.1,0.1,26.476,0.1,0.1,0.1,26.569,
10/26/2002,303.159,-236.097,67.062,0.0,-50.019,17.043,,,-0.054,16.989,-5.758,11.231,2.322,0.192,13.745,,0.0,13.745,,,11.423,0.43,0.43,0.52,26.202,0.43,0.43,0.52,26.217,
01/31/2003,450.477,-363.794,86.683,,-54.724,31.959,-0.455,0.0,-32.927,-0.968,3.984,3.016,0.411,0.0,3.427,0.0,0.0,3.427,33.1,-15.666,20.45,1.403,0.116935,0.12,25.792,1.4,0.104098,0.12,25.845,
05/03/2003,261.190002,-206.001007,55.188995,,-51.034,4.155,,0.0,-0.314,3.841,-1.139,2.702,2.477,0.004,5.183,0.0,0.0,5.183,,,2.706,0.12,0.12,0.2,25.715,0.12,0.12,0.2,25.827,
08/02/2003,205.292999,-161.085007,44.207993,,-42.841999,1.366,-0.196,0.0,0.226,1.396,-1.201,0.391,0.947,0.0,1.338,0.0,0.0,1.338,,,0.195,0.01,0.01,0.05,25.326,0.01,0.01,0.05,25.382999,
11/01/2003,269.899994,-214.548004,55.35199,,-43.504002,11.848,-0.535,0.0,-0.219,11.094,-3.39,8.239,1.651,0.0,9.89,0.0,0.0,9.89,,,7.704,0.33,0.33,0.4,24.742001,0.33,0.33,0.4,24.830999,
01/31/2004,443.902,-357.049,86.853,,-53.787,33.066,-0.16,0.0,0.408,33.314,-12.17,21.144,0.0,0.0,21.144,0.0,0.0,21.144,,,21.144,0.87,0.87,0.87,24.292,0.86,0.86,0.86,24.506,
05/01/2004,297.216003,-232.481995,64.734009,,-57.216999,7.517,,0.0,-0.341,7.176,-1.114,6.062,-0.749,0.0,5.313,0.0,0.0,5.313,,,6.062,0.25,0.25,0.22,23.723,0.25,0.25,0.22,24.052,
07/31/2004,232.059006,-188.869003,43.190002,,-42.800999,0.389,,0.0,0.796,1.185,-0.26,0.925,0.0,0.0,0.925,0.0,0.0,0.925,,,0.925,0.04,0.04,0.04,23.384001,0.04,0.04,0.04,23.427999,
10/30/2004,295.339996,-235.768005,59.571991,,-47.647999,11.924,,0.0,1.251,13.175,-4.539,8.636,-0.483,0.0,8.153,0.0,0.0,8.153,,,8.636,0.38,0.38,0.36,22.681,0.38,0.38,0.36,22.704,
01/31/2005,459.27,-372.033,87.237,,-54.77,32.467,-0.523,0.0,0.668,32.612,-11.846,20.766,0.0,0.0,20.766,0.0,0.0,20.766,,,20.766,0.94,0.94,0.94,22.092,0.94,0.94,0.94,22.143,
04/30/2005,273.915985,-219.664001,54.251984,,-48.193001,6.059,,0.0,0.265,6.324,-1.768,4.556,-0.204,0.0,4.352,0.0,0.0,4.352,,,4.556,0.21,0.21,0.2,21.843,0.21,0.21,0.2,22.061001,
07/30/2005,240.401993,-199.722,40.679993,,-47.429001,-6.749,0.0,0.0,1.037,-5.712,2.064,-3.648,0.0,0.0,-3.648,0.0,0.0,-3.648,2.6,-0.91,-1.958,-0.09122,-0.17,-0.17,21.452,-0.09122,-0.17,-0.17,21.667999,
10/29/2005,302.246002,-248.281006,53.964996,,-47.424,6.541,,0.0,3.785,10.326,-0.19,10.136,-0.362,0.0,9.774,0.0,0.0,9.774,,,10.136,0.48,0.48,0.46,21.027,0.48,0.48,0.46,21.142,
01/31/2006,485.021,-403.643,81.378,,-59.098,22.28,-2.455,0.0,1.32,21.145,-7.169,13.976,0.0,0.0,13.976,0.0,0.0,13.976,,,13.976,0.69,0.69,0.69,20.398,0.68,0.68,0.68,20.692,
04/29/2006,284.734985,-235.281998,49.452988,,-56.077999,-6.625,,0.0,-1.759,-8.384,2.738,-5.646,-0.888,0.0,-6.534,0.0,0.0,-6.534,0.7,-0.1029,-5.0489,-0.25,-0.28,-0.32,20.311001,-0.25,-0.28,-0.32,20.311001,
07/29/2006,240.406006,-204.813995,35.59201,,-56.216,-20.624001,-1.781,0.0,0.006,-22.399001,16.455999,-5.943,0.0,0.0,-5.943,0.0,0.0,-5.943,,,-5.943001,-0.3,-0.3,-0.3,20.127001,-0.3,-0.3,-0.3,20.127001,
10/28/2006,330.509,-278.75,51.759,,-58.907,-7.148,-1.495,0.0,0.47,-8.173,-6.064,-14.237,0.0,0.0,-14.237,0.0,0.0,-14.237,,,-14.237,-0.7,-0.7,-0.7,20.268,-0.7,-0.7,-0.7,20.268,
01/31/2007,485.024994,-412.570007,72.454987,,-64.641998,7.813,-2.671,0.0,0.929,6.071,-1.842,4.229,0.0,0.0,4.229,0.0,0.0,4.229,,,4.229,0.21,0.21,0.21,20.163,0.21,0.21,0.21,20.201,
04/28/2007,132.869995,-122.672997,10.196999,,-37.269001,-27.072001,-1.056,0.0,0.07,-28.058,16.729,-84.068001,73.671997,0.0,-37.477001,0.0,0.0,-37.477001,31.74,,20.410999,-0.14,-1.71,-1.85,20.216999,-0.14,-1.71,-1.85,20.271,
07/28/2007,3.699,-2.071,1.628,,-21.823,-20.195,-0.919,0.0,1.261,-19.853,2.204,-17.649,-0.067,0.0,-17.716,0.0,0.0,-17.716,,,-17.649,-0.88,-0.88,-0.88,20.195,-0.88,-0.88,-0.88,20.195,
10/27/2007,0.023,0.0,0.023,,-19.783,-19.76,-0.778,0.0,-3.331,-23.869,-0.424,-24.293,8.416,0.0,-15.877,0.0,0.0,-15.877,,,-24.293,-1.19,-1.19,-0.78,20.359,-1.19,-1.19,-0.78,20.359,
01/31/2008,346.890015,-280.938995,65.951019,,-57.931,8.02,-3.488,0.0,-0.195,4.337001,-1.932,2.405,0.0,0.0,2.405,0.0,0.0,2.405,,,2.405001,0.12,0.12,0.12,20.357,0.12,0.12,0.12,20.357,
05/03/2008,91.499001,-74.538002,16.960999,,-26.219,-9.258,0.0,0.0,-40.381001,-49.639001,4.58,-45.058998,-20.538,0.0,-65.597,0.0,0.0,-65.597,47.231998,,2.172997,0.11,-2.21,-3.22,20.393,0.11,-2.21,-3.22,20.393,
08/02/2008,3.534,-1.845,1.689,,-22.264999,-20.576,-0.357,0.0,0.104,-20.829,0.602,-20.226999,-26.317999,0.0,-46.544998,0.0,0.0,-46.544998,,,-20.227,-0.99,-0.99,-2.28,20.419001,-0.99,-0.99,-2.28,20.419001,
10/04/2008,0.0,0.0,0.0,,-7.919,-7.919,-3.321,0.0,0.023,-11.217,0.097,-11.12,6.887,0.0,-4.233,0.0,0.0,-4.233,,,-11.12,-0.54,-0.54,-0.21,20.498,-0.54,-0.54,-0.21,20.498,
01/31/2009,0.03,,,,,,,,,,,,,,2.405,,,2.405,0.0,,,-0.66,-0.66,0.12,20.357,-0.66,-0.66,0.12,20.357,
05/03/2009,,,,,,,,,,,,,,,-48.412,,,-48.412,,,,-2.41,-2.41,-2.41,20.09,-2.41,-2.41,-2.41,20.09,
08/02/2009,0.02,0.0,0.02,,-18.889,-18.868999,-0.357,0.0,0.104,-19.121999,0.602,-18.52,-28.025,0.0,-46.544998,0.0,0.0,-46.544998,,,-18.519999,-0.91,-0.91,-2.28,20.409,-0.91,-0.91,-2.28,20.409,
