Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2009,267918.0,7348.0,7348.0,0.0,14846.0,14846.0,0.0,0.0,0.0,0.0,0.0,0.0,4746.0,1786.0,,,1996.0,26940.0,98229.0,222926.0,-124697.0,0.0,142749.0,133820.0,71691.0,62129.0,2749.0,6180.0,240978.0,,22132.0,,1667.0,2419.0,18046.0,10155.0,10155.0,,,,,3932.0,,495.0,3932.0,36219.0,66565.0,66565.0,,,,66122.0,,31985.0,20354.0,13288.0,132687.0,168906.0,0.0,98132.0,6495.0,91637.0,-21284.0,38069.0,-16308.0,98609.0,403.0,99012.0,267918.0,
09/30/2009,266568.0,6167.0,6167.0,0.0,14796.0,14796.0,0.0,0.0,0.0,0.0,0.0,0.0,4958.0,1791.0,,,2176.0,25921.0,98321.0,225669.0,-127348.0,0.0,142326.0,133143.0,71727.0,61416.0,2813.0,6370.0,240647.0,,22477.0,,1965.0,2419.0,18093.0,6755.0,6755.0,,,,,4036.0,,541.0,4036.0,33268.0,65909.0,65909.0,,,,67390.0,,31750.0,22279.0,12820.0,133299.0,166567.0,0.0,98173.0,6495.0,91678.0,-21280.0,38841.0,-16161.0,99573.0,428.0,100001.0,266568.0,
12/31/2009,268312.0,3741.0,3741.0,0.0,14845.0,14845.0,0.0,0.0,0.0,0.0,0.0,0.0,6601.0,1562.0,0.0,,3792.0,25187.0,99519.0,229161.0,-129642.0,0.0,143606.0,134410.0,72782.0,61628.0,2921.0,6275.0,243125.0,,25420.0,7511.0,1681.0,4196.0,12032.0,7361.0,33.0,,,,7328.0,4170.0,0.0,403.0,4170.0,36951.0,64720.0,64720.0,,,,64652.0,0.0,27847.0,23579.0,12823.0,129372.0,166323.0,0.0,98202.0,6495.0,91707.0,-21260.0,21944.0,2678.0,101564.0,425.0,101989.0,268312.0,
03/31/2010,265701.0,2617.0,2617.0,0.0,14167.0,14167.0,0.0,0.0,0.0,0.0,0.0,0.0,5578.0,1820.0,,,2465.0,22362.0,99360.0,232466.0,-133106.0,0.0,143979.0,134384.0,73052.0,61332.0,3278.0,6317.0,243339.0,,23208.0,,2639.0,2482.0,18087.0,9437.0,0.0,,,,9437.0,4061.0,,583.0,4061.0,36706.0,60024.0,60024.0,,,,66505.0,,27709.0,25520.0,12693.0,126529.0,163235.0,0.0,98052.0,6495.0,91557.0,-21137.0,39373.0,-14265.0,102023.0,443.0,102466.0,265701.0,
06/30/2010,267556.0,1377.0,1377.0,0.0,13780.0,13780.0,0.0,0.0,0.0,0.0,0.0,0.0,6235.0,1666.0,,,3344.0,21392.0,100302.0,236187.0,-135885.0,0.0,145862.0,135027.0,73484.0,61543.0,4346.0,6489.0,246164.0,,22518.0,,1879.0,2482.0,18157.0,9721.0,0.0,,,,9721.0,3943.0,,1325.0,3943.0,36182.0,60277.0,60277.0,,,,67614.0,,27421.0,25615.0,13253.0,127891.0,164073.0,0.0,98123.0,6495.0,91628.0,-21134.0,40909.0,-14852.0,103046.0,437.0,103483.0,267556.0,
09/30/2010,269252.0,3246.0,3246.0,0.0,13606.0,13606.0,0.0,0.0,0.0,0.0,0.0,0.0,5125.0,1686.0,,,2380.0,21977.0,101475.0,240466.0,-138991.0,0.0,145800.0,134454.0,73447.0,61007.0,4544.0,6802.0,247275.0,,22315.0,,1416.0,2482.0,18417.0,6426.0,0.0,,,,6426.0,3933.0,,1217.0,3933.0,32674.0,62540.0,62540.0,,,,60745.0,,27071.0,20651.0,11806.0,123285.0,155959.0,0.0,98243.0,6495.0,91748.0,-21112.0,50751.0,-14888.0,112994.0,299.0,113293.0,269252.0,
12/31/2010,269391.0,1437.0,1437.0,0.0,13610.0,13610.0,0.0,0.0,0.0,0.0,0.0,0.0,5807.0,1458.0,0.0,,3179.0,20854.0,103196.0,243833.0,-140637.0,0.0,145341.0,134121.0,73601.0,60520.0,4515.0,6705.0,248537.0,,23572.0,7437.0,975.0,4143.0,11017.0,7196.0,1652.0,,,,5544.0,4086.0,0.0,864.0,4086.0,34854.0,58971.0,58971.0,,,,63616.0,0.0,28803.0,22070.0,11879.0,122587.0,157441.0,0.0,98226.0,6495.0,91731.0,-21083.0,31792.0,2712.0,111647.0,303.0,111950.0,269391.0,
03/31/2011,268085.0,1391.0,1391.0,0.0,13246.0,13246.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.0,1674.0,,,2269.0,19737.0,103369.0,247446.0,-144077.0,0.0,144979.0,133575.0,73602.0,59973.0,4845.0,6559.0,248348.0,,22393.0,,1499.0,2545.0,18349.0,6902.0,0.0,,,,6902.0,3959.0,,715.0,3959.0,33254.0,58126.0,58126.0,,,,63862.0,,28510.0,23149.0,11488.0,121988.0,155242.0,0.0,98131.0,6495.0,91636.0,-20949.0,32649.0,2713.0,112544.0,299.0,112843.0,268085.0,
06/30/2011,272014.0,3831.0,3831.0,0.0,13608.0,13608.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,1563.0,,,2057.0,22239.0,104606.0,252050.0,-147444.0,0.0,145169.0,133044.0,73591.0,59453.0,5207.0,6918.0,249775.0,,21823.0,,1130.0,2548.0,18145.0,7910.0,0.0,,,,7910.0,3804.0,,594.0,3804.0,33537.0,58663.0,58663.0,,,,65705.0,,28350.0,25065.0,11696.0,124368.0,157905.0,0.0,98182.0,6495.0,91687.0,-20786.0,33687.0,2720.0,113803.0,306.0,114109.0,272014.0,
09/30/2011,277653.0,10762.0,10762.0,0.0,13377.0,13377.0,0.0,0.0,0.0,0.0,0.0,0.0,4466.0,1507.0,,,1858.0,28605.0,105786.0,256626.0,-150840.0,0.0,143262.0,132565.0,73590.0,58975.0,4483.0,6214.0,249048.0,,21337.0,,929.0,2548.0,17860.0,8900.0,0.0,,,,8900.0,3794.0,,1000.0,3794.0,34031.0,62326.0,62326.0,,,,67414.0,,28190.0,26446.0,11778.0,129740.0,163771.0,0.0,97950.0,6495.0,91455.0,-20770.0,34758.0,1677.0,113615.0,267.0,113882.0,277653.0,
12/31/2011,270442.0,3045.0,3045.0,0.0,13231.0,13231.0,0.0,0.0,0.0,0.0,0.0,0.0,6709.0,1102.0,0.0,,4137.0,22985.0,107087.0,260279.0,-153192.0,0.0,140370.0,130185.0,70842.0,59343.0,3718.0,6467.0,247457.0,,23567.0,10485.0,1003.0,4184.0,7895.0,3453.0,0.0,,,,3453.0,3872.0,0.0,1002.0,3872.0,30892.0,61300.0,61300.0,,,,72453.0,0.0,34011.0,25748.0,11692.0,133753.0,164645.0,0.0,97651.0,6495.0,91156.0,-20750.0,25453.0,3180.0,105534.0,263.0,105797.0,270442.0,
03/31/2012,269356.0,2442.0,2442.0,0.0,13167.0,13167.0,0.0,0.0,0.0,0.0,0.0,0.0,5156.0,1706.0,,,1987.0,20765.0,107231.0,260211.0,-152980.0,0.0,141360.0,130299.0,70929.0,59370.0,4302.0,6759.0,248591.0,,21779.0,,1601.0,2585.0,17593.0,6775.0,6775.0,,,,,3966.0,,705.0,3966.0,32520.0,58934.0,58934.0,,,,72715.0,,34113.0,26136.0,11761.0,131649.0,164169.0,0.0,97527.0,6495.0,91032.0,-22460.0,26446.0,3386.0,104899.0,288.0,105187.0,269356.0,
06/30/2012,266294.0,2151.0,2151.0,0.0,12430.0,12430.0,0.0,0.0,0.0,0.0,0.0,0.0,4575.0,1533.0,,,1624.0,19156.0,107483.0,263648.0,-156165.0,0.0,139655.0,128670.0,69763.0,58907.0,4388.0,6597.0,247138.0,,22557.0,,3705.0,2554.0,16298.0,3402.0,3402.0,,,,,3743.0,,1019.0,3743.0,29702.0,61132.0,61132.0,,,,71881.0,,34021.0,26011.0,10830.0,133013.0,162715.0,0.0,97422.0,6495.0,90927.0,-24869.0,27788.0,2939.0,103280.0,299.0,103579.0,266294.0,
09/30/2012,266849.0,2217.0,2217.0,0.0,12398.0,12398.0,0.0,0.0,0.0,0.0,0.0,0.0,4343.0,1337.0,,,1694.0,18958.0,108217.0,267639.0,-159422.0,0.0,139674.0,128504.0,69762.0,58742.0,4563.0,6607.0,247891.0,,23656.0,,2209.0,2511.0,18936.0,3433.0,3433.0,,,,,3709.0,,793.0,3709.0,30798.0,60314.0,60314.0,,,,74463.0,,33842.0,29092.0,10736.0,134777.0,165575.0,0.0,97477.0,6495.0,90982.0,-28533.0,28907.0,3106.0,100957.0,317.0,101274.0,266849.0,
12/31/2012,272315.0,4868.0,4868.0,0.0,12657.0,12657.0,0.0,0.0,0.0,0.0,0.0,0.0,5181.0,1035.0,0.0,,3110.0,22706.0,109767.0,270907.0,-161140.0,0.0,139842.0,128548.0,69773.0,58775.0,4581.0,6713.0,249609.0,,24076.0,12076.0,1026.0,4144.0,6830.0,3486.0,1.0,,,,3485.0,4225.0,0.0,672.0,4225.0,31787.0,66358.0,66358.0,,,,81475.0,0.0,41392.0,28491.0,10920.0,147833.0,179620.0,0.0,97533.0,6495.0,91038.0,-32888.0,22481.0,5236.0,92362.0,333.0,92695.0,272315.0,
03/31/2013,270994.0,3875.0,3875.0,0.0,12100.0,12100.0,0.0,0.0,0.0,0.0,0.0,0.0,4397.0,1021.0,,,2396.0,20372.0,109702.0,274035.0,-164333.0,0.0,140920.0,129491.0,69772.0,59719.0,4998.0,6431.0,250622.0,,22173.0,,2210.0,2440.0,17523.0,3446.0,3431.056838,14.943162,14.943162,,,4167.0,,783.0,4167.0,29786.0,70686.0,70437.680029,248.319971,248.319971,,82184.0,,41663.0,28918.0,10820.0,152870.0,182656.0,0.0,97435.0,6495.0,90940.0,-38568.0,23787.0,5344.0,87998.0,340.0,88338.0,270994.0,
06/30/2013,272093.0,4548.0,4548.0,0.0,12508.0,12508.0,0.0,0.0,0.0,0.0,0.0,0.0,4372.0,1038.0,,,2381.0,21428.0,110734.0,276833.0,-166099.0,0.0,139931.0,129468.0,69770.0,59698.0,3888.0,6575.0,250665.0,,23904.0,,2065.0,2401.0,19438.0,3256.0,3256.0,,,,,4029.0,,759.0,4029.0,31189.0,71917.0,71917.0,,,,82672.0,,41994.0,29400.0,10519.0,154589.0,185778.0,0.0,97480.0,6495.0,90985.0,-41819.0,25212.0,5107.0,85980.0,335.0,86315.0,272093.0,
09/30/2013,274599.0,1371.0,1371.0,0.0,12444.0,12444.0,0.0,0.0,0.0,0.0,0.0,0.0,4620.0,1022.0,,,2916.0,18435.0,112424.0,282445.0,-170021.0,0.0,143740.0,132214.0,70014.0,62200.0,3949.0,7577.0,256164.0,,24297.0,,1488.0,2376.0,20433.0,7873.0,7873.0,,,,,4013.0,,561.0,4013.0,36183.0,68350.0,68350.0,,,,83936.0,,42036.0,30666.0,10673.0,152286.0,188469.0,0.0,97516.0,6495.0,91021.0,-43731.0,26648.0,5282.0,85715.0,415.0,86130.0,274599.0,
12/31/2013,277787.0,3339.0,3339.0,0.0,12918.0,12918.0,0.0,0.0,0.0,0.0,0.0,0.0,6939.0,960.0,0.0,1199.0,4780.0,23196.0,110968.0,274798.0,-163830.0,0.0,144386.0,131485.0,69273.0,62212.0,3860.0,7079.0,255354.0,,25285.0,11561.0,1774.0,3963.0,7987.0,5498.0,21.0,,,,5477.0,4212.0,0.0,526.0,4212.0,34995.0,69290.0,69290.0,,,,82020.0,0.0,29946.0,36308.0,15240.0,151310.0,186305.0,0.0,97586.0,6495.0,91091.0,-45619.0,31141.0,7880.0,90988.0,494.0,91482.0,277787.0,
03/31/2014,285340.0,3611.0,3611.0,0.0,13120.0,13120.0,0.0,0.0,0.0,0.0,0.0,0.0,7358.0,1000.0,,,5187.0,24089.0,112809.0,278862.0,-166053.0,0.0,148442.0,135819.0,69720.0,66099.0,3613.0,9010.0,261251.0,,27408.0,,2784.0,2390.0,22234.0,8301.0,8280.744173,20.255827,20.255827,,,4121.0,,542.0,4121.0,39830.0,71575.0,71275.38204,299.61796,299.61796,,82566.0,,30029.0,36448.0,15547.0,154141.0,193971.0,0.0,97522.0,6495.0,91027.0,-46684.0,32402.0,7666.0,90906.0,463.0,91369.0,285340.0,
06/30/2014,293466.0,11305.0,11305.0,0.0,13001.0,13001.0,0.0,0.0,0.0,0.0,0.0,0.0,8806.0,928.0,,,6698.0,33112.0,114360.0,283252.0,-168892.0,0.0,145994.0,136129.0,70094.0,66035.0,159.0,9706.0,260354.0,,29316.0,,3962.0,2388.0,22966.0,10482.0,10446.291277,35.708723,35.708723,,,3990.0,,503.0,3990.0,43788.0,73570.0,73256.778737,313.221263,313.221263,,83483.0,,30070.0,36835.0,16075.0,157053.0,200841.0,0.0,97552.0,6495.0,91057.0,-46825.0,33554.0,7851.0,92132.0,493.0,92625.0,293466.0,
09/30/2014,287939.0,2458.0,2458.0,0.0,13445.0,13445.0,0.0,0.0,0.0,0.0,0.0,0.0,9932.0,869.0,,,8033.0,25835.0,115134.0,286987.0,-171853.0,0.0,146970.0,137167.0,70131.0,67036.0,166.0,9637.0,262104.0,,30832.0,,4328.0,2385.0,24119.0,5109.0,5067.646237,41.353763,41.353763,,,4038.0,,911.0,4038.0,39979.0,70516.0,70163.87617,352.12383,352.12383,,84325.0,,29918.0,37393.0,16103.0,154841.0,194820.0,0.0,97559.0,6495.0,91064.0,-47037.0,34165.0,7926.0,92613.0,506.0,93119.0,287939.0,
12/31/2014,296834.0,8603.0,8603.0,0.0,14527.0,14527.0,0.0,0.0,0.0,0.0,0.0,0.0,10476.0,831.0,0.0,0.0,8503.0,33606.0,112898.0,282295.0,-169397.0,0.0,150330.0,136655.0,69692.0,66963.0,250.0,13425.0,263228.0,,27121.0,14984.0,1091.0,4035.0,7011.0,6056.0,5.0,,,,6051.0,4105.0,0.0,1639.0,4105.0,37282.0,75778.0,75778.0,,,,93504.0,0.0,37079.0,38436.0,16350.0,169282.0,206564.0,0.0,97603.0,6495.0,91108.0,-47029.0,31081.0,8061.0,89716.0,554.0,90270.0,296834.0,
03/31/2015,308028.0,4444.0,4444.0,0.0,13592.0,13592.0,0.0,0.0,0.0,0.0,0.0,0.0,9374.0,930.0,,,6906.0,27410.0,113198.0,285133.0,-171935.0,0.0,167420.0,157324.0,70341.0,86983.0,266.0,9830.0,280618.0,,25249.0,,2390.0,2441.0,20418.0,8181.0,8134.221945,46.778055,46.778055,,,4221.0,,3972.0,4221.0,37651.0,88272.0,87896.59066,375.40934,375.40934,,95001.0,,37074.0,38019.0,15936.0,183273.0,220924.0,0.0,97472.0,6495.0,90977.0,-46804.0,28490.0,7341.0,86499.0,605.0,87104.0,308028.0,
06/30/2015,326489.0,20956.0,20956.0,0.0,13821.0,13821.0,0.0,0.0,0.0,0.0,0.0,0.0,8386.0,834.0,,,6421.0,43163.0,114348.0,289856.0,-175508.0,0.0,168978.0,158227.0,70920.0,87307.0,288.0,10463.0,283326.0,,27849.0,,3848.0,2441.0,21560.0,8603.0,8550.282284,52.717716,52.717716,,,4075.0,,2568.0,4075.0,40527.0,105067.0,104622.120906,444.879094,444.879094,,93394.0,,36638.0,38516.0,15672.0,198461.0,238988.0,0.0,97527.0,6495.0,91032.0,-46793.0,29086.0,7039.0,86859.0,642.0,87501.0,326489.0,
09/30/2015,399989.0,6202.0,6202.0,0.0,16329.0,16329.0,0.0,0.0,0.0,0.0,0.0,0.0,12420.0,1166.0,,,11254.0,34951.0,122836.0,302194.0,-179358.0,0.0,242202.0,226873.0,105966.0,120907.0,1744.0,13585.0,365038.0,,35763.0,,4591.0,2892.0,28280.0,7535.0,7535.0,,,,,4640.0,,3202.0,4640.0,47938.0,119395.0,119395.0,,,,109867.0,,36396.0,53044.0,17225.0,229262.0,277200.0,0.0,96212.0,6495.0,89717.0,-12309.0,32627.0,5294.0,121824.0,965.0,122789.0,399989.0,
12/31/2015,402672.0,5121.0,5121.0,0.0,16532.0,16532.0,0.0,0.0,0.0,0.0,0.0,0.0,14339.0,1072.0,,1093.0,13267.0,35992.0,124450.0,306227.0,-181777.0,0.0,242230.0,225278.0,104568.0,120710.0,1606.0,14253.0,366680.0,,35498.0,21047.0,2176.0,4924.0,7351.0,7636.0,4.0,,,,7632.0,4682.0,0.0,3466.0,4682.0,47816.0,118515.0,117631.0,884.0,884.0,,112701.0,0.0,34262.0,56181.0,18792.0,231216.0,279032.0,0.0,96258.0,6495.0,89763.0,-12592.0,33671.0,5334.0,122671.0,969.0,123640.0,402672.0,
03/31/2016,403638.0,10008.0,10008.0,0.0,16070.0,16070.0,0.0,0.0,0.0,0.0,0.0,0.0,11923.0,1378.0,,,10545.0,38001.0,123454.0,309380.0,-185926.0,0.0,242183.0,225086.0,104651.0,120435.0,1594.0,15503.0,365637.0,,31579.0,,2455.0,2955.0,26169.0,8399.0,8399.0,,,,,4550.0,,2582.0,4550.0,44528.0,122104.0,122104.0,,,,112601.0,,34114.0,57489.0,18416.0,234705.0,279233.0,0.0,95909.0,6495.0,89414.0,-12163.0,34506.0,5180.0,123432.0,973.0,124405.0,403638.0,
06/30/2016,401808.0,7208.0,7208.0,0.0,15830.0,15830.0,0.0,0.0,0.0,0.0,0.0,0.0,12967.0,1197.0,,,11770.0,36005.0,123537.0,313018.0,-189481.0,0.0,242266.0,224716.0,105252.0,119464.0,1677.0,15873.0,365803.0,,32472.0,,2773.0,2953.0,26746.0,9528.0,9528.0,,,,,4465.0,,3821.0,4465.0,46465.0,117308.0,117308.0,,,,113664.0,,34023.0,58216.0,17604.0,230972.0,277437.0,0.0,95981.0,6495.0,89486.0,-12343.0,34950.0,4814.0,123402.0,969.0,124371.0,401808.0,
09/30/2016,402975.0,5895.0,5895.0,0.0,16855.0,16855.0,0.0,0.0,0.0,0.0,0.0,0.0,14624.0,1333.0,,,13291.0,37374.0,123922.0,316261.0,-192339.0,0.0,241679.0,223473.0,105271.0,118202.0,1679.0,16527.0,365601.0,,34483.0,,2686.0,2948.0,28849.0,7982.0,7982.0,,,,,4637.0,,3260.0,4637.0,47102.0,117239.0,117239.0,,,,114031.0,,33483.0,59649.0,17639.0,231270.0,278372.0,0.0,96031.0,6495.0,89536.0,-12589.0,35319.0,4850.0,123611.0,992.0,124603.0,402975.0,
12/31/2016,403821.0,5788.0,5788.0,0.0,16794.0,16794.0,0.0,0.0,0.0,0.0,0.0,0.0,15787.0,1555.0,,1411.0,14232.0,38369.0,124899.0,319648.0,-194749.0,0.0,240553.0,222067.0,105207.0,116860.0,1674.0,15401.0,365452.0,,36225.0,22027.0,2079.0,5031.0,7088.0,9832.0,4.0,,,,9828.0,4519.0,0.0,3881.0,4519.0,50576.0,113681.0,112812.0,869.0,869.0,,115454.0,0.0,33578.0,60128.0,17867.0,229135.0,279711.0,0.0,96099.0,6495.0,89604.0,-12659.0,34734.0,4961.0,123135.0,975.0,124110.0,403821.0,
03/31/2017,411903.0,14884.0,14884.0,0.0,15078.0,15078.0,0.0,0.0,0.0,0.0,0.0,0.0,15765.0,1418.0,235.0,,14285.0,45727.0,125292.0,319108.0,-193816.0,0.0,240884.0,221871.0,105593.0,116278.0,1551.0,17227.0,366176.0,,33516.0,,3384.0,3012.0,27120.0,12681.0,12681.0,,,,,4493.0,,3655.0,4493.0,50690.0,120568.0,120568.0,,,,115664.0,,33404.0,61100.0,17505.0,236232.0,286922.0,0.0,95906.0,6495.0,89411.0,-12400.0,35175.0,5160.0,123841.0,1140.0,124981.0,411903.0,
06/30/2017,420795.0,25617.0,25617.0,0.0,14997.0,14997.0,0.0,0.0,0.0,0.0,0.0,0.0,12933.0,1371.0,297.0,,11505.0,53547.0,126184.0,323098.0,-196914.0,0.0,241064.0,221804.0,105546.0,116258.0,1615.0,17348.0,367248.0,,32810.0,,3331.0,3008.0,26471.0,10831.0,10831.0,,,,,4371.0,,2755.0,4371.0,48012.0,132824.0,132824.0,,,,114101.0,,31422.0,61926.0,17998.0,246925.0,294937.0,0.0,95966.0,6495.0,89471.0,-12697.0,36067.0,5389.0,124725.0,1133.0,125858.0,420795.0,
09/30/2017,443865.0,48499.0,48499.0,0.0,15876.0,15876.0,0.0,0.0,0.0,0.0,0.0,0.0,11982.0,1258.0,,,10724.0,76357.0,126462.0,326240.0,-199778.0,0.0,241046.0,221087.0,105668.0,115419.0,1627.0,18332.0,367508.0,,34639.0,,2703.0,3008.0,28928.0,8551.0,8551.0,,,,,4503.0,,1843.0,4503.0,47693.0,154728.0,154728.0,,,,115335.0,,31231.0,64381.0,17880.0,270063.0,317756.0,0.0,96022.0,6495.0,89527.0,-12716.0,36074.0,5580.0,124960.0,1149.0,126109.0,443865.0,
12/31/2017,444097.0,50498.0,50498.0,0.0,16522.0,16522.0,0.0,0.0,0.0,0.0,0.0,0.0,12126.0,1369.0,,31.0,10757.0,79146.0,125222.0,313499.0,-188277.0,0.0,239729.0,219725.0,105449.0,114276.0,1560.0,18413.0,364951.0,,38802.0,24439.0,1262.0,5731.0,7370.0,38374.0,2.0,,,,38372.0,4213.0,0.0,1321.0,4213.0,81389.0,125972.0,124154.0,1818.0,1818.0,,94729.0,0.0,31775.0,43207.0,18426.0,220701.0,302090.0,0.0,96058.0,6495.0,89563.0,-12714.0,50500.0,7017.0,140861.0,1146.0,142007.0,444097.0,
03/31/2018,446343.0,48872.0,48872.0,0.0,16290.0,16290.0,0.0,0.0,0.0,0.0,0.0,0.0,13343.0,1335.0,2773.0,,11998.0,78505.0,125124.0,317127.0,-192003.0,0.0,242714.0,219117.0,105482.0,113635.0,2623.0,18201.0,367838.0,,36177.0,,1534.0,3074.0,31569.0,29322.0,29322.0,,,,,5081.0,,799.0,5081.0,70580.0,133724.0,133724.0,,,,94963.0,,30116.0,45730.0,18318.0,228687.0,299267.0,0.0,95899.0,6495.0,89404.0,-12432.0,55067.0,7386.0,145920.0,1156.0,147076.0,446343.0,
06/30/2018,534691.0,13523.0,13523.0,0.0,25492.0,25492.0,0.0,0.0,0.0,0.0,0.0,0.0,16271.0,1966.0,,,14305.0,55286.0,129556.0,324889.0,-195333.0,0.0,349849.0,312052.0,142607.0,169445.0,8007.0,29790.0,479405.0,,41007.0,,1889.0,3630.0,35488.0,21672.0,21672.0,,,,,5914.0,,1595.0,5914.0,68593.0,168495.0,168495.0,,,,113473.0,,28791.0,59665.0,23422.0,281968.0,350561.0,0.0,133581.0,7621.0,125960.0,-12872.0,56555.0,5716.0,182980.0,1150.0,184130.0,534691.0,
09/30/2018,534870.0,8657.0,8657.0,0.0,26312.0,26312.0,0.0,0.0,0.0,0.0,0.0,0.0,18138.0,1860.0,,,16278.0,53107.0,130348.0,327680.0,-197332.0,0.0,351415.0,312576.0,146475.0,166101.0,6128.0,32711.0,481763.0,,44470.0,,1460.0,3635.0,39375.0,14905.0,14905.0,,,,,6045.0,,1704.0,6045.0,65420.0,168513.0,168513.0,,,,115966.0,,28981.0,60495.0,24786.0,284479.0,349899.0,0.0,133327.0,7621.0,125706.0,-12486.0,57624.0,5383.0,183848.0,1123.0,184971.0,534870.0,
12/31/2018,531864.0,5204.0,5204.0,0.0,26472.0,26472.0,0.0,0.0,0.0,0.0,0.0,0.0,19751.0,2047.0,,111.0,17704.0,51427.0,131473.0,330690.0,-199217.0,0.0,348964.0,310197.0,146370.0,163827.0,6245.0,32411.0,480437.0,,48217.0,27018.0,1179.0,6411.0,13609.0,10255.0,3065.0,,,,7190.0,5948.0,,2604.0,5948.0,64420.0,166250.0,164339.0,1911.0,1911.0,,107310.0,,19218.0,57859.0,27629.0,273560.0,337980.0,0.0,133146.0,7621.0,125525.0,-12059.0,58753.0,4249.0,184089.0,9795.0,193884.0,531864.0,
03/31/2019,548384.0,6516.0,6516.0,0.0,23863.0,23863.0,0.0,0.0,0.0,0.0,0.0,0.0,16093.0,1518.0,514.0,,14573.0,46472.0,152286.0,352752.0,-200466.0,0.0,349626.0,309008.0,146434.0,162574.0,6230.0,33874.0,501912.0,,44086.0,,1130.0,3722.0,39234.0,14610.0,11403.0,3207.0,135.0,3072.0,,5956.0,,2716.0,5956.0,64652.0,182195.0,162090.0,20105.0,1852.0,18253.0,106586.0,,19664.0,59207.0,24999.0,288781.0,353433.0,0.0,132795.0,7621.0,125174.0,-11452.0,59424.0,4345.0,185112.0,9839.0,194951.0,548384.0,
06/30/2019,546914.0,8423.0,8423.0,0.0,22381.0,22381.0,0.0,0.0,0.0,0.0,0.0,0.0,16414.0,1441.0,375.0,,14947.0,47218.0,154724.0,357566.0,-202842.0,0.0,344972.0,307421.0,146662.0,160759.0,4133.0,33043.0,499696.0,,44526.0,,2062.0,3726.0,38738.0,16116.0,12635.0,3481.0,137.0,3344.0,,5734.0,,2955.0,5734.0,66376.0,178358.0,155981.0,22377.0,1809.0,20568.0,108099.0,,21210.0,58713.0,25221.0,286457.0,352833.0,0.0,132730.0,7621.0,125109.0,-11151.0,59389.0,3289.0,184257.0,9824.0,194081.0,546914.0,
09/30/2019,548796.0,6588.0,6588.0,0.0,22921.0,22921.0,0.0,0.0,0.0,0.0,0.0,0.0,21186.0,1493.0,151.0,,19691.0,50695.0,155793.0,361717.0,-205924.0,0.0,342308.0,303853.0,146106.0,157747.0,4137.0,34167.0,498101.0,,46968.0,,2741.0,3725.0,40502.0,15061.0,11455.0,3606.0,153.0,3453.0,,6097.0,,4780.0,6097.0,68126.0,175856.0,151745.0,24111.0,1823.0,22288.0,110487.0,,22853.0,57786.0,25068.0,286343.0,354469.0,0.0,132760.0,7621.0,125139.0,-11195.0,59347.0,2137.0,183049.0,11278.0,194327.0,548796.0,
12/31/2019,551669.0,12130.0,12130.0,0.0,22636.0,22636.0,0.0,0.0,0.0,0.0,0.0,0.0,19995.0,1631.0,261.0,168.0,18353.0,54761.0,154167.0,357577.0,-203410.0,0.0,342741.0,303858.0,146241.0,157617.0,3695.0,34759.0,496908.0,,47498.0,29640.0,1212.0,6279.0,10367.0,15289.0,11676.0,3613.0,162.0,3451.0,,6124.0,0.0,3282.0,6124.0,68911.0,173113.0,149437.0,23676.0,1872.0,21804.0,107711.0,0.0,18788.0,59502.0,26139.0,280824.0,349735.0,0.0,133900.0,7621.0,126279.0,-13085.0,57936.0,5470.0,184221.0,17713.0,201934.0,551669.0,
