Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2004,25473.2,930.8,930.8,,694.4,129.8,,,,,575.5,,,,2330.5,19458.7,28585.9,-9127.2,,3684.0,1695.1,1695.1,0.0,1049.7,939.2,23142.7,,537.4,537.4,,,,154.0,,,,,,1383.4,,,1383.4,2074.8,8990.2,,,,,1745.9,,,,,,1745.9,10736.1,12810.9,,1978.4,,,-9663.3,21275.1,-927.9,12662.3,,12662.3,25473.2,
09/30/2004,26338.3,1556.9,1556.9,,648.7,140.4,,,,,561.8,,,,2907.8,19650.6,29071.7,-9421.1,,3779.9,1755.6,1755.6,0.0,1054.2,970.1,23430.5,,529.4,529.4,,,,170.6,,,,,,2252.0,,,2252.0,2952.0,8692.7,,,,,1733.0,,,,,,1733.0,10425.7,13377.7,,2032.8,,,-9705.2,21362.8,-729.8,12960.6,,12960.6,26338.3,
12/31/2004,27837.5,1379.8,1379.8,0.0,745.5,147.5,147.5,,,,585.0,,,,2857.8,20703.1,30507.8,-9804.7,0.0,4276.6,1828.3,1828.3,0.0,,2448.3,24979.7,,714.3,714.3,,,,862.2,862.2,0.0,0.0,,,1944.0,,,1944.0,3520.5,8357.3,8357.3,0.0,0.0,,1758.2,,,,,,1758.2,10115.5,13636.0,0.0,2202.6,,,-9578.1,21755.8,-178.8,14201.5,0.0,14201.5,27837.5,
03/31/2005,27234.0,1356.5,1356.5,0.0,686.3,137.7,137.7,0.0,0.0,0.0,617.0,,,,2797.5,20182.9,30042.8,-9859.9,0.0,4253.6,1815.8,1815.8,0.0,1136.6,1301.2,24436.5,,495.4,495.4,,,,503.6,503.6,0.0,0.0,,,1670.2,,,1670.2,2669.2,8155.2,8155.2,0.0,0.0,,1772.0,,,,,,1772.0,9927.2,12596.4,0.0,2408.0,,,-9869.3,22484.0,-385.1,14637.6,0.0,14637.6,27234.0,
06/30/2005,26980.3,1560.6,1560.6,0.0,756.5,139.1,139.1,0.0,0.0,0.0,585.4,,,,3041.6,19728.5,29488.7,-9760.2,0.0,4210.2,1827.5,1827.5,0.0,1073.6,1309.1,23938.7,,528.7,528.7,,,,793.2,793.2,0.0,0.0,,,1753.3,,,1753.3,3075.2,7763.7,7763.7,0.0,0.0,,1780.8,,,,,,1780.8,9544.5,12619.7,0.0,2479.9,,,-10426.9,23014.8,-707.2,14360.6,0.0,14360.6,26980.3,
09/30/2005,27843.6,2297.1,2297.1,0.0,755.4,141.7,141.7,0.0,0.0,0.0,607.6,,,,3801.8,19751.9,29687.8,-9935.9,0.0,4289.9,1934.6,1934.6,0.0,1049.8,1305.5,24041.8,,524.1,524.1,,,,714.7,714.7,0.0,0.0,,,2895.9,,,2895.9,4134.7,7350.2,7350.2,0.0,0.0,,1842.5,,,,,,1842.5,9192.7,13327.4,0.0,2678.1,,,-10395.6,22907.5,-673.8,14516.2,0.0,14516.2,27843.6,
12/31/2005,29988.8,4260.4,4260.4,0.0,795.9,147.0,147.0,0.0,0.0,0.0,646.4,,,,5849.7,19908.0,29897.2,-9989.2,0.0,4231.1,1950.7,1950.7,0.0,,2280.4,24139.1,,689.4,689.4,,,,1202.7,1202.7,0.0,0.0,,,2144.2,,,2144.2,4036.3,8937.4,8937.4,0.0,0.0,,1869.0,,,,,,1869.0,10806.4,14842.7,0.0,2814.2,,,-10373.6,23516.0,-810.5,15146.1,0.0,15146.1,29988.8,
03/31/2006,29601.3,3803.1,3803.1,0.0,742.4,138.5,138.5,0.0,0.0,0.0,584.3,,,,5268.3,20064.0,30379.7,-10315.7,0.0,4269.0,2043.2,2043.2,0.0,,2225.8,24333.0,,586.3,586.3,,,,1202.5,1202.5,0.0,0.0,,,1908.0,,,1908.0,3696.8,8708.9,8708.9,0.0,0.0,,2028.6,,,,,,2028.6,10737.5,14434.3,0.0,2993.3,,,-11255.6,24141.6,-712.3,15167.0,0.0,15167.0,29601.3,
06/30/2006,29773.0,3290.4,3290.4,0.0,858.0,141.9,141.9,0.0,0.0,0.0,570.7,,,,4861.0,20539.3,31240.4,-10701.1,0.0,4372.7,2125.5,2125.5,0.0,,2247.2,24912.0,,556.7,556.7,,,,1155.1,1155.1,0.0,0.0,,,1880.0,,,1880.0,3591.8,8351.4,8351.4,0.0,0.0,,2191.1,,,,,,2191.1,10542.5,14134.3,0.0,3105.9,,,-12003.7,24976.1,-439.6,15638.7,0.0,15638.7,29773.0,
09/30/2006,30829.2,4282.7,4282.7,0.0,812.5,144.5,144.5,0.0,0.0,0.0,596.0,,,,5835.7,20526.2,31359.8,-10833.6,0.0,4467.3,2156.1,2156.1,0.0,,2311.2,24993.5,,603.4,603.4,,,,619.2,619.2,0.0,0.0,,,3353.7,,,3353.7,4576.3,8569.4,8569.4,0.0,0.0,,2157.2,,,,,,2157.2,10726.6,15302.9,0.0,3244.8,,,-11858.5,24585.7,-445.7,15526.3,0.0,15526.3,30829.2,
12/31/2006,28974.5,2128.1,2128.1,0.0,806.9,112.4,112.4,0.0,0.0,0.0,2144.8,,,,5192.2,19438.1,29722.9,-10284.8,0.0,4344.2,2073.6,2073.6,0.0,,2270.6,23782.3,,668.7,668.7,,,,17.7,17.7,0.0,0.0,,,2265.2,,,2265.2,2951.6,8389.9,8389.9,0.0,0.0,,2174.7,,,,,,2174.7,10564.6,13516.2,0.0,3461.6,,,-13552.2,25845.6,-296.7,15458.3,0.0,15458.3,28974.5,
03/31/2007,29473.5,2438.4,2438.4,,848.0,143.7,,0.0,0.0,0.0,449.3,,,,3879.4,20975.2,32163.4,-11188.2,,4618.9,2254.3,2254.3,0.0,1064.4,1300.2,25594.1,,669.2,669.2,,,,613.5,,,,,,1781.8,,,1781.8,3064.5,8199.9,,,,,2442.1,,,,,,2442.1,10642.0,13706.5,,3747.9,,,-14371.9,26592.5,-201.5,15767.0,,15767.0,29473.5,
06/30/2007,28994.9,2142.1,2142.1,,784.6,120.2,,,,,1314.5,,,,4361.4,20106.6,31023.6,-10917.0,,4526.9,2198.3,2198.3,0.0,1060.1,1268.5,24633.5,,516.7,516.7,,,,288.2,,,,,,2624.7,,,2624.7,3429.6,7885.5,,,,,2594.1,,,,,,2594.1,10479.6,13909.2,0.0,3973.6,,,-14832.7,25881.2,63.6,15085.7,0.0,15085.7,28994.9,
09/30/2007,29673.6,2992.5,2992.5,0.0,788.0,117.0,117.0,0.0,0.0,0.0,547.0,,,,4444.5,20490.3,31659.1,-11168.8,0.0,4738.8,2290.5,2290.5,0.0,,2448.3,25229.1,,624.2,624.2,,,,61.2,61.2,0.0,0.0,,,3523.9,,,3523.9,4209.3,7685.9,7685.9,0.0,0.0,,2810.5,,,,,,2810.5,10496.4,14705.7,0.0,4124.9,,,-15556.2,25172.9,1226.3,14967.9,0.0,14967.9,29673.6,
12/31/2007,29391.7,1981.3,1981.3,0.0,1053.8,125.3,125.3,0.0,0.0,0.0,421.5,,,,3581.9,20984.7,32203.7,-11219.0,0.0,4825.1,2301.3,2301.3,0.0,1156.4,1367.4,25809.8,,624.1,624.1,,,,1991.1,,,,,,1883.3,,,1883.3,4498.5,7310.0,,,,,2303.4,,,,,,2303.4,9613.4,14111.9,0.0,4243.3,,,-16762.4,26461.5,1337.4,15279.8,0.0,15279.8,29391.7,
03/31/2008,30922.0,2922.2,2922.2,,895.9,114.5,114.5,0.0,0.0,0.0,393.0,,,,4325.6,21589.3,33450.5,-11861.2,,5007.1,2371.5,2371.5,0.0,1256.6,1379.0,26596.4,,579.6,579.6,,,,1290.3,,,,,,1813.4,,,1813.4,3683.3,10443.6,,,,,2380.9,,,,,,2380.9,12824.5,16507.8,0.0,4325.5,,,-18668.9,26981.8,1775.8,14414.2,,14414.2,30922.0,
06/30/2008,30521.3,2342.5,2342.5,,1030.6,115.1,115.1,0.0,0.0,0.0,395.1,,,,3883.3,21741.2,33589.1,-11847.9,0.0,4896.8,2382.5,2382.5,0.0,1128.8,1385.5,26638.0,,601.4,601.4,,,,621.4,,,,,,1802.4,,,1802.4,3025.2,10439.1,,,,,2435.4,,,,,,2435.4,12874.5,15899.7,0.0,4412.6,,,-19355.3,27751.3,1813.0,14621.6,0.0,14621.6,30521.3,
09/30/2008,28134.4,1487.2,1487.2,,856.8,114.7,114.7,0.0,0.0,0.0,352.9,,,,2811.6,20596.9,31865.9,-11269.0,0.0,4725.9,2272.0,2272.0,0.0,1126.0,1327.9,25322.8,,481.0,481.0,,,,18.0,,,,,,2369.5,,,2369.5,2868.5,9860.6,,,,,2353.7,,,,,,2353.7,12214.3,15082.8,0.0,4538.2,,,-20218.5,27968.3,763.6,13051.6,0.0,13051.6,28134.4,
12/31/2008,28461.5,2063.4,2063.4,,931.2,111.5,111.5,,,,411.5,,,,3517.6,20254.5,31152.4,-10897.9,,4689.4,2237.4,2237.4,0.0,1222.3,1229.7,24943.9,,620.4,620.4,,,,31.8,,,,,,1885.7,,,1885.7,2537.9,10186.0,,,,,2355.0,,,,,,2355.0,12541.0,15078.9,0.0,4616.8,,,-20289.4,28953.9,101.3,13382.6,0.0,13382.6,28461.5,
03/31/2009,27810.6,1978.7,1978.7,0.0,903.4,99.2,,,,,469.1,159.0,,395.3,3450.4,19754.2,30560.5,-10806.3,0.0,4606.0,2198.0,2198.0,0.0,1101.7,1147.3,24360.2,,1952.3,488.8,181.2,148.0,1134.3,19.0,0.0,,,,19.0,241.6,,2.5,202.6,2212.9,10420.1,10420.1,,,,2494.5,,,,,1012.5,1479.5,12914.6,15127.5,0.0,4652.3,16.6,4635.7,-21046.3,29380.7,-303.6,12683.1,0.0,12683.1,27810.6,
06/30/2009,29207.1,2160.6,2160.6,0.0,930.5,102.6,,,,,403.3,,,,3597.0,20754.1,32210.4,-11456.3,0.0,4856.0,2339.4,2339.4,0.0,1129.2,1387.4,25610.1,,489.8,489.8,,,,507.6,0.0,,,,,1846.1,,,1846.1,2843.5,10492.9,,,,,2626.1,,,,,,2626.1,,,0.0,4714.5,,,-21792.4,29927.3,,12849.4,0.0,12849.4,,
09/30/2009,30072.4,2201.0,2201.0,0.0,879.4,106.8,,,,,415.6,158.7,,379.9,3602.8,21350.3,33204.6,-11854.3,,5119.3,2408.2,2408.2,0.0,1228.7,1323.7,26469.6,,2845.5,515.6,136.9,764.6,1428.4,424.3,0.0,,,,424.3,270.6,,1.7,257.5,3540.4,10657.9,10657.9,,,,2684.5,,,,,1136.0,1546.8,13342.4,16882.8,,4760.9,16.6,4744.3,-22519.4,30056.0,892.1,13189.6,,13189.6,30072.4,
12/31/2009,30224.9,1796.0,1796.0,0.0,1060.4,106.2,,,,,453.7,152.3,,429.5,3416.3,21531.5,33440.5,-11909.0,0.0,5277.1,2425.2,2425.2,0.0,1212.7,1486.9,26808.6,,2702.5,636.0,202.4,195.8,1668.3,18.1,0.0,0.0,0.0,,18.1,268.1,0.0,3.9,271.9,2988.7,10560.3,10560.3,0.0,0.0,,2642.0,0.0,0.0,0.0,0.0,1278.9,1359.2,13202.3,16191.0,0.0,4870.5,16.6,4853.9,-22854.8,31270.8,747.4,14033.9,0.0,14033.9,30224.9,
03/31/2010,29825.6,2007.3,2007.3,0.0,930.0,99.3,,,,,435.7,165.9,,403.4,3472.3,21070.0,32915.1,-11845.1,0.0,5283.3,2471.1,2471.1,0.0,1157.2,1489.1,26353.3,,2289.2,472.1,362.9,149.7,1304.5,18.1,0.0,,,,18.1,262.0,,0.9,260.2,2569.3,10482.6,10482.6,,,,2656.9,,,,,1248.3,1407.7,13139.5,15708.8,0.0,4977.2,16.6,4960.6,-23142.6,31769.3,512.9,14116.8,0.0,14116.8,29825.6,
06/30/2010,28675.4,1665.5,1665.5,0.0,964.1,94.4,,,,,442.5,168.7,,379.4,3166.5,20293.0,31897.2,-11604.2,0.0,5215.9,2413.9,2413.9,0.0,1212.5,1420.8,25508.9,,2001.7,578.0,27.0,150.5,1246.2,334.9,0.0,,,,334.9,246.2,,,237.7,2582.8,10291.3,10291.3,,,,2669.5,,,,,1244.7,1424.8,12960.8,15543.6,,5045.3,16.6,5028.7,-24041.3,32406.7,-278.9,13131.8,0.0,13131.8,28675.4,
09/30/2010,31168.5,2495.0,2495.0,0.0,1013.6,103.6,,,,,564.3,190.5,,542.1,4176.5,21477.5,33760.8,-12283.3,0.0,5514.5,2521.5,2521.5,0.0,1295.9,1506.6,26992.0,,2913.3,596.5,104.2,793.0,1419.6,78.9,0.0,,,,78.9,274.1,,,260.8,3266.3,11357.1,11357.1,,,,2907.3,,,,,1336.9,1570.4,14264.4,17530.7,0.0,5124.9,16.6,5108.3,-24759.8,32568.9,703.8,13637.8,0.0,13637.8,31168.5,
12/31/2010,31975.2,2387.0,2387.0,0.0,1179.1,109.9,,,,,692.5,74.8,,574.1,4368.5,22060.6,34482.4,-12421.8,0.0,5546.1,2586.1,2586.1,0.0,1335.3,1549.9,27606.7,,2640.8,943.9,111.3,200.7,1384.9,8.3,0.0,0.0,0.0,,8.3,275.6,0.0,0.3,267.2,2924.7,11497.0,11497.0,0.0,0.0,,2919.3,0.0,0.0,0.0,0.0,1332.4,1586.6,14416.3,17341.0,0.0,5213.0,16.6,5196.4,-25143.4,33811.7,752.9,14634.2,0.0,14634.2,31975.2,
03/31/2011,32080.2,1939.9,1939.9,0.0,1160.3,111.5,,,,,612.5,56.0,,480.5,3824.2,22644.8,35575.5,-12930.7,0.0,5611.2,2669.6,2669.6,0.0,1317.5,1568.1,28256.0,,2425.0,700.9,363.7,159.9,1200.5,1516.4,597.3,,,,919.1,312.7,,6.4,295.0,4254.1,10524.3,10524.3,,,,2848.2,,,,,1303.7,1538.1,13372.5,17626.6,0.0,5276.5,16.6,5259.9,-26463.3,34386.2,1254.2,14453.6,0.0,14453.6,32080.2,
06/30/2011,32833.0,2070.0,2070.0,0.0,1249.1,115.0,,,,,591.3,59.5,,442.5,4025.4,23015.8,36229.5,-13213.7,0.0,5791.8,2725.4,2725.4,0.0,1355.6,1651.3,28807.6,,2418.7,709.9,235.0,177.0,1296.8,1219.4,896.8,,,,322.6,310.7,,1.0,295.9,3948.8,11062.8,11062.8,,,,2868.6,,,,,1320.4,1547.2,13931.4,17880.2,0.0,5378.7,16.6,5362.1,-27135.3,35165.0,1544.4,14952.8,0.0,14952.8,32833.0,
09/30/2011,32277.5,2388.8,2388.8,0.0,1203.9,115.0,,,,,714.2,53.0,,554.4,4421.9,22337.9,35220.2,-12882.3,0.0,5517.7,2638.4,2638.4,0.0,1392.1,1434.2,27855.6,,3207.7,750.1,235.7,871.8,1350.1,1541.5,816.1,,,,725.4,329.0,,10.5,318.8,5078.2,10988.1,10988.1,,,,2873.0,,,,,1352.2,1510.3,13861.1,18939.3,,5446.7,16.6,5430.1,-27986.8,35329.8,548.5,13338.2,0.0,13338.2,32277.5,
12/31/2011,32989.9,2335.7,2335.7,0.0,1334.7,116.8,,,,,615.8,53.4,,436.9,4403.0,22834.5,35737.6,-12903.1,0.0,5752.4,2653.2,2653.2,0.0,1427.0,1618.8,28586.9,,2804.5,961.3,262.2,218.2,1362.8,366.6,0.0,0.0,0.0,,366.6,338.1,0.0,14.3,336.8,3509.2,12133.8,12133.8,0.0,0.0,,2956.7,0.0,0.0,0.0,0.0,1344.1,1598.3,15090.5,18599.7,,5503.9,16.6,5487.3,-28270.9,36707.5,449.7,14390.2,0.0,14390.2,32989.9,
03/31/2012,33334.2,2289.1,2289.1,0.0,1234.4,111.7,,,,,619.6,31.2,,435.8,4254.8,23304.5,36623.6,-13319.1,0.0,5774.9,2719.1,2719.1,0.0,1366.0,1658.6,29079.4,,2561.3,708.3,491.8,156.4,1204.8,724.2,0.0,,,,724.2,360.9,,3.9,357.8,3646.4,12055.7,12055.7,,,,2971.6,,,,,1396.2,1571.5,15027.3,18673.7,0.0,5580.8,16.6,5564.2,-28982.0,37262.5,799.2,14660.5,0.0,14660.5,33334.2,
06/30/2012,33332.4,2484.6,2484.6,0.0,1290.6,111.7,,,,,613.2,173.3,,577.7,4500.1,23067.8,36322.9,-13255.1,0.0,5764.5,2680.7,2680.7,0.0,1411.1,1499.4,28832.3,,2415.6,823.4,222.3,183.9,1186.0,852.9,0.0,,,,852.9,353.8,,5.0,348.6,3622.3,12720.4,12720.4,,,,2954.6,,,,,1406.5,1543.1,15675.0,19297.3,,5636.3,16.6,5619.7,-29786.8,37900.8,284.8,14035.1,0.0,14035.1,33332.4,
09/30/2012,33824.5,2178.5,2178.5,0.0,1277.3,109.1,,,,,643.0,192.4,,621.7,4207.9,23751.7,37320.2,-13568.5,0.0,5864.9,2744.2,2744.2,0.0,1460.3,1468.0,29616.6,,3264.6,833.6,123.6,928.1,1379.3,512.1,0.0,,,,512.1,374.6,,12.0,368.6,4151.3,12752.0,12752.0,,,,3037.1,,,,,1480.0,1545.1,15789.1,19940.4,0.0,5705.6,16.6,5689.0,-30313.5,37882.5,609.5,13884.1,0.0,13884.1,33824.5,
12/31/2012,35386.5,2336.1,2336.1,0.0,1375.3,121.7,,,,,1089.0,85.1,,946.5,4922.1,24677.2,38491.1,-13813.9,0.0,5787.2,2804.0,2804.0,0.0,1380.5,1517.6,30464.4,,3032.4,1141.9,298.7,217.0,1374.8,0.0,0.0,0.0,0.0,,0.0,370.7,,32.3,360.4,3403.1,13632.5,13632.5,0.0,0.0,,3057.3,,,,,1531.1,1493.9,16689.8,20092.9,,5795.5,16.6,5778.9,-30576.3,39278.0,796.4,15293.6,0.0,15293.6,35386.5,
03/31/2013,34123.8,1869.3,1869.3,0.0,1230.0,105.2,,,,,986.7,,,986.7,4191.2,24290.1,38095.8,-13805.7,0.0,5642.5,2789.5,2789.5,0.0,1290.4,1562.6,29932.6,,2644.5,831.6,523.9,140.2,1148.8,0.0,0.0,,,,,372.6,,,372.6,3017.1,12797.9,12797.9,,,,3080.6,,,,,1638.4,1442.2,15878.5,18895.6,0.0,5869.3,16.6,5852.7,-30811.3,39776.4,393.8,15228.2,0.0,15228.2,34123.8,
06/30/2013,34453.4,2278.4,2278.4,0.0,1301.9,107.8,,,,,944.0,224.2,,944.0,4632.1,24280.4,38176.3,-13895.9,0.0,5540.9,2778.6,2778.6,0.0,1239.8,1298.3,29821.3,,2426.9,805.2,281.7,159.9,1180.1,0.0,0.0,,,,,378.1,,101.8,378.1,2805.0,13369.8,13369.8,,,,3107.9,,,,,1610.8,1395.3,16477.7,19282.7,0.0,5937.2,16.6,5920.6,-31198.1,40402.4,29.2,15170.7,0.0,15170.7,34453.4,
09/30/2013,35551.3,2544.3,2544.3,0.0,1285.3,113.1,,,,,791.4,211.8,,791.4,4734.1,25081.5,39487.3,-14405.8,0.0,5735.7,2853.8,2853.8,0.0,1262.5,1407.6,30817.2,,3439.0,858.3,321.4,975.1,1284.2,0.0,,,,,,383.3,,158.1,383.3,3822.3,13487.8,13487.8,,,,3076.3,,,,,1520.3,1397.9,16564.1,20386.4,0.0,5979.2,16.6,5962.6,-31685.5,40354.6,516.6,15164.9,0.0,15164.9,35551.3,
12/31/2013,36626.3,2798.7,2798.7,0.0,1319.8,123.7,,,,,807.9,155.5,,763.6,5050.1,25747.3,40355.6,-14608.3,0.0,5828.9,2872.7,2872.7,0.0,1209.1,1591.6,31576.2,,2734.3,1086.0,215.5,221.6,1211.2,0.0,0.0,0.0,0.0,,,435.7,,126.7,383.1,3170.0,14129.8,14129.8,0.0,0.0,,3316.8,,,,,1647.7,1542.4,17446.6,20616.6,0.0,6010.7,16.6,5994.1,-32179.8,41751.2,427.6,16009.7,0.0,16009.7,36626.3,
03/31/2014,36369.1,2743.8,2743.8,0.0,1229.7,106.2,,,,,756.6,177.3,,756.6,4836.3,25650.0,40503.3,-14853.3,0.0,5882.8,2891.5,2891.5,0.0,1223.8,1590.2,31532.8,,2606.4,828.1,427.8,161.4,1189.1,101.4,0.0,,,,101.4,393.4,,130.4,393.4,3101.2,13825.4,13825.4,,,,3294.8,,,,,1588.2,1576.2,17120.2,20221.4,0.0,6079.5,16.6,6062.9,-32530.8,42154.7,444.3,16147.7,0.0,16147.7,36369.1,
06/30/2014,37780.6,3670.6,3670.6,0.0,1294.5,110.7,,,,,837.9,173.8,,837.9,5913.7,25877.3,41007.1,-15129.8,0.0,5989.6,2902.3,2902.3,0.0,1231.6,1681.9,31866.9,,2457.2,965.1,111.0,172.7,1208.4,539.2,0.0,,,,539.2,395.3,,133.2,395.3,3391.7,14891.4,14891.4,,,,3342.6,,,,,1574.3,1635.1,18234.0,21625.7,0.0,6154.0,16.6,6137.4,-33292.5,42741.5,551.9,16154.9,0.0,16154.9,37780.6,
09/30/2014,36020.8,3233.3,2825.8,407.5,1226.7,105.0,,,,,645.4,221.1,,645.4,5210.4,24985.3,39804.6,-14819.3,0.0,5825.1,2811.2,2811.2,0.0,1106.4,1686.4,30810.4,,3186.6,847.3,115.3,1011.2,1212.8,613.3,0.0,,,,613.3,379.7,,54.2,379.7,4179.6,14516.9,14516.9,,,,3698.4,,,,,1523.2,2121.0,18215.3,22394.9,0.0,6204.3,16.6,6187.7,-34183.9,42201.8,-596.3,13625.9,0.0,13625.9,36020.8,
12/31/2014,34227.4,2077.9,2077.9,0.0,1214.4,110.0,,,,,783.2,25.1,,562.2,4185.5,24557.5,39126.1,-14568.6,0.0,5484.4,2735.3,2735.3,0.0,1004.5,1719.5,30041.9,,2409.8,860.1,166.8,233.7,1149.2,0.0,0.0,0.0,0.0,,,338.1,0.0,42.1,330.0,2747.9,14935.7,14935.7,0.0,0.0,,3690.4,0.0,0.0,0.0,0.0,1624.5,2023.8,18626.1,21374.0,0.0,6255.7,16.6,6239.1,-35177.1,43294.5,-1519.7,12853.4,0.0,12853.4,34227.4,
03/31/2015,32155.6,1634.8,1634.8,0.0,1091.8,98.8,,,,,767.4,349.7,,767.4,3592.8,23301.7,37551.0,-14249.3,0.0,5261.1,2593.5,2593.5,0.0,900.5,1417.4,28562.8,,2434.9,702.0,372.1,182.4,1178.4,0.0,0.0,,,,,317.0,,59.0,317.0,2751.9,14291.8,14291.8,,,,3708.6,,,,,1711.0,1938.6,18000.4,20752.3,0.0,6328.9,16.6,6312.3,-35733.6,43290.0,-2482.0,11403.3,0.0,11403.3,32155.6,
06/30/2015,34947.9,3998.5,3998.5,0.0,1178.6,102.3,,,,,692.8,201.5,,692.8,5972.2,23691.2,38391.9,-14700.7,0.0,5284.5,2627.5,2627.5,0.0,860.3,1595.2,28975.7,,2412.2,840.1,62.4,168.2,1341.5,0.0,0.0,,,,,348.6,,48.3,348.6,2760.8,17901.6,17901.6,,,,3724.6,,,,,1612.2,2064.1,21626.2,24387.0,0.0,6379.8,16.6,6363.2,-37390.5,43681.6,-2110.0,10560.9,0.0,10560.9,34947.9,
09/30/2015,32959.5,2452.5,2452.5,0.0,1136.2,99.3,,,,,804.6,217.7,,804.6,4492.6,23239.4,37865.7,-14626.3,0.0,5227.5,2581.6,2581.6,0.0,846.7,1581.5,28466.9,,2629.5,802.6,178.7,200.0,1448.2,0.0,0.0,,,,,327.0,,51.8,327.0,2956.5,17990.5,17990.5,,,,3702.7,,,,,1631.0,2019.9,21693.2,24649.7,0.0,6434.7,16.6,6418.1,-39719.4,44202.0,-2607.5,8309.8,0.0,8309.8,32959.5,
12/31/2015,37938.7,7685.5,7685.5,0.0,1298.7,100.1,,,,,558.7,145.8,0.0,499.2,9643.0,23117.6,37692.4,-14574.8,0.0,5178.1,2516.3,2516.3,0.0,792.7,1723.3,28295.7,,2622.9,874.7,154.8,233.1,1360.3,0.0,0.0,0.0,0.0,,0.0,327.5,0.0,25.9,309.0,2950.4,24122.1,24122.1,0.0,0.0,,3778.3,0.0,0.0,0.0,0.0,1704.3,2048.1,27900.4,30850.8,0.0,6550.0,16.6,6533.4,-41176.8,44594.5,-2879.8,7087.9,0.0,7087.9,37938.7,
03/31/2016,33795.4,3310.1,3310.1,0.0,1162.1,93.7,,,,,485.7,183.1,,485.7,5051.6,23421.8,38427.2,-15005.4,0.0,5322.0,2569.8,2569.8,0.0,820.1,1749.0,28743.8,,2516.0,654.5,298.5,290.9,1272.1,0.0,0.0,,,,,342.7,,59.2,342.7,2858.7,23352.6,23352.6,,,,3721.1,,,,,1660.3,2001.6,27073.7,29932.4,0.0,6105.3,16.6,6088.7,-44752.1,44912.4,-2402.6,3863.0,0.0,3863.0,33795.4,
06/30/2016,33146.5,3128.0,3128.0,0.0,1267.1,87.4,,,,,564.1,157.7,,564.1,5046.6,22849.9,37814.4,-14964.5,0.0,5250.0,2498.6,2498.6,0.0,852.1,1741.6,28099.9,,2365.1,574.6,219.3,212.7,1358.5,0.0,,,,,,302.1,,18.6,302.1,2667.2,26010.0,26010.0,,,,3829.3,,,,,1621.3,2189.4,29839.3,32506.5,0.0,6154.1,16.6,6137.5,-48111.8,45272.5,-2674.8,640.0,0.0,640.0,33146.5,
09/30/2016,32486.9,2266.7,2266.7,0.0,1349.8,90.5,,,,,595.1,140.8,,595.1,4302.1,22985.7,37931.1,-14945.4,0.0,5199.1,2504.7,2504.7,0.0,878.0,1675.6,28184.8,,4181.4,852.2,561.3,1036.5,1731.4,0.0,0.0,,,,,295.3,,27.9,295.3,4476.7,26007.0,26007.0,,,,3627.3,,,,,1378.8,2220.6,29634.3,34111.0,0.0,6729.4,16.6,6712.8,-50760.9,45030.0,-2622.6,-1624.1,0.0,-1624.1,32486.9,
12/31/2016,31023.9,1223.4,1223.4,0.0,1474.1,58.9,,,,,2092.2,5.2,1527.0,389.1,4848.6,21257.6,34443.4,-13185.8,0.0,4917.7,2336.5,2336.5,0.0,725.9,1850.1,26175.3,,2428.0,756.0,267.2,247.5,1157.3,77.2,0.0,0.0,0.0,,77.2,963.1,0.0,3.6,961.1,3468.3,25878.5,25878.5,0.0,0.0,,3881.4,0.0,0.0,0.0,0.0,1817.1,2060.7,29759.9,33228.2,0.0,6774.5,16.6,6757.9,-52108.6,46222.7,-3092.9,-2204.3,0.0,-2204.3,31023.9,
03/31/2017,32120.3,2412.2,2412.2,0.0,1336.7,56.8,,,,,2101.5,154.6,1549.5,552.0,5907.2,21214.1,34451.5,-13237.4,0.0,4999.0,2299.2,2299.2,0.0,766.5,1778.7,26213.1,,2330.6,678.4,497.4,276.4,878.4,222.9,0.0,,,,222.9,667.2,,11.2,667.2,3220.7,26984.2,26984.2,,,,3946.2,,,,,1807.2,2127.8,30930.4,34151.1,0.0,6826.2,16.6,6809.6,-52818.9,46666.9,-2705.0,-2030.8,0.0,-2030.8,32120.3,
