Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2013,33163.0,29097.0,4066.0,-12237.0,12237.0,20926.0,0.0,-8688.0,4008.0,4680.0,0.0,12238.0,-1085.0,,1459.0,,,-148.0,-226.0,11153.0,-4158.0,6995.0,0.0,0.0,0.0,6995.0,-82.0,6913.0,0.0,0.0,6913.0,2861.81,-4051.19,5267.0,1.31,1.31,0.543347,5283.0,1.31,1.31,0.543165,
03/31/2014,32476.0,32476.0,,-13321.0,13321.0,19155.0,0.0,-12877.0,8260.0,4617.0,0.0,6278.0,-627.0,,860.0,,,-88.0,-145.0,5651.0,-1917.0,3734.0,0.0,0.0,0.0,3734.0,-82.0,3652.0,0.0,4.0,3656.0,3629.08,-26.92,5222.0,0.7,0.7,0.69496,5238.0,0.7,0.7,0.694861,
06/30/2014,32575.0,32575.0,,-14212.0,14212.0,18363.0,0.0,-12747.0,8197.0,4550.0,0.0,5616.0,490.0,,881.0,,,-102.0,-1269.0,6106.0,-2485.0,3621.0,0.0,0.0,0.0,3621.0,-74.0,3547.0,0.0,3.0,3550.0,3236.8,-313.2,5204.0,0.68,0.68,0.621983,5220.0,0.68,0.68,0.62,
09/30/2014,32957.0,32957.0,,-14336.0,14336.0,18621.0,0.0,-13014.0,8475.0,4539.0,0.0,5607.0,-976.0,,1016.0,,,2.0,-42.0,4631.0,-1444.0,3187.0,0.0,0.0,0.0,3187.0,-57.0,3130.0,0.0,-3.0,3127.0,3180.3,53.3,5198.0,0.6,0.6,0.611831,5214.0,0.6,0.6,0.610222,
12/31/2014,34439.0,34439.0,,-18456.0,18456.0,15983.0,0.0,-21452.0,14765.0,4567.0,2120.0,-5469.0,-744.0,,856.0,,,13.0,-125.0,-6213.0,2295.0,-3918.0,0.0,0.0,0.0,-3918.0,-81.0,-3999.0,0.0,0.0,-3999.0,2883.48,6882.48,5198.0,-0.77,-0.77,0.554729,5214.0,-0.77,-0.77,0.55,
03/31/2015,32576.0,32576.0,,-14480.0,14480.0,18096.0,0.0,-12539.0,7961.0,4578.0,0.0,5557.0,-829.0,,899.0,,,0.0,-70.0,4728.0,-1389.0,3339.0,0.0,0.0,0.0,3339.0,-76.0,3263.0,0.0,4.0,3267.0,3334.41,67.41,5203.0,0.63,0.63,0.640863,5219.0,0.63,0.63,0.640863,
06/30/2015,33015.0,33015.0,,-15079.0,15079.0,17936.0,0.0,-12163.0,7467.0,4696.0,0.0,5773.0,-851.0,,932.0,,,-33.0,-48.0,4922.0,-1738.0,3184.0,0.0,0.0,0.0,3184.0,-102.0,3082.0,0.0,0.0,3082.0,3522.05,440.05,5204.0,0.59,0.59,0.676797,5220.0,0.59,0.59,0.674301,
09/30/2015,39091.0,39091.0,,-17796.0,17796.0,21295.0,0.0,-15372.0,9107.0,6265.0,0.0,5923.0,-1188.0,,1146.0,,,-15.0,57.0,4735.0,-1657.0,3078.0,0.0,0.0,0.0,3078.0,-84.0,2994.0,0.0,0.0,2994.0,3590.9,596.9,5924.0,0.5,0.5,0.606161,5943.0,0.5,0.5,0.600437,
12/31/2015,42119.0,42119.0,,-19691.0,19691.0,22428.0,0.0,-14896.0,8419.0,6477.0,0.0,7532.0,-1225.0,,1143.0,,,-31.0,113.0,6307.0,-2221.0,4086.0,0.0,0.0,0.0,4086.0,-80.0,4006.0,0.0,0.0,4006.0,3128.53,-877.47,6165.0,0.65,0.65,0.507466,6187.0,0.65,0.65,0.507466,
03/31/2016,40535.0,40535.0,,-18400.0,18400.0,22135.0,0.0,-15004.0,8441.0,6563.0,0.0,7131.0,-1124.0,,1207.0,,,-13.0,-70.0,6007.0,-2122.0,3885.0,0.0,0.0,0.0,3885.0,-82.0,3803.0,0.0,4.0,3807.0,3485.15,-321.85,6172.0,0.62,0.62,0.564671,6190.0,0.61,0.61,0.558005,
06/30/2016,40520.0,40520.0,,-18475.0,18475.0,22045.0,0.0,-15485.0,8909.0,6576.0,0.0,6560.0,-1139.0,,1258.0,,,-28.0,-91.0,5421.0,-1906.0,3515.0,0.0,0.0,0.0,3515.0,-107.0,3408.0,0.0,0.0,3408.0,3551.0,143.0,6174.0,0.55,0.55,0.575154,6195.0,0.55,0.55,0.573083,
09/30/2016,40890.0,40890.0,,-18890.0,18890.0,22000.0,0.0,-15592.0,9013.0,6579.0,0.0,6408.0,-1215.0,,1224.0,,,-16.0,7.0,5193.0,-1775.0,3418.0,0.0,0.0,0.0,3418.0,-90.0,3328.0,0.0,0.0,3328.0,3722.74,394.74,6168.0,0.54,0.54,0.603557,6189.0,0.54,0.54,0.603557,
12/31/2016,41841.0,41841.0,,-21119.0,21119.0,20722.0,0.0,-16474.0,9984.0,6129.0,361.0,4248.0,-1057.0,,1221.0,,,-41.0,-123.0,3191.0,-676.0,2515.0,0.0,0.0,0.0,2515.0,-78.0,2437.0,0.0,0.0,2437.0,2686.366721,249.366721,6161.0,0.39,0.39,0.436028,6181.0,0.39,0.39,0.430344,
03/31/2017,39365.0,39365.0,,-18110.0,18110.0,21255.0,0.0,-14899.0,8772.0,6127.0,0.0,6356.0,-978.0,,1293.0,,,173.0,-488.0,5378.0,-1804.0,3574.0,0.0,0.0,0.0,3574.0,-105.0,3469.0,0.0,0.0,3469.0,3771.326494,302.326494,6166.0,0.56,0.56,0.611633,6186.0,0.56,0.56,0.608873,
06/30/2017,39837.0,39837.0,,-18254.0,18254.0,21583.0,0.0,-14260.0,8113.0,6147.0,0.0,7323.0,-1253.0,,1395.0,,,-14.0,-128.0,6070.0,-2056.0,4014.0,0.0,0.0,0.0,4014.0,-99.0,3915.0,0.0,0.0,3915.0,4325.04,410.04,6165.0,0.63,0.63,0.701547,6184.0,0.63,0.63,0.696307,
09/30/2017,39668.0,39668.0,,-19169.0,19169.0,20499.0,0.0,-14692.0,8650.0,6042.0,0.0,5807.0,-833.0,,1686.0,,,-11.0,-842.0,4974.0,-1851.0,3123.0,0.0,0.0,0.0,3123.0,-94.0,3029.0,0.0,0.0,3029.0,3729.688,700.688,6162.0,0.49,0.49,0.605272,6182.0,0.49,0.49,0.603343,
12/31/2017,41676.0,41676.0,,-21926.0,21926.0,19750.0,0.0,-18469.0,9484.0,6071.0,2914.0,1281.0,-2564.0,,1926.0,,,-20.0,658.0,-1283.0,20419.0,19136.0,0.0,0.0,0.0,19136.0,-99.0,19037.0,0.0,0.0,19037.0,2569.900236,-16467.099764,6163.0,3.08,3.08,0.416989,6182.0,3.08,3.08,0.416283,
03/31/2018,38038.0,38038.0,,-17946.0,17946.0,20092.0,0.0,-13891.0,7897.0,5994.0,0.0,6201.0,-60.0,,1771.0,,,-9.0,-1702.0,6141.0,-1382.0,4759.0,0.0,0.0,0.0,4759.0,-97.0,4662.0,0.0,0.0,4662.0,5158.580311,496.580311,6161.0,0.75,0.75,0.837296,6180.0,0.75,0.75,0.830353,
06/30/2018,38986.0,38986.0,,-17458.0,17458.0,21528.0,0.0,-15062.0,8684.0,6378.0,0.0,6466.0,314.0,,2023.0,,,16.0,-2353.0,6780.0,-1532.0,5248.0,0.0,0.0,0.0,5248.0,-116.0,5132.0,0.0,0.0,5132.0,6304.275862,1172.275862,6351.0,0.81,0.81,0.992643,6374.0,0.81,0.81,0.992643,
09/30/2018,45739.0,45739.0,,-20706.0,20706.0,25033.0,0.0,-17764.0,9598.0,8166.0,0.0,7269.0,-1062.0,,2051.0,,,64.0,-1053.0,6207.0,-1391.0,4816.0,0.0,0.0,0.0,4816.0,-98.0,4718.0,0.0,0.0,4718.0,4803.284953,85.284953,7284.0,0.65,0.65,0.65943,7320.0,0.65,0.65,0.65943,
12/31/2018,47993.0,47993.0,,-23309.0,23309.0,24684.0,0.0,-18524.0,10586.0,7892.0,46.0,6160.0,-415.0,,2112.0,,,-23.0,-1674.0,5745.0,-615.0,5130.0,0.0,0.0,0.0,5130.0,-272.0,4858.0,0.0,0.0,4858.0,4927.075472,69.075472,7296.0,0.66,0.66,0.675312,7328.0,0.66,0.66,0.669426,
03/31/2019,44827.0,44827.0,,-20739.0,20739.0,24088.0,0.0,-16855.0,9649.0,7206.0,0.0,7233.0,-1862.0,,2141.0,,,7.0,-286.0,5371.0,-1023.0,4348.0,0.0,0.0,0.0,4348.0,-252.0,4096.0,0.0,0.0,4096.0,4686.617362,590.617362,7313.0,0.56,0.56,0.640861,7342.0,0.56,0.56,0.640444,
06/30/2019,44957.0,44957.0,,-20512.0,20512.0,24445.0,0.0,-16945.0,9844.0,7101.0,0.0,7500.0,-2427.0,,2149.0,,,-40.0,318.0,5073.0,-1099.0,3974.0,0.0,0.0,0.0,3974.0,-261.0,3713.0,0.0,0.0,3713.0,3667.550556,-45.449444,7323.0,0.51,0.51,0.500826,7353.0,0.51,0.51,0.500826,
09/30/2019,44588.0,44588.0,,-20154.0,20154.0,24434.0,0.0,-16533.0,9584.0,6949.0,0.0,7901.0,-3015.0,,2083.0,,,-3.0,935.0,4886.0,-937.0,3949.0,0.0,0.0,0.0,3949.0,-249.0,3700.0,0.0,0.0,3700.0,3893.869654,193.869654,7327.0,0.5,0.5,0.531441,7356.0,0.5,0.5,0.526355,
12/31/2019,46821.0,46821.0,,-22736.0,22736.0,24085.0,0.0,-18764.0,10345.0,6961.0,1458.0,5321.0,-2183.0,,2049.0,,,30.0,104.0,3138.0,-434.0,2704.0,0.0,0.0,0.0,2704.0,-310.0,2394.0,-3.0,0.0,2391.0,4531.698682,2140.698682,7312.0,0.33,0.33,0.619762,7341.0,0.33,0.33,0.619762,
03/31/2020,42779.0,42779.0,,-19281.0,19281.0,23498.0,0.0,-16012.0,8790.0,7222.0,0.0,7486.0,-1221.0,,2018.0,,,6.0,-803.0,6265.0,-1302.0,4963.0,0.0,0.0,0.0,4963.0,-353.0,4610.0,-32.0,0.0,4578.0,4291.186083,-286.813917,7187.0,0.63,0.63,0.597076,7214.0,0.63,0.63,0.590242,
06/30/2020,40950.0,40950.0,,-17983.0,17983.0,22967.0,0.0,-19435.0,9831.0,7285.0,2319.0,3532.0,-1034.0,,2041.0,,,10.0,-1017.0,2498.0,-935.0,1563.0,0.0,0.0,0.0,1563.0,-282.0,1281.0,-52.0,0.0,1229.0,4199.467337,3038.080402,7145.0,0.17,0.17,0.597212,7170.0,0.17,0.17,0.593721,
09/30/2020,41737.474,,,,,23829.59340556,,,,,,8575.75,,,,,,,,5132.545,,3741.333,,,,,,3741.333,,,3741.333,5060.5,,,0.521,0.521,0.771,,0.521,0.521,0.771,
12/31/2020,44070.056,,,,,23769.62540416,,,,,,8429.75,,,,,,,,4818.7,,3594.333,,,,,,3594.333,,,3594.333,5021.0,,,0.503,0.503,0.748,,0.503,0.503,0.748,
