Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/28/2003,6664.365234,1075.938996,994.934998,81.003998,543.44397,,,692.39502,26.16,494.141998,172.093002,0.0,206.201996,,,,,,2517.97998,3808.566895,9992.977539,-6184.411133,0.0,,337.817993,0.0,0.0,0.0,,337.817993,4146.384888,,335.924988,335.924988,,,,200.716995,,,,,,732.396957,,,732.396957,1269.03894,1880.859009,,,,,520.627014,,,,,,520.627014,2401.486023,3670.524963,0.0,1943.446045,,,-92.608002,174.699997,257.246018,2282.784058,711.05603,2993.840088,6664.365051,
12/28/2003,7094.345215,1313.366959,1185.803955,127.563004,609.45697,,,697.65802,42.924999,504.860992,149.871994,0.0,279.79599,,,,,,2900.278076,3848.491943,10072.389648,-6223.901855,0.0,,345.575012,0.0,0.0,0.0,,345.575012,4194.066955,,460.271,460.271,,,,193.266006,99.164009,94.101997,94.101997,,,798.733014,,,798.733014,1452.27002,1859.647,,,,,586.450989,,,,,,586.450989,2446.097989,3898.368009,0.0,2054.756104,,,-92.420998,217.893005,258.081979,2438.31009,717.640015,3155.950105,7054.318114,
03/28/2004,7002.955078,1308.355957,1308.355957,0.0,669.356995,,,692.588013,34.650002,490.171997,167.766006,0.0,273.375,,,,,,2943.676025,3730.836914,,,0.0,,328.441986,0.0,0.0,0.0,,328.441986,4059.2789,,498.927002,498.927002,,,,253.235001,,,,,,726.874008,,,726.874008,1479.036011,1801.001953,,,,,555.914001,,,,,,555.914001,2356.915954,3835.951965,0.0,1982.54895,,,-92.300003,262.722992,297.550003,2450.521942,716.481018,3167.00296,7002.954925,
06/27/2004,7009.459961,1142.273987,698.25,444.023987,744.547974,,,726.179016,46.721001,524.247009,155.210999,0.0,264.446014,,,,,,2877.449951,3792.48999,10372.700195,-6580.209961,0.0,,339.520996,0.0,0.0,0.0,,339.520996,4132.010986,,540.403992,540.403992,,,,246.641998,,,,,,724.264069,,,724.264069,1511.310059,1748.050049,,,,,512.041016,,,,,,512.041016,2260.091065,3771.401124,0.0,2007.900024,,,-92.063004,294.888,309.116014,2519.841034,718.216003,3238.057037,7009.458161,
09/26/2004,7282.438965,1185.177002,991.408997,193.768005,790.75,,,807.232971,60.183998,534.487,212.561996,0.0,268.079987,,,,,,3051.23999,3877.896973,10136.719727,-6258.821777,0.0,,353.302002,0.0,0.0,0.0,,353.302002,4231.198975,,600.90802,600.90802,,,,216.026993,,,,,,766.991012,,,766.991012,1583.926025,1827.016968,,,,,500.651001,,,,,,500.651001,2327.667969,3911.593994,0.0,2113.387939,,,-92.047997,338.68399,211.417993,2571.441925,799.403015,3370.84494,7282.438934,
12/26/2004,7844.21,1195.559,918.377,277.182,553.578,571.415,,874.79,63.875,571.651,239.264,0.0,604.07,,,,,,3227.997,4233.807,11037.583,-6803.776,0.0,,382.406,0.0,0.0,0.0,,382.406,4616.213,,636.229,636.229,,,,230.828,,,,,,979.319,,,979.319,1846.376,1628.268,,,,,518.872,,,,,,518.872,2147.14,3993.516,0.0,2411.687,,,-91.101,308.497,380.97,3010.053,840.641,3850.694,7844.21,
03/27/2005,7821.774,1084.809,661.984,422.825,523.63,539.09,,846.152,48.262,579.946,217.944,0.0,672.883,,,,,,3127.474,4316.548,11282.208,-6965.66,0.0,,377.752,0.0,0.0,0.0,,377.752,4694.3,,679.362,679.362,,,,248.085,167.251,80.834,80.834,,,976.027,,,976.027,1903.474,1622.046,,,,,573.244,,,,,,573.244,2195.29,4098.764,0.0,2447.108,,,-91.029,290.917,287.701,2934.697,788.313,3723.01,7821.774,
06/26/2005,7772.562,1220.064,711.221,508.843,555.445,569.089,,911.163,40.824,659.152,211.187,0.0,561.389,,,,,,3248.061,4145.483,11192.551,-7047.068,0.0,,379.018,0.0,0.0,0.0,,379.018,4524.501,,726.056,726.056,,,,304.645,248.573,56.072,56.072,,,966.983,,,966.983,1997.684,1591.584,,,,,530.445,,,,,,530.445,2122.029,4119.713,0.0,2464.478,,,-90.176,302.208,170.099,2846.609,806.24,3652.849,7772.562,
09/25/2005,8159.956,1342.167,806.115,536.052,657.416,673.211,,931.763,49.738,677.991,204.034,0.0,531.057,,,,,,3462.403,4321.384,11483.756,-7162.372,0.0,,376.169,0.0,0.0,0.0,,376.169,4697.553,,901.708,901.708,,,,300.528,276.398,24.13,24.13,,,1010.119,,,1010.119,2212.355,1708.872,,,,,487.432,,,,,,487.432,2196.304,4408.659,0.0,2532.239,,,-89.715,378.067,153.654,2974.245,777.052,3751.297,8159.956,
12/25/2005,7287.779,1635.809,633.067,1002.742,805.531,818.305,,388.631,17.762,225.003,145.866,0.0,728.865,,,,,,3558.836,2701.0,5487.605,-2786.605,724.649,,303.294,0.0,0.0,0.0,,303.294,3728.943,,622.61,622.61,,,,43.224,24.998,18.226,18.226,,,1156.127,,,1156.127,1821.961,1327.065,1231.757,95.308,95.308,,551.928,,,,,,551.928,1878.993,3700.954,0.0,2804.661,,,-90.138,473.678,163.636,3351.837,234.988,3586.825,7287.779,
03/26/2006,8052.045,2465.538,828.626,1636.912,987.088,832.115,,337.216,12.803,196.632,127.781,0.0,427.011,,,,,,4216.853,2874.887,5778.504,-2903.617,7.91,,952.395,0.0,0.0,0.0,700.329,252.066,3835.192,,847.178,847.178,,,,42.408,39.538,2.87,2.87,,,1058.938,,,1058.938,1948.524,615.874,,,,,533.054,,,,,,533.054,1148.928,3097.452,0.0,3964.21,,,-89.758,658.262,177.207,4709.921,244.672,4954.593,8052.045,
07/02/2006,8061.895,2530.062,688.657,1841.405,571.539,571.539,,405.285,20.106,252.577,132.602,0.0,398.646,,,,,,3905.532,3163.181,6197.705,-3034.524,6.663,,986.519,0.0,0.0,0.0,686.984,299.535,4156.363,,662.711,662.711,,,,45.139,43.522,1.617,1.617,,,1046.639,,,1046.639,1754.489,647.109,,,,,540.612,,,,,,540.612,1187.721,2942.21,0.0,4016.338,,,-89.698,747.16,178.79,4852.59,267.095,5119.685,8061.895,
10/01/2006,8379.244,2356.903,1384.526,972.377,688.023,688.023,,465.716,25.775,332.439,107.502,0.0,401.219,,,,,,3911.861,3403.879,6599.847,-3195.968,671.249,,392.255,0.0,0.0,0.0,,392.255,4467.383,,865.06,865.06,,,,44.95,44.125,0.825,0.825,,,982.201,,,982.201,1892.211,644.357,,,,,558.065,,,,,,558.065,1202.422,3094.633,0.0,4056.162,,,-92.612,881.632,167.313,5012.495,272.116,5284.611,8379.244,
12/31/2006,13147.0,1541.0,1380.0,161.0,1140.0,1140.0,,814.0,83.0,545.0,186.0,0.0,468.0,,,,,,3963.0,3987.0,7337.0,-3350.0,0.0,,5197.0,4424.0,3217.0,1207.0,371.0,402.0,9184.0,,1336.0,1336.0,,,,125.0,100.0,25.0,25.0,,,1422.0,,,1422.0,2883.0,3672.0,,,,,517.0,,,,,,517.0,4189.0,7072.0,0.0,5414.0,,,-93.0,308.0,156.0,5785.0,290.0,6075.0,13147.0,
03/31/2007,12712.0,1167.0,991.0,176.0,667.0,674.0,,938.0,103.0,451.0,384.0,0.0,415.0,,,,,,3187.0,4405.0,7938.0,-3533.0,0.0,,5120.0,4322.0,3186.0,1136.0,345.0,453.0,9525.0,,1362.0,1362.0,,,,182.0,,,,,,1367.0,,,1367.0,2911.0,3659.0,,,,,634.0,,,,,,634.0,4293.0,7204.0,0.0,5471.0,,,-93.0,-332.0,159.0,5205.0,303.0,5508.0,12712.0,
06/30/2007,13224.0,1594.0,1304.0,290.0,648.0,654.0,,892.0,94.0,459.0,339.0,0.0,464.0,,,,,,3598.0,4575.0,8174.0,-3599.0,0.0,,5051.0,4245.0,3180.0,1065.0,326.0,480.0,9626.0,,980.0,980.0,,,,219.0,,,,,,1277.0,,,1277.0,2476.0,5318.0,,,,,666.0,,,,,,666.0,5984.0,8460.0,0.0,5337.0,,,-94.0,-932.0,161.0,4472.0,292.0,4764.0,13224.0,
09/29/2007,12934.0,1528.0,1096.0,432.0,682.0,682.0,,839.0,56.0,564.0,219.0,0.0,494.0,,,,,,3543.0,4725.0,8153.0,-3428.0,0.0,,4666.0,4159.0,3165.0,994.0,,507.0,9391.0,,1064.0,1064.0,,,,218.0,,,,,,1420.0,,,1420.0,2702.0,5117.0,,,,,682.0,,,,,,682.0,5799.0,8501.0,0.0,5381.0,,,-95.0,-1328.0,167.0,4125.0,308.0,4433.0,12934.0,
12/29/2007,11550.0,1889.0,1432.0,457.0,640.0,640.0,,821.0,48.0,472.0,301.0,0.0,466.0,,,,,,3816.0,4720.0,7888.0,-3168.0,0.0,,3014.0,2494.0,1907.0,587.0,,520.0,7734.0,,1009.0,1009.0,,,,238.0,196.0,42.0,42.0,,,1378.0,,,1378.0,2625.0,5031.0,4839.0,192.0,192.0,,639.0,,,,,,639.0,5670.0,8295.0,0.0,6022.0,,,-95.0,-3100.0,163.0,2990.0,265.0,3255.0,11550.0,
03/29/2008,11208.0,1753.0,1404.0,349.0,538.0,538.0,,785.0,50.0,469.0,266.0,0.0,437.0,,,,,,3513.0,4765.0,7559.0,-2794.0,,,2930.0,2444.0,1907.0,537.0,,486.0,7695.0,,944.0,944.0,,,,262.0,,,,,,1532.0,,,1532.0,2738.0,5025.0,,,,,619.0,,,,,,619.0,5644.0,8382.0,0.0,6043.0,,,-96.0,-3458.0,148.0,2637.0,189.0,2826.0,11208.0,
06/28/2008,9784.0,1567.0,1310.0,257.0,437.0,437.0,,791.0,36.0,470.0,285.0,0.0,636.0,,,,,,3431.0,4599.0,7138.0,-2539.0,0.0,,1754.0,1198.0,945.0,253.0,,556.0,6353.0,,800.0,800.0,,,,306.0,246.0,60.0,60.0,,,1362.0,,,1362.0,2468.0,4955.0,4772.0,183.0,183.0,,698.0,,,,,,698.0,5653.0,8121.0,0.0,6064.0,,,-96.0,-4647.0,153.0,1474.0,189.0,1663.0,9784.0,
09/27/2008,9441.0,1341.0,1108.0,233.0,620.0,620.0,,844.0,39.0,523.0,282.0,0.0,492.0,,,,,,3297.0,4440.0,7155.0,-2715.0,0.0,,1704.0,1890.0,945.0,945.0,,-186.0,6144.0,,737.0,737.0,,,,266.0,,,,,,1389.0,,,1389.0,2392.0,4874.0,,,,,661.0,,,,,,661.0,5535.0,7927.0,0.0,6084.0,,,-97.0,-4774.0,126.0,1339.0,175.0,1514.0,9441.0,
12/27/2008,7672.0,1096.0,933.0,163.0,320.0,320.0,,656.0,41.0,352.0,263.0,0.0,307.0,,,,,,2379.0,4296.0,7158.0,-2862.0,0.0,,997.0,491.0,323.0,168.0,,506.0,5293.0,,631.0,631.0,,,,286.0,246.0,40.0,40.0,,,1309.0,,,1309.0,2226.0,4490.0,4305.0,185.0,185.0,,660.0,,,,,,660.0,5150.0,7376.0,0.0,6360.0,,,-97.0,-6244.0,108.0,127.0,169.0,296.0,7672.0,
03/28/2009,9052.0,2719.0,2402.0,317.0,414.0,414.0,0.0,539.0,22.0,433.0,84.0,0.0,299.0,,,,,254.0,3971.0,4137.0,7207.0,-3070.0,0.0,,944.0,473.0,323.0,150.0,,471.0,5081.0,,1339.0,497.0,32.0,,810.0,415.0,134.0,,,,281.0,325.0,,,217.0,2079.0,5282.0,5282.0,,,,765.0,,,,,219.0,546.0,6047.0,8126.0,,6484.0,7.0,6477.0,-97.0,-6667.0,117.0,-163.0,1089.0,926.0,9052.0,
06/27/2009,8683.0,2514.0,1979.0,535.0,366.0,366.0,0.0,493.0,23.0,312.0,158.0,0.0,340.0,,,,,302.0,3713.0,4042.0,7310.0,-3268.0,0.0,,928.0,456.0,323.0,133.0,,472.0,4970.0,,1401.0,571.0,34.0,,796.0,378.0,0.0,89.0,89.0,,289.0,243.0,,,148.0,2022.0,5243.0,5243.0,,,,798.0,,,,,221.0,577.0,6041.0,8063.0,,6502.0,7.0,6495.0,-97.0,-6997.0,127.0,-465.0,1085.0,620.0,8683.0,
09/26/2009,8747.0,2511.0,1847.0,664.0,572.0,572.0,0.0,515.0,30.0,341.0,144.0,0.0,320.0,,,,,272.0,3918.0,3895.0,7379.0,-3484.0,0.0,,934.0,439.0,323.0,116.0,,495.0,4829.0,,1384.0,589.0,14.0,,781.0,420.0,125.0,,,,295.0,272.0,,,145.0,2076.0,5275.0,5275.0,,,,888.0,,,,,243.0,645.0,6163.0,8239.0,,6517.0,7.0,6510.0,-98.0,-7125.0,137.0,-569.0,1077.0,508.0,8747.0,
12/26/2009,9078.0,2676.0,1657.0,1019.0,745.0,745.0,0.0,567.0,34.0,359.0,174.0,0.0,287.0,,0.0,,213.0,272.0,4275.0,3809.0,7495.0,-3686.0,0.0,,994.0,421.0,323.0,98.0,,360.0,4803.0,,1442.0,647.0,0.0,0.0,795.0,479.0,171.0,,,,308.0,289.0,0.0,0.0,151.0,2210.0,4252.0,4252.0,,,,892.0,0.0,,,,197.0,695.0,5144.0,7354.0,,6531.0,7.0,6524.0,-98.0,-5939.0,154.0,648.0,1076.0,1724.0,9078.0,
03/27/2010,5232.0,1932.0,642.0,1290.0,675.0,675.0,0.0,577.0,28.0,349.0,200.0,0.0,147.0,,,,,146.0,3331.0,789.0,2068.0,-1279.0,0.0,,1112.0,404.0,323.0,81.0,270.0,438.0,1901.0,,1098.0,434.0,,,664.0,157.0,154.0,,,,3.0,390.0,,,231.0,1645.0,2601.0,2601.0,,,,190.0,,,,,1.0,189.0,2791.0,4436.0,0.0,6555.0,7.0,6548.0,-99.0,-5682.0,22.0,796.0,0.0,796.0,5232.0,
06/26/2010,4955.0,1896.0,1084.0,812.0,725.0,725.0,0.0,581.0,35.0,364.0,182.0,0.0,111.0,,,,,111.0,3313.0,755.0,2088.0,-1333.0,0.0,,887.0,387.0,323.0,64.0,148.0,352.0,1642.0,,1064.0,409.0,,26.0,629.0,162.0,159.0,,,,3.0,404.0,,,248.0,1630.0,2418.0,2418.0,,,,155.0,,,,,1.0,154.0,2573.0,4203.0,,6569.0,7.0,6562.0,-99.0,-5725.0,7.0,752.0,0.0,752.0,4955.0,
09/25/2010,4595.0,1726.0,620.0,1106.0,765.0,765.0,0.0,622.0,29.0,397.0,196.0,0.0,99.0,,,,,90.0,3212.0,723.0,2080.0,-1357.0,0.0,,660.0,371.0,323.0,48.0,,289.0,1383.0,,1065.0,464.0,39.0,,562.0,212.0,209.0,,,,3.0,388.0,,,237.0,1665.0,2185.0,2185.0,,,,102.0,,,,,,102.0,2287.0,3952.0,0.0,6547.0,7.0,6540.0,-102.0,-5814.0,12.0,643.0,0.0,643.0,4595.0,
12/25/2010,4964.0,1789.0,606.0,1183.0,968.0,968.0,0.0,632.0,28.0,441.0,163.0,0.0,205.0,,0.0,,17.0,204.0,3594.0,700.0,2079.0,-1379.0,0.0,,670.0,360.0,323.0,37.0,,293.0,1370.0,,1070.0,376.0,,,694.0,233.0,229.0,,,,4.0,371.0,0.0,0.0,224.0,1674.0,2188.0,2188.0,,,,82.0,0.0,,,,,82.0,2270.0,3944.0,0.0,6582.0,7.0,6575.0,-102.0,-5468.0,8.0,1020.0,0.0,1020.0,4964.0,
04/02/2011,5209.0,1745.0,602.0,1143.0,797.0,797.0,0.0,648.0,25.0,496.0,127.0,0.0,221.0,,,,,216.0,3411.0,676.0,2079.0,-1403.0,0.0,,1122.0,351.0,323.0,28.0,486.0,285.0,1798.0,,1016.0,411.0,,,605.0,38.0,34.0,,,,4.0,321.0,,,156.0,1375.0,2192.0,2162.0,30.0,30.0,,84.0,,,,,,84.0,2276.0,3651.0,0.0,6618.0,7.0,6611.0,-104.0,-4958.0,2.0,1558.0,0.0,1558.0,5209.0,
07/02/2011,5224.0,1861.0,554.0,1307.0,759.0,759.0,0.0,642.0,28.0,446.0,168.0,0.0,176.0,,,,,172.0,3438.0,686.0,2092.0,-1406.0,0.0,,1100.0,342.0,323.0,19.0,486.0,272.0,1786.0,,692.0,117.0,,,575.0,4.0,0.0,,,,4.0,616.0,,,484.0,1312.0,2195.0,2195.0,,,,76.0,,,,,,76.0,2271.0,3583.0,0.0,6644.0,7.0,6637.0,-106.0,-4897.0,0.0,1641.0,0.0,1641.0,5224.0,
10/01/2011,5236.0,1807.0,625.0,1182.0,908.0,908.0,0.0,540.0,25.0,395.0,120.0,0.0,157.0,,,,,157.0,3412.0,697.0,2122.0,-1425.0,50.0,50.0,1077.0,334.0,323.0,11.0,486.0,257.0,1824.0,,1050.0,467.0,,,583.0,489.0,0.0,,,,489.0,316.0,,,178.0,1855.0,1571.0,1571.0,,,,66.0,,,,,,66.0,1637.0,3492.0,0.0,6659.0,7.0,6652.0,-107.0,-4800.0,-8.0,1744.0,0.0,1744.0,5236.0,
12/31/2011,4954.0,1765.0,869.0,896.0,919.0,919.0,0.0,476.0,25.0,295.0,156.0,0.0,69.0,,0.0,,13.0,69.0,3229.0,726.0,2196.0,-1470.0,149.0,149.0,850.0,331.0,323.0,8.0,278.0,228.0,1725.0,,911.0,363.0,,,548.0,489.0,0.0,,,,489.0,374.0,0.0,0.0,249.0,1774.0,1527.0,1527.0,,,,63.0,0.0,,,,,63.0,1590.0,3364.0,0.0,6679.0,7.0,6672.0,-107.0,-4977.0,-5.0,1590.0,0.0,1590.0,4954.0,
03/31/2012,4988.0,1544.0,1193.0,351.0,962.0,962.0,0.0,585.0,26.0,411.0,148.0,0.0,104.0,,,,,103.0,3195.0,715.0,2199.0,-1484.0,169.0,169.0,909.0,662.0,553.0,109.0,0.0,247.0,1793.0,,1083.0,527.0,,,556.0,490.0,0.0,,,,490.0,774.0,,,637.0,2347.0,1529.0,1529.0,,,,60.0,,,,,,60.0,1589.0,3936.0,0.0,6729.0,7.0,6722.0,-107.0,-5567.0,-3.0,1052.0,0.0,1052.0,4988.0,
06/30/2012,5041.0,1579.0,1015.0,564.0,744.0,744.0,0.0,833.0,30.0,557.0,246.0,0.0,77.0,,,,,77.0,3233.0,707.0,2221.0,-1514.0,180.0,180.0,921.0,658.0,553.0,105.0,0.0,263.0,1808.0,,1018.0,471.0,,,547.0,489.0,0.0,,,,489.0,845.0,,,718.0,2352.0,1532.0,1532.0,,,,40.0,,,,,,40.0,1572.0,3924.0,0.0,6759.0,7.0,6752.0,-108.0,-5530.0,-4.0,1117.0,0.0,1117.0,5041.0,
09/29/2012,4612.0,1300.0,776.0,524.0,683.0,683.0,0.0,744.0,39.0,547.0,158.0,0.0,88.0,,,,,85.0,2815.0,685.0,2232.0,-1547.0,180.0,180.0,932.0,653.0,553.0,100.0,0.0,279.0,1797.0,,946.0,412.0,,,534.0,5.0,0.0,,,,5.0,604.0,,,494.0,1555.0,2035.0,2035.0,,,,33.0,,,,,,33.0,2068.0,3623.0,0.0,6787.0,7.0,6780.0,-109.0,-5687.0,-2.0,989.0,0.0,989.0,4612.0,
12/29/2012,4000.0,1002.0,549.0,453.0,630.0,630.0,0.0,562.0,29.0,357.0,176.0,0.0,71.0,,0.0,,16.0,71.0,2265.0,658.0,2218.0,-1560.0,181.0,181.0,896.0,745.0,553.0,192.0,,135.0,1735.0,,767.0,278.0,,,489.0,5.0,0.0,,,,5.0,625.0,0.0,0.0,517.0,1397.0,2037.0,2037.0,,,,28.0,0.0,,,,0.0,28.0,2065.0,3462.0,0.0,6810.0,7.0,6803.0,-109.0,-6160.0,-3.0,538.0,0.0,538.0,4000.0,
03/30/2013,3797.0,1003.0,441.0,562.0,645.0,645.0,0.0,613.0,32.0,422.0,159.0,0.0,77.0,,,,,77.0,2338.0,411.0,1917.0,-1506.0,180.0,180.0,868.0,645.0,553.0,92.0,,223.0,1459.0,,760.0,301.0,,,459.0,5.0,0.0,,,,5.0,556.0,,,422.0,1321.0,2039.0,2039.0,,,,22.0,,,,,,22.0,2061.0,3382.0,0.0,6834.0,7.0,6827.0,-109.0,-6306.0,-4.0,415.0,0.0,415.0,3797.0,
06/29/2013,3897.0,968.0,334.0,634.0,670.0,670.0,0.0,711.0,29.0,516.0,166.0,0.0,109.0,,,,,109.0,2458.0,402.0,1872.0,-1470.0,149.0,149.0,888.0,640.0,553.0,87.0,,248.0,1439.0,,872.0,402.0,,,470.0,5.0,0.0,,,,5.0,574.0,,,440.0,1451.0,2042.0,2042.0,,,,45.0,,,,,,45.0,2087.0,3538.0,0.0,6855.0,7.0,6848.0,-110.0,-6380.0,-6.0,359.0,0.0,359.0,3897.0,
09/28/2013,4317.0,1060.0,543.0,517.0,873.0,873.0,0.0,922.0,30.0,667.0,225.0,0.0,84.0,,,,0.0,84.0,2939.0,358.0,1766.0,-1408.0,121.0,121.0,899.0,635.0,553.0,82.0,0.0,264.0,1378.0,,1103.0,574.0,,,529.0,5.0,0.0,,,,5.0,654.0,,,516.0,1762.0,2044.0,2044.0,,,,77.0,,,,,,77.0,2121.0,3883.0,0.0,6879.0,7.0,6872.0,-111.0,-6332.0,-2.0,434.0,0.0,434.0,4317.0,
12/28/2013,4337.0,1097.0,869.0,228.0,832.0,832.0,0.0,884.0,30.0,727.0,127.0,0.0,71.0,,0.0,,18.0,71.0,2884.0,346.0,1733.0,-1387.0,90.0,90.0,1017.0,631.0,553.0,78.0,,368.0,1453.0,,1053.0,519.0,,,534.0,60.0,0.0,,,,60.0,505.0,0.0,0.0,364.0,1618.0,1998.0,1998.0,,,,177.0,0.0,,,,,177.0,2175.0,3793.0,0.0,6901.0,7.0,6894.0,-112.0,-6243.0,-2.0,544.0,0.0,544.0,4337.0,
03/29/2014,4108.0,902.0,554.0,348.0,840.0,840.0,0.0,869.0,29.0,650.0,190.0,0.0,79.0,,,,,79.0,2690.0,337.0,1725.0,-1388.0,80.0,80.0,1001.0,628.0,553.0,75.0,,373.0,1418.0,,961.0,483.0,,,478.0,60.0,0.0,,,,60.0,363.0,,,213.0,1384.0,2078.0,2078.0,,,,135.0,,,,,,135.0,2213.0,3597.0,0.0,6891.0,8.0,6883.0,-114.0,-6263.0,-3.0,511.0,0.0,511.0,4108.0,
06/28/2014,4246.0,948.0,503.0,445.0,872.0,872.0,0.0,960.0,34.0,688.0,238.0,0.0,152.0,,,,,151.0,2932.0,329.0,1729.0,-1400.0,0.0,0.0,985.0,625.0,553.0,72.0,,360.0,1314.0,,991.0,511.0,,,480.0,101.0,0.0,,,,101.0,413.0,,,295.0,1505.0,2109.0,2109.0,,,,131.0,,,,,,131.0,2240.0,3745.0,0.0,6913.0,8.0,6905.0,-114.0,-6299.0,1.0,501.0,0.0,501.0,4246.0,
09/27/2014,4325.0,938.0,640.0,298.0,973.0,973.0,0.0,897.0,36.0,648.0,213.0,0.0,212.0,,,,,212.0,3020.0,328.0,1740.0,-1412.0,0.0,0.0,977.0,622.0,553.0,69.0,,355.0,1305.0,,1050.0,498.0,,,552.0,102.0,102.0,,,,,414.0,,,317.0,1566.0,2106.0,2106.0,,,,118.0,,,,,,118.0,2224.0,3790.0,0.0,6936.0,8.0,6928.0,-118.0,-6282.0,-1.0,535.0,0.0,535.0,4325.0,
12/27/2014,3767.0,1040.0,805.0,235.0,818.0,818.0,0.0,685.0,40.0,431.0,214.0,0.0,193.0,,0.0,,33.0,193.0,2736.0,302.0,1680.0,-1378.0,0.0,0.0,729.0,385.0,320.0,65.0,,311.0,1031.0,,966.0,415.0,,,551.0,177.0,5.0,,,,172.0,297.0,0.0,0.0,218.0,1440.0,2035.0,2035.0,,,,105.0,0.0,,,,,105.0,2140.0,3580.0,0.0,6957.0,8.0,6949.0,-119.0,-6646.0,-5.0,187.0,0.0,187.0,3767.0,
03/28/2015,3428.0,906.0,677.0,229.0,771.0,771.0,0.0,688.0,38.0,465.0,185.0,0.0,132.0,,,,,132.0,2497.0,297.0,1678.0,-1381.0,0.0,,634.0,320.0,320.0,0.0,,314.0,931.0,,875.0,381.0,,,494.0,235.0,235.0,,,,,182.0,,,121.0,1292.0,2033.0,2033.0,,,,86.0,,,,,,86.0,2119.0,3411.0,0.0,6975.0,8.0,6967.0,-120.0,-6826.0,-12.0,17.0,0.0,17.0,3428.0,
06/27/2015,3381.0,829.0,829.0,0.0,687.0,687.0,0.0,799.0,33.0,515.0,251.0,0.0,136.0,,,,,136.0,2451.0,289.0,1662.0,-1373.0,0.0,,641.0,320.0,320.0,0.0,,321.0,930.0,,916.0,454.0,,,462.0,235.0,235.0,,,,,248.0,,,197.0,1399.0,2034.0,2034.0,,,,89.0,,,,,,89.0,2123.0,3522.0,0.0,6992.0,8.0,6984.0,-121.0,-7007.0,-5.0,-141.0,0.0,-141.0,3381.0,
09/26/2015,3229.0,755.0,755.0,0.0,648.0,648.0,0.0,761.0,20.0,461.0,280.0,0.0,302.0,63.0,,156.0,,83.0,2466.0,194.0,1549.0,-1355.0,0.0,,569.0,283.0,283.0,0.0,,286.0,763.0,,796.0,388.0,,,408.0,230.0,230.0,0.0,0.0,,,423.0,,,363.0,1449.0,2030.0,2030.0,0.0,0.0,,86.0,,,,,,86.0,2116.0,3565.0,0.0,7005.0,8.0,6997.0,-122.0,-7204.0,-15.0,-336.0,0.0,-336.0,3229.0,
12/26/2015,3084.0,785.0,785.0,0.0,533.0,533.0,0.0,678.0,16.0,482.0,180.0,0.0,324.0,43.0,7.0,,48.0,281.0,2320.0,188.0,984.0,-796.0,0.0,,576.0,278.0,278.0,0.0,0.0,243.0,764.0,,751.0,279.0,0.0,0.0,472.0,230.0,230.0,0.0,0.0,,,422.0,0.0,0.0,363.0,1403.0,2007.0,2007.0,0.0,0.0,,86.0,0.0,0.0,0.0,0.0,,86.0,2093.0,3496.0,0.0,7025.0,8.0,7017.0,-123.0,-7306.0,-8.0,-412.0,0.0,-412.0,3084.0,
03/26/2016,2981.0,716.0,716.0,0.0,508.0,508.0,0.0,675.0,13.0,542.0,120.0,0.0,327.0,49.0,4.0,,,278.0,2226.0,176.0,983.0,-807.0,0.0,,579.0,278.0,278.0,0.0,,297.0,755.0,,671.0,324.0,,,347.0,230.0,230.0,,,,,427.0,,,384.0,1328.0,2006.0,2006.0,,,,150.0,,,,,,150.0,2156.0,3484.0,0.0,7041.0,8.0,7033.0,-123.0,-7415.0,-6.0,-503.0,0.0,-503.0,2981.0,
