Date,Price/T12M FFO per Share,Average,High,Low,Price/T12M Sales per Share,Price/T12M EBITDA per Share,P/Sales,P/Book,Price/Cash Flow per Share,Price/Free Cash Flow per Share,Source: Bloomberg
12/31/2003,54.042553,2580.287444,2812.335398,58.807434,13.266691,15.876327,13.266691,,19.088805,64.597644,
03/31/2004,,64.324597,87.756636,58.575909,12.480921,15.002993,12.480921,3.219886,18.342073,96.397199,
06/30/2004,,73.679888,88.686919,67.228405,8.899875,9.965335,8.899875,2.763897,10.699746,,
09/30/2004,,,,,8.217967,8.306155,8.217967,3.044606,7.605552,,
12/31/2004,,,,,8.927538,8.88657,8.927538,3.262893,7.94679,,
03/31/2005,,,,,7.260308,7.327485,7.260308,,6.682102,,
06/30/2005,,,,,8.236221,8.908114,8.236221,3.230508,8.707962,,
09/30/2005,19.007042,,,,8.120411,10.013691,8.120411,3.258784,12.011207,,
12/31/2005,17.627586,,,,8.136599,10.034652,8.136599,3.123214,12.20103,,
03/31/2006,18.441558,,,,8.797643,10.852674,8.797643,,12.736974,,
06/30/2006,13.505051,,,,8.316786,10.276378,8.316786,3.312049,11.535074,,
09/30/2006,,,,,9.684412,,9.684412,,,,
12/31/2006,,,,,10.269517,,10.269517,2.438662,,,
03/31/2007,,,,,9.623266,,9.623266,,,,
06/30/2007,,,,,7.422255,,7.422255,,,,
09/30/2007,17.010256,,,,7.892928,10.616681,7.892928,,16.708601,,
12/31/2007,16.252336,,,,7.881086,10.573382,7.881086,1.974829,16.072277,,
03/31/2008,15.368182,34.305583,34.305583,34.305583,7.521553,10.11159,7.521553,1.967778,14.41827,37.683328,
06/30/2008,14.934272,35.284845,38.91213,30.010932,6.994483,9.471637,6.994483,1.667377,13.741605,32.965824,
09/30/2008,17.372294,32.85478,38.917037,26.724953,8.994327,12.137398,8.994327,2.022831,15.238714,29.356305,
12/31/2008,12.342222,17.283538,25.965759,10.522159,6.239533,8.37031,6.239533,1.435557,11.443571,18.377266,
03/31/2009,8.150685,12.532811,15.820321,9.687386,4.043175,5.38652,4.043175,0.935873,7.825022,11.672697,
06/30/2009,9.465475,12.786153,14.27571,10.287084,4.75247,6.351209,4.75247,1.095075,9.707845,14.011368,
09/30/2009,17.538699,15.832637,18.892657,12.171561,6.57445,9.869167,6.57445,1.508603,15.108045,20.752838,
12/31/2009,20.109807,19.811553,21.587852,17.900037,7.255495,11.661418,7.255495,1.634439,16.213335,22.047042,
03/31/2010,21.172005,19.946218,23.232915,17.783803,8.007344,12.713154,8.007344,1.783455,18.383947,25.52044,
06/30/2010,20.673077,22.855681,29.507989,21.127872,7.976814,12.44798,7.976814,1.704857,17.350466,32.413361,
09/30/2010,20.443182,32.372805,43.182945,28.748559,8.862921,13.196,8.862921,1.932979,19.259071,47.43476,
12/31/2010,18.212871,42.186519,57.148158,38.526196,8.962392,12.326611,8.962392,1.778673,19.364803,62.774995,
03/31/2011,20.180851,57.455661,64.485469,55.812267,9.510355,13.126151,9.510355,1.751973,19.66641,70.834741,
06/30/2011,17.388626,63.182143,69.00659,37.75117,8.804231,11.870153,8.804231,1.685852,17.970931,41.468169,
09/30/2011,14.427984,36.631435,39.304843,29.346271,8.295012,10.253994,8.295012,1.616803,18.076086,32.23572,
12/31/2011,19.004587,31.775977,34.954372,28.316724,9.637265,12.895262,9.637265,1.937463,22.835382,35.126942,
03/31/2012,16.305785,31.236898,32.804233,26.477851,8.728524,11.539544,8.728524,1.813831,21.141914,29.084874,
06/30/2012,18.914776,27.362496,29.269231,25.410954,10.002018,13.322084,10.002018,1.99407,23.29286,29.879791,
09/30/2012,18.735095,28.162186,33.767338,27.004359,10.063639,13.402376,10.063639,2.009405,21.919595,37.092088,
12/31/2012,16.638702,33.930916,34.860526,27.287392,10.217322,12.454956,10.217322,1.939689,18.866453,29.974123,
03/31/2013,17.71758,28.75435,31.545366,27.492833,11.242271,13.65201,11.242271,2.141258,20.676902,34.651339,
06/30/2013,16.0,31.665608,34.974485,26.502916,10.17286,12.367497,10.17286,1.943368,18.244144,30.435164,
09/30/2013,14.099278,26.010397,28.829051,19.104635,8.94774,10.784646,8.94774,1.754479,16.016549,20.985687,
12/31/2013,12.293512,18.266203,20.08436,16.636662,7.869837,9.361495,7.869837,1.547734,14.378121,18.57333,
03/31/2014,13.085261,17.634312,18.351691,16.843333,8.346896,9.945065,8.346896,1.650987,14.95322,18.722594,
06/30/2014,13.904906,18.269448,24.946669,17.057577,8.822219,10.52228,8.822219,1.764174,15.946006,27.402931,
09/30/2014,12.977353,25.25079,33.492464,23.795192,8.287716,9.959114,8.287716,1.692422,15.287373,36.790149,
12/31/2014,14.676931,36.747726,38.443377,33.652715,8.907059,11.193319,8.907059,1.885614,16.167931,40.785438,
03/31/2015,21.714157,37.343641,46.962675,33.714349,8.456685,14.753856,8.456685,1.937677,16.111379,51.586644,
06/30/2015,19.110029,43.502469,48.462525,39.496034,6.940069,12.922182,6.940069,1.648317,13.592357,,
09/30/2015,22.439759,,,,6.932028,14.112839,6.932028,1.701502,13.931993,,
12/31/2015,,,,,7.384267,16.126705,7.384267,1.905068,14.484618,,
03/31/2016,35.802198,,,,6.555346,10.46585,6.555346,1.648016,11.990333,,
06/30/2016,36.410115,24.824084,24.824084,24.824084,7.359838,11.803436,7.359838,1.781459,12.717472,27.268276,
09/30/2016,36.08416,27.132807,38.323226,24.473263,8.391024,13.456149,8.391024,1.933307,13.083012,42.09655,
12/31/2016,12.426266,34.22801,59.188116,30.992823,6.520991,10.633937,6.520991,2.507642,11.435509,59.188116,
03/31/2017,13.47284,61.009713,65.302097,53.292845,6.963684,11.292305,6.963684,2.508496,12.84606,53.292845,
06/30/2017,16.306122,55.382024,141.312487,50.924653,7.400555,12.60267,7.400555,2.628071,15.283904,141.312487,
09/30/2017,16.969512,138.579017,476.166375,122.299856,6.702565,11.618869,6.702565,2.35983,15.27751,476.166375,
12/31/2017,18.628571,453.760786,465.900481,431.338639,6.614245,13.097869,6.614245,2.30954,14.433849,,
03/31/2018,18.436508,,,,5.937281,12.092913,5.937281,2.095871,12.818514,,
06/30/2018,18.985294,,,,6.565234,13.003915,6.565234,2.358514,14.173138,,
09/30/2018,19.352941,,,,6.688259,13.385916,6.688259,2.438924,14.67833,,
12/31/2018,16.825301,,,,7.116116,13.198104,7.116116,2.243522,15.485535,,
03/31/2019,19.320988,,,,8.199584,15.474728,8.199584,2.56287,18.221207,,
06/30/2019,20.240506,,,,8.31832,17.142137,8.31832,2.594087,19.229268,,
09/30/2019,21.993827,,,,8.976613,19.517458,8.976613,2.971691,20.281397,,
12/31/2019,21.54375,,,,8.39818,20.273734,8.39818,2.861927,19.8328,,
03/31/2020,15.794702,,,,5.486676,16.260792,5.486676,1.77358,14.964617,,
06/30/2020,19.138889,,,,6.244731,18.470693,6.244731,2.089974,17.807156,,
09/12/2020,19.3680551317003,,,,6.31950440957919,18.6918585521943,6.31950440957919,2.11499892879653,18.0203764652947,,
09/30/2020,,,,,6.24951912290349,,6.24951912290349,,,,
12/31/2020,,,,,6.16375086726797,,6.16375086726797,,,,
