Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2004,55.448002,41.376999,2.985,15.575,,-1.24,16.815,-4.489,-17.157,7.038,,5.63,,-93.519997,-3.02,0.026,,,-3.046,,,0,0,0,,,,,-90.499997,-8.635,0,-0.43,0.143,0.143,0.0,-8.348,,-46.707001,0.299,0.12,
12/31/2004,102.461,29.21,3.556,14.472,,-24.087,38.559,55.223,17.763,20.511,,16.949,,-4.148,-4.898,0.048,,,-4.946,,,0,0,0,,,,,0.75,-5.259,0,-0.456,0.398,0.398,0.0,-5.201,,93.054,1.895,0.094,
03/31/2005,29.615999,13.815,3.596,-0.67,,-0.845,0.175,12.875,15.49,5.576,,-8.191,,-3.27,-3.27,0.001,,,-3.271,,,0,0,0,,,,,0.0,0.333,0,-0.487,0.82,0.82,0.0,0.0,,26.679001,8.802,0.091,
06/30/2005,-6.91,49.046,3.89,2.478,,-4.071,6.549,-62.324,-101.582,-4.903,,44.161,,-1.499,-1.499,0.0,,,-1.499,,,0,0,0,,,,,0.0,-19.968,0,-21.999,2.031,2.031,0.0,0.0,,-28.377,7.999,0.102,
09/30/2005,148.953003,66.553001,3.952,-1.754,,-11.895,10.141001,80.202003,-28.416,7.822,,100.796004,,-20.341999,-3.642,0.0,,,-3.642,,,0,0,0,,,,,-16.699999,5.54,0,20.733001,6.229,6.229,0.0,-21.422001,,134.151001,0.099,0.112,
12/31/2005,112.985001,72.880997,4.059,182.227997,,-14.083,196.310997,-146.182999,-32.278999,11.937,,-125.841,,-1.573,-2.073,0.006,,,-2.079,,,0,0,0,,,,,0.5,-20.943001,0,-0.699,1.109,1.109,0.0,-21.353001,,90.469002,0.102,0.573,
03/31/2006,165.255,20.538,3.962,45.552,,2.041,43.511,95.203,69.293,-3.731,12.991,16.65,,-14.882,-3.882,0.012,,,-3.894,,,0,0,0,,,,,-11.0,-67.426,0,-0.694,29.983,29.983,0.0,-96.715,,82.947,0.0,0.248,
06/30/2006,35.853,57.636,4.346,10.643,,6.815,3.828,-36.772,-38.123,-7.084,1.954,6.481,,-9.247,-1.247,0.055,,,-1.302,,,0,0,0,,,,,-8.0,2.195,0,-0.6,2.795,2.795,0.0,0.0,,28.801,0.159,0.14,
09/30/2006,74.435,44.891,4.923,3.908,,6.159,-2.251,20.713,-0.268,-6.556,,27.537,,-17.559,-3.659,0.027,,,-3.686,,,0,0,0,,,,,-13.9,5.07,0,-97.277,5.632,5.632,0.0,96.715,,61.946,15.374,1.131,
12/31/2006,69.791,14.774,4.267,40.13,,-5.663,45.793,10.62,-19.235,6.225,,23.63,,-24.761,-4.288,0.049,,,-4.337,,,0,0,0,,,,,-20.473,-91.595,0,96.204,8.036,8.036,0.0,-195.835,,-46.565,24.445,0.14,
03/31/2007,128.461,57.149,3.913,14.179,,11.45,2.729,53.22,77.753,-5.305,-1.795,-17.433,,-6.987,-4.187,0.075,,,-4.262,,,0,0,0,,,,,-2.8,-18.702,0,-0.443,1.741,1.741,0.0,-20.0,,102.772,25.136,0.05,
06/30/2007,72.642,60.546,4.015,2.548,,-2.79,5.338,5.533,-20.712,-5.47,,31.715,,-363.946,-4.43,0.193,,,-4.623,,,0,0,0,,,,,-359.516,6.276,0,-0.055,6.331,6.331,0.0,0.0,,-285.028,20.295,-0.003,
09/30/2007,86.328,59.147,5.068,5.633,,4.867,0.766,16.48,7.866,-1.605,,10.219,,-259.691,-7.163,0.0,,,-7.163,,,0,0,0,,,,,-252.528,2.418,0,-0.268,2.686,2.686,0.0,0.0,,-170.945,35.53,0.043,
12/31/2007,78.311,50.598,4.409,-7.681,,-15.151,7.47,30.985,-34.477,5.281,,60.181,,16.096,-3.959,,,,-3.959,,,0,0,0,,,,,20.055,-18.966,0,-0.352,0.0,,0.0,-18.614,,75.441,29.344,0.027,
03/31/2008,75.453003,59.528,7.304,-3.5,,-4.267,0.767,12.121,18.521,-12.982,,6.582001,,125.385002,-7.262,0.0,,,-7.262,,,0,0,0,,,,,132.647002,-0.623,0,-0.395,0.115,0.115,0.0,-0.343,,200.214996,17.014999,,
06/30/2008,43.25,57.128,12.623,16.157,8.958,0.01,7.189,-42.658,-2.89,-7.196,-26.259,-6.313,,31.656,-6.096,0.027,,,-6.123,,,0,0,0,,,,,37.752,-60.269,0,263.813,-324.082,50.915,-374.997,0.0,,14.637,66.685,0.032,
09/30/2008,106.337,65.994,12.44,4.241,4.755,-7.296,6.782,23.662,-18.934,-2.222,-13.024,57.842,,-3.555,-3.089,0.0,,,-3.089,,,0,0,0,,,,,-0.466,-38.069,0,-0.078,-37.991,0.722,-38.713,0.0,,64.713,20.344,0.012,
12/31/2008,130.587,72.686,14.078,43.759,3.221,14.635,25.903,0.064,6.761,10.972,21.314,-38.983,,26.321,-0.954,0.0,,,-0.954,,,0,0,0,,,,,27.275,-11.105,0,-0.832,-9.945,1.161,-11.106,-0.328,,145.803,38.616,3.329,
03/31/2009,35.031,39.037,14.915,1.753,1.937,-5.744,5.56,-20.674,-101.658,1.756,-12.179,91.407,0.0,-423.555,-4.409,0.0,0.0,0.0,-4.409,-4.409,0.0,0,0,0,-249.546,0.0,-249.546,0.0,-169.6,6.988,0,-0.055,7.043,7.043,0.0,0.0,0.0,-381.536,1.792,0.006,
06/30/2009,105.541,30.029,19.732,21.645,5.907,-12.777,28.515,34.135,52.548,-5.11,1.524,-14.827,0.0,-1.203,-1.603,0.0,0.0,0.0,-1.603,-1.603,0.0,0,0,0,0.0,0.0,0.0,0.0,0.4,-3.506,0,-3.674,0.168,0.168,0.0,0.0,0.0,100.832,53.774,21.015,
09/30/2009,78.443,49.422,21.835,-19.55,6.782,-12.315,-14.017,26.736,3.379,4.384,20.177,-1.204,0.0,-0.691,-1.803,0.0,0.0,0.0,-1.803,-1.803,0.0,0,0,0,-0.813,0.0,-0.813,0.0,1.925,-115.988,0,-116.923,0.935,0.935,0.0,0.0,0.0,-38.236,36.713,,
12/31/2009,76.391,147.848,23.899,-59.084,4.967,-5.559,-58.492,-36.272,-16.853,11.89,2.546,-33.855,0.0,179.94,-4.6,0.0,0.0,0.0,-4.6,-4.6,0.0,0,0,0,0.0,0.0,0.0,0.0,184.54,-4.622,0,-0.068,0.608,0.608,0.0,-5.162,0.0,251.709,34.152,,
03/31/2010,109.405,60.355,21.521,14.998,3.791,5.475,5.732,12.531,-0.823,-2.157,-4.702,20.213,0.0,29.31,-3.165,0.0,0.0,0.0,-3.165,-3.165,0.0,0,0,0,0.0,0.0,0.0,0.0,32.475,-27.205,0,-0.095,-27.11,1.898,-29.008,0.0,0.0,111.51,13.572,2.843,
06/30/2010,66.951,51.46,21.434,22.103,6.6,-4.487,19.99,-28.046,-30.037,1.77,7.774,-7.553,0.0,125.475,-3.001,0.0,0.0,0.0,-3.001,-3.001,0.0,0,0,0,0.0,0.0,0.0,0.0,128.476,-20.127,0,-0.077,-20.05,1.006,-21.056,0.0,0.0,172.299,66.129,6.169,
09/30/2010,106.628,54.206,26.904,14.45,6.362,-14.531,22.619,11.068,-20.763,3.282,-24.13,52.679,0.0,-270.233,-5.152,0.0,0.0,0.0,-5.152,-5.152,0.0,0,0,0,-333.349,0.0,-333.349,0.0,68.268,-54.591,0,-38.883,-1.012,7.898,-8.91,-14.696,0.0,-218.196,29.974,5.301,
12/31/2010,170.662,92.985,38.545,-14.599,6.156,-1.877,-18.878,53.731,-33.036,10.999,51.203,24.565,0.0,-780.875,-8.217,0.356,0.356,0.0,-8.573,-8.573,0.0,0,0,0,-771.691,0.0,-771.691,0.0,-0.967,302.352,0,318.697,12.025,12.025,0.0,-28.37,0.0,-307.861,33.854,7.874,
03/31/2011,131.058,55.787,47.741,18.035,7.416,-0.768,11.387,9.495,-1.576,-26.473,28.095,9.449,0.0,-13.271,-12.561,0.0,0.0,0.0,-12.561,-12.561,0.0,0,0,0,-1.232,0.0,-1.232,0.0,0.522,-18.839,0,-4.197,-1.754,15.798,-17.552,-12.888,0.0,98.948,19.854,2.865,
06/30/2011,83.255,54.583,49.998,40.15,11.356,8.476,20.318,-61.476,-29.517,-22.729,-16.141,6.911,0.0,-2355.323,-10.763,0.581,0.581,0.0,-11.344,-11.344,0.0,0,0,0,-2341.324,0.0,-2341.324,0.0,-3.236,2328.671,0,2431.425,-7.552,9.597,-17.149,-95.202,0.104,56.707,60.606,21.903,
09/30/2011,204.218,40.649,71.448,36.195,15.452,-21.555,42.298,55.926,-65.316,20.323,-33.61,134.529,0.0,1.406,-15.138,0.566,0.566,0.0,-15.704,-15.704,0.0,0,0,0,-12.811,12.99,-25.801,0.0,29.355,-408.115,0,-396.779,1.903,1.904,-0.001,-13.239,0.293,-202.198,15.091,7.531,
12/31/2011,283.584,36.594,68.227,80.098,11.789,-62.03,130.339,98.665,-11.2,20.176,-8.613,98.302,0.0,-6.904,-19.295,0.479,0.479,0.0,-19.774,-19.774,0.0,0,0,0,-25.04,0.0,-25.04,0.0,37.431,-149.036,0,-141.136,7.564,7.564,0.0,-15.464,0.305,127.949,54.748,49.159,
03/31/2012,-13.062,-87.345,66.957,37.132,14.518,-24.461,47.075,-29.806,77.138,-26.297,-4.118,-76.529,0.0,-33.921,-28.921,0.191,0.191,0.0,-29.112,-29.112,0.0,0,0,0,0.0,0.0,0.0,0.0,-5.0,-252.122,0,-219.629,-18.524,14.476,-33.0,-13.969,-0.212,-299.317,54.405,52.938,
06/30/2012,189.401,9.465,72.606,59.324,18.828,-50.554,91.05,48.006,-65.705,-39.459,27.415,125.755,0.0,1.75,-17.493,0.716,0.716,0.0,-18.209,-18.209,0.0,0,0,0,0.443,0.0,0.443,0.0,18.8,-48.011,0,-14.477,-19.864,3.136,-23.0,-13.67,0.503,143.643,51.78,28.7,
09/30/2012,120.793,53.809,72.217,-28.849,11.186,-12.364,-27.671,23.616,-36.099,-35.697,-24.429,119.841,0.0,-46.986,-42.633,0.174,0.174,0.0,-42.807,-42.807,0.0,0,0,0,-3.653,0.0,-3.653,0.0,-0.7,-208.64,0,-101.36,-93.421,6.579,-100.0,-13.859,-0.196,-135.029,45.739,43.085,
12/31/2012,436.747,-716.266,73.744,665.883,14.863,-106.581,757.601,413.386,65.061,6.015,143.741,198.569,2.749,-9.31,-9.345,0.345,0.345,0.0,-9.69,-9.69,0.0,0,0,0,0.035,0.0,0.035,0.0,0.0,-134.025,0,-28.433,-93.822,6.178,-100.0,-14.519,0.336,293.748,40.723,27.374,
03/31/2013,-58.747,15.349,66.819,145.405,15.331,8.644,121.43,-286.32,-21.989,-27.153,-136.323,-100.855,4.722,-37.29,-23.645,0.311,0.311,0.0,-23.956,-23.956,0.0,0,0,0,-3.645,0.0,-3.645,0.0,-10.0,-106.228,0,-105.723,16.381,16.381,0.0,-21.608,-0.412,-202.677,0.993,40.714,
06/30/2013,175.778,34.999,68.232,80.055,7.422,-2.812,75.445,-7.508,-0.957,-46.032,3.124,36.357,1.246,-16.057,-13.384,0.129,0.129,0.0,-13.513,-13.513,0.0,0,0,0,0.0,0.0,0.0,0.0,-2.673,5.256,0,-18.636,44.466,44.466,0.0,-21.82,1.36,166.337,,,
09/30/2013,155.441,40.223,61.371,114.32,8.505,2.359,103.456,-60.473,32.695,13.495,-7.564,-99.099,-6.498,-73.642,-15.767,1.113,1.113,0.0,-16.88,-16.88,0.0,0,0,0,-0.7,0.0,-0.7,0.0,-57.175,-0.031,0,-17.235,35.428,35.428,0.0,-11.726,0.211,81.979,,,
12/31/2013,26.045,-775.91,59.241,815.216,7.74,-163.918,971.394,-72.502,-89.944,30.404,-18.769,5.807,1.343,-756.65,-41.83,0.304,0.304,0.0,-42.134,-42.134,0.0,0,0,0,8.85,8.15,0.7,0.0,-723.67,681.341,0,681.115,18.181,18.181,0.0,-19.298,0.533,-48.731,69.167,,
03/31/2014,-246.943,-436.912,74.588,-114.27,7.595,-186.222,64.357,229.651,43.889,-10.224,-59.916,255.902,17.413,641.799,-20.818,0.019,0.019,0.0,-20.837,-20.837,0.0,0,0,0,-58.193,55.271,-113.464,0.0,720.81,119.815,0,125.847,41.832,46.632,-4.8,-65.277,0.012,514.683,,,
06/30/2014,194.312,21.16,78.23,-162.074,6.781,17.027,-185.882,256.996,-66.116,23.394,-24.075,323.793,0.0,-53.458,-19.561,0.0,0.0,0.0,-19.561,-19.561,0.0,0,0,0,-90.374,-0.75,-89.624,0.0,56.477,240.406,0,490.22,14.845,14.845,0.0,-264.659,4.704,385.964,,,
09/30/2014,284.835,-252.084,80.194,451.208,8.774,-174.62,617.054,5.517,-121.63,30.897,-48.061,144.311,0.0,-967.184,-16.747,0.155,0.155,0.0,-16.902,-16.902,0.0,0,0,0,-849.511,0.0,-849.511,0.0,-100.926,-30.103,0,6.219,8.241,8.241,0.0,-44.563,-6.263,-718.715,,,
12/31/2014,105.572,-53.483,98.639,-573.394,9.521,68.692,-651.607,633.81,-197.547,-1.721,35.691,797.387,-3.057,-393.01,-23.125,0.0,0.0,0.0,-23.125,-23.125,0.0,0,0,0,-33.911,0.0,-33.911,0.0,-335.974,-12.905,0,-16.556,11.479,11.479,0.0,-4.771,-2.49,-302.833,,,
03/31/2015,-89.808,-75.718,119.59,-99.595,13.837,-164.535,51.103,-34.085,-39.941,-10.166,6.267,9.755,0.0,-930.484,-17.189,0.0,0.0,0.0,-17.189,-17.189,0.0,0,0,0,-907.18,4.712,-911.892,0.0,-6.115,996.861,0,1034.564,34.317,36.385,-2.068,-72.02,-7.861,-31.292,,,
06/30/2015,12.322,-250.419,129.591,66.838,10.916,-79.617,135.539,66.312,-84.74,-12.259,-1.918,165.229,0.0,24.143,-21.432,0.0,0.0,0.0,-21.432,-21.432,0.0,0,0,0,-4.053,0.0,-4.053,0.0,49.628,2119.547,0,-119.126,2244.527,2309.415,-64.888,-5.854,-3.738,2152.274,,,
09/30/2015,-99.946,-1050.442,132.771,822.741,23.784,-91.019,889.976,-5.016,-96.292,-9.398,-6.116,106.79,0.0,-5054.155,-12.323,0.0,0.0,0.0,-12.323,-12.323,0.0,0,0,0,-5014.413,1584.067,-6598.48,0.0,-27.419,3454.138,0,3483.106,69.43,69.43,,-98.398,6.339,-1693.624,,,
12/31/2015,295.933,-118.463,250.804,536.645,12.648,-111.997,635.994,-373.053,-54.021,60.953,,-381.752,0.0,-223.268,-30.83,0.0,0.0,0.0,-30.83,-30.83,0.0,0,0,0,-133.623,0.0,-133.623,0.0,-58.815,-567.557,0,-230.907,-333.802,,-333.802,-2.848,-6.009,-500.901,,,
03/31/2016,-45.767,-133.869,236.089,-23.291,14.967,-161.301,123.043,-124.696,142.153,-36.328,,-230.521,,31.07,-25.998,0.0,0.0,0.0,-25.998,-25.998,0.0,0,0,0,-6.579,6.421,-13.0,0.0,63.647,-38.65,0,-31.264,3.386,3.386,0.0,-10.772,2.967,-50.38,,,
06/30/2016,604.378,343.578,240.822,-613.041,14.618,-509.314,-118.345,633.019,-8.499,-18.432,,659.95,,105.935,-27.707,0.0,0.0,0.0,-27.707,-27.707,0.0,0,0,0,0.21,0.21,0.0,0.0,133.432,-262.951,0,-264.122,1.295,1.295,0.0,-0.124,-1.508,445.854,,,
09/30/2016,-115.234,-218.919,239.421,354.29,14.982,57.297,282.011,-490.026,208.358,-20.571,,-677.813,,41.861,-34.382,0.0,,,-34.382,-34.382,0.0,0,0,0,-17.339,0.055,-17.394,0.0,93.582,-32.91,0,-34.055,1.281,1.281,0.0,-0.136,0.038,-106.245,,,
12/31/2016,84.766,-3337.856,266.977,3045.629,15.202,-132.023,3162.45,110.016,-349.399,142.207,,317.208,,-356.418,-50.769,0.0,,,-50.769,-50.769,0.0,0,0,0,4.184,4.184,0.0,0.0,-309.833,-74.419,0,-62.816,1.109,1.109,0.0,-12.712,-1.061,-347.132,,,
03/31/2017,167.763,-173.828,286.855,198.871,19.493,-35.61,214.988,-144.135,310.564,3.033,,-457.732,,-10.985,-27.202,0.0,0.0,0.0,-27.202,-27.202,0.0,0,0,0,16.217,16.217,0.0,0.0,0.0,-61.747,0,-53.194,0.0,0.0,0.0,-8.553,1.483,96.514,,,
06/30/2017,171.323,-1396.518,212.801,647.894,7.512,-144.165,784.547,707.146,98.728,35.26,,573.158,,-30.213,-32.527,0.0,0.0,0.0,-32.527,-32.527,0.0,0,0,0,2.314,2.314,0.0,0.0,0.0,-58.961,0,9.404,0.0,0.0,0.0,-68.365,1.443,83.592,,,
09/30/2017,81.176,-96.67,243.28,5.855,13.247,-59.399,52.007,-71.289,61.658,138.56,,-271.507,,132.744,-34.373,0.0,,,-34.373,-34.373,0.0,0,0,0,77.535,77.535,0.0,0.0,89.582,-16.095,0,-32.247,0.0,0.0,0.0,16.152,1.197,199.022,,,
12/31/2017,131.823,-368.417,240.829,226.148,9.897,83.045,133.206,33.263,14.911,56.142,,-37.79,,95.619,-31.552,0.0,,,-31.552,-31.552,0.0,0,0,0,127.171,127.171,0.0,0.0,0.0,-18.446,0,-31.105,0.0,0.0,0.0,12.659,-1.468,207.528,,,
03/31/2018,48.846,-505.489,191.59,487.431,17.89,11.615,457.926,-124.686,39.71,4.791,,-169.187,,-15.597,-25.625,0.0,0.0,0.0,-25.625,-25.625,0.0,0,0,0,13.35,13.35,0.0,0.0,-3.322,-23.41,0,-23.41,0.0,0.0,0.0,0.0,-0.627,9.212,,,
06/30/2018,170.286,-60.867,188.056,20.156,12.096,0.532,7.528,22.941,9.034,38.857,,-24.95,,6.609,-16.335,0.0,,,-16.335,-16.335,0.0,0,0,0,24.621,24.621,0.0,0.0,-1.677,-17.383,0,-15.507,0.0,0.0,0.0,-1.876,-0.383,159.129,,,
09/30/2018,-22.14,-173.205,176.857,160.075,13.736,0.971,145.368,-185.867,-17.11,8.851,,-177.608,,-4.694,-14.584,0.0,,,-14.584,-14.584,0.0,0,0,0,5.782,5.782,0.0,0.0,4.108,-22.015,0,-19.282,0.473,0.473,0.0,-3.206,0.402,-48.447,,,
12/31/2018,267.27,-1031.469,723.707,972.097,54.071,5.557,912.469,-397.065,17.09,67.269,,-481.424,,-17.9,-83.398,0.0,0.0,0.0,-83.398,-83.398,0.0,0,0,0,70.369,70.369,0.0,0.0,-4.871,-81.572,0,-77.13,0.933,0.933,0.0,-5.375,-1.975,165.823,17.639,515.042,
03/31/2019,-90.583,-18.573,162.733,38.947,24.733,-0.785,14.999,-273.69,-14.389,-11.928,,-247.373,,-16.377,-16.48,0.0,0.0,0.0,-16.48,-16.48,0.0,0,0,0,0.103,0.103,0.0,0.0,0.0,-33.771,0,-33.771,0.0,0.0,0.0,0.0,0.537,-140.194,,,
06/30/2019,177.185,-106.005,158.055,96.385,12.6,-0.638,84.423,28.75,48.946,-17.239,,-2.957,,-5.939,-7.152,0.0,0.0,0.0,-7.152,-7.152,0.0,0,0,0,2.491,2.491,0.0,0.0,-1.278,268.7,0,283.223,0.004,0.004,0.0,-14.527,0.304,440.25,,,
09/30/2019,32.642,-79.415,147.621,33.664,11.576,-1.029,23.117,-69.228,24.073,-3.594,,-89.707,,-23.011,-24.18,0.0,0.0,0.0,-24.18,-24.18,0.0,0,0,0,2.186,2.186,0.0,0.0,-1.017,-15.365,0,-13.401,0.0,0.0,0.0,-1.964,-0.061,-5.795,,,
12/31/2019,-21.192,-218.643,144.453,256.481,10.233,-3.109,249.357,-203.483,-39.472,5.622,,-169.633,,-14.871,-16.042,0.0,0.0,0.0,-16.042,-16.042,0.0,0,0,0,1.797,1.797,0.0,0.0,-0.626,-14.963,0,-14.884,0.0,0.0,0.0,-0.079,0.316,-50.71,,,
03/31/2020,62.556,129.93,141.588,123.128,17.645,-0.911,106.394,-332.09,-72.833,-0.324,,-258.933,,-15.963,-20.13,0.0,0.0,0.0,-20.13,-20.13,0.0,0,0,0,4.167,4.167,0.0,0.0,0.0,-14.483,0,-14.483,0.0,0.0,0.0,0.0,-1.894,30.216,,,
06/30/2020,304.332,10.558,122.61,11.196,9.222,-1.633,3.607,159.968,265.432,-8.395,,-97.069,,-15.45,-16.175,0.0,0.0,0.0,-16.175,-16.175,0.0,0,0,0,1.85,1.85,0.0,0.0,-1.125,-61.248,0,-54.383,0.0,0.0,0.0,-6.865,0.979,228.613,,,
