Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/29/2012,705.246,705.246,,-397.635,397.635,307.611,0.0,-154.024,105.081,48.943,0.0,153.587,0.379,-0.379,0.933,-1.312,,0.0,153.966,-45.123,108.843,0.0,0.0,0.0,108.843,0.0,108.843,0.0,0.0,108.843,108.193,-0.65,111.07,0.98,0.98,0.974097,112.823,0.96,0.96,0.954239,
09/28/2012,756.1,756.1,,-432.9,432.9,323.2,0.0,-155.4,109.5,45.9,0.0,167.8,0.7,-0.7,1.002,-1.702,,0.0,168.5,-48.3,120.2,0.0,0.0,0.0,120.2,0.0,120.2,0.0,0.0,120.2,121.435,1.235,110.0,1.09,1.09,1.103955,111.6,1.08,1.08,1.091066,
12/28/2012,678.398,678.398,,-387.31,387.31,291.088,0.0,-153.598,106.481,47.117,0.0,137.49,0.673,-0.673,0.866,-1.539,,0.0,138.163,-42.88,95.283,0.0,0.0,0.0,95.283,0.0,95.283,0.0,0.0,95.283,98.617346,3.334346,109.298,0.87,0.87,0.90228,111.14486,0.86,0.86,0.89,
03/29/2013,768.358,768.358,,-448.72,448.72,319.638,0.0,-163.934,113.031,50.903,0.0,155.704,0.679,-0.679,1.026,-1.705,,0.0,156.383,-43.595,112.788,0.0,0.0,0.0,112.788,0.0,112.788,0.0,0.0,112.788,114.153,1.365,108.841,1.04,1.04,1.048805,110.65,1.02,1.02,1.032336,
06/28/2013,726.211,726.211,,-415.746,415.746,310.465,0.0,-155.733,102.398,53.335,0.0,154.732,1.041,-1.041,0.874,-1.915,,0.0,155.773,-42.942,112.831,0.0,0.0,0.0,112.831,0.0,112.831,0.0,0.0,112.831,111.076,-1.755,108.158,1.04,1.04,1.026979,109.76,1.03,1.03,1.014011,
09/27/2013,769.9,769.9,,-441.4,441.4,328.5,0.0,-167.5,110.7,56.8,0.0,161.0,0.8,0.563,1.363,-0.8,,-1.363,161.8,-44.5,117.3,0.0,0.0,0.0,117.3,0.0,117.3,0.0,0.0,117.3,117.495,0.195,107.2,1.09,1.09,1.096035,108.8,1.08,1.08,1.081792,
12/27/2013,711.502,711.502,,-401.923,401.923,309.579,0.0,-167.585,109.582,58.003,0.0,141.994,0.372,-0.372,1.893,-2.265,,0.0,142.366,-44.406,97.96,0.0,0.0,0.0,97.96,0.0,97.96,0.0,0.0,97.96,99.0,1.04,105.986,0.92,0.92,0.934086,107.449,0.91,0.91,0.919679,
03/28/2014,778.506,778.506,,-450.196,450.196,328.31,0.0,-200.766,114.959,60.677,25.13,127.544,0.603,-0.603,1.855,-2.458,,0.0,128.147,-35.359,92.788,0.0,0.0,0.0,92.788,0.0,92.788,0.0,0.0,92.788,108.778,15.99,104.152,0.89,0.89,1.044416,105.446,0.88,0.88,1.031642,
06/27/2014,747.685,747.685,,-423.958,423.958,323.727,0.0,-181.223,124.235,56.988,0.0,142.504,1.258,-1.258,1.787,-3.045,,0.0,143.762,-36.672,107.09,0.0,0.0,0.0,107.09,0.0,107.09,0.0,0.0,107.09,112.03,4.94,103.644,1.03,1.03,1.080912,104.869,1.02,1.02,1.067106,
09/26/2014,812.1,789.7,22.4,-472.0,472.0,340.1,0.0,-180.9,121.8,59.1,0.0,159.2,1.0,0.624,1.624,-1.0,,-1.624,160.2,-54.3,105.9,0.0,0.0,0.0,105.9,0.0,105.9,0.0,0.0,105.9,105.9,0.0,102.2,1.04,1.04,1.04,103.5,1.02,1.02,1.02,
01/02/2015,737.854,737.854,,-410.846,410.846,327.008,0.0,-197.558,140.482,57.076,0.0,129.45,0.995,-0.995,2.045,-3.04,,0.0,130.445,-37.131,93.314,0.0,0.0,0.0,93.314,0.0,93.314,0.0,0.0,93.314,100.16894,6.85494,100.468,0.93,0.93,0.997023,101.642,0.92,0.92,0.987442,
04/03/2015,759.406,759.406,,-436.868,436.868,322.538,0.0,-176.502,117.19,59.312,0.0,146.036,1.043,-1.043,2.001,-3.044,,0.0,147.079,-41.11,105.969,0.0,0.0,0.0,105.969,0.0,105.969,0.0,0.0,105.969,108.569,2.6,100.157,1.06,1.06,1.083988,101.026,1.05,1.05,1.075736,
07/03/2015,784.011,784.011,,-469.035,469.035,314.976,0.0,-170.732,110.722,60.01,0.0,144.244,1.608,-1.608,1.881,-3.489,,0.0,145.852,-32.21,113.642,0.0,0.0,0.0,113.642,-0.136,113.506,0.0,0.0,113.506,113.831,0.325,99.721,1.14,1.14,1.141495,100.454,1.13,1.13,1.133235,
10/02/2015,817.8,787.6,30.2,-499.6,499.6,318.2,0.0,-188.9,120.1,68.8,0.0,129.3,2.0,-2.0,2.008,-4.008,,0.0,131.3,-32.2,99.1,0.0,0.0,0.0,99.1,-0.4,98.7,0.0,0.0,98.7,102.665,3.965,98.6,1.0,1.0,1.041227,99.3,0.99,0.99,1.02993,
01/01/2016,757.1,757.1,,-447.4,447.4,309.7,0.0,-193.0,133.0,60.0,0.0,116.7,1.7,-1.7,2.2,-3.9,,0.0,118.4,-29.4,89.0,0.0,0.0,0.0,89.0,0.0,89.0,0.0,0.0,89.0,95.398119,6.398119,97.2,0.92,0.92,0.981462,97.8,0.91,0.91,0.97542,
04/01/2016,615.2,615.2,,-357.1,357.1,258.1,0.0,-155.1,106.1,49.0,0.0,103.0,1.0,-1.0,3.3,-4.3,,0.0,104.0,-26.8,77.2,-19.8,-19.8,0.0,97.0,0.0,97.0,0.0,0.0,97.0,82.879121,5.679121,95.7,1.01,0.81,0.866031,96.2,1.01,0.8,0.859035,
07/01/2016,642.9,642.9,,-359.4,359.4,283.5,0.0,-181.4,128.1,51.1,2.2,102.1,1.6,-1.6,2.9,-4.5,,0.0,103.7,-21.8,81.9,-17.0,-17.0,0.0,98.9,-0.1,98.8,0.0,0.0,98.8,93.15215,11.35215,94.9,1.04,0.86,0.981582,95.4,1.04,0.86,0.978995,
09/30/2016,747.2,747.2,,-428.4,428.4,318.8,0.0,-177.2,124.5,52.7,0.0,141.6,1.3,-1.3,3.2,-4.5,,0.0,142.9,-48.6,94.3,-23.5,-23.5,0.0,117.8,-0.3,117.5,0.0,0.0,117.5,96.390625,2.390625,93.7,1.25,1.003202,1.028715,94.5,1.24,0.991323,1.01662,
12/30/2016,601.5,601.5,,-334.5,334.5,267.0,0.0,-249.6,161.4,49.9,38.3,17.4,1.9,-1.9,2.9,-4.8,,0.0,19.3,-11.3,8.0,-6.5,-6.5,0.0,14.5,-0.6,13.9,0.0,0.0,13.9,45.117969,37.717969,93.5,0.15,0.08,0.482545,94.2,0.15,0.08,0.480403,
03/31/2017,663.2,663.2,,-387.6,387.6,275.6,0.0,-185.5,131.6,53.3,0.6,90.1,0.3,-0.3,2.4,-2.7,,0.0,90.4,-20.9,69.5,13.3,13.3,0.0,56.2,0.1,56.3,0.0,0.0,56.3,69.794117,0.194117,93.0,0.6,0.75,0.750474,93.7,0.6,0.74,0.742072,
06/30/2017,632.8,632.8,,-367.3,367.3,265.5,0.0,-177.0,121.4,55.1,0.5,88.5,0.2,-0.2,2.7,-2.9,,0.0,88.7,-18.8,69.9,0.0,0.0,0.0,69.9,-0.2,69.7,0.0,0.0,69.7,73.301875,3.601875,91.7,0.76,0.76,0.799366,92.4,0.75,0.75,0.788981,
09/29/2017,721.8,721.8,,-416.0,416.0,305.8,0.0,-204.0,138.7,51.7,13.6,101.8,2.9,-0.5,2.7,-3.2,,-2.4,104.7,-26.1,78.6,0.0,0.0,0.0,78.6,0.0,78.6,0.0,0.0,78.6,92.976445,14.376445,91.9,0.855277,0.855277,1.011713,92.3,0.851571,0.851571,1.007329,
12/29/2017,678.5,678.5,,-375.7,375.7,302.8,0.0,-181.2,125.3,55.9,0.0,121.6,0.9,-1.1,2.1,-3.2,,0.2,122.5,-234.7,-112.2,0.0,0.0,0.0,-112.2,-0.1,-112.3,0.0,0.0,-112.3,95.973913,208.273913,91.6,-1.22,-1.22,1.04775,91.6,-1.22,-1.22,1.04775,
03/30/2018,729.9,729.9,,-411.4,411.4,318.5,0.0,-209.4,139.4,58.9,11.1,109.1,-13.5,-1.3,2.3,-3.6,,14.8,95.6,-22.4,73.2,0.0,0.0,0.0,73.2,0.0,73.2,0.0,0.0,73.2,103.922384,30.722384,91.5,0.8,0.8,1.135764,92.6,0.79,0.79,1.121775,
06/29/2018,709.1,709.1,,-395.5,395.5,313.6,0.0,-223.6,140.4,59.5,23.7,90.0,2.0,-0.5,1.3,-1.8,,-1.5,92.0,-19.5,72.5,0.0,0.0,0.0,72.5,0.1,72.6,0.0,0.0,72.6,93.32,20.72,91.5,0.79,0.79,1.019891,92.5,0.79,0.79,1.014,
09/28/2018,801.6,801.6,,-462.9,462.9,338.7,0.0,-204.3,141.9,59.6,2.8,134.4,7.6,-7.6,1.1,-8.7,,0.0,142.0,-25.2,116.8,0.0,0.0,0.0,116.8,-0.4,116.4,0.0,0.0,116.4,103.746341,-12.653659,91.3,1.27,1.27,1.136324,92.2,1.26,1.26,1.122759,
12/28/2018,741.0,741.0,,-424.9,424.9,316.1,0.0,-204.4,141.1,60.9,2.4,111.7,25.7,-2.7,1.2,-3.9,,-23.0,137.4,-33.5,103.9,0.0,0.0,0.0,103.9,-0.7,103.2,0.0,0.0,103.2,94.20069,-8.99931,91.0,1.13,1.13,1.035172,92.0,1.12,1.12,1.022181,
03/29/2019,779.4,779.4,,-461.2,461.2,318.2,0.0,-208.4,146.8,59.4,2.2,109.8,3.2,-3.0,1.0,-4.0,,-0.2,113.0,-24.6,88.4,0.0,0.0,0.0,88.4,0.2,88.6,0.0,0.0,88.6,91.215054,2.615054,91.0,0.97,0.97,1.002363,91.9,0.96,0.96,0.988455,
06/28/2019,825.8,825.8,,-474.4,474.4,351.4,0.0,-297.5,153.6,62.1,81.8,53.9,6.1,-1.9,1.8,-3.7,,-4.2,60.0,-30.5,29.5,0.0,0.0,0.0,29.5,-0.1,29.4,0.0,0.0,29.4,107.914932,78.514932,91.0,0.32,0.32,1.185878,91.8,0.32,0.32,1.175282,
09/27/2019,878.9,878.9,,-494.3,494.3,384.6,0.0,-273.8,177.0,65.2,31.6,110.8,-0.4,1.3,4.8,-3.5,,-0.9,110.4,-40.0,70.4,0.0,0.0,0.0,70.4,0.3,70.7,0.0,0.0,70.7,91.158889,20.458889,91.0,0.776923,0.776923,1.001746,91.9,0.769314,0.769314,0.991936,
01/03/2020,828.9,828.9,,-462.1,462.1,366.8,0.0,-256.8,177.0,67.1,12.7,110.0,2.7,1.7,4.7,-3.0,,-4.4,112.7,-23.8,88.9,0.0,0.0,0.0,88.9,-0.7,88.2,0.0,0.0,88.2,98.151724,9.951724,90.9,0.97,0.97,1.079777,91.7,0.96,0.96,1.068525,
04/03/2020,794.5,794.5,,-457.3,457.3,337.2,0.0,-282.3,175.3,71.0,36.0,54.9,-2.1,1.2,4.3,-3.1,,0.9,52.8,-9.7,43.1,0.0,0.0,0.0,43.1,0.1,43.2,0.0,0.0,43.2,41.904603,-1.295397,90.7,0.48,0.48,0.462013,91.4,0.47,0.47,0.455827,
07/03/2020,694.3,694.3,,-395.8,395.8,298.5,0.0,-238.6,145.0,65.3,28.3,59.9,24.9,0.2,2.9,-2.7,,-25.1,84.8,-23.9,60.9,0.0,0.0,0.0,60.9,0.3,61.2,0.0,0.0,61.2,53.095082,-8.104918,90.8,0.67,0.67,0.584748,91.2,0.67,0.67,0.58113,
09/30/2020,821.286,,,,,356.5202526,,,,,,125.383,,,,,,,125.667,,85.7,,,,,,85.7,,,85.7,102.26,,,0.936,0.936,1.027,,0.936,0.936,1.027,
12/31/2020,849.6,,,,,375.642144,,,,,,140.25,,,,,,,125.0,,102.733,,,,,,102.733,,,102.733,115.8,,,1.12,1.12,1.13,,1.12,1.12,1.13,
