Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2005,1927.0,,-1357.0,,570.0,0.0,-314.0,234.0,,80.0,256.0,-12.0,,28.0,0.0,-3.0,-13.0,244.0,-77.0,167.0,-6.0,,,173.0,-4.0,169.0,0.0,0.0,169.0,169.0,,220.9,0.76,0.74,0.74,222.8,0.76,0.73,0.73,
12/31/2005,1987.0,,-1392.0,,595.0,0.0,-339.0,,,,256.0,-73.0,,25.0,0.0,,48.0,183.0,-52.0,131.0,-3.0,,,134.0,-3.0,131.0,0.0,0.0,131.0,131.0,,219.9,0.6,0.58,0.8,221.8,0.59,0.58,0.78,
03/31/2006,2058.0,,-1413.0,,645.0,0.0,-330.0,248.0,,82.0,315.0,-14.0,,25.0,0.0,-1.0,-10.0,301.0,-90.0,211.0,0.0,,,211.0,-4.0,207.0,0.0,0.0,207.0,207.0,,220.9,0.94,0.94,0.95,223.2,0.93,0.93,0.94,
06/30/2006,2081.0,,-1453.0,,628.0,0.0,-339.0,254.0,,85.0,289.0,-21.0,,27.0,0.0,-4.0,-2.0,268.0,-73.0,195.0,26.0,,,169.0,-3.0,166.0,0.0,0.0,166.0,166.0,,220.3,0.75,0.88,0.88,222.6,0.75,0.87,0.87,
09/30/2006,2065.0,,-1463.0,,602.0,0.0,-333.0,247.0,,86.0,269.0,-8.0,,21.0,0.0,-2.0,-11.0,261.0,-69.0,192.0,3.0,,,189.0,-3.0,186.0,0.0,0.0,186.0,186.0,,217.6,0.86,0.87,0.86,219.6,0.85,0.86,0.85,
12/31/2006,2026.0,,-1427.0,,599.0,0.0,-372.0,277.0,,95.0,227.0,-34.0,,21.0,16.0,-3.0,-19.0,212.0,-42.0,170.0,-9.0,,,179.0,-3.0,176.0,0.0,0.0,176.0,176.0,,219.1,0.81,0.77,0.82,219.1,0.8,0.76,0.81,
03/31/2007,2160.0,,-1551.0,,609.0,0.0,-342.0,260.0,,82.0,267.0,1.0,,24.0,0.0,-5.0,-20.0,268.0,-75.0,193.0,-2.0,,,195.0,-3.0,192.0,0.0,0.0,192.0,192.0,,216.6,0.88,0.87,0.87,219.7,0.87,0.86,0.86,
06/30/2007,2190.0,,-1586.0,,604.0,0.0,-364.0,277.0,,87.0,240.0,-18.0,,23.0,,-6.0,1.0,222.0,-57.0,165.0,1.0,,,164.0,-4.0,160.0,0.0,0.0,160.0,160.0,,213.7,0.75,0.753393,0.78,216.9,0.74,0.74461,0.77,
09/30/2007,2204.0,,-1590.0,,614.0,0.0,-407.0,256.0,,151.0,207.0,-39.0,,30.0,0.0,-6.0,15.0,168.0,-36.0,132.0,0.0,,,132.0,-3.0,129.0,0.0,0.0,129.0,129.0,,206.8,0.62,0.62,0.88,210.1,0.61,0.61,0.87,
12/31/2007,2343.0,,-1703.0,,640.0,0.0,-396.0,298.0,,98.0,244.0,-38.0,,43.0,0.0,-5.0,-16.0,222.0,-38.0,184.0,0.0,,,184.0,-4.0,180.0,0.0,0.0,180.0,180.0,,193.6,0.93,0.93,0.93,196.8,0.91,0.91,0.91,
03/31/2008,2507.0,,-1847.0,,660.0,0.0,-386.0,292.0,,94.0,274.0,-41.0,,42.0,0.0,-3.0,2.0,233.0,-56.0,177.0,0.0,,,177.0,-5.0,172.0,0.0,0.0,172.0,172.0,,193.9,0.89,0.89,0.93,196.6,0.87,0.87,0.91,
06/30/2008,2567.0,,-1937.0,,630.0,0.0,-391.0,294.0,,97.0,239.0,-31.0,,43.0,0.0,-87.0,75.0,208.0,-55.0,153.0,0.0,,,153.0,-6.0,147.0,0.0,0.0,147.0,147.0,,193.7,0.76,0.76,0.83,196.5,0.75,0.75,0.82,
09/30/2008,2471.0,,-1874.0,,597.0,0.0,-388.0,287.0,,101.0,209.0,-77.0,,39.0,0.0,-6.0,44.0,132.0,0.0,132.0,-2.0,,,134.0,-3.0,131.0,0.0,0.0,131.0,131.0,,192.7,0.68,0.67,0.91,195.7,0.67,0.66,0.9,
12/31/2008,2030.0,,-1507.0,,523.0,0.0,-363.0,265.0,,98.0,160.0,-172.0,,40.0,0.0,-1.0,133.0,-12.0,34.0,22.0,0.0,,,22.0,10.0,32.0,0.0,0.0,32.0,32.0,,193.8,0.17,0.17,0.7,196.7,0.17,0.17,0.69,
03/31/2009,1772.0,1772.0,-1382.0,1382.0,390.0,0.0,-367.0,274.0,76.0,17.0,23.0,-81.0,,42.0,,1.0,38.0,-58.0,25.0,-33.0,0.0,0.0,0.0,-33.0,2.0,-31.0,0.0,0.0,-31.0,-29.7,1.3,,,,,,,,,
