Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2004,8607.0,466.0,466.0,,1794.0,1794.0,,1044.0,291.0,123.0,630.0,,401.0,,,,,3705.0,2512.0,7620.0,-5108.0,278.0,,2112.0,1674.0,1162.0,512.0,438.0,4902.0,,1594.0,1594.0,,,,347.0,,,,,,300.0,,,300.0,2241.0,1329.0,,,,,1949.0,,,,1949.0,3278.0,5519.0,,671.0,,,-3418.0,6439.0,-720.0,2972.0,116.0,3088.0,8607.0,
06/30/2004,8648.0,583.0,583.0,,1845.0,1845.0,,1025.0,288.0,125.0,612.0,,437.0,,,,,3890.0,2453.0,7602.0,-5149.0,278.0,,2027.0,1651.0,1149.0,502.0,376.0,4758.0,,1641.0,1641.0,,,,348.0,,,,,,396.0,,,396.0,2385.0,1295.0,,,,,1792.0,,,,1792.0,3087.0,5472.0,,683.0,,,-3409.0,6545.0,-759.0,3060.0,116.0,3176.0,8648.0,
09/30/2004,8599.0,561.0,561.0,,1809.0,1809.0,,1010.0,300.0,116.0,594.0,,451.0,,,,,3831.0,2420.0,7668.0,-5248.0,281.0,,2067.0,1660.0,1163.0,497.0,407.0,4768.0,,1663.0,1663.0,,,,165.0,,,,,,394.0,,,394.0,2222.0,1200.0,,,,,1808.0,,,,1808.0,3008.0,5230.0,,689.0,,,-3405.0,6670.0,-699.0,3255.0,114.0,3369.0,8599.0,
12/31/2004,8932.0,709.0,709.0,0.0,1797.0,1797.0,,1076.0,323.0,118.0,635.0,0.0,472.0,,,,,4054.0,2471.0,7855.0,-5384.0,298.0,,2109.0,1713.0,1216.0,497.0,396.0,4878.0,,1651.0,1651.0,,,,166.0,,,,,,404.0,,,404.0,2221.0,1184.0,,,,,1859.0,,,,1859.0,3043.0,5264.0,0.0,733.0,,,-3455.0,6776.0,-482.0,3572.0,96.0,3668.0,8932.0,
03/31/2005,9022.0,677.0,640.0,37.0,1920.0,1920.0,,1130.0,331.0,124.0,675.0,0.0,482.0,,,,,4209.0,2412.0,7812.0,-5400.0,312.0,,2089.0,1680.0,1194.0,486.0,409.0,4813.0,,1751.0,1751.0,,,,161.0,,,,,,409.0,,,409.0,2321.0,1137.0,,,,,1900.0,,,,1900.0,3037.0,5358.0,0.0,810.0,,,-3498.0,6793.0,-556.0,3549.0,115.0,3664.0,9022.0,
06/30/2005,8790.0,470.0,470.0,0.0,1987.0,1987.0,,1105.0,333.0,120.0,652.0,0.0,495.0,,,,,4057.0,2356.0,7749.0,-5393.0,322.0,,2055.0,1654.0,1165.0,489.0,401.0,4733.0,,1590.0,1590.0,,,,164.0,,,,,,479.0,,,479.0,2233.0,1188.0,,,,,1835.0,,,,1835.0,3023.0,5256.0,0.0,823.0,,,-3692.0,6944.0,-662.0,3413.0,121.0,3534.0,8790.0,
09/30/2005,8794.0,489.0,489.0,0.0,1968.0,1968.0,,1116.0,340.0,120.0,656.0,0.0,500.0,,,,,4073.0,2336.0,7809.0,-5473.0,332.0,,2053.0,1650.0,1165.0,485.0,403.0,4721.0,,1789.0,1789.0,,,,72.0,,,,,,474.0,,,474.0,2335.0,1181.0,,,,,1830.0,,,,1830.0,3011.0,5346.0,0.0,830.0,,,-3878.0,7021.0,-655.0,3318.0,130.0,3448.0,8794.0,
12/31/2005,8681.0,466.0,466.0,0.0,1871.0,1871.0,,1119.0,341.0,111.0,667.0,0.0,563.0,,,,,4019.0,2304.0,7802.0,-5498.0,311.0,,2047.0,1654.0,1166.0,488.0,393.0,4662.0,,1776.0,1776.0,,,,101.0,,,,,,472.0,,,472.0,2349.0,1169.0,,,,,2002.0,,,,2002.0,3171.0,5520.0,0.0,836.0,,,-3984.0,7057.0,-856.0,3053.0,108.0,3161.0,8681.0,
03/31/2006,8918.0,416.0,416.0,0.0,2038.0,2038.0,,1195.0,351.0,122.0,722.0,0.0,525.0,,,,,4174.0,2283.0,7865.0,-5582.0,351.0,,2110.0,1665.0,1177.0,488.0,445.0,4744.0,,1778.0,1778.0,,,,86.0,,,,,,480.0,,,480.0,2344.0,1174.0,,,,,2059.0,,,,2059.0,3233.0,5577.0,0.0,846.0,,,-3977.0,7163.0,-818.0,3214.0,127.0,3341.0,8918.0,
06/30/2006,9502.0,419.0,419.0,,2248.0,2248.0,,1273.0,382.0,131.0,760.0,0.0,577.0,,,,,4517.0,2364.0,8058.0,-5694.0,341.0,,2280.0,1797.0,1244.0,553.0,483.0,4985.0,,1939.0,1939.0,,,,139.0,,,,,,560.0,,,560.0,2638.0,1196.0,,,,,2062.0,,,,2062.0,3258.0,5896.0,0.0,864.0,,,-4013.0,7364.0,-738.0,3477.0,129.0,3606.0,9502.0,
09/30/2006,9773.0,316.0,316.0,0.0,2240.0,2240.0,,1377.0,399.0,136.0,842.0,0.0,614.0,,,,,4547.0,2412.0,8173.0,-5761.0,336.0,,2478.0,1947.0,1319.0,628.0,531.0,5226.0,,2075.0,2075.0,,,,118.0,,,,,,561.0,,,561.0,2754.0,1195.0,,,,,2211.0,,,,2211.0,3406.0,6160.0,0.0,876.0,,,-4010.0,7375.0,-758.0,3483.0,130.0,3613.0,9773.0,
12/31/2006,10067.0,443.0,443.0,0.0,2016.0,2016.0,,1203.0,363.0,110.0,730.0,0.0,1193.0,,,,,4855.0,2307.0,7391.0,-5084.0,343.0,,2562.0,1919.0,1337.0,582.0,643.0,5212.0,,1991.0,1991.0,,,,140.0,,,,,,685.0,,,685.0,2816.0,1155.0,,,,,2695.0,,,,2695.0,3850.0,6666.0,0.0,892.0,,,-4101.0,7453.0,-964.0,3280.0,121.0,3401.0,10067.0,
03/31/2007,10345.0,182.0,182.0,,2434.0,2434.0,,1459.0,293.0,139.0,887.0,140.0,654.0,,,,,4729.0,2512.0,8445.0,-5933.0,356.0,,2748.0,2092.0,1447.0,645.0,656.0,5616.0,,2078.0,2078.0,,,,306.0,,,,,,565.0,,,565.0,2949.0,1158.0,,,,,2637.0,,,,2637.0,3795.0,6744.0,,926.0,,,-4127.0,7576.0,-939.0,3436.0,165.0,3601.0,10345.0,
06/30/2007,10684.0,197.0,197.0,0.0,2583.0,2583.0,,1480.0,450.0,142.0,888.0,0.0,691.0,,,,,4951.0,2535.0,8580.0,-6045.0,374.0,,2824.0,2103.0,1466.0,637.0,721.0,5733.0,,2145.0,2145.0,,,,216.0,,,,,,601.0,,,601.0,2962.0,1151.0,,,,,2702.0,,,,2702.0,3853.0,6815.0,0.0,981.0,,,-4200.0,7742.0,-838.0,3685.0,184.0,3869.0,10684.0,
09/30/2007,10907.0,227.0,227.0,0.0,2497.0,2497.0,,1385.0,315.0,144.0,811.0,115.0,1307.0,,,,,5416.0,2391.0,7755.0,-5364.0,357.0,,2743.0,2091.0,1462.0,629.0,652.0,5491.0,,2111.0,2111.0,,,,178.0,,,,,,743.0,,,743.0,3032.0,1181.0,,,,,2551.0,,,,2551.0,3732.0,6764.0,0.0,1018.0,,,-4267.0,7848.0,-596.0,4003.0,140.0,4143.0,10907.0,
12/31/2007,12629.0,526.0,526.0,0.0,2522.0,2522.0,,1532.0,323.0,131.0,937.0,141.0,2361.0,,,,,6941.0,2578.0,8694.0,-6116.0,370.0,,2740.0,2121.0,1507.0,614.0,619.0,5688.0,,2220.0,2220.0,,,,1819.0,,,,,,593.0,,,593.0,4632.0,1201.0,,,,,2484.0,,,,2484.0,3685.0,8317.0,0.0,1037.0,,,-4267.0,7963.0,-582.0,4151.0,161.0,4312.0,12629.0,
03/31/2008,15899.0,298.0,298.0,,3433.0,3433.0,,1977.0,479.0,159.0,1222.0,117.0,1241.0,,,,,6949.0,3253.0,8816.0,-5563.0,382.0,,5315.0,4573.0,2824.0,1749.0,742.0,8950.0,,3003.0,3003.0,,,,805.0,,,,,,684.0,,,684.0,4492.0,3639.0,,,,,3215.0,,,,3215.0,6854.0,11346.0,,1038.0,,,-4262.0,7976.0,-378.0,4374.0,179.0,4553.0,15899.0,
06/30/2008,16207.0,266.0,266.0,,3907.0,3907.0,,2124.0,493.0,170.0,1313.0,148.0,794.0,,,,,7091.0,3363.0,9736.0,-6373.0,395.0,,5358.0,4599.0,2874.0,1725.0,759.0,9116.0,,3316.0,3316.0,,,,816.0,,,,,,613.0,,,613.0,4745.0,3440.0,,,,,3204.0,,,,3204.0,6644.0,11389.0,,1045.0,,,-4262.0,8141.0,-300.0,4624.0,194.0,4818.0,16207.0,
09/30/2008,15046.0,516.0,516.0,,3453.0,3453.0,,1818.0,452.0,152.0,1101.0,113.0,792.0,,,,,6579.0,2833.0,8099.0,-5266.0,571.0,,5063.0,4272.0,2711.0,1561.0,791.0,8467.0,,3128.0,3128.0,,,,726.0,,,,,,615.0,,,615.0,4469.0,3221.0,,,,,2986.0,,,,2986.0,6207.0,10676.0,,1057.0,,,-4259.0,8172.0,-766.0,4204.0,166.0,4370.0,15046.0,
12/31/2008,14698.0,1021.0,1021.0,,2804.0,2804.0,,1702.0,412.0,134.0,1045.0,111.0,821.0,,,,,6348.0,2798.0,8043.0,-5245.0,509.0,,5043.0,4113.0,2641.0,1472.0,930.0,8350.0,,2816.0,2816.0,,,,903.0,,,,,,491.0,,,491.0,4210.0,3009.0,,,,,3990.0,,,,3990.0,6999.0,11209.0,,1064.0,,,-4259.0,8156.0,-1628.0,3333.0,156.0,3489.0,14698.0,
03/31/2009,13603.0,531.0,531.0,0.0,2713.0,2713.0,0.0,1677.0,391.0,137.0,1039.0,110.0,849.0,25.0,,,846.0,5770.0,2658.0,7900.0,-5242.0,493.0,493.0,4682.0,3932.0,2544.0,1388.0,725.0,7833.0,,2414.0,,,,2414.0,869.0,869.0,,,,,687.0,,132.0,565.0,3970.0,2986.0,2986.0,,,,3644.0,1075.0,1078.0,277.0,1082.0,6630.0,10600.0,0.0,998.0,484.0,514.0,-4249.0,7958.0,-1877.0,2830.0,173.0,3003.0,13603.0,
06/30/2009,14565.0,1052.0,1052.0,0.0,2847.0,2847.0,0.0,1672.0,398.0,139.0,1022.0,113.0,851.0,12.0,,,847.0,6422.0,2745.0,8156.0,-5411.0,499.0,499.0,4899.0,4142.0,2696.0,1446.0,745.0,8143.0,,2513.0,,,,2513.0,896.0,896.0,,,,,693.0,,235.0,605.0,4102.0,3306.0,3306.0,,,,3789.0,,2174.0,293.0,1087.0,7095.0,11197.0,0.0,1006.0,484.0,522.0,-4235.0,8017.0,-1613.0,3175.0,193.0,3368.0,14565.0,
09/30/2009,14569.0,898.0,898.0,0.0,2853.0,2853.0,0.0,1656.0,409.0,139.0,991.0,117.0,841.0,10.0,,,818.0,6248.0,2765.0,8279.0,-5514.0,506.0,506.0,5050.0,4254.0,2798.0,1456.0,786.0,8321.0,,2720.0,,,,2720.0,455.0,455.0,,,,,694.0,,338.0,635.0,3869.0,3082.0,3082.0,,,,3884.0,,2088.0,336.0,1122.0,6966.0,10835.0,0.0,1046.0,484.0,562.0,-4165.0,8088.0,-1431.0,3538.0,196.0,3734.0,14569.0,
12/31/2009,14240.0,1057.0,1057.0,0.0,2405.0,2405.0,0.0,1548.0,390.0,125.0,918.0,115.0,971.0,13.0,,,465.0,5981.0,2754.0,8313.0,-5559.0,499.0,499.0,5006.0,4200.0,2784.0,1416.0,793.0,8259.0,,2707.0,,,,2707.0,272.0,270.0,,,,2.0,598.0,0.0,321.0,553.0,3577.0,3074.0,3074.0,,,,3667.0,228.0,1954.0,328.0,836.0,6741.0,10318.0,0.0,1093.0,484.0,609.0,-4218.0,8139.0,-1261.0,3753.0,169.0,3922.0,14240.0,
03/31/2010,13756.0,689.0,689.0,0.0,2809.0,2809.0,0.0,1599.0,408.0,138.0,937.0,116.0,825.0,12.0,,,783.0,5922.0,2660.0,8209.0,-5549.0,503.0,503.0,4671.0,4030.0,2687.0,1343.0,629.0,7834.0,,2745.0,,,,2745.0,112.0,112.0,,,,,561.0,,195.0,514.0,3418.0,3051.0,3051.0,,,,3498.0,,1930.0,319.0,1054.0,6549.0,9967.0,0.0,1064.0,484.0,580.0,-4199.0,8080.0,-1353.0,3592.0,197.0,3789.0,13756.0,
06/30/2010,13366.0,784.0,784.0,0.0,2781.0,2781.0,0.0,1541.0,412.0,137.0,880.0,112.0,780.0,33.0,,,727.0,5886.0,2533.0,8014.0,-5481.0,525.0,525.0,4422.0,3764.0,2526.0,1238.0,625.0,7480.0,,2784.0,,,,2784.0,59.0,59.0,,,,,530.0,,69.0,487.0,3373.0,3017.0,3017.0,,,,3337.0,,1949.0,301.0,1018.0,6354.0,9727.0,0.0,1081.0,484.0,597.0,-4290.0,8262.0,-1603.0,3450.0,189.0,3639.0,13366.0,
09/30/2010,14120.0,930.0,930.0,0.0,2958.0,2958.0,0.0,1638.0,443.0,142.0,938.0,115.0,779.0,20.0,,,726.0,6305.0,2620.0,8314.0,-5694.0,536.0,536.0,4659.0,4022.0,2725.0,1297.0,617.0,7815.0,,2860.0,,,,2860.0,69.0,69.0,,,,,594.0,,240.0,550.0,3523.0,3066.0,3066.0,,,,3429.0,,1820.0,316.0,1053.0,6495.0,10018.0,0.0,1163.0,484.0,679.0,-4442.0,8433.0,-1280.0,3874.0,228.0,4102.0,14120.0,
12/31/2010,14975.0,1978.0,1341.0,637.0,2778.0,2778.0,0.0,1573.0,411.0,136.0,912.0,114.0,729.0,20.0,,,219.0,7058.0,2686.0,8415.0,-5729.0,550.0,550.0,4681.0,3987.0,2719.0,1268.0,674.0,7917.0,,3085.0,1626.0,56.0,0.0,1403.0,28.0,28.0,,,,,512.0,0.0,187.0,480.0,3625.0,4043.0,4043.0,,,,3474.0,189.0,1970.0,293.0,835.0,7517.0,11142.0,0.0,1209.0,484.0,725.0,-4708.0,8548.0,-1411.0,3638.0,195.0,3833.0,14975.0,
03/31/2011,15103.0,1383.0,796.0,587.0,3126.0,3126.0,0.0,1755.0,459.0,154.0,1028.0,114.0,820.0,16.0,,,738.0,7084.0,2696.0,8562.0,-5866.0,554.0,554.0,4769.0,4097.0,2814.0,1283.0,656.0,8019.0,,3135.0,,,,3135.0,96.0,96.0,,,,,518.0,,192.0,493.0,3749.0,3993.0,3993.0,,,,3366.0,,1834.0,302.0,1038.0,7359.0,11108.0,0.0,1226.0,484.0,742.0,-4960.0,8687.0,-1187.0,3766.0,229.0,3995.0,15103.0,
06/30/2011,15267.0,1245.0,982.0,263.0,3345.0,3345.0,,1821.0,488.0,164.0,1053.0,116.0,828.0,32.0,,,752.0,7239.0,2759.0,8706.0,-5947.0,405.0,405.0,4864.0,4151.0,2871.0,1280.0,681.0,8028.0,,3279.0,,,,3279.0,111.0,111.0,,,,,532.0,,241.0,518.0,3922.0,3613.0,3613.0,,,,3444.0,173.0,1869.0,305.0,856.0,7057.0,10979.0,,1243.0,484.0,759.0,-5044.0,8938.0,-1083.0,4054.0,234.0,4288.0,15267.0,
09/30/2011,14543.0,1338.0,1301.0,37.0,3088.0,3088.0,0.0,1737.0,458.0,157.0,1007.0,115.0,777.0,25.0,,,732.0,6940.0,2669.0,8537.0,-5868.0,400.0,400.0,4534.0,3872.0,2698.0,1174.0,637.0,7603.0,,3182.0,,,,3182.0,102.0,102.0,,,,,504.0,,146.0,404.0,3788.0,3590.0,3590.0,,,,3259.0,165.0,1828.0,286.0,834.0,6849.0,10637.0,0.0,1255.0,484.0,771.0,-5288.0,9159.0,-1464.0,3662.0,244.0,3906.0,14543.0,
12/31/2011,14382.0,1482.0,1457.0,25.0,2830.0,2830.0,0.0,1607.0,414.0,144.0,935.0,114.0,775.0,26.0,,,245.0,6694.0,2721.0,8614.0,-5893.0,387.0,387.0,4580.0,3785.0,2660.0,1125.0,769.0,7688.0,,3055.0,1612.0,51.0,0.0,1392.0,108.0,108.0,,,,,539.0,0.0,213.0,524.0,3702.0,3574.0,3574.0,,,,3660.0,167.0,2275.0,272.0,733.0,7234.0,10936.0,0.0,1267.0,484.0,783.0,-5506.0,9288.0,-1800.0,3249.0,197.0,3446.0,14382.0,
03/31/2012,14834.0,1034.0,978.0,56.0,3236.0,3236.0,0.0,1830.0,458.0,163.0,1092.0,117.0,844.0,24.0,,,764.0,6944.0,2785.0,8808.0,-6023.0,426.0,426.0,4679.0,3861.0,2729.0,1132.0,794.0,7890.0,,3228.0,,,,3228.0,669.0,669.0,,,,,661.0,,77.0,527.0,4558.0,2988.0,2988.0,,,,3772.0,284.0,2273.0,262.0,876.0,6760.0,11318.0,0.0,1281.0,484.0,797.0,-5548.0,9213.0,-1653.0,3293.0,223.0,3516.0,14834.0,
06/30/2012,14817.0,1247.0,1017.0,230.0,3310.0,3310.0,0.0,1775.0,454.0,157.0,1047.0,117.0,819.0,27.0,,,728.0,7151.0,2719.0,8725.0,-6006.0,419.0,419.0,4528.0,3711.0,2644.0,1067.0,790.0,7666.0,,3255.0,,,,3255.0,647.0,647.0,,,,,663.0,,39.0,546.0,4565.0,2964.0,2964.0,,,,3613.0,273.0,2213.0,241.0,847.0,6577.0,11142.0,0.0,1299.0,484.0,815.0,-5531.0,9486.0,-1793.0,3461.0,214.0,3675.0,14817.0,
09/30/2012,15606.0,2011.0,1392.0,619.0,3190.0,3190.0,0.0,1777.0,479.0,159.0,1023.0,116.0,799.0,0.0,,,695.0,7777.0,2759.0,8851.0,-6092.0,424.0,424.0,4646.0,3772.0,2706.0,1066.0,874.0,7829.0,,3199.0,,,,3199.0,636.0,636.0,,,,,655.0,,66.0,650.0,4490.0,3365.0,3365.0,,,,3619.0,256.0,2218.0,263.0,816.0,6984.0,11474.0,0.0,1335.0,484.0,851.0,-5504.0,9734.0,-1704.0,3861.0,271.0,4132.0,15606.0,
12/31/2012,15878.0,2393.0,1306.0,1087.0,2568.0,2568.0,0.0,1687.0,443.0,144.0,980.0,120.0,1067.0,0.0,,669.0,504.0,7715.0,2888.0,9030.0,-6142.0,422.0,422.0,4853.0,3846.0,2761.0,1085.0,338.0,8163.0,,3233.0,1620.0,667.0,0.0,946.0,642.0,36.0,3.0,3.0,,603.0,586.0,0.0,95.0,585.0,4461.0,3368.0,3339.0,29.0,29.0,,3727.0,231.0,2344.0,231.0,826.0,7095.0,11556.0,0.0,1354.0,484.0,870.0,-5496.0,9871.0,-1666.0,4063.0,259.0,4322.0,15878.0,
03/31/2013,15376.0,2380.0,2021.0,359.0,2824.0,2824.0,0.0,1698.0,443.0,153.0,1033.0,69.0,824.0,0.0,,,688.0,7726.0,2461.0,7042.0,-4581.0,418.0,418.0,4771.0,3727.0,2694.0,1033.0,1044.0,7650.0,,3045.0,,,,3045.0,48.0,48.0,,,,,634.0,,45.0,625.0,3727.0,3353.0,3353.0,,,,3255.0,201.0,1977.0,235.0,797.0,6608.0,10335.0,0.0,1372.0,484.0,888.0,-7173.0,12196.0,-1608.0,4787.0,254.0,5041.0,15376.0,
06/30/2013,16066.0,1781.0,1243.0,538.0,3223.0,3223.0,0.0,1862.0,466.0,157.0,1170.0,69.0,844.0,,,,686.0,7710.0,2637.0,7273.0,-4636.0,402.0,402.0,5317.0,4311.0,2937.0,1374.0,1006.0,8356.0,,3446.0,,,,3446.0,24.0,24.0,,,,,636.0,,61.0,634.0,4106.0,3355.0,3355.0,,,,3304.0,178.0,2030.0,224.0,811.0,6659.0,10765.0,0.0,1391.0,484.0,907.0,-7160.0,12450.0,-1639.0,5042.0,259.0,5301.0,16066.0,
09/30/2013,16638.0,2249.0,1562.0,687.0,3122.0,3122.0,0.0,1878.0,479.0,160.0,1169.0,70.0,871.0,1.0,,629.0,251.0,8120.0,2687.0,7449.0,-4762.0,404.0,404.0,5427.0,4394.0,3023.0,1371.0,403.0,8518.0,,3847.0,,,,3847.0,27.0,27.0,,,,,488.0,,107.0,483.0,4362.0,3368.0,3368.0,,,,3427.0,241.0,2029.0,216.0,834.0,6795.0,11157.0,0.0,1420.0,484.0,936.0,-7329.0,12589.0,-1469.0,5211.0,270.0,5481.0,16638.0,
12/31/2013,15863.0,1745.0,1116.0,629.0,2449.0,2449.0,0.0,1824.0,440.0,160.0,1156.0,68.0,1196.0,2.0,,491.0,539.0,7214.0,2876.0,7681.0,-4805.0,393.0,393.0,5380.0,4347.0,3008.0,1339.0,540.0,8649.0,,3478.0,1790.0,160.0,0.0,1528.0,34.0,28.0,2.0,2.0,,4.0,623.0,0.0,131.0,616.0,4135.0,3372.0,3344.0,28.0,28.0,,3158.0,204.0,1735.0,249.0,839.0,6530.0,10665.0,0.0,1437.0,484.0,953.0,-8002.0,12757.0,-1260.0,4932.0,266.0,5198.0,15863.0,
03/31/2014,17117.0,3039.0,2559.0,480.0,3016.0,3016.0,0.0,1929.0,454.0,168.0,1245.0,62.0,904.0,0.0,,270.0,254.0,8888.0,2724.0,7420.0,-4696.0,380.0,380.0,5125.0,4295.0,2969.0,1326.0,560.0,8229.0,,3817.0,,,,3817.0,19.0,19.0,,,,,730.0,,111.0,721.0,4566.0,3373.0,3373.0,,,,3089.0,168.0,1724.0,281.0,805.0,6462.0,11028.0,0.0,1473.0,484.0,989.0,-8185.0,13934.0,-1230.0,5992.0,97.0,6089.0,17117.0,
06/30/2014,17300.0,2913.0,1986.0,927.0,3184.0,3184.0,0.0,1964.0,465.0,171.0,1264.0,64.0,974.0,,,230.0,304.0,9035.0,2777.0,7522.0,-4745.0,381.0,381.0,5107.0,4282.0,2978.0,1304.0,595.0,8265.0,,3795.0,,,,3795.0,425.0,425.0,,,,,742.0,,104.0,705.0,4962.0,2958.0,2958.0,,,,3059.0,372.0,1747.0,271.0,565.0,6017.0,10979.0,0.0,1467.0,484.0,983.0,-8281.0,14227.0,-1181.0,6232.0,89.0,6321.0,17300.0,
09/30/2014,17087.0,3038.0,2468.0,570.0,2968.0,2968.0,0.0,1905.0,464.0,165.0,1214.0,62.0,987.0,9.0,,252.0,309.0,8898.0,2720.0,7183.0,-4463.0,449.0,449.0,5020.0,4172.0,2898.0,1274.0,587.0,8189.0,,3899.0,,,,3899.0,394.0,394.0,,,,,603.0,,66.0,579.0,4896.0,2954.0,2954.0,,,,3032.0,163.0,1725.0,241.0,837.0,5986.0,10882.0,0.0,1485.0,484.0,1001.0,-8423.0,14506.0,-1447.0,6121.0,84.0,6205.0,17087.0,
12/31/2014,17535.0,1183.0,686.0,497.0,2366.0,2366.0,0.0,1825.0,439.0,157.0,1169.0,60.0,1069.0,16.0,,875.0,749.0,6443.0,3092.0,7470.0,-4378.0,443.0,443.0,7557.0,6212.0,3801.0,2411.0,454.0,11092.0,,3547.0,1919.0,61.0,,1567.0,481.0,112.0,3.0,3.0,,366.0,847.0,0.0,32.0,824.0,4875.0,3533.0,3503.0,30.0,30.0,,3862.0,0.0,2127.0,666.0,1037.0,7395.0,12270.0,0.0,1512.0,484.0,1028.0,-8714.0,14498.0,-2116.0,5180.0,85.0,5265.0,17535.0,
03/31/2015,17368.0,1170.0,735.0,435.0,2961.0,2961.0,0.0,1881.0,444.0,156.0,1225.0,56.0,1072.0,98.0,,450.0,335.0,7084.0,2965.0,7240.0,-4275.0,449.0,449.0,6870.0,5818.0,3541.0,2277.0,504.0,10284.0,,3462.0,,,,3462.0,621.0,621.0,,,,,690.0,,1.0,687.0,4773.0,4023.0,4023.0,,,,3414.0,154.0,1781.0,624.0,854.0,7437.0,12210.0,0.0,1557.0,484.0,1073.0,-8898.0,14728.0,-2309.0,5078.0,80.0,5158.0,17368.0,
06/30/2015,17596.0,1182.0,707.0,475.0,3286.0,3286.0,0.0,1861.0,445.0,160.0,1202.0,54.0,1045.0,45.0,,404.0,347.0,7374.0,2917.0,7319.0,-4402.0,459.0,459.0,6846.0,5881.0,3621.0,2260.0,516.0,10222.0,,3712.0,,,,3712.0,293.0,293.0,,,,,820.0,,,813.0,4825.0,4222.0,4222.0,,,,3293.0,145.0,1798.0,501.0,849.0,7515.0,12340.0,0.0,1581.0,969.0,612.0,-9044.0,14966.0,-2332.0,5171.0,85.0,5256.0,17596.0,
09/30/2015,17574.0,1414.0,1015.0,399.0,3062.0,3062.0,0.0,1841.0,441.0,165.0,1182.0,53.0,975.0,29.0,,374.0,352.0,7292.0,2919.0,7352.0,-4433.0,453.0,453.0,6910.0,5867.0,3643.0,2224.0,640.0,10282.0,,3687.0,,,,3687.0,302.0,302.0,,,,,781.0,,,779.0,4770.0,4250.0,4250.0,,,,3358.0,328.0,1778.0,506.0,746.0,7608.0,12378.0,0.0,1593.0,969.0,624.0,-9192.0,15302.0,-2592.0,5111.0,85.0,5196.0,17574.0,
12/31/2015,17076.0,1455.0,1311.0,144.0,2343.0,2343.0,0.0,1659.0,402.0,161.0,1055.0,41.0,1255.0,41.0,285.0,711.0,700.0,6712.0,2822.0,6749.0,-3927.0,367.0,367.0,7175.0,5847.0,3669.0,2178.0,576.0,10364.0,,3470.0,1886.0,106.0,,1478.0,281.0,24.0,3.0,3.0,,254.0,944.0,0.0,,940.0,4695.0,4026.0,3999.0,27.0,27.0,,3286.0,182.0,1710.0,460.0,934.0,7312.0,12007.0,0.0,1604.0,969.0,635.0,-9440.0,15521.0,-2702.0,4983.0,86.0,5069.0,17076.0,
03/31/2016,17315.0,1030.0,909.0,121.0,3106.0,3106.0,0.0,1863.0,446.0,179.0,1187.0,51.0,719.0,36.0,,648.0,422.0,6718.0,3038.0,7595.0,-4557.0,370.0,370.0,7189.0,5913.0,3743.0,2170.0,592.0,10597.0,,3673.0,,,,3673.0,38.0,38.0,0.0,0.0,,,845.0,,,836.0,4556.0,4226.0,4196.0,30.0,30.0,,3285.0,284.0,1699.0,479.0,823.0,7511.0,12067.0,0.0,1617.0,969.0,648.0,-9583.0,15770.0,-2643.0,5161.0,87.0,5248.0,17315.0,
06/30/2016,17248.0,1669.0,1605.0,64.0,3108.0,3108.0,0.0,1803.0,430.0,179.0,1148.0,46.0,527.0,53.0,148.0,540.0,355.0,7107.0,2950.0,7304.0,-4354.0,322.0,322.0,6869.0,5675.0,3602.0,2073.0,601.0,10141.0,,3634.0,,,,3634.0,686.0,686.0,,,,,55.0,,,48.0,4375.0,4426.0,4397.0,29.0,29.0,,3014.0,161.0,1631.0,546.0,676.0,7440.0,11815.0,0.0,1637.0,969.0,668.0,-9576.0,16034.0,-2749.0,5346.0,87.0,5433.0,17248.0,
