Date,Revenue,Rental Income,Base Rent,Recoveries from Tenants,Percentage Rent,Other Rental Income,Real Estate Sales,Com & Fee Earn/Inc from REO,Mortgage Income,Other Operating Income,Operating Expenses,Property Operating Expenses,General & Administrative,Depreciation & Amortization,Provision for Loan Losses,Cost of Real Estate Sold,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Interest Expense,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",FFO Reconciliation,D&A of Con Real Estate,D&A of Uncon Real Estate,D&A from Disc Ops,Impairment of Assets,Income from Uncon JVs,Disposal of Con Assets,Disposal of Uncon Assets,Income Taxes from Sale of Assets,Other FFO Adjustments,Funds from Operations,Other Abnormal Gains/(Losses),Adjusted Funds from Operations,Straight-Line Rent,Stock-Based Compensation,Amortization of Financing Costs,Recurring Capital Expenditure,Accounting Adjustments,Tenant Improv & Leasing Com,Funds Available For Distribution,AFFO Per Diluted Share,FAD Per Diluted Share,Dividend Per Share,AFFO Payout Ratio,FAD Payout Ratio,FFO Payout Ratio,Source: Bloomberg
09/30/2008,267.852,266.329,0.0,,0.0,,0.0,1.523,0.0,0.0,-66.181,49.104,17.077,77.292,0.0,0.0,0.0,124.379,-23.013,82.813,-1.227,-58.573,101.366,-0.853,119.628,0.0,,0.0,131.556,6.646,124.897,-5.282,6.1,119.615,119.615,,244.572,0.49,0.36,0.36,245.482,0.49,0.36,0.36,,77.081,,0.625,,-1.227,-27.752,,,-0.736,174.265,4.553,178.818,-10.44,,,,0.628,-12.876,162.23,0.70413,0.638811,0.455,64.618763,71.226025,63.856919,
12/31/2008,294.946,260.956,,,,,0.0,1.475,,32.515,-67.106,49.271,17.835,81.037,0.0,,0.0,146.803,-101.448,83.903,0.41,17.135,45.355,0.521,35.284,0.657,,,45.219,5.203,39.932,-5.282,-4.756,34.65,34.65,12.993,252.497,0.14,0.139831,0.191289,252.673,0.14,0.139831,0.191289,,80.619,,0.865,,0.41,-0.794,,,-0.679,120.908,15.15,136.058,-12.1,,,,-0.651,-18.395,100.156,0.556133,0.409385,0.455,81.814925,111.142368,95.019465,
03/31/2009,277.01,248.801,0.0,23.65,0.0,225.151,0.0,1.438,0.0,26.771,-146.707,47.953,18.531,80.223,,0.0,0.0,130.303,-79.574,76.674,0.462,2.438,50.729,-0.888,43.285,-2.868,-2.868,0.0,52.709,-0.6,48.883,-5.283,1.017,43.285,40.417,0.0,253.335,0.17,0.16,0.16,253.423,0.17,0.16,0.16,,80.223,,0.375,,0.462,-1.357,,,5.631,128.019,,129.639,-12.461,3.546,2.307,,-1.218,-6.261,116.569,0.504532,0.453666,0.46,91.173597,101.396203,91.028754,
06/30/2009,292.489,264.036,0.0,21.01,0.0,243.026,0.0,1.369,0.0,27.084,-150.991,45.685,20.232,79.293,,0.0,5.781,141.498,-72.565,75.34,-1.127,-1.648,68.933,-0.84,91.784,-33.085,-33.085,0.0,101.178,-0.645,97.459,-5.283,-4.436,91.784,64.48,5.781,265.422,0.35,0.22,0.242934,265.542,0.35,0.22,0.241771,,79.293,,0.336,,-1.127,-30.54,,,6.94,146.041,5.906,154.888,-15.363,3.991,2.195,,-8.507,-6.307,126.461,0.570412,0.465723,0.46,80.643446,98.771178,83.602632,
09/30/2009,287.068,251.806,0.0,22.464,0.0,229.342,0.0,1.326,0.0,33.936,-267.288,46.159,22.856,81.177,,0.0,117.096,19.78,-66.728,74.039,-1.328,-5.983,-46.948,0.325,-52.397,-3.403,-3.403,0.0,-43.22,-0.436,-46.686,-5.282,-2.235,-52.397,61.296,117.096,284.812,-0.18,-0.2,0.215216,284.812,-0.18,-0.2,0.211134,,81.177,,1.18,,-1.328,-2.46,,,6.433,32.169,117.096,266.361,-14.321,3.531,1.985,,-1.538,-6.219,247.564,0.933833,0.867933,0.46,49.259329,52.999483,407.266374,
12/31/2009,294.467,256.934,0.0,22.423,0.0,234.511,0.0,1.179,0.0,36.354,-193.848,46.036,16.852,76.475,,0.0,54.485,100.619,-68.661,72.84,-1.518,-2.661,31.958,-0.515,26.397,-4.041,-4.041,0.0,35.484,-0.435,32.034,-5.282,-2.931,26.397,76.841,54.485,292.748,0.09,0.08,0.262482,293.763,0.09,0.08,0.262482,,76.475,,1.066,,-1.518,-2.964,,,7.019,106.04,54.485,160.525,-10.096,3.32,2.246,,-2.093,-11.074,139.897,0.546444,0.476224,0.46,84.180645,96.593194,126.993663,
03/31/2010,294.82,258.246,0.0,21.761,0.0,236.485,0.0,1.308,0.0,35.266,-137.045,46.087,24.924,77.934,,0.0,-11.9,157.775,-74.256,75.952,-1.383,-0.313,83.519,-0.372,74.836,-0.954,-0.954,0.0,84.101,-0.606,81.036,-5.283,-3.298,74.836,61.982,-11.9,293.223,0.26,0.25,0.211382,294.087,0.25,0.25,0.209536,,77.934,,1.037,,-1.383,,,,6.86,158.678,,160.285,-13.276,3.506,3.468,,-1.904,-5.548,143.233,0.538655,0.48135,0.465,86.32606,96.603244,86.533105,
06/30/2010,301.877,264.431,0.0,22.068,0.0,242.363,0.0,1.29,0.0,36.156,-143.641,45.416,20.525,77.7,,0.0,0.0,158.236,-70.078,72.745,-2.486,-0.181,88.158,-0.571,79.465,-1.008,-1.008,0.0,88.595,-0.587,85.101,-5.283,-6.742,79.465,78.457,0.0,294.88,0.27,0.27,0.27,296.037,0.27,0.27,0.27,,77.7,,0.212,,-2.486,-0.065,,,7.636,161.875,,163.512,-8.419,4.182,1.836,,-1.804,-12.854,139.711,0.545997,0.466521,0.465,85.165254,99.673905,84.706842,
09/30/2010,317.049,279.31,0.0,23.326,0.0,255.984,0.0,1.157,0.0,36.582,-230.022,60.426,19.59,78.313,,0.0,71.693,87.027,-64.732,71.598,-0.209,-6.657,22.295,-0.867,16.995,-4.745,-4.745,0.0,26.173,-0.438,22.655,-5.282,-3.424,16.995,83.943,71.693,309.448,0.05,0.04,0.271267,311.092,0.05,0.04,0.270456,,78.313,,0.194,,-0.209,-3.987,,,5.213,96.081,,96.081,-11.376,3.618,3.868,,-1.597,-18.901,68.269,0.308851,0.21945,0.465,150.558154,211.893802,149.762513,
12/31/2010,340.966,287.896,0.0,21.856,0.0,266.04,0.0,0.911,0.0,52.159,-154.169,58.341,18.008,77.82,,0.0,0.0,186.797,-58.995,68.354,-0.692,-8.667,127.802,1.397,136.202,-16.327,-16.327,0.0,145.526,-0.662,141.917,-5.282,-3.919,136.202,119.875,0.0,324.361,0.42,0.37,0.37,325.985,0.42,0.37,0.37,,77.82,,0.237,,-0.692,-15.873,,,5.579,202.611,4.339,209.937,-14.374,3.618,1.84,,-1.041,-21.782,174.279,0.632417,0.525,0.465,73.527487,88.571429,74.442091,
03/31/2011,331.128,292.425,0.0,23.444,0.0,268.981,0.0,0.607,0.0,38.096,-159.979,46.845,21.952,91.182,,0.0,0.0,171.149,-97.469,108.576,-0.798,-10.309,73.68,-0.037,63.875,-0.341,-0.341,0.0,73.984,-0.456,70.093,-5.283,-1.525,63.875,63.534,0.0,372.116,0.17,0.17,0.17,373.96,0.17,0.17,0.17,,91.182,0.372,0.238,,-8.837,,,,3.315,149.689,32.308,181.997,-17.3,5.102,2.958,,-1.278,-10.369,159.585,0.486675,0.426744,0.48,98.628439,112.479744,119.531829,
06/30/2011,488.125,427.095,0.0,22.441,0.0,404.654,0.0,0.504,0.0,60.526,-171.301,46.615,34.872,89.814,,0.0,0.0,316.824,-82.661,105.129,-14.95,-7.518,234.163,-0.248,222.993,-0.337,-0.337,0.0,234.252,-0.606,228.759,-5.283,-37.172,222.993,222.656,0.0,406.193,0.55,0.55,0.55,411.71,0.55,0.55,0.55,,89.814,2.633,0.238,,-14.95,0.27,,,17.519,317.911,5.712,326.587,-15.612,5.103,3.391,,-3.82,-12.214,266.263,0.788865,0.643154,0.48,60.846905,74.632255,61.329315,
09/30/2011,441.229,440.158,0.0,23.879,0.0,416.279,0.0,0.494,0.0,0.577,-179.381,57.662,19.647,86.672,,0.0,15.4,261.848,-87.181,103.459,-17.05,0.772,174.667,-0.005,166.367,-0.809,-0.809,0.0,175.471,-0.75,172.195,-5.282,-38.044,166.367,180.958,15.4,407.081,0.41,0.41,0.444526,408.646,0.41,0.41,0.444526,,86.672,2.874,1.884,,-17.05,,,,19.574,259.571,15.4,278.019,-14.024,5.081,3.716,,-4.052,-11.323,219.373,0.670588,0.529132,0.48,71.578993,90.714536,75.277623,
12/31/2011,458.281,457.148,0.0,22.494,0.0,434.654,0.0,0.468,0.0,0.665,-298.082,69.055,19.679,84.348,,0.0,125.0,160.199,-91.372,100.701,-13.952,4.623,68.827,-0.96,61.996,-2.92,-2.92,0.0,70.787,-1.166,67.844,-5.282,-43.282,61.996,184.076,125.0,407.907,0.15,0.14,0.45127,409.73,0.15,0.14,0.445079,,84.348,2.961,3.019,,-13.952,-3.107,,,16.479,150.578,125.0,275.578,-12.237,4.748,3.651,,-4.2,-21.368,202.89,0.672584,0.49518,0.48,71.36651,96.934497,130.029194,
03/31/2012,455.827,454.515,0.0,22.65,0.0,431.865,0.0,0.493,0.0,0.819,-172.702,67.333,20.089,85.28,,0.0,0.0,283.125,-89.641,103.752,-13.675,-0.436,193.484,0.709,175.257,-2.371,-2.371,0.0,196.564,-1.423,193.38,-17.006,-37.725,175.257,172.886,0.0,410.018,0.43,0.42,0.42,411.661,0.43,0.42,0.42,,85.28,3.05,2.996,,-13.675,-2.856,,,16.177,264.806,10.432,278.36,-9.927,5.373,4.529,,-3.747,-9.418,227.445,0.666692,0.544747,0.5,74.997126,91.785706,77.71123,
06/30/2012,460.415,458.729,0.0,23.581,0.0,435.148,0.0,0.47,0.0,1.216,-169.75,70.076,14.801,84.873,,0.0,0.0,290.665,-85.594,102.354,-15.732,-1.028,205.071,-0.171,201.467,-0.075,-0.075,0.0,204.975,-1.459,202.024,0.0,-34.581,201.467,201.392,0.0,420.468,0.48,0.48,0.48,421.671,0.48,0.48,0.48,,84.782,3.142,3.142,,-15.732,0.0,,,18.275,293.617,,296.744,-11.86,6.034,3.93,,-3.766,-18.527,237.974,0.694154,0.556677,0.5,72.0301,89.818636,71.60144,
09/30/2012,468.066,457.328,0.0,23.425,0.0,433.903,0.0,0.46,0.0,10.278,-187.116,72.653,19.415,87.17,,0.0,7.878,280.95,-89.189,103.355,-13.396,-0.77,191.761,0.602,195.629,-6.68,-6.68,0.0,199.043,-1.407,196.108,0.0,-39.62,195.629,196.827,7.878,429.557,0.46,0.44,0.458209,430.778,0.45,0.44,0.458209,,87.17,3.234,2.969,,-13.396,0.0,,,16.043,290.242,7.878,301.268,-11.821,5.54,3.956,,-3.767,-16.129,239.427,0.689333,0.547834,0.5,72.533923,91.268529,73.9998,
12/31/2012,503.233,490.538,0.0,25.004,0.0,465.534,0.0,0.472,0.0,12.223,-196.312,73.286,25.105,97.921,,0.0,,306.921,-95.059,107.015,-11.652,-0.304,211.862,0.489,239.881,-33.909,-33.909,0.0,246.26,0.267,241.028,0.0,,239.881,205.972,,447.889,0.54,0.46,0.46,448.903,0.53,0.46,0.46,,97.921,3.33,2.252,,-11.652,-28.598,,,14.438,317.839,,321.47,,6.33,4.086,,,,331.886,0.70654,0.729433,0.5,70.767412,68.546429,70.458471,
03/31/2013,511.186,498.357,0.0,24.202,0.0,474.155,0.0,0.443,0.0,12.386,-196.521,72.686,20.656,103.179,,0.0,0.0,314.665,-82.197,109.11,-14.801,-12.112,232.468,-0.916,230.107,-2.232,-2.232,0.0,233.784,-1.464,230.585,0.0,-34.518,230.107,227.875,0.0,453.651,0.51,0.5,0.5,454.613,0.51,0.5,0.5,,103.179,3.429,1.538,,-14.801,,,,17.541,339.529,,342.857,-18.793,5.43,4.644,,-3.507,-9.403,286.71,0.74429,0.622403,0.525,70.537061,84.350476,70.234649,
06/30/2013,512.239,497.593,0.0,25.144,0.0,472.449,0.0,0.499,0.0,14.147,-207.159,73.887,24.062,109.21,,0.0,0.0,305.08,-89.579,108.452,-15.585,-3.288,215.501,-1.604,213.023,-2.828,-2.828,0.0,216.725,-1.553,213.401,0.0,-34.974,213.023,210.195,0.0,454.618,0.47,0.46,0.46,455.431,0.47,0.46,0.46,,109.21,3.529,1.557,,-15.585,-0.887,,,18.356,327.65,,330.986,2.838,6.208,4.796,,-9.519,-12.624,287.711,0.717255,0.623477,0.525,73.195709,84.205175,72.939417,
09/30/2013,546.157,503.615,0.0,25.92,0.0,477.695,0.0,0.464,0.0,42.078,-225.526,75.417,45.326,104.783,,0.0,0.0,320.631,-92.564,108.088,-13.892,-1.632,228.067,-1.034,233.282,-9.825,-9.825,0.0,236.858,-1.596,233.756,0.0,-13.773,233.282,223.457,0.0,455.345,0.51,0.49,0.49,456.078,0.51,0.49,0.49,,104.783,3.631,1.509,,-13.892,-8.298,,,16.642,336.061,,339.363,-12.604,5.542,4.482,,-23.799,-14.414,284.797,0.734404,0.61632,0.525,71.486528,85.183069,71.241828,
12/31/2013,530.297,512.308,0.0,25.383,0.0,486.925,0.0,0.441,0.0,17.548,-201.622,76.292,19.19,106.14,,0.0,0.0,328.675,-88.264,109.603,-20.155,-1.184,240.411,-2.261,292.625,-59.489,-59.489,0.0,297.639,-0.063,293.095,0.0,-34.806,292.625,233.136,0.0,456.334,0.64,0.51,0.51,456.631,0.64,0.51,0.51,,106.14,3.737,1.258,1.372,-20.155,-60.681,,,21.785,346.018,0.987,350.315,-11.028,6.147,4.619,,-3.969,-31.022,280.256,0.757241,0.605802,0.525,69.330602,86.662016,69.237829,
03/31/2014,529.992,512.847,0.0,25.434,0.0,487.413,0.0,0.449,0.0,16.696,-204.489,75.707,20.899,107.388,,0.0,0.495,325.503,-90.18,106.638,-14.528,-1.93,235.323,-1.446,258.047,-29.746,-29.746,0.0,263.623,-0.565,259.111,0.0,-13.682,258.047,228.301,0.0,457.294,0.56,0.5,0.5,457.674,0.56,0.5,0.5,,107.388,3.846,,,-14.528,-28.01,,,16.961,343.139,0.495,347.054,-13.968,4.89,4.965,,-25.436,-12.887,290.936,0.748508,0.627476,0.545,72.811506,86.855956,72.914475,
06/30/2014,536.121,518.74,0.0,27.11,0.0,491.63,0.0,0.444,0.0,16.937,-221.062,78.867,21.656,113.133,,0.0,7.406,315.059,-91.441,106.842,-14.692,-0.709,223.618,-1.339,218.397,0.0,0.0,0.0,222.279,-1.488,218.885,0.0,,218.396,218.396,0.0,458.247,0.48,0.48,0.48,458.588,0.48,0.48,0.48,,113.133,3.956,,,-14.692,0.0,,,17.151,336.457,,339.877,,6.116,4.509,,,,350.502,0.731524,0.754392,0.545,74.502004,72.243575,74.227796,
09/30/2014,596.638,578.674,0.0,29.323,0.0,549.351,0.0,0.447,0.0,17.517,-247.528,99.599,19.479,122.975,,0.0,5.475,349.11,-97.996,111.275,-10.168,-3.111,251.114,-0.055,247.207,0.0,0.0,0.0,251.059,-2.062,247.654,0.0,-8.746,247.208,247.208,0.0,458.799,0.54,0.54,0.54,459.141,0.54,0.54,0.54,,122.975,4.769,,0.0,-10.168,0.0,,,14.571,377.292,-31.026,349.753,-8.627,5.461,4.648,,-23.805,-17.5,301.184,0.751737,0.647346,0.545,72.498792,84.189964,66.273723,
12/31/2014,603.528,579.718,0.0,28.821,0.0,550.897,0.0,0.469,0.0,23.341,-270.836,130.43,20.141,116.499,,0.0,3.766,332.692,-135.652,114.987,-10.182,30.847,197.04,2.59,196.145,0.0,0.0,0.0,199.63,-2.923,196.583,0.0,-39.891,196.145,196.145,0.0,459.333,0.43,0.43,0.43,459.752,0.43,0.43,0.43,,116.499,6.293,0.0,0.0,-10.182,-3.288,,,22.19,324.734,40.182,368.389,-5.95,5.418,5.138,,5.927,-30.595,308.436,0.790785,0.66209,0.545,68.918817,82.31508,77.089706,
03/31/2015,610.791,577.069,0.0,29.896,0.0,547.173,0.0,0.46,0.0,33.262,-753.18,132.031,24.773,114.522,,0.0,481.854,-142.389,-95.191,116.78,-13.601,-7.988,-237.58,0.077,-240.949,0.0,0.0,0.0,-237.503,-2.813,-240.614,0.0,-6.422,-240.949,231.251,472.2,460.88,-0.52,-0.52,0.50176,460.88,-0.52,-0.52,0.50176,,114.522,6.684,,,-13.601,-6.264,,,24.849,-117.572,481.854,364.282,-9.546,6.165,4.752,,-27.366,-12.284,319.581,0.790405,0.693415,0.565,71.482313,81.480814,,
06/30/2015,607.532,571.129,,31.376,,539.753,,0.458,0.0,35.945,-348.832,136.342,28.845,120.403,,,63.242,258.7,-95.515,118.632,-12.001,-11.116,163.185,4.563,164.515,0.0,0.0,0.0,167.748,-2.941,164.885,0.0,-6.499,164.515,209.35,44.835,461.874,0.36,0.36,0.453262,462.106,0.36,0.36,0.453262,,120.403,5.128,,2.948,-12.001,-0.061,,,27.511,305.502,63.112,368.614,-8.202,6.665,4.974,,-26.596,-16.774,322.182,0.787443,0.688254,0.565,71.751202,82.091791,85.419673,
09/30/2015,657.499,637.657,0.0,33.084,0.0,604.573,0.0,0.0,0.0,19.842,-399.928,173.515,20.534,134.704,,0.0,71.175,257.571,-141.597,122.157,18.92,0.52,115.974,1.98,115.046,0.0,0.0,0.0,117.954,-3.748,115.362,0.0,-29.847,115.046,184.616,69.57,463.337,0.25,0.25,0.398449,463.586,0.25,0.25,0.398449,,134.704,5.204,,0.0,12.216,-0.052,,0.0,2.365,265.735,102.43,368.165,-7.069,5.344,5.224,,-5.548,-23.958,312.311,0.787061,0.667656,0.565,71.786069,84.624358,98.513709,
12/31/2015,520.325,497.19,0.0,31.785,0.0,465.405,0.0,0.0,0.0,23.135,-331.037,171.665,21.835,139.686,,0.0,-2.149,189.288,-106.736,122.027,-12.144,-3.147,82.552,2.596,-599.164,679.765,679.765,0.0,-594.617,-3.656,-598.868,0.0,-30.463,-599.164,74.493,-6.108,465.036,-1.29,0.173322,0.160188,465.036,-1.29,0.171747,0.158613,,141.156,5.207,,0.0,-23.397,0.0,,,21.176,-458.678,833.612,374.934,-4.042,5.059,5.272,,-5.522,-31.65,313.588,0.806247,0.674331,0.565,70.077758,83.786797,,
03/31/2016,520.457,502.428,0.0,31.375,0.0,471.053,0.0,0.0,0.0,18.029,-343.738,175.957,25.451,139.855,,0.0,2.475,176.719,-121.678,122.062,0.908,-1.292,55.041,-3.704,115.762,-68.408,-68.408,0.0,119.745,-5.243,116.119,0.0,7.649,115.762,47.354,0.0,466.074,0.25,0.101602,0.101602,466.262,0.25,0.101602,0.101602,,141.322,2.962,,,11.286,0.0,,53.177,3.583,322.849,2.518,325.367,-7.576,5.345,5.28,,-2.962,-20.482,312.621,0.689065,0.662072,0.575,83.44637,86.848596,83.068555,
06/30/2016,538.335,505.548,0.0,33.531,0.0,472.017,0.0,0.0,0.0,32.787,-342.601,179.08,22.779,139.919,,0.0,0.823,195.734,-0.446,121.333,1.067,-121.954,195.288,2.179,301.375,-107.375,-107.375,0.0,304.842,-5.142,301.717,0.0,8.936,301.375,74.386,-119.614,467.084,0.65,0.415343,0.159256,471.425,0.64,0.412233,0.158505,,141.386,2.974,,,12.239,-119.614,,0.0,3.525,336.743,14.658,351.401,-3.541,4.16,5.281,,-3.477,-21.872,340.888,0.742687,0.720468,0.575,77.42155,79.809234,79.756164,
09/30/2016,530.557,510.075,0.0,34.809,0.0,475.266,0.0,0.0,0.0,20.482,-366.665,187.714,34.781,141.407,,,2.763,163.892,-118.49,117.86,2.053,-1.423,45.402,0.424,150.924,-108.213,-108.213,0.0,154.039,-5.27,151.25,0.0,2.704,150.924,42.72,0.009,467.628,0.32,0.09,0.091355,467.835,0.32,0.09,0.090019,,142.874,2.986,,0.0,12.607,0.009,,0.257,2.376,306.763,32.126,338.889,-3.295,3.389,5.037,,-2.986,-23.822,319.916,0.717994,0.677797,0.575,80.084202,84.833691,87.652716,
12/31/2016,539.95,522.44,0.0,34.565,0.0,487.875,0.0,0.0,0.0,17.51,-366.935,195.648,20.6,146.927,,0.0,3.76,173.015,-90.097,103.148,-15.388,2.337,82.918,-3.372,58.44,18.246,18.246,0.0,61.3,-5.092,58.661,0.0,0.952,58.44,77.613,0.927,467.979,0.12,0.163866,0.165847,468.21,0.12,0.15897,0.16095,,147.416,2.998,,0.0,-3.421,-45.093,,7.017,0.0,162.265,113.935,276.2,-3.591,2.687,4.416,,-2.802,-26.611,251.251,0.589906,0.53662,0.37,62.721832,68.950054,106.709537,
03/31/2017,492.168,473.837,0.0,33.675,0.0,440.162,0.0,0.0,0.0,18.331,-319.17,159.081,22.478,136.554,,,1.057,172.998,285.017,86.718,-3.269,-368.466,458.015,6.162,460.375,0.0,0.0,0.0,464.177,-3.972,461.145,0.0,5.829,460.375,143.117,-317.258,468.299,0.98,0.98,0.30561,475.173,0.97,0.97,0.302332,,136.554,3.01,,,15.039,-317.258,,-5.499,2.803,291.052,-48.077,242.975,-5.007,,3.858,,-3.01,-23.287,221.358,0.51134,0.465847,0.37,72.358889,79.425189,59.655663,
06/30/2017,458.928,438.059,0.0,35.259,0.0,402.8,0.0,0.0,0.0,20.869,-362.749,153.163,21.286,130.751,,0.0,57.549,96.179,-77.065,77.788,-0.24,-0.483,19.114,2.987,19.283,0.0,0.0,0.0,22.101,-3.634,19.383,0.0,3.641,19.283,75.553,56.27,468.646,0.04,0.04,0.161216,468.839,0.04,0.04,0.16002,,130.751,2.348,,0.0,16.314,-0.412,,0.001,0.0,164.65,60.12,224.77,-4.882,,3.843,-25.477,2.347,,204.242,0.479418,0.435634,0.37,77.176861,84.93377,105.313708,
09/30/2017,454.023,442.249,0.0,36.86,0.0,405.389,0.0,0.0,0.0,11.774,-335.357,155.338,23.523,130.588,,0.0,25.908,118.666,-129.867,71.328,-1.062,59.601,-11.201,5.481,-7.788,0.0,0.0,0.0,-5.72,-3.678,-7.657,0.0,1.604,-7.788,66.585,74.373,468.975,-0.02,-0.02,0.14198,468.975,-0.02,-0.02,0.138586,,130.588,2.36,,22.59,16.358,-5.182,,0.0,0.0,155.248,72.521,227.769,-5.774,,3.439,-26.272,3.237,,204.003,0.485487,0.43483,0.37,76.21218,85.090768,111.770039,
12/31/2017,443.259,437.996,0.0,,0.0,,0.0,0.0,0.0,5.263,-446.82,198.669,21.485,136.833,,0.0,89.833,-3.561,-41.066,71.882,-6.33,-24.486,-44.627,-13.297,-59.298,0.0,0.0,0.0,-57.924,-3.425,-58.702,0.0,-0.906,-59.298,8.315,67.613,469.229,-0.13,-0.13,0.017721,469.229,-0.13,-0.13,0.014094,,136.833,1.646,,0.0,12.347,-33.789,-1.43,0.0,0.0,52.884,172.724,225.608,-5.881,,3.428,-39.646,,,182.603,0.480643,0.389024,0.37,76.980231,95.109916,328.293491,
03/31/2018,479.197,472.832,0.0,37.174,0.0,435.658,0.0,0.0,0.0,6.365,-347.172,172.552,29.175,143.25,,,2.195,132.025,-94.124,75.102,-0.57,19.592,37.901,5.336,39.841,0.0,0.0,0.0,43.237,-2.543,40.232,0.0,0.852,39.841,19.026,-20.815,469.557,0.08,0.08,0.040519,469.695,0.08,0.08,0.035684,,143.25,1.296,,,17.388,20.202,,0.0,0.0,219.434,7.918,227.352,-10.686,,3.336,-19.118,,,201.736,0.484042,0.429504,0.37,76.439684,86.145829,79.362815,
06/30/2018,469.551,468.104,,,,,0.0,0.0,0.0,1.447,-355.988,173.866,22.514,143.292,,0.0,16.316,113.563,-25.289,73.038,0.101,-47.85,88.274,4.654,89.481,0.0,0.0,0.0,92.928,-1.664,89.942,0.0,-0.624,89.481,57.329,-32.152,469.769,0.19,0.19,0.122037,469.941,0.19,0.19,0.121583,,143.292,1.268,,6.273,16.162,-46.064,,1.147,0.0,209.895,9.616,219.511,-5.793,,3.355,-26.346,,,190.103,0.467103,0.404525,0.37,79.211598,91.465243,83.036756,
09/30/2018,456.022,454.786,,,,,0.0,0.0,0.0,1.236,-346.665,181.207,23.503,132.198,,0.0,9.757,109.357,-11.36,63.486,0.911,-53.037,97.997,4.929,98.946,0.0,0.0,0.0,102.926,-2.971,99.371,0.0,4.334,98.946,52.781,-46.165,469.867,0.21,0.21,0.112332,470.118,0.21,0.21,0.111801,,132.198,2.343,,5.268,15.18,-95.332,,0.0,0.0,155.632,52.564,208.196,-4.409,,3.07,-24.646,,,186.545,0.442859,0.396805,0.37,83.548032,93.244879,111.706326,
12/31/2018,441.919,440.561,,,,,0.0,0.0,0.0,1.358,-367.446,177.413,21.51,130.759,,0.0,37.764,74.473,756.975,54.717,2.152,-813.844,831.448,2.935,829.325,0.0,0.0,0.0,834.383,-53.999,831.548,0.0,1.224,829.325,101.894,-727.431,472.998,1.75,1.75,0.215422,479.906,1.73,1.73,0.214222,,130.759,2.071,,32.803,15.237,-763.774,0.0,2.765,0.0,195.187,6.946,202.133,-2.251,,2.851,-35.956,,,168.001,0.427082,0.354965,0.37,86.634508,104.235647,89.662355,
03/31/2019,436.154,434.441,,,,,0.0,0.0,0.0,1.713,-335.609,168.927,21.355,131.951,,0.0,13.376,100.545,-39.013,49.327,0.863,-11.177,61.532,3.458,61.029,0.0,0.0,0.0,64.99,-4.92,61.47,0.0,2.213,61.029,61.843,0.814,477.766,0.13,0.13,0.129442,479.131,0.13,0.13,0.129442,,131.951,2.085,,8.858,15.077,-8.044,0.0,0.0,1.795,207.831,5.961,213.792,-6.246,,2.699,-19.22,,,193.238,0.442019,0.399524,0.37,83.70672,92.610289,85.302963,
06/30/2019,491.567,489.153,,,,,0.0,0.0,0.0,2.414,-476.284,213.993,27.12,165.296,,,69.875,15.283,-27.127,56.942,1.506,-31.321,-11.844,1.864,-13.991,0.0,0.0,0.0,-9.98,-4.805,-13.597,0.0,4.596,-13.991,44.234,58.225,478.739,-0.03,-0.03,0.092397,478.739,-0.03,-0.03,0.091622,,165.296,1.357,,58.391,15.123,-22.949,,0.0,1.484,199.906,14.517,214.423,-5.695,,2.74,-19.513,,,196.551,0.44206,0.405215,0.37,83.699034,91.309624,88.673677,
09/30/2019,537.971,535.23,,,,,0.0,0.0,0.0,2.741,-482.559,248.069,22.97,171.944,,0.0,39.576,55.412,-103.981,61.23,7.643,35.108,-48.569,6.261,-46.249,0.0,0.0,0.0,-42.308,-5.001,-45.863,0.0,1.299,-46.249,27.809,74.058,491.203,-0.09,-0.09,0.056614,491.203,-0.09,-0.09,0.056614,,171.944,1.357,,43.784,14.952,0.804,,0.0,1.675,183.266,38.981,222.247,-10.252,,2.735,-24.107,,,191.922,0.444983,0.384267,0.37,83.149154,96.287294,99.369223,
12/31/2019,531.691,528.715,,,,,0.0,0.0,0.0,2.976,-572.554,248.382,21.521,190.798,,0.0,111.853,-40.863,82.543,58.12,-1.387,-139.276,41.68,5.679,43.2,0.0,0.0,0.0,47.359,-4.999,43.52,0.0,-0.237,43.2,171.504,128.304,497.116,0.09,0.09,0.344998,500.493,0.09,0.09,0.344998,,190.798,1.357,,110.284,15.151,-159.418,-2.118,0.0,1.637,195.892,24.56,220.452,-6.259,,2.689,-46.004,,,170.641,0.435661,0.337224,0.37,84.92837,109.719405,93.895065,
