Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2008,3197.199951,254.700006,249.600006,5.1,784.0,,0.0,0.0,0.0,0.0,0.0,705.099976,,,1743.800049,87.5,,,22.6,,,1343.300049,945.400024,527.799988,417.600037,,397.900024,1453.400049,,1377.5,1377.5,,,,118.0,118.0,0.0,0.0,,,322.5,,,322.5,1818.0,400.0,400.0,0.0,0.0,,204.199997,,,204.199997,604.199997,2422.199997,0.0,289.600006,,,0.0,478.399994,7.0,775.0,0.0,775.0,3197.199997,
12/31/2008,3271.3,194.6,194.4,0.2,826.5,,0.0,0.0,0.0,0.0,0.0,680.9,,,1702.0,88.8,244.7,-155.9,17.9,,,1462.6,1057.6,596.4,461.2,,405.0,1569.3,,1365.3,1365.3,,,,132.0,132.0,0.0,0.0,,,361.3,,,361.3,1858.6,400.0,400.0,0.0,0.0,,274.2,,,274.2,674.2,2532.8,0.0,326.8,,,0.0,452.0,-40.3,738.5,0.0,738.5,3271.3,
03/31/2009,3108.6,192.8,192.5,0.3,574.9,,0.0,0.0,0.0,0.0,0.0,676.8,,676.8,1444.5,85.5,,,17.6,17.6,,1561.0,1150.0,675.5,474.5,291.7,119.3,1664.1,,1283.3,1065.0,,,218.3,222.0,222.0,,,,,74.8,,,74.8,1580.1,400.0,400.0,,,,330.3,,,330.3,730.3,2310.4,0.0,393.2,100.2,293.0,0.0,446.2,-41.2,798.2,0.0,798.2,3108.6,
06/30/2009,3652.5,226.3,226.1,0.2,1034.3,,0.0,0.0,0.0,0.0,0.0,720.1,,720.1,1980.7,86.1,,,17.7,17.7,,1568.0,1161.2,700.9,460.3,277.9,128.9,1671.8,,1790.7,1583.4,,,207.3,193.0,193.0,,,,,86.9,,,86.9,2070.6,400.0,400.0,,,,342.1,,,342.1,742.1,2812.7,,413.8,101.2,312.6,0.0,457.5,-31.5,839.8,0.0,839.8,3652.5,
09/30/2009,3241.1,238.2,237.7,0.5,664.8,,0.0,0.0,0.0,0.0,0.0,662.6,,662.6,1565.6,82.6,,,25.3,25.3,,1567.6,1160.8,715.6,445.2,272.9,133.9,1675.5,,1425.1,1208.4,,,216.7,131.0,131.0,,,,,74.4,,,74.4,1630.5,400.0,400.0,,,,341.5,,,341.5,741.5,2372.0,,430.6,101.8,328.8,0.0,466.3,-27.8,869.1,,869.1,3241.1,
12/31/2009,3250.3,206.0,205.9,0.1,693.7,,0.0,0.0,0.0,0.0,0.0,640.3,0.0,640.3,1540.0,80.7,259.5,-178.8,45.6,45.6,,1584.0,1180.7,742.3,438.4,271.1,132.2,1710.3,,1381.2,1166.5,,,214.7,0.0,0.0,0.0,0.0,,,93.2,0.0,0.0,93.2,1474.4,550.0,550.0,0.0,0.0,,333.0,0.0,34.3,298.7,883.0,2357.4,0.0,451.6,102.5,349.1,0.0,450.3,-9.0,892.9,0.0,892.9,3250.3,
03/31/2010,3232.1,227.1,227.1,0.0,665.5,,0.0,0.0,0.0,0.0,0.0,629.3,,629.3,1521.9,79.5,,,0.0,,,1630.7,1183.4,752.3,431.1,264.7,182.6,1710.2,,1298.2,1142.0,,,156.2,35.0,35.0,,,,,87.3,,,87.3,1420.5,550.0,550.0,,,,344.9,,,344.9,894.9,2315.4,0.0,479.7,103.6,376.1,0.0,446.2,-9.2,916.7,0.0,916.7,3232.1,
06/30/2010,3555.8,230.0,230.0,0.0,916.0,,0.0,0.0,0.0,0.0,0.0,677.6,,677.6,1823.6,79.0,,,0.0,,,1653.2,1211.4,780.4,431.0,255.4,186.4,1732.2,,1602.9,1414.4,,,188.5,0.0,0.0,,,,,87.0,,,87.0,1689.9,550.0,550.0,,,,350.5,,,350.5,900.5,2590.4,0.0,522.4,105.2,417.2,0.0,456.3,-13.3,965.4,0.0,965.4,3555.8,
09/30/2010,3460.7,296.3,296.3,0.0,704.9,,0.0,0.0,0.0,0.0,0.0,688.7,,688.7,1689.9,75.8,,,0.0,,,1695.0,1260.0,824.4,435.6,244.9,190.1,1770.8,,1449.3,1252.7,5.7,,190.9,0.0,0.0,,,,,83.0,,,83.0,1532.3,550.0,550.0,,,,367.0,,,367.0,917.0,2449.3,0.0,545.6,106.0,439.6,0.0,468.4,-2.6,1011.4,0.0,1011.4,3460.7,
12/31/2010,3596.0,249.8,249.8,0.0,750.1,,0.0,0.0,0.0,0.0,0.0,726.1,0.0,726.1,1726.0,75.8,277.5,-201.7,0.0,,,1794.2,1367.2,883.7,483.5,245.2,181.8,1870.0,,1476.8,1250.3,0.0,0.0,226.5,0.0,0.0,0.0,0.0,,,100.5,0.0,0.0,100.5,1577.3,550.0,550.0,0.0,0.0,,362.0,0.0,24.5,337.5,912.0,2489.3,0.0,616.2,108.4,507.8,0.0,488.3,2.2,1106.7,0.0,1106.7,3596.0,
03/31/2011,3691.1,333.2,333.2,0.0,718.8,,0.0,0.0,0.0,0.0,0.0,697.8,,697.8,1749.8,79.4,,,0.0,,,1861.9,1415.4,925.5,489.9,242.5,204.0,1941.3,,1378.7,1213.4,,,165.3,0.0,0.0,,,,,106.6,,,106.6,1485.3,675.0,675.0,,,,383.7,,,383.7,1058.7,2544.0,0.0,673.8,110.3,563.5,0.0,466.8,6.5,1147.1,0.0,1147.1,3691.1,
06/30/2011,4581.9,263.2,263.2,0.0,1292.9,,0.0,0.0,0.0,0.0,0.0,859.9,,859.9,2416.0,87.7,,,0.0,,,2078.2,1635.3,1072.9,562.4,234.1,208.8,2165.9,,2143.9,1927.8,,,216.1,35.0,35.0,,,,,108.2,,,108.2,2287.1,675.0,675.0,,,,417.0,,,417.0,1092.0,3379.1,0.0,727.8,112.2,615.6,0.0,471.3,3.7,1202.8,0.0,1202.8,4581.9,
09/30/2011,4247.2,241.4,241.4,0.0,982.0,,0.0,0.0,0.0,0.0,0.0,865.3,,865.3,2088.7,90.5,,,0.0,,,2068.0,1648.9,1092.9,556.0,214.2,204.9,2158.5,,1846.6,1600.4,,,246.2,0.0,0.0,,,,,97.0,,,97.0,1943.6,675.0,675.0,,,,409.3,,,409.3,1084.3,3027.9,0.0,751.0,112.9,638.1,0.0,480.4,-12.1,1219.3,0.0,1219.3,4247.2,
12/31/2011,4483.5,291.2,291.2,0.0,1027.1,,0.0,0.0,0.0,0.0,0.0,881.1,0.0,881.1,2199.4,91.3,336.5,-245.2,0.0,,,2192.8,1716.8,1155.3,561.5,240.2,235.8,2284.1,,1926.0,1621.9,0.0,0.0,304.1,10.0,10.0,0.0,0.0,,,137.6,0.0,0.0,137.6,2073.6,675.0,675.0,0.0,0.0,,491.3,0.0,64.2,427.1,1166.3,3239.9,0.0,807.9,114.7,693.2,0.0,482.9,-47.2,1243.6,0.0,1243.6,4483.5,
03/31/2012,4602.7,301.8,301.8,0.0,1080.1,,0.0,0.0,0.0,0.0,0.0,843.1,,843.1,2225.0,95.7,,,0.0,,,2282.0,1794.0,1195.6,598.4,236.5,251.5,2377.7,,1852.7,1638.1,,,214.6,92.0,92.0,,,,,99.5,,,99.5,2044.2,675.0,675.0,,,,526.9,,,526.9,1201.9,3246.1,0.0,922.1,118.3,803.8,0.0,470.5,-36.0,1356.6,0.0,1356.6,4602.7,
06/30/2012,5133.6,282.1,282.1,0.0,1367.6,,0.0,0.0,0.0,0.0,0.0,982.1,,982.1,2631.8,100.9,,,0.0,,,2400.9,1930.8,1285.9,644.9,237.7,232.4,2501.8,,2282.4,2038.2,,,244.2,48.0,48.0,,,,0.0,111.6,,,111.6,2442.0,675.0,675.0,,,,543.7,,,543.7,1218.7,3660.7,0.0,1020.3,121.0,899.3,0.0,500.7,-48.1,1472.9,0.0,1472.9,5133.6,
09/30/2012,5009.3,305.2,305.2,0.0,1031.7,,0.0,0.0,0.0,0.0,0.0,988.0,,988.0,2324.9,101.0,,,0.0,,,2583.4,2096.6,1373.9,722.7,240.9,245.9,2684.4,,1988.7,1703.6,,,285.1,0.0,0.0,,,,,101.6,,,101.6,2090.3,725.0,725.0,,,,557.8,,,557.8,1282.8,3373.1,0.0,1142.3,124.4,1017.9,0.0,519.7,-25.8,1636.2,0.0,1636.2,5009.3,
12/31/2012,5352.3,302.1,302.1,0.0,1096.1,,0.0,0.0,0.0,0.0,0.0,1031.3,0.0,1031.3,2429.5,105.4,363.8,-258.4,0.0,,,2817.4,2282.3,1472.7,809.6,251.8,283.3,2922.8,,2126.4,1819.7,0.0,0.0,306.7,129.0,0.0,0.0,0.0,,129.0,107.5,0.0,0.0,107.5,2362.9,725.0,725.0,0.0,0.0,,605.8,0.0,64.6,541.2,1330.8,3693.7,0.0,1181.0,125.6,1055.4,0.0,510.4,-32.8,1658.6,0.0,1658.6,5352.3,
03/31/2013,5225.1,224.0,224.0,0.0,1050.6,,0.0,0.0,0.0,0.0,0.0,1026.8,,1026.8,2301.4,108.5,,,0.0,,,2815.2,2237.1,1468.3,768.8,258.5,319.6,2923.7,,2071.7,1728.3,,,343.4,50.0,0.0,,,,50.0,93.4,,,93.4,2215.1,725.0,725.0,,,,620.3,,,620.3,1345.3,3560.4,0.0,1213.3,126.8,1086.5,0.0,506.4,-55.0,1664.7,0.0,1664.7,5225.1,
06/30/2013,5562.1,240.0,240.0,0.0,1245.2,,0.0,0.0,0.0,0.0,0.0,1117.4,,1117.4,2602.6,123.0,,,0.0,,,2836.5,2290.8,1506.1,784.7,275.1,270.6,2959.5,,2231.7,1947.6,,,284.1,0.0,0.0,,,,0.0,112.0,,,112.0,2343.7,925.0,925.0,,,,591.4,,,591.4,1516.4,3860.1,0.0,1219.7,127.7,1092.0,0.0,554.9,-72.6,1702.0,0.0,1702.0,5562.1,
09/30/2013,5970.2,286.9,286.9,0.0,1075.1,,0.0,0.0,0.0,0.0,0.0,1184.7,,1184.7,2546.7,148.1,,,0.0,,,3275.4,2689.5,1771.5,918.0,283.6,302.3,3423.5,,2237.2,1875.9,,,361.3,235.5,235.5,,,,,105.2,,,105.2,2577.9,825.0,825.0,,,,635.1,,,635.1,1460.1,4038.0,0.0,1390.8,131.5,1259.3,0.0,583.2,-41.8,1932.2,0.0,1932.2,5970.2,
12/31/2013,6860.5,298.1,298.1,0.0,1288.8,,0.0,0.0,0.0,0.0,0.0,1288.7,0.0,1288.7,2875.6,160.4,445.8,-285.4,0.0,,,3824.5,3224.0,2145.2,1078.8,279.8,320.7,3984.9,,2525.3,2154.7,,,370.6,630.5,630.5,0.0,0.0,,,129.0,0.0,0.0,129.0,3284.8,825.0,825.0,0.0,0.0,,665.2,0.0,17.6,647.6,1490.2,4775.0,0.0,1491.7,133.6,1358.1,0.0,596.4,-2.6,2085.5,0.0,2085.5,6860.5,
03/31/2014,7275.6,739.2,739.2,0.0,1253.4,,0.0,0.0,0.0,0.0,0.0,1205.4,,1205.4,3198.0,165.9,,,0.0,,,3911.7,3235.8,2142.0,1093.8,292.9,383.0,4077.6,,2446.6,1974.7,,,471.9,467.4,100.0,,,,367.4,119.6,,,119.6,3033.6,1425.0,1425.0,,,,672.8,,,672.8,2097.8,5131.4,0.0,1540.4,135.1,1405.3,0.0,596.9,6.9,2144.2,,2144.2,7275.6,
06/30/2014,10019.3,973.5,973.5,0.0,1997.6,,0.0,0.0,0.0,0.0,0.0,1469.2,,1469.2,4440.3,193.7,,,0.0,,,5385.3,4659.1,3027.6,1631.5,328.9,397.3,5579.0,,3310.9,2819.4,,,491.5,253.0,253.0,,,,,311.1,,,311.1,3875.0,2125.0,2125.0,,,,769.7,,,769.7,2894.7,6769.7,0.0,2547.0,159.0,2388.0,0.0,648.4,54.2,3249.6,,3249.6,10019.3,
09/30/2014,9988.0,290.5,290.5,0.0,1669.0,,0.0,0.0,0.0,0.0,0.0,2012.9,,2012.9,3972.4,196.6,,,0.0,,,5819.0,5067.3,3296.2,1771.1,352.7,399.0,6015.6,,3316.3,2755.4,,,560.9,147.0,147.0,,,,,306.5,,,207.8,3769.8,2125.0,2125.0,,,,837.2,,,837.2,2962.2,6732.0,0.0,2656.0,161.4,2494.6,0.0,683.7,-83.7,3256.0,,3256.0,9988.0,
12/31/2014,10010.0,314.4,314.4,0.0,1462.5,,0.0,0.0,0.0,0.0,0.0,2034.3,0.0,2034.3,3811.2,195.4,548.7,-353.3,0.0,,,6003.4,5225.6,3449.6,1776.0,392.6,385.2,6198.8,,3247.0,2623.3,,,623.7,140.0,140.0,0.0,0.0,,,255.7,0.0,0.0,255.7,3642.7,2125.0,2125.0,0.0,0.0,,1012.9,0.0,54.8,958.1,3137.9,6780.6,0.0,2814.0,164.6,2649.4,0.0,676.0,-260.6,3229.4,0.0,3229.4,10010.0,
03/31/2015,9730.9,276.8,276.8,0.0,1543.6,,0.0,0.0,0.0,0.0,0.0,1774.4,,1774.4,3594.8,190.6,,,0.0,,,5945.5,5141.6,3418.0,1723.6,395.4,408.5,6136.1,,3101.1,2447.0,,,654.1,210.8,210.8,,,,,126.8,,,126.8,3438.7,2125.0,2125.0,,,,947.6,,,947.6,3072.6,6511.3,0.0,2889.4,166.7,2722.7,0.0,636.0,-380.2,3145.2,74.4,3219.6,9730.9,
06/30/2015,10716.1,321.7,321.7,0.0,1764.5,,0.0,0.0,0.0,0.0,0.0,2175.2,,2175.2,4261.4,198.2,,,0.0,,,6256.5,5330.9,3569.4,1761.5,438.0,487.6,6454.7,,3534.2,2901.1,,,633.1,155.0,155.0,,,,,216.2,,,216.2,3905.4,2125.0,2125.0,,,,974.2,,,974.2,3099.2,7004.6,0.0,3266.4,174.5,3091.9,0.0,710.8,-338.7,3638.5,73.0,3711.5,10716.1,
09/30/2015,10510.4,369.7,369.7,0.0,1600.8,,0.0,0.0,0.0,0.0,0.0,2049.6,,2049.6,4020.1,200.7,,,0.0,,,6289.6,5321.4,3579.6,1741.8,487.8,480.4,6490.3,,3355.4,2707.1,,,648.3,153.0,153.0,,,,,220.8,,,220.8,3729.2,2125.0,2125.0,,,,948.3,,,948.3,3073.3,6802.5,0.0,3370.3,176.7,3193.6,0.0,778.4,-496.3,3652.4,55.5,3707.9,10510.4,
12/31/2015,10910.5,480.4,480.4,0.0,1734.0,,0.0,0.0,0.0,0.0,0.0,1999.3,0.0,1999.3,4213.7,249.0,647.9,-398.9,0.0,,,6447.8,5361.7,3662.9,1698.8,643.5,442.6,6696.8,,3689.8,2877.1,,,812.7,245.0,245.0,0.0,0.0,,,252.3,0.0,1.7,250.6,4187.1,2071.7,2071.7,0.0,0.0,,963.5,0.0,54.3,907.5,3035.2,7222.3,0.0,3386.3,176.9,3209.4,0.0,774.5,-522.5,3638.3,49.9,3688.2,10910.5,
03/31/2016,10712.6,425.4,425.4,0.0,1706.8,,0.0,0.0,0.0,0.0,0.0,1807.3,,1807.3,3939.5,218.2,,,0.0,,,6554.9,5366.3,3693.4,1672.9,660.6,528.0,6773.1,,3451.7,2722.9,,,728.8,355.0,355.0,,,,,215.7,,,215.7,4022.4,2071.8,2071.8,,,,966.1,,,966.1,3037.9,7060.3,0.0,3379.1,177.1,3202.0,0.0,753.4,-535.4,3597.1,55.2,3652.3,10712.6,
06/30/2016,11384.3,411.1,411.1,0.0,2038.4,,0.0,0.0,0.0,0.0,0.0,2036.1,,2036.1,4485.6,213.9,,,0.0,,,6684.8,5375.9,3716.1,1659.8,702.3,606.6,6898.7,,3875.0,3216.5,,,658.5,285.0,285.0,,,,,223.7,,,223.7,4383.7,2344.4,2344.4,,,,1000.4,,,1000.4,3344.8,7728.5,0.0,3368.2,177.0,3191.2,0.0,835.2,-603.5,3599.9,55.9,3655.8,11384.3,
09/30/2016,11200.3,531.8,531.8,0.0,1683.7,,0.0,0.0,0.0,0.0,0.0,1998.2,,1998.2,4213.7,213.9,,,0.0,,,6772.7,5392.5,3762.6,1629.9,749.8,630.4,6986.6,,3518.2,2866.9,,,651.3,608.0,608.0,,,,,272.7,,,272.7,4398.9,2044.6,2044.6,,,,1015.6,,,1015.6,3060.2,7459.1,0.0,3417.2,177.9,3239.3,0.0,889.8,-620.5,3686.5,54.7,3741.2,11200.3,
12/31/2016,11489.6,545.5,545.5,0.0,1844.8,,0.0,0.0,0.0,0.0,0.0,2025.8,1.0,2013.3,4416.1,377.6,789.1,-411.5,0.0,,,6695.9,5395.1,3767.8,1627.3,796.5,503.3,7073.5,,3768.2,2996.1,,,772.1,578.0,578.0,0.0,0.0,,,265.5,0.0,5.7,253.7,4611.7,2144.6,2144.6,0.0,0.0,,1077.5,0.0,53.5,1018.3,3222.1,7833.8,0.0,3443.8,178.3,3265.5,0.0,916.4,-763.6,3596.6,59.2,3655.8,11489.6,
03/31/2017,11780.6,564.0,564.0,0.0,2066.8,,0.0,0.0,0.0,0.0,0.0,1852.4,,1852.4,4483.2,375.5,,,0.0,,,6921.9,5579.0,3896.9,1682.1,806.7,536.2,7297.4,,3846.3,3028.2,,,818.1,695.0,695.0,,,,,243.4,,,243.4,4784.7,2144.7,2144.7,,,,1123.9,,,1123.9,3268.6,8053.3,0.0,3459.8,179.5,3280.3,0.0,901.8,-699.1,3662.5,64.8,3727.3,11780.6,
06/30/2017,12569.6,587.8,587.8,0.0,2374.2,,0.0,0.0,0.0,0.0,0.0,2145.2,,2145.2,5107.2,387.6,,,0.0,,,7074.8,5651.6,3989.0,1662.6,861.9,561.3,7462.4,,4257.5,3546.4,,,711.1,368.0,368.0,,,,,232.5,,,232.5,4858.0,2644.8,2644.8,,,,1156.8,,,1156.8,3801.6,8659.6,0.0,3503.7,180.2,3323.5,0.0,1002.9,-661.9,3844.7,65.3,3910.0,12569.6,
09/30/2017,12810.4,564.9,564.9,0.0,2227.3,,0.0,0.0,0.0,0.0,0.0,2295.2,,2295.2,5087.4,413.4,,,0.0,,,7309.6,5831.6,4160.4,1671.2,918.4,559.6,7723.0,,4276.6,3508.5,,,768.1,125.0,125.0,,,,,303.6,,,303.6,4705.2,2741.7,2741.7,,,,1191.3,,,1191.3,3933.0,8638.2,0.0,3546.8,180.8,3366.0,0.0,1062.1,-498.9,4110.0,62.2,4172.2,12810.4,
12/31/2017,14909.7,681.2,681.2,0.0,4082.8,,0.0,0.0,0.0,0.0,0.0,2505.4,2.7,2497.7,7269.4,412.2,880.6,-468.4,0.0,,,7228.1,5809.4,4164.8,1644.6,851.6,564.4,7640.3,,5933.8,4986.0,,,947.8,290.0,290.0,0.0,0.0,,,506.4,75.3,1.3,149.5,6730.2,2691.9,2691.9,0.0,0.0,,1187.9,0.0,52.0,1059.3,3879.8,10610.0,0.0,3569.2,181.0,3388.2,0.0,1221.8,-555.4,4235.6,64.1,4299.7,14909.7,
03/31/2018,16127.5,697.9,697.9,0.0,5675.4,,0.0,0.0,0.0,0.0,0.0,2160.0,,2160.0,8533.3,424.2,,,0.0,,,7170.0,5875.9,4236.3,1639.6,708.4,585.7,7594.2,,6871.0,6071.3,,,799.7,360.0,360.0,,,,,511.4,74.8,,121.0,7742.4,2792.1,2792.1,,,,1008.5,,,933.7,3800.6,11543.0,0.0,3587.4,182.1,3405.3,0.0,1426.7,-499.5,4514.6,69.9,4584.5,16127.5,
06/30/2018,16230.5,652.2,652.2,0.0,5142.2,,0.0,0.0,0.0,0.0,0.0,2570.6,,2570.6,8365.0,427.6,,,0.0,,,7437.9,6134.9,4403.9,1731.0,716.3,586.7,7865.5,,6827.3,5982.7,,,844.6,235.0,235.0,,,,,506.3,76.6,,111.1,7568.6,3141.0,3141.0,,,,1007.8,,,931.2,4148.8,11717.4,0.0,3629.0,182.6,3446.4,0.0,1466.0,-651.4,4443.6,69.5,4513.1,16230.5,
09/30/2018,16114.7,605.0,605.0,0.0,4872.0,,0.0,0.0,0.0,0.0,0.0,2607.0,,2607.0,8084.0,429.3,,,0.0,,,7601.4,6273.4,4501.3,1772.1,743.4,584.6,8030.7,,6636.7,5693.6,,,943.1,230.0,230.0,,,,,555.9,76.1,,159.3,7422.6,3141.2,3141.2,,,,938.2,,,862.1,4079.4,11502.0,0.0,3700.3,183.7,3516.6,0.0,1517.6,-673.4,4544.5,68.2,4612.7,16114.7,
12/31/2018,16334.0,607.2,607.2,0.0,4857.5,,0.0,0.0,0.0,0.0,0.0,2654.0,5.7,2650.1,8118.7,436.9,941.7,-504.8,0.0,,,7778.4,6398.6,4625.6,1773.0,806.2,567.9,8215.3,,6795.3,5740.2,,,1055.1,365.0,365.0,0.0,0.0,,,533.3,78.4,7.9,136.1,7693.6,3091.4,3091.4,0.0,0.0,,979.3,0.0,33.2,859.8,4070.7,11764.3,0.0,3725.9,184.0,3541.9,0.0,1558.6,-785.6,4498.9,70.8,4569.7,16334.0,
03/31/2019,18631.4,871.5,871.5,0.0,6253.2,,0.0,0.0,0.0,0.0,0.0,2544.8,,2544.8,9669.5,819.0,,,0.0,,,8142.9,6642.3,4800.9,1841.4,869.9,630.7,8961.9,,7660.2,6741.4,,,918.8,440.8,360.0,80.8,,80.8,,536.9,78.0,,134.8,8637.9,4020.2,3690.3,329.9,,329.9,1015.1,,,937.1,5035.3,13673.2,0.0,3791.6,185.3,3606.3,0.0,1810.2,-721.5,4880.3,77.9,4958.2,18631.4,
06/30/2019,19200.3,512.3,512.3,0.0,6007.6,,0.0,0.0,0.0,0.0,0.0,3027.5,,3027.5,9547.4,826.4,,,0.0,,,8826.5,7250.7,5241.9,2008.8,905.7,670.1,9652.9,,7865.8,6873.8,,,992.0,500.4,425.0,75.4,,75.4,,566.3,75.3,,137.3,8932.5,4143.0,3815.6,327.4,,327.4,1177.0,,,1101.7,5320.0,14252.5,0.0,3842.6,186.1,3656.5,0.0,1839.3,-802.5,4879.4,68.4,4947.8,19200.3,
09/30/2019,19173.8,578.9,578.9,0.0,5684.7,,0.0,0.0,0.0,0.0,0.0,3065.0,,3065.0,9328.6,843.3,,,0.0,,,9001.9,7388.3,5314.8,2073.5,952.8,660.8,9845.2,,7747.0,6573.9,,,1173.1,572.6,490.0,82.6,,82.6,,591.3,72.7,,170.1,8910.9,4151.1,3815.8,335.3,,335.3,1199.8,,,1127.1,5350.9,14261.8,0.0,3884.2,186.5,3697.7,0.0,1884.2,-925.1,4843.3,68.7,4912.0,19173.8,
12/31/2019,19634.8,604.8,604.8,0.0,5419.2,,0.0,0.0,0.0,0.0,0.0,3093.5,13.9,3086.2,9117.5,860.9,1452.8,-591.9,0.0,,,9656.4,7937.2,5618.5,2318.7,945.6,759.7,10517.3,,7609.9,6348.5,,,1261.4,706.4,620.0,86.4,0.0,86.4,,604.7,69.7,25.6,143.8,8921.0,4157.0,3816.1,340.9,0.0,340.9,1341.3,0.0,30.7,1215.3,5498.3,14419.3,0.0,4013.8,188.1,3825.7,0.0,1901.3,-759.6,5155.5,60.0,5215.5,19634.8,
03/31/2020,20836.5,352.8,352.8,0.0,7094.3,,0.0,0.0,0.0,0.0,0.0,3080.1,,3080.1,10527.2,829.1,,,0.0,,,9480.2,7802.0,5555.2,2246.8,1003.8,674.4,10309.3,,8836.9,7778.7,,,1058.2,455.0,455.0,,,,,545.9,68.2,,122.6,9837.8,4634.5,4315.1,319.4,,,1294.1,,,1225.9,5928.6,15766.4,0.0,4099.2,189.6,3909.6,0.0,2161.4,-1231.1,5029.5,40.6,5070.1,20836.5,
06/30/2020,21306.2,349.7,349.7,0.0,6873.5,,0.0,0.0,0.0,0.0,0.0,3537.2,,3537.2,10760.4,823.6,,,0.0,,,9722.2,7982.4,5756.4,2226.0,1012.1,727.7,10545.8,,9082.1,7950.5,,,1131.6,103.6,103.6,,,,,678.3,66.3,,225.0,9864.0,4623.3,4315.4,307.9,,,1284.4,,,1218.1,5907.7,15771.7,0.0,4242.5,191.5,4051.0,0.0,2228.3,-982.2,5488.6,45.9,5534.5,21306.2,
