Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2004,6902.0,180.0,180.0,0.0,1180.0,1180.0,,475.0,0.0,0.0,481.0,-6.0,251.0,,,,,,2047.0,1196.0,2988.0,-1792.0,0.0,,,3659.0,524.0,524.0,0.0,,2349.0,786.0,4855.0,,1262.0,1262.0,,,,206.0,,,,,,17.0,,,17.0,1485.0,1353.0,,,,,1734.0,,,,1734.0,3087.0,4572.0,0.0,481.0,,,0,1940.0,-91.0,2330.0,0.0,2330.0,6902.0,
06/30/2004,7267.0,183.0,183.0,0.0,1217.0,,,510.0,6.0,0.0,589.0,-85.0,319.0,,,,,,2229.0,1164.0,2955.0,-1791.0,0.0,,,3874.0,513.0,513.0,0.0,,,3361.0,5038.0,,1384.0,1384.0,,,,204.0,,,,,,15.0,,,15.0,1603.0,1338.0,,,,,1826.0,,,,1826.0,3164.0,4767.0,0.0,521.0,,,0,,1979.0,2500.0,0.0,2500.0,7267.0,
12/31/2004,7563.0,146.0,146.0,0.0,1212.0,1252.0,,538.0,6.0,0.0,640.0,-108.0,201.0,,,,,,2097.0,1277.0,3166.0,-1889.0,0.0,,,4189.0,567.0,567.0,0.0,,,3622.0,5466.0,,1197.0,1197.0,,,,575.0,,,,,,69.0,,,69.0,1841.0,1087.0,,,,,1791.0,,,,1791.0,2878.0,4719.0,0.0,575.0,,,0,2336.0,-67.0,2844.0,0.0,2844.0,7563.0,
03/31/2005,7815.0,74.0,74.0,0.0,1310.0,1352.0,,546.0,8.0,0.0,657.0,-111.0,303.0,,,,,,2233.0,1302.0,3196.0,-1894.0,0.0,,,4280.0,560.0,560.0,0.0,,2926.0,794.0,5582.0,,1254.0,1254.0,,,,726.0,,,,,,30.0,,,30.0,2010.0,1086.0,,,,,1820.0,,,,1820.0,2906.0,4916.0,0.0,617.0,,,0,2348.0,-66.0,2899.0,0.0,2899.0,7815.0,
06/30/2005,6921.0,692.0,692.0,0.0,1520.0,1564.0,,567.0,8.0,0.0,680.0,-121.0,1151.0,,,,,,3930.0,1380.0,3219.0,-1839.0,0.0,,,1611.0,576.0,576.0,0.0,,,1035.0,2991.0,,1358.0,1358.0,,,,78.0,,,,,,71.0,,,71.0,1507.0,90.0,,,,,1577.0,,,,1577.0,1667.0,3174.0,0.0,683.0,,,0,3159.0,-95.0,3747.0,0.0,3747.0,6921.0,
09/30/2005,6815.0,1388.0,985.0,403.0,1242.0,1242.0,,439.0,0.0,0.0,566.0,-127.0,688.0,,,,,,3757.0,830.0,1830.0,-1000.0,0.0,,,2228.0,235.0,164.0,71.0,,,1993.0,3058.0,,1239.0,1239.0,,,,12.0,,,,,,294.0,,,294.0,1545.0,82.0,,,,,1449.0,,,,1449.0,1531.0,3076.0,0.0,606.0,,,0,3251.0,-118.0,3739.0,0.0,3739.0,6815.0,
12/31/2005,6482.0,1080.0,601.0,479.0,1514.0,1559.0,,582.0,9.0,0.0,715.0,-142.0,234.0,,,,,,3410.0,1403.0,3254.0,-1851.0,0.0,,,1669.0,643.0,643.0,0.0,,,1026.0,3072.0,,1228.0,1228.0,,,,12.0,,,,,,2.0,,,2.0,1242.0,77.0,,,,,1477.0,,,,1477.0,1554.0,2796.0,0.0,519.0,,,0,3297.0,-130.0,3686.0,0.0,3686.0,6482.0,
03/31/2006,6552.0,1097.0,476.0,621.0,1566.0,1611.0,,595.0,10.0,0.0,725.0,-140.0,211.0,,,,,,3469.0,1437.0,3349.0,-1912.0,0.0,,,1646.0,641.0,,,,,1005.0,3083.0,,1294.0,1294.0,,,,12.0,,,,,,6.0,,,6.0,1312.0,77.0,,,,,1469.0,,,,1469.0,1546.0,2858.0,0.0,492.0,,,0,3325.0,-123.0,3694.0,0.0,3694.0,6552.0,
06/30/2006,6933.0,984.0,363.0,621.0,1759.0,1805.0,,625.0,12.0,0.0,757.0,-144.0,249.0,,,,,,3617.0,1514.0,3463.0,-1949.0,0.0,,,1802.0,710.0,710.0,0.0,,,1092.0,3316.0,,1420.0,1420.0,,,,18.0,,,,,,48.0,,,48.0,1486.0,70.0,,,,,1576.0,,,,1576.0,1646.0,3132.0,0.0,499.0,,,0,3398.0,-96.0,3801.0,0.0,3801.0,6933.0,
09/30/2006,6590.0,2169.0,1820.0,349.0,1401.0,1401.0,,532.0,,,679.0,-147.0,148.0,,,,,,4250.0,950.0,2007.0,-1057.0,0.0,,,1390.0,310.0,210.0,100.0,,,1080.0,2340.0,,1302.0,1302.0,,,,12.0,,,,,,727.0,,,727.0,2041.0,70.0,,,,,1383.0,,,,1383.0,1453.0,3494.0,0.0,241.0,,,0,2899.0,-44.0,3096.0,0.0,3096.0,6590.0,
12/31/2006,5426.0,952.0,516.0,436.0,1341.0,1385.0,,580.0,,0.0,724.0,-144.0,141.0,,,,,,3014.0,963.0,2042.0,-1079.0,0.0,,,1449.0,494.0,377.0,117.0,,,955.0,2412.0,,1059.0,1059.0,,,,7.0,,,,,,10.0,,,10.0,1076.0,70.0,,,,,1402.0,,,,1402.0,1472.0,2548.0,0.0,1.0,,,0,2910.0,-33.0,2878.0,0.0,2878.0,5426.0,
03/31/2007,5557.0,955.0,584.0,371.0,1448.0,1497.0,,576.0,0.0,0.0,717.0,-141.0,165.0,,,,,,3144.0,957.0,2045.0,-1088.0,0.0,,,1456.0,375.0,375.0,0.0,,,1081.0,2413.0,,1143.0,1143.0,,,,10.0,,,,,,22.0,,,22.0,1175.0,67.0,,,,,1394.0,,,,1394.0,1461.0,2636.0,0.0,8.0,,,0,2942.0,-29.0,2921.0,0.0,2921.0,5557.0,
06/30/2007,5612.0,989.0,848.0,141.0,1466.0,1519.0,,587.0,0.0,0.0,740.0,-153.0,150.0,,,,,,3192.0,969.0,2074.0,-1105.0,0.0,,,1451.0,373.0,373.0,0.0,,,1078.0,2420.0,,1138.0,1138.0,,,,5.0,,,,,,4.0,,,4.0,1147.0,65.0,,,,,1362.0,,,,1362.0,1427.0,2574.0,0.0,12.0,,,0,3025.0,1.0,3038.0,0.0,3038.0,5612.0,
09/30/2007,5686.0,1052.0,897.0,155.0,1467.0,1467.0,,610.0,0.0,0.0,765.0,-155.0,147.0,,,,,,3276.0,983.0,2125.0,-1142.0,0.0,,,1427.0,377.0,377.0,0.0,,,1050.0,2410.0,,1141.0,1141.0,,,,5.0,,,,,,6.0,,,6.0,1152.0,64.0,,,,,1316.0,,,,1316.0,1380.0,2532.0,0.0,17.0,,,0,3040.0,97.0,3154.0,0.0,3154.0,5686.0,
12/31/2007,5646.0,1075.0,681.0,394.0,1417.0,1417.0,,633.0,0.0,0.0,801.0,-168.0,154.0,,,,,,3236.0,989.0,2151.0,-1162.0,0.0,,,1421.0,488.0,380.0,108.0,,,933.0,2410.0,,1036.0,1036.0,,,,5.0,,,,,,3.0,,,3.0,1044.0,64.0,,,,,1332.0,,,,1332.0,1396.0,2440.0,0.0,18.0,,,0,3055.0,133.0,3206.0,0.0,3206.0,5646.0,
03/31/2008,5778.0,921.0,847.0,74.0,1544.0,1544.0,,545.0,50.0,0.0,666.0,-171.0,105.0,,,,,,3115.0,1015.0,2178.0,-1163.0,,,,1648.0,491.0,385.0,106.0,,,1157.0,2663.0,,1129.0,1129.0,,,,3.0,,,,,,4.0,,,4.0,1136.0,64.0,,,,,1282.0,,,,1282.0,1346.0,2482.0,,22.0,,,0,3110.0,164.0,3296.0,,3296.0,5778.0,
06/30/2008,5844.0,853.0,853.0,,1591.0,1591.0,,538.0,,,671.0,-133.0,118.0,,,,,,3100.0,1082.0,2270.0,-1188.0,,,,1662.0,422.0,422.0,0.0,,,1240.0,2744.0,,1184.0,1184.0,,,,20.0,,,,,,0.0,,,0.0,1204.0,45.0,,,,,1237.0,,,,1237.0,1282.0,2486.0,0.0,25.0,,,0,3165.0,168.0,3358.0,0.0,3358.0,5844.0,
09/30/2008,5771.0,886.0,886.0,,1441.0,1441.0,,476.0,32.0,,644.0,-200.0,223.0,,,,,,3026.0,1095.0,2271.0,-1176.0,243.0,,243.0,1407.0,392.0,283.0,109.0,,,1015.0,2745.0,,918.0,918.0,,,,21.0,,,,,,291.0,,,291.0,1230.0,45.0,,,,,1294.0,,,,1294.0,1339.0,2569.0,,34.0,,,0,3138.0,30.0,3202.0,,3202.0,5771.0,
12/31/2008,9742.0,222.0,222.0,0.0,1539.0,1539.0,0.0,736.0,0.0,0.0,864.0,-128.0,236.0,,,,,133.0,2733.0,2249.0,3496.0,-1247.0,225.0,,225.0,4535.0,3443.0,2115.0,1328.0,,,1092.0,7009.0,,1399.0,,,,1399.0,340.0,246.0,,,,94.0,0.0,,,0.0,1739.0,2128.0,2128.0,,,,2275.0,,663.0,236.0,1376.0,4403.0,6142.0,0.0,498.0,1.0,497.0,0,3013.0,89.0,3600.0,0.0,3600.0,9742.0,
03/31/2009,9237.0,203.0,203.0,0.0,1357.0,1357.0,0.0,579.0,128.0,0.0,585.0,-134.0,261.0,,93.0,,,75.0,2400.0,2146.0,3410.0,-1264.0,214.0,,214.0,4477.0,3367.0,2074.0,1293.0,,,1110.0,6837.0,,1195.0,,,,1195.0,178.0,84.0,,,,94.0,16.0,,,16.0,1389.0,2084.0,2084.0,,,,2221.0,,667.0,218.0,1336.0,4305.0,5694.0,0.0,498.0,1.0,497.0,0,3054.0,-9.0,3543.0,0.0,3543.0,9237.0,
06/30/2009,9165.0,256.0,256.0,0.0,1420.0,1420.0,0.0,546.0,111.0,0.0,537.0,-102.0,204.0,,45.0,,,64.0,2426.0,2153.0,3492.0,-1339.0,188.0,,188.0,4398.0,3328.0,2150.0,1178.0,,,1070.0,6739.0,,1245.0,,,,1245.0,115.0,44.0,,,,71.0,10.0,,,10.0,1370.0,1878.0,1878.0,,,,2210.0,,657.0,147.0,1406.0,4088.0,5458.0,0.0,507.0,1.0,506.0,0,3099.0,101.0,3707.0,0.0,3707.0,9165.0,
09/30/2009,9607.0,352.0,352.0,0.0,1392.0,1392.0,0.0,527.0,166.0,0.0,486.0,-125.0,207.0,0.0,41.0,310.0,,48.0,2478.0,2067.0,3459.0,-1392.0,170.0,,170.0,4892.0,3401.0,2220.0,1181.0,,,1181.0,7129.0,,1496.0,,0.0,0.0,1496.0,76.0,23.0,0.0,0.0,,53.0,5.0,0.0,0.0,5.0,1577.0,1537.0,1537.0,0.0,0.0,,2909.0,0.0,1214.0,149.0,1546.0,4446.0,6023.0,0.0,522.0,1.0,521.0,0,3185.0,-123.0,3584.0,0.0,3584.0,9607.0,
12/31/2009,9230.0,406.0,406.0,0.0,1289.0,1289.0,0.0,593.0,112.0,0.0,609.0,-128.0,179.0,,46.0,100.0,,32.0,2467.0,2013.0,3451.0,-1438.0,126.0,,126.0,4624.0,3395.0,2213.0,1182.0,,,1129.0,6763.0,,1273.0,,,,1273.0,78.0,28.0,,,,50.0,6.0,,,6.0,1357.0,1516.0,1516.0,,,,2603.0,,1118.0,,1485.0,4119.0,5476.0,0.0,631.0,1.0,630.0,0,3265.0,-142.0,3754.0,0.0,3754.0,9230.0,
03/31/2010,9239.0,499.0,499.0,0.0,1494.0,1494.0,0.0,581.0,102.0,0.0,616.0,-137.0,161.0,,2.0,91.0,,61.0,2735.0,1964.0,3386.0,-1422.0,86.0,,86.0,4454.0,3317.0,2167.0,1150.0,,,1046.0,6504.0,,1496.0,,,,1496.0,362.0,339.0,,,,23.0,0.0,,,0.0,1858.0,1101.0,1101.0,,,,2598.0,,1126.0,,1472.0,3699.0,5557.0,0.0,637.0,1.0,636.0,0,3281.0,-236.0,3682.0,0.0,3682.0,9239.0,
06/30/2010,9145.0,484.0,484.0,0.0,1569.0,1569.0,0.0,611.0,159.0,0.0,598.0,-146.0,154.0,,2.0,99.0,,50.0,2818.0,1912.0,3370.0,-1458.0,54.0,,54.0,4361.0,3234.0,2131.0,1103.0,,,1028.0,6327.0,,1494.0,,,,1494.0,319.0,287.0,,,,32.0,0.0,,,0.0,1813.0,1102.0,1102.0,,,,2574.0,,1129.0,,1445.0,3676.0,5489.0,0.0,646.0,1.0,645.0,0,3418.0,-408.0,3656.0,0.0,3656.0,9145.0,
09/30/2010,9530.0,417.0,417.0,0.0,1115.0,1115.0,0.0,447.0,175.0,0.0,326.0,-54.0,854.0,0.0,693.0,335.0,,49.0,2833.0,1838.0,3109.0,-1271.0,0.0,,,4859.0,3259.0,2148.0,1111.0,,,1265.0,6697.0,,1250.0,,0.0,0.0,1250.0,116.0,71.0,0.0,0.0,,45.0,321.0,0.0,0.0,321.0,1687.0,1108.0,1108.0,0.0,0.0,,2928.0,0.0,1367.0,145.0,1416.0,4036.0,5723.0,0.0,666.0,1.0,665.0,0,2837.0,304.0,3807.0,0.0,3807.0,9530.0,
12/31/2010,9349.0,374.0,374.0,0.0,1005.0,1005.0,0.0,497.0,180.0,0.0,368.0,-51.0,829.0,,656.0,336.0,,61.0,2705.0,1768.0,3003.0,-1235.0,22.0,,22.0,4854.0,3172.0,2083.0,1089.0,,,1346.0,6644.0,,1044.0,,,,1044.0,116.0,77.0,,,,39.0,274.0,,,274.0,1434.0,1114.0,1114.0,,,,2924.0,,1368.0,149.0,1407.0,4038.0,5472.0,0.0,683.0,1.0,682.0,0,3557.0,-363.0,3877.0,0.0,3877.0,9349.0,
03/31/2011,9412.0,1129.0,1129.0,0.0,1142.0,1142.0,0.0,534.0,195.0,0.0,395.0,-56.0,169.0,,,,,,2974.0,1768.0,3079.0,-1311.0,22.0,,22.0,4648.0,3230.0,2142.0,1088.0,,,1418.0,6438.0,,,,,,,61.0,,,,,,0.0,,,0.0,1310.0,846.0,,,,,2759.0,,,,2759.0,,,0.0,690.0,,,0,3898.0,,4588.0,0.0,4588.0,,
06/30/2011,9482.0,1045.0,1045.0,0.0,1247.0,1247.0,0.0,557.0,214.0,0.0,408.0,-65.0,167.0,,,297.0,,55.0,3016.0,1774.0,3140.0,-1366.0,22.0,,22.0,4670.0,3255.0,2178.0,1077.0,,,1118.0,6466.0,,1256.0,,,,1256.0,73.0,61.0,,,,12.0,0.0,,,0.0,1329.0,848.0,848.0,,,,2738.0,,1181.0,145.0,1412.0,3586.0,4915.0,0.0,625.0,1.0,624.0,0,3972.0,-30.0,4567.0,0.0,4567.0,9482.0,
09/30/2011,12966.0,737.0,737.0,0.0,1482.0,1482.0,0.0,925.0,364.0,0.0,620.0,-59.0,243.0,0.0,0.0,11.0,,80.0,3387.0,2914.0,4306.0,-1392.0,0.0,,,6665.0,5425.0,3291.0,2134.0,,,1229.0,9579.0,,1555.0,,0.0,0.0,1555.0,184.0,83.0,0.0,0.0,,101.0,0.0,0.0,0.0,0.0,1739.0,3648.0,3648.0,0.0,0.0,,3444.0,0.0,1566.0,404.0,1474.0,7092.0,8831.0,0.0,628.0,1.0,627.0,0,3200.0,307.0,4135.0,0.0,4135.0,12966.0,
12/31/2011,12513.0,466.0,466.0,0.0,1369.0,1369.0,0.0,981.0,370.0,0.0,661.0,-50.0,247.0,,,11.0,,84.0,3063.0,2858.0,4308.0,-1450.0,0.0,,,6592.0,5382.0,3294.0,2088.0,,,1199.0,9450.0,,1267.0,,,,1267.0,197.0,76.0,,,,121.0,0.0,,,0.0,1464.0,3607.0,3607.0,,,,3377.0,,1546.0,403.0,1428.0,6984.0,8448.0,0.0,627.0,1.0,626.0,0,3247.0,191.0,4065.0,0.0,4065.0,12513.0,
03/31/2012,12706.0,599.0,599.0,0.0,1489.0,1489.0,0.0,949.0,362.0,0.0,656.0,-69.0,246.0,,,,,83.0,3283.0,2822.0,4341.0,-1519.0,0.0,,,6601.0,5385.0,3319.0,2066.0,,,1216.0,9423.0,,1414.0,,,,1414.0,164.0,55.0,,,,109.0,0.0,,,0.0,1578.0,3588.0,3588.0,,,,3308.0,,1504.0,408.0,1396.0,6896.0,8474.0,0.0,635.0,1.0,634.0,0,3322.0,275.0,4232.0,0.0,4232.0,12706.0,
06/30/2012,12598.0,597.0,597.0,0.0,1474.0,1474.0,0.0,1034.0,408.0,0.0,687.0,-61.0,248.0,,,,,72.0,3353.0,2754.0,4319.0,-1565.0,0.0,,,6491.0,5261.0,3246.0,2015.0,,,1230.0,9245.0,,1468.0,,,,1468.0,154.0,45.0,,,,109.0,0.0,,,0.0,1622.0,3567.0,3567.0,,,,3243.0,,1418.0,400.0,1425.0,6810.0,8432.0,0.0,642.0,1.0,641.0,0,3455.0,69.0,4166.0,0.0,4166.0,12598.0,
09/30/2012,12524.0,523.0,523.0,0.0,1481.0,1481.0,0.0,1008.0,376.0,0.0,675.0,-43.0,197.0,0.0,,,,81.0,3209.0,2832.0,4478.0,-1646.0,0.0,,,6483.0,5278.0,3342.0,1936.0,,,1205.0,9315.0,,1454.0,,0.0,0.0,1454.0,459.0,344.0,0.0,0.0,,115.0,0.0,0.0,0.0,0.0,1913.0,3131.0,3131.0,0.0,0.0,,3451.0,0.0,1839.0,208.0,1404.0,6582.0,8495.0,0.0,648.0,1.0,647.0,0,3163.0,218.0,4029.0,0.0,4029.0,12524.0,
12/31/2012,12376.0,488.0,488.0,0.0,1380.0,1380.0,0.0,1008.0,361.0,0.0,681.0,-34.0,201.0,,,,,85.0,3077.0,2817.0,4541.0,-1724.0,0.0,,,6482.0,5268.0,3358.0,1910.0,,,1214.0,9299.0,,1307.0,,,,1307.0,463.0,349.0,,,,114.0,0.0,,,0.0,1770.0,3090.0,3090.0,,,,3364.0,,1795.0,208.0,1361.0,6454.0,8224.0,0.0,644.0,1.0,643.0,0,3246.0,262.0,4152.0,0.0,4152.0,12376.0,
03/31/2013,12251.0,468.0,468.0,0.0,1450.0,1450.0,0.0,930.0,0.0,0.0,657.0,273.0,197.0,,,,,78.0,3045.0,2788.0,4564.0,-1776.0,222.0,222.0,,6196.0,5204.0,3333.0,1871.0,,,992.0,9206.0,,1294.0,,,,1294.0,476.0,456.0,,,,20.0,0.0,,,0.0,1770.0,3033.0,3033.0,,,,3291.0,,1757.0,224.0,1310.0,6324.0,8094.0,0.0,648.0,1.0,647.0,0,3281.0,228.0,4157.0,0.0,4157.0,12251.0,
06/30/2013,12159.0,377.0,377.0,0.0,1512.0,1512.0,0.0,864.0,291.0,0.0,605.0,-32.0,223.0,,,,,66.0,2976.0,2778.0,4615.0,-1837.0,0.0,,,6405.0,5188.0,3348.0,1840.0,,,1217.0,9183.0,,1354.0,,,,1354.0,464.0,456.0,,,,8.0,0.0,,,0.0,1818.0,2958.0,2958.0,,,,3284.0,,1697.0,264.0,1323.0,6242.0,8060.0,0.0,505.0,1.0,504.0,0,3379.0,215.0,4099.0,0.0,4099.0,12159.0,
09/30/2013,12088.0,346.0,346.0,0.0,1113.0,1113.0,0.0,758.0,261.0,0.0,518.0,-21.0,656.0,0.0,487.0,,,61.0,2873.0,2507.0,4181.0,-1674.0,0.0,,,6708.0,4146.0,2709.0,1437.0,,,2562.0,9215.0,,1213.0,,,,1213.0,320.0,308.0,0.0,0.0,,12.0,194.0,0.0,0.0,194.0,1727.0,2947.0,2947.0,0.0,0.0,,2861.0,0.0,1110.0,397.0,1354.0,5808.0,7535.0,0.0,507.0,1.0,506.0,0,3758.0,288.0,4553.0,0.0,4553.0,12088.0,
12/31/2013,11983.0,295.0,295.0,0.0,1363.0,1363.0,0.0,934.0,311.0,0.0,640.0,-17.0,184.0,,,,,76.0,2776.0,2827.0,4826.0,-1999.0,0.0,,,6380.0,5146.0,3377.0,1769.0,,,1234.0,9207.0,,1231.0,,,,1231.0,314.0,314.0,,,,0.0,0.0,,,0.0,1545.0,2948.0,2948.0,,,,2825.0,,1161.0,394.0,1270.0,5773.0,7318.0,0.0,500.0,1.0,499.0,0,3842.0,323.0,4665.0,0.0,4665.0,11983.0,
03/31/2014,12188.0,491.0,491.0,0.0,1150.0,1150.0,0.0,773.0,0.0,0.0,544.0,229.0,728.0,,499.0,,,121.0,3142.0,2466.0,4222.0,-1756.0,174.0,174.0,,6406.0,4105.0,2717.0,1388.0,,,2301.0,9046.0,,1167.0,,,,1167.0,401.0,401.0,,,,0.0,186.0,,,186.0,1754.0,2949.0,2949.0,,,,2915.0,,1215.0,363.0,1337.0,5864.0,7618.0,0.0,506.0,1.0,505.0,0,3771.0,293.0,4570.0,0.0,4570.0,12188.0,
06/30/2014,12126.0,570.0,570.0,0.0,1179.0,1179.0,0.0,781.0,259.0,0.0,546.0,-24.0,673.0,,490.0,,,75.0,3203.0,2438.0,4256.0,-1818.0,0.0,,,6485.0,4079.0,2715.0,1364.0,,,2406.0,8923.0,,1193.0,,,,1193.0,374.0,365.0,,,,9.0,184.0,,,184.0,1751.0,2941.0,2941.0,,,,2905.0,,1219.0,345.0,1341.0,5846.0,7597.0,0.0,384.0,1.0,383.0,0,3844.0,301.0,4529.0,0.0,4529.0,12126.0,
09/30/2014,10920.0,1393.0,1393.0,0.0,1202.0,1202.0,0.0,765.0,239.0,0.0,557.0,-31.0,201.0,0.0,,,,81.0,3561.0,2414.0,4275.0,-1861.0,0.0,,,4945.0,3952.0,2643.0,1309.0,,81.0,912.0,7359.0,,1349.0,,0.0,0.0,1349.0,338.0,329.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,1687.0,2911.0,2911.0,0.0,0.0,,2739.0,0.0,1468.0,110.0,1161.0,5650.0,7337.0,0.0,1.0,1.0,0.0,0,3475.0,107.0,3583.0,0.0,3583.0,10920.0,
12/31/2014,10349.0,1256.0,1256.0,0.0,1032.0,1032.0,0.0,746.0,259.0,0.0,539.0,-52.0,207.0,,,,,89.0,3241.0,2253.0,4118.0,-1865.0,0.0,,,4855.0,3840.0,2586.0,1254.0,,,1015.0,7108.0,,1042.0,,,,1042.0,332.0,323.0,,,,9.0,0.0,,,0.0,1374.0,2943.0,2943.0,,,,2707.0,,1449.0,95.0,1163.0,5650.0,7024.0,0.0,1.0,,,0,3349.0,-25.0,3325.0,0.0,3325.0,10349.0,
03/31/2015,9796.0,911.0,911.0,0.0,1046.0,1046.0,0.0,714.0,212.0,0.0,545.0,-43.0,231.0,,,,,110.0,2902.0,2163.0,4061.0,-1898.0,300.0,300.0,,4431.0,3668.0,2480.0,1188.0,,,763.0,6894.0,,1008.0,,,,1008.0,242.0,233.0,,,,9.0,0.0,,,0.0,1250.0,2943.0,2943.0,,,,2584.0,,1415.0,51.0,1118.0,5527.0,6777.0,0.0,24.0,1.0,23.0,0,3281.0,-286.0,3019.0,0.0,3019.0,9796.0,
06/30/2015,9955.0,1113.0,1113.0,0.0,1010.0,1010.0,0.0,700.0,205.0,0.0,537.0,-42.0,269.0,,,,,146.0,3092.0,2167.0,4085.0,-1918.0,0.0,,,4696.0,3689.0,2509.0,1180.0,,66.0,941.0,6863.0,,1038.0,,,,1038.0,336.0,231.0,,,,105.0,0.0,,,0.0,1374.0,3362.0,3362.0,,,,2052.0,,849.0,102.0,1101.0,5414.0,6788.0,0.0,29.0,1.0,28.0,0,3361.0,-223.0,3167.0,0.0,3167.0,9955.0,
09/30/2015,10054.0,1257.0,1257.0,0.0,961.0,961.0,0.0,706.0,198.0,0.0,542.0,-34.0,169.0,0.0,,212.0,,164.0,3093.0,2182.0,4144.0,-1962.0,0.0,,,4779.0,3628.0,2486.0,1142.0,,65.0,874.0,6961.0,,1061.0,,,,1061.0,381.0,326.0,0.0,0.0,,55.0,0.0,0.0,16.0,0.0,1442.0,3348.0,3348.0,0.0,0.0,,2227.0,0.0,1076.0,85.0,1050.0,5575.0,7017.0,0.0,47.0,1.0,46.0,0,3281.0,-291.0,3037.0,0.0,3037.0,10054.0,
12/31/2015,9673.0,1039.0,1039.0,0.0,851.0,851.0,0.0,723.0,202.0,0.0,552.0,-31.0,319.0,,,,,164.0,2932.0,2156.0,4161.0,-2005.0,0.0,,,4585.0,3576.0,2462.0,1114.0,,64.0,945.0,6741.0,,894.0,,,,894.0,700.0,645.0,,,,55.0,0.0,,,0.0,1594.0,3337.0,3337.0,,,,2195.0,,1059.0,81.0,1055.0,5532.0,7126.0,0.0,1.0,,,0,2895.0,-349.0,2547.0,0.0,2547.0,9673.0,
03/31/2016,9901.0,1136.0,1136.0,0.0,935.0,935.0,0.0,726.0,194.0,0.0,559.0,-27.0,115.0,,,213.0,,115.0,2912.0,2166.0,4252.0,-2086.0,0.0,,,4823.0,3688.0,2578.0,1110.0,,,922.0,6989.0,,953.0,,,,953.0,749.0,694.0,,,,55.0,0.0,,,0.0,1702.0,3328.0,3328.0,,,,2148.0,,1013.0,85.0,1050.0,5476.0,7178.0,0.0,7.0,1.0,6.0,0,2958.0,-242.0,2723.0,0.0,2723.0,9901.0,
06/30/2016,9912.0,1215.0,1215.0,0.0,908.0,908.0,0.0,677.0,187.0,0.0,515.0,-25.0,111.0,,,213.0,,111.0,2911.0,2170.0,4228.0,-2058.0,0.0,,,4831.0,3653.0,2567.0,1086.0,,,965.0,7001.0,,900.0,,,,900.0,771.0,716.0,,,,55.0,0.0,,,0.0,1671.0,3316.0,3316.0,,,,2191.0,,989.0,85.0,1117.0,5507.0,7178.0,0.0,12.0,1.0,11.0,0,3005.0,-283.0,2734.0,0.0,2734.0,9912.0,
09/30/2016,10000.0,1017.0,1017.0,0.0,529.0,529.0,0.0,539.0,163.0,0.0,377.0,-1.0,803.0,0.0,,35.0,1715.0,86.0,2888.0,1900.0,3615.0,-1715.0,0.0,,,5212.0,3199.0,2138.0,1061.0,36.0,,889.0,7112.0,,689.0,,,,689.0,170.0,170.0,0.0,0.0,,,379.0,0.0,4.0,0.0,1238.0,2325.0,2325.0,0.0,0.0,,3272.0,0.0,195.0,315.0,1043.0,5597.0,6835.0,0.0,924.0,1.0,923.0,0,2704.0,-281.0,3347.0,-182.0,3165.0,10000.0,
12/31/2016,9063.0,704.0,704.0,0.0,858.0,858.0,0.0,666.0,182.0,0.0,512.0,-28.0,106.0,,,199.0,,106.0,2334.0,2186.0,4283.0,-2097.0,0.0,,,4543.0,3374.0,2348.0,1026.0,,60.0,910.0,6729.0,,909.0,,,,909.0,107.0,92.0,,,,15.0,0.0,,,0.0,1016.0,2825.0,2825.0,,,,2221.0,,1040.0,69.0,1112.0,5046.0,6062.0,0.0,923.0,1.0,922.0,0,2679.0,-427.0,3175.0,-174.0,3001.0,9063.0,
