Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
04/30/2010,99811.0,99097.0,714.0,-74618.0,74618.0,25193.0,0.0,-19456.0,19456.0,0.0,5737.0,-471.0,471.0,522.0,-51.0,,0.0,5266.0,-1822.0,3444.0,0.0,0.0,0.0,3444.0,-143.0,3301.0,0.0,0.0,3301.0,3301.0,0.0,3765.0,0.88,0.88,0.88,3781.0,0.87,0.87,0.87,
07/31/2010,103726.0,103016.0,710.0,-77438.0,77438.0,26288.0,0.0,-20098.0,20098.0,0.0,6190.0,-485.0,485.0,542.0,-57.0,,0.0,5705.0,-1958.0,3747.0,0.0,0.0,0.0,3747.0,-151.0,3596.0,0.0,0.0,3596.0,3596.0,0.0,3696.0,0.97,0.97,0.97,3707.0,0.97,0.97,0.97,
10/31/2010,101952.0,101239.0,713.0,-75819.0,75819.0,26133.0,0.0,-20522.0,20522.0,0.0,5611.0,-516.0,516.0,569.0,-53.0,,0.0,5095.0,-1505.0,3590.0,0.0,0.0,0.0,3590.0,-154.0,3436.0,0.0,0.0,3436.0,3245.0,-191.0,3617.0,0.95,0.95,0.897152,3631.0,0.95,0.95,0.897152,
01/31/2011,116360.0,115600.0,760.0,-87071.0,87071.0,29289.0,0.0,-21285.0,21285.0,0.0,8004.0,-532.0,532.0,572.0,-40.0,,0.0,7472.0,-2294.0,5178.0,-1034.0,-1034.0,0.0,6212.0,-156.0,6056.0,0.0,0.0,6056.0,4779.0,-243.0,3549.0,1.71,1.42,1.346577,3563.0,1.7,1.41,1.341799,
04/30/2011,104189.0,103415.0,774.0,-78177.0,78177.0,26012.0,0.0,-20116.0,20116.0,0.0,5896.0,-518.0,518.0,562.0,-44.0,,0.0,5378.0,-1800.0,3578.0,28.0,28.0,0.0,3550.0,-151.0,3399.0,0.0,0.0,3399.0,3394.5,-32.5,3497.0,0.97,0.98,0.970689,3513.0,0.97,0.98,0.970689,
07/31/2011,109366.0,108638.0,728.0,-81770.0,81770.0,27596.0,0.0,-21213.0,21213.0,0.0,6383.0,-578.0,578.0,600.0,-22.0,,0.0,5805.0,-1868.0,3937.0,0.0,0.0,0.0,3937.0,-136.0,3801.0,0.0,0.0,3801.0,3875.75,74.75,3472.0,1.09,1.09,1.116287,3485.0,1.09,1.09,1.111449,
10/31/2011,110226.0,109516.0,710.0,-82591.0,82591.0,27635.0,0.0,-21757.0,21757.0,0.0,5878.0,-535.0,535.0,600.0,-65.0,,0.0,5343.0,-1842.0,3501.0,8.0,8.0,0.0,3493.0,-157.0,3336.0,0.0,0.0,3336.0,3344.0,0.0,3445.0,0.97,0.97,0.97,3458.0,0.96,0.97,0.97,
01/31/2012,123169.0,122285.0,884.0,-92589.0,92589.0,30580.0,0.0,-22179.0,22179.0,0.0,8401.0,-529.0,529.0,560.0,-31.0,,0.0,7872.0,-2434.0,5438.0,31.0,31.0,0.0,5407.0,-244.0,5163.0,0.0,0.0,5163.0,5434.94,240.94,3426.0,1.51,1.52,1.586381,3442.0,1.5,1.51,1.58,
04/30/2012,113010.0,112264.0,746.0,-85178.0,85178.0,27832.0,0.0,-21445.0,21445.0,0.0,6387.0,-535.0,465.0,503.0,-38.0,,70.0,5852.0,-1958.0,3894.0,0.0,0.0,0.0,3894.0,-152.0,3742.0,0.0,0.0,3742.0,3742.0,0.0,3409.0,1.1,1.1,1.1,3425.0,1.09,1.09,1.09,
07/31/2012,114282.0,113520.0,762.0,-85643.0,85643.0,28639.0,0.0,-21941.0,21941.0,0.0,6698.0,-505.0,437.0,487.0,-50.0,,68.0,6193.0,-2032.0,4161.0,0.0,0.0,0.0,4161.0,-145.0,4016.0,0.0,0.0,4016.0,4016.0,0.0,3384.0,1.19,1.19,1.19,3398.0,1.18,1.18,1.18,
10/31/2012,113800.0,113077.0,723.0,-85470.0,85470.0,28330.0,0.0,-22237.0,22237.0,0.0,6093.0,-546.0,478.0,522.0,-44.0,,68.0,5547.0,-1738.0,3809.0,-16.0,-16.0,0.0,3825.0,-190.0,3635.0,0.0,0.0,3635.0,3619.0,0.0,3364.0,1.08,1.08,1.08,3379.0,1.08,1.07,1.07,
01/31/2013,127776.0,126960.0,816.0,-96071.0,96071.0,31705.0,0.0,-23125.0,23125.0,0.0,8580.0,-477.0,410.0,465.0,-55.0,,67.0,8103.0,-2240.0,5863.0,-13.0,-13.0,0.0,5876.0,-270.0,5606.0,0.0,0.0,5606.0,5593.0,0.0,3340.0,1.68,1.68,1.68,3355.0,1.67,1.67,1.67,
04/30/2013,114070.0,113313.0,757.0,-85991.0,85991.0,28079.0,0.0,-21641.0,21641.0,0.0,6438.0,-530.0,464.0,507.0,-43.0,,66.0,5908.0,-1976.0,3932.0,-13.0,-13.0,0.0,3945.0,-161.0,3784.0,0.0,0.0,3784.0,3771.0,0.0,3301.0,1.15,1.14,1.14,3318.0,1.14,1.14,1.14,
07/31/2013,116830.0,116101.0,729.0,-87420.0,87420.0,29410.0,0.0,-22633.0,22633.0,0.0,6777.0,-552.0,552.0,589.0,-37.0,,0.0,6225.0,-2020.0,4205.0,-10.0,-10.0,0.0,4215.0,-146.0,4069.0,0.0,0.0,4069.0,4059.0,0.0,3278.0,1.25,1.24,1.24,3291.0,1.24,1.23,1.23,
10/31/2013,115688.0,114876.0,812.0,-86687.0,86687.0,29001.0,0.0,-22691.0,22691.0,0.0,6310.0,-580.0,515.0,527.0,-12.0,,65.0,5730.0,-1860.0,3870.0,-15.0,-15.0,0.0,3885.0,-147.0,3738.0,0.0,0.0,3738.0,3723.0,0.0,3257.0,1.15,1.14,1.14,3271.0,1.14,1.14,1.14,
01/31/2014,129706.0,128786.0,920.0,-97971.0,97971.0,31735.0,0.0,-24388.0,24388.0,0.0,7347.0,-554.0,489.0,516.0,-27.0,,65.0,6793.0,-2249.0,4544.0,-106.0,-106.0,0.0,4650.0,-219.0,4431.0,0.0,0.0,4431.0,4943.26,618.26,3240.0,1.37,1.34,1.525698,3254.0,1.36,1.34,1.525698,
04/30/2014,114960.0,114167.0,793.0,-86714.0,86714.0,28246.0,0.0,-22053.0,22053.0,0.0,6193.0,-568.0,507.0,531.0,-24.0,,61.0,5625.0,-1914.0,3711.0,-15.0,-15.0,0.0,3726.0,-133.0,3593.0,0.0,0.0,3593.0,3578.0,0.0,3233.0,1.11,1.1,1.1,3248.0,1.11,1.1,1.1,
07/31/2014,120125.0,119336.0,789.0,-90010.0,90010.0,30115.0,0.0,-23375.0,23375.0,0.0,6740.0,-538.0,477.0,509.0,-32.0,,61.0,6202.0,-2113.0,4089.0,-270.0,-270.0,0.0,4359.0,-266.0,4093.0,0.0,0.0,4093.0,3823.0,0.0,3230.0,1.27,1.183591,1.183591,3241.0,1.26,1.176692,1.176692,
10/31/2014,119001.0,118076.0,925.0,-89247.0,89247.0,29754.0,0.0,-23489.0,23489.0,0.0,6265.0,-656.0,541.0,561.0,-20.0,,115.0,5609.0,-1783.0,3826.0,0.0,0.0,0.0,3826.0,-115.0,3711.0,0.0,0.0,3711.0,3711.0,0.0,3229.0,1.15,1.15,1.15,3240.0,1.15,1.15,1.15,
01/31/2015,131565.0,130650.0,915.0,-99115.0,99115.0,32450.0,0.0,-24501.0,24501.0,0.0,7949.0,-586.0,523.0,560.0,-37.0,,63.0,7363.0,-2175.0,5188.0,0.0,0.0,0.0,5188.0,-222.0,4966.0,0.0,0.0,4966.0,5128.1,162.1,3230.0,1.54,1.54,1.587647,3242.0,1.53,1.53,1.58,
04/30/2015,114826.0,114002.0,824.0,-86483.0,86483.0,28343.0,0.0,-22663.0,22663.0,0.0,5680.0,-824.0,504.0,523.0,-19.0,,320.0,4856.0,-1573.0,3283.0,0.0,0.0,0.0,3283.0,58.0,3341.0,0.0,0.0,3341.0,3341.0,0.0,3231.0,1.03,1.03,1.03,3243.0,1.03,1.03,1.03,
07/31/2015,120229.0,119330.0,899.0,-90056.0,90056.0,30173.0,0.0,-24104.0,24104.0,0.0,6069.0,-543.0,499.0,523.0,-24.0,,44.0,5526.0,-1891.0,3635.0,0.0,0.0,0.0,3635.0,-160.0,3475.0,0.0,0.0,3475.0,3475.0,0.0,3221.0,1.08,1.08,1.08,3231.0,1.08,1.08,1.08,
10/31/2015,117408.0,116598.0,810.0,-87446.0,87446.0,29962.0,0.0,-24248.0,24248.0,0.0,5714.0,-552.0,488.0,509.0,-21.0,,64.0,5162.0,-1748.0,3414.0,0.0,0.0,0.0,3414.0,-110.0,3304.0,0.0,0.0,3304.0,3204.0,-100.0,3210.0,1.03,1.03,0.998131,3219.0,1.03,1.03,0.998131,
01/31/2016,129667.0,128684.0,983.0,-96999.0,96999.0,32668.0,0.0,-26026.0,26026.0,0.0,6642.0,-548.0,455.0,472.0,-17.0,,93.0,6094.0,-1346.0,4748.0,0.0,0.0,0.0,4748.0,-174.0,4574.0,0.0,0.0,4574.0,4126.7,-447.3,3186.0,1.44,1.44,1.295261,3195.0,1.43,1.43,1.29,
04/30/2016,115904.0,114986.0,918.0,-86544.0,86544.0,29360.0,0.0,-24085.0,24085.0,0.0,5275.0,-561.0,475.0,499.0,-24.0,,86.0,4714.0,-1498.0,3216.0,0.0,0.0,0.0,3216.0,-137.0,3079.0,0.0,0.0,3079.0,3079.0,0.0,3144.0,0.98,0.98,0.98,3154.0,0.98,0.98,0.98,
07/31/2016,120854.0,119405.0,1449.0,-89485.0,89485.0,31369.0,0.0,-25204.0,25204.0,0.0,6165.0,-566.0,487.0,509.0,-22.0,,79.0,5599.0,-1710.0,3889.0,0.0,0.0,0.0,3889.0,-116.0,3773.0,0.0,0.0,3773.0,3336.34,-436.66,3109.0,1.21,1.21,1.073123,3119.0,1.21,1.21,1.07,
10/31/2016,118179.0,117176.0,1003.0,-87484.0,87484.0,30695.0,0.0,-25576.0,25576.0,0.0,5119.0,-585.0,504.0,528.0,-24.0,,81.0,4534.0,-1332.0,3202.0,0.0,0.0,0.0,3202.0,-168.0,3034.0,0.0,0.0,3034.0,3034.0,0.0,3089.0,0.98,0.98,0.98,3100.0,0.98,0.98,0.98,
01/31/2017,130936.0,129750.0,1186.0,-97743.0,97743.0,33193.0,0.0,-26988.0,26988.0,0.0,6205.0,-555.0,478.0,508.0,-30.0,,77.0,5650.0,-1664.0,3986.0,0.0,0.0,0.0,3986.0,-229.0,3757.0,0.0,0.0,3757.0,4003.16,246.16,3065.0,1.23,1.23,1.306088,3077.0,1.22,1.22,1.3,
04/30/2017,117542.0,116526.0,1016.0,-87688.0,87688.0,29854.0,0.0,-24617.0,24617.0,0.0,5237.0,-563.0,471.0,506.0,-35.0,,92.0,4674.0,-1522.0,3152.0,0.0,0.0,0.0,3152.0,-113.0,3039.0,0.0,0.0,3039.0,3039.0,0.0,3035.0,1.0,1.0,1.0,3047.0,1.0,1.0,1.0,
07/31/2017,123355.0,121949.0,1406.0,-91521.0,91521.0,31834.0,0.0,-25865.0,25865.0,0.0,5969.0,-1363.0,484.0,522.0,-38.0,,879.0,4606.0,-1502.0,3104.0,0.0,0.0,0.0,3104.0,-205.0,2899.0,0.0,0.0,2899.0,3261.52,362.52,3008.0,0.96,0.96,1.084282,3021.0,0.96,0.96,1.08,
10/31/2017,123179.0,122136.0,1043.0,-91547.0,91547.0,31632.0,0.0,-26868.0,26868.0,0.0,4764.0,-1885.0,460.0,502.0,-42.0,,1425.0,2879.0,-975.0,1904.0,0.0,0.0,0.0,1904.0,-155.0,1749.0,0.0,0.0,1749.0,3007.32,1258.32,2981.0,0.59,0.59,1.008829,2996.0,0.58,0.58,1.0,
01/31/2018,136267.0,135150.0,1117.0,-102640.0,102640.0,33627.0,0.0,-29160.0,29160.0,0.0,4467.0,-1503.0,411.0,448.0,-37.0,,1092.0,2964.0,-601.0,2363.0,0.0,0.0,0.0,2363.0,-188.0,2175.0,0.0,0.0,2175.0,3961.8,1786.8,2959.0,0.74,0.74,1.338898,2978.0,0.73,0.73,1.33,
04/30/2018,122690.0,121630.0,1060.0,-91707.0,91707.0,30983.0,0.0,-25829.0,25829.0,0.0,5154.0,-2332.0,394.0,437.0,-43.0,,1938.0,2822.0,-546.0,2276.0,0.0,0.0,0.0,2276.0,-142.0,2134.0,0.0,0.0,2134.0,3380.14,1246.14,2950.0,0.72,0.72,1.14581,2967.0,0.72,0.72,1.14,
07/31/2018,128028.0,127059.0,969.0,-95571.0,95571.0,32457.0,0.0,-26707.0,26707.0,0.0,5750.0,-5352.0,409.0,460.0,-51.0,,4943.0,398.0,-1125.0,-727.0,0.0,0.0,0.0,-727.0,-134.0,-861.0,0.0,0.0,-861.0,3793.68,4654.68,2946.0,-0.29,-0.29,1.287739,2946.0,-0.29,-0.29,1.287739,
10/31/2018,124894.0,123897.0,997.0,-93116.0,93116.0,31778.0,0.0,-26792.0,26792.0,0.0,4986.0,-2410.0,442.0,501.0,-59.0,,1968.0,2576.0,-759.0,1817.0,0.0,0.0,0.0,1817.0,-107.0,1710.0,0.0,0.0,1710.0,3180.5,1470.5,2924.0,0.58,0.58,1.087722,2941.0,0.58,0.58,1.08,
01/31/2019,138793.0,137743.0,1050.0,-104907.0,104907.0,33886.0,0.0,-27819.0,27819.0,0.0,6067.0,-403.0,513.0,577.0,-64.0,,-110.0,5664.0,-1851.0,3813.0,0.0,0.0,0.0,3813.0,-126.0,3687.0,0.0,0.0,3687.0,4094.96,407.96,2896.0,1.27,1.27,1.414006,2914.0,1.27,1.27,1.41,
04/30/2019,123925.0,122949.0,976.0,-93034.0,93034.0,30891.0,0.0,-25946.0,25946.0,0.0,4945.0,212.0,540.0,588.0,-48.0,,-752.0,5157.0,-1251.0,3906.0,0.0,0.0,0.0,3906.0,-64.0,3842.0,0.0,0.0,3842.0,3264.8,-577.2,2869.0,1.34,1.34,1.137957,2886.0,1.33,1.33,1.13,
07/31/2019,130377.0,129388.0,989.0,-97923.0,97923.0,32454.0,0.0,-26871.0,26871.0,0.0,5583.0,-670.0,502.0,558.0,-56.0,,168.0,4913.0,-1233.0,3680.0,0.0,0.0,0.0,3680.0,-70.0,3610.0,0.0,0.0,3610.0,3638.69,28.69,2853.0,1.27,1.27,1.275391,2869.0,1.26,1.26,1.27,
10/31/2019,127991.0,126981.0,1010.0,-95900.0,95900.0,32091.0,0.0,-27373.0,27373.0,0.0,4718.0,-345.0,503.0,547.0,-44.0,,-158.0,4373.0,-1052.0,3321.0,0.0,0.0,0.0,3321.0,-33.0,3288.0,0.0,0.0,3288.0,3315.82,27.82,2843.0,1.16,1.16,1.16631,2861.0,1.15,1.15,1.159724,
01/31/2020,141671.0,140608.0,1063.0,-107748.0,107748.0,33923.0,0.0,-28601.0,28601.0,0.0,5322.0,351.0,528.0,569.0,-41.0,,-879.0,5673.0,-1379.0,4294.0,0.0,0.0,0.0,4294.0,-153.0,4141.0,0.0,0.0,4141.0,3956.88,-184.12,2836.0,1.46,1.46,1.395233,2855.0,1.45,1.45,1.38551,
04/30/2020,134622.0,133672.0,950.0,-102026.0,102026.0,32596.0,0.0,-27372.0,27372.0,0.0,5224.0,172.0,467.0,510.0,-43.0,,-639.0,5396.0,-1322.0,4074.0,0.0,0.0,0.0,4074.0,-84.0,3990.0,0.0,0.0,3990.0,3220.77,-769.23,2831.0,1.41,1.41,1.137679,2849.0,1.4,1.4,1.13,
07/31/2020,137742.0,136824.0,918.0,-102689.0,102689.0,35053.0,0.0,-28994.0,28994.0,0.0,6059.0,2587.0,554.0,577.0,-23.0,,-3141.0,8646.0,-2207.0,6439.0,0.0,0.0,0.0,6439.0,37.0,6476.0,0.0,0.0,6476.0,4332.31,-2143.69,2832.0,2.29,2.29,1.52977,2848.0,2.27,2.27,1.5173,
10/31/2020,132100.778,,,,,32188.99657526,,,,,5136.273,,,,,,,4532.0,,3336.333,,,,,,3336.333,,,3336.333,3331.278,,,1.191,1.191,1.18,,1.191,1.191,1.18,
01/31/2021,145643.615,,,,,33942.24447575,,,,,6056.909,,,,,,,5441.842,,3970.778,,,,,,3970.778,,,3970.778,4008.471,,,1.43,1.43,1.415,,1.43,1.43,1.415,
