Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/31/1994,309.385986,3.625,3.625,0.0,66.005997,,,155.119995,,,,,5.839,,,,,230.589996,42.909,118.563004,-75.653999,2.123,33.764,,,,,33.764,78.796,,23.332001,23.332001,,,,2.365,,,,,,44.799001,,,44.799001,70.496002,102.888,,,,,37.278999,,,,,,37.278999,140.166999,210.663001,8.064,146.427002,,,-17.857,,-37.911002,98.723,0.0,98.723,309.386001,
04/30/1994,322.584991,4.135,4.135,0.0,75.621002,,,158.544006,,,,,6.753,,,,,245.052994,42.080002,115.939003,-73.859001,,35.452,,,,,35.452,77.532001,,65.886002,65.886002,,,,4.234,,,,,,0.0,,,0.0,70.120003,118.233002,,,,,38.325001,,,,,,38.325001,156.558002,226.678005,7.979,146.427002,,,-17.857,,-40.642,95.907001,0.0,95.907001,322.585007,
07/31/1994,327.048004,5.015,5.015,0.0,84.795998,,,153.513,,,,,7.228,,,,,250.552002,41.176998,114.369003,-73.192001,,35.319,,,,,35.319,76.495998,,66.379997,66.379997,,,,5.47,,,,,,1e-06,,,1e-06,71.849998,125.366997,,,,,34.214001,,,,,,34.214001,159.580997,231.430996,7.954,146.455994,,,-17.857,,-40.935999,95.616994,0.0,95.616994,327.04799,
10/31/1994,287.733002,5.619,5.619,0.0,41.797001,,,98.721001,,,,,77.759003,,,,,223.895996,28.502001,82.606003,-54.104,0.0,35.334999,,,,,35.334999,63.837,,74.353996,74.353996,,,,2.413,,,,,,24.898005,,,24.898005,101.665001,120.75,,,,,58.439999,,,,,,58.439999,179.189999,280.855,7.942,146.496002,,,-17.857,,-129.702997,6.878005,0.0,6.878005,287.733004,
01/31/1995,243.878006,10.235,10.235,0.0,32.080002,,,82.904999,,,,,58.167999,,,,,183.388,28.073,81.884003,-53.811001,1.696,30.721001,,,,,30.721001,60.490001,,21.128,21.128,,,,2.343,,,,,,59.185998,,,59.185998,82.656998,85.056999,,,,,46.771,,,,,,46.771,131.827999,214.484997,7.943,146.501999,,,-17.857,,-107.195002,29.392997,0.0,29.392997,243.877994,
04/30/1995,222.740005,11.224,11.224,0.0,31.919001,,,86.219002,,,,,50.411999,,,,,179.774002,27.533001,,,,15.433,,,,,15.433,42.966001,,56.763,56.763,,,,3.954,,,,,,11.499003,,,11.499003,72.216003,84.431999,,,,,37.368999,,,,,,37.368999,121.800999,194.017002,7.944,146.509003,,,-17.857,,-107.873003,28.722999,0.0,28.722999,222.740001,
07/31/1995,211.634003,5.388,5.388,0.0,33.916,,,89.427002,,,,,39.615002,,,,,168.345993,28.125999,,,0.0,15.162,,,,,15.162,43.287999,,57.957001,57.957001,,,,4.648,,,,,,4.806003,,,4.806003,67.411003,77.065002,,,,,37.914001,,,,,,37.914001,114.979004,182.390007,7.944,146.516006,,,-17.857,,-107.359003,29.244003,0.0,29.244003,211.63401,
10/31/1995,204.617996,22.575001,22.575001,0.0,41.091,,,91.973999,,,,,7.376,,,,,163.016006,28.190001,,,,13.412,,,,,13.412,41.602,,53.051998,53.051998,,,,1.338,,,,,,3.190004,,,3.190004,57.580002,76.749001,,,,,36.782001,,,,,,36.782001,113.531002,171.111004,7.945,146.546997,,,-17.857,,-103.128,33.506997,0.0,33.506997,204.618001,
01/31/1996,197.806,35.549999,35.549999,0.0,32.134998,,,84.93,,,,,4.317,,,,,156.932007,28.552,85.757004,-57.205002,0.0,12.322,,,,,12.322,40.874,,43.686001,43.686001,,,,1.212,,,,,,3.899,,,3.899,48.797001,76.485001,,,,,38.618999,,,,,,38.618999,115.104,163.901001,7.958,146.559006,,,-17.857,,-102.755,33.905006,0.0,33.905006,197.806007,
04/30/1996,198.048996,34.002998,34.002998,0.0,32.720001,,,86.619003,,,,,3.788,,,,,157.130005,28.704,,,0.0,12.215,,,,,12.215,40.919001,,43.202999,43.202999,,,,1.091,,,,,,3.699001,,,3.699001,47.993,76.250999,,,,,38.737999,,,,,,38.737999,114.988998,162.981998,7.958,146.755005,,,-17.857,,-101.789003,35.067001,0.0,35.067001,198.049,
07/31/1996,206.488998,30.559999,30.559999,0.0,35.389,,,94.456001,,,,,3.697,,,,,164.102005,30.285,,,0.0,12.102,,,,,12.102,42.387,,48.679001,48.679001,,,,0.968,,,,,,3.894,,,3.894,53.541,76.063004,,,,,39.356998,,,,,,39.356998,115.420002,168.961002,7.962,147.139008,,,-17.857,,-99.715998,37.528009,0.0,37.528009,206.489012,
10/31/1996,217.464005,25.181999,25.181999,0.0,40.634998,,,103.620003,,,,,4.13,,,,,173.567001,31.909,,,0.0,11.988,,,,,11.988,43.897,,57.004002,57.004002,,,,0.839,,,,,,3.696,,,3.696,61.539001,75.899002,,,,,36.014999,,,,,,36.014999,111.914001,173.453003,7.963,147.718002,,,-17.857,,-93.812998,44.011004,0.0,44.011004,217.464007,
02/01/1997,221.654007,43.375,43.375,,34.389,,,95.884003,,,,,4.509,,,,,178.156998,34.471001,95.428001,-60.957001,0.0,9.026,,,,,9.026,43.497001,,65.331001,65.331001,,,,0.768,,,,,,3.262999,,,3.262999,69.362,75.717003,,,,,22.785,,,,,,22.785,98.502003,167.864003,7.944,147.809998,,,-17.857,,-84.106997,53.790001,0.0,53.790001,221.654004,
05/03/1997,216.531006,26.421,26.421,,30.811001,,,108.191002,,,,,4.326,,,,,169.748993,37.869999,100.969002,-63.098999,0.0,8.912,,,,,8.912,46.781999,,49.141998,49.141998,,,,0.558,,,,,,3.210002,,,3.210002,52.91,75.167,,,,,23.046,,,,,,23.046,98.212999,151.122999,7.945,150.544998,,,-17.857,,-75.225,65.407998,0.0,65.407998,216.530997,
08/02/1997,227.505997,17.624001,17.624001,,31.738001,,,123.466003,,,,,3.817,,,,,176.645004,41.377998,101.901001,-60.522999,0.0,9.483,,,,,9.483,50.860998,,54.766998,54.766998,,,,0.479,,,,,,3.580002,,,3.580002,58.826,75.082001,,,,,23.023001,,,,,,23.023001,98.105001,156.931002,7.938,151.585999,,,-17.857,,-71.091997,70.575001,0.0,70.575001,227.506003,
11/01/1997,240.380997,13.167,13.167,,41.612,,,128.641006,,,,,4.59,,,,,188.009995,44.021999,103.606003,-59.584,0.0,8.349,,,,,8.349,52.370999,,58.091999,58.091999,,,,0.355,,,,,,2.995002,,,2.995002,61.442001,75.050003,,,,,23.280001,,,,,,23.280001,98.330004,159.772005,7.938,158.966995,,,-17.857,,-68.438997,80.608998,0.0,80.608998,240.381003,
01/31/1998,246.817001,49.276001,49.276001,,20.360001,,,106.0,,,,,18.927999,,,,,194.563995,45.370998,102.556999,-57.186001,0.0,6.882,,,,,6.882,52.252998,,71.994003,71.994003,,,,0.24,,,,,,3.016996,,,3.016996,75.250999,75.039001,,,,,24.563,,,,,,24.563,99.602001,174.853001,7.945,158.481995,,,-17.857,,-76.605997,71.963997,0.0,71.963997,246.816998,
05/02/1998,341.539001,127.702003,127.702003,,22.281,22.281,,111.088997,3.833,2.364,104.891998,,18.349001,,,,,279.42099,49.942001,99.481003,-49.539001,0.0,12.176,,,,,12.176,62.118001,,62.811001,62.811001,,,,0.094,0.0,0.094,0.094,,,77.966993,,,77.966993,140.871994,103.538002,103.482002,0.056,0.056,,21.681999,,,,,,21.681999,125.220001,266.091995,7.945,159.529007,,,-17.85693,-73.019997,-1.150074,75.447007,0.0,75.447007,341.539002,
08/01/1998,275.803009,53.249001,53.249001,,27.112,27.112,,126.420998,3.952,2.39,120.079002,,5.393,,,,,212.175003,53.754002,104.625,-50.870998,0.0,9.874,,,,,9.874,63.628001,,68.943001,68.943001,,,,0.027,0.0,0.027,0.027,,,2.969002,,,2.969002,71.939003,103.535004,68.562004,34.973,34.973,,21.347,,,,,,21.347,124.882004,196.821007,7.951,160.158005,,,-17.857,-70.120003,-1.149996,78.982006,0.0,78.982006,275.803013,
10/31/1998,268.679993,42.551998,42.551998,,26.007,26.007,,127.924004,2.99,2.171,122.763,,6.121,,,,,202.604004,56.361,108.565002,-52.203999,0.0,9.715,,,,,9.715,66.076,,62.827999,62.827999,,,,0.008,0.0,0.008,0.008,,,2.997001,,,2.997001,65.833,103.533997,103.507997,0.026,0.026,,21.318001,,,,,,21.318001,124.851997,190.684998,7.936,152.988998,,,-17.857,-63.923,-1.15,77.994998,0.0,77.994998,268.679996,
01/30/1999,307.197998,58.743,58.743,,26.257999,,,117.212997,2.969,2.077,112.167,,26.046,,,,,228.259995,58.387001,112.414001,-54.027,0.0,20.551001,0.0,,,,20.551001,78.938002,,70.606003,70.606003,,,,0.0,,,,,,1.875999,,,1.875999,72.482002,103.5,,,,,14.637,,,,,,14.637,118.137,190.619002,7.918,150.421997,,,-17.857,,-23.904001,116.578996,0.0,116.578996,307.197998,
05/01/1999,286.738007,55.710999,55.710999,0.0,24.332001,24.332001,,104.612999,2.623,2.166,99.823997,,22.478001,,,,,207.134003,59.823002,111.918999,-52.096001,0.0,19.781,,,,,19.781,79.604002,,56.597,56.597,,,,0.0,,,,,,2.291,,,2.291,58.888,103.5,,,,,14.074,,,,,,14.074,117.574,176.462001,7.917,140.128006,,,-17.857,-19.912001,0.0,110.276005,0.0,110.276005,286.738006,
07/31/1999,292.57901,49.078999,49.078999,0.0,22.132,,,119.219002,2.647,2.061,114.511002,0.0,20.409,,,,,210.839005,62.543999,115.487,-52.943001,0.0,19.195999,0.0,,,,19.195999,81.739998,,73.778,73.778,,,,0.0,,,,,,2.264,,,2.264,76.042,103.5,,,,,13.611,,,,,,13.611,117.111,193.153,7.89,125.205002,,,-17.857,,-15.811998,99.426003,0.0,99.426003,292.579003,
10/30/1999,296.421997,38.542999,38.542999,0.0,25.996,25.996,,129.787003,2.772,2.319,124.695999,0.0,16.759001,,,,,211.085007,64.849998,114.848999,-49.999001,0.0,20.487,0.0,,,,20.487,85.336998,,73.817001,73.817001,,,,0.0,,,,,,2.083,,,2.083,75.900002,103.5,,,,,12.988,,,,,,12.988,116.488,192.388001,7.884,123.689003,,,-17.857,-9.682,0.0,104.034003,0.0,104.034003,296.422005,
01/29/2000,301.165009,57.860001,57.860001,,23.617001,,,109.815002,3.098,2.146,104.570999,0.0,23.707001,,,,,214.998993,68.661003,119.755997,-51.095001,0.0,17.504999,0.0,0.0,0.0,,17.504999,86.166002,,74.874001,74.874001,,,,0.0,,,,,,2.117996,,,2.117996,76.991997,103.5,,,,,12.431,,,,,,12.431,115.931,192.922997,7.882,116.499001,,,-17.857,,1.718,108.242001,0.0,108.242001,301.164997,
04/29/2000,302.392,45.218,45.218,0.0,28.645,28.645,,113.153,3.426,2.433,107.294,,23.804,,,,,210.82,74.396,123.4,-49.004,0.0,17.176,,,,,17.176,91.572,,70.638,70.638,,,,0.0,,,,,,2.139,,,2.139,72.777,103.5,,,,,11.783,,,,,,11.783,115.283,188.06,7.875,116.71,,,-17.857,7.604,0.0,114.332,0.0,114.332,302.392,
07/29/2000,330.177002,38.275002,38.275002,0.0,23.957001,,,140.561996,1.295,0.643,138.623993,0.0,30.212,,,,,233.005997,79.609001,127.550003,-47.941002,0.0,17.562,,,,,17.562,97.171001,,93.695999,93.695999,,,,0.0,,,,,,5.292999,,,5.292999,98.988998,103.5,,,,,11.555,,,,,,11.555,115.055,214.043999,7.843,116.055,,,-17.857,,10.092,116.133,0.0,116.133,330.176999,
10/28/2000,333.726013,16.059999,16.059999,0.0,30.493,30.493,,154.100998,1.211,0.618,152.272003,,28.636999,,,,,229.291,85.386002,135.498001,-50.112,0.0,19.049,,,,,19.049,104.435001,,92.158997,92.158997,,,,0.0,,,,,,4.385002,,,4.385002,96.543999,103.5,,,,,10.878,,,,,,10.878,114.378,210.921999,7.827,114.032997,,,-17.857,18.801001,0.0,122.803997,0.0,122.803997,333.725996,
02/03/2001,352.162994,60.382,60.382,0.0,22.700001,,,134.235992,1.408,0.609,132.218994,0.0,26.427999,,,,,243.746002,87.747002,140.623993,-52.876999,0.0,20.67,,,,,20.67,108.417002,,94.251999,94.251999,,,,0.0,,,,,,4.568001,,,4.568001,98.82,103.5,,,,,11.618,,,,,,11.618,115.118,213.938,7.721,117.344002,,,-17.857,,31.017,138.225002,0.0,138.225002,352.163002,
05/05/2001,345.248,34.133,34.133,,26.787,26.787,,146.96,1.326,0.537,145.097,,26.799,,,,,234.679,90.028,,,,20.541,,,,,20.541,110.569,,-2.23,-2.23,,,,,,,,,,81.024,,,81.024,78.794,103.5,,,,,11.632,,,,,,11.632,115.132,193.926,7.694,122.546,,,-17.857,39.281,-0.342,151.322,,151.322,345.248,
08/04/2001,377.01,24.513,24.513,,27.053,27.053,,182.216,1.481,0.437,180.298,,26.665,,,,,260.447,95.971,,,,20.592,,,,,20.592,116.563,,23.962,23.962,,,,,,,,,,79.937,,,79.937,103.899,103.245,,,,,11.225,,,,,,11.225,114.47,218.369,7.669,124.009,,,-17.857,45.391,-0.571,158.641,,158.641,377.01,
11/03/2001,372.943,9.926,9.926,,26.155,26.155,,183.799,1.246,0.369,182.184,,28.553,,,,,248.433,104.336,,,,20.174,,,,,20.174,124.51,,12.185,12.185,,,,1.0,,,,,,82.272,,,82.272,95.457,103.245,,,,,11.159,,,,,,11.159,114.404,209.861,7.662,120.497,,,-17.857,52.601,0.179,163.082,,163.082,372.943,
02/02/2002,363.553986,46.383999,46.383999,0.0,19.857,,,142.856003,1.075,0.365,141.416,0.0,20.659,,,,,229.755997,112.550003,178.891998,-66.342003,0.0,21.247999,,,,,21.247999,133.798002,,67.497002,67.497002,,,,0.0,,,,,,6.728996,,,6.728996,74.225998,103.245003,,,,,24.896,,,,,,24.896,128.141003,202.367001,7.634,120.953003,,,-17.857,,50.456999,161.187001,0.0,161.187001,363.554002,
05/04/2002,376.976,44.266,44.266,,22.513,22.513,,143.448,0.817,0.335,142.296,0.0,20.272,,,,,230.499,125.419,,,,21.058,,,,,21.058,146.477,,75.185,75.185,,,,,,,,,,3.06,,,3.06,78.245,103.245,,,,,24.507,,,,,,24.507,127.752,205.997,7.626,122.228,,,-17.857,75.921,-16.939,170.979,,170.979,376.976,
08/03/2002,420.747,32.214,32.214,,16.785,16.785,,202.062,0.971,0.207,200.884,,19.552,,,,,270.613,128.617,,,,21.517,,,,,21.517,150.134,,82.305,82.305,,,,,,,,,,35.899,,,35.899,118.204,103.245,,,,,24.591,,,,,,24.591,127.836,246.04,7.6,121.45,,,-17.857,79.81,-16.296,174.707,,174.707,420.747,
11/02/2002,407.305,10.26,10.26,,24.597,24.597,,199.773,0.685,,199.088,,22.021,,,,,256.651,129.271,,,,21.383,,,,,21.383,150.654,,50.839,50.839,,,,5.0,,,,,,40.381,,,40.381,96.22,103.245,,,,,25.604,,,,,,25.604,128.849,225.069,7.597,118.968,,,-17.857,89.844,-16.316,182.236,,182.236,407.305,
02/01/2003,419.073,55.929,55.929,,19.412,19.412,,168.622,0.662,,167.96,,22.63,,,,,266.593,127.542,211.342,-83.8,,24.938,,,,,24.938,152.48,,43.66,43.66,,,,,,,,,,44.606,,,44.606,88.266,103.245,,,,,44.783,,,,,,44.783,148.028,236.294,7.599,119.71,,,-17.857,103.779,-30.452,182.779,,182.779,419.073,
05/03/2003,415.984,57.671,57.671,,19.394,19.394,,163.769,0.335,,163.434,,25.839,,,,,266.673,126.979,,,,22.332,,,,,22.332,149.311,,41.694,41.694,,,,,,,,,,38.291,,,38.291,79.985,103.245,,,,,46.21,,,,,,46.21,149.455,229.44,7.594,119.825,,,-17.857,107.042,-30.06,186.544,,186.544,415.984,
08/02/2003,436.269,32.968,32.968,,14.579,14.579,,213.44,0.132,,213.308,,24.91,,,,,285.897,125.865,,,,24.507,,,,,24.507,150.372,,80.074,80.074,,,,,,,,,,36.75,,,36.75,116.824,86.25,,,,,47.342,,,,,,47.342,133.592,250.416,7.596,119.902,,,-17.857,106.078,-29.866,185.853,,185.853,436.269,
11/01/2003,445.626,44.306,44.306,,18.731,18.731,,205.918,0.136,,205.782,,25.364,,,,,294.319,126.842,,,,24.465,,,,,24.465,151.307,,78.318,78.318,,,,,,,,,,40.647,,,40.647,118.965,86.25,,,,,45.827,,,,,,45.827,132.077,251.042,7.579,119.042,,,-17.857,115.416,-29.596,194.584,,194.584,445.626,
01/31/2004,448.313,81.549,81.549,,12.515,12.515,,167.234,0.142,,167.092,,18.475,,,,,279.773,137.649,243.755,-106.106,0.0,30.891,,,,,30.891,168.54,,47.921,47.921,,,,0.0,,,,,,34.283,,,34.283,82.204,86.25,,,,,67.614,,,,,,67.614,153.864,236.068,7.58,118.824,,,-17.857,128.862,-25.164,212.245,0.0,212.245,448.313,
05/01/2004,575.129,11.536,11.536,,13.465,13.465,,215.19,0.146,,215.044,,24.567,,,,,264.758,146.319,245.76,-99.441,,164.052,154.186,98.469,55.717,,9.866,310.371,,67.207,67.207,,,,10.0,,,,,,52.927,,,52.927,130.134,180.25,,,,,42.659,,,,,,42.659,222.909,353.043,7.516,120.096,,,-17.857,137.966,-25.635,222.086,,222.086,575.129,
07/31/2004,631.321,15.286,15.286,0.0,17.449,17.449,,263.377,0.165,0.0,263.212,0.0,24.367,,,,,320.479,148.279,255.313,-107.034,0.0,162.563,152.913,97.556,55.357,,9.65,310.842,,104.468,104.468,,,,13.0,,,,,,51.994,,,51.994,169.462,189.25,,,,,42.924,,,,,,42.924,232.174,401.636,7.502,123.077,,,-17.857,142.647,-25.684,229.685,0.0,229.685,631.321,
