Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
09/30/1995,,25.616129,4.354295,,,,12.36195,8.526483,11.160331,7.886495,5.009802,4.403849,4.403849,,36.476191,55.621248,11.368118,
12/31/1995,,27.450957,4.261797,,,,17.82771,14.843487,26.658511,,,7.311217,7.311217,,,,,
03/31/1996,,25.890202,4.37093,,,,13.52567,10.328583,10.371291,9.815399,6.050869,5.225312,5.225312,,38.35331,41.487399,15.14903,
06/30/1996,,26.063906,4.523912,,,,18.347249,15.185943,16.049561,14.873098,9.107455,7.945353,7.945353,,38.765585,24.079845,19.787758,
09/30/1996,,25.458465,4.739015,,,,12.716455,9.434417,14.621814,9.28642,5.766796,5.101999,5.101999,,37.900765,40.194832,15.225478,
12/31/1996,,26.080603,4.650261,,19.276458,,16.785866,13.294912,3.351171,14.615026,9.200763,8.01113,8.01113,,37.045868,26.197908,19.24803,
03/31/1997,,27.587459,4.77991,,15.12461,,13.792588,10.621941,12.275183,10.592511,6.534668,5.752128,5.752128,,38.308601,39.547771,16.677234,
06/30/1997,,27.694539,4.934626,,16.279604,,18.780656,15.626045,18.072846,15.92121,9.811265,8.444047,8.444047,,38.376132,23.941625,21.064016,
09/30/1997,,26.786928,5.239987,,16.312924,,14.100496,10.696282,17.624514,10.398627,6.397899,5.555548,5.555548,,38.473621,38.468581,16.482377,
12/31/1997,,26.677789,4.930675,,21.749712,,17.580464,14.166487,18.74157,15.048543,9.429454,8.318697,8.318697,,37.339757,26.749708,19.541558,
03/31/1998,,25.73771,4.768565,17.32271,15.500225,,14.474072,11.221805,13.218977,10.868416,6.520763,5.666158,5.666158,,40.00264,38.788871,15.754343,
06/30/1998,,26.40559,4.832757,18.544676,16.80085,,19.273232,16.249543,17.842303,15.681527,9.140437,7.883307,7.883307,,41.712076,28.888422,18.777432,
09/30/1998,,28.404072,5.051008,18.018224,16.399854,,15.274375,11.490486,13.563355,10.798705,6.335523,5.419246,5.419246,,41.330716,37.489855,17.755427,
12/31/1998,,29.164089,4.613694,22.391862,19.923463,,16.287495,13.042031,10.269024,12.776371,7.84498,6.779402,6.779402,,38.597745,26.13259,21.542757,
03/31/1999,,28.774136,4.632202,16.997644,15.836484,,15.198492,11.733605,13.656581,10.833944,6.429374,5.716568,5.716568,,40.655278,38.237084,17.771745,
06/30/1999,,29.749731,4.694102,17.597058,16.445889,,19.685146,16.569674,18.557508,15.865312,9.522824,8.433927,8.433927,,39.977076,24.612197,22.427669,
09/30/1999,,30.857648,4.797172,18.241552,17.291594,,15.589489,12.153145,16.001012,10.822873,6.375611,5.804457,5.804457,,41.091323,37.446111,19.302659,
12/31/1999,,27.931102,4.496789,20.705122,16.971824,,25.023712,15.435375,27.753792,15.456674,9.578952,7.979998,7.979998,,38.027077,26.536161,20.51926,
03/31/2000,,35.060646,5.611207,,12.418883,,15.145448,11.869849,12.542962,19.092323,11.226636,10.408733,10.408733,,41.198166,21.29546,27.59432,
06/30/2000,,38.175692,5.553589,,12.802574,,19.746357,16.689218,17.296978,15.803571,9.47196,8.379373,8.379373,,40.064431,24.047785,28.995284,
09/30/2000,,41.192029,5.667573,,13.744269,,15.786738,12.547409,14.523078,11.143507,6.699378,5.897601,5.897601,,39.880888,35.751981,26.465063,
12/31/2000,,32.166055,5.286269,,16.663735,,18.103445,15.447445,15.507886,14.265607,8.725194,7.889608,7.889608,,38.837553,21.320479,25.308098,
03/31/2001,,29.908659,4.997506,,12.213106,,15.063698,11.946782,12.42442,10.703976,6.474286,5.950782,5.950782,,39.515127,33.398773,19.919534,
06/30/2001,,31.08651,4.941693,,12.390537,,19.715901,16.665216,16.50415,15.717247,9.556626,8.66539,8.66539,,39.196569,24.15655,23.577082,
09/30/2001,,31.42601,4.881972,,10.848149,,13.618165,11.598257,,10.60533,6.509881,5.878695,5.878695,,38.616894,39.688588,18.95347,
12/31/2001,,27.000592,4.915627,,15.662765,,16.033671,15.406664,14.969201,14.996864,9.290008,8.330035,8.330035,,38.053663,22.416368,20.94804,
03/31/2002,,31.312442,5.312203,,11.985811,,15.147082,13.210318,28.619413,12.702302,8.092697,7.421153,7.421153,,36.289526,29.03894,22.21964,
06/30/2002,,29.535019,5.349031,,12.222,,19.85162,17.243835,23.196943,17.11402,10.747747,9.773455,9.773455,,37.199164,19.828097,23.678786,
09/30/2002,,29.442143,5.616587,14.86606,11.571006,,14.115906,11.953402,14.779154,11.776525,7.835466,7.130728,7.130728,,33.465376,29.478048,20.763174,
12/31/2002,,27.108157,5.735641,17.130592,16.143879,,18.918373,15.733808,20.078455,15.741926,10.830335,9.508671,9.508671,,31.2007,18.49002,22.095853,
03/31/2003,,27.33329,5.533658,14.121924,11.06754,,12.373529,10.437745,,10.138344,6.674582,5.962214,5.962214,,34.164969,32.304069,18.503525,
06/30/2003,,24.000183,5.15681,13.438012,10.662339,,18.171667,14.854617,,14.34287,9.504535,8.37404,8.37404,,33.733378,20.796667,19.008945,
09/30/2003,,22.912966,5.200801,13.508977,10.753254,,9.292123,10.701962,2.194576,10.332249,6.935818,6.142167,6.142167,,32.872137,30.096148,16.017046,
12/31/2003,,21.255493,4.873868,13.801465,13.411967,,19.017473,14.774857,9.527303,14.642537,9.868047,8.829958,8.829958,,32.606982,16.956114,17.651387,
03/31/2004,,20.940511,5.117181,13.258332,11.520633,,12.301694,10.27606,9.211421,9.922022,6.623644,6.076902,6.076902,,33.242999,31.170133,14.413326,
06/30/2004,,20.722375,5.091887,13.131625,11.372996,,17.235651,14.274442,9.446388,14.174766,9.477532,8.559681,8.559681,,33.138,20.393011,16.496459,
09/30/2004,,20.947939,5.283683,13.326871,11.640361,,13.695558,10.668392,10.433884,10.426908,6.964209,6.265632,6.265632,,33.209264,28.505162,14.976695,
12/31/2004,,19.178877,4.743973,12.72587,12.13378,,16.704912,14.162782,8.741763,14.033704,9.397633,8.479742,8.479742,,33.035259,17.505286,15.821559,
03/31/2005,,19.763925,5.077043,13.088279,12.47133,,13.524761,10.707449,16.317016,10.420308,6.837287,6.263005,6.263005,,34.384984,27.305581,14.36727,
06/30/2005,,20.329575,5.204693,13.611766,12.741874,,17.096108,14.603563,18.41346,14.248031,9.496139,8.632158,8.632158,,33.351221,18.077126,16.654572,
09/30/2005,,20.706342,5.348203,13.843537,13.147107,,13.365571,10.880336,13.290829,10.507749,7.0633,6.409291,6.409291,,32.780083,24.94564,15.541012,
12/31/2005,,19.701746,4.953904,13.85548,12.833246,,16.758522,14.492754,20.611702,14.523372,9.828536,8.596993,8.596993,,32.326072,17.178303,16.31732,
03/31/2006,,21.146681,5.082891,13.610455,12.744398,,13.434001,11.096804,16.948093,10.698818,7.152054,6.465332,6.465332,,33.150985,26.654496,15.510139,
06/30/2006,,22.152043,5.28886,14.439446,13.246056,,17.06099,14.783594,17.052023,14.103563,9.438974,8.645605,8.645605,,33.073832,17.431381,18.290636,
09/30/2006,,22.320586,5.389064,14.823227,13.691228,,13.459251,11.080273,13.086714,10.344952,6.996359,6.383592,6.383592,,32.369338,23.913043,16.983055,
12/31/2006,,22.101723,5.07037,15.560555,14.248231,,16.948573,14.744108,17.413295,13.994776,9.660469,8.618867,8.618867,,33.63697,15.921176,18.582868,
03/31/2007,,23.785943,5.214582,15.204278,13.792085,,12.789552,11.106808,11.199136,10.645638,7.107653,6.442301,6.442301,,33.234127,22.622951,18.404861,
06/30/2007,,24.973701,5.405805,15.926291,14.492303,,16.950833,14.766002,14.601916,14.455712,9.695787,8.851284,8.851284,,32.927639,17.661728,20.562914,
09/30/2007,,24.847531,5.45052,16.215875,14.626956,,13.539047,11.291675,13.084684,10.927323,7.312826,6.519636,6.519636,,33.077604,24.035608,18.875276,
12/31/2007,,24.508351,5.21315,16.140895,15.176267,,16.685052,14.669057,14.080039,14.274683,9.784887,8.656922,8.656922,,33.906491,15.444409,20.723181,
03/31/2008,,26.085824,5.629282,16.818826,15.303947,,12.768355,10.978281,9.949267,10.887526,7.282343,6.531264,6.531264,,33.112963,22.898898,20.112458,
06/30/2008,,25.964091,5.724939,17.069915,15.83924,,16.109178,14.863815,15.735462,14.642354,9.833472,8.829705,8.829705,,32.842271,15.513029,21.936274,
09/30/2008,,27.697168,5.881756,17.652572,15.967558,,13.084253,11.259876,10.800745,10.840721,7.276401,6.441107,6.441107,,32.878999,21.706461,21.685093,
12/31/2008,,26.273557,5.467599,,15.67996,,15.071337,13.300507,-32.783667,12.591582,8.854151,8.038442,8.038442,,33.451119,17.00369,21.806083,
03/31/2009,,25.892348,5.624432,,15.020455,,12.313406,10.281803,-15.240642,9.502658,6.488022,5.989223,5.909124,,33.984674,28.419593,18.533848,
06/30/2009,,21.614234,5.105731,,13.734127,,15.884627,13.867698,-19.580996,13.104818,8.841049,8.130421,8.039851,,34.476342,20.02383,17.286236,
09/30/2009,,21.515352,4.976059,,13.159735,,12.507048,10.389061,-16.4229,9.370595,6.43854,5.835918,5.772484,,34.035352,28.260073,15.435098,
12/31/2009,,20.317197,4.50125,13.977735,12.923032,,14.348265,12.235525,-46.29981,11.359809,7.856946,7.030221,6.953673,,33.61186,20.402906,16.171898,
03/31/2010,,21.601798,4.890368,14.746598,13.331338,,12.089041,9.965753,4.959631,9.140411,6.195205,5.59589,5.537671,,33.982765,37.897341,13.415291,
06/30/2010,,20.813447,4.978488,14.95854,13.471316,,15.671445,13.659082,10.146628,12.879784,8.838616,8.000132,7.927792,,34.005617,25.076732,15.594115,
09/30/2010,,19.73773,4.703037,13.577735,12.195355,,12.572631,10.48888,12.292994,9.493755,6.531757,5.830495,5.830495,,34.083714,34.284078,12.970831,
12/31/2010,,21.128445,4.416488,14.195705,12.601116,,14.135162,12.25605,12.464942,11.361102,7.764581,6.872421,6.802721,,34.208589,23.811475,16.097451,
03/31/2011,,23.087667,4.813045,15.129237,13.317824,,12.290166,10.221179,13.445741,9.202551,6.88922,6.40688,6.343414,,25.482759,35.467734,14.898994,
06/30/2011,,24.330747,5.061729,15.89781,13.934993,,15.966049,13.9961,16.293142,13.20468,8.808855,7.888398,7.805242,,34.332248,25.596988,18.102809,
09/30/2011,,24.259651,4.982442,15.042112,13.24736,,13.105978,11.044396,15.350764,10.100861,6.770387,6.025023,5.956994,,34.289898,34.396723,15.915126,
12/31/2011,,26.589318,4.754501,15.819475,13.643194,,14.46962,12.650212,17.963172,11.863791,7.973215,7.057022,6.966181,,34.303216,25.745156,19.743856,
03/31/2012,,26.524579,4.899979,15.775016,13.615628,,13.055967,10.960602,25.897436,10.077707,6.833369,6.186315,6.050252,,32.793279,40.974513,15.656262,
06/30/2012,,27.730723,4.904847,15.4333,14.155936,,16.169615,14.220725,24.86413,13.240663,8.823364,7.938781,7.759056,,34.337222,29.207383,19.631304,
09/30/2012,,27.748553,4.847737,15.089764,13.844775,,13.479716,11.369107,54.085603,10.186109,6.857277,5.98544,5.853344,,34.207493,40.110331,16.618516,
12/31/2012,,28.016827,4.680559,15.405596,14.597386,,15.720624,13.892762,66.157205,12.871086,8.710863,7.785524,7.602992,,27.04353,26.438813,20.60951,
03/31/2013,,28.88879,4.904276,15.789528,13.5924,,13.027744,10.935891,10.043668,9.732561,6.613904,6.034305,5.87543,,33.010883,52.278418,13.786188,
06/30/2013,,31.007335,4.949854,16.075472,15.563571,,16.326643,14.379984,21.842105,13.260929,8.842453,7.959857,7.745395,,33.920796,36.592119,19.661094,
09/30/2013,,29.034618,4.788715,15.093336,14.577599,,12.903595,10.869503,,9.643318,6.437473,5.615241,5.477725,,34.521687,54.016736,13.351065,
12/31/2013,,27.433553,4.479487,14.579635,15.27172,,15.354476,13.582711,2.816901,12.601957,8.390626,7.404943,7.232449,,34.473993,35.229983,17.768717,
03/31/2014,,28.086366,4.721856,14.84573,13.024328,,12.951859,10.927417,10.648596,9.813831,6.510194,5.86774,5.750671,,33.837649,51.459782,13.633183,
06/30/2014,,30.866093,4.921379,16.031582,15.442976,,16.037614,14.167248,10.859342,13.296649,9.258829,8.401147,8.238394,,31.144356,40.169332,18.46739,
09/30/2014,,33.026056,5.264524,17.000444,16.201109,,13.540111,11.5639,20.918564,10.726477,7.296778,6.502027,6.387348,,33.416211,52.484342,15.692548,
12/31/2014,,33.695044,5.072702,16.40917,15.740612,,15.646826,13.811351,20.583942,13.096231,8.888942,7.854402,7.720912,,33.163451,38.437789,20.743414,
03/31/2015,,35.645056,5.382068,16.829269,14.858743,,13.026058,10.887236,-15.151515,9.901418,6.624006,6.027326,5.946616,,32.809316,59.718856,14.358236,
06/30/2015,,35.382019,5.22111,16.639504,16.050563,,16.067064,14.153943,-14.939024,13.244685,9.00586,8.249021,8.146532,,32.797619,39.435484,21.428949,
09/30/2015,,39.047913,5.401488,17.488457,16.677202,,13.489451,11.555064,-12.325581,10.586521,7.195273,6.456051,6.388604,,32.849134,51.351351,18.996282,
12/31/2015,,40.789077,5.024909,16.773125,15.011699,,15.599644,13.856451,-9.330144,12.970409,8.768931,7.984013,7.904558,,32.801188,36.947913,25.718364,
03/31/2016,,45.834208,5.36332,17.378398,15.506207,,13.326284,11.205739,48.160535,10.05973,6.753165,6.241605,6.198737,,32.8125,55.325035,20.476416,
06/30/2016,,44.884047,5.348268,17.046002,16.485353,,16.340189,14.461119,29.145729,13.307936,9.058148,8.394038,8.342557,,32.475822,40.337859,26.778783,
09/30/2016,,46.727337,5.398574,17.348448,16.638321,,13.879877,11.951676,29.349112,10.843818,7.33824,6.694627,6.662974,,32.66845,51.69042,22.57378,
12/31/2016,,49.510229,5.073759,17.830281,15.934936,,15.901268,14.189731,29.830508,13.24202,8.967891,8.258287,8.220567,,32.52626,37.302839,31.041508,
03/31/2017,,51.737212,5.41277,18.272466,16.314151,,13.614317,11.587779,26.727067,10.322239,7.31449,6.740258,6.72632,,29.165541,53.472855,24.071847,
06/30/2017,,51.595416,5.450293,17.969019,17.279058,,16.954698,15.078758,,13.725232,9.369146,8.669956,8.656764,,32.045367,38.907345,31.52101,
09/30/2017,,48.753714,5.431398,17.801482,16.960536,,14.485818,12.641484,,11.232693,7.713402,7.086974,7.078908,,31.594064,48.294721,25.208244,
12/31/2017,,45.500408,4.525892,16.738074,14.996902,,16.515826,14.847005,,13.803093,6.890772,6.091079,6.083896,,50.216826,54.59268,20.660516,
03/31/2018,,46.612056,4.855477,17.05406,15.258014,,13.530417,11.61836,14.218009,10.326207,7.84384,7.276284,7.276284,,24.252935,52.298372,22.23471,
06/30/2018,,50.001092,5.171329,18.128509,17.351211,,16.833351,15.087056,15.539568,13.726811,10.229039,9.436211,9.402529,,25.80219,37.497933,31.251716,
09/30/2018,,48.122018,5.28738,18.346573,17.450405,,15.297633,13.52341,,11.996877,8.919581,8.047277,8.047277,,25.875224,45.12546,26.406736,
12/31/2018,,51.338577,5.353979,20.090041,18.252253,,16.847334,15.347346,,14.048009,10.514596,9.768273,9.768273,,26.075597,33.757515,34.007949,
03/31/2019,,52.550747,5.440817,17.539659,16.404861,,16.221281,12.36415,,11.038081,8.063075,7.58742,7.58742,,26.821624,55.121581,23.583945,
06/30/2019,,56.247358,5.642681,18.173741,17.511148,,19.146191,15.422872,-6.151645,14.073337,10.594656,9.96559,9.930641,,24.947469,38.64104,34.512794,
09/30/2019,,54.513187,5.735884,18.273941,17.487735,,17.007009,13.060875,-32.044199,11.700425,8.615266,8.008168,7.975054,,26.485849,49.076125,27.760227,
12/31/2019,,49.494538,5.210465,17.621506,16.203301,,18.721627,15.609002,35.229358,14.676905,10.861586,10.02125,10.02125,,26.127015,34.175904,32.579332,
03/31/2020,,54.747063,5.457472,16.391814,15.780703,,14.006868,12.333793,-14.032258,10.989463,7.974992,7.575802,7.549385,,26.014957,54.739502,24.778793,
06/30/2020,,38.853873,3.938913,11.85053,10.938724,,4.270361,2.231585,-55.619628,0.546292,-0.514157,-0.86407,-0.86407,,143.137255,,,
