Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2005,910.035,161.823,161.823,0.0,39.226,39.226,,0.164,,,,,41.125,,,,,242.338,286.767,530.455,-243.688,0.0,,,380.93,363.007,289.308,73.699,17.923,667.697,,30.681,30.681,,,,50.0,50.0,0.0,0.0,,,106.041,,,106.041,186.722,175.0,175.0,0.0,0.0,,34.93,,,,,,34.93,209.93,396.652,0.0,114.277,,,0.0,398.84,0.266,513.383,0.0,513.383,910.035,
09/30/2005,925.796021,119.829002,119.829002,0.0,83.584999,83.584999,,0.095,,,,,59.837002,,,,,263.346008,282.252991,532.218994,-249.966003,0.0,,,380.196991,362.425995,291.308014,71.117981,17.770996,662.449982,,24.153999,24.153999,,,,50.0,50.0,0.0,0.0,,,172.418999,,,172.418999,246.572998,125.0,125.0,0.0,0.0,,34.928001,,,,,,34.928001,159.928001,406.500999,0.0,115.792,,,0.0,403.571991,-0.069,519.294991,0.0,519.294991,925.79599,
12/31/2005,956.453979,143.764999,143.764999,0.0,85.467003,85.467003,,0.085,,,,,71.982002,,,,,301.299011,277.692993,531.726013,-254.033005,0.0,,,377.462006,359.843994,291.306,68.537994,17.618011,655.154999,,29.983,29.983,,,,35.0,35.0,0.0,0.0,,,199.496004,,,199.496004,264.479004,125.0,125.0,0.0,0.0,,35.165001,,,,,,35.165001,160.165001,424.644005,0.0,117.483002,,,0.0,414.399994,-0.072998,531.809998,0.0,531.809998,956.454002,
03/31/2006,986.199,162.355,162.355,0.0,90.089,90.089,,0.104,,,,,85.488,,,,,338.036,273.624,536.495,-262.871,0.0,,,374.539,357.069,291.113,65.956,17.47,648.163,,30.016,30.016,,,,50.0,50.0,0.0,0.0,,,227.146,,,227.146,307.162,95.0,95.0,0.0,0.0,,33.752,,,,,,33.752,128.752,435.914,0.0,120.274,,,0.0,430.082,-0.071,550.285,0.0,550.285,986.199,
06/30/2006,872.482,130.583,130.583,0.0,46.567,46.567,,0.133,,,,,50.79,,,,,228.073,272.926,544.232,-271.306,0.0,,,371.483,354.875,291.113,63.762,16.608,644.409,,39.677,39.677,,,,60.0,60.0,0.0,0.0,,,111.592,,,111.592,211.269,65.0,65.0,0.0,0.0,,31.606,,,,,,31.606,96.606,307.875,0.0,125.258,,,-2.12,441.893,-0.424,564.607,0.0,564.607,872.482,
09/30/2006,940.122009,168.645996,168.645996,0.0,76.803001,76.803001,,0.129,,,,,68.146004,,,,,313.723999,257.240997,532.064026,-274.822998,0.0,,,369.157013,353.067993,291.113007,61.954987,16.08902,626.39801,,34.313,34.313,,,,75.0,75.0,0.0,0.0,,,202.628986,,,202.628986,311.941986,10.0,10.0,0.0,0.0,,30.789,,,,,,30.789,40.789,352.730986,0.0,126.894997,,,-1.894,462.812988,-0.422986,587.390999,0.0,587.390999,940.121984,
12/31/2006,919.801,171.346,171.346,0.0,60.35,60.35,,0.118,,,,,60.69,,,,,292.504,256.651,539.109,-282.458,0.0,,,370.646,351.263,291.113,60.15,19.383,627.297,,32.975,32.975,,,,50.0,50.0,0.0,0.0,,,200.018,,,200.018,282.993,0.0,0.0,0.0,0.0,,32.446,,,,,,32.446,32.446,315.439,0.0,130.638,,,-1.891,475.665,-0.05,604.362,0.0,604.362,919.801,
03/31/2007,947.161011,135.820999,135.820999,0.0,95.489998,95.489998,,0.125,,,,,88.738998,,,,,320.174988,257.563995,548.218994,-290.654999,0.0,,,369.421997,349.457001,291.113007,58.343994,19.964996,626.985992,,34.283001,34.283001,,,,0.0,0.0,0.0,0.0,,,255.058002,,,255.058002,289.341003,0.0,0.0,0.0,0.0,,31.809999,,,,,,31.809999,31.809999,321.151003,0.0,134.710007,,,-7.13,498.588989,-0.159001,626.009995,0.0,626.009995,947.160997,
06/30/2007,844.113,129.155,129.155,0.0,43.084,43.084,,0.141,,,,,46.605,,,,,218.985,259.327,556.069,-296.742,0.0,,,365.801,348.033,291.113,56.92,17.768,625.128,,34.295,34.295,,,,0.0,0.0,0.0,0.0,,,131.58,,,131.58,165.875,0.0,0.0,0.0,0.0,,36.272,,,,,,36.272,36.272,202.147,0.0,144.296,,,-12.391,510.979,-0.918,641.966,0.0,641.966,844.113,
09/30/2007,952.54,222.756,150.011,72.745,75.79,75.79,,0.113,,,,,55.07,,,,,353.729,232.864,525.306,-292.442,0.0,,,365.947,346.987,291.113,55.874,18.96,598.811,,32.799,32.799,,,,0.0,0.0,0.0,0.0,,,214.126,,,214.126,246.925,0.0,0.0,0.0,0.0,,39.639,,,,,,39.639,39.639,286.564,0.0,148.228,,,-17.635,536.933,-1.55,665.976,0.0,665.976,952.54,
12/31/2007,996.332,241.056,98.912,142.144,76.842,76.842,,0.142,,,,,50.217,,,,,368.257,234.041,535.403,-301.362,0.0,,,394.034,373.97,308.598,65.372,20.064,628.075,,37.029,37.029,,,,0.0,0.0,0.0,0.0,,,209.904,,,209.904,246.933,0.0,0.0,0.0,0.0,,46.234,,,,,,46.234,46.234,293.167,0.0,159.384,,,-22.894,568.463,-1.788,703.165,0.0,703.165,996.332,
03/31/2008,1115.892,251.925,249.58,2.345,121.523,121.523,,0.063,,,,,61.062,,,,,434.573,222.831,530.832,-308.001,57.637,,,400.851,372.53,308.671,63.859,28.321,681.319,,36.895,36.895,,,,0.0,0.0,0.0,0.0,,,296.519,,,296.519,333.414,0.0,0.0,0.0,0.0,,46.081,,,,,,46.081,46.081,379.495,0.0,165.356,,,-33.096,606.781,-2.644,736.397,0.0,736.397,1115.892,
06/30/2008,1018.356,219.507,217.199,2.308,55.214,55.214,,0.0,,,,,50.867,,,,,325.588,239.315,553.921,-314.606,57.171,,,396.282,370.871,308.024,62.847,25.411,692.768,,70.368,70.368,,,,0.0,0.0,0.0,0.0,,,140.324,,,140.324,210.692,0.0,0.0,0.0,0.0,,41.238,,,,,,41.238,41.238,251.93,0.0,169.129,,,-37.241,637.501,-2.963,766.426,0.0,766.426,1018.356,
09/30/2008,1398.756,185.195,183.059,2.136,154.654,154.654,0.0,0.0,0.0,0.0,0.0,0.0,52.478,,,,36.843,392.327,260.648,577.272,-316.624,57.128,,57.128,688.653,664.027,523.395,140.632,24.626,1006.429,,167.905,81.153,,,86.752,145.876,0.0,,,,145.876,193.917,,,19.964,507.698,20.0,20.0,,,,62.868,,,,,33.526,29.342,82.868,590.566,0.0,174.961,0.725,174.236,-36.545,672.331,-2.557,808.19,0.0,808.19,1398.756,
12/31/2008,1454.887,205.187,203.326,1.861,137.602,137.602,0.0,0.0,0.0,0.0,0.0,0.0,82.163,,,,65.851,424.952,264.83,590.282,-325.452,57.757,57.757,,707.348,682.1,494.488,187.612,25.248,1029.935,,136.575,40.905,,,95.67,135.124,0.0,,,,135.124,226.059,,,44.443,497.758,20.0,20.0,,,,86.523,,,,,56.06,30.463,106.523,604.281,0.0,182.484,0.726,181.758,-41.811,709.464,0.469,850.606,0.0,850.606,1454.887,
03/31/2009,1590.869,296.722,294.979,1.743,179.954,179.954,0.0,0.0,0.0,0.0,0.0,0.0,73.129,,,,55.279,549.805,277.738,609.87,-332.132,57.461,57.461,,705.865,679.233,494.579,184.654,26.632,1041.064,,168.859,66.212,,,102.647,115.063,0.0,,,,115.063,302.517,,,26.413,586.439,20.0,20.0,,,,87.792,,,,,58.518,29.274,107.792,694.231,0.0,187.544,0.729,186.815,-51.993,760.35,0.737,896.638,0.0,896.638,1590.869,
06/30/2009,1434.299,225.376,165.202,60.174,104.413,104.413,0.0,0.0,0.0,0.0,0.0,0.0,55.657,0.0,,,34.095,385.446,307.571,643.46,-335.889,0.0,,,741.282,715.763,512.568,203.195,25.519,1048.853,,184.9,71.564,0.0,0.0,113.336,104.811,0.0,0.0,0.0,,104.811,102.306,0.0,0.0,27.642,392.017,20.0,20.0,0.0,0.0,,92.152,0.0,0.0,0.0,0.0,51.895,40.257,112.152,504.169,0.0,197.825,0.729,197.096,-69.717,791.677,7.157,926.942,3.188,930.13,1434.299,
09/30/2009,1628.478,340.496,279.243,61.253,156.973,156.973,0.0,0.0,0.0,0.0,0.0,0.0,63.732,,,,43.509,561.201,323.377,663.535,-340.158,0.0,,,743.9,715.776,514.448,201.328,28.124,1067.277,,206.808,86.642,,,120.166,104.841,0.0,,,,104.841,244.535,,,26.661,556.184,0.0,0.0,,,,90.275,,,,,51.366,38.909,90.275,646.459,0.0,202.664,0.729,201.935,-81.201,845.686,11.131,978.28,3.739,982.019,1628.478,
12/31/2009,1665.818,334.158,272.55,61.608,135.183,135.183,0.0,0.0,0.0,0.0,0.0,0.0,109.294,,,,87.103,578.635,345.757,698.744,-352.987,0.0,,,741.426,713.015,514.873,198.142,28.411,1087.183,,186.86,71.246,,,115.614,44.732,0.0,,,,44.732,293.913,,,70.298,525.505,0.0,0.0,,,,91.044,,,,,51.79,39.254,91.044,616.549,0.0,208.615,0.731,207.884,-85.799,910.802,11.547,1045.165,4.104,1049.269,1665.818,
03/31/2010,1880.227,501.678,439.897,61.781,155.902,155.902,0.0,0.0,0.0,0.0,0.0,0.0,111.003,,,,88.514,768.583,372.012,731.993,-359.981,0.0,,,739.632,711.055,515.052,196.003,28.577,1111.644,,213.723,89.152,,,124.571,44.757,0.0,,,,44.757,390.283,,,24.17,648.763,0.0,0.0,,,,99.34,,,,,48.281,51.059,99.34,748.103,0.0,218.538,0.733,217.805,-92.222,991.295,9.995,1127.606,4.518,1132.124,1880.227,
06/30/2010,1627.826,323.368,307.702,15.666,119.21,119.21,0.0,0.0,0.0,0.0,0.0,0.0,57.069,0.0,,,34.729,499.647,388.137,722.125,-333.988,0.0,,,740.042,709.059,514.864,194.195,30.983,1128.179,,236.297,90.364,0.0,0.0,145.933,0.0,0.0,0.0,0.0,,0.0,107.557,0.0,0.0,20.93,343.854,0.0,0.0,0.0,0.0,,99.584,0.0,0.0,0.0,0.0,43.368,56.216,99.584,443.438,0.0,224.943,0.734,224.209,-111.049,1055.591,9.896,1179.381,5.007,1184.388,1627.826,
09/30/2010,1822.905,453.324,450.994,2.33,161.323,161.323,0.0,0.0,0.0,0.0,0.0,0.0,66.128,,,,41.926,680.775,398.52,738.085,-339.565,,,,743.61,710.002,516.104,193.898,33.608,1142.13,,227.491,74.527,,,152.964,0.0,0.0,,,,0.0,264.922,,,19.653,492.413,0.0,0.0,,,,100.945,,,,,45.307,55.638,100.945,593.358,,230.423,0.735,229.688,-147.539,1128.326,12.704,1223.914,5.633,1229.547,1822.905,
12/31/2010,1834.583,461.746,459.282,2.464,152.834,152.834,0.0,0.0,0.0,0.0,0.0,0.0,61.172,,,,36.625,675.752,414.959,769.312,-354.353,0.0,,,743.872,709.564,516.648,192.916,34.308,1158.831,,175.309,62.185,,,113.124,0.0,0.0,,,,,281.532,,,21.531,456.841,0.0,0.0,,,,102.2,,,,,43.914,58.286,102.2,559.041,0.0,234.106,0.735,233.371,-186.641,1208.419,13.623,1269.507,6.035,1275.542,1834.583,
03/31/2011,2070.427,599.071,596.515,2.556,223.953,223.953,0.0,0.0,0.0,0.0,0.0,0.0,64.698,,,,38.408,887.722,437.956,792.667,-354.711,0.0,,,744.749,709.692,517.822,191.87,35.057,1182.705,,178.489,63.741,,,114.748,0.0,0.0,,,,,420.887,,,22.435,599.376,0.0,0.0,,,,126.004,,,,,63.874,62.13,126.004,725.38,0.0,239.549,0.736,238.813,-215.492,1300.862,13.662,1338.581,6.466,1345.047,2070.427,
06/30/2011,1850.503,449.72,447.145,2.575,114.689,114.689,0.0,0.0,0.0,0.0,0.0,0.0,60.241,0.0,,,35.784,624.65,468.244,834.167,-365.923,0.0,,,757.609,719.082,523.62,195.462,38.527,1225.853,,218.537,63.611,0.0,0.0,154.926,0.0,0.0,0.0,0.0,,,97.894,0.0,0.0,22.362,316.431,0.0,0.0,0.0,0.0,,137.801,0.0,0.0,0.0,0.0,69.029,68.772,137.801,454.232,0.0,249.156,0.738,248.418,-243.341,1367.972,15.729,1389.516,6.755,1396.271,1850.503,
09/30/2011,2011.927,325.255,322.918,2.337,151.428,151.428,0.0,0.0,0.0,0.0,0.0,0.0,68.548,,,,46.836,545.231,515.785,891.626,-375.841,0.0,,,950.911,911.03,589.78,321.25,39.881,1466.696,,193.731,65.678,,,128.053,0.0,0.0,,,,,268.965,,,18.135,462.696,0.0,0.0,,,,143.341,,,,,75.49,67.851,143.341,606.037,0.0,256.898,0.739,256.159,-288.398,1424.866,5.348,1398.714,7.176,1405.89,2011.927,
12/31/2011,1924.332,288.248,285.749,2.499,145.488,145.488,0.0,0.0,0.0,0.0,0.0,0.0,95.044,,,,73.284,528.78,524.908,920.239,-395.331,0.0,,,870.644,829.904,553.456,276.448,40.74,1395.552,,147.422,51.413,,,96.009,0.0,0.0,,,,,279.668,,,19.701,427.09,0.0,0.0,,,,135.571,,,,,64.57,71.001,135.571,562.661,0.0,261.495,0.74,260.755,-335.565,1423.651,4.458,1354.039,7.632,1361.671,1924.332,
03/31/2012,2112.202,332.105,329.44,2.665,254.661,254.661,0.0,0.0,0.0,0.0,0.0,0.0,78.602,,,,55.583,665.368,546.55,921.454,-374.904,0.0,,,900.284,859.434,567.316,292.118,40.85,1446.834,,181.979,53.208,,,128.771,0.0,0.0,,,,,372.457,,,23.257,554.436,0.0,0.0,,,,155.108,,,,,63.693,91.415,155.108,709.544,0.0,268.026,0.741,267.285,-367.07,1490.371,3.163,1394.49,8.168,1402.658,2112.202,
06/30/2012,1842.537,176.616,173.984,2.632,93.046,93.046,0.0,0.0,0.0,0.0,0.0,0.0,134.765,0.0,25.008,,78.599,404.427,558.977,941.219,-382.242,0.0,,,879.133,835.181,549.961,285.22,43.952,1438.11,,215.425,61.831,0.0,0.0,153.594,0.0,0.0,0.0,0.0,,,99.454,0.0,0.0,21.953,314.879,0.0,0.0,0.0,0.0,,163.023,0.0,0.0,0.0,0.0,66.197,96.826,163.023,477.902,0.0,273.703,0.741,272.962,-400.409,1488.988,-5.889,1356.393,8.242,1364.635,1842.537,
09/30/2012,2020.32,250.322,247.572,2.75,167.045,167.045,0.0,0.0,0.0,0.0,0.0,0.0,128.686,,28.428,,75.18,546.053,561.78,948.577,-386.797,0.0,,,912.487,861.895,564.841,297.054,50.592,1474.267,,214.482,61.543,,,152.939,0.0,0.0,,,,,259.767,,,4.545,474.249,0.0,0.0,,,,169.675,,,,,67.286,102.389,169.675,643.924,0.0,278.887,0.743,278.144,-426.131,1520.415,-5.412,1367.759,8.637,1376.396,2020.32,
12/31/2012,1914.784,219.319,216.567,2.752,118.322,118.322,0.0,0.0,0.0,0.0,0.0,0.0,113.13,,,,88.122,450.771,559.357,967.348,-407.991,0.0,,,904.656,860.376,566.199,294.177,44.28,1464.013,,195.422,60.383,,,135.039,0.0,0.0,,,,,142.106,,,1.53,337.528,0.0,0.0,,,,171.997,,,,,64.444,107.553,171.997,509.525,0.0,281.645,0.744,280.901,-438.721,1560.13,-6.696,1396.358,8.901,1405.259,1914.784,
03/31/2013,2018.834,280.962,278.01,2.952,171.736,171.736,0.0,0.0,0.0,0.0,0.0,0.0,95.327,,,,71.365,548.025,569.963,997.6,-427.637,0.0,,,900.846,858.595,566.497,292.098,42.251,1470.809,,210.951,53.822,,,157.129,0.0,0.0,,,,,198.504,,,3.145,409.455,0.0,0.0,,,,151.239,,,,,58.956,92.283,151.239,560.694,0.0,285.986,0.744,285.242,-447.779,1616.85,-5.934,1449.123,9.017,1458.14,2018.834,
06/30/2013,1857.018,199.551,196.576,2.975,139.778,139.778,0.0,0.0,0.0,0.0,0.0,0.0,102.835,0.0,16.219,,56.858,442.164,571.657,1005.404,-433.747,0.0,,,843.197,790.935,508.937,281.998,52.262,1414.854,,218.026,55.131,0.0,0.0,162.895,0.0,0.0,0.0,0.0,,,98.191,0.0,0.0,0.713,316.217,0.0,0.0,0.0,0.0,,142.791,0.0,0.0,0.0,0.0,60.103,82.688,142.791,459.008,0.0,292.014,0.745,291.269,-452.766,1575.009,-17.101,1397.156,0.854,1398.01,1857.018,
09/30/2013,2026.807,311.648,308.544,3.104,183.487,183.487,0.0,0.0,0.0,0.0,0.0,0.0,97.341,,5.053,,58.952,592.476,570.493,1010.426,-439.933,,,,863.838,816.074,517.655,298.419,47.764,1434.331,,236.394,57.798,,,178.596,0.0,0.0,,,,,243.353,,,0.0,479.747,0.0,0.0,,,,152.025,,,,,64.026,87.999,152.025,631.772,0.0,299.137,0.751,298.386,-455.049,1562.662,-17.605,1389.145,5.89,1395.035,2026.807,
12/31/2013,1889.113,265.297,262.034,3.263,117.812,117.812,0.0,0.0,0.0,0.0,0.0,0.0,92.636,,,,61.467,475.745,558.043,1013.061,-455.018,0.0,,,855.325,808.477,514.757,293.72,46.848,1413.368,,209.427,62.721,,,146.706,0.0,0.0,,,,,97.725,,,0.0,307.152,0.0,0.0,,,,150.995,,,,,59.941,91.054,150.995,458.147,0.0,305.559,0.752,304.807,-454.98,1599.985,-25.573,1424.991,5.975,1430.966,1889.113,
03/31/2014,2048.865,400.148,396.815,3.333,161.202,161.202,0.0,0.0,0.0,0.0,0.0,0.0,77.146,,,,47.688,638.496,551.511,1017.519,-466.008,0.0,,,858.858,811.562,517.065,294.497,47.296,1410.369,,211.128,54.594,,,156.534,0.0,0.0,,,,,194.56,,,194.56,405.688,0.0,0.0,,,,143.669,,,,,54.574,89.095,143.669,549.357,0.0,312.605,0.754,311.851,-454.965,1655.283,-19.604,1493.319,6.189,1499.508,2048.865,
06/30/2014,1997.636,361.636,358.188,3.448,132.621,132.621,0.0,0.0,0.0,0.0,0.0,0.0,82.834,0.0,,,43.155,577.091,555.837,1038.856,-483.019,0.0,,,864.708,814.811,519.879,294.932,49.897,1420.545,,217.652,52.26,0.0,0.0,165.392,0.0,0.0,0.0,0.0,,,99.16,0.0,0.0,0.0,316.812,0.0,0.0,0.0,0.0,,141.038,0.0,0.0,0.0,0.0,47.921,93.117,141.038,457.85,0.0,321.456,0.753,320.703,-454.74,1682.071,-15.394,1533.393,6.393,1539.786,1997.636,
09/30/2014,2134.627,476.522,473.108,3.414,170.28,170.28,0.0,0.0,0.0,0.0,0.0,0.0,89.07,,,,42.329,735.872,552.414,1047.579,-495.165,0.0,,,846.341,802.84,514.22,288.62,43.501,1398.755,,216.381,62.435,,,153.946,0.0,0.0,,,,,234.884,,,0.0,451.265,0.0,0.0,,,,136.574,,,,,50.552,86.022,136.574,587.839,0.0,332.018,0.767,331.251,-462.121,1702.289,-32.015,1540.171,6.617,1546.788,2134.627,
12/31/2014,1967.866,383.485,379.965,3.52,89.318,89.318,0.0,0.0,0.0,0.0,0.0,0.0,99.976,,,,54.872,572.779,542.989,1049.973,-506.984,0.0,,,852.098,808.908,519.748,289.16,43.19,1395.087,,198.624,55.737,,,142.887,0.0,0.0,,,,,66.356,,,0.0,264.98,0.0,0.0,,,,138.872,,,,,48.339,90.533,138.872,403.852,0.0,339.479,0.769,338.71,-471.514,1731.976,-44.066,1555.875,8.139,1564.014,1967.866,
03/31/2015,2148.677,405.692,402.115,3.577,149.586,149.586,0.0,0.0,0.0,0.0,0.0,0.0,112.643,,,,67.48,667.921,544.623,1067.182,-522.559,0.0,,,936.133,886.406,561.406,325.0,49.727,1480.756,,223.107,58.531,,,164.576,0.0,0.0,,,,,176.451,,,176.451,399.558,0.0,0.0,,,,175.073,,,,,71.153,103.92,175.073,574.631,0.0,344.108,0.769,343.339,-478.525,1778.239,-78.876,1564.946,9.1,1574.046,2148.677,
06/30/2015,2039.832,356.601,353.022,3.579,139.163,139.163,0.0,0.0,0.0,0.0,0.0,0.0,63.835,0.0,,7.097,63.835,559.599,545.874,1093.004,-547.13,0.0,,,934.359,876.06,552.329,323.731,51.202,1480.233,,231.677,63.083,0.0,0.0,168.594,0.0,0.0,0.0,0.0,,,90.232,0.0,0.0,0.0,321.909,0.0,0.0,0.0,0.0,,123.493,0.0,0.0,0.0,0.0,21.731,101.762,123.493,445.402,0.0,351.016,0.76,350.256,-485.453,1796.361,-77.114,1584.81,9.62,1594.43,2039.832,
09/30/2015,2106.609,439.851,436.453,3.398,185.956,185.956,0.0,0.0,0.0,0.0,0.0,0.0,55.856,,,6.318,55.856,681.663,530.336,1088.564,-558.228,0.0,,,894.61,837.32,533.179,304.141,50.972,1424.946,,216.057,59.777,,,156.28,0.0,0.0,,,,,223.343,,,0.0,439.4,0.0,,,,,120.188,,,,,21.103,99.085,120.188,559.588,0.0,357.253,0.766,356.487,-496.212,1804.482,-122.154,1543.369,3.652,1547.021,2106.609,
12/31/2015,1892.54,181.686,178.193,3.493,121.817,121.817,0.0,0.0,0.0,0.0,0.0,0.0,96.785,,,24.889,55.524,359.027,535.551,1081.262,-545.711,0.0,,,997.962,900.895,542.994,357.901,72.178,1533.513,,214.031,56.762,,,157.269,0.0,0.0,,,,,77.778,,,0.0,291.809,0.0,0.0,,,,131.081,,,,,21.38,109.701,131.081,422.89,0.0,361.097,0.764,360.333,-504.158,1743.105,-133.207,1466.837,2.813,1469.65,1892.54,
03/31/2016,2097.059,333.742,330.214,3.528,170.035,170.035,0.0,0.0,0.0,0.0,0.0,0.0,47.749,,,24.242,47.749,551.526,512.34,1061.32,-548.98,0.0,,,1033.193,936.058,565.012,371.046,72.893,1545.533,,231.448,54.222,,,177.226,0.0,0.0,,,,,170.106,,,0.0,401.554,0.0,0.0,,,,136.041,,,,,27.692,108.349,136.041,537.595,0.0,364.77,0.764,364.006,-511.499,1794.012,-91.348,1555.935,3.529,1559.464,2097.059,
06/30/2016,2096.996,311.773,308.164,3.609,162.389,162.389,0.0,0.0,0.0,0.0,0.0,0.0,43.943,0.0,,52.608,43.943,518.105,521.763,1087.806,-566.043,0.0,,,1057.128,930.863,588.007,342.856,73.657,1578.891,,261.394,64.687,0.0,0.0,196.707,0.0,0.0,0.0,0.0,,,100.442,0.0,0.0,0.0,361.836,0.0,0.0,0.0,0.0,,147.961,0.0,0.0,0.0,0.0,29.936,118.025,147.961,509.797,0.0,372.94,0.765,372.175,-519.454,1771.068,-42.467,1582.087,5.112,1587.199,2096.996,
09/30/2016,2324.356,192.755,189.017,3.738,184.294,184.294,0.0,0.0,0.0,0.0,0.0,0.0,46.609,,,32.037,46.609,423.658,514.444,1086.764,-572.32,0.0,,,1386.254,1280.277,854.188,426.089,73.94,1900.698,,220.127,57.423,,,162.704,0.0,0.0,,,,,224.713,,,0.0,444.84,130.0,130.0,,,,142.795,,,,,30.769,112.026,272.795,717.635,0.0,384.587,0.772,383.815,-529.785,1796.099,-49.223,1601.678,5.043,1606.721,2324.356,
12/31/2016,2301.433,201.704,197.86,3.844,127.941,127.941,0.0,0.0,0.0,0.0,0.0,0.0,97.788,,37.202,26.618,60.586,427.433,500.526,1075.996,-575.47,0.0,,,1373.474,1276.366,854.838,421.528,70.49,1874.0,,228.907,47.889,,,181.018,0.0,0.0,,,,,96.649,,,0.0,325.556,225.0,225.0,,,,139.244,,,,,32.452,106.792,364.244,689.8,0.0,395.93,0.775,395.155,-537.823,1797.634,-50.828,1604.913,6.72,1611.633,2301.433,
03/31/2017,2317.809,212.709,208.759,3.95,133.683,133.683,0.0,0.0,0.0,0.0,0.0,0.0,82.2,,43.391,35.497,38.809,428.592,498.262,877.0,-378.738,0.0,,,1390.955,1260.109,838.805,421.304,95.349,1889.217,,189.022,30.203,,,158.819,0.0,0.0,,,,,213.143,,,76.531,402.165,120.0,120.0,,,,134.72,,,,,30.228,104.492,254.72,656.885,0.0,405.578,0.778,404.8,-551.979,1837.738,-37.013,1654.324,6.6,1660.924,2317.809,
06/30/2017,2315.018,244.439,240.426,4.013,148.677,148.677,0.0,0.0,0.0,0.0,0.0,0.0,78.091,0.0,40.266,34.755,37.825,471.207,488.826,824.853,-336.027,0.0,,,1354.985,1221.044,829.086,391.958,99.186,1843.811,,210.05,43.083,0.0,0.0,166.967,0.0,0.0,0.0,0.0,,,167.277,,0.0,63.735,377.327,125.0,125.0,0.0,0.0,,137.367,,0.0,0.0,0.0,34.712,102.655,262.367,639.694,0.0,416.693,0.781,415.912,-569.932,1881.397,-59.119,1669.039,6.285,1675.324,2315.018,
09/30/2017,2383.596,277.89,273.751,4.139,189.783,189.783,0.0,0.0,0.0,0.0,0.0,0.0,73.953,,,31.222,73.953,541.626,476.128,1073.86,-597.732,0.0,,,1365.842,1278.626,860.865,417.761,55.994,1841.97,,229.007,71.371,,,157.636,0.0,0.0,,,,,221.511,,,0.0,450.518,135.0,135.0,,,,133.473,,,,,34.755,98.718,268.473,718.991,0.0,423.143,0.785,422.358,-623.756,1894.372,-35.72,1658.039,6.566,1664.605,2383.596,
12/31/2017,2211.6,216.507,212.239,4.268,134.274,134.274,0.0,0.0,0.0,0.0,0.0,0.0,119.028,,43.496,31.968,75.532,469.809,418.339,779.193,-360.854,0.0,,,1323.452,1219.743,832.943,386.8,71.741,1741.791,,169.658,32.73,,,136.928,0.0,0.0,,,,0.0,127.161,,,57.208,296.819,165.0,165.0,,,,222.417,,,,,31.745,190.672,387.417,684.236,0.0,434.642,0.787,433.855,-666.684,1812.746,-60.745,1519.959,7.405,1527.364,2211.6,
03/31/2018,2288.326,269.525,265.325,4.2,155.418,155.418,0.0,0.0,0.0,0.0,0.0,0.0,114.397,,43.624,30.5,70.773,539.34,418.359,781.915,-363.556,0.0,,,1330.627,1230.985,845.843,385.142,69.142,1748.986,,172.703,33.992,,,138.711,0.0,0.0,,,,0.0,205.923,,,72.624,378.626,120.0,120.0,,,,220.022,,,,,33.519,186.503,340.022,718.648,0.0,450.912,0.792,450.12,-685.552,1852.122,-59.195,1558.287,11.391,1569.678,2288.326,
06/30/2018,2344.961,434.945,430.69,4.255,146.726,146.726,0.0,0.0,0.0,0.0,0.0,0.0,106.329,0.0,47.132,38.78,59.197,688.0,388.654,765.182,-376.528,0.0,,,1268.307,1176.818,813.887,362.931,52.709,1656.961,,199.569,47.477,0.0,0.0,152.092,3.0,0.0,0.0,0.0,,3.0,163.212,,0.0,56.439,365.781,290.073,290.073,0.0,0.0,,160.711,,0.0,0.0,0.0,29.115,131.596,450.784,816.565,0.0,455.446,0.793,454.653,-711.365,1917.373,-142.168,1519.286,9.11,1528.396,2344.961,
