Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBITDA,Gross Margin %,Pretax Income (Loss),Net Income,Net Income Surprise %,Source: Bloomberg
06/30/1999,,,10.041,,10.041,10.041,,,,,,,,,
09/30/1999,,,13.819,,13.819,13.819,,,,,,,,,
12/31/1999,,,12.953,,12.953001,12.953001,,,,,,,,,
03/31/2000,,,29.232,,29.232,29.232,,,,,,,,,
06/30/2000,,,11.355,,11.355,11.355,,,,,,,,,
09/30/2000,,,12.867,,12.867,12.867,,4.25531914893617,,,,,,,
12/31/2000,,,13.539,,13.539003,13.539003,,6.25000000000001,,,,,,,
03/31/2001,,,23.552999,,23.553001,23.553001,,-20.5357142857143,,,,,,,
06/30/2001,,,11.665,,11.665,11.665,,-12.7659574468085,,,,,,,
09/30/2001,,,21.0,,21.8,21.8,,18.75,,,,,,,
12/31/2001,,,20.558001,,20.558,20.558,,75.0,,,,,,,
03/31/2002,,,28.1,,28.1,28.1,,,,,,,,,
06/30/2002,,,21.799999,,21.8,21.8,,54.5454545454546,,,,,,,
09/30/2002,,,30.5,,30.5,30.5,,25.0,,,,,,,
12/31/2002,,,29.200001,,28.1,28.1,,73.9961759082218,,,,,,,
03/31/2003,,,28.700001,,32.999999,32.999999,,-5.15463917525773,,,,,,,
06/30/2003,,,1.6,,2.7,2.7,,-79.4344473007712,,,,,,,
09/30/2003,,,32.900002,,34.099999,34.099999,,15.606936416185,,,,,,,
12/31/2003,,,30.5,,24.9,24.9,,20.3830369357045,,,,,,,
03/31/2004,,,45.599998,,42.6,42.6,,,,,,,,,
06/30/2004,,,9.9,,4.6,4.6,,-21.9219219219219,,,,,,,
09/30/2004,,,37.099998,,34.8,34.8,,-7.73532152842497,,,,,,,
12/31/2004,,,57.700001,,57.7,57.7,,42.3255813953488,,,,,,,
03/31/2005,,,61.700001,,65.899997,65.899997,,25.4841208365608,,,,,,,
06/30/2005,,,23.9,,23.900001,23.900001,,77.8523489932886,,,,,,,
09/30/2005,,29.0,48.200001,,48.1,48.1,,71.7032967032967,,,,,,66.2069,
12/31/2005,,18.0,20.745001,,19.5,19.5,,14.4708423326134,,,,,,15.2500055555555,
03/31/2006,,,60.099998,,60.100002,60.100002,,0.0,,,,,,,
06/30/2006,,32.0,36.700001,-22.4436287362349,34.900001,34.900001,,13.7254901960784,,,,,,14.687503125,
09/30/2006,,32.0,35.0,-28.7956182025547,39.500001,39.500001,,0.0,,,,,,9.375,
12/31/2006,,32.0,16.57,-4.13367732647815,21.3,21.3,,-45.3237410071942,,,,,,-48.21875,
03/31/2007,,,100.0,10.9737413333333,139.399997,139.399997,,6.09756097560976,,,,,,,
06/30/2007,,22.0,9.84,17.673141554559,-16.4,-16.4,,-61.6613418530351,,,,,,-55.2727272727273,
09/30/2007,,,10.9,-9.75765306122449,43.200002,43.200002,,-62.1621621621622,,,,,,,
12/31/2007,,99.0,91.099998,20.5354369291339,85.1,85.1,,-1.65289256198347,,,,,,-7.9798,
03/31/2008,,134.0,143.511993,10.65741889043,135.800006,135.800006,,11.5776844631074,,,,,,7.09850223880596,
06/30/2008,,32.0,33.928001,31.938222046332,24.1,24.1,,8.04020100502512,,,,,,6.02500312500001,
09/30/2008,,30.0,21.966999,21.5805393436439,-59.100002,-59.100002,,-38.3259911894273,,,,,,-26.77667,
12/31/2008,,,21.799999,,25.6,25.6,,-83.0932999373826,,,,,,,
03/31/2009,,95.0,120.099998,-26.7719046213681,-180.2,120.1,,27.1393643031785,,,,,,26.4210505263158,
06/30/2009,,12.0,20.299999,,34.7,72.6,,15.5555555555556,,,,,,69.1666583333333,
09/30/2009,,22.0,26.461,,51.1,78.1,,8.6261980830671,,,,,,20.2772727272727,
12/31/2009,,31.0,37.360001,,23.5,67.3,,3.59408033826639,,,,,,20.5161322580645,
03/31/2010,,,115.120003,,49.7,86.656,,-1.32450331125828,,,,,,,
06/30/2010,,31.0,36.400002,,79.1,30.7,,11.1111111111111,,,,,,17.4193612903226,
09/30/2010,,35.0,27.299999,,20.4,23.735,,-22.7373068432671,,,,,,-22.0000028571429,
12/31/2010,,,64.199997,,71.7,70.6,,9.33333333333333,,,,,,,
03/31/2011,,123.5,123.599998,-13.05904483035,122.7,123.286,,-3.08641975308642,,,,,,0.0809700404858295,
06/30/2011,,37.2,29.9,-9.58855205724508,29.1,29.8,,-21.4876033057851,,,,,,-19.6236559139785,
09/30/2011,,30.95,34.431999,-12.4347003731343,36.9,33.2,,10.8247422680412,,,,,,11.2504006462035,
12/31/2011,,74.3,80.329,-14.9436513899324,38.7,79.6,,3.06122448979592,,,,,,8.11440107671601,
03/31/2012,,123.0,122.8,-27.2640820120291,98.9,123.3,,-1.02171136653895,,,,,,-0.162601626016262,
06/30/2012,,29.3,,,48.8,21.7,,,,,,,,,
09/30/2012,,31.45,43.1,-2.1175159628857,65.7,39.3,,53.6312849162011,,,,,,37.0429252782194,
12/31/2012,,75.5,70.2,13.9828987568704,68.0,70.2,,-5.91966173361522,,,,,,-7.01986754966887,
03/31/2013,,127.0,139.371,24.3111111111111,187.5,139.9,,9.72568578553615,,,,,,9.74094488188977,
06/30/2013,,27.75,35.7,33.1213252967496,-5.4,35.7,,20.3208556149733,,,,,,28.6486486486487,
09/30/2013,,36.7,27.472,20.8881754949171,38.1,27.8,,-25.2747252747253,,,,,,-25.1444141689373,
12/31/2013,,76.0,79.5,26.3441654357459,131.6,73.4,,5.76923076923076,,,,,,4.60526315789474,
03/31/2014,,150.0,138.92,87.613855035279,152.4,139.5,,-1.31203650884198,,,,,,-7.38666666666667,
06/30/2014,,37.0,16.5,38.6834462729913,7.2,11.835,,-56.8034557235421,,,,,,-55.4054054054054,
09/30/2014,,,29.2,,83.3,28.7,,-12.5,,,,,,,
12/31/2014,,,66.2,517.256097560976,34.0,66.2,,6.49350649350648,,,,,,,
03/31/2015,,,130.4,-23.7245901639344,129.5,131.0,,-11.5384615384615,,,,,,,
06/30/2015,,,120.2,100.645879732739,-9.3,32.12,,,,,,,,,
09/30/2015,,,,,,,,,,,,,,,
12/31/2015,,,,,,,,,,,,,,,
