Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2011,1195.403,1161.254,34.149,-262.732,262.732,932.671,0.0,-587.323,396.054,191.269,0.0,345.348,13.918,0.0,0.0,0.0,,-13.918,359.266,-80.83,278.436,0.0,0.0,0.0,278.436,0.0,278.436,0.0,0.0,278.436,278.436,0.0,267.397,1.04,1.04,1.04,267.604,1.04,1.04,1.04,
03/31/2012,1043.756,996.909,46.847,-217.574,217.574,826.182,0.0,-624.438,410.549,213.889,0.0,201.744,11.957,-6.36,0.0,-6.36,,-5.597,213.701,-21.029,192.672,0.0,0.0,0.0,192.672,0.0,192.672,0.0,0.0,192.672,192.672,0.0,268.023,0.72,0.72,0.72,268.465,0.72,0.72,0.72,
06/30/2012,817.601,751.766,65.835,-168.223,168.223,649.378,0.0,-577.475,382.309,195.166,0.0,71.903,3.526,0.0,0.0,0.0,,-3.526,75.429,-20.144,55.285,0.0,0.0,0.0,55.285,0.0,55.285,0.0,0.0,55.285,55.285,0.0,268.389,0.21,0.21,0.21,268.972,0.21,0.21,0.21,
09/30/2012,746.294,692.017,54.277,-149.723,149.723,596.571,0.0,-577.728,374.889,202.839,0.0,18.843,14.343,0.0,0.0,0.0,,-14.343,33.186,-12.409,20.777,0.0,0.0,0.0,20.777,0.0,20.777,0.0,0.0,20.777,20.777,0.0,266.503,0.08,0.08,0.08,267.169,0.08,0.08,0.08,
12/31/2012,716.281,677.967,38.314,-153.311,153.311,562.97,0.0,-753.67,428.38,325.29,0.0,-190.7,6.409,,0.0,,,-6.409,-184.291,30.683,-153.608,0.0,0.0,0.0,-153.608,0.0,-153.608,0.0,0.0,-153.608,-153.608,0.0,266.018,-0.58,-0.58,-0.58,266.018,-0.58,-0.58,-0.58,
03/31/2013,813.826,783.186,30.64,-177.826,177.826,636.0,0.0,-613.027,372.728,240.299,0.0,22.973,7.845,-4.929,0.0,-4.929,,-2.916,30.818,14.625,45.443,0.0,0.0,0.0,45.443,0.0,45.443,0.0,0.0,45.443,45.443,0.0,266.322,0.17,0.17,0.17,267.259,0.17,0.17,0.17,
06/30/2013,828.771,796.853,31.918,-165.367,165.367,663.404,0.0,-629.287,443.863,185.424,0.0,34.117,4.164,0.0,0.0,0.0,,-4.164,38.281,-15.003,23.278,0.0,0.0,0.0,23.278,0.0,23.278,0.0,0.0,23.278,23.278,0.0,267.115,0.09,0.09,0.09,268.42,0.09,0.09,0.09,
09/30/2013,847.454,811.429,36.025,-163.718,163.718,683.736,0.0,-599.922,408.564,191.358,0.0,83.814,7.801,0.0,0.0,0.0,,-7.801,91.615,-21.628,69.987,0.0,0.0,0.0,69.987,0.0,69.987,0.0,0.0,69.987,69.987,0.0,268.54,0.26,0.26,0.26,270.825,0.26,0.26,0.26,
12/31/2013,878.396,846.784,31.612,-182.27,182.27,696.126,0.0,-674.487,454.981,219.506,0.0,21.639,0.683,,3.5,,,-4.183,22.322,-4.361,17.961,0.0,0.0,0.0,17.961,0.0,17.961,0.0,0.0,17.961,46.161,28.2,269.481,0.07,0.07,0.171296,272.901,0.07,0.07,0.171296,
03/31/2014,1092.278,1048.28,43.998,-249.287,249.287,842.991,0.0,-870.809,678.821,191.988,0.0,-27.818,-42.832,,28.0,,,14.832,-70.65,124.734,54.084,0.0,0.0,0.0,54.084,0.0,54.084,0.0,0.0,54.084,188.779988,134.695988,271.408,0.2,0.2,0.695558,277.082,0.2,0.2,0.686123,
06/30/2014,1097.0,,,,,870.28301,,,,,,298.8,,,,,,,273.0,,202.5,,,,,,202.5,,,202.5,219.4,,,0.653,0.653,0.779,,0.653,0.653,0.779,
09/30/2014,1141.667,,,,,903.43534711,,,,,,331.0,,,,,,,313.0,,217.5,,,,,,217.5,,,217.5,244.6,,,0.77,0.77,0.886,,0.77,0.77,0.886,
