Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2007,2248.679,833.306,174.225,659.081,125.912,125.912,,124.587,4.653,91.947,27.987,0.0,158.706,,,,,,1242.511,536.316,1520.047,-983.731,415.543,,54.309,42.085,31.886,10.199,12.224,1006.168,,39.654,39.654,,,,0.0,0.0,0.0,0.0,,,146.207,,,146.207,185.861,0.0,0.0,0.0,0.0,,120.845,,,,,,120.845,120.845,306.706,0.0,798.895,,,-125.149,1271.242,-3.015,1941.973,0.0,1941.973,2248.679,
12/31/2007,2616.748,1438.016,831.005,607.011,114.396,114.396,,124.801,4.591,94.355,25.855,0.0,120.009,,,,,,1797.222,524.769,1531.735,-1006.966,215.384,,79.373,43.675,31.886,11.789,35.698,819.526,,35.596,35.596,,,,0.0,0.0,0.0,0.0,,,141.208,,,141.208,176.804,1150.103,1150.103,0.0,0.0,,126.646,,,,,,126.646,1276.749,1453.553,0.0,797.622,,,-919.248,1284.989,-0.168,1163.195,0.0,1163.195,2616.748,
03/31/2008,2512.307,1324.79,487.736,837.054,138.319,138.319,,124.483,4.205,95.973,24.305,0.0,130.138,,,,,,1717.73,522.305,1549.115,-1026.81,194.274,,77.998,43.499,31.886,11.613,34.499,794.577,,39.317,39.317,,,,0.0,0.0,0.0,0.0,,,151.764,,,151.764,191.081,1150.128,1150.128,0.0,0.0,,134.875,,,,,,134.875,1285.003,1476.084,0.0,794.103,,,-1061.663,1301.275,2.508,1036.223,0.0,1036.223,2512.307,
06/30/2008,2543.438,1039.163,685.575,353.588,135.753,135.753,0.0,125.798,3.87,100.493,21.435,0.0,130.621,17.348,,,,46.654,1431.335,520.79,1567.921,-1047.131,513.555,513.555,77.758,43.217,31.886,11.331,34.541,1112.103,,97.396,47.769,,,49.627,0.0,0.0,,,,,97.125,,,0.0,194.521,1150.227,1150.227,,,,146.162,,,,,27.353,118.809,1296.389,1490.91,0.0,788.417,0.184,788.233,-1051.787,1316.609,-0.711,1052.528,0.0,1052.528,2543.438,
09/30/2008,2516.984,1108.415,311.738,796.677,120.888,120.888,0.0,126.835,4.321,102.287,20.227,0.0,130.422,18.624,,,,44.648,1486.56,543.122,1606.267,-1063.145,411.281,411.281,76.021,43.067,31.886,11.181,32.954,1030.424,,117.972,60.514,,,57.458,0.0,0.0,,,,,103.507,,,0.0,221.479,1149.504,1149.504,,,,156.833,,,,,32.941,123.892,1306.337,1527.816,0.0,785.802,0.182,785.62,-1126.893,1330.952,-0.693,989.168,0.0,989.168,2516.984,
12/31/2008,2447.143,1397.611,391.194,1006.417,78.557,78.557,0.0,136.509,4.47,113.674,18.365,0.0,128.255,16.419,,,,42.437,1740.932,543.705,1628.269,-1084.564,76.332,76.332,86.174,54.954,34.179,20.775,31.22,706.211,,77.323,29.273,,,48.05,0.0,0.0,,,,,98.421,,,0.0,175.744,1148.975,1148.975,,,,103.9,,,,,33.98,69.92,1252.875,1428.619,0.0,790.623,0.182,790.441,-1119.806,1342.432,5.275,1018.524,0.0,1018.524,2447.143,
03/31/2009,2405.711,1389.945,446.329,943.616,88.525,88.525,0.0,131.51,3.693,114.676,13.141,0.0,132.809,11.447,0.0,,,51.736,1742.789,531.687,1637.454,-1105.767,50.826,50.826,80.409,61.883,36.165,25.718,18.526,662.922,,71.714,29.228,0.0,0.0,42.486,0.0,0.0,0.0,0.0,,,83.931,0.0,0.0,0.0,155.645,334.184,334.184,0.0,0.0,,425.571,0.0,0.0,0.0,0.0,351.686,73.885,759.755,915.4,0.0,1282.119,0.183,1281.936,-1095.37,1299.25,4.312,1490.311,0.0,1490.311,2405.711,
06/30/2009,2386.409,1407.435,576.979,830.456,98.044,98.044,0.0,113.872,3.75,101.99,8.132,0.0,141.79,11.864,,,,58.887,1761.141,513.765,1636.255,-1122.49,30.729,30.729,80.774,61.804,36.165,25.639,18.97,625.268,,65.76,28.885,,,36.875,0.0,0.0,,,,,83.431,,,0.0,149.191,335.539,335.539,,,,444.471,,,,,367.788,76.683,780.01,929.201,0.0,1278.395,0.183,1278.212,-1090.162,1264.693,4.282,1457.208,0.0,1457.208,2386.409,
09/30/2009,2418.285,1363.994,541.045,822.949,106.651,106.651,0.0,108.451,3.886,91.77,12.795,0.0,148.36,14.055,,,,56.229,1727.456,497.958,1642.178,-1144.22,108.729,108.729,84.142,64.94,36.165,28.775,19.202,690.829,,84.089,33.926,,,50.163,0.0,0.0,,,,,86.261,,,0.0,170.35,337.403,337.403,,,,452.215,,,,,372.7,79.515,789.618,959.968,,1276.39,0.184,1276.206,-1069.516,1247.094,4.349,1458.317,,1458.317,2418.285,
12/31/2009,2443.607,1077.974,361.291,716.683,113.763,113.763,0.0,112.784,4.863,97.314,10.607,0.0,138.216,14.124,,,,50.348,1442.737,495.065,1649.45,-1154.385,421.628,421.628,84.177,65.161,36.165,28.996,19.016,1000.87,,87.552,38.387,,,49.165,0.0,0.0,,,,,97.583,,,0.0,185.135,339.0,339.0,,,,435.597,,,,,377.647,57.95,774.597,959.732,0.0,1275.307,0.184,1275.123,-1048.121,1253.977,2.712,1483.875,,1483.875,2443.607,
03/31/2010,2516.313,1214.323,492.13,722.193,137.806,137.806,0.0,116.579,4.912,100.607,11.06,0.0,142.261,13.068,0.0,,,51.383,1610.969,493.039,1664.437,-1171.398,317.215,317.215,95.09,75.865,40.338,35.527,19.225,905.344,,104.449,44.238,,,60.211,0.0,0.0,0.0,0.0,,,98.941,0.0,0.0,0.0,203.39,340.672,340.672,0.0,0.0,,438.871,0.0,0.0,0.0,0.0,376.713,62.158,779.543,982.933,0.0,1277.007,0.185,1276.822,-1013.358,1266.699,3.032,1533.38,0.0,1533.38,2516.313,
06/30/2010,2693.269,1315.816,523.474,792.342,193.499,193.499,0.0,128.129,5.326,107.902,14.901,0.0,210.438,16.825,,43.526,,54.558,1847.882,507.666,1733.815,-1226.149,160.129,160.129,177.592,127.111,49.474,77.637,50.481,845.387,,176.014,84.517,,,91.497,0.0,0.0,,,,,108.07,,,0.0,284.084,342.223,342.223,,,,499.497,,,,,395.356,104.141,841.72,1125.804,0.0,1275.162,0.186,1274.976,-996.256,1292.812,-4.253,1567.465,0.0,1567.465,2693.269,
09/30/2010,2808.37,1378.768,423.721,955.047,202.754,202.754,0.0,166.569,6.683,129.318,30.568,0.0,169.214,20.061,,1.109,,50.373,1917.305,517.668,1772.563,-1254.895,190.152,190.152,183.245,130.675,49.355,81.32,52.57,891.065,,177.858,73.882,,,103.976,0.0,0.0,,,,,132.282,,,0.0,310.14,344.085,344.085,,,,516.979,,,,,402.378,114.601,861.064,1171.204,0.0,1272.224,0.187,1272.037,-968.832,1331.984,1.79,1637.166,,1637.166,2808.37,
12/31/2010,2828.726,1191.184,500.616,690.568,187.267,187.267,0.0,177.705,6.768,139.801,31.136,0.0,182.288,20.968,,1.109,,52.594,1738.444,528.215,1795.736,-1267.521,381.832,381.832,180.235,138.531,59.457,79.074,41.704,1090.282,,157.25,66.07,,,91.18,0.0,0.0,,,,,142.685,,,0.0,299.935,345.581,345.581,,,,533.265,,,,,415.807,117.458,878.846,1178.781,,1268.637,0.188,1268.449,-924.777,1303.311,2.774,1649.945,,1649.945,2828.726,
03/31/2011,2968.058,1243.496,703.924,539.572,181.202,181.202,,180.8,8.174,141.462,31.164,0.0,169.485,22.234,,,,58.429,1774.983,540.513,1829.677,-1289.164,464.838,464.838,187.724,153.947,76.018,77.929,33.777,1193.075,,200.272,68.433,,,131.839,0.0,0.0,0.0,0.0,,,140.044,0.0,0.0,0.0,340.316,347.334,347.334,0.0,0.0,,467.97,0.0,0.0,0.0,0.0,399.527,68.443,815.304,1155.62,0.0,1268.318,0.19,1268.128,-888.075,1428.838,3.357,1812.438,0.0,1812.438,2968.058,
06/30/2011,3029.299,1517.752,651.383,866.369,196.254,196.254,0.0,202.455,9.568,160.429,32.458,0.0,179.226,22.486,,,,69.267,2095.687,545.703,1853.549,-1307.846,199.55,199.55,188.359,151.611,76.028,75.583,36.748,933.612,,182.485,67.528,,,114.957,0.0,0.0,,,,,145.598,,,0.0,328.083,349.109,349.109,,,,472.885,,,,,401.126,71.759,821.994,1150.077,0.0,1269.494,0.191,1269.303,-857.787,1462.231,5.284,1879.222,0.0,1879.222,3029.299,
09/30/2011,3033.749,1415.438,675.129,740.309,142.409,142.409,0.0,211.206,8.807,158.349,44.05,0.0,164.323,22.367,,,,45.468,1933.376,548.977,1877.821,-1328.844,359.98,359.98,191.416,152.564,76.061,76.503,38.852,1100.373,,149.968,57.792,,,92.176,0.0,0.0,,,,,144.185,,,0.0,294.153,351.371,351.371,,,,484.286,,,,,409.372,74.914,835.657,1129.81,0.0,1270.199,0.191,1270.008,-840.976,1475.312,-0.596,1903.939,0.0,1903.939,3033.749,
12/31/2011,3021.151,1302.273,605.725,696.548,149.277,149.277,0.0,217.853,9.801,138.676,69.376,0.0,160.677,23.706,,,,49.634,1830.08,533.652,1815.835,-1282.183,468.086,468.086,189.333,151.149,76.098,75.051,38.184,1191.071,,132.78,40.039,,,92.741,0.0,0.0,,,,,115.786,,,0.0,248.566,353.341,353.341,,,,477.939,,,,,397.709,80.23,831.28,1079.846,0.0,1270.535,0.192,1270.343,-813.464,1485.989,-1.755,1941.305,0.0,1941.305,3021.151,
03/31/2012,3083.776,1459.009,635.755,823.254,170.201,170.201,0.0,217.278,8.065,139.045,70.168,0.0,169.373,25.658,0.0,,,52.524,2015.861,516.611,1818.55,-1301.939,328.586,328.586,222.718,183.949,93.513,90.436,38.769,1067.915,,139.164,50.287,0.0,0.0,88.877,0.0,0.0,0.0,0.0,,,108.709,0.0,0.0,0.0,247.873,355.05,355.05,0.0,0.0,,490.18,0.0,0.0,0.0,0.0,411.368,78.812,845.23,1093.103,0.0,1269.1,0.193,1268.907,-780.893,1499.365,3.101,1990.673,0.0,1990.673,3083.776,
06/30/2012,3144.84,1661.761,779.848,881.913,174.685,174.685,0.0,221.481,8.439,151.935,61.107,0.0,171.371,25.588,,,,50.815,2229.298,506.229,1826.616,-1320.387,159.476,159.476,249.837,212.45,102.193,110.257,37.387,915.542,,139.196,52.646,,,86.55,0.0,0.0,,,,,110.793,,,0.0,249.989,357.355,357.355,,,,519.506,,,,,416.98,102.526,876.861,1126.85,0.0,1269.801,0.194,1269.607,-765.1,1510.326,2.963,2017.99,0.0,2017.99,3144.84,
09/30/2012,3888.376,1553.41,436.735,1116.675,230.457,230.457,0.0,289.526,7.934,187.734,93.858,0.0,215.885,33.931,,0.0,,65.088,2289.278,536.727,1877.718,-1340.991,154.002,154.002,908.369,867.186,260.059,607.127,41.183,1599.098,,202.351,82.265,,,120.086,0.0,,,,,,123.122,,,0.0,325.473,959.656,959.656,,,,639.149,,,,,434.603,204.546,1598.805,1924.278,0.0,1277.32,0.194,1277.126,-740.907,1420.996,6.689,1964.098,0.0,1964.098,3888.376,
12/31/2012,3843.524,1622.303,465.293,1157.01,177.502,177.502,0.0,261.594,8.73,188.974,63.89,0.0,235.184,30.008,,,,75.472,2296.583,522.737,1885.397,-1362.66,149.662,149.662,874.542,834.115,263.311,570.804,40.427,1546.941,,173.668,54.051,,,119.617,0.0,0.0,,,,,122.611,,,0.0,296.279,971.409,971.409,,,,648.75,,,,,445.492,203.258,1620.159,1916.438,0.0,1273.65,0.195,1273.455,-715.81,1362.472,6.774,1927.086,0.0,1927.086,3843.524,
03/31/2013,3851.405,1578.597,528.334,1050.263,229.955,229.955,0.0,242.334,9.02,181.75,51.564,0.0,185.484,37.439,0.0,,,67.358,2236.37,514.544,1897.685,-1383.141,257.45,257.45,843.041,801.484,271.348,530.136,41.557,1615.035,,202.659,75.551,0.0,0.0,127.108,0.0,0.0,0.0,0.0,,,138.952,0.0,0.0,0.0,341.611,983.385,983.385,0.0,0.0,,592.939,0.0,0.0,0.0,0.0,388.25,204.689,1576.324,1917.935,0.0,1255.823,0.196,1255.627,-682.22,1352.932,6.935,1933.47,0.0,1933.47,3851.405,
06/30/2013,3883.575,961.875,403.231,558.644,232.262,232.262,0.0,256.136,8.063,206.365,41.708,0.0,165.424,35.67,,,,56.674,1615.697,513.723,1917.502,-1403.779,933.375,933.375,820.78,773.312,268.547,504.765,47.468,2267.878,,201.847,77.693,,,124.154,0.0,0.0,,,,,149.817,,,0.0,351.664,974.25,974.25,,,,603.401,,,,,379.512,223.889,1577.651,1929.315,0.0,1253.184,0.197,1252.987,-657.64,1361.829,-3.113,1954.26,0.0,1954.26,3883.575,
09/30/2013,3965.151,1151.911,344.202,807.709,230.493,230.493,0.0,275.124,8.69,211.917,54.517,0.0,163.378,34.318,,,,58.677,1820.906,518.191,1942.994,-1424.803,829.656,829.656,796.398,749.249,268.57,480.679,47.149,2144.245,,179.469,77.768,,,101.701,8.375,8.375,,,,,151.049,,,0.0,338.893,997.912,997.912,,,,609.807,,,,,379.761,230.046,1607.719,1946.612,0.0,1255.617,0.198,1255.419,-626.102,1391.549,-2.525,2018.539,0.0,2018.539,3965.151,
12/31/2013,4003.108,1307.402,375.1,932.302,224.273,224.273,,274.629,9.555,187.822,77.252,0.0,162.724,29.441,,,,61.141,1969.028,520.565,1967.507,-1446.942,723.925,723.925,789.59,742.245,275.967,466.278,47.345,2034.08,,158.926,62.75,,,96.176,14.159,14.159,,,,,143.315,,,0.0,316.4,1005.312,1005.312,,,,606.288,,,,,388.62,217.668,1611.6,1928.0,0.0,1254.963,0.199,1254.764,-603.672,1426.396,-2.579,2075.108,0.0,2075.108,4003.108,
03/31/2014,4067.63,1344.785,466.603,878.182,242.405,242.405,0.0,262.725,9.734,179.692,73.299,0.0,119.484,31.756,0.0,,,20.238,1969.399,531.967,2001.019,-1469.052,798.712,798.712,767.552,721.596,276.097,445.499,45.956,2098.231,,170.781,74.05,,,96.731,17.5,17.5,0.0,0.0,,,147.798,0.0,0.0,0.0,336.079,1003.258,1003.258,0.0,0.0,,592.832,0.0,0.0,0.0,0.0,375.316,217.516,1596.09,1932.169,0.0,1244.783,0.2,1244.583,-577.382,1467.009,1.051,2135.461,0.0,2135.461,4067.63,
06/30/2014,4501.743,1759.861,617.77,1142.091,286.699,286.699,0.0,264.505,11.154,189.419,63.932,0.0,139.286,34.369,,,,33.991,2450.351,569.908,2061.673,-1491.765,527.539,527.539,953.945,907.964,409.885,498.079,45.981,2051.392,,195.607,79.889,,,115.718,17.5,17.5,,,,,146.583,,,0.0,359.69,1335.678,1335.678,,,,636.73,,,,,453.069,183.661,1972.408,2332.098,0.0,1245.391,0.2,1245.191,-565.551,1485.716,4.089,2169.645,0.0,2169.645,4501.743,
09/30/2014,4610.627,1283.109,481.439,801.67,287.473,287.473,0.0,275.746,14.013,186.499,75.234,0.0,132.637,34.35,,,,35.876,1978.965,585.102,2100.78,-1515.678,841.277,841.277,1205.283,1156.99,557.965,599.025,48.293,2631.662,,208.399,94.402,,,113.997,17.5,17.5,,,,,159.585,,,0.0,385.484,1323.871,1323.871,,,,649.064,,,,,469.37,179.694,1972.935,2358.419,0.0,1249.042,0.201,1248.841,-548.879,1507.915,-4.657,2203.421,48.787,2252.208,4610.627,
12/31/2014,4628.917,1122.458,456.339,666.119,242.595,242.595,0.0,276.143,14.301,190.573,71.269,0.0,142.283,35.111,,13.985,,42.697,1783.479,577.123,2112.118,-1534.995,1107.224,1107.224,1161.091,1116.5,565.29,551.21,44.591,2845.438,,181.322,76.933,,,104.389,17.5,17.5,,,,,154.264,,,0.0,353.086,1342.095,1342.095,,,,651.458,,,,,468.842,182.616,1993.553,2346.639,0.0,1253.103,0.201,1252.902,-534.562,1522.185,15.563,2256.289,25.989,2282.278,4628.917,
03/31/2015,4780.713,1958.869,607.815,1351.054,273.937,273.937,0.0,279.456,13.263,197.565,68.628,0.0,152.355,34.717,0.0,13.989,,32.604,2664.617,581.572,2142.416,-1560.844,383.326,383.326,1151.198,1075.688,571.271,504.417,75.51,2116.096,,187.844,86.866,,,100.978,0.0,0.0,0.0,0.0,,,166.128,0.0,0.0,0.0,353.972,1826.858,1826.858,0.0,0.0,,538.857,0.0,0.0,0.0,0.0,381.192,157.665,2365.715,2719.687,0.0,999.717,0.202,999.515,-515.679,1549.54,11.076,2044.654,16.372,2061.026,4780.713,
06/30/2015,4856.985,1532.55,563.547,969.003,277.033,277.033,0.0,303.69,14.066,216.39,73.234,0.0,142.341,33.927,,13.669,,23.7,2255.614,595.247,2177.949,-1582.702,898.024,898.024,1108.1,1042.148,571.66,470.488,65.952,2601.371,,204.779,93.655,,,111.124,0.0,,,,,,167.529,,,0.0,372.308,1858.697,1858.697,,,,527.098,,,,,380.403,146.695,2385.795,2758.103,0.0,1002.137,0.202,1001.935,-505.96,1607.876,-5.171,2098.882,0.0,2098.882,4856.985,
09/30/2015,5786.309,2001.544,539.078,1462.466,281.063,281.063,0.0,363.76,15.135,248.277,100.348,0.0,132.52,38.553,,0.0,,24.624,2778.887,631.6,2240.026,-1608.426,584.91,584.91,1790.912,1711.103,1008.72,702.383,79.809,3007.422,,191.814,72.362,,,119.452,0.0,0.0,,,,,179.962,,,0.0,371.776,2687.874,2687.874,,,,597.278,,,,,448.777,148.501,3285.152,3656.928,0.0,1383.021,0.203,1382.818,-850.635,1600.09,-3.095,2129.381,0.0,2129.381,5786.309,
12/31/2015,5446.553,1007.9,331.451,676.449,248.006,248.006,0.0,319.524,13.305,211.117,95.102,0.0,57.291,36.488,,0.0,18.91,20.803,1632.721,622.842,2256.506,-1633.664,1389.989,1389.989,1801.001,1665.801,1011.227,654.574,116.29,3813.832,,180.332,69.059,,,111.273,0.0,0.0,,,,,163.582,,,0.0,343.914,2406.474,2406.474,,,,569.821,,,,,422.667,147.154,2976.295,3320.209,0.0,1386.018,0.203,1385.815,-837.387,1588.378,-10.665,2126.344,0.0,2126.344,5446.553,
03/31/2016,5537.883,2446.035,2092.751,353.284,286.473,286.473,0.0,306.815,12.179,208.283,86.353,0.0,57.39,41.992,0.0,0.0,14.831,15.398,3096.713,609.396,2267.273,-1657.877,118.549,118.549,1713.225,1619.001,1012.652,606.349,79.393,2441.17,,198.577,79.312,,,119.265,0.0,0.0,0.0,0.0,,0.0,183.432,0.0,0.0,0.0,382.009,2453.405,2453.405,0.0,0.0,,551.55,0.0,0.0,0.0,0.0,399.218,152.332,3004.955,3386.964,0.0,1391.757,0.204,1391.553,-820.066,1582.585,-3.357,2150.919,0.0,2150.919,5537.883,
06/30/2016,7358.756,601.792,600.526,1.266,435.511,435.511,0.0,518.431,14.971,346.506,156.954,0.0,117.254,51.769,,18.398,68.653,47.087,1672.988,732.816,2420.908,-1688.092,0.0,0.0,4952.952,4794.312,2390.955,2403.357,89.987,5685.768,,360.114,137.614,,,222.5,0.0,0.0,,,,,213.171,,,0.0,573.285,3336.504,3336.504,,,,916.418,,,,,468.563,447.855,4252.922,4826.207,0.0,1901.675,0.215,1901.46,-794.287,1439.589,-14.428,2532.549,0.0,2532.549,7358.756,
09/30/2016,7074.396,490.836,489.988,0.848,451.042,451.042,0.0,424.69,15.227,292.536,116.927,0.0,124.167,60.817,,14.08,68.823,49.27,1490.735,716.998,2432.601,-1715.603,0.0,0.0,4866.663,4707.446,2384.74,2322.706,90.394,5583.661,,355.607,131.625,,,223.982,0.0,0.0,,,,,223.196,,,0.0,578.803,3105.433,3105.433,,,,870.648,,,,,416.452,454.196,3976.081,4554.884,0.0,1905.444,0.216,1905.228,-765.904,1395.868,-15.896,2519.512,0.0,2519.512,7074.396,
12/31/2016,7144.581,669.643,663.938,5.705,475.093,475.093,0.0,419.618,14.733,267.399,137.486,0.0,112.396,51.265,,5.757,60.797,55.374,1676.75,698.704,2437.948,-1739.244,30.007,30.007,4739.12,4595.711,2362.09,2233.621,82.612,5467.831,,357.294,135.16,,,222.134,0.0,0.0,,,,,294.259,,,0.0,651.553,3123.994,3123.994,,,,802.136,,,,,386.824,415.312,3926.13,4577.683,0.0,1904.431,0.216,1904.215,-751.778,1425.073,-10.828,2566.898,0.0,2566.898,7144.581,
03/31/2017,7686.9,1302.8,908.7,394.1,471.2,471.2,0.0,417.2,14.4,268.3,134.5,0.0,113.8,41.3,0.0,6.4,68.9,66.1,2305.0,683.3,2452.3,-1769.0,107.5,107.5,4591.1,4447.1,2299.0,2148.1,75.1,5381.9,,361.7,149.2,,,212.5,50.0,0.0,0.0,0.0,,50.0,292.8,0.0,0.0,0.0,704.5,2900.5,2900.5,0.0,0.0,,811.2,0.0,0.0,0.0,0.0,409.1,402.1,3711.7,4416.2,0.0,2537.6,0.2,2537.4,-731.9,1479.4,-14.4,3270.7,0.0,3270.7,7686.9,
06/30/2017,7887.891,1230.246,773.036,457.21,522.963,522.963,0.0,426.843,16.274,279.192,131.377,0.0,118.71,43.778,,0.0,74.065,74.932,2298.762,693.995,2490.172,-1796.177,420.458,420.458,4474.676,4325.584,2299.009,2026.575,75.027,5589.129,,416.39,171.857,,,244.533,11.256,0.0,,,,11.256,308.797,,,0.0,736.443,2983.908,2983.908,,,,754.986,,,,,347.216,407.77,3738.894,4475.337,0.0,2583.808,0.233,2583.575,-719.18,1567.059,-19.133,3412.554,0.0,3412.554,7887.891,
09/30/2017,8055.198,1314.604,826.407,488.197,537.426,537.426,0.0,456.939,19.746,296.941,140.252,0.0,134.453,44.404,,0.0,81.37,90.049,2443.422,722.78,2545.17,-1822.39,529.249,529.249,4359.747,4204.739,2299.009,1905.73,73.638,5611.776,,403.843,182.599,,,221.244,5.98,0.0,,,,5.98,324.363,,,0.0,734.186,3011.852,3011.852,,,,763.036,,,,,328.235,434.801,3774.888,4509.074,0.0,2590.319,0.234,2590.085,-698.078,1671.695,-17.812,3546.124,0.0,3546.124,8055.198,
12/31/2017,8123.793,1099.593,672.079,427.514,545.453,545.453,0.0,487.065,22.488,309.811,154.766,0.0,121.33,60.117,,0.0,70.793,61.213,2253.441,754.78,2605.69,-1850.91,885.392,885.392,4230.18,4083.577,2299.009,1784.568,75.81,5870.352,,421.127,162.718,,,258.409,0.0,0.0,,,,0.0,335.705,,,0.0,756.832,3039.623,3039.623,,,,1142.263,,,,,208.823,933.44,4181.886,4938.718,0.0,2556.508,0.234,2556.274,-684.937,1335.697,-22.193,3185.075,0.0,3185.075,8123.793,
03/31/2018,8257.2,2196.6,901.3,1295.3,555.6,555.6,0.0,476.2,26.0,311.8,138.4,0.0,127.9,0.0,0.0,0.0,100.2,127.9,3356.3,767.9,2644.1,-1876.2,0.0,0.0,4133.0,3961.0,2299.0,1662.0,71.8,4900.9,,373.7,144.1,,,229.6,1309.9,0.0,0.0,0.0,,1309.9,333.8,0.0,0.0,0.0,2017.4,1758.4,1758.4,0.0,0.0,,1201.6,0.0,0.0,0.0,0.0,205.8,995.8,2960.0,4977.4,0.0,2562.7,0.2,2562.5,-662.6,1397.3,-17.6,3279.8,0.0,3279.8,8257.2,
06/30/2018,19248.8,649.7,635.2,14.5,780.5,780.5,0.0,1104.8,74.1,685.2,345.5,0.0,283.4,,,,1675.8,283.4,2818.4,1078.4,2991.1,-1912.7,0.0,,15352.0,13522.1,7273.2,6248.9,154.1,16430.4,,809.5,318.2,,,491.3,1329.8,0.0,,,,1329.8,0.0,,,0.0,2139.3,10019.8,10019.8,,,,1965.9,,,,,854.2,1111.7,11985.7,14125.0,0.0,2637.2,0.2,2637.0,-647.7,3149.2,-14.9,5123.8,0.0,5123.8,19248.8,
09/30/2018,18667.1,464.2,459.7,4.5,662.5,662.5,0.0,836.7,80.6,455.6,300.5,0.0,212.8,0.0,,0.0,1715.5,212.8,2176.2,1051.9,3009.9,-1958.0,0.0,,15439.0,13613.4,6787.5,6825.9,110.1,16490.9,,753.1,271.2,,,481.9,1335.0,0.0,,,,1335.0,0.0,,,0.0,2088.1,9551.1,9551.1,,,,1857.7,,,,,815.4,1042.3,11408.8,13496.9,0.0,2652.7,0.2,2652.5,-625.4,3159.6,-16.7,5170.2,0.0,5170.2,18667.1,
12/31/2018,18155.7,436.2,432.2,4.0,537.3,537.3,0.0,702.5,81.4,392.8,228.3,0.0,201.6,,,,1717.1,201.6,1877.6,1039.7,3042.7,-2003.0,0.0,,15238.4,13414.9,6782.0,6632.9,106.4,16278.1,,643.7,236.0,,,407.7,0.0,0.0,,,,0.0,0.0,,,0.0,643.7,10542.3,10542.3,,,,1808.6,,,,,830.5,978.1,12350.9,12994.6,0.0,2657.5,0.2,2657.3,-601.8,3122.4,-17.0,5161.1,0.0,5161.1,18155.7,
03/31/2019,18350.0,430.9,428.6,2.3,873.8,873.8,0.0,711.7,74.5,413.0,224.2,0.0,198.4,0.0,0.0,0.0,1677.2,198.4,2214.8,996.7,2945.7,-1949.0,0.0,0.0,15138.5,13349.5,6663.9,6685.6,111.8,16135.2,,1013.7,226.4,,,787.3,1360.8,0.0,0.0,0.0,,1360.8,0.0,0.0,0.0,0.0,2374.5,8946.2,8946.2,0.0,0.0,,1741.8,0.0,0.0,0.0,0.0,706.1,1035.7,10688.0,13062.5,0.0,2679.8,0.2,2679.6,-582.2,3210.6,-20.7,5287.5,0.0,5287.5,18350.0,
06/30/2019,18246.4,437.1,434.0,3.1,929.1,929.1,0.0,733.1,78.7,439.7,214.7,0.0,179.2,,,,1680.0,179.2,2278.5,1085.1,3078.1,-1993.0,0.0,,14882.8,13092.6,6663.9,6428.7,110.2,15967.9,,1038.2,245.7,,,792.5,1412.6,0.0,38.7,0.0,38.7,1373.9,0.0,,,0.0,2450.8,8812.0,8711.4,100.6,0.0,100.6,1695.3,,,,,690.0,1005.3,10507.3,12958.1,0.0,2703.5,0.2,2703.3,-568.4,3175.5,-22.3,5288.3,0.0,5288.3,18246.4,
09/30/2019,17858.5,405.1,401.8,3.3,840.7,840.7,0.0,734.2,78.1,457.0,199.1,0.0,197.8,0.0,,0.0,1662.0,197.8,2177.8,1071.8,3112.8,-2041.0,0.0,,14608.9,12851.9,6664.6,6187.3,95.0,15680.7,,995.6,235.6,,,760.0,1427.8,0.0,40.5,0.0,40.5,1387.3,0.0,,,0.0,2423.4,8527.1,8415.3,111.8,0.0,111.8,1546.7,,,,,577.9,968.8,10073.8,12497.2,0.0,2731.7,0.2,2731.5,-545.2,3197.1,-22.3,5361.3,0.0,5361.3,17858.5,
