Date,Total Assets,Cash & Cash Equivalents,ST And LT Investments,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Real Estate Investments,Other Investments,Net Receivables,Total Consumer Loans,Home Equity Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,Payables Broker Dealers,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2009,75431.0,8241.0,48248.0,22120.0,6839.0,,19289.0,8627.0,7393.0,3304.0,3710.0,379.0,664.0,8057.0,-45.0,8012.0,641.0,641.0,551.0,528.0,23.0,359.0,0.0,752.0,,,38820.0,38820.0,26246.0,65066.0,2373.0,0.0,0.0,,0.0,2373.0,1512.0,0.0,0.0,,1512.0,0.0,0.0,0.0,110.0,1297.0,70358.0,0,2312.0,14.0,2298.0,-4291.0,7243.0,-191.0,5073.0,0,5073.0,75431.0,
03/31/2010,78337.0,6294.0,52214.0,23429.0,8763.0,,20022.0,,7654.0,3350.0,3872.0,432.0,9972.0,17626.0,-53.0,17573.0,628.0,628.0,528.0,528.0,0.0,,0.0,1100.0,,,,,,68490.0,1531.0,,,,,1531.0,1309.0,,,,1309.0,,,,,1336.0,72666.0,0,2880.0,14.0,2866.0,-4275.0,7177.0,-111.0,5671.0,0,5671.0,78337.0,
06/30/2010,82295.0,9510.0,52447.0,23703.0,9470.0,,19274.0,9874.0,7876.0,3418.0,3962.0,496.0,555.0,8431.0,-51.0,8380.0,617.0,617.0,528.0,528.0,0.0,,0.0,939.0,,,,,,72303.0,1405.0,,,,,1405.0,1308.0,,,,1308.0,,,,,1400.0,76416.0,0,2902.0,14.0,2888.0,-4268.0,7310.0,-65.0,5879.0,0,5879.0,82295.0,
09/30/2010,87298.0,5701.0,60814.0,26017.0,14390.0,,20407.0,9842.0,8228.0,3480.0,4219.0,529.0,631.0,8859.0,-50.0,8809.0,610.0,610.0,528.0,528.0,0.0,,0.0,994.0,,,,,,76512.0,1483.0,,,,,1483.0,2008.0,,,,2008.0,,,,,1260.0,81263.0,0,2926.0,14.0,2912.0,-4257.0,7363.0,3.0,6035.0,0,6035.0,87298.0,
12/31/2010,92568.0,4931.0,64841.0,23993.0,17762.0,,23086.0,11235.0,8778.0,3500.0,4695.0,583.0,600.0,9378.0,-53.0,9325.0,624.0,624.0,685.0,631.0,54.0,290.0,0.0,637.0,,479.0,50111.0,50111.0,30861.0,81451.0,1389.0,0.0,0.0,,0.0,1389.0,2006.0,0.0,0.0,,2006.0,0.0,0.0,0.0,120.0,1376.0,86342.0,0,3048.0,14.0,3034.0,-4247.0,7409.0,16.0,6226.0,0,6226.0,92568.0,
03/31/2011,94883.0,5548.0,66149.0,26046.0,16646.0,,23457.0,11311.0,9183.0,3494.0,5065.0,624.0,529.0,9712.0,-53.0,9659.0,627.0,627.0,631.0,631.0,0.0,,0.0,958.0,,,,,,83365.0,1626.0,,,,,1626.0,2005.0,,,,2005.0,,,,,1400.0,88396.0,0,3075.0,14.0,3061.0,-4202.0,7580.0,34.0,6487.0,0,6487.0,94883.0,
06/30/2011,97572.0,6466.0,67259.0,27208.0,15799.0,,24252.0,11644.0,9521.0,3513.0,5312.0,696.0,505.0,10026.0,-50.0,9976.0,639.0,639.0,631.0,631.0,0.0,,0.0,957.0,,,,,,86256.0,1356.0,,,,,1356.0,2004.0,,,,2004.0,,,,,1222.0,90838.0,0,3101.0,14.0,3087.0,-4157.0,7745.0,45.0,6734.0,0,6734.0,97572.0,
09/30/2011,102906.0,6376.0,72194.0,28962.0,15775.0,,27457.0,11081.0,9753.0,3527.0,5505.0,721.0,646.0,10399.0,-53.0,10346.0,665.0,665.0,1470.0,1138.0,332.0,,0.0,774.0,,,,,,90673.0,1358.0,,,,,1358.0,2002.0,,,,2002.0,,,,108.0,1110.0,95251.0,0,3837.0,15.0,3822.0,-4130.0,7892.0,56.0,7655.0,0,7655.0,102906.0,
12/31/2011,108553.0,8679.0,75700.0,33965.0,15108.0,,26627.0,11072.0,9866.0,3509.0,5596.0,761.0,300.0,10166.0,-54.0,10112.0,685.0,685.0,1487.0,1161.0,326.0,267.0,0.0,551.0,,475.0,60379.0,60379.0,35489.0,96343.0,1098.0,0.0,0.0,,0.0,1098.0,2001.0,0.0,0.0,,2001.0,0.0,0.0,0.0,240.0,1157.0,100839.0,0,3841.0,15.0,3826.0,-4113.0,7978.0,8.0,7714.0,0,7714.0,108553.0,
03/31/2012,111482.0,6794.0,80134.0,37818.0,14955.0,,27361.0,11207.0,9810.0,3452.0,5597.0,761.0,640.0,10450.0,-50.0,10400.0,684.0,684.0,1480.0,1164.0,316.0,,0.0,783.0,,,,,,98616.0,1219.0,,,,,1219.0,2000.0,,,,2000.0,,,,,1310.0,103145.0,394,3857.0,15.0,3842.0,-4087.0,8097.0,76.0,8337.0,0,8337.0,111482.0,
06/30/2012,111816.0,8089.0,78703.0,40049.0,15506.0,,23148.0,11955.0,9888.0,3408.0,5674.0,806.0,319.0,10207.0,-51.0,10156.0,677.0,677.0,1469.0,1165.0,304.0,,0.0,767.0,,,,,,98090.0,1332.0,,,,,1332.0,1999.0,,,,1999.0,,,,,1285.0,102706.0,885,3863.0,15.0,3848.0,-4072.0,8280.0,154.0,9110.0,0,9110.0,111816.0,
09/30/2012,117658.0,8523.0,83614.0,42448.0,15612.0,,25554.0,11914.0,10159.0,3346.0,5982.0,831.0,607.0,10766.0,-57.0,10709.0,672.0,672.0,1451.0,1159.0,292.0,,0.0,775.0,,,,,,103517.0,1445.0,,,,,1445.0,1776.0,,,,1776.0,,,,,1455.0,108193.0,885,3884.0,15.0,3869.0,-4058.0,8442.0,312.0,9465.0,0,9465.0,117658.0,
12/31/2012,133637.0,12663.0,93422.0,46123.0,18194.0,,29105.0,13458.0,10782.0,3287.0,6507.0,988.0,333.0,11115.0,-56.0,11059.0,675.0,675.0,1547.0,1228.0,319.0,267.0,0.0,546.0,,427.0,78950.0,78950.0,40330.0,119707.0,1068.0,,,,,1068.0,1632.0,,,,1632.0,0.0,0.0,0.0,434.0,1207.0,124048.0,885,3876.0,15.0,3861.0,-4024.0,8554.0,298.0,9589.0,0,9589.0,133637.0,
03/31/2013,133324.0,6931.0,99171.0,48809.0,22920.0,,27442.0,12454.0,11359.0,3193.0,7102.0,1064.0,467.0,11826.0,-59.0,11767.0,681.0,681.0,1533.0,1231.0,302.0,,0.0,787.0,,,,,,119312.0,1152.0,,,,,1152.0,1631.0,,,,1631.0,,,,,1453.0,123548.0,885,3907.0,15.0,3892.0,-3990.0,8674.0,300.0,9776.0,0,9776.0,133324.0,
06/30/2013,135907.0,6234.0,101731.0,48414.0,25818.0,,27499.0,12825.0,11789.0,3125.0,7470.0,1194.0,395.0,12184.0,-57.0,12127.0,711.0,711.0,1521.0,1231.0,290.0,,0.0,758.0,,,,,,121197.0,2150.0,,,,,2150.0,1630.0,,,,1630.0,,,,,1210.0,126187.0,885,3929.0,15.0,3914.0,-3927.0,8830.0,3.0,9720.0,0,9720.0,135907.0,
09/30/2013,140211.0,7362.0,104086.0,51865.0,28219.0,,24002.0,13124.0,12167.0,3054.0,7835.0,1278.0,511.0,12678.0,-52.0,12626.0,738.0,738.0,1505.0,1227.0,278.0,,0.0,770.0,,,,,,125719.0,1207.0,,,,,1207.0,1904.0,,,,1904.0,,,,,1328.0,130158.0,885,3962.0,15.0,3947.0,-3874.0,9034.0,46.0,10053.0,0,10053.0,140211.0,
12/31/2013,143642.0,7728.0,106006.0,51618.0,30318.0,,24070.0,13951.0,12467.0,3041.0,8006.0,1420.0,509.0,12976.0,-48.0,12928.0,790.0,790.0,1493.0,1227.0,266.0,271.0,0.0,475.0,,521.0,92451.0,92451.0,35333.0,128305.0,1467.0,,,,,1467.0,1903.0,,,,1903.0,0.0,0.0,0.0,239.0,1347.0,133261.0,885,3950.0,15.0,3935.0,-3716.0,9253.0,9.0,10381.0,0,10381.0,143642.0,
03/31/2014,144066.0,7173.0,106207.0,53080.0,32123.0,,21004.0,14571.0,12639.0,3018.0,8050.0,1571.0,482.0,13121.0,-48.0,13073.0,820.0,820.0,1482.0,1227.0,255.0,,0.0,740.0,,,,,,127899.0,1918.0,,,,,1918.0,1902.0,,,,1902.0,,,,,1532.0,133251.0,885,3982.0,15.0,3967.0,-3652.0,9492.0,108.0,10815.0,0,10815.0,144066.0,
06/30/2014,143401.0,6832.0,105374.0,53203.0,32495.0,,19676.0,14670.0,12910.0,3017.0,8055.0,1838.0,522.0,13432.0,-41.0,13391.0,883.0,883.0,1471.0,1227.0,244.0,,0.0,780.0,,,,,,127172.0,1725.0,,,,,1725.0,1901.0,,,,1901.0,,,,,1433.0,132231.0,885,4013.0,15.0,3998.0,-3629.0,9715.0,186.0,11170.0,0,11170.0,143401.0,
09/30/2014,147444.0,8588.0,106670.0,52201.0,34007.0,,20462.0,15416.0,13120.0,2982.0,8075.0,2063.0,458.0,13578.0,-40.0,13538.0,991.0,991.0,1460.0,1227.0,233.0,,0.0,781.0,,,,,,130476.0,2099.0,,,,,2099.0,1900.0,,,,1900.0,,,,,1496.0,135971.0,885,4052.0,15.0,4037.0,-3576.0,9949.0,163.0,11473.0,0,11473.0,147444.0,
12/31/2014,154642.0,11363.0,110469.0,54783.0,34389.0,,21297.0,15669.0,13441.0,2955.0,8127.0,2359.0,469.0,13910.0,-42.0,13868.0,1039.0,1039.0,1454.0,1227.0,227.0,286.0,0.0,494.0,,564.0,102251.0,102251.0,34305.0,137120.0,2004.0,,,,,2004.0,1899.0,,,,1899.0,0.0,0.0,0.0,321.0,1495.0,142839.0,885,4052.0,15.0,4037.0,-3497.0,10198.0,165.0,11803.0,0,11803.0,154642.0,
03/31/2015,160169.0,9011.0,117728.0,61366.0,36321.0,,20041.0,16013.0,13641.0,2878.0,8172.0,2591.0,457.0,14098.0,-38.0,14060.0,1058.0,1058.0,1443.0,1227.0,216.0,,0.0,856.0,,,,,,141120.0,2410.0,,,,,2410.0,2895.0,,,,2895.0,,,,,1586.0,148011.0,885,4088.0,15.0,4073.0,-3458.0,10412.0,231.0,12158.0,0,12158.0,160169.0,
06/30/2015,163627.0,9017.0,119657.0,63415.0,37747.0,,18495.0,16618.0,14050.0,2843.0,8236.0,2971.0,917.0,14967.0,-36.0,14931.0,1091.0,1091.0,1431.0,1227.0,204.0,,0.0,882.0,,,,,,144391.0,2518.0,,,,,2518.0,2894.0,,,,2894.0,,,,,1401.0,151204.0,885,4128.0,15.0,4113.0,-3428.0,10664.0,174.0,12423.0,0,12423.0,163627.0,
09/30/2015,170402.0,10366.0,124601.0,66354.0,40534.0,,17713.0,17089.0,14227.0,2787.0,8274.0,3166.0,639.0,14866.0,-31.0,14835.0,1126.0,1126.0,1419.0,1227.0,192.0,,0.0,966.0,,,,,,150057.0,2707.0,,,,,2707.0,2893.0,,,,2893.0,,,,,1549.0,157206.0,1485,4147.0,15.0,4132.0,-3407.0,10952.0,19.0,13196.0,0,13196.0,170402.0,
12/31/2015,183705.0,11978.0,135784.0,65646.0,50007.0,,20131.0,17313.0,14365.0,2735.0,8334.0,3296.0,582.0,14947.0,-31.0,14916.0,1145.0,1145.0,1408.0,1227.0,181.0,374.0,0.0,787.0,,647.0,128855.0,128855.0,33185.0,162687.0,2588.0,,,,,2588.0,2877.0,,,,2877.0,26.0,0.0,0.0,229.0,1896.0,170303.0,1485,4141.0,15.0,4126.0,-3343.0,11253.0,-134.0,13402.0,0,13402.0,183705.0,
03/31/2016,190998.0,10457.0,145315.0,71516.0,53054.0,,20745.0,15961.0,14406.0,2639.0,8375.0,3392.0,1149.0,15555.0,-33.0,15522.0,1159.0,1159.0,1399.0,1227.0,172.0,,0.0,1185.0,,610.0,135079.0,135079.0,32282.0,167971.0,3648.0,,,,800.0,2848.0,2877.0,74.0,74.0,,2803.0,,,,,1989.0,176485.0,2235,4155.0,15.0,4140.0,-3324.0,11567.0,-120.0,14513.0,0,14513.0,190998.0,
06/30/2016,198052.0,12976.0,148653.0,74228.0,55307.0,,19118.0,16822.0,14615.0,2582.0,8502.0,3531.0,1094.0,15709.0,-31.0,15678.0,1242.0,1242.0,1390.0,1227.0,163.0,,0.0,1291.0,,534.0,136761.0,136761.0,32679.0,169974.0,8392.0,,,,5000.0,3392.0,2876.0,,,,2876.0,,,,,1820.0,183062.0,2235,4192.0,15.0,4177.0,-3302.0,11882.0,-17.0,14990.0,0,14990.0,198052.0,
09/30/2016,209337.0,10431.0,162782.0,75791.0,66056.0,,20935.0,16380.0,14805.0,2472.0,8687.0,3646.0,1026.0,15831.0,-26.0,15805.0,1266.0,1266.0,1381.0,1227.0,154.0,,0.0,1292.0,,578.0,149052.0,149052.0,32961.0,182591.0,6498.0,,,,3001.0,3497.0,2876.0,,,,2876.0,,,,,1902.0,193867.0,2235,4226.0,15.0,4211.0,-3283.0,12261.0,31.0,15470.0,0,15470.0,209337.0,
12/31/2016,223383.0,10828.0,175191.0,77365.0,75203.0,,22623.0,17155.0,15429.0,2350.0,9134.0,3945.0,728.0,16157.0,-26.0,16131.0,1299.0,1299.0,1371.0,1227.0,144.0,382.0,0.0,1026.0,,674.0,162780.0,162780.0,35894.0,199348.0,2407.0,,,,0.0,2407.0,2876.0,,,,2876.0,26.0,,,239.0,2066.0,206962.0,2835,4230.0,15.0,4215.0,-3130.0,12649.0,-163.0,16421.0,0,16421.0,223383.0,
03/31/2017,227061.0,9475.0,180604.0,50588.0,107971.0,,22045.0,16729.0,15574.0,2230.0,9398.0,3946.0,721.0,16295.0,-26.0,16269.0,1305.0,1305.0,1362.0,1227.0,135.0,,0.0,1317.0,,702.0,166187.0,166187.0,34267.0,201156.0,3243.0,,,,600.0,2643.0,3518.0,,,,3518.0,,,,,2162.0,210079.0,2835,4263.0,15.0,4248.0,-3053.0,13069.0,-132.0,16982.0,0,16982.0,227061.0,
06/30/2017,220601.0,9575.0,172187.0,45634.0,107610.0,,18943.0,17993.0,15730.0,2148.0,9581.0,4001.0,1023.0,16753.0,-26.0,16727.0,1335.0,1335.0,1352.0,1227.0,125.0,,0.0,1432.0,,576.0,161724.0,161724.0,33039.0,195339.0,2234.0,,,,300.0,1934.0,3518.0,,,,3518.0,,,,,2021.0,203112.0,2835,4299.0,15.0,4284.0,-3028.0,13495.0,-112.0,17489.0,0,17489.0,220601.0,
09/30/2017,230714.0,12253.0,178798.0,48062.0,114376.0,,16360.0,18461.0,16258.0,2042.0,9802.0,4414.0,665.0,16923.0,-26.0,16897.0,1392.0,1392.0,1342.0,1227.0,115.0,,0.0,1571.0,,586.0,164677.0,164677.0,31480.0,196743.0,10427.0,,,,5000.0,5427.0,3268.0,,,,3268.0,,,,,2249.0,212687.0,2835,4328.0,15.0,4313.0,-2993.0,13963.0,-106.0,18027.0,0,18027.0,230714.0,
12/31/2017,243274.0,14217.0,186599.0,49995.0,120926.0,,15678.0,20576.0,16502.0,1943.0,10016.0,4543.0,649.0,17151.0,-26.0,17125.0,1473.0,1473.0,1227.0,1227.0,0.0,237.0,0.0,1820.0,,792.0,168864.0,168864.0,31243.0,200899.0,16287.0,,,,15000.0,1287.0,4753.0,61.0,61.0,,4753.0,44.0,,,161.0,2605.0,224749.0,2850,4311.0,15.0,4296.0,-2892.0,14408.0,-152.0,18525.0,0,18525.0,243274.0,
03/31/2018,248320.0,14145.0,190833.0,51827.0,125683.0,,13323.0,21153.0,16416.0,1796.0,10078.0,4542.0,894.0,17310.0,-27.0,17283.0,1540.0,1540.0,1328.0,1227.0,101.0,,0.0,2038.0,,875.0,189309.0,189309.0,31088.0,221272.0,1122.0,,,,0.0,1122.0,4128.0,,,,4128.0,,,,,2468.0,228990.0,2850,4355.0,15.0,4340.0,-2837.0,15222.0,-260.0,19330.0,0,19330.0,248320.0,
06/30/2018,261882.0,13250.0,203851.0,55522.0,136792.0,,11537.0,22351.0,16426.0,1698.0,10158.0,4570.0,1194.0,17620.0,-26.0,17594.0,1599.0,1599.0,1320.0,1227.0,93.0,,0.0,1917.0,,622.0,199300.0,199300.0,30347.0,230269.0,3319.0,,,,0.0,3319.0,5789.0,,,,5789.0,,,,,2408.0,241785.0,2850,4405.0,15.0,4390.0,-2783.0,15903.0,-278.0,20097.0,0,20097.0,261882.0,
09/30/2018,272102.0,21830.0,205497.0,57558.0,138952.0,,8987.0,22411.0,16590.0,1602.0,10256.0,4732.0,798.0,17388.0,-26.0,17362.0,1683.0,1683.0,1227.0,1227.0,,,0.0,2092.0,,688.0,212720.0,212720.0,27851.0,241259.0,1522.0,,,,0.0,1522.0,5790.0,,,,5790.0,,,,,2697.0,251268.0,2850,4442.0,15.0,4427.0,-2769.0,16615.0,-304.0,20834.0,0,20834.0,272102.0,
12/31/2018,296482.0,27938.0,224150.0,66578.0,144009.0,,13563.0,21651.0,16630.0,1505.0,10384.0,4741.0,,16630.0,-21.0,16609.0,1769.0,1769.0,1227.0,1227.0,0.0,265.0,0.0,2873.0,,762.0,230661.0,230661.0,32726.0,264149.0,,,,,,,6878.0,52.0,52.0,,6826.0,56.0,,,266.0,4463.0,275812.0,2850,4457.0,15.0,4442.0,-3714.0,17329.0,-252.0,20670.0,0,20670.0,296482.0,
03/31/2019,282815.0,32558.0,206870.0,60005.0,132420.0,,14445.0,20529.0,16531.0,1394.0,10390.0,4747.0,616.0,17147.0,-21.0,17126.0,2410.0,2410.0,1227.0,1227.0,0.0,,0.0,2095.0,,879.0,218575.0,218575.0,29701.0,249155.0,1602.0,0.0,0.0,0.0,0.0,1602.0,7400.0,571.0,0.0,571.0,6829.0,,,,,3033.0,261190.0,2850,4506.0,15.0,4491.0,-3677.0,18017.0,-71.0,21625.0,0,21625.0,282815.0,
06/30/2019,276321.0,24199.0,207658.0,54648.0,138326.0,,14684.0,21428.0,16658.0,1308.0,10487.0,4863.0,463.0,17121.0,-19.0,17102.0,2510.0,2510.0,1227.0,1227.0,,,0.0,2197.0,,724.0,207651.0,207651.0,31013.0,239388.0,4682.0,60.0,0.0,60.0,0.0,4622.0,8034.0,610.0,0.0,610.0,7424.0,,,,,2897.0,255001.0,2850,4557.0,15.0,4542.0,-4866.0,18680.0,99.0,21320.0,0,21320.0,276321.0,
09/30/2019,278987.0,20252.0,213338.0,56483.0,140194.0,,16661.0,21069.0,16912.0,1220.0,10640.0,5052.0,1317.0,18229.0,-17.0,18212.0,2613.0,2613.0,1227.0,1227.0,,,0.0,2276.0,,705.0,208622.0,208622.0,35622.0,244949.0,1762.0,26.0,0.0,26.0,0.0,1736.0,8066.0,639.0,0.0,639.0,7427.0,,,,,2856.0,257633.0,2850,4598.0,15.0,4583.0,-5612.0,19374.0,144.0,21354.0,0,21354.0,278987.0,
12/31/2019,294005.0,29345.0,216611.0,61422.0,134706.0,,20483.0,21767.0,18230.0,1117.0,11704.0,5409.0,,18230.0,-18.0,18212.0,2705.0,2705.0,1227.0,1227.0,0.0,352.0,0.0,3786.0,,745.0,219349.0,219349.0,39220.0,259314.0,128.0,128.0,0.0,128.0,0.0,,7824.0,522.0,0.0,522.0,7430.0,83.0,,,462.0,4321.0,272260.0,2850,4614.0,15.0,4599.0,-5767.0,19960.0,88.0,21745.0,0,21745.0,294005.0,
03/31/2020,370779.0,68458.0,255541.0,221232.0,0.0,,34309.0,19001.0,19550.0,1067.0,12798.0,5685.0,,19550.0,-29.0,19521.0,2291.0,2291.0,1227.0,1227.0,0.0,,0.0,4740.0,,700.0,276777.0,276777.0,49251.0,326728.0,0.0,,,,0.0,,8522.0,,,,8522.0,,,,,9259.0,344509.0,2850,4672.0,15.0,4657.0,-5734.0,20487.0,3995.0,26270.0,0,26270.0,370779.0,
06/30/2020,400484.0,33574.0,314404.0,281216.0,0.0,,33188.0,21421.0,20901.0,981.0,13993.0,5927.0,,20901.0,-30.0,20871.0,2314.0,2314.0,3011.0,1733.0,1278.0,,0.0,4889.0,,748.0,300818.0,300818.0,50135.0,351701.0,0.0,,,,0.0,,8526.0,,,,8526.0,,,,,9442.0,369669.0,5350,4688.0,15.0,4673.0,-5710.0,20876.0,5611.0,30815.0,0,30815.0,400484.0,
