Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2003,27342.0,3482.0,3362.0,120.0,2091.0,2091.0,,1252.0,1252.0,0.0,0.0,0.0,1571.0,,,,,8396.0,6097.0,9622.0,-3525.0,314.0,,,12535.0,3989.0,1029.0,2960.0,,,5538.0,3008.0,18946.0,,2014.0,2014.0,,,,2906.0,2906.0,0.0,0.0,,,2966.0,,,2966.0,7886.0,2517.0,2517.0,0.0,0.0,,2849.0,,,,2849.0,5366.0,13252.0,0.0,5269.0,,,-15871.0,26687.0,-1995.0,14090.0,0.0,14090.0,27342.0,
03/31/2004,29167.0,4432.0,4294.0,138.0,2019.0,2019.0,,1391.0,1391.0,0.0,0.0,0.0,1785.0,,,,,9627.0,6444.0,10371.0,-3927.0,326.0,,,12770.0,2172.0,1074.0,1098.0,,,5675.0,4923.0,19540.0,,4030.0,4030.0,,,,3853.0,3853.0,0.0,0.0,,,1084.999,,,1084.999,8967.999,2614.0,2614.0,0.0,0.0,,2923.0,,,,2923.0,5537.0,14504.999,0.0,5456.0,,,-16378.0,27203.0,-1619.0,14662.0,0.0,14662.0,29166.999,
06/30/2004,29845.0,5181.0,5042.0,139.0,2140.0,2140.0,,1491.0,1491.0,0.0,0.0,0.0,1700.0,,,,,10512.0,6306.0,10291.0,-3985.0,334.0,,,12693.0,4084.0,1048.0,3036.0,,,5757.0,2852.0,19333.0,,4198.0,4198.0,,,,4756.0,4756.0,0.0,0.0,,,1124.0,,,1124.0,10078.0,1796.0,1796.0,0.0,0.0,,2968.0,,,,2968.0,4764.0,14842.0,0.0,5606.0,,,-16839.0,28180.0,-1944.0,15003.0,0.0,15003.0,29845.0,
09/30/2004,29300.0,5520.0,5365.0,155.0,1985.0,1985.0,,1414.0,1414.0,0.0,0.0,0.0,1501.0,,,,,10420.0,6171.0,10271.0,-4100.0,323.0,,,12386.0,3718.0,1039.0,2679.0,,,5567.0,3101.0,18880.0,,4021.0,4021.0,,,,5330.0,5330.0,0.0,0.0,,,862.0,,,862.0,10213.0,1188.0,1188.0,0.0,0.0,,2945.0,,,,2945.0,4133.0,14346.0,0.0,5712.0,,,-17304.0,28509.0,-1963.0,14954.0,0.0,14954.0,29300.0,
12/31/2004,31441.0,6768.0,6707.0,61.0,2244.0,2244.0,,1420.0,1420.0,0.0,0.0,0.0,1849.0,,,,,12281.0,6091.0,10149.0,-4058.0,355.0,,,12714.0,3836.0,1097.0,2739.0,,,5897.0,2981.0,19160.0,,4403.0,4403.0,,,,6021.0,,,,,,709.0,,,709.0,11133.0,1157.0,,,,,3216.0,,,,3216.0,4373.0,15506.0,0.0,5803.0,,,-17625.0,29105.0,-1348.0,15935.0,0.0,15935.0,31441.0,
03/31/2005,31614.0,7026.0,6965.0,61.0,2115.0,2115.0,,1511.0,1511.0,0.0,0.0,0.0,1634.0,,,,,12286.0,6063.0,10267.0,-4204.0,355.0,,,12910.0,3842.0,1098.0,2744.0,,,6089.0,2979.0,19328.0,,4026.0,4026.0,,,,5862.0,,,,,,748.0,,,748.0,10636.0,1141.0,,,,,3326.0,,,,3326.0,4467.0,15103.0,0.0,5938.0,,,-17650.0,29432.0,-1209.0,16511.0,0.0,16511.0,31614.0,
07/01/2005,29678.0,5011.0,4952.0,59.0,2349.0,2349.0,,1476.0,1476.0,0.0,0.0,0.0,1757.0,,,,,10593.0,5830.0,10089.0,-4259.0,356.0,,,12899.0,3771.0,1043.0,2728.0,,,6354.0,2774.0,19085.0,,4288.0,4288.0,,,,3723.0,,,,,,819.0,,,819.0,8830.0,1110.0,,,,,3395.0,,,,3395.0,4505.0,13335.0,0.0,6060.0,,,-18656.0,30485.0,-1546.0,16343.0,0.0,16343.0,29678.0,
09/30/2005,29883.0,5062.0,4951.0,111.0,2217.0,2217.0,,1431.0,,,,,1810.0,,,,,10520.0,5877.0,10217.0,-4340.0,393.0,,,13093.0,3887.0,1083.0,2804.0,,,6466.0,2740.0,19363.0,,5194.0,5194.0,,,,3079.0,,,,,,683.0,,,683.0,8956.0,1121.0,,,,,3280.0,,,,3280.0,4401.0,13357.0,0.0,6207.0,,,-19192.0,31100.0,-1589.0,16526.0,0.0,16526.0,29883.0,
12/31/2005,29427.0,4767.0,4701.0,66.0,2281.0,2281.0,,1424.0,1424.0,0.0,0.0,0.0,1778.0,,,,,10250.0,5786.0,10139.0,-4353.0,360.0,,,13031.0,3821.0,1047.0,2774.0,,,6562.0,2648.0,19177.0,,4493.0,4493.0,,,,4546.0,,,,,,797.0,,,797.0,9836.0,1154.0,,,,,2082.0,,,,2082.0,3236.0,13072.0,0.0,6369.0,,,-19644.0,31299.0,-1669.0,16355.0,0.0,16355.0,29427.0,
03/31/2006,29811.0,4492.0,4364.0,128.0,2237.0,2237.0,,1549.0,1549.0,0.0,0.0,0.0,1832.0,,,,,10110.0,5936.0,,,367.0,,,13398.0,4113.0,1133.0,2980.0,,,6599.0,2686.0,19701.0,,4954.0,4954.0,,,,4505.0,,,,,,656.0,,,656.0,10115.0,1152.0,,,,,2138.0,,,,2138.0,3290.0,13405.0,0.0,6455.0,,,-20144.0,31672.0,-1577.0,16406.0,0.0,16406.0,29811.0,
06/30/2006,30350.0,4130.0,4004.0,126.0,2593.0,2593.0,,1624.0,1624.0,0.0,0.0,0.0,1706.0,,,,,10053.0,6254.0,,,362.0,,,13681.0,4203.0,1210.0,2993.0,,,6774.0,2704.0,20297.0,,5317.0,5317.0,,,,3788.0,,,,,,707.0,,,707.0,9812.0,1140.0,,,,,2276.0,,,,2276.0,3416.0,13228.0,0.0,6528.0,,,-20809.0,32780.0,-1377.0,17122.0,0.0,17122.0,30350.0,
09/29/2006,31303.0,3523.0,3388.0,135.0,2489.0,2489.0,,1592.0,1592.0,0.0,0.0,0.0,1756.0,,,,,9360.0,6728.0,,,421.0,,,14794.0,5101.0,1306.0,3795.0,,,6974.0,2719.0,21943.0,,5620.0,5620.0,,,,3098.0,,,,,,516.0,,,516.0,9234.0,1242.0,,,,,2827.0,,,,2827.0,4069.0,13303.0,0.0,6614.0,,,-20821.0,33514.0,-1307.0,18000.0,0.0,18000.0,31303.0,
12/31/2006,29963.0,2590.0,2440.0,150.0,2587.0,2587.0,,1641.0,923.0,0.0,548.0,170.0,1623.0,,,,,8441.0,6903.0,11911.0,-5008.0,473.0,,,14146.0,5135.0,1403.0,3732.0,,,6310.0,2701.0,21522.0,,929.0,929.0,,,,3268.0,,,,,,4693.0,,,4693.0,8890.0,1314.0,,,,,2481.0,,,,2481.0,3795.0,12685.0,0.0,6861.0,,,-22118.0,33468.0,-1291.0,16920.0,358.0,17278.0,29963.0,
03/30/2007,33120.0,3783.0,3632.0,151.0,2781.0,2781.0,,1909.0,1093.0,0.0,656.0,160.0,2014.0,,,,,10487.0,7333.0,,,501.0,,,14799.0,5997.0,1764.0,4233.0,,,7483.0,1319.0,22633.0,,5803.0,5803.0,,,,4986.0,,,,,,463.0,,,463.0,11252.0,1454.0,,,,,3203.0,,,,3203.0,4657.0,15909.0,0.0,7025.0,,,-22794.0,33877.0,-897.0,17211.0,0.0,17211.0,33120.0,
06/29/2007,39989.0,4541.0,4364.0,177.0,3315.0,3315.0,,2086.0,1130.0,0.0,747.0,209.0,1970.0,,,,,11912.0,7579.0,,,540.0,,,19958.0,11010.0,3727.0,7283.0,,,6292.0,2656.0,28077.0,,6631.0,6631.0,,,,8088.0,,,,,,529.0,,,529.0,15248.0,1599.0,,,,,4170.0,,,,4170.0,5769.0,21017.0,0.0,7531.0,,,-23027.0,34941.0,-473.0,18972.0,0.0,18972.0,39989.0,
09/28/2007,41670.0,4811.0,4616.0,195.0,3116.0,3116.0,,2048.0,1050.0,0.0,785.0,213.0,2120.0,,,,,12095.0,8003.0,14114.0,-6111.0,504.0,,,21068.0,11832.0,4170.0,7662.0,,,6602.0,2634.0,29575.0,,7130.0,7130.0,,,,8052.0,,,,,,384.0,,,384.0,15566.0,1594.0,,,,,4841.0,,,,4841.0,6435.0,22001.0,0.0,7827.0,,,-23497.0,35809.0,-470.0,19669.0,0.0,19669.0,41670.0,
12/31/2007,43269.0,4308.0,4093.0,215.0,3317.0,3317.0,,2220.0,1199.0,0.0,789.0,232.0,2260.0,,,,,12105.0,8493.0,14444.0,-5951.0,488.0,,,22183.0,12219.0,4256.0,7963.0,,,7289.0,2675.0,31164.0,,6915.0,6915.0,,,,6052.0,,,,,,258.0,,,258.0,13225.0,3277.0,,,,,5023.0,,,,5023.0,8300.0,21525.0,0.0,,,,-23375.0,36235.0,626.0,13486.0,0.0,13486.0,35011.0,
03/28/2008,47004.0,6420.0,6199.0,221.0,3500.0,3500.0,,2447.0,1355.0,0.0,835.0,257.0,2521.0,,,,,14888.0,8675.0,,,549.0,,,22892.0,12617.0,4334.0,8283.0,,,7573.0,2702.0,32116.0,,7805.0,7805.0,,,,7415.0,,,,,,368.0,,,368.0,15588.0,3259.0,,,,,5125.0,,,,5125.0,8384.0,23972.0,0.0,8542.0,,,-23552.0,36843.0,1199.0,23032.0,0.0,23032.0,47004.0,
06/27/2008,47731.0,6857.0,6571.0,286.0,4073.0,4073.0,,2531.0,1477.0,0.0,826.0,228.0,2628.0,,,,,16089.0,8712.0,15124.0,-6412.0,552.0,,,22378.0,12929.0,4062.0,8867.0,,,6815.0,2634.0,31642.0,,7978.0,7978.0,,,,8283.0,,,,,,359.0,,,359.0,16620.0,2874.0,,,,,5055.0,,,,5055.0,7929.0,24549.0,0.0,8685.0,,,-24241.0,37386.0,1352.0,23182.0,0.0,23182.0,47731.0,
09/26/2008,48180.0,8084.0,7797.0,287.0,3674.0,3674.0,,2321.0,1313.0,0.0,800.0,208.0,2741.0,,,,,16820.0,8527.0,14956.0,-6429.0,530.0,,,22303.0,12787.0,4011.0,8776.0,,,6891.0,2625.0,31360.0,,7659.0,7659.0,,,,8647.0,,,,,,281.0,,,281.0,16587.0,2877.0,,,,,4971.0,,,,4971.0,7848.0,24435.0,0.0,8807.0,,,-24218.0,38397.0,759.0,23745.0,0.0,23745.0,48180.0,
12/31/2008,40519.0,4979.0,4701.0,278.0,3090.0,3090.0,,2187.0,1191.0,0.0,706.0,290.0,1920.0,,,,,12176.0,8326.0,14400.0,-6074.0,463.0,,,19554.0,12505.0,4029.0,8476.0,,,5316.0,1733.0,28343.0,,6205.0,6205.0,,,,6531.0,,,,,,252.0,,,252.0,12988.0,2781.0,,,,,4278.0,,,,4278.0,7059.0,20047.0,0.0,8846.0,,,-24213.0,38513.0,-2674.0,20472.0,383.0,20855.0,40902.0,
04/03/2009,43103.0,7079.0,6816.0,263.0,3139.0,3139.0,0.0,2298.0,1254.0,0.0,731.0,313.0,2198.0,,,,2095.0,14714.0,8425.0,14635.0,-6210.0,441.0,441.0,,19523.0,12414.0,3988.0,8426.0,,,5316.0,1793.0,28389.0,,5885.0,,356.0,,5529.0,7162.0,6701.0,,,,461.0,122.0,,100.0,0.0,13169.0,5017.0,5017.0,,,,3809.0,,,865.0,2844.0,8826.0,21995.0,0.0,8901.0,880.0,8021.0,-24207.0,38911.0,-2893.0,20712.0,396.0,21108.0,43103.0,
07/03/2009,46054.0,7945.0,7647.0,298.0,3746.0,3746.0,0.0,2483.0,1375.0,0.0,778.0,330.0,2198.0,,,,2117.0,16372.0,8904.0,15474.0,-6570.0,488.0,488.0,,20290.0,12627.0,4092.0,8535.0,,,5804.0,1859.0,29682.0,,7122.0,,780.0,,6342.0,6431.0,6382.0,,,,49.0,14.0,,55.0,0.0,13567.0,5017.0,5017.0,,,,3953.0,,,902.0,2996.0,8970.0,22537.0,0.0,8991.0,880.0,8111.0,-24174.0,39999.0,-1740.0,23076.0,441.0,23517.0,46054.0,
10/02/2009,47107.0,9125.0,8846.0,279.0,3465.0,3465.0,0.0,2341.0,1323.0,0.0,712.0,306.0,2061.0,1.0,,,1985.0,16992.0,9099.0,15773.0,-6674.0,496.0,496.0,,20520.0,12625.0,4100.0,8525.0,,,5985.0,1909.0,30115.0,,7189.0,,469.0,,6720.0,6186.0,6136.0,,,,50.0,35.0,,66.0,0.0,13410.0,5028.0,5028.0,,,,4247.0,,,1123.0,3058.0,9275.0,22685.0,0.0,9107.0,880.0,8227.0,-24343.0,40944.0,-1753.0,23955.0,467.0,24422.0,47107.0,
12/31/2009,48671.0,9213.0,7021.0,2192.0,3758.0,3758.0,0.0,2354.0,1366.0,0.0,697.0,291.0,2226.0,126.0,,,2156.0,17551.0,9561.0,16467.0,-6906.0,538.0,538.0,,21021.0,12828.0,4224.0,8604.0,,65.0,6217.0,1785.0,31120.0,,6808.0,1410.0,264.0,,5134.0,6800.0,6749.0,0.0,0.0,,51.0,113.0,0.0,0.0,0.0,13721.0,5059.0,5059.0,0.0,0.0,,4545.0,0.0,1296.0,1580.0,1669.0,9604.0,23325.0,0.0,9417.0,880.0,8537.0,-25398.0,41537.0,-757.0,24799.0,547.0,25346.0,48671.0,
04/02/2010,47403.0,8794.0,5684.0,3110.0,3705.0,3705.0,0.0,2327.0,1402.0,0.0,643.0,282.0,2382.0,40.0,,,2220.0,17208.0,9036.0,15788.0,-6752.0,519.0,519.0,,20640.0,12315.0,3905.0,8410.0,,,6230.0,2055.0,30195.0,,6325.0,,404.0,,5921.0,7216.0,6670.0,0.0,0.0,,546.0,42.0,,,0.0,13583.0,4419.0,4419.0,0.0,0.0,,4244.0,,,1481.0,2763.0,8663.0,22246.0,0.0,9526.0,880.0,8646.0,-25345.0,42136.0,-1445.0,24872.0,285.0,25157.0,47403.0,
07/02/2010,48444.0,10166.0,7735.0,2431.0,4001.0,4001.0,0.0,2363.0,1428.0,0.0,645.0,290.0,2044.0,24.0,,,1856.0,18574.0,8931.0,15641.0,-6710.0,539.0,539.0,,20400.0,12109.0,3810.0,8299.0,,,6199.0,2068.0,29870.0,,6475.0,,450.0,,6025.0,7282.0,6738.0,0.0,0.0,,544.0,177.0,,,0.0,13934.0,4427.0,4427.0,0.0,0.0,,4275.0,,,1556.0,2719.0,8702.0,22636.0,0.0,9631.0,880.0,8751.0,-25305.0,43490.0,-2298.0,25518.0,290.0,25808.0,48444.0,
10/01/2010,54089.0,13265.0,10509.0,2756.0,3720.0,3720.0,0.0,2259.0,1320.0,0.0,655.0,284.0,3861.0,25.0,,214.0,3198.0,23105.0,9145.0,15911.0,-6766.0,610.0,610.0,,21229.0,12259.0,3882.0,8377.0,,,6870.0,2075.0,30984.0,,7782.0,,429.0,,7353.0,8937.0,8390.0,0.0,0.0,,547.0,552.0,,,0.0,17271.0,4456.0,4456.0,0.0,0.0,,4161.0,,,1384.0,2777.0,8617.0,25888.0,0.0,9893.0,880.0,9013.0,-25147.0,44541.0,-1381.0,27906.0,295.0,28201.0,54089.0,
12/31/2010,72921.0,11337.0,8517.0,2820.0,4430.0,4430.0,0.0,2650.0,1425.0,0.0,1029.0,196.0,3162.0,,,,2988.0,21579.0,14727.0,21706.0,-6979.0,631.0,631.0,,35984.0,26909.0,11665.0,15244.0,,66.0,6954.0,2055.0,51342.0,,8845.0,1887.0,273.0,0.0,6685.0,9376.0,8100.0,0.0,0.0,,1276.0,287.0,0.0,,0.0,18508.0,14041.0,14041.0,0.0,0.0,,9055.0,0.0,2487.0,4261.0,2307.0,23096.0,41604.0,0.0,10937.0,880.0,10057.0,-27762.0,49278.0,-1450.0,31003.0,314.0,31317.0,72921.0,
04/01/2011,76058.0,12277.0,9075.0,3202.0,4533.0,4533.0,0.0,3033.0,1591.0,0.0,1233.0,209.0,3699.0,,,,3480.0,23542.0,14834.0,22334.0,-7500.0,648.0,648.0,,37034.0,27354.0,11949.0,15405.0,,,6940.0,2740.0,52516.0,,8397.0,,233.0,,8164.0,13399.0,11985.0,,,,1414.0,127.0,,145.0,0.0,21923.0,12681.0,12681.0,0.0,0.0,,8858.0,,,4421.0,4292.0,21539.0,43462.0,0.0,11267.0,880.0,10387.0,-28550.0,50097.0,-535.0,32279.0,317.0,32596.0,76058.0,
07/01/2011,80090.0,14017.0,10166.0,3851.0,5630.0,5630.0,0.0,3237.0,1749.0,0.0,1280.0,208.0,3655.0,,,,3391.0,26539.0,14933.0,22928.0,-7995.0,1387.0,1387.0,,37231.0,27461.0,12004.0,15457.0,,,7069.0,2701.0,53551.0,,9252.0,,396.0,,8856.0,14812.0,12326.0,0.0,0.0,,2486.0,130.0,,49.0,0.0,24194.0,11373.0,11373.0,0.0,0.0,,9099.0,,,4706.0,4344.0,20472.0,44666.0,0.0,11543.0,880.0,10663.0,-28504.0,51816.0,287.0,35142.0,282.0,35424.0,80090.0,
09/30/2011,81753.0,16497.0,12682.0,3815.0,5131.0,5131.0,0.0,3172.0,1751.0,0.0,1209.0,212.0,3391.0,,,,2783.0,28191.0,14522.0,22640.0,-8118.0,1264.0,1264.0,,37776.0,27484.0,12073.0,15411.0,,,7073.0,3219.0,53562.0,,9837.0,,264.0,,9573.0,15480.0,13398.0,0.0,0.0,,2082.0,264.0,,,0.0,25581.0,13708.0,13708.0,0.0,0.0,,8965.0,,,4561.0,4404.0,22673.0,48254.0,0.0,11936.0,880.0,11056.0,-30518.0,52965.0,-1174.0,33209.0,290.0,33499.0,81753.0,
12/31/2011,79974.0,14035.0,12803.0,1232.0,4920.0,4920.0,0.0,3092.0,1680.0,0.0,1198.0,214.0,3450.0,0.0,0.0,,2944.0,25497.0,14939.0,23151.0,-8212.0,1141.0,1141.0,,38397.0,27669.0,12219.0,15450.0,,468.0,7233.0,3027.0,54477.0,,9165.0,2172.0,362.0,0.0,6631.0,14912.0,12871.0,0.0,0.0,,2041.0,206.0,0.0,0.0,0.0,24283.0,13656.0,13656.0,0.0,0.0,,10114.0,0.0,3231.0,4694.0,2189.0,23770.0,48053.0,0.0,12092.0,1760.0,10332.0,-31304.0,53621.0,-2774.0,31635.0,286.0,31921.0,79974.0,
03/30/2012,83897.0,15779.0,10664.0,5115.0,4814.0,4814.0,0.0,3442.0,1921.0,0.0,1294.0,227.0,3988.0,227.0,,,3625.0,28023.0,15300.0,23955.0,-8655.0,1317.0,1317.0,,39257.0,27893.0,12344.0,15549.0,,,7594.0,3543.0,55874.0,,9960.0,9717.0,365.0,,-122.0,14764.0,13375.0,,,,1389.0,122.0,,2.0,0.0,24846.0,16351.0,16351.0,0.0,0.0,,9482.0,,,4819.0,4661.0,25833.0,50679.0,0.0,12437.0,880.0,11557.0,-32364.0,54520.0,-1775.0,32818.0,400.0,33218.0,83897.0,
06/29/2012,85149.0,16966.0,9337.0,7629.0,5397.0,5397.0,0.0,3587.0,1991.0,0.0,1305.0,291.0,3375.0,315.0,,,3026.0,29325.0,15174.0,23917.0,-8743.0,1398.0,1398.0,,39252.0,27751.0,12357.0,15394.0,,,7838.0,3348.0,55824.0,,10139.0,,615.0,,9524.0,16092.0,15964.0,,,,128.0,251.0,,,0.0,26482.0,16390.0,16390.0,,,,9648.0,,,4990.0,4658.0,26038.0,52520.0,0.0,12787.0,880.0,11907.0,-33308.0,56159.0,-3369.0,32269.0,360.0,32629.0,85149.0,
09/28/2012,86654.0,18083.0,9615.0,8468.0,5083.0,5083.0,0.0,3447.0,1880.0,0.0,1263.0,304.0,3099.0,359.0,,,2890.0,29712.0,15388.0,24516.0,-9128.0,1612.0,1612.0,,39942.0,27775.0,12381.0,15394.0,,,8538.0,3270.0,56942.0,,10297.0,,656.0,,9641.0,16549.0,16208.0,,,,341.0,162.0,,14.0,0.0,27008.0,16181.0,16181.0,,,,9875.0,,,5197.0,4664.0,26056.0,53064.0,0.0,13040.0,1760.0,11280.0,-34209.0,57320.0,-2941.0,33210.0,380.0,33590.0,86654.0,
12/31/2012,86174.0,16551.0,8442.0,8109.0,4759.0,4759.0,0.0,3264.0,1773.0,0.0,1171.0,320.0,5754.0,78.0,2973.0,,2229.0,30328.0,14476.0,23486.0,-9010.0,1232.0,1232.0,,40138.0,27337.0,12255.0,15082.0,,395.0,9216.0,3112.0,55846.0,,9080.0,1969.0,471.0,0.0,6640.0,17874.0,16297.0,0.0,0.0,,1577.0,867.0,0.0,0.0,796.0,27821.0,14736.0,14736.0,0.0,0.0,,10449.0,0.0,3312.0,4981.0,2156.0,25185.0,53006.0,0.0,13139.0,1760.0,11379.0,-35009.0,58045.0,-3385.0,32790.0,378.0,33168.0,86174.0,
03/29/2013,88450.0,18428.0,9162.0,9266.0,5007.0,5007.0,0.0,3607.0,1899.0,0.0,1375.0,333.0,4477.0,486.0,1183.0,,2885.0,31519.0,14543.0,23938.0,-9395.0,1227.0,1227.0,,41161.0,27389.0,12291.0,15098.0,,,9850.0,3436.0,56931.0,,9759.0,,382.0,,9377.0,20827.0,16322.0,,,,4505.0,516.0,,43.0,446.0,31102.0,14291.0,14291.0,0.0,0.0,,10163.0,,,5214.0,4906.0,24454.0,55556.0,0.0,13424.0,1760.0,11664.0,-36282.0,58549.0,-3211.0,32480.0,414.0,32894.0,88450.0,
06/28/2013,89511.0,19213.0,9406.0,9807.0,5516.0,5516.0,0.0,3643.0,1909.0,0.0,1397.0,337.0,4200.0,510.0,1145.0,,2610.0,32572.0,14549.0,24151.0,-9602.0,1318.0,1318.0,,41072.0,27706.0,12657.0,15049.0,,,9511.0,3345.0,56939.0,,10332.0,,447.0,,9885.0,21507.0,18314.0,,,,3193.0,630.0,,39.0,468.0,32469.0,14179.0,14179.0,,,,10232.0,,,5298.0,4895.0,24411.0,56880.0,0.0,13750.0,1760.0,11990.0,-37422.0,59978.0,-4083.0,32223.0,408.0,32631.0,89511.0,
09/27/2013,89432.0,20459.0,11118.0,9341.0,5116.0,5116.0,,3321.0,1683.0,0.0,1297.0,341.0,2680.0,502.0,,,2433.0,31576.0,14548.0,24401.0,-9853.0,1150.0,1150.0,,42158.0,27503.0,12412.0,15091.0,,,10385.0,3768.0,57856.0,,10862.0,,418.0,,10444.0,22034.0,18840.0,,,,3194.0,146.0,,21.0,0.0,33042.0,14173.0,14173.0,,,,9752.0,,,5307.0,4424.0,23925.0,56967.0,0.0,13882.0,1760.0,12122.0,-38238.0,61187.0,-4699.0,32132.0,333.0,32465.0,89432.0,
12/31/2013,90055.0,20268.0,10414.0,9854.0,4873.0,4873.0,0.0,3277.0,1692.0,0.0,1240.0,345.0,2886.0,10.0,0.0,,2057.0,31304.0,14967.0,25032.0,-10065.0,1119.0,1119.0,,42665.0,27611.0,12312.0,15299.0,,1067.0,10393.0,3584.0,58751.0,,9712.0,1933.0,309.0,0.0,7470.0,17925.0,16901.0,0.0,0.0,,1024.0,174.0,0.0,0.0,0.0,27811.0,19154.0,19154.0,0.0,0.0,,9650.0,0.0,1772.0,6152.0,1726.0,28804.0,56615.0,0.0,14036.0,1760.0,12276.0,-39091.0,61660.0,-3432.0,33173.0,267.0,33440.0,90055.0,
03/28/2014,91289.0,19433.0,9131.0,10302.0,5233.0,5233.0,0.0,3357.0,1718.0,0.0,1279.0,360.0,3029.0,531.0,,,2850.0,31052.0,14860.0,25255.0,-10395.0,2844.0,2844.0,,42533.0,27595.0,12343.0,15252.0,,,10283.0,4124.0,60237.0,,10074.0,,296.0,,9778.0,19801.0,18250.0,,,,1551.0,181.0,,69.0,0.0,30056.0,18640.0,18640.0,0.0,0.0,,9671.0,,,6257.0,3345.0,28311.0,58367.0,0.0,14092.0,1760.0,12332.0,-39781.0,61937.0,-3594.0,32654.0,268.0,32922.0,91289.0,
06/27/2014,95489.0,21609.0,11618.0,9991.0,5870.0,5870.0,0.0,3536.0,1822.0,0.0,1362.0,352.0,2856.0,478.0,,,2694.0,33871.0,14918.0,25528.0,-10610.0,3601.0,3601.0,,43099.0,27437.0,12296.0,15141.0,,,10857.0,4327.0,61618.0,,10881.0,,454.0,,10427.0,21600.0,20081.0,,,,1519.0,148.0,,59.0,0.0,32629.0,18643.0,18643.0,,,,9916.0,,,6469.0,3388.0,28559.0,61188.0,0.0,14435.0,1760.0,12675.0,-40572.0,63194.0,-2986.0,34071.0,230.0,34301.0,95489.0,
09/26/2014,96314.0,23714.0,11084.0,12630.0,5081.0,5081.0,0.0,3277.0,1645.0,0.0,1267.0,365.0,3380.0,541.0,103.0,,2655.0,35452.0,14738.0,25538.0,-10800.0,3737.0,3737.0,,42387.0,26955.0,12188.0,14767.0,,,10582.0,4309.0,60862.0,,11013.0,,528.0,,10485.0,21699.0,19175.0,,,,2524.0,48.0,,235.0,16.0,32760.0,20111.0,20111.0,,,,9774.0,,,6391.0,3148.0,29885.0,62645.0,0.0,14661.0,1760.0,12901.0,-41361.0,63972.0,-3843.0,33429.0,240.0,33669.0,96314.0,
12/31/2014,92023.0,21675.0,8958.0,12717.0,4466.0,4466.0,0.0,3100.0,1615.0,0.0,1134.0,351.0,3745.0,26.0,679.0,,1362.0,32986.0,14633.0,25258.0,-10625.0,3678.0,3678.0,,40726.0,26372.0,12100.0,14272.0,319.0,479.0,9947.0,3583.0,59037.0,,8722.0,2089.0,400.0,,6233.0,22682.0,19130.0,0.0,0.0,,3552.0,970.0,0.0,,410.0,32374.0,19063.0,19063.0,0.0,0.0,,10025.0,0.0,2585.0,5636.0,1804.0,29088.0,61462.0,0.0,14914.0,1760.0,13154.0,-42225.0,63408.0,-5777.0,30320.0,241.0,30561.0,92023.0,
04/03/2015,91016.0,20049.0,8211.0,11838.0,4461.0,4461.0,0.0,3219.0,1572.0,0.0,1285.0,362.0,4390.0,952.0,785.0,,2432.0,32119.0,14346.0,24984.0,-10638.0,4044.0,4044.0,,40507.0,26054.0,11993.0,14061.0,,,9851.0,3650.0,58897.0,,9245.0,,689.0,,8556.0,16423.0,14383.0,,,,2040.0,455.0,,162.0,158.0,26123.0,26087.0,26087.0,0.0,0.0,,9728.0,,,5432.0,4134.0,35815.0,61938.0,0.0,15121.0,1760.0,13361.0,-42739.0,63524.0,-7069.0,28837.0,241.0,29078.0,91016.0,
07/03/2015,93538.0,20947.0,8805.0,12142.0,4976.0,4976.0,0.0,3224.0,1671.0,0.0,1206.0,347.0,3656.0,908.0,497.0,,2429.0,32803.0,14365.0,25286.0,-10921.0,3002.0,3002.0,,43368.0,26080.0,11706.0,14374.0,,,12771.0,3609.0,60735.0,,10214.0,,437.0,,9777.0,18337.0,16306.0,,,,2031.0,301.0,,259.0,81.0,28852.0,25977.0,25977.0,,,,10068.0,,,5785.0,4024.0,36045.0,64897.0,0.0,15246.0,1760.0,13486.0,-43288.0,65196.0,-8736.0,28418.0,223.0,28641.0,93538.0,
