Date,Revenue,Revenue From Electric,Regulated Electric Revenue,Unregulated Electric Revenue,Other Electric Revenue,Revenue from Gas,Regulated Gas Revenue,Revenue from Water,Other Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Purchased Gas Cost,Purchased Water Cost,Other Cost of Revenue,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Total Interest Income,AFUDC - Equity,Interest Income,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2005,1094.7,524.1,,,,560.1,,,10.5,-568.7,158.0,158.0,0.0,410.7,,,,526.0,-359.2,,81.8,23.0,254.4,166.8,-24.7,,,0.0,,42.4,42.4,0.0,0.0,-17.7,142.1,-52.1,90.0,0.1,,,89.9,0.0,89.9,0.0,0.0,89.9,89.9,,234.0,0.385,0.385,0.385,236.6,0.38,0.38,0.38,
06/30/2005,788.5,574.3,,,,205.8,,,8.4,-328.4,186.4,186.4,,142.0,,,,460.1,-370.2,,79.0,22.7,268.5,89.9,-24.9,,,0.0,,41.5,41.5,,,-16.6,65.0,-8.2,56.8,-5.2,,,62.0,0.0,62.0,0.0,0.0,62.0,62.0,,234.0,0.265,0.245,0.175,236.6,0.26,0.24,0.17,
09/30/2005,797.3,662.5,,,,125.7,,,9.1,-320.8,240.5,240.5,,80.3,,,,476.5,-348.1,,84.6,22.0,241.5,128.4,-22.6,,,2.5,,44.6,44.6,,,-19.5,105.8,-40.0,65.8,-0.4,,,66.2,,66.2,,,66.2,66.2,,234.0,0.285,0.285,0.285,237.2,0.28,0.28,0.28,
12/31/2005,1135.0,588.8,,,,525.9,,0.0,20.3,-606.2,191.8,191.8,,414.4,,,,528.8,-351.0,,85.8,21.0,243.4,177.8,-37.9,,,0.0,,44.9,44.9,0.0,0.0,-7.0,139.9,-48.9,91.0,0.4,,,90.6,0.0,90.6,0.0,0.0,90.6,90.6,,234.0,0.385,0.385,0.385,237.0,0.385,0.385,0.385,
03/31/2006,1247.0,609.9,,,,627.9,,,9.2,-649.6,169.2,169.2,0.0,480.4,,,,597.4,-405.8,,82.6,25.3,297.9,191.6,-24.3,,,0.0,,45.2,45.2,0.0,0.0,-20.9,167.3,-62.9,104.4,-1.3,,,105.7,0.0,105.7,0.0,0.0,105.7,105.7,,234.0,0.45,0.445,0.445,237.0,0.445,0.44,0.44,
06/30/2006,814.4,601.9,,,,204.1,,,8.4,-314.4,184.8,184.8,,129.6,,,,500.0,-392.9,,78.8,24.0,290.1,107.1,-14.9,,,0.0,,42.6,42.6,,,-27.7,92.2,-32.5,59.7,-3.2,,,62.9,0.0,62.9,0.0,0.0,62.9,62.9,,234.0,0.27,0.255,0.25,236.8,0.265,0.25,0.245,
09/30/2006,839.8,689.1,,,,141.2,,,9.5,-314.9,229.8,229.8,,85.1,,,,524.9,-393.7,,82.0,24.6,287.1,131.2,-16.6,,,4.1,,41.5,41.5,,,-20.8,114.6,-43.8,70.8,,,,70.8,,70.8,,,70.8,70.8,,234.0,0.305,0.305,0.305,236.8,0.3,0.3,0.3,
12/31/2006,1095.2,628.5,,,,446.7,,,20.0,-541.4,218.2,218.2,,323.2,,,,553.8,-415.2,,83.0,23.6,308.6,138.6,-25.2,,,,,43.4,43.4,,,-18.2,113.4,-35.8,77.6,0.6,,,77.0,0.0,77.0,0.0,0.0,77.0,77.0,,234.0,0.33,0.33,0.33,237.4,0.325,0.325,0.325,
03/31/2007,1301.1,642.6,,,,644.8,,,13.7,-703.3,229.5,229.5,,473.8,,,,597.8,-413.3,,84.1,26.2,303.0,184.5,-18.8,,,0.0,,42.7,42.7,0.0,0.0,-23.9,165.7,-64.6,101.1,0.2,,,100.9,0.0,100.9,0.0,0.0,100.9,100.9,,234.0,0.43,0.43,0.43,237.4,0.425,0.425,0.425,
06/30/2007,906.5,662.4,,,,233.6,,,10.5,-390.9,232.3,232.3,,158.6,,,,515.6,-410.5,,81.2,25.1,304.2,105.1,-11.7,,,,,42.0,42.0,,,-30.3,93.4,-35.7,57.7,0.2,,,57.5,0.0,57.5,0.0,0.0,57.5,57.5,,233.8,0.245,0.245,0.245,237.0,0.245,0.245,0.245,
09/30/2007,887.5,732.6,,,,133.4,,,21.5,-332.3,254.3,254.3,,78.0,,,,555.2,-396.1,,85.6,26.2,284.3,159.1,-16.8,,,,,42.5,42.5,,,-25.7,142.3,-53.2,89.1,0.2,,,88.9,0.0,88.9,0.0,0.0,88.9,88.9,,233.8,0.355,0.355,0.355,236.4,0.35,0.35,0.35,
12/31/2007,2297.4,,,,,,,,,-622.6,280.3,280.3,,342.3,,,,1674.8,-346.8,,77.3,25.7,243.8,1328.0,-21.8,,,,,40.4,40.4,,,-18.6,1306.2,-62.9,1243.3,0.3,,,1243.0,0.0,1243.0,0.0,0.0,1243.0,1243.0,,233.8,0.405,0.405,0.39,236.8,0.4,0.4,0.385,
03/31/2008,1431.1,667.2,,,,749.9,,0.0,14.0,-898.4,338.2,338.2,,560.2,,,0.0,532.7,-315.2,,77.7,27.1,210.4,217.5,-17.1,,,,,39.2,39.2,,,-22.1,200.4,-77.4,123.0,-0.2,,,123.2,,123.2,,0.0,123.2,123.2,,233.8,0.525,0.525,0.525,236.6,0.52,0.52,0.52,
06/30/2008,945.4,669.9,,,,265.7,,0.0,9.8,-483.6,298.1,298.1,,185.5,,,0.0,461.8,-353.9,,80.4,27.2,246.3,107.9,-15.4,,,0.0,,35.4,35.4,,0.0,-20.0,92.5,-34.3,58.2,0.0,,0.0,58.0,0.0,58.0,0.0,0.0,58.0,58.0,0.0,233.8,0.25,0.25,0.25,236.6,0.245,0.245,0.245,
09/30/2008,851.5,684.9,,,,156.1,,0.0,10.5,-439.8,344.1,344.1,,95.7,,,0.0,411.7,-273.3,,84.0,26.7,162.6,138.4,-17.3,,,,,38.8,38.8,0.0,0.0,-21.5,121.1,-44.5,76.6,-0.9,,,77.5,0.0,77.5,0.0,0.0,77.5,77.5,,233.8,0.33,0.325,0.325,236.4,0.325,0.32,0.32,
12/31/2008,1199.8,664.4,,,,522.9,,0.0,12.5,-639.8,260.3,260.3,,379.5,,,0.0,560.0,-364.6,,84.4,27.2,253.0,195.4,-35.1,,,0.0,,40.3,40.3,,0.0,-5.2,160.3,-60.3,100.0,-0.4,,,100.4,0.0,100.4,0.0,0.0,100.4,100.4,,233.8,0.43,0.43,0.43,235.8,0.425,0.425,0.425,
03/31/2009,1396.2,693.5,641.4,52.1,,686.9,,0.0,15.8,-769.1,266.4,266.4,,502.7,502.7,0.0,0.0,627.1,-384.1,,85.8,28.1,270.2,243.0,-20.2,40.8,,,,40.8,40.8,,,-20.6,222.8,-81.3,141.5,0.0,0.0,0.0,141.5,0.0,141.5,,0.0,141.5,141.5,0.0,233.8,0.605,0.605,0.605,236.0,0.6,0.6,0.6,
06/30/2009,835.7,644.2,586.5,57.7,,181.5,,0.0,10.0,-354.5,252.5,252.5,,102.0,102.0,0.0,0.0,481.2,-362.8,,85.6,27.7,249.5,118.4,-18.0,39.8,,,,39.8,39.8,,,-21.8,100.4,-37.4,63.0,-0.7,-0.7,0.0,63.7,0.0,63.7,,0.0,63.7,63.0,0.0,233.8,0.27,0.27,0.27,235.6,0.27,0.265,0.265,
09/30/2009,815.5,682.7,635.6,47.1,,122.5,,0.0,10.3,-355.3,292.1,292.1,,63.2,63.2,0.0,0.0,460.2,-355.8,,86.5,27.5,241.8,104.4,-13.3,38.4,,,,38.4,38.4,,,-25.1,91.1,-32.9,58.2,-0.3,-0.3,0.0,58.5,0.0,58.5,,0.0,58.5,58.2,0.0,236.0,0.25,0.25,0.25,236.0,0.25,0.245,0.245,
12/31/2009,1061.3,651.2,571.7,79.5,,377.0,,0.0,33.1,-494.3,250.2,250.2,,244.1,244.1,0.0,0.0,567.0,-371.0,,85.9,27.6,257.5,196.0,-17.7,37.7,,,,37.7,37.7,,,-20.0,178.3,-65.2,113.1,-5.6,-5.6,0.0,118.7,0.0,118.7,,0.0,118.7,113.1,0.0,233.8,0.51,0.485,0.485,236.0,0.505,0.48,0.48,
03/31/2010,1248.6,703.8,639.4,64.4,,524.2,,0.0,20.6,-633.2,277.4,277.4,,355.8,355.8,0.0,0.0,615.4,-387.0,,74.4,26.6,286.0,228.4,-28.0,49.4,,,,49.4,49.4,,,-21.4,200.4,-71.4,129.0,-0.7,-0.7,0.0,129.7,0.0,129.7,,0.0,129.7,129.0,0.0,233.8,0.555,0.555,0.555,236.8,0.55,0.55,0.55,
06/30/2010,890.9,701.7,658.1,43.6,,172.1,,0.0,17.1,-354.2,258.4,258.4,,95.8,95.8,0.0,0.0,536.7,-373.4,,76.8,26.3,270.3,163.3,-28.2,53.0,,,,53.0,53.0,,,-24.8,135.1,-47.6,87.5,-1.2,-1.2,0.0,88.7,0.0,88.7,,0.0,88.7,87.5,0.0,233.8,0.38,0.375,0.375,236.6,0.375,0.37,0.37,
09/30/2010,973.2,827.2,774.1,53.1,,127.4,,0.0,18.6,-403.0,335.6,335.6,,67.4,67.4,0.0,0.0,570.2,-367.2,,77.4,26.9,262.9,203.0,-27.7,52.5,,,,52.5,52.5,,,-24.8,175.3,-63.0,112.3,0.1,0.1,0.0,112.2,,112.2,,0.0,112.2,112.3,0.0,233.8,0.48,0.48,0.48,236.8,0.475,0.475,0.475,
12/31/2010,1089.8,703.6,663.9,39.7,,366.5,,0.0,19.7,-461.0,228.5,228.5,,232.5,232.5,0.0,0.0,628.8,-413.1,,77.0,26.2,309.9,215.7,-22.2,51.5,,,,51.5,51.5,,,-29.3,193.5,-67.9,125.6,-0.3,-0.3,0.0,125.9,0.0,125.9,,0.0,125.9,125.6,0.0,233.8,0.54,0.535,0.535,236.8,0.53,0.53,0.53,
03/31/2011,1328.7,776.6,714.1,62.5,,524.7,,0.0,27.4,-610.0,267.6,267.6,,342.4,342.4,0.0,0.0,718.7,-423.1,,81.3,28.3,313.5,295.6,-35.4,63.4,,,,63.4,63.4,,,-28.0,260.2,-89.3,170.9,0.0,0.0,0.0,170.9,0.0,170.9,,0.0,170.9,170.9,0.0,233.7,0.73,0.73,0.73,236.6,0.72,0.72,0.72,
06/30/2011,991.7,762.6,699.1,63.5,,207.8,,0.0,21.3,-407.8,286.0,286.0,,121.8,121.8,0.0,0.0,583.9,-409.5,,82.3,28.3,298.9,174.4,-27.8,57.4,,,,57.4,57.4,,,-29.6,146.6,-48.6,98.0,-11.5,-11.5,0.0,109.5,0.0,109.5,,0.0,109.5,98.0,0.0,233.7,0.47,0.42,0.42,236.6,0.46,0.41,0.41,
09/30/2011,1052.8,900.2,833.7,66.5,,130.3,,0.0,22.3,-420.1,350.9,350.9,,69.2,69.2,0.0,0.0,632.7,-408.4,,82.6,28.9,296.9,224.3,-24.9,56.8,,,,56.8,56.8,,,-31.9,199.4,-69.6,129.8,0.0,0.0,0.0,129.8,0.0,129.8,,0.0,129.8,129.8,0.0,232.2,0.56,0.56,0.56,234.9,0.55,0.55,0.55,
12/31/2011,1113.2,771.9,705.8,66.1,,318.4,,0.0,22.9,-460.5,265.2,265.2,,195.3,195.3,0.0,0.0,652.7,-459.7,,84.0,28.2,347.5,193.0,-22.5,58.2,,,,58.2,58.2,,,-35.7,170.5,-56.4,114.1,-1.9,-1.9,0.0,116.0,0.0,116.0,0.0,0.0,116.0,114.1,0.0,230.9,0.5,0.49,0.49,233.6,0.5,0.49,0.49,
03/31/2012,1191.2,777.3,710.2,53.7,13.4,388.5,,0.0,25.4,-491.3,253.8,253.8,,237.5,237.5,0.0,0.0,699.9,-404.2,,87.6,30.3,286.3,295.7,-27.3,58.9,,,,58.9,58.9,,,-31.6,268.4,-96.3,172.1,0.0,0.0,0.0,172.1,,172.1,,0.0,172.1,172.1,0.0,230.5,0.75,0.75,0.75,233.2,0.74,0.74,0.74,
06/30/2012,944.7,772.6,715.7,44.0,12.9,151.1,,0.0,21.0,-333.7,258.7,258.7,,75.0,75.0,0.0,0.0,611.0,-388.4,,90.3,30.2,267.9,222.6,-36.7,61.5,,,,61.5,61.5,,,-24.8,185.9,-66.6,119.3,0.0,0.0,0.0,119.3,0.0,119.3,,0.0,119.3,119.3,0.0,230.4,0.52,0.52,0.52,233.1,0.51,0.51,0.51,
09/30/2012,1039.3,901.2,830.5,57.8,12.9,116.7,,0.0,21.4,-391.9,336.4,336.4,,55.5,55.5,0.0,0.0,647.4,-366.8,,91.8,30.4,244.6,280.6,-34.8,52.0,-8.9,8.9,,60.9,60.9,,,-17.2,245.8,-89.7,156.1,0.0,0.0,0.0,156.1,0.0,156.1,,0.0,156.1,156.1,0.0,230.4,0.68,0.68,0.68,232.9,0.67,0.67,0.67,
12/31/2012,1071.2,742.8,688.2,42.3,12.3,306.3,,0.0,22.1,-427.5,249.7,249.7,,177.8,177.8,0.0,0.0,643.7,-442.3,,94.5,30.5,317.3,201.4,-48.9,66.9,,,,66.9,66.9,,,-18.0,152.5,-53.7,98.8,0.0,0.0,0.0,98.8,0.0,98.8,0.0,0.0,98.8,98.8,0.0,229.5,0.43,0.43,0.43,231.9,0.43,0.43,0.43,
03/31/2013,1275.2,812.3,749.6,56.8,5.9,434.0,,0.0,28.9,-541.1,271.0,271.0,,270.1,270.1,0.0,0.0,734.1,-413.1,,95.5,29.5,288.1,321.0,-44.0,60.7,-4.3,4.3,,65.0,65.0,,,-16.7,277.0,-100.4,176.6,0.0,0.0,0.0,176.6,0.0,176.6,,0.0,176.6,176.6,0.0,228.9,0.77,0.77,0.77,231.2,0.76,0.76,0.76,
06/30/2013,1012.3,793.2,718.6,66.0,8.6,197.0,,0.0,22.1,-391.3,276.1,276.1,,115.2,115.2,0.0,0.0,621.0,-391.5,,96.7,29.4,265.4,229.5,-40.2,58.7,-4.6,4.6,,63.3,63.3,,,-18.5,189.3,-70.3,119.0,0.0,0.0,0.0,119.0,0.0,119.0,,0.0,119.0,119.0,0.0,228.4,0.52,0.52,0.52,230.5,0.52,0.52,0.52,
09/30/2013,1053.2,911.0,826.3,78.0,6.7,120.6,,0.0,21.6,-400.7,339.1,339.1,,61.6,61.6,0.0,0.0,652.5,-394.5,,96.9,29.5,268.1,258.0,-39.8,56.8,-5.2,5.2,,62.0,62.0,,,-17.0,218.2,-80.7,137.5,0.0,0.0,0.0,137.5,0.0,137.5,,0.0,137.5,137.5,0.0,226.8,0.61,0.61,0.61,228.8,0.6,0.6,0.6,
12/31/2013,1178.3,,,,,,,0.0,0.0,-494.0,266.8,266.8,,227.2,227.2,0.0,0.0,684.3,-412.7,,99.0,28.3,285.4,271.6,-40.8,57.6,-4.2,4.2,,61.8,61.8,,,-16.8,230.8,-86.5,144.3,0.0,0.0,0.0,144.3,0.0,144.3,0.0,0.0,144.3,144.3,0.0,226.2,0.64,0.64,0.64,228.2,0.63,0.63,0.63,
03/31/2014,1695.0,885.8,736.5,132.6,16.7,778.0,778.0,0.0,31.2,-910.1,318.6,318.6,,591.5,591.5,0.0,0.0,784.9,-403.1,,100.6,30.6,271.9,381.8,-43.9,61.3,-1.0,1.0,,62.3,62.3,,,-17.4,337.9,-130.3,207.6,0.0,0.0,0.0,207.6,0.0,207.6,0.0,0.0,207.6,207.6,0.0,225.8,0.92,0.92,0.92,227.7,0.91,0.91,0.91,
06/30/2014,1043.7,813.7,699.9,89.4,24.4,207.8,207.8,0.0,22.2,-418.4,292.5,292.5,,125.9,125.9,0.0,0.0,625.3,-384.6,,101.4,30.3,252.9,240.7,-33.4,57.7,-1.3,1.3,,59.0,59.0,,,-24.3,207.3,-74.3,133.0,0.0,0.0,0.0,133.0,0.0,133.0,,0.0,133.0,137.2,4.2,225.5,0.59,0.59,0.608426,227.6,0.58,0.58,0.598453,
09/30/2014,1033.3,878.9,766.7,91.3,20.9,133.1,133.1,0.0,21.3,-407.4,336.8,336.8,,70.6,70.6,0.0,0.0,625.9,-379.8,,103.3,30.6,245.9,246.1,-39.5,58.8,-1.6,1.6,,60.4,60.4,,,-19.3,206.6,-80.3,126.3,0.0,0.0,0.0,126.3,0.0,126.3,,0.0,126.3,129.4,3.1,225.5,0.56,0.56,0.573836,227.4,0.56,0.56,0.573632,
12/31/2014,1225.1,926.7,1242.1,-266.8,-48.6,309.6,309.6,0.0,-11.2,-523.5,275.4,275.4,,248.1,248.1,0.0,0.0,701.6,-458.1,,96.2,30.3,331.6,243.5,-45.0,57.8,-1.7,1.7,,59.5,59.5,,,-12.8,198.5,-76.8,121.7,0.0,0.0,0.0,121.7,0.0,121.7,-0.3,0.0,121.4,123.48,2.08,225.5,0.54,0.54,0.547583,227.4,0.53,0.53,0.539147,
03/31/2015,1387.9,868.9,750.6,118.3,,490.2,490.2,0.0,28.8,-613.9,297.7,297.7,,316.2,316.2,0.0,0.0,774.0,-415.2,,102.6,31.9,280.7,358.8,-40.3,57.7,-1.7,1.7,,59.4,59.4,,,-17.4,318.5,-122.4,196.1,0.0,0.0,0.0,196.1,0.0,196.1,-0.3,0.0,195.8,204.1,8.3,225.5,0.87,0.87,0.9051,227.3,0.86,0.86,0.896516,
06/30/2015,991.2,813.5,721.0,92.5,,158.2,158.2,0.0,19.5,-353.0,273.7,273.7,,79.3,79.3,0.0,0.0,638.2,-472.4,,103.5,31.9,337.0,165.8,-21.4,59.5,-2.3,2.3,,61.8,61.8,,,-38.1,144.4,-63.2,81.2,0.0,0.0,0.0,81.2,0.0,81.2,-0.3,0.0,80.9,123.193,42.293,227.5,0.36,0.36,0.541508,229.1,0.35,0.35,0.534605,
09/30/2015,1698.7,1291.9,1282.2,9.7,,378.9,378.9,0.0,27.9,-590.6,486.8,486.8,,103.8,103.8,0.0,0.0,1108.1,-762.4,,176.5,50.0,535.9,345.7,-52.1,95.1,-8.1,8.1,,103.2,103.2,,,-43.0,293.6,-110.5,183.1,0.0,0.0,0.0,183.1,0.0,183.1,-0.6,0.0,182.5,185.0,2.5,315.7,0.58,0.58,0.585999,317.1,0.58,0.58,0.585999,
12/31/2015,1848.3,1086.9,1077.9,9.0,,745.4,745.4,0.0,16.0,-682.6,331.3,331.3,,351.3,351.3,0.0,0.0,1165.7,-785.5,,179.2,50.6,555.7,380.2,-62.6,99.0,-8.0,8.0,,107.0,107.0,,,-36.4,317.6,-137.7,179.9,0.0,0.0,0.0,179.9,0.0,179.9,-0.6,0.0,179.3,179.3,0.0,315.7,0.57,0.57,0.57,317.1,0.57,0.57,0.57,
03/31/2016,2194.8,1123.4,1117.2,6.2,,1059.6,1059.6,0.0,11.8,-838.9,341.6,341.6,,497.3,497.3,0.0,0.0,1355.9,-766.6,,187.9,47.2,531.5,589.3,-29.7,93.9,-7.0,7.0,,100.9,100.9,,,-64.2,559.6,-213.1,346.5,0.0,0.0,0.0,346.5,0.0,346.5,-0.3,0.0,346.2,322.6,-23.6,315.7,1.1,1.1,1.021856,317.1,1.09,1.09,1.015576,
06/30/2016,1602.0,1103.3,1097.2,6.1,,494.3,494.3,0.0,4.4,-508.3,343.2,343.2,,165.1,165.1,0.0,0.0,1093.7,-761.6,,190.0,49.6,522.0,332.1,-36.8,93.1,-7.0,7.0,,100.1,100.1,,,-56.3,295.3,-113.6,181.7,0.0,0.0,0.0,181.7,0.0,181.7,-0.3,0.0,181.4,161.8,-19.6,315.6,0.57,0.57,0.512674,317.0,0.57,0.57,0.50817,
09/30/2016,1712.5,1326.6,1320.4,6.2,,381.9,381.9,0.0,4.0,-554.7,463.9,463.9,,90.8,90.8,0.0,0.0,1157.8,-758.8,,191.6,49.7,517.5,399.0,-53.3,92.4,-6.7,6.7,,99.1,99.1,,,-39.1,345.7,-128.4,217.3,0.0,0.0,0.0,217.3,0.0,217.3,-0.3,0.0,217.0,219.1,2.1,315.6,0.69,0.69,0.694233,316.9,0.68,0.68,0.686627,
12/31/2016,1963.0,1099.2,1093.3,5.9,,791.1,791.1,0.0,72.7,-745.5,228.0,228.0,,517.5,517.5,0.0,0.0,1217.5,-855.8,,193.1,48.2,614.5,361.7,-55.6,98.2,-4.4,4.4,,102.6,102.6,,,-42.6,306.1,-111.4,194.7,0.0,0.0,0.0,194.7,0.0,194.7,-0.3,0.0,194.4,194.4,0.0,315.6,0.62,0.62,0.62,316.7,0.61,0.61,0.61,
03/31/2017,2304.5,1121.6,1115.3,6.3,,1180.0,1180.0,0.0,2.9,-941.1,350.4,350.4,,590.7,590.7,0.0,0.0,1363.4,-748.7,,194.6,49.6,504.5,614.7,-44.5,102.3,-2.4,2.4,,104.7,104.7,,,-57.8,570.2,-213.3,356.9,0.0,0.0,0.0,356.9,0.0,356.9,-0.3,0.0,356.6,356.6,0.0,315.6,1.13,1.13,1.13,317.2,1.12,1.12,1.12,
06/30/2017,1631.5,1096.9,1090.7,6.2,,531.4,531.4,0.0,3.2,-541.8,345.2,345.2,,196.6,196.6,0.0,0.0,1089.7,-727.5,,197.7,50.0,479.8,362.2,-47.0,99.0,-2.9,2.9,,101.9,101.9,,,-52.0,315.2,-115.8,199.4,0.0,0.0,0.0,199.4,0.0,199.4,-0.3,0.0,199.1,199.1,0.0,315.6,0.63,0.63,0.63,317.4,0.63,0.63,0.63,
09/30/2017,1657.5,1256.3,1242.7,13.6,,395.6,395.6,0.0,5.6,-542.7,418.9,418.9,,123.8,123.8,0.0,0.0,1114.8,-722.6,,201.2,48.3,473.1,392.2,-46.8,103.8,,,,103.8,103.8,,,-57.0,345.4,-129.7,215.7,0.0,0.0,0.0,215.7,0.0,215.7,-0.3,0.0,215.4,215.4,0.0,315.6,0.68,0.68,0.68,317.5,0.68,0.68,0.68,
12/31/2017,2055.0,1123.1,1110.3,12.8,,929.9,929.9,0.0,2.0,-797.2,352.3,352.3,,444.9,444.9,,0.0,1257.8,-845.7,,205.1,47.0,593.6,412.1,-54.5,102.2,-3.1,3.1,,105.3,105.3,,,-47.7,357.6,75.3,432.9,0.0,0.0,0.0,432.9,0.0,432.9,-0.3,0.0,432.6,224.665,-207.935,315.6,1.37,1.37,0.711866,317.2,1.36,1.36,0.704467,
03/31/2018,2286.5,1087.9,1069.1,18.8,,1197.2,1197.2,0.0,1.4,-972.1,354.3,354.3,,617.8,617.8,0.0,0.0,1314.4,-769.3,,208.6,48.8,511.9,545.1,-66.4,103.4,-3.3,3.3,,106.7,106.7,,,-37.0,478.7,-88.3,390.4,0.0,0.0,0.0,390.4,0.0,390.4,-0.3,0.0,390.1,390.1,0.0,315.5,1.24,1.24,1.24,316.9,1.23,1.23,1.23,
06/30/2018,1672.5,1091.0,1087.5,3.5,,578.4,578.4,0.0,3.1,-547.7,316.5,316.5,,231.2,231.2,0.0,0.0,1124.8,-794.0,,206.7,49.6,537.7,330.8,-48.4,104.8,-3.7,3.7,,108.5,108.5,,,-56.4,282.4,-51.1,231.3,0.0,0.0,0.0,231.3,0.0,231.3,-0.3,0.0,231.0,231.0,0.0,315.5,0.73,0.73,0.73,316.9,0.73,0.73,0.73,
09/30/2018,1643.7,1225.0,1220.5,4.5,,416.3,416.3,0.0,2.4,-524.1,389.1,389.1,,135.0,135.0,,0.0,1119.6,-816.9,,212.8,51.0,553.1,302.7,-52.2,108.3,-3.7,3.7,,112.0,112.0,,,-56.1,250.5,-17.0,233.5,0.0,0.0,0.0,233.5,,233.5,-0.3,0.0,233.2,233.2,0.0,315.5,0.74,0.74,0.74,316.9,0.74,0.74,0.74,
12/31/2018,2076.8,1072.9,1061.8,11.1,,1002.1,1002.1,0.0,1.8,-854.0,332.6,332.6,,521.4,521.4,,0.0,1222.8,-933.0,,217.7,47.5,667.8,289.8,-71.1,113.4,-4.5,4.5,,117.9,117.9,,,-42.3,218.7,-13.4,205.3,0.0,0.0,0.0,205.3,0.0,205.3,-0.3,0.0,205.0,205.0,0.0,315.5,0.65,0.65,0.65,316.9,0.65,0.65,0.65,
03/31/2019,2377.4,1087.2,1066.6,20.6,,1288.5,1288.5,0.0,1.7,-1009.6,331.7,331.7,,677.9,677.9,0.0,0.0,1367.8,-825.0,,226.4,48.0,550.6,542.8,-57.4,119.5,-4.9,4.9,,124.4,124.4,,,-62.1,485.4,-65.0,420.4,0.0,0.0,0.0,420.4,0.0,420.4,-0.3,0.0,420.1,420.1,0.0,315.5,1.33,1.33,1.33,316.7,1.33,1.33,1.33,
06/30/2019,1590.2,1048.7,1024.4,24.3,,540.6,540.6,0.0,0.9,-491.9,302.8,302.8,,189.1,189.1,0.0,0.0,1098.3,-783.7,,229.9,50.2,503.6,314.6,-63.6,121.7,-2.4,2.4,,124.1,124.1,,,-58.1,251.0,-15.2,235.8,0.0,0.0,0.0,235.8,0.2,236.0,-0.3,0.0,235.7,235.7,0.0,315.4,0.75,0.75,0.75,316.7,0.74,0.74,0.74,
09/30/2019,1608.0,1207.7,1187.2,20.5,,399.0,399.0,0.0,1.3,-484.3,378.5,378.5,,105.8,105.8,,0.0,1123.7,-812.8,,233.8,49.8,529.2,310.9,-65.3,122.5,-3.3,3.3,,125.8,125.8,,,-57.2,245.6,-11.3,234.3,0.0,0.0,0.0,234.3,0.3,234.6,-0.3,0.0,234.3,234.3,0.0,315.4,0.74,0.74,0.74,316.8,0.74,0.74,0.74,
12/31/2019,1947.5,1062.5,1039.4,23.1,,884.5,884.5,0.0,0.5,-693.0,298.9,298.9,,394.1,394.1,,0.0,1254.5,-891.4,,236.2,53.8,601.4,363.1,-85.4,123.4,-3.8,3.8,,127.2,127.2,,,-38.0,277.7,-33.5,244.2,0.0,0.0,0.0,244.2,0.0,244.2,-0.3,0.0,243.9,243.9,0.0,315.4,0.77,0.77,0.77,316.7,0.77,0.77,0.77,
03/31/2020,2108.6,1053.4,1038.2,15.2,,1054.7,1054.7,0.0,0.5,-734.7,296.3,296.3,,438.4,438.4,0.0,0.0,1373.9,-747.3,,239.1,52.5,455.7,626.6,-84.0,125.2,-4.2,4.2,,129.4,129.4,,,-41.2,542.6,-90.0,452.6,0.0,0.0,0.0,452.6,0.2,452.8,-0.3,0.0,452.5,452.5,0.0,315.4,1.43,1.43,1.43,316.7,1.43,1.43,1.43,
06/30/2020,1548.7,1012.0,998.3,13.7,,535.8,535.8,0.0,0.9,-444.5,271.9,271.9,,172.6,172.6,0.0,0.0,1104.2,-765.4,,242.5,49.8,473.1,338.8,-42.9,119.9,-4.5,4.5,,124.4,128.9,-4.5,,-77.0,295.9,-53.8,242.1,0.0,0.0,0.0,242.1,-0.2,241.9,-0.3,0.0,241.6,241.6,0.0,315.4,0.77,0.77,0.77,316.5,0.76,0.76,0.76,
09/30/2020,1629.429,,,,,,,,,,,,,,,,,1091.34266133,,,,,,372.667,,,,,,,,,,,294.429,,237.714,,,,,,237.714,,,237.714,237.714,,,0.748,0.748,0.748,,0.748,0.748,0.748,
12/31/2020,2110.375,,,,,,,,,,,,,,,,,1289.24919125,,,,,,427.833,,,,,,,,,,,326.0,,256.286,,,,,,256.286,,,256.286,256.286,,,0.812,0.812,0.812,,0.812,0.812,0.812,
