Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2006,,49.15009,10.396797,22.244683,16.858169,,,14.612985,,13.170209,9.816728,9.61201,9.61201,,25.46262,,,
09/30/2006,,36.690609,8.701332,20.16188,16.734062,,,15.599684,-20.588235,11.144043,7.696107,7.28117,7.28117,,30.939716,,,
12/31/2006,,48.44061,12.393564,27.552037,20.842223,,,10.054488,51.830443,10.71245,9.232035,20.890305,20.890305,,13.819578,,,
03/31/2007,,44.150192,12.111359,25.266939,19.377819,,17.107473,14.56759,,13.979849,11.041142,10.631822,10.631822,,21.021021,,,
07/01/2007,,46.840679,12.615243,26.255123,19.86045,,16.863006,14.753943,20.149254,13.414402,10.953829,10.868326,10.868326,,18.342776,,,
09/30/2007,,46.03533,13.485507,26.629152,20.697446,,18.246607,15.825442,34.710744,13.374988,10.436396,9.860392,9.860392,,21.970803,,,
12/31/2007,,32.925435,10.455267,21.411352,23.355175,,21.092012,18.75632,538.03681,10.819009,7.906977,7.290192,7.290192,,26.915888,199.238827,-32.674815,
03/31/2008,,34.810623,11.125926,22.114189,22.373079,,17.291819,14.857382,79.069767,18.618744,14.700658,13.990179,13.990179,,21.043771,,,
06/30/2008,,33.736063,10.211991,19.916878,20.65143,,17.486023,15.240023,,13.042221,9.427415,8.76229,8.76229,,27.716186,,,
09/30/2008,,36.227956,11.885985,,22.593539,,27.054762,24.215978,491.304348,23.995397,16.409322,15.757169,15.757169,,31.614708,,,
12/31/2008,,45.014551,13.689342,,35.371437,,49.16757,46.793419,1109.195402,14.698059,11.713132,11.191016,11.191016,,20.308311,,,
03/31/2009,,39.430713,11.815824,,33.503755,,15.728564,12.982641,-284.848485,11.467649,8.448185,7.690689,7.690689,,26.330275,0.0,39.430713,
06/30/2009,,39.83387,11.261511,,32.454901,,14.878562,12.621916,,11.493593,7.965194,7.24804,7.24804,,30.698835,0.0,39.83387,
09/30/2009,,30.549898,9.602571,,29.803018,,16.968925,14.645623,-456.19469,13.910401,10.949907,10.293109,10.293109,,21.282593,71.8641,8.595489,
12/31/2009,,30.618271,9.212936,18.78442,17.059366,,13.148359,10.063154,-767.886179,12.475412,9.379853,8.603375,8.603375,,24.813278,90.942467,2.77326,
03/31/2010,,31.253786,9.406372,18.626932,16.931225,,16.73075,14.177265,31.974922,13.704032,10.401262,9.592823,9.592823,,24.100719,60.110504,12.466978,
06/30/2010,,34.788789,9.862986,20.066146,18.381282,,15.886658,13.852961,23.802164,13.495575,9.819605,9.03676,9.03676,,27.238335,55.127834,15.610483,
09/30/2010,,33.404954,10.462296,20.88482,19.18342,,17.795289,15.691029,23.608018,15.180118,11.664357,10.859023,10.859023,,23.160297,46.700478,17.804681,
12/31/2010,,31.969868,10.855886,21.258379,20.218214,,15.833256,13.504021,42.155172,12.967927,9.631204,8.827063,8.827063,,25.730577,61.196753,12.405347,
