Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),(Income) Loss from Affiliates,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
04/01/2012,1945.7,1945.7,-1329.3,1329.3,616.4,0.0,-118.9,118.9,0.0,497.5,-0.5,0.5,2.8,-2.3,,0.0,497.0,-161.5,3.2,338.7,2.1,2.1,0.0,336.6,-0.5,336.1,0,0.0,336.1,338.2,0.0,145.1,2.32,2.33,2.33,146.2,2.3,2.31,2.31,
07/01/2012,1966.0,1966.0,-1331.0,1331.0,635.0,0.0,-120.0,120.0,0.0,515.0,-1.0,1.0,3.0,-2.0,,0.0,514.0,-172.0,2.0,344.0,2.0,2.0,0.0,342.0,0.0,342.0,0,0.0,342.0,344.0,0.0,145.3,2.35,2.37,2.37,146.4,2.33,2.35,2.35,
09/30/2012,1927.0,1927.0,-1308.0,1308.0,619.0,0.0,-121.0,121.0,0.0,498.0,-2.0,2.0,3.0,-1.0,,0.0,496.0,-164.0,1.0,333.0,0.0,0.0,0.0,333.0,-1.0,332.0,0,0.0,332.0,332.0,0.0,145.4,2.29,2.29,2.29,146.4,2.27,2.27,2.27,
12/30/2012,2034.0,2034.0,-1381.0,1381.0,653.0,0.0,-135.0,135.0,0.0,518.0,-10.0,10.0,12.0,-2.0,,0.0,508.0,-167.0,-2.0,339.0,1.0,1.0,0.0,338.0,0.0,338.0,0,0.0,338.0,339.0,0.0,145.8,2.32,2.32,2.32,146.8,2.3,2.31,2.31,
03/31/2013,2434.0,2434.0,-1649.0,1649.0,785.0,0.0,-159.0,159.0,0.0,626.0,-18.0,18.0,20.0,-2.0,0.0,0.0,608.0,-191.0,0.0,417.0,0.0,0.0,0.0,417.0,-2.0,415.0,0,0.0,415.0,415.0,0.0,146.3,2.83,2.83,2.83,147.1,2.82,2.82,2.82,
06/30/2013,2367.0,2367.0,-1570.0,1570.0,797.0,0.0,-153.0,153.0,0.0,644.0,-19.0,19.0,20.0,-1.0,,0.0,625.0,-200.0,1.0,426.0,-12.0,-12.0,0.0,438.0,-2.0,436.0,0,0.0,436.0,424.0,0.0,146.2,2.98,2.9,2.9,147.1,2.96,2.88,2.88,
09/29/2013,2341.0,2341.0,-1541.0,1541.0,800.0,0.0,-155.0,155.0,0.0,645.0,-18.0,18.0,19.0,-1.0,,0.0,627.0,-204.0,0.0,423.0,-2.0,-2.0,0.0,425.0,-1.0,424.0,0,0.0,424.0,422.0,0.0,145.5,2.91,2.9,2.9,146.5,2.89,2.88,2.88,
12/29/2013,2338.0,2338.0,-1533.0,1533.0,805.0,0.0,-150.0,150.0,0.0,655.0,-19.0,19.0,20.0,-1.0,,0.0,636.0,-204.0,0.0,432.0,-3.0,-3.0,0.0,435.0,-2.0,433.0,0,0.0,433.0,430.0,0.0,145.3,2.98,2.96,2.96,146.5,2.96,2.94,2.94,
03/30/2014,2519.0,2519.0,-1634.0,1634.0,885.0,0.0,-167.0,167.0,0.0,718.0,-15.0,15.0,17.0,-2.0,,0.0,703.0,-223.0,0.0,480.0,-6.0,-6.0,0.0,486.0,-2.0,484.0,0,0.0,484.0,478.0,0.0,145.3,3.33,3.29,3.29,146.4,3.31,3.27,3.27,
06/29/2014,2520.0,2520.0,-1627.0,1627.0,893.0,0.0,-156.0,156.0,0.0,737.0,-16.0,16.0,17.0,-1.0,,0.0,721.0,-237.0,0.0,484.0,2.0,2.0,0.0,482.0,1.0,483.0,0,0.0,483.0,485.0,0.0,144.9,3.33,3.35,3.35,145.9,3.31,3.32,3.32,
09/28/2014,2522.0,2522.0,-1658.0,1658.0,864.0,0.0,-158.0,158.0,0.0,706.0,-16.0,16.0,17.0,-1.0,,0.0,690.0,-220.0,-1.0,469.0,1.0,1.0,0.0,468.0,-1.0,467.0,0,0.0,467.0,468.0,0.0,143.3,3.26,3.27,3.27,144.3,3.24,3.24,3.24,
12/28/2014,2459.0,2459.0,-1629.0,1629.0,830.0,0.0,-160.0,160.0,0.0,670.0,-16.0,16.0,17.0,-1.0,,0.0,654.0,-210.0,-1.0,443.0,-3.0,-3.0,0.0,446.0,-1.0,445.0,0,0.0,445.0,442.0,0.0,142.3,3.13,3.11,3.11,143.2,3.11,3.09,3.09,
03/29/2015,2504.0,2504.0,-1839.0,1839.0,665.0,0.0,-175.0,167.0,8.0,490.0,-17.0,17.0,18.0,-1.0,,0.0,473.0,-149.0,-173.0,151.0,14.0,14.0,0.0,137.0,-2.0,135.0,0,0.0,135.0,266.321,117.321,139.9,0.96,1.07,1.903653,140.7,0.96,1.06,1.893838,
06/28/2015,2412.0,2412.0,-1625.0,1625.0,787.0,0.0,-168.0,168.0,0.0,619.0,-19.0,19.0,20.0,-1.0,,0.0,600.0,-197.0,-3.0,400.0,0.0,0.0,0.0,400.0,-1.0,399.0,0,0.0,399.0,399.0,0.0,138.1,2.89,2.89,2.89,138.9,2.87,2.87,2.87,
09/27/2015,2287.0,2287.0,-1572.0,1572.0,715.0,0.0,-167.0,167.0,0.0,548.0,-32.0,32.0,33.0,-1.0,,0.0,516.0,-169.0,-2.0,345.0,1.0,1.0,0.0,344.0,-1.0,343.0,0,0.0,343.0,344.0,0.0,137.5,2.49,2.5,2.5,138.3,2.48,2.49,2.49,
