Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/28/2003,1523.600952,119.322998,119.322998,0.0,339.821991,339.821991,,336.742004,3.481,102.676003,230.585007,0.0,75.93,,,,,871.817017,360.912994,873.682983,-512.77002,0.0,,290.871002,154.070007,154.070007,0.0,,136.800995,651.783997,,119.725998,119.725998,,,,1.269,1.269,0.0,0.0,,,193.525998,,,193.525998,314.520996,501.355988,501.355988,0.0,0.0,,158.634003,,,,158.634003,659.98999,974.510986,0.0,37.191002,,,-313.721008,832.062012,-6.442017,549.089989,0.0,549.089989,1523.600975,
03/28/2004,1657.42395,184.800003,184.800003,0.0,419.647003,,,331.09201,5.215,131.100998,194.776001,0.0,69.835999,,,,,1005.375,356.975006,863.143982,-506.169006,0.0,,295.074005,154.070007,154.070007,0.0,,141.003998,652.049011,,149.485001,149.485001,,,,2.609,2.609,0.0,0.0,,,215.762994,,,215.762994,367.856995,502.377991,502.377991,0.0,0.0,,161.266006,,,,161.266006,663.643997,1031.500992,0.0,38.186001,,,-308.402008,895.929993,0.209015,625.923,0.0,625.923,1657.423992,
09/26/2004,1748.349976,28.857,28.857,0.0,270.125,270.125,,456.947998,8.526,164.501007,283.92099,0.0,82.463997,,,,,838.393982,419.868988,944.799988,-524.93103,45.299,,444.787994,252.520004,252.520004,0.0,,192.26799,909.955982,,145.425995,145.425995,,,,3.004,3.004,0.0,0.0,,,180.531004,,,180.531004,328.960999,360.752014,360.752014,0.0,0.0,,232.947006,,,,232.947006,593.69902,922.660019,0.0,55.118999,,,-149.177002,917.583984,2.164001,825.689983,0.0,825.689983,1748.350002,
12/26/2004,1933.896973,24.077999,24.077999,0.0,330.95401,330.95401,,563.80603,9.267,176.792999,377.746002,0.0,99.556999,,,,,1018.39502,424.794006,959.913025,-535.119019,45.189999,,445.518005,346.169006,248.798996,97.37001,,99.348999,915.50201,,139.382004,139.382004,,,,164.076996,,,,,,206.908005,,,206.908005,510.367004,360.94101,,,,,236.123001,,,,236.123001,597.064011,1107.431015,0.0,55.155998,,,-149.110001,915.883972,4.536026,826.465996,0.0,826.465996,1933.897011,
03/27/2005,2050.731934,40.755001,40.755001,0.0,471.191986,471.191986,,530.906982,12.304,191.287994,327.315002,0.0,81.856003,,,,,1124.709961,429.998993,974.046997,-544.047974,45.660999,,450.362,348.303009,251.395004,96.908005,,102.05899,926.021992,,173.723999,173.723999,,,,10.622,10.622,0.0,0.0,,,241.893015,,,241.893015,426.239014,486.131012,486.131012,0.0,0.0,,237.149994,,,,237.149994,723.281006,1149.52002,0.0,55.566002,,,-147.520004,987.736023,5.429977,901.211998,0.0,901.211998,2050.732018,
07/03/2005,1998.968,161.573,161.573,0.0,360.786,360.786,,469.665,11.612,174.648,283.405,0.0,127.181,,,,,1119.205,434.83,981.943,-547.113,49.783,,395.15,349.511,253.066,96.445,,45.639,879.763,,155.973,155.973,,,,0.443,0.443,0.0,0.0,,,196.252,,,196.252,352.668,486.321,486.321,0.0,0.0,,270.793,,,,270.793,757.114,1109.782,0.0,56.372,,,-146.199,1029.329,-50.316,889.186,0.0,889.186,1998.968,
10/02/2005,2004.05603,84.567001,84.567001,0.0,343.649994,343.649994,,572.64502,12.628,193.373993,366.643005,0.0,132.498993,,,,,1133.360962,441.246002,1006.14502,-564.898987,46.639999,,382.80899,349.127991,253.065994,96.061996,,33.681,870.694992,,142.037003,142.037003,,,,44.721001,44.721001,0.0,0.0,,,203.395988,,,203.395988,390.153992,446.51001,446.51001,0.0,0.0,,273.600006,,,,273.600006,720.110016,1110.264008,0.0,59.175999,,,-143.431,1022.677002,-44.629974,893.792027,0.0,893.792027,2004.056034,
01/01/2006,2145.273926,39.758999,39.758999,0.0,467.247986,467.247986,,644.840027,12.244,232.154999,400.44101,0.0,123.748001,,,,,1275.594971,440.347992,1018.825012,-578.47699,47.879002,,381.451996,349.183014,253.662994,95.52002,,32.268982,869.678989,,149.278,149.278,,,,178.059998,178.059998,0.0,0.0,,,201.334976,,,201.334976,528.672974,441.753998,441.753998,0.0,0.0,,272.480011,,,,272.480011,714.234009,1242.906982,0.0,61.318001,,,-143.287003,1033.114014,-48.778,902.367012,0.0,902.367012,2145.273994,
04/02/2006,2082.909912,63.514999,63.514999,0.0,435.765015,435.765015,,593.799011,9.586,199.774002,384.438995,0.0,121.112999,,,,,1214.192017,437.388,1031.310059,-593.921997,48.554001,,382.776001,348.721008,253.662994,95.058014,,34.054993,868.718002,,169.606003,169.606003,,,,43.032001,43.032001,0.0,0.0,,,223.454006,,,223.454006,436.09201,441.940002,441.940002,0.0,0.0,,273.914001,,,,273.914001,715.854004,1151.946014,0.0,64.744003,,,-163.703003,1081.838989,-51.916016,930.963974,0.0,930.963974,2082.909988,
07/02/2006,1936.135986,95.091003,95.091003,0.0,273.502014,273.502014,,562.015015,8.946,188.358002,364.710999,0.0,92.980003,,,,,1023.588013,430.287994,1008.164001,-577.875977,48.917,,433.342987,346.480988,251.884995,94.595993,,86.862,912.547981,,161.291,161.291,,,,3.474,3.474,0.0,0.0,,,157.702987,,,157.702987,322.467987,383.324005,383.324005,0.0,0.0,,243.138,,,,243.138,626.462006,948.929993,0.0,65.705002,,,-169.856003,1086.396973,4.960007,987.205978,0.0,987.205978,1936.135971,
10/01/2006,1972.073975,44.169998,44.169998,0.0,227.891998,227.891998,,706.362,9.887,196.192001,500.28299,0.0,86.596001,,,,,1065.02002,426.763,1017.982971,-591.219971,46.473999,,433.816986,345.869995,251.884995,93.985001,,87.946991,907.053986,,152.983994,152.983994,,,,202.867004,202.867004,0.0,0.0,,,171.885025,,,171.885025,527.736023,302.48999,302.48999,0.0,0.0,,229.231003,,,,229.231003,531.720993,1059.457016,0.0,68.263,,,-217.0,1057.123047,4.230957,912.617004,0.0,912.617004,1972.07402,
12/31/2006,2117.335,36.593,36.593,0.0,306.473,306.473,,777.404,11.134,228.122,538.148,0.0,86.186,,,,,1206.656,427.507,1032.868,-605.361,46.781,,436.391,345.391,251.885,93.506,,91.0,910.679,,152.916,152.916,,,,354.57,354.57,0.0,0.0,,,179.209,,,179.209,686.695,302.63,302.63,0.0,0.0,,230.621,,,,230.621,533.251,1219.946,0.0,70.363,,,-217.024,1040.348,3.702,897.389,0.0,897.389,2117.335,
04/01/2007,1884.468018,29.469,29.469,0.0,327.475006,327.475006,,550.08197,7.766,198.242004,344.074005,,86.067001,,,,,993.093018,388.317993,1006.401978,-618.083984,47.326,,455.730988,342.662994,250.106995,92.556,,113.067993,891.374981,,187.776001,187.776001,,,,119.139,,,,,,166.155006,,,166.155006,473.070007,267.908997,,,,,304.035004,,,,304.035004,571.944,1045.014008,0.0,73.727997,,,-213.837006,1108.514038,-128.951019,839.45401,0.0,839.45401,1884.468018,
07/01/2007,1884.468,29.469,29.469,0.0,327.475,327.475,,550.082,7.766,198.242,344.074,0.0,86.067,,,,,993.093,388.318,1006.402,-618.084,47.326,,455.731,342.661,250.107,92.554,,113.07,891.375,,187.776,187.776,,,,119.139,119.139,0.0,0.0,,,167.155,,,167.155,474.07,267.909,267.909,0.0,0.0,,304.035,,,,304.035,571.944,1046.014,0.0,73.728,,,-213.837,1107.514,-128.951,838.454,0.0,838.454,1884.468,
09/30/2007,1887.516,36.95,36.95,0.0,233.535,233.535,,628.921,7.999,191.466,429.456,0.0,93.939,,,,,993.345,391.556,1023.564,-632.008,45.906,,456.709,342.196,250.107,92.089,,114.513,894.171,,155.565,155.565,,,,170.179,,,,,,160.572,,,160.572,486.316,268.048,,,,,316.921,,,,316.921,584.969,1071.285,0.0,75.512,,,-211.879,1079.76,-127.162,816.231,0.0,816.231,1887.516,
12/30/2007,1988.101,48.921,48.921,0.0,342.41,342.41,,636.281,8.262,205.966,422.053,0.0,91.421,,,,,1119.033,393.469,1008.428,-614.959,18.17,,457.429,341.728,250.107,91.621,,115.701,869.068,,130.105,130.105,,,,281.059,,,,,,172.857,,,172.857,584.021,266.197,,,,,321.715,,,,321.715,587.912,1171.933,0.0,76.1,,,-211.879,1074.296,-122.349,816.168,0.0,816.168,1988.101,
03/30/2008,2074.048,43.404,43.404,0.0,512.105,512.105,,558.823,14.345,186.093,358.385,0.0,92.273,,,,,1206.605,390.413,998.828,-608.415,19.267,,457.763,341.262,250.107,91.155,,116.501,867.443,,200.155,200.155,,,,272.1,,,,,,164.515,,,164.515,636.77,266.34,,,,,325.42,,,,325.42,591.76,1228.53,0.0,76.728,,,-211.912,1093.93,-113.228,845.518,0.0,845.518,2074.048,
06/29/2008,1833.294,32.468,32.468,0.0,320.568,320.568,,530.204,13.738,177.28,339.186,0.0,95.297,,,,,978.537,391.833,1012.987,-621.154,21.956,,440.968,339.015,248.328,90.687,,101.953,854.757,,170.476,170.476,,,,3.0,,,,,,160.126,,,160.126,333.602,365.555,,,,,296.614,,,,296.614,662.169,995.771,0.0,77.246,,,-212.042,1082.553,-110.234,837.523,0.0,837.523,1833.294,
09/28/2008,1862.334,32.607,32.607,0.0,305.359,305.359,0.0,564.173,14.441,170.227,379.505,0.0,98.319,,,,44.974,1000.458,388.033,1020.992,-632.959,19.688,19.688,454.155,349.418,248.571,100.847,93.298,11.439,861.876,,345.299,182.611,,,162.688,141.348,141.348,,,,,0.0,,,0.0,486.647,266.617,266.617,,,,296.015,18.541,196.668,46.913,33.893,562.632,1049.279,0.0,76.142,0.579,75.563,-209.069,1069.691,-123.709,813.055,0.0,813.055,1862.334,
12/28/2008,1909.248,19.036,19.036,0.0,329.593,329.593,0.0,608.22,13.528,143.425,451.267,0.0,100.315,,,,45.707,1057.164,379.927,1017.261,-637.334,16.968,16.968,455.189,347.064,248.546,98.518,97.119,11.006,852.084,,363.854,194.223,,,169.631,204.894,204.894,,,,,0.0,,,0.0,568.748,246.848,246.848,,,,295.796,18.685,193.342,50.833,32.936,542.644,1111.392,0.0,76.732,0.579,76.153,-209.061,1061.978,-131.793,797.856,0.0,797.856,1909.248,
03/29/2009,1952.509,16.473,16.473,0.0,484.294,484.294,0.0,511.533,12.648,131.2,367.685,0.0,91.173,0.029,,,32.764,1103.473,371.326,991.894,-620.568,19.427,19.427,458.283,346.787,248.663,98.124,100.668,10.799,849.036,,346.39,179.253,,,167.137,242.906,242.906,,,,,3.45,,1.153,0.0,592.746,246.976,246.976,,,,300.12,18.509,190.256,56.259,33.943,547.096,1139.842,0.0,77.302,0.579,76.723,-209.054,1076.483,-132.064,812.667,0.0,812.667,1952.509,
06/28/2009,1619.023,15.992,15.992,0.0,262.934,262.934,0.0,477.339,8.136,109.774,359.429,0.0,100.255,0.0,,23.165,47.774,856.52,364.175,995.682,-631.507,18.667,18.667,379.661,346.044,253.854,92.19,,10.452,762.503,,293.958,128.151,0.0,0.0,165.807,3.0,3.0,,,,,2.131,0.0,2.508,0.0,299.089,281.104,281.104,,,,344.146,9.494,313.683,,18.461,625.25,924.339,0.0,78.101,0.579,77.522,-208.982,1075.838,-250.273,694.684,0.0,694.684,1619.023,
09/27/2009,1598.903,26.116,26.116,0.0,185.127,185.127,0.0,546.109,4.726,115.045,426.338,0.0,87.852,0.162,,23.945,33.014,845.204,356.379,996.873,-640.494,16.332,16.332,380.988,346.309,254.657,91.652,,10.572,753.699,,276.433,118.36,,,158.073,41.75,41.75,,,,,1.603,,6.865,0.0,319.786,247.232,247.232,,,,337.213,12.802,288.911,,28.635,584.445,904.231,0.0,79.072,0.579,78.493,-204.03,1061.695,-242.065,694.672,0.0,694.672,1598.903,
12/27/2009,1669.934,22.909,22.909,0.0,218.915,218.915,0.0,596.064,4.966,130.914,460.184,0.0,84.508,1.692,,23.964,25.831,922.396,348.763,981.162,-632.399,16.673,16.673,382.102,346.187,254.844,91.343,,10.259,747.538,,298.228,135.58,,,162.648,106.415,106.415,,,,,1.233,,3.785,0.0,405.876,230.924,230.924,,,,334.853,16.196,283.375,3.28,28.217,565.777,971.653,0.0,80.034,0.579,79.455,-204.03,1059.632,-237.355,698.281,0.0,698.281,1669.934,
03/28/2010,1738.34,27.867,27.867,0.0,438.146,438.146,0.0,456.905,5.501,125.848,325.556,0.0,85.105,2.978,4.0,17.096,17.566,1008.023,336.455,974.286,-637.831,18.307,18.307,375.555,345.95,255.016,90.934,,9.531,730.317,,339.829,164.163,,,175.666,209.098,3.0,,,,206.098,2.111,,1.913,0.0,551.038,139.355,139.355,,,,327.753,18.839,278.225,,28.776,467.108,1018.146,0.0,80.825,0.579,80.246,-204.01,1078.205,-234.826,720.194,0.0,720.194,1738.34,
06/27/2010,1690.057,116.554,116.554,0.0,286.426,286.426,0.0,400.346,6.941,114.483,278.922,0.0,102.317,1.478,4.0,72.492,40.705,905.643,337.763,979.898,-642.135,19.706,19.706,426.945,343.32,252.975,90.345,,9.655,784.414,,355.674,171.495,0.0,0.0,184.179,206.46,3.0,,,,203.46,1.377,0.0,1.673,0.0,563.511,0.0,0.0,,,,475.969,12.071,433.721,,28.504,475.969,1039.48,0.0,80.932,0.579,80.353,-202.489,1090.843,-318.709,650.577,0.0,650.577,1690.057,
09/26/2010,1613.003,47.693,47.693,0.0,194.637,194.637,0.0,509.575,8.507,127.574,373.494,0.0,83.213,,4.0,72.212,24.74,835.118,333.85,988.571,-654.721,17.931,17.931,426.104,343.955,253.766,90.189,,9.937,777.885,,291.119,142.308,,,148.811,204.068,3.0,,,,201.068,1.244,,3.634,0.0,496.431,0.0,0.0,,,,468.888,20.891,403.174,,41.189,468.888,965.319,0.0,77.624,0.579,77.045,-195.282,1077.192,-311.85,647.684,0.0,647.684,1613.003,
12/26/2010,1694.395,31.481,31.481,0.0,246.051,246.051,0.0,556.473,9.18,130.641,416.652,0.0,89.682,,4.0,64.819,24.16,923.687,330.244,995.949,-665.705,16.724,16.724,423.74,344.15,254.186,89.964,,14.771,770.708,,316.943,157.408,,,159.535,3.0,3.0,,,,,2.21,,4.146,0.0,322.153,280.0,280.0,,,,445.045,19.954,396.678,,24.267,725.045,1047.198,0.0,80.169,0.579,79.59,-195.235,1070.36,-308.097,647.197,0.0,647.197,1694.395,
03/27/2011,1821.689,42.816,42.816,0.0,478.004,478.004,0.0,465.562,7.388,123.996,334.178,0.0,67.867,0.018,4.0,63.969,13.791,1054.249,327.412,1005.088,-677.676,18.368,18.368,421.66,343.242,253.681,89.561,,14.431,767.44,,392.673,223.912,,,168.761,3.0,3.0,,,,,2.922,,1.788,0.0,398.595,280.0,280.0,,,,440.275,21.602,390.242,,26.643,720.275,1118.87,0.0,79.618,0.579,79.039,-193.8,1116.303,-299.302,702.819,0.0,702.819,1821.689,
07/03/2011,1666.218,209.639,209.639,0.0,249.358,249.358,0.0,427.091,7.206,127.358,292.527,0.0,92.651,0.0,14.075,31.001,36.279,978.739,329.225,1016.892,-687.667,21.017,21.017,337.237,292.215,202.94,89.275,,14.021,687.479,,339.446,183.733,0.0,0.0,155.713,3.0,3.0,,,,,1.937,0.0,3.641,0.0,344.383,225.0,225.0,,,,358.892,10.777,331.609,,12.865,583.892,928.275,0.0,79.933,0.579,79.354,-191.356,1092.864,-243.498,737.943,0.0,737.943,1666.218,
10/02/2011,1618.292,138.244,138.244,0.0,232.37,232.37,0.0,492.128,9.12,131.658,351.35,0.0,72.031,,4.0,24.874,19.915,934.773,333.104,1032.073,-698.969,21.203,21.203,329.212,290.273,201.901,88.372,,14.065,683.519,,309.79,172.71,,,137.08,3.0,3.0,,,,,6.886,,0.547,0.0,319.676,225.0,225.0,,,,353.091,,326.357,,26.187,578.091,897.767,0.0,79.552,0.579,78.973,-191.661,1082.079,-249.445,720.525,0.0,720.525,1618.292,
01/01/2012,1637.091,13.932,13.932,0.0,291.587,291.587,0.0,567.552,8.883,142.758,415.911,0.0,85.434,,4.0,21.548,32.344,958.505,327.921,1033.16,-705.239,20.494,20.494,330.171,293.105,205.037,88.068,,15.518,678.586,,325.377,185.555,,,139.822,3.0,3.0,,,,,9.511,,1.153,0.0,337.888,240.0,240.0,,,,346.97,,316.417,,29.4,586.97,924.858,0.0,80.662,0.579,80.083,-199.952,1079.252,-247.729,712.233,0.0,712.233,1637.091,
04/01/2012,1720.85,16.445,16.445,0.0,485.811,485.811,0.0,480.202,10.428,133.718,336.056,0.0,78.321,,10.846,21.827,22.686,1060.779,308.493,1033.202,-724.709,21.583,21.583,329.995,293.031,205.354,87.677,,15.137,660.071,,372.755,224.045,,,148.71,3.0,3.0,,,,,6.749,,0.913,0.0,382.504,271.0,271.0,,,,323.699,24.321,268.858,,29.607,594.699,977.203,0.0,81.486,0.579,80.907,-210.846,1113.665,-240.658,743.647,0.0,743.647,1720.85,
07/01/2012,1608.231,156.075,156.075,0.0,223.996,223.996,0.0,433.684,6.075,107.632,319.977,0.0,97.745,0.0,10.404,66.951,40.888,911.5,301.249,1026.845,-725.596,22.163,22.163,373.319,291.831,204.764,87.067,,14.537,696.731,,293.947,151.153,0.0,0.0,142.794,3.0,2.867,0.133,0.133,,,8.962,0.0,2.341,0.0,305.909,225.0,225.0,0.0,0.0,,445.352,16.415,411.271,,15.325,670.352,976.261,0.0,82.302,0.579,81.723,-227.487,1099.859,-322.704,631.97,0.0,631.97,1608.231,
09/30/2012,1569.712,101.625,101.625,0.0,192.797,192.797,0.0,503.445,5.054,118.548,379.843,0.0,81.116,0.002,5.403,71.861,33.856,878.983,293.065,1016.897,-723.832,19.24,19.24,378.424,292.052,205.32,86.732,,14.509,690.729,,286.462,151.484,,,134.978,3.0,3.0,,,,,4.57,,3.139,0.0,294.032,225.0,225.0,,,,438.011,,402.917,,31.955,663.011,957.043,0.0,81.456,0.579,80.877,-235.621,1077.583,-310.749,612.669,0.0,612.669,1569.712,
12/30/2012,1611.448,18.242,18.242,0.0,258.559,258.559,0.0,536.69,6.17,119.776,410.744,0.0,89.338,0.031,5.539,57.863,38.87,902.829,287.34,1013.603,-726.263,20.303,20.303,400.976,328.932,218.635,110.297,,14.15,708.619,,326.692,183.278,,,143.414,3.0,3.0,,,,,7.989,,3.303,0.0,337.681,243.9,243.9,,,,397.528,,361.608,,32.617,641.428,979.109,0.0,79.214,0.579,78.635,-228.336,1071.142,-289.681,632.339,0.0,632.339,1611.448,
03/31/2013,1668.643,22.568,22.568,0.0,403.32,403.32,0.0,463.448,5.54,112.688,345.22,0.0,71.358,0.016,5.347,60.504,18.322,960.694,282.689,1012.622,-729.933,19.891,19.891,405.369,330.823,220.817,110.006,,14.026,707.949,,344.505,182.287,,,162.218,2.1,2.1,,,,,7.957,,3.27,0.0,354.562,260.35,260.35,,,,371.558,,341.206,,27.082,631.908,986.47,0.0,78.336,0.579,77.757,-220.889,1103.807,-279.081,682.173,0.0,682.173,1668.643,
06/30/2013,1447.551,188.445,188.445,0.0,190.8,190.8,0.0,408.095,5.24,96.751,306.104,0.0,71.641,0.0,0.0,27.544,22.355,858.981,287.195,1019.355,-732.16,19.764,19.764,281.611,235.332,147.352,87.98,,18.735,588.57,,270.067,143.189,0.0,0.0,126.878,0.3,0.3,0.0,0.0,,,4.388,0.0,1.282,0.0,274.755,225.0,225.0,0.0,0.0,,279.858,0.0,246.284,27.544,4.748,504.858,779.613,0.0,77.583,0.579,77.004,-227.634,1042.917,-224.928,667.938,0.0,667.938,1447.551,
09/30/2013,1423.793,115.176,115.176,0.0,171.103,171.103,0.0,468.624,5.234,107.071,356.319,0.0,84.709,0.161,,26.788,36.635,839.612,285.608,1026.96,-741.352,19.22,19.22,279.353,234.218,147.218,87.0,,18.186,584.181,,282.028,146.296,,,135.732,0.0,0.0,,,,,4.189,,1.324,0.0,286.217,225.0,225.0,,,,272.154,,239.345,,31.485,497.154,783.371,0.0,75.658,0.579,75.079,-232.454,1017.824,-220.606,640.422,0.0,640.422,1423.793,
12/29/2013,1413.584,98.162,98.162,0.0,192.543,192.543,0.0,474.897,5.861,109.717,359.319,0.0,73.434,0.343,0.0,26.255,24.308,839.036,279.706,1027.391,-747.685,17.583,17.583,277.259,231.652,146.323,85.329,,19.009,574.548,,291.843,162.85,,,128.993,0.0,0.0,,,,,4.032,,1.09,0.0,295.875,225.0,225.0,,,,264.821,,232.214,,31.517,489.821,785.696,0.0,77.229,0.579,76.65,-243.848,1012.833,-218.326,627.888,0.0,627.888,1413.584,
03/30/2014,1495.394,107.238,107.238,0.0,338.834,338.834,0.0,395.304,6.031,109.372,279.901,0.0,71.276,0.283,,27.432,24.113,912.652,278.088,1018.796,-740.708,25.382,25.382,279.272,232.783,147.055,85.728,,18.774,582.742,,337.802,186.652,,,151.15,0.0,0.0,,,,,2.134,,0.965,0.0,339.936,225.0,225.0,,,,264.789,,226.404,,37.42,489.789,829.725,0.0,77.813,0.579,77.234,-248.099,1046.307,-210.352,665.669,0.0,665.669,1495.394,
06/30/2014,1449.706,194.668,194.668,0.0,220.59,220.59,0.0,376.103,5.556,102.431,268.116,0.0,78.974,0.055,,15.178,29.64,870.335,297.007,1035.848,-738.841,27.137,27.137,255.227,224.839,144.522,80.317,,15.155,579.371,,302.487,169.271,0.0,0.0,133.216,0.0,0.0,0.0,0.0,,,0.7,0.0,1.232,0.0,303.187,225.0,225.0,0.0,0.0,,249.085,17.678,210.31,15.178,4.687,474.085,777.272,0.0,79.045,0.579,78.466,-259.82,1048.466,-195.257,672.434,0.0,672.434,1449.706,
09/28/2014,1425.526,61.898,61.898,0.0,166.313,166.313,0.0,506.888,9.784,127.076,370.028,0.0,87.703,0.626,,0.291,33.572,822.802,296.921,1040.081,-743.16,27.056,27.056,278.747,262.57,160.976,101.594,,15.26,602.724,,327.61,187.214,,,140.396,0.0,0.0,,,,,0.492,,0.804,0.0,328.102,225.0,225.0,,,,240.391,,201.229,3.906,34.452,465.391,793.493,0.0,73.679,0.579,73.1,-269.973,1027.469,-199.142,632.033,0.0,632.033,1425.526,
12/28/2014,1493.09,51.69,51.69,0.0,207.883,207.883,0.0,540.117,11.829,126.934,401.354,0.0,95.285,0.494,,0.382,37.777,894.975,295.778,1040.489,-744.711,27.967,27.967,274.37,258.442,159.68,98.762,,15.052,598.115,,323.476,181.909,,,141.567,87.0,87.0,,,,,1.798,,0.938,0.0,412.274,225.0,225.0,,,,239.033,,192.607,10.179,35.309,464.033,876.307,0.0,75.354,0.579,74.775,-279.174,1028.722,-208.119,616.783,0.0,616.783,1493.09,
03/29/2015,1494.529,49.694,49.694,0.0,315.725,315.725,0.0,446.896,8.692,115.145,323.059,0.0,84.421,0.031,,0.129,25.723,896.736,300.232,1028.368,-728.136,29.354,29.354,268.207,251.683,156.278,95.405,,16.364,597.793,,354.287,197.476,,,156.811,60.1,60.1,,,,,1.833,,1.622,0.0,416.22,225.0,225.0,,,,228.465,,184.229,3.414,39.2,453.465,869.685,0.0,76.911,0.579,76.332,-290.208,1056.981,-218.84,624.844,0.0,624.844,1494.529,
06/28/2015,1456.647,118.39,118.39,0.0,215.841,215.841,0.0,378.688,10.677,101.285,266.726,0.0,82.324,0.276,,22.452,32.036,795.243,314.838,1035.326,-720.488,30.779,30.779,315.787,276.802,165.522,111.28,,16.257,661.404,,333.582,182.676,0.0,0.0,150.906,0.0,0.0,0.0,0.0,,,1.534,0.0,1.211,0.0,335.116,222.685,222.685,0.0,0.0,,324.596,18.427,279.466,22.229,3.263,547.281,882.397,0.0,77.851,0.579,77.272,-295.984,1071.493,-279.11,574.25,0.0,574.25,1456.647,
09/27/2015,1444.688,53.995,53.995,0.0,168.964,168.964,0.0,473.773,9.798,126.337,337.638,0.0,93.102,0.159,,17.571,42.468,789.834,311.543,1039.144,-727.601,31.432,31.432,311.879,275.096,167.859,107.237,,19.053,654.854,,325.74,184.264,,,141.476,38.41,38.41,,,,,1.856,,1.873,0.0,366.006,225.0,225.0,,,,320.539,,272.546,0.366,45.754,545.539,911.545,0.0,71.619,0.579,71.04,-296.073,1047.338,-289.741,533.143,0.0,533.143,1444.688,
12/27/2015,1492.051,60.367,60.367,0.0,182.126,182.126,0.0,505.322,7.09,136.8,361.432,0.0,88.285,0.417,,16.321,39.157,836.1,311.599,1029.224,-717.625,34.538,34.538,309.814,274.424,168.032,106.392,,18.652,655.951,,327.705,189.624,,,138.081,93.243,93.243,,,,,1.946,,1.404,0.0,422.894,225.0,225.0,,,,313.36,,265.556,0.154,46.246,538.36,961.254,0.0,73.112,0.579,72.533,-308.62,1053.983,-287.678,530.797,0.0,530.797,1492.051,
03/27/2016,1490.358,43.716,43.716,0.0,279.127,279.127,0.0,419.537,7.506,124.446,287.585,0.0,77.895,0.149,,14.393,28.984,820.275,314.383,1038.994,-724.611,56.715,56.715,298.985,267.542,160.998,106.544,,16.901,670.083,,365.82,212.372,,,153.448,32.443,32.443,,,,,2.517,,1.54,0.0,400.78,223.149,223.149,,,,310.79,,258.485,0.006,50.759,533.939,934.719,0.0,73.651,0.579,73.072,-312.031,1074.959,-280.94,555.639,0.0,555.639,1490.358,
07/03/2016,1456.667,89.839,89.839,0.0,191.678,191.678,0.0,386.065,9.879,104.468,271.718,0.0,28.419,0.066,,98.203,27.063,696.001,326.273,1056.893,-730.62,52.757,52.757,381.636,265.732,161.568,104.164,,17.635,760.666,,315.51,181.152,0.0,0.0,134.358,0.0,0.0,0.0,0.0,,,2.791,0.0,1.568,0.0,318.301,221.339,221.339,0.0,0.0,,423.401,18.054,372.302,,31.477,644.74,963.041,0.0,72.599,0.579,72.02,-314.96,1074.437,-338.45,493.626,0.0,493.626,1456.667,
10/02/2016,1472.698,42.96,42.96,0.0,160.71,160.71,0.0,470.807,8.036,120.324,342.447,0.0,85.163,0.1,,49.73,40.53,759.64,328.803,1065.847,-737.044,52.049,52.049,332.206,264.988,161.67,103.318,,17.388,713.058,,313.254,186.468,,,126.786,50.175,50.175,,,,,2.919,,0.496,0.0,366.348,221.456,221.456,,,,415.318,,365.78,,49.042,636.774,1003.122,0.0,67.962,0.579,67.383,-318.301,1054.251,-334.336,469.576,0.0,469.576,1472.698,
01/01/2017,1543.31,47.327,47.327,0.0,222.768,222.768,0.0,485.851,6.723,119.638,359.49,0.0,79.16,2.272,,44.961,31.173,835.106,331.163,1077.452,-746.289,48.298,48.298,328.743,263.611,161.287,102.324,,17.899,708.204,,310.77,186.291,,,124.479,132.1,132.1,,,,,2.932,,0.352,0.0,445.802,221.57,221.57,,,,401.825,,358.028,,43.445,623.395,1069.197,0.0,68.723,0.579,68.144,-321.158,1063.5,-336.952,474.113,0.0,474.113,1543.31,
