Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Inventories,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/02/2004,8105.806,189.603,189.603,0.0,2247.088,,1457.18,,,118.91,,,,,4012.781,2196.55,,,0.0,,1896.475,1221.98,,,,674.495,4093.025,,1710.066,1710.066,,,,422.909,,,,,,1037.368,,,,1037.368,3170.343,1082.345,,,,,1091.212,,,,,1091.212,2173.557,5343.9,0.0,1120.085,,,-2494.77,4102.44,34.151,2761.906,0.0,2761.906,8105.806,
01/01/2005,8100.887,152.926,152.926,0.0,2167.931,,1546.007,,,64.714,,,,,3931.578,2232.172,,,0.0,,1937.137,1258.716,,,,678.421,4169.309,,1684.567,1684.567,,,,435.006,,,,,,1050.383,,,,1050.383,3169.956,1101.852,,,,,985.855,,,,,985.855,2087.707,5257.663,0.0,1129.913,,,-2578.854,4239.352,52.813,2843.224,0.0,2843.224,8100.887,
04/02/2005,8167.236,199.518,199.518,,2242.837,,1490.305,,,63.482,,,,,3996.142,2247.555,,,0.0,,1923.539,1267.914,,,,655.625,4171.094,,1770.379,1770.379,,,,438.798,,,,,,1124.662,,,,1124.662,3333.839,1032.822,,,,,984.795,,,,,984.795,2017.617,5351.456,0.0,1142.242,,,-2734.75,4362.36,45.928,2815.78,0.0,2815.78,8167.236,
07/02/2005,8267.902,191.678,191.678,0.0,2284.033,,1466.161,,,59.914,,,,,4001.786,2268.301,4245.95,-1977.649,0.0,,1997.815,1284.459,,,,713.356,4266.116,,1795.824,1795.824,,,,474.931,465.519,9.412,9.412,,,1186.815,,,,1186.815,3457.57,956.177,930.918,25.259,25.259,,1095.316,,,,,1095.316,2051.493,5509.063,0.0,1154.228,,,-2934.091,4552.379,-13.677,2758.839,0.0,2758.839,8267.902,
10/01/2005,8605.786,177.918,177.918,0.0,2406.855,,1568.546,,,132.528,,,,,4285.847,2280.58,,,0.0,,2039.359,1324.354,,,,715.005,4319.939,,1806.046,1806.046,,,,242.037,,,,,,1141.074,,,,1141.074,3189.157,1451.697,,,,,1244.542,,,,,1244.542,2696.239,5885.396,0.0,1203.867,,,-3172.735,4667.348,21.91,2720.39,0.0,2720.39,8605.786,
12/31/2005,8810.187,253.938,253.938,0.0,2360.132,,1672.908,,,65.273,,,,,4352.251,2344.423,,,0.0,,2113.513,1346.228,,,,767.285,4457.936,,1813.247,1813.247,,,,241.061,,,,,,1086.865,,,,1086.865,3141.173,1827.586,,,,,1130.171,,,,,1130.171,2957.757,6098.93,0.0,1235.449,,,-3312.307,4766.135,21.98,2711.257,0.0,2711.257,8810.187,
04/01/2006,8884.088,205.605,205.605,0.0,2467.308,,1601.25,,,72.049,,,,,4346.212,2399.345,,,0.0,,2138.531,1390.26,1292.527,97.733,,748.271,4537.876,,1839.477,1839.477,,,,220.57,,,,,,1131.425,,,,1131.425,3191.472,1787.155,,,,,1105.631,,,,,1105.631,2892.786,6084.258,0.0,1263.497,,,-3333.055,4849.518,19.87,2799.83,0.0,2799.83,8884.088,
07/01/2006,8992.025,201.897,201.897,0.0,2483.72,,1608.233,,,105.844,,,,,4399.694,2464.9,4638.94,-2174.04,,,2127.431,1398.242,1302.591,95.651,,729.189,4592.331,,1891.357,1891.357,,,,135.565,131.569,3.996,3.996,,,1199.481,,,,1199.481,3226.403,1627.127,1602.714,24.413,24.413,,1086.211,,,,,1086.211,2713.338,5939.741,0.0,1290.859,,,-3322.633,4999.44,84.618,3052.284,0.0,3052.284,8992.025,
09/30/2006,9362.09,180.721,180.721,0.0,2636.834,2636.834,1715.608,,,162.027,,,,,4695.19,2486.301,,,0.0,,2180.599,1425.918,1329.782,96.136,,754.681,4666.9,,1913.688,1913.688,,,,112.933,,,,,,1174.844,,,,1174.844,3201.465,1738.858,,,,,1233.925,,,,,1233.925,2972.783,6174.248,0.0,1320.584,,,-3341.275,5124.362,84.171,3187.842,0.0,3187.842,9362.09,
12/30/2006,9317.38,185.862,185.862,0.0,2551.114,2551.114,1717.978,,,69.785,,,,,4524.739,2593.874,,,0.0,,2198.767,1416.773,1324.014,92.759,,781.994,4792.641,,1888.178,1888.178,,,,115.117,,,,,,1239.932,,,,1239.932,3243.227,1755.982,,,,,1081.524,,,,,1081.524,2837.506,6080.733,0.0,1354.555,,,-3433.537,5253.486,62.143,3236.647,0.0,3236.647,9317.38,
03/31/2007,9427.321,180.943,180.943,0.0,2634.273,,1693.084,,,66.939,,,,,4575.239,2649.708,,,0.0,,2202.374,1419.722,1329.745,89.977,,782.652,4852.082,,1982.126,1982.126,,,,115.382,,,,,,1287.764,,,,1287.764,3385.272,1633.091,,,,,1073.437,,,,,1073.437,2706.528,6091.8,0.0,1383.262,,,-3472.227,5357.045,67.441,3335.521,0.0,3335.521,9427.321,
06/30/2007,9518.931,207.872,207.872,0.0,2610.885,,1714.187,,,142.602,,,,,4675.546,2721.233,5084.338,-2363.105,,,2122.152,1446.679,1355.313,91.366,,675.473,4843.385,,1981.19,1981.19,,,,22.468,20.536,1.932,1.932,,,1411.431,,,,1411.431,3415.089,1758.227,1732.147,26.08,26.08,,1067.215,,,,,1067.215,2825.442,6240.531,0.0,1402.329,,,-3663.946,5544.078,-4.061,3278.4,0.0,3278.4,9518.931,
09/29/2007,10017.944,190.154,190.154,0.0,2765.213,,1865.355,,,209.105,,,,,5029.827,2780.78,,,0.0,,2207.337,1485.207,1394.814,90.393,,722.13,4988.117,,2079.131,2079.131,,,,6.276,,,,,,1289.338,,,,1289.338,3374.745,1969.804,,,,,1375.94,,,,,1375.94,3345.744,6720.489,0.0,1420.784,,,-3784.612,5600.065,61.218,3297.455,0.0,3297.455,10017.944,
12/29/2007,9952.827,168.786,168.786,0.0,2754.339,,1896.557,,,64.798,,,,,4884.48,2841.229,,,0.0,,2227.118,1499.39,1408.061,91.329,,727.728,5068.347,,2000.419,2000.419,,,,7.556,,,,,,1260.708,,,,1260.708,3268.683,2135.547,,,,,1218.534,,,,,1218.534,3354.081,6622.764,0.0,1449.266,,,-3921.992,5731.024,71.765,3330.063,0.0,3330.063,9952.827,
03/29/2008,9960.985,243.919,243.919,0.0,2737.464,,1836.683,,,62.432,,,,,4880.498,2857.23,,,0.0,,2223.257,1496.942,1406.7,90.242,,726.315,5080.487,,2033.198,2033.198,,,,4.504,,,,,,1392.495,,,,1392.495,3430.197,2040.546,,,,,1209.295,,,,,1209.295,3249.841,6680.038,0.0,1463.145,,,-4069.318,5839.698,47.422,3280.947,0.0,3280.947,9960.985,
06/28/2008,10082.293,551.552,551.552,0.0,2723.189,,1836.478,,,63.814,,,,,5175.033,2889.79,5464.483,-2574.693,,,2017.47,1500.752,1413.224,87.528,,516.718,4907.26,,2048.759,2048.759,,,,4.896,0.262,4.634,4.634,,,1445.688,,,,1445.688,3499.343,1975.435,1943.449,31.986,31.986,,1198.529,,,,,1198.529,3173.964,6673.307,0.0,1477.383,,,-4041.058,6041.429,-68.768,3408.986,0.0,3408.986,10082.293,
09/27/2008,10285.055,345.625,345.625,0.0,2873.502,,1933.703,,,170.876,,,,69.065,5323.706,2876.081,,,0.0,,2085.268,1505.169,1421.46,83.709,256.017,324.082,4961.349,,3393.175,2051.112,584.608,,757.455,5.269,0.0,,,,5.269,0.0,,,717.587,0.0,3398.444,1974.053,1974.053,,,,1407.332,,,,,689.745,3381.385,6779.829,0.0,1492.733,765.175,727.558,-4075.134,6185.935,-98.308,3505.226,0.0,3505.226,10285.055,
12/27/2008,9811.422,373.074,373.074,0.0,2623.509,,1862.187,,,60.938,,,,60.938,4919.708,2890.641,,,0.0,,2001.073,1463.766,1384.79,78.976,249.84,287.467,4891.714,,3052.176,1707.331,538.79,,806.055,6.747,0.0,,,,6.747,234.286,,,539.534,0.0,3293.209,1972.612,1972.612,,,,1251.589,,,,,712.055,3224.201,6517.41,0.0,1516.018,765.175,750.843,-4306.294,6281.575,-197.287,3294.012,0.0,3294.012,9811.422,
03/28/2009,10137.052,899.117,899.117,0.0,2549.769,,1710.251,,,67.131,,,,67.131,5226.268,2891.893,,,0.0,,2018.891,1492.004,1404.993,87.011,239.773,287.114,4910.784,,2705.378,1830.432,98.179,,776.767,6.529,0.0,,,,6.529,404.185,,,530.1,0.0,3116.092,2463.243,2463.243,,,,1226.54,,,,,696.44,3689.783,6805.875,0.0,1520.583,765.175,755.408,-4355.297,6366.304,-200.413,3331.177,0.0,3331.177,10137.052,
06/27/2009,10148.186,1018.651,1018.651,0.0,2468.511,,1650.666,,,64.418,0.0,,,64.418,5202.246,2979.2,5767.413,-2788.213,0.0,,1966.74,1631.884,1510.795,121.089,26.746,308.11,4945.94,,2910.193,1788.454,323.983,0.0,797.756,9.163,0.0,,,,9.163,162.365,0.0,,526.377,0.0,3081.721,2467.486,2434.609,32.877,32.877,,1149.277,0.0,322.658,,,300.242,3616.763,6698.484,0.0,1525.527,765.175,760.352,-4337.729,6539.89,-277.986,3449.702,0.0,3449.702,10148.186,
09/26/2009,10429.705,878.474,851.036,27.438,2575.293,,1747.773,,,160.275,,,,69.013,5361.815,3014.341,,,0.0,,2053.549,1645.797,1529.066,116.731,48.75,359.002,5067.89,,3073.516,1960.354,345.42,,767.742,8.743,0.0,,,,8.743,0.0,,0.446,616.142,0.0,3082.259,2468.783,2468.783,,,,1164.305,,,,,547.717,3633.088,6715.347,0.0,1530.077,765.175,764.902,-4305.845,6724.058,-233.932,3714.358,0.0,3714.358,10429.705,
12/26/2009,10276.966,709.466,647.606,61.86,2526.044,,1790.327,,,63.674,0.534,,,63.674,5089.511,3072.721,,,0.0,,2114.734,1669.582,1551.55,118.032,70.753,373.865,5187.455,,2756.823,1906.745,56.775,,793.303,8.438,0.0,,,,8.438,18.482,,1.109,545.863,0.0,2783.743,2468.69,2468.69,,,,1094.246,,,,,547.274,3562.936,6346.679,0.0,1553.313,765.175,788.138,-4287.026,6844.095,-180.095,3930.287,0.0,3930.287,10276.966,
03/27/2010,10468.227,652.792,652.792,0.0,2633.995,,1751.239,,,93.769,3.836,,,93.769,5131.795,3176.22,,,0.0,,2160.212,1673.545,1559.291,114.254,92.757,390.074,5336.432,,2833.157,2038.922,0.0,,794.235,7.817,0.0,,,,7.817,76.258,,,513.211,0.0,2917.232,2468.517,2468.517,,,,1054.44,,,,,541.229,3522.957,6440.189,0.0,1564.453,765.175,799.278,-4312.228,6943.64,-167.827,4028.038,0.0,4028.038,10468.227,
07/03/2010,10313.701,608.954,585.443,23.511,2617.352,,1771.539,,,78.413,,,,78.413,5076.258,3203.823,6159.986,-2956.163,0.0,,2033.62,1656.213,1549.815,106.398,0.0,377.407,5237.443,,2823.206,1953.092,0.0,0.0,870.114,7.97,0.0,,,,7.97,178.022,0.0,,271.512,0.0,3009.198,2472.662,2441.176,31.486,31.486,,1004.315,0.0,0.545332,0.545332,0.0,732.257668,3476.977,6486.175,0.0,1582.008,765.175,816.833,-4408.37,7134.139,-480.251,3827.526,0.0,3827.526,10313.701,
10/02/2010,10655.41,448.374,448.374,0.0,2814.958,,1875.242,,,150.837,28.529,,,76.418,5289.411,3277.583,,,0.0,,2088.416,1688.665,1577.691,110.974,0.0,371.222,5365.999,,3087.623,1998.982,337.001,,751.64,7.837,0.0,,,,7.837,50.561,,,282.836,0.0,3146.021,2486.646,2486.646,,,,1041.748,,,,,758.912,3528.394,6674.415,0.0,1591.105,765.175,825.93,-4480.754,7286.409,-415.765,3980.995,0.0,3980.995,10655.41,
01/01/2011,10328.283,209.755,209.755,0.0,2623.3,,1963.397,,,70.43,13.266,,,70.43,4866.882,3370.553,,,0.0,,2090.848,1681.619,1577.108,104.511,,395.963,5461.401,,2614.382,1804.69,47.738,,761.954,7.867,0.0,,,,7.867,99.285,,,185.239,0.0,2721.534,2653.529,2653.529,,,,958.729,,,,,773.49,3612.258,6333.792,0.0,1613.787,765.175,848.612,-4624.871,7392.996,-387.421,3994.491,0.0,3994.491,10328.283,
04/02/2011,10949.934,385.668,385.668,0.0,2926.033,,2047.371,,,79.485,10.871,,,79.485,5438.557,3419.862,,,0.0,,2091.515,1698.245,1596.727,101.518,,382.399,5511.377,,3028.212,2143.219,84.838,,800.155,9.292,2.25,,,,7.042,98.946,,,130.453,0.0,3136.45,2663.47,2663.47,,,,942.809,,,,,812.356,3606.279,6742.729,0.0,1627.01,765.175,861.835,-4589.277,7499.532,-330.06,4207.205,0.0,4207.205,10949.934,
07/02/2011,11385.555,639.765,639.765,0.0,2898.283,,2073.766,,,121.068,0.0,,,107.586,5732.882,3512.389,6748.227,-3235.838,0.0,,2140.284,1743.227,1633.289,109.938,0.0,397.057,5652.673,,3039.986,2183.417,0.0,0.0,856.569,389.006,181.975,,,,207.031,146.083,0.0,0.0,204.223,0.0,3575.075,2279.517,2279.517,,,,825.721,0.0,398.397,387.921,10.476,223.101,3105.238,6680.313,0.0,1652.929,765.175,887.754,-4369.398,7681.669,-259.958,4705.242,0.0,4705.242,11385.555,
10/01/2011,11446.863,284.101,284.101,0.0,3061.145,,2137.451,,,213.537,13.246,,,77.575,5696.234,3615.361,,,,,2135.268,1729.867,1621.257,108.61,0.0,392.155,5750.629,,3367.011,2164.695,384.613,,817.703,211.679,5.35,,,,206.329,0.0,,,212.583,0.0,3578.69,2384.986,2384.986,,,,828.932,,,,,616.349,3213.918,6792.608,,1656.82,765.175,891.645,-4481.788,7831.33,-352.107,4654.255,,4654.255,11446.863,
12/31/2011,11454.027,336.531,336.531,0.0,2882.73,,2213.153,,,215.636,10.671,,,73.568,5648.05,3736.137,,,0.0,,2069.84,1733.473,1630.879,102.594,0.0,325.696,5805.977,,3055.354,2074.396,123.42,,857.538,208.416,2.5,,,,205.916,0.0,,,218.314,0.0,3263.77,2649.346,2649.346,,,,853.296,,,,,634.982,3502.642,6766.412,0.0,1673.166,765.175,907.991,-4585.399,7923.413,-323.565,4687.615,0.0,4687.615,11454.027,
03/31/2012,11892.113,350.464,350.464,0.0,3094.175,,2250.46,,,229.843,7.005,,,82.272,5924.942,3846.87,,,0.0,,2120.301,1775.829,1659.818,116.011,,337.467,5967.171,,3244.53,2285.744,88.112,,870.674,459.222,3.25,,,,455.972,0.0,,,245.496,0.0,3703.752,2412.477,2412.477,,,,897.869,,,,,652.373,3310.346,7014.098,,1688.364,765.175,923.189,-4548.262,8024.536,-286.623,4878.015,,4878.015,11892.113,
06/30/2012,12094.972,688.867,688.867,0.0,2966.624,,2178.83,,,250.487,6.219,,,113.509,6084.808,3883.75,7341.051,-3457.301,0.0,,2126.414,1779.182,1665.611,113.571,,341.013,6010.164,,3168.929,2209.469,50.316,0.0,909.144,254.65,0.0,,,,254.65,0.0,0.0,0.0,115.166,0.0,3423.579,2763.688,2763.688,,,,1222.665,0.0,919.88,907.295,12.585,187.619,3986.353,7409.932,0.0,1704.354,765.175,939.179,-4531.678,8175.23,-662.866,4685.04,0.0,4685.04,12094.972,
09/29/2012,12487.833,548.415,548.415,0.0,3193.389,,2370.864,,,220.982,5.961,,,84.798,6333.65,3950.668,,,,,2203.515,1851.87,1726.35,125.52,0.0,345.684,6154.183,,3348.612,2343.903,159.014,,845.695,254.262,0.0,,,,254.262,0.0,,,111.649,0.0,3602.874,2764.853,2764.853,,,,1225.925,,,,,1114.276,3990.778,7593.652,0.0,1704.424,765.175,939.249,-4499.127,8302.859,-613.975,4894.181,0.0,4894.181,12487.833,
12/29/2012,12428.067,320.805,320.805,0.0,3168.12,,2436.109,,,234.751,5.048,,,117.376,6159.785,3960.636,,,0.0,,2307.646,1955.988,1802.63,153.358,0.0,346.61,6268.282,,3191.493,2287.559,0.0,,903.934,295.924,42.754,,,,253.17,0.0,,,94.987,0.0,3487.417,2809.29,2809.29,,,,1229.787,,,,,1134.8,4039.077,7526.494,0.0,1720.163,765.175,954.988,-4572.649,8359.768,-605.709,4901.573,0.0,4901.573,12428.067,
03/30/2013,12657.21,331.52,331.52,0.0,3396.85,,2413.19,,,234.022,,,,97.552,6375.582,3938.277,,,0.0,,2343.351,1953.212,1802.433,150.779,,390.139,6281.628,,3416.067,2464.215,0.0,,951.852,240.837,32.045,,,,208.792,0.0,,,116.96,0.0,3656.904,2557.314,2557.314,,,,1290.631,,,,,1173.671,3847.945,7504.849,0.0,1794.618,765.175,1029.443,-4415.963,8394.426,-620.72,5152.361,0.0,5152.361,12657.21,
06/29/2013,12663.947,412.285,412.285,0.0,3183.114,,2396.188,,,215.84,0.0,,,76.641,6207.427,3978.071,7755.997,-3777.926,0.0,,2478.449,2089.954,1884.235,205.719,,388.495,6456.52,,3500.349,2463.494,0.0,0.0,1036.855,248.933,0.0,,,,248.933,0.0,0.0,0.0,266.222,0.0,3749.282,2639.986,2639.986,,,,1082.869,0.0,571.013,571.013,0.0,245.634,3722.855,7472.137,0.0,1824.799,765.175,1059.624,-4698.838,8512.786,-446.937,5191.81,0.0,5191.81,12663.947,
09/28/2013,13025.395,359.532,359.532,0.0,3423.152,,2540.643,,,210.935,4.125,,,72.665,6534.262,3979.351,,,0.0,,2511.782,2108.616,1908.542,200.074,0.0,399.041,6491.133,,3631.952,2475.589,139.286,,1017.077,251.742,45.584,,,,206.158,0.0,,,256.662,0.0,3883.694,2878.391,2878.391,,,,1064.168,,,,,807.506,3942.559,7826.253,0.0,1851.891,765.175,1086.716,-4876.138,8635.19,-411.801,5199.142,0.0,5199.142,13025.395,
12/28/2013,13031.412,449.863,449.863,0.0,3289.93,,2506.581,,,292.869,1.248,,,152.442,6539.243,3967.176,,,0.0,,2524.993,2107.49,1915.922,191.568,0.0,416.255,6492.169,,3374.854,2443.704,,,931.15,261.89,57.733,,,,204.157,0.0,,,249.301,0.0,3636.744,2944.083,2944.083,,,,1146.795,,,,,897.494,4090.878,7727.622,0.0,1870.557,765.175,1105.382,-4796.362,8676.012,-446.417,5303.79,0.0,5303.79,13031.412,
03/29/2014,13138.264,341.09,341.09,0.0,3510.518,,2527.9,,,259.967,1.673,,,138.934,6639.475,3956.209,,,0.0,,2542.58,2118.111,1937.075,181.036,,422.796,6498.789,,3804.027,2726.427,,,1077.6,75.964,71.51,,,,4.454,64.025,,,195.876,0.0,3944.016,2986.163,2986.163,,,,976.71,,,,,780.834,3962.873,7906.889,0.0,1884.959,765.175,1119.784,-4823.76,8687.098,-516.922,5231.375,0.0,5231.375,13138.264,
06/28/2014,13141.113,413.046,413.046,0.0,3398.713,,2602.018,,,268.195,4.828,,,126.97,6681.972,3985.618,8083.875,-4098.257,0.0,,2473.523,2127.899,1950.672,177.227,,340.796,6459.141,,3858.412,2831.028,0.0,0.0,1027.384,375.752,70.975,,,,304.777,133.466,0.0,0.0,121.58,0.0,4367.63,2357.33,2357.33,,,,1149.458,0.0,734.189,734.189,0.0,293.689,3506.788,7874.418,0.0,1904.393,765.175,1139.218,-4765.786,8770.751,-642.663,5266.695,0.0,5266.695,13141.113,
09/27/2014,13594.033,384.898,384.898,0.0,3646.817,,2845.641,,,231.047,0.264,,,90.493,7108.403,3968.713,,,0.0,,2516.917,2160.849,1980.524,180.325,,355.804,6485.63,,4150.923,2924.417,94.437,,1132.069,385.566,78.635,,,,306.931,0.0,,3.496,115.5,0.0,4536.489,2626.61,2626.61,,,,1075.42,,,,,956.424,3702.03,8238.519,0.0,1921.013,765.175,1155.838,-4735.118,8878.693,-743.172,5321.416,34.098,5355.514,13594.033,
12/27/2014,17970.47,4907.677,4907.677,0.0,3529.997,,2791.813,,,227.417,4.802,,,86.961,11456.904,4002.932,,,0.0,,2510.634,2134.993,1966.547,168.446,0.0,370.839,6513.566,,3898.186,2797.947,0.0,,1100.239,388.223,76.876,,,,311.347,0.0,,0.152,117.353,0.0,4286.409,7248.457,7248.457,,,,1057.702,,,,,940.197,8306.159,12592.568,0.0,1947.093,765.175,1181.918,-4634.308,8858.831,-828.656,5342.96,34.942,5377.902,17970.47,
03/28/2015,17983.591,5084.704,5084.704,0.0,3496.254,,2649.752,,,290.597,23.296,,,150.313,11521.307,3970.261,,,0.0,,2492.023,2087.662,1933.385,154.277,,381.065,6462.284,,3946.317,2836.43,0.0,,1109.887,393.731,79.62,,,,314.111,0.0,,0.0,117.674,0.0,4340.048,7275.195,7275.195,,,,1015.736,,,,,898.062,8290.931,12630.979,0.0,1950.187,765.175,1185.012,-4574.441,8857.277,-920.14,5312.883,39.729,5352.612,17983.591,
06/27/2015,17989.281,5130.044,5130.044,0.0,3353.381,,2691.823,,,319.056,12.597,,,183.802,11494.304,3982.143,8390.448,-4408.305,0.0,,2512.834,2114.626,1959.817,154.809,,385.611,6494.977,,4349.563,2881.953,,,1467.61,5050.052,70.751,,,,4979.301,0.0,,,81.591,0.0,9399.615,2271.825,2271.825,,,,1016.313,,227.352,,,707.37,3288.138,12687.753,0.0,1979.174,765.175,1213.999,-4547.738,8751.985,-923.197,5260.224,41.304,5301.528,17989.281,
09/26/2015,13371.551,388.256,388.256,0.0,3531.105,,2841.361,,,267.238,8.219,,,181.822,7027.96,3961.299,,,0.0,,2382.292,2149.931,1981.39,168.541,0.0,224.142,6343.591,,3887.2,2887.863,0.0,,999.337,83.616,51.806,,,,31.81,0.0,,0.0,160.688,0.0,3970.816,3004.618,3004.618,,,,1046.189,,,,,885.501,4050.807,8021.623,0.0,1996.681,765.175,1231.506,-4499.702,8816.245,-1007.539,5305.685,44.243,5349.928,13371.551,
12/26/2015,13089.468,595.602,595.602,0.0,3353.453,,2736.382,,,93.589,3.936,,,93.589,6779.026,3936.612,,,0.0,,2373.83,2141.01,1977.921,163.089,0.0,228.884,6310.442,,3782.101,2710.469,0.0,,1071.632,90.113,83.037,,,,7.076,0.0,,6.575,111.822,0.0,3872.214,4265.857,4265.857,,,,964.477,,,,,846.08,5230.334,9102.548,0.0,1787.991,765.175,1022.816,-5723.885,8922.498,-1045.177,3941.427,45.493,3986.92,13089.468,
03/26/2016,13351.094,610.838,610.838,0.0,3509.438,,2703.635,,,136.122,11.801,0.0,,136.122,6960.033,3900.47,,,0.0,,2490.591,2273.201,2079.529,193.672,,205.589,6391.061,,4025.061,2906.651,0.0,,1118.41,87.011,79.836,,,,7.175,0.0,,0.0,107.136,0.0,4112.072,4274.884,4274.884,,,,917.778,,,,,810.642,5192.662,9304.734,0.0,1804.411,765.175,1039.236,-5811.421,8964.542,-988.101,3969.431,76.929,4046.36,13351.094,
07/02/2016,16721.804,3919.3,3919.3,0.0,3380.971,,2639.174,,,114.454,36.805,207.32,,114.454,10053.899,3880.442,8585.25,-4704.808,0.0,,2787.463,2329.122,2121.661,207.461,,214.216,6667.905,,4335.984,2935.982,110.69,0.0,1289.312,98.472,89.563,,,,8.909,0.0,0.0,0.0,26.942,0.0,4434.456,7336.93,7336.93,,,,1395.424,,689.31,,,679.172,8732.354,13166.81,0.0,2046.315,765.175,1281.14,-6214.727,9006.138,-1358.118,3479.608,75.386,3554.994,16721.804,
10/01/2016,18024.81,759.898,759.898,0.0,4191.46,,3025.811,,,158.301,23.787,198.867,,139.366,8135.47,4418.524,,,0.0,,5470.816,5019.562,3815.674,1203.888,0.0,228.6,9889.34,,5350.498,3716.517,252.681,,1381.3,16.052,6.834,,,,9.218,0.0,,14.497,218.414,0.0,5366.55,7843.517,7843.517,,,,1717.094,,,,,1484.183,9560.611,14927.161,0.0,2078.42,765.175,1313.245,-6782.56,9159.866,-1434.94,3020.786,76.863,3097.649,18024.81,
12/31/2016,17630.066,847.292,847.292,0.0,3963.458,,3031.548,,,168.908,30.592,193.663,26.589,141.17,8011.206,4331.129,,,0.0,,5287.731,4809.282,3714.355,1094.927,0.0,254.194,9618.86,,5020.749,3549.554,0.0,,1471.195,31.537,22.6,,,,8.937,0.0,,28.892,175.795,0.0,5052.286,8313.651,8313.651,,,,1709.185,,,,,1504.498,10022.836,15075.122,0.0,2085.243,765.175,1320.068,-7282.745,9256.137,-1582.596,2476.039,78.905,2554.944,17630.066,
04/01/2017,17920.9,855.133,855.133,0.0,4282.038,,2944.327,,,244.063,31.733,190.145,104.765,138.639,8325.561,4271.707,,,0.0,,5323.632,4853.852,3767.906,1085.946,,247.902,9595.339,,5178.443,3849.67,0.0,,1328.773,551.367,24.676,,,,526.691,0.0,,583.936,185.178,0.0,5729.81,7493.867,7493.867,,,,2286.451,,,,,1517.337,9780.318,15510.128,0.0,2073.089,765.175,1307.914,-7554.501,9317.377,-1505.437,2330.528,80.244,2410.772,17920.9,
07/01/2017,17756.655,869.502,869.502,0.0,4012.393,,2995.598,,,155.945,0.0,142.472,,154.521,8033.438,4377.302,9699.133,-5321.831,163.7,163.7,5182.215,4953.639,3916.128,1037.511,,86.104,9723.217,,5561.873,3971.112,14.54,,1576.221,534.013,3.938,,,,530.075,0.0,0.0,45.988,161.715,0.0,6095.886,7660.877,7660.877,,,,1535.537,0.0,573.298,,,754.536,9196.414,15292.3,0.0,2092.541,765.175,1327.366,-7896.043,9447.755,-1262.737,2381.516,82.839,2464.355,17756.655,
09/30/2017,18418.59,909.203,909.203,0.0,4333.704,,3180.631,,,173.464,5.912,149.932,,173.003,8597.002,4388.299,,,0.0,,5433.289,5023.321,3970.617,1052.704,0.0,254.124,9821.588,,5602.128,3951.205,148.902,,1502.021,538.154,4.513,,,,533.641,0.0,,49.229,165.622,0.0,6140.282,8426.359,8426.359,,,,1533.587,,,,,1318.736,9959.946,16100.228,0.0,2113.524,765.175,1348.349,-8374.078,9638.386,-1142.578,2235.254,83.108,2318.362,18418.59,
12/30/2017,18219.37,961.067,961.067,0.0,3953.643,,3174.012,,,183.446,7.822,92.95,0.0,169.095,8272.168,4366.292,,,0.0,,5580.91,5057.355,4001.02,1056.335,0.0,422.783,9947.202,,5441.625,3745.817,128.446,,1567.362,541.345,6.629,,,,534.716,0.0,,102.751,143.794,0.0,5982.97,8312.489,8312.489,,,,1621.785,,,,,1375.24,9934.274,15917.244,0.0,2126.646,765.175,1361.471,-8450.277,9708.261,-1116.028,2268.602,33.524,2302.126,18219.37,
03/31/2018,18629.142,901.551,901.551,0.0,4227.743,,3259.771,,,326.806,9.746,4.289,95.742,218.15,8715.871,4392.158,,,0.0,,5521.113,5122.254,4066.186,1056.068,,384.824,9913.271,,5751.538,4235.856,0.0,,1515.682,294.661,6.606,,,,288.055,0.0,,772.268,161.193,0.0,6046.199,8218.706,8218.706,,,,1977.115,,,,,1043.654,10195.821,16242.02,0.0,2122.574,765.175,1357.399,-8546.616,9850.739,-1075.484,2351.213,35.909,2387.122,18629.142,
