Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/26/2000,9845.566,179.757,179.757,0.0,152.035,,,2472.437,0.0,0.0,2472.437,0.0,211.258,,,,,3015.487,3445.828,4562.067,-1116.239,0.0,3384.251,1258.108,635.5515,622.5565,2126.143,6830.079,,854.062,854.062,,,,102.05,76.086,25.964,25.964,,,1306.718,,,,1306.718,2262.83,6510.818,5388.647,1122.171,1122.171,,619.952,,,619.952,7130.77,9393.6,327.707,1552.264,,,0.0,,-1428.005,451.966,0.0,451.966,9845.566,
05/27/2000,9447.28,114.917,114.917,0.0,116.075,116.075,,2745.87,0.0,0.0,2745.87,0.0,76.912,,,,,3053.774,3432.961,,,0.0,2960.545,1292.471,,,1668.074,6393.506,,916.494,916.494,,,,81.85,,,,,,1302.528,,,,1302.528,2300.872,6456.644,5347.636,1109.008,1109.008,,914.995,,,914.995,7371.639,9672.511,333.668,1560.895,,,0.0,-2115.606,-4.188,-225.231,0.0,-225.231,9447.28,
08/26/2000,9636.482,72.295,72.295,0.0,476.832,476.832,,2767.821,0.0,0.0,2767.821,0.0,153.996,,,,,3470.944,3340.259,,,0.0,2825.279,1246.069,,,1579.21,6165.538,,1050.011,1050.011,,,,105.537,,,,,,1349.582,,,,1349.582,2505.13,6597.42,5489.621,1107.799,1107.799,,677.984,,,677.984,7275.404,9780.534,340.11,2269.988,,,0.0,-2735.944,-18.206,-144.052,0.0,-144.052,9636.482,
11/25/2000,8501.661133,117.486,117.486,0.0,521.174988,521.174988,,2724.041992,0.0,0.0,2724.041992,0.0,144.503006,,,,,3507.206055,3219.212891,,,0.0,1775.241943,1188.029053,,,587.212891,4994.454834,,945.973999,945.973999,,,,106.225998,,,,,,974.78804,,,,974.78804,2026.988037,6015.918945,4939.278931,1076.640015,1076.640015,,602.950989,,,602.950989,6618.869934,8645.857971,346.451996,2365.189941,,,0.0,-2841.88208,-13.957031,-144.197174,0.0,-144.197174,8501.660797,
03/03/2001,7913.911,92.29,92.29,0.0,503.527,,,2444.525,0.0,0.0,2444.525,0.0,576.49,,,,,3616.832,3041.008,4256.531,-1215.523,0.0,1256.071,1067.339,848.121,219.218,188.732,4297.079,,896.39,896.39,,,,36.956,8.353,28.603,28.603,,,727.609,,,,727.609,1660.955,5857.592,4786.195,1071.397,1071.397,,730.342,,,730.342,6587.934,8248.889,353.431,2413.356,,,0.0,,-3101.765,-334.978,0.0,-334.978,7913.911,
06/02/2001,7401.512207,80.078003,80.078003,0.0,544.099976,544.099976,,2497.829102,0.0,0.0,2497.829102,0.0,82.436996,,,,,3204.444092,2992.891113,,,0.0,1204.177002,1042.968994,,,161.208008,4197.068115,,1034.329956,1034.329956,,,,40.521,,,,,,721.268063,,,,721.268063,1796.119019,4931.407227,3869.527222,1061.880005,1061.880005,,756.27002,,,756.27002,5687.677246,7483.796265,360.110992,2912.939941,,,0.0,-3383.058105,27.723145,-82.284027,0.0,-82.284027,7401.512238,
09/01/2001,6834.28418,109.139999,109.139999,0.0,559.275024,559.275024,,2562.561035,0.0,0.0,2562.561035,0.0,86.542,,,,,3317.518066,2313.771973,,,0.0,1202.994019,1009.84198,,,193.152039,3516.765991,,1022.455994,1022.455994,,,,32.706001,32.706001,0.0,0.0,,,857.135979,,,,857.135979,1912.297974,3706.719971,3494.236969,212.483002,212.483002,,742.599976,,,742.599976,4449.319946,6361.61792,366.85199,3682.145996,,,0.0,-3634.159912,57.827881,472.665955,0.0,472.665955,6834.283875,
12/01/2001,6733.355957,94.272003,94.272003,0.0,593.606018,,,2528.870117,0.0,0.0,2528.870117,0.0,93.481003,,,,,3310.229004,2253.553955,,,0.0,1169.572998,986.179016,,,183.393982,3423.126953,,839.614014,839.614014,,,,220.695007,,,,,,867.416931,,,,867.416931,1927.725952,3738.73291,3530.174911,208.557999,208.557999,,742.632019,,,742.632019,4481.364929,6409.090881,373.756989,3677.230957,,,0.0,,-3726.7229,324.265045,0.0,324.265045,6733.355927,
03/02/2002,6491.758789,344.054993,344.054993,0.0,594.249023,,,2262.111084,0.0,0.0,2262.111084,0.0,101.681,,,,,3302.095947,2096.030029,3439.737061,-1343.707031,0.0,1093.633057,925.26001,684.534973,240.725037,168.373047,3189.663086,,830.534973,830.534973,,,,209.457001,202.912995,6.544006,6.544006,,,681.886078,,,,681.886078,1721.878052,3847.010986,3670.929993,176.080994,176.080994,,893.692993,,,893.692993,4740.703979,6462.582031,381.065002,3666.947021,,,0.0,,-4018.834961,29.177063,0.0,29.177063,6491.759094,
06/01/2002,6469.237793,386.519012,386.519012,0.0,601.583984,,,2238.835938,0.0,0.0,2238.835938,0.0,97.792999,,,,,3324.731934,2048.825928,,,0.0,1095.680054,913.838989,684.534973,229.304016,181.841064,3144.505981,,823.767029,823.767029,,,,211.994995,,,,,,789.778015,,,,789.778015,1825.540039,3834.051025,3659.585022,174.466003,174.466003,,769.752014,,,769.752014,4603.80304,6429.343079,388.320007,3659.647949,,,0.0,,-4008.072998,39.894958,0.0,39.894958,6469.238037,
08/31/2002,6336.229004,270.880005,270.880005,0.0,616.370972,616.370972,,2253.343018,0.0,0.0,2253.343018,0.0,101.332001,,,,,3241.926025,2004.297974,,,0.0,1090.005005,904.434998,684.534973,219.900024,185.570007,3094.302979,,812.163025,812.163025,,,,213.026001,,,,,,778.814026,,,,778.814026,1804.003052,3803.500977,3630.811981,172.688995,172.688995,,800.749023,,,800.749023,4604.25,6408.253052,390.609009,3657.461914,,,0.0,-4108.75,-11.345215,-72.024292,0.0,-72.024292,6336.22876,
11/30/2002,6287.869141,236.962006,236.962006,0.0,577.322021,577.322021,,2383.878906,0.0,0.0,2383.878906,0.0,95.68,,,,,3293.843018,1960.875977,,,0.0,1033.150024,896.877014,684.534973,212.342041,136.27301,2994.026001,,897.119995,897.119995,,,,96.510002,,,,,,815.375008,,,,815.375008,1809.005005,3758.649902,3587.4319,171.218002,171.218002,,805.971985,,,805.971985,4564.621887,6373.626892,398.054993,3650.021973,,,0.0,-4125.117188,-8.717773,-85.757996,0.0,-85.757996,6287.868896,
03/01/2003,6133.515137,365.321014,365.321014,0.0,575.518005,,,2195.030029,0.0,0.0,2195.030029,0.0,108.017998,,,,,3243.886963,1868.578979,3382.683105,-1514.104004,0.0,1021.049011,884.302979,684.534973,199.768005,136.746033,2889.627991,,755.283997,755.283997,,,,103.714996,,,,,,707.999054,,,,707.999054,1566.998047,3758.913086,3589.865082,169.048004,169.048004,,900.27002,,,900.27002,4659.183105,6226.181152,413.368011,3634.733887,,,0.0,-4118.119141,-22.648926,-92.666168,0.0,-92.666168,6133.514984,
