Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Source: Bloomberg
06/30/1995,12.341,12.347,12.347,,4.872114,0.763748,0.63886,0.38,0.4,0.4,0.38,0.4,0.4,0.1,0.258524,0.061958,4.312698,18.073009,
09/30/1995,12.341,12.348,12.348,,5.684078,0.758422,0.563492,0.33,0.37,0.37,0.33,0.37,0.37,0.1,0.178086,-0.076369,4.025687,18.324529,
12/31/1995,12.341,12.479,12.479,,6.122205,0.60101,0.408046,0.28,0.36,0.36,0.28,0.36,0.36,0.1,-0.682346,-0.82162,2.409205,18.52354,
03/31/1996,12.341,12.365,12.365,,6.303356,,0.624424,0.36,0.61,0.61,0.36,0.61,0.61,0.1,-0.075131,-0.135625,2.433433,18.714447,
06/30/1996,12.341,12.353,12.353,,6.657088,0.828382,0.694892,0.18,0.53,0.53,0.18,0.53,0.53,0.1,0.044686,-0.071076,2.490803,18.808687,
09/30/1996,12.351,12.369,12.369,,6.567143,0.695853,0.601019,0.1,0.44,0.44,0.1,0.44,0.44,0.1,-0.120786,-0.230415,3.423043,18.795401,
12/31/1996,12.352,12.51,12.51,,5.250679,0.601279,0.476499,0.57,0.39,0.39,0.57,0.39,0.39,0.1,0.081295,-0.046843,7.241823,19.304565,
03/31/1997,12.352,12.492,12.492,,9.915786,1.143292,0.866875,-0.42,0.41,0.41,-0.42,0.41,0.41,0.1,0.537384,0.384646,1.691386,18.678595,
06/30/1997,12.395,12.517,12.517,,12.493808,1.560598,1.17664,0.5,0.5,0.5,0.5,0.5,0.5,0.1,-0.187185,-0.414237,1.929568,19.082936,
09/30/1997,12.51,12.673,12.673,,13.115442,1.836818,1.470843,0.63,0.63,0.63,0.63,0.63,0.63,0.1,0.338041,0.183066,1.380496,19.575379,
12/31/1997,12.57,12.717,12.496,,12.206226,1.934219,1.580186,0.6,0.6,0.6,0.59,0.59,0.59,0.1,2.355794,1.716149,1.33572,20.354814,
03/31/1998,,12.835,12.569,,12.638316,,,0.2,0.51,0.51,0.2,0.5,0.5,,,,,,
