Date,Revenue,Net Premiums Earned,Net Premiums Earned (NL),Net Premiums Earned (L),Other Premiums Earned (NL & L),Investment Income,Other Operating Income,Policy Charges & Fees,Other Income,Claims & Losses,Claims & Losses (NL),Claims & Losses (L),LT Charges (L),Oth Claims & Losses (NL & L),Underwriting Expense & Acq Cost,Underwriting & Acq Cost (NL),Underwriting Cost (NL),Amort Def Acq Cost (NL),Underwriting & Acq Cost (L),Underwriting Cost (L),Amort Def Acq Cost (L),Other Cost (NL & L),Other Operating Expense,Operating Income (Loss),Interest Expense,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2009,1638.0,1672.0,1522.0,150.0,0.0,-112.0,78.0,0.0,78.0,-1342.0,1036.0,306.0,,,-600.0,542.0,199.0,343.0,58.0,52.0,6.0,0.0,,-304.0,-31.0,0.0,-335.0,150.0,-185.0,0.0,0.0,0.0,-185.0,-10.0,-195.0,-31.0,0.0,-226.0,118.0,344.0,269.0,-0.84,-0.84,0.438662,269.0,-0.84,-0.84,0.438662,
06/30/2009,2096.0,1656.0,1508.0,148.0,0.0,378.0,62.0,0.0,62.0,-1294.0,1025.0,269.0,,,-610.0,568.0,223.0,345.0,102.0,98.0,4.0,-30.0,,162.0,-30.0,0.0,132.0,-12.0,120.0,1.0,1.0,0.0,119.0,-14.0,105.0,-32.0,0.0,73.0,273.0,199.0,269.0,0.27,0.28,1.01487,269.0,0.27,0.28,1.01487,
09/30/2009,2340.0,1707.0,1558.0,149.0,0.0,560.0,73.0,0.0,73.0,-1283.0,1082.0,201.0,,,-603.0,614.0,254.0,360.0,57.0,52.0,5.0,-34.0,,420.0,-34.0,0.0,386.0,-108.0,278.0,1.0,1.0,0.0,277.0,-14.0,263.0,-31.0,0.0,232.0,300.0,67.0,269.0,0.86,0.86,1.115242,269.2,0.86,0.86,1.108886,
12/31/2009,2398.0,1686.0,1538.0,148.0,0.0,637.0,75.0,0.0,75.0,-1371.0,1058.0,313.0,,,-637.0,617.0,266.0,351.0,53.0,50.0,3.0,-33.0,,390.0,-33.0,0.0,357.0,-87.0,270.0,0.0,0.0,0.0,270.0,-24.0,246.0,-28.0,0.0,218.0,267.0,49.0,269.0,0.81,0.81,0.992565,269.2,0.81,0.81,0.992021,
03/31/2010,2315.0,1615.0,1470.0,145.0,0.0,624.0,76.0,0.0,76.0,-1308.0,1027.0,281.0,,,-578.0,589.0,251.0,338.0,61.0,57.0,4.0,-36.0,,393.0,-36.0,0.0,357.0,-102.0,255.0,0.0,0.0,0.0,255.0,-10.0,245.0,-25.0,0.0,220.0,198.0,-22.0,269.1,0.82,0.82,0.735786,269.2,0.82,0.82,0.735786,
06/30/2010,2233.0,1608.0,1462.0,146.0,0.0,550.0,75.0,0.0,75.0,-1147.0,832.0,314.0,,1.0,-567.0,590.0,250.0,340.0,50.0,45.0,5.0,-37.0,,483.0,-37.0,0.0,446.0,-145.0,301.0,-1.0,-1.0,0.0,302.0,-19.0,283.0,-25.0,0.0,258.0,244.0,-13.0,269.1,0.96,0.96,0.906726,269.3,0.96,0.96,0.906726,
09/30/2010,2363.0,1645.0,1500.0,145.0,0.0,643.0,75.0,0.0,75.0,-1344.0,989.0,355.0,,,-1106.0,1132.0,787.0,345.0,54.0,48.0,6.0,-40.0,,-127.0,-40.0,0.0,-167.0,64.0,-103.0,22.0,22.0,0.0,-125.0,-15.0,-140.0,-18.0,0.0,-158.0,-176.0,-40.0,269.2,-0.59,-0.51,-0.653789,269.2,-0.59,-0.51,-0.658588,
12/31/2010,2298.0,1647.0,1501.0,146.0,0.0,585.0,66.0,0.0,66.0,-1186.0,858.0,328.0,,,-592.0,599.0,255.0,344.0,37.0,32.0,5.0,-44.0,,520.0,-44.0,0.0,476.0,-150.0,326.0,0.0,0.0,0.0,326.0,-24.0,302.0,-8.0,0.0,294.0,270.0,-24.0,269.2,1.09,1.09,1.002972,269.6,1.09,1.09,1.000979,
03/31/2011,2315.0,1615.0,1471.0,144.0,0.0,633.0,67.0,0.0,67.0,-1364.0,1040.0,324.0,,,-527.0,571.0,280.0,291.0,50.0,44.0,6.0,-47.0,,377.0,-46.0,0.0,331.0,-101.0,230.0,1.0,1.0,0.0,229.0,-9.0,220.0,0.0,0.0,220.0,219.0,-2.0,269.2,0.82,0.82,0.813522,269.5,0.82,0.82,0.812579,
06/30/2011,2198.0,1595.0,1454.0,141.0,0.0,532.0,71.0,0.0,71.0,-1367.0,1035.0,332.0,,,-569.0,609.0,329.0,280.0,46.0,40.0,6.0,-43.0,,219.0,-43.0,0.0,176.0,-47.0,129.0,0.0,0.0,0.0,129.0,-5.0,124.0,0.0,0.0,124.0,114.0,-10.0,269.3,0.46,0.46,0.42,269.6,0.46,0.46,0.42,
09/30/2011,2175.0,1732.0,1590.0,142.0,0.0,367.0,76.0,0.0,76.0,-1400.0,1066.0,334.0,,,-565.0,608.0,316.0,292.0,43.0,38.0,5.0,-43.0,,167.0,-43.0,0.0,124.0,-48.0,76.0,0.0,0.0,0.0,76.0,-1.0,75.0,0.0,0.0,75.0,91.0,16.0,269.3,0.28,0.28,0.34,269.6,0.28,0.28,0.34,
12/31/2011,2261.0,1661.0,1519.0,142.0,0.0,520.0,80.0,0.0,80.0,-1358.0,814.0,544.0,,,-620.0,617.0,327.0,290.0,46.0,40.0,6.0,-43.0,,283.0,-43.0,0.0,240.0,-46.0,194.0,0.0,0.0,0.0,194.0,-1.0,193.0,0.0,0.0,193.0,194.0,1.0,269.3,0.71,0.71,0.71,269.6,0.71,0.71,0.71,
03/31/2012,2401.0,1649.0,1508.0,141.0,0.0,684.0,68.0,0.0,68.0,-1381.0,1043.0,338.0,,,-620.0,559.0,272.0,287.0,49.0,41.0,8.0,6.0,,406.0,-42.0,0.0,364.0,-114.0,250.0,0.0,0.0,0.0,250.0,0.0,250.0,0.0,0.0,250.0,226.0,-24.0,269.3,0.93,0.93,0.839213,269.7,0.93,0.93,0.839213,
06/30/2012,2246.0,1668.0,1529.0,139.0,0.0,492.0,86.0,0.0,86.0,-1348.0,1023.0,325.0,,,-581.0,621.0,320.0,301.0,48.0,40.0,8.0,-44.0,,273.0,-43.0,0.0,230.0,-64.0,166.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,0.0,166.0,152.0,-14.0,269.4,0.62,0.62,0.56,269.8,0.62,0.62,0.56,
09/30/2012,2466.0,1781.0,1640.0,141.0,0.0,609.0,76.0,0.0,76.0,-1435.0,1084.0,351.0,,,-631.0,668.0,341.0,327.0,49.0,43.0,6.0,-43.0,,357.0,-43.0,0.0,314.0,-93.0,221.0,0.0,0.0,0.0,221.0,0.0,221.0,0.0,0.0,221.0,216.0,-5.0,269.4,0.82,0.82,0.8,269.8,0.82,0.82,0.8,
12/31/2012,2434.0,1784.0,1645.0,139.0,0.0,560.0,90.0,0.0,90.0,-1732.0,1324.0,408.0,,,-696.0,689.0,358.0,331.0,49.0,43.0,6.0,-42.0,,6.0,-42.0,0.0,-36.0,27.0,-9.0,0.0,0.0,0.0,-9.0,0.0,-9.0,0.0,0.0,-9.0,-11.0,-2.0,269.4,-0.03,-0.03,-0.03,269.4,-0.03,-0.03,-0.037424,
03/31/2013,2455.0,1764.0,1623.0,141.0,0.0,614.0,77.0,0.0,77.0,-1396.0,1103.0,293.0,,,-626.0,665.0,345.0,320.0,45.0,37.0,8.0,-42.0,,391.0,-42.0,0.0,349.0,-108.0,241.0,-9.0,-9.0,0.0,250.0,0.0,250.0,0.0,0.0,250.0,225.0,-16.0,269.5,0.93,0.89,0.834879,269.9,0.93,0.89,0.83,
06/30/2013,2450.0,1800.0,1662.0,138.0,0.0,520.0,130.0,0.0,130.0,-1485.0,1138.0,347.0,,0.0,-613.0,655.0,326.0,329.0,40.0,34.0,6.0,-41.0,,311.0,-41.0,0.0,270.0,-80.0,190.0,-4.0,-4.0,0.0,194.0,0.0,194.0,0.0,0.0,194.0,199.0,9.0,269.7,0.72,0.71,0.737857,270.1,0.72,0.71,0.737857,
09/30/2013,2458.0,1825.0,1685.0,140.0,0.0,556.0,77.0,0.0,77.0,-1378.0,1035.0,343.0,,,-625.0,669.0,335.0,334.0,40.0,33.0,7.0,-42.0,,413.0,-42.0,0.0,371.0,-100.0,271.0,-1.0,-1.0,0.0,272.0,0.0,272.0,0.0,0.0,272.0,270.35,-0.65,269.7,1.01,1.0,1.00241,270.2,1.01,1.0,0.997594,
12/31/2013,2569.0,1882.0,1742.0,140.0,0.0,612.0,75.0,0.0,75.0,-1547.0,1269.0,278.0,,,-695.0,690.0,339.0,351.0,40.0,33.0,7.0,-35.0,,327.0,-41.0,0.0,286.0,-73.0,213.0,-8.0,-8.0,0.0,221.0,0.0,221.0,0.0,0.0,221.0,220.0,7.0,269.7,0.82,0.789766,0.815721,270.4,0.82,0.789766,0.815654,
03/31/2014,2463.0,1806.0,1667.0,139.0,0.0,572.0,85.0,0.0,85.0,-1446.0,1140.0,306.0,,,-631.0,678.0,357.0,321.0,41.0,33.0,8.0,-44.0,,342.0,-44.0,0.0,298.0,-78.0,220.0,207.0,207.0,0.0,13.0,0.0,13.0,0.0,0.0,13.0,190.0,-30.0,269.8,0.05,0.82,0.704225,270.5,0.05,0.81,0.699094,
06/30/2014,2440.0,1811.0,1672.0,139.0,0.0,536.0,93.0,0.0,93.0,-1441.0,1137.0,304.0,,0.0,-543.0,600.0,272.0,328.0,35.0,28.0,7.0,-46.0,,410.0,-46.0,0.0,364.0,-103.0,261.0,-6.0,-6.0,0.0,267.0,0.0,267.0,0.0,0.0,267.0,272.0,11.0,269.9,0.99,0.97,1.007781,270.6,0.98,0.97,1.007781,
09/30/2014,2411.0,1810.0,1671.0,139.0,0.0,517.0,84.0,0.0,84.0,-1354.0,1035.0,319.0,,0.0,-668.0,688.0,363.0,325.0,76.0,69.0,7.0,-48.0,,341.0,-48.0,0.0,293.0,-84.0,209.0,-4.0,-4.0,0.0,213.0,0.0,213.0,0.0,0.0,213.0,182.0,-27.0,269.9,0.79,0.77,0.674324,270.6,0.79,0.77,0.670222,
12/31/2014,2378.0,1785.0,1646.0,139.0,0.0,499.0,94.0,0.0,94.0,-1350.0,975.0,375.0,,,-731.0,740.0,425.0,315.0,40.0,34.0,6.0,-49.0,,297.0,-45.0,0.0,252.0,-54.0,198.0,0.0,0.0,0.0,198.0,0.0,198.0,0.0,0.0,198.0,191.0,-7.0,270.0,0.73,0.73,0.707407,270.7,0.73,0.73,0.704141,
03/31/2015,2352.0,1687.0,1549.0,138.0,0.0,568.0,97.0,0.0,97.0,-1339.0,999.0,340.0,,0.0,-622.0,654.0,358.0,296.0,46.0,39.0,7.0,-39.0,,352.0,-39.0,0.0,313.0,-80.0,233.0,0.0,0.0,0.0,233.0,0.0,233.0,0.0,0.0,233.0,225.0,-8.0,270.1,0.86,0.86,0.833025,270.7,0.86,0.86,0.830447,
06/30/2015,2327.0,1735.0,1598.0,137.0,0.0,500.0,92.0,0.0,92.0,-1469.0,1125.0,344.0,,,-615.0,650.0,342.0,308.0,45.0,39.0,6.0,-40.0,,203.0,-39.0,0.0,164.0,-26.0,138.0,0.0,0.0,0.0,138.0,0.0,138.0,0.0,0.0,138.0,132.0,-6.0,270.3,0.51,0.51,0.49,270.7,0.51,0.51,0.49,
09/30/2015,2153.0,1751.0,1614.0,137.0,0.0,305.0,97.0,0.0,97.0,-1200.0,837.0,361.0,,2.0,-644.0,678.0,365.0,313.0,42.0,36.0,6.0,-39.0,,272.0,-39.0,0.0,233.0,-55.0,178.0,0.0,0.0,0.0,178.0,0.0,178.0,0.0,0.0,178.0,210.0,32.0,270.3,0.66,0.66,0.77,270.8,0.66,0.66,0.77,
12/31/2015,2269.0,1748.0,1612.0,136.0,0.0,400.0,121.0,0.0,121.0,-1376.0,1000.0,376.0,,0.0,-1016.0,674.0,365.0,309.0,334.0,39.0,295.0,8.0,,-123.0,-38.0,0.0,-161.0,91.0,-70.0,0.0,0.0,0.0,-70.0,0.0,-70.0,0.0,0.0,-70.0,-88.0,-18.0,270.3,-0.26,-0.26,-0.325564,270.8,-0.26,-0.26,-0.32647,
03/31/2016,2195.0,1699.0,1568.0,131.0,0.0,399.0,97.0,0.0,97.0,-1408.0,1085.0,323.0,,0.0,-721.0,619.0,312.0,307.0,36.0,36.0,,33.0,,99.0,-42.0,0.0,57.0,9.0,66.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,66.0,91.0,25.0,270.3,0.25,0.25,0.336663,270.9,0.24,0.24,0.336663,
06/30/2016,2348.0,1730.0,1594.0,136.0,0.0,518.0,100.0,0.0,100.0,-1339.0,999.0,340.0,,0.0,-645.0,688.0,383.0,305.0,33.0,33.0,,-38.0,,326.0,-38.0,0.0,288.0,-79.0,209.0,0.0,0.0,0.0,209.0,0.0,209.0,0.0,0.0,209.0,201.0,-8.0,270.5,0.77,0.77,0.743068,270.9,0.77,0.77,0.74,
09/30/2016,2433.0,1767.0,1633.0,134.0,0.0,570.0,96.0,0.0,96.0,-1202.0,889.0,313.0,,0.0,-678.0,717.0,403.0,314.0,39.0,39.0,,-39.0,,514.0,-39.0,0.0,475.0,-132.0,343.0,0.0,0.0,0.0,343.0,0.0,343.0,0.0,0.0,343.0,311.0,-32.0,270.5,1.27,1.27,1.149723,271.2,1.26,1.26,1.149723,
12/31/2016,2390.0,1728.0,1593.0,135.0,0.0,551.0,111.0,0.0,111.0,-1334.0,1024.0,310.0,,0.0,-699.0,707.0,398.0,309.0,32.0,32.0,,-40.0,,357.0,-40.0,0.0,317.0,-76.0,241.0,0.0,0.0,0.0,241.0,0.0,241.0,0.0,0.0,241.0,221.0,-20.0,270.5,0.89,0.89,0.817006,271.5,0.89,0.89,0.817006,
03/31/2017,2330.0,1645.0,1512.0,133.0,0.0,581.0,104.0,0.0,104.0,-1293.0,942.0,330.0,,21.0,-745.0,527.0,222.0,305.0,34.0,34.0,,90.0,,386.0,-43.0,0.0,343.0,-83.0,260.0,0.0,0.0,0.0,260.0,0.0,260.0,0.0,0.0,260.0,235.0,-25.0,270.7,0.96,0.96,0.86812,271.7,0.96,0.96,0.867987,
06/30/2017,2366.0,1734.0,1599.0,135.0,0.0,525.0,107.0,0.0,107.0,-1280.0,954.0,328.0,,-2.0,-676.0,543.0,231.0,312.0,33.0,33.0,,100.0,,410.0,-40.0,0.0,370.0,-98.0,272.0,0.0,0.0,0.0,272.0,0.0,272.0,0.0,0.0,272.0,239.0,-33.0,271.1,1.01,1.01,0.881594,271.9,1.0,1.0,0.88,
09/30/2017,2398.0,1806.0,1670.0,136.0,0.0,485.0,107.0,0.0,107.0,-1480.0,1173.0,322.0,,-15.0,-690.0,558.0,249.0,309.0,34.0,34.0,,98.0,,228.0,-41.0,0.0,187.0,-43.0,144.0,0.0,0.0,0.0,144.0,0.0,144.0,0.0,0.0,144.0,159.0,15.0,271.2,0.53,0.53,0.586283,272.1,0.53,0.53,0.58,
12/31/2017,2448.0,1803.0,1668.0,135.0,0.0,536.0,109.0,0.0,109.0,-1257.0,991.0,289.0,,-23.0,-744.0,576.0,269.0,307.0,35.0,35.0,,133.0,,447.0,-37.0,0.0,410.0,-187.0,223.0,0.0,0.0,0.0,223.0,0.0,223.0,0.0,0.0,223.0,286.0,63.0,271.3,0.82,0.82,1.054184,272.3,0.82,0.82,1.051362,
03/31/2018,2535.0,1785.0,1651.0,134.0,0.0,502.0,248.0,0.0,248.0,-1339.0,995.0,303.0,,41.0,-599.0,543.0,247.0,296.0,32.0,32.0,,24.0,-216.0,381.0,-35.0,0.0,346.0,-55.0,291.0,0.0,0.0,0.0,291.0,0.0,291.0,0.0,0.0,291.0,281.0,-10.0,271.4,1.07,1.07,1.035372,272.4,1.07,1.07,1.03,
06/30/2018,2574.0,1815.0,1684.0,131.0,0.0,505.0,254.0,0.0,254.0,-1327.0,1014.0,327.0,,-14.0,-657.0,565.0,206.0,359.0,31.0,31.0,,61.0,-225.0,365.0,-35.0,0.0,330.0,-60.0,270.0,0.0,0.0,0.0,270.0,0.0,270.0,0.0,0.0,270.0,270.79,0.79,271.5,0.99,0.99,0.997385,272.4,0.99,0.99,0.99,
09/30/2018,2622.0,1853.0,1720.0,133.0,0.0,501.0,268.0,0.0,268.0,-1312.0,1047.0,277.0,,-12.0,-639.0,574.0,237.0,337.0,33.0,33.0,,32.0,-235.0,436.0,-34.0,0.0,402.0,-66.0,336.0,0.0,0.0,0.0,336.0,0.0,336.0,0.0,0.0,336.0,317.0,-19.0,271.6,1.24,1.24,1.167158,272.5,1.23,1.23,1.167158,
12/31/2018,2403.0,1859.0,1727.0,132.0,0.0,257.0,287.0,0.0,287.0,-1594.0,1247.0,311.0,,36.0,-642.0,572.0,229.0,343.0,33.0,33.0,,37.0,-247.0,-80.0,-34.0,0.0,-114.0,30.0,-84.0,0.0,0.0,0.0,-84.0,0.0,-84.0,0.0,0.0,-84.0,-23.0,61.0,271.6,-0.31,-0.31,-0.084683,272.6,-0.31,-0.31,-0.086229,
03/31/2019,2695.0,1803.0,1674.0,130.0,-1.0,602.0,290.0,0.0,290.0,-1357.0,1070.0,308.0,,-21.0,-625.0,567.0,225.0,342.0,30.0,30.0,,28.0,-260.0,453.0,-34.0,0.0,419.0,-77.0,342.0,0.0,0.0,0.0,342.0,0.0,342.0,0.0,0.0,342.0,318.0,-24.0,271.6,1.26,1.26,1.170839,272.6,1.25,1.25,1.161959,
06/30/2019,2610.0,1824.0,1824.0,130.0,-130.0,497.0,289.0,0.0,289.0,-1352.0,1055.0,309.0,,-12.0,-619.0,567.0,229.0,338.0,32.0,32.0,,20.0,-263.0,376.0,-34.0,0.0,342.0,-64.0,278.0,0.0,0.0,0.0,278.0,0.0,278.0,0.0,0.0,278.0,294.0,16.0,271.6,1.03,1.03,1.082474,272.4,1.02,1.02,1.078737,
09/30/2019,2685.0,1890.0,1761.0,130.0,-1.0,494.0,301.0,0.0,301.0,-1614.0,1145.0,476.0,,-7.0,-634.0,574.0,229.0,345.0,30.0,30.0,,30.0,-278.0,159.0,-32.0,0.0,127.0,-20.0,107.0,0.0,0.0,0.0,107.0,0.0,107.0,0.0,0.0,107.0,102.0,-5.0,271.6,0.39,0.39,0.375552,272.6,0.39,0.39,0.371658,
12/31/2019,2777.0,1911.0,1780.0,130.0,1.0,554.0,312.0,0.0,312.0,-1483.0,1102.0,323.0,,58.0,-647.0,602.0,244.0,358.0,31.0,31.0,,14.0,-281.0,366.0,-31.0,0.0,335.0,-62.0,273.0,0.0,0.0,0.0,273.0,0.0,273.0,0.0,0.0,273.0,265.0,-8.0,271.5,1.0,1.0,0.976059,272.6,1.0,1.0,0.97,
03/31/2020,2291.0,1869.0,1742.0,127.0,0.0,113.0,309.0,0.0,309.0,-1425.0,1123.0,316.0,,-14.0,-643.0,576.0,232.0,344.0,29.0,29.0,,38.0,-281.0,-58.0,-31.0,0.0,-89.0,28.0,-61.0,0.0,0.0,0.0,-61.0,0.0,-61.0,0.0,0.0,-61.0,108.0,169.0,271.5,-0.23,-0.23,0.39779,271.5,-0.23,-0.23,0.39779,
06/30/2020,2766.0,1850.0,1724.0,126.0,0.0,603.0,313.0,0.0,313.0,-1642.0,1356.0,304.0,,-18.0,-626.0,578.0,236.0,342.0,25.0,25.0,,23.0,-285.0,213.0,-31.0,0.0,182.0,-31.0,151.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,0.0,151.0,99.0,-52.0,271.5,0.56,0.56,0.364641,272.0,0.55,0.55,0.358824,
09/30/2020,2758.5,,,,,,,,,,,,,,,,,,,,,,,,,,276.0,,185.067,,,,,,185.067,,,185.067,185.067,,,0.615,0.615,0.677,,0.615,0.615,0.677,
12/31/2020,2776.0,,,,,,,,,,,,,,,,,,,,,,,,,,314.5,,256.333,,,,,,256.333,,,256.333,256.333,,,0.92,0.92,0.94,,0.92,0.92,0.94,
