Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
05/31/2014,4018.65,581.872,581.872,0.0,214.574,214.574,0.0,6.636,,,,,840.362,0.0,101.928,,827.399,1643.444,369.753,541.718,-171.965,0.0,2005.453,1872.458,1337.285,535.173,31.067,2375.206,,302.496,13.076,12.39,0.0,277.03,457.805,440.128,0.0,0.0,,17.677,451.317,0.0,0.0,451.317,1211.618,1376.002,1376.002,0.0,0.0,,298.231,0.0,,,,209.099,89.132,1674.233,2885.851,0.0,183.023,0.0,183.023,0.0,815.98,-1.776,997.227,135.572,1132.799,4018.65,
08/31/2014,4339.356,595.884,595.884,0.0,206.641,206.641,0.0,5.66,,,,,1198.539,,100.813,,1185.746,2006.724,363.415,,,0.0,1969.217,1835.639,1324.374,511.265,32.765,2332.632,,262.029,,13.39,,248.639,683.407,652.157,,,,31.25,634.061,,,634.061,1579.497,1388.75,1388.75,,,,300.596,,,,,209.941,90.655,1689.346,3268.843,0.0,139.141,0.0,139.141,0.0,822.461,-19.351,942.251,128.262,1070.513,4339.356,
11/30/2014,4541.587,644.469,644.469,0.0,197.053,197.053,0.0,8.002,,,,,1175.731,,95.161,,1162.97,2025.255,362.809,,,0.0,2153.523,2026.607,1483.615,542.992,31.755,2516.332,,317.275,,14.267,,303.008,577.596,530.721,,,,46.875,781.262,,,781.262,1676.133,1554.125,1554.125,,,,289.093,,,,,200.848,88.245,1843.218,3519.351,0.0,144.419,0.0,144.419,0.0,852.972,-102.726,894.665,127.571,1022.236,4541.587,
02/28/2015,4018.32,610.148,610.148,0.0,170.895,170.895,0.0,5.587,,,,,806.52,,93.549,,794.587,1593.15,355.885,,,0.0,2069.285,1938.983,1422.9,516.083,36.753,2425.17,,307.032,,22.56,,284.472,509.3,446.8,,,,62.5,426.368,,,426.368,1242.7,1546.0,1546.0,,,,287.992,,,,,201.737,86.255,1833.992,3076.692,0.0,147.344,0.0,147.344,0.0,861.955,-184.226,825.073,116.555,941.628,4018.32,
05/31/2015,5779.301,650.739,650.739,0.0,202.39,202.39,0.0,0.0,0.0,0.0,0.0,0.0,2436.786,0.0,30.428,,2436.786,3289.915,374.143,554.075,-179.932,0.0,2115.243,2051.969,1491.833,560.136,32.846,2489.386,,320.718,22.836,,,297.882,654.413,592.629,0.0,0.0,,61.784,2040.057,0.0,0.0,2033.9,3015.188,1678.283,1678.283,0.0,0.0,,222.277,0.0,0.0,0.0,0.0,202.855,19.422,1900.56,4915.748,0.0,148.742,0.0,148.742,0.0,795.226,-185.992,757.976,105.577,863.553,5779.301,
08/31/2015,5472.918,803.309,803.309,0.0,207.949,207.949,0.0,,,,,,1735.78,,30.375,,1723.601,2747.038,368.795,,,0.0,2357.085,2290.445,1603.593,686.852,36.265,2725.88,,334.208,,30.711,,303.497,356.675,356.675,,,,0.0,1699.353,,,1699.353,2390.236,1932.028,1932.028,,,,233.511,,,,,216.844,16.667,2165.539,4555.775,0.0,138.212,0.0,138.212,0.0,861.212,-212.727,786.697,130.446,917.143,5472.918,
11/30/2015,5328.101,988.457,988.457,0.0,202.931,202.931,0.0,0.0,0.0,0.0,0.0,0.0,1464.433,,26.252,,1464.433,2655.821,367.541,,,0.0,2304.739,2243.122,1577.455,665.667,35.365,2672.28,,326.009,,16.892,,309.117,685.178,685.178,,,,0.0,1256.458,,,1256.458,2267.645,1915.803,1915.803,,,,218.554,,,,,202.63,15.924,2134.357,4402.002,0.0,132.401,0.0,132.401,0.0,917.989,-245.234,805.156,120.943,926.099,5328.101,
02/29/2016,4699.101,825.5,825.5,0.0,172.848,172.848,0.0,0.0,0.0,0.0,0.0,0.0,1066.755,,24.549,,1066.755,2065.103,366.445,,,0.0,2267.553,2202.445,1556.904,645.541,40.559,2633.998,,310.858,,25.286,,285.572,276.323,189.921,,,,86.402,1160.951,,,1160.951,1748.132,1787.675,1787.675,,,,210.544,,,,,195.354,15.19,1998.219,3746.351,0.0,136.405,0.0,136.405,0.0,981.013,-277.301,840.117,112.633,952.75,4699.101,
05/31/2016,10664.35,1162.779,1162.779,0.0,275.032,275.032,0.0,0.0,0.0,0.0,0.0,0.0,1678.195,0.0,15.789,,1678.195,3116.006,526.37,752.94,-226.57,0.0,7021.974,6892.886,4807.594,2085.292,113.299,7548.344,,733.303,28.178,16.81,,688.315,569.857,392.072,,,,177.785,1548.796,0.0,0.0,1477.212,2851.956,4260.827,4260.79,0.037,0.037,,772.225,0.0,0.0,0.0,0.0,676.472,95.753,5033.052,7885.008,0.0,1816.278,0.0,1816.278,0.0,1137.23,-322.717,2630.791,148.551,2779.342,10664.35,
03/31/2017,9959.716,1261.845,1261.845,0.0,264.042,264.042,0.0,0.0,0.0,0.0,0.0,0.0,873.293,,15.838,,873.293,2399.18,551.951,,,0.0,7008.585,6856.807,4859.387,1997.42,135.94,7560.536,,824.319,,,,824.319,455.407,276.403,,,,179.004,813.136,,,813.136,2092.862,4221.258,4221.258,,,,769.305,,,,,636.908,132.397,4990.563,7083.425,0.0,1826.166,0.0,1826.166,0.0,1192.519,-287.806,2730.879,145.412,2876.291,9959.716,
06/30/2017,10036.781,1080.576,1080.576,0.0,283.64,283.64,0.0,0.0,0.0,0.0,0.0,0.0,1151.855,,16.388,,1151.855,2516.071,537.879,,,0.0,6982.831,6817.183,4890.016,1927.167,149.26,7520.71,,823.236,,,,823.236,404.794,318.284,,,,86.51,870.434,,,870.434,2098.464,4175.411,4175.411,,,,758.268,,,,,617.308,140.96,4933.679,7032.143,0.0,1838.889,0.0,1838.889,0.0,1255.552,-243.459,2850.982,153.656,3004.638,10036.781,
09/30/2017,12281.549,1186.05,1186.05,0.0,296.366,296.366,0.0,0.0,0.0,0.0,0.0,0.0,2067.881,,16.736,,2067.881,3550.297,577.188,,,0.0,8154.064,7945.123,5616.414,2328.709,192.205,8731.252,,992.363,992.363,,,,580.921,487.513,,,,93.408,1550.627,,,1550.627,3123.911,4677.91,4677.91,,,,784.775,,,,,632.648,152.127,5462.685,8586.596,0.0,2376.331,0.0,2376.331,0.0,1357.526,-202.508,3531.349,163.604,3694.953,12281.549,
12/31/2017,12998.069,1335.855,1335.855,0.0,301.887,301.887,0.0,0.0,0.0,0.0,0.0,0.0,2665.837,0.0,13.146,,2665.837,4303.579,588.348,902.684,-314.336,0.0,8106.142,7885.699,5703.992,2181.707,207.297,8694.49,,929.376,47.391,35.405,,846.58,735.474,635.166,0.0,0.0,,100.308,2150.74,0.0,0.0,2040.509,3815.59,4559.408,4559.408,0.0,0.0,,657.84,0.0,0.0,0.0,0.0,436.879,220.961,5217.248,9032.838,0.0,2379.774,0.0,2379.774,0.0,1597.897,-183.144,3794.527,170.704,3965.231,12998.069,
03/31/2018,12903.297,1005.823,1005.823,0.0,288.101,288.101,0.0,0.0,0.0,0.0,0.0,0.0,2863.954,,11.42,,2863.954,4157.878,599.774,,,0.0,8145.645,7811.206,5714.945,2096.261,323.019,8745.419,,1039.379,,,,1039.379,555.096,447.617,,,,107.479,2314.444,,,2314.444,3908.919,4176.851,4176.851,,,,677.737,,,,,452.47,225.267,4854.588,8763.507,0.0,2390.022,0.0,2390.022,0.0,1738.545,-176.961,3951.606,188.184,4139.79,12903.297,
06/30/2018,12299.877,1099.529,1099.529,0.0,317.222,317.222,0.0,0.0,0.0,0.0,0.0,0.0,2242.193,,10.049,,2242.193,3658.944,615.803,,,0.0,8025.13,7669.242,5671.875,1997.367,345.839,8640.933,,1027.934,1027.934,,,,622.058,547.341,,,,74.717,1714.375,,,1714.375,3364.367,4255.142,4255.142,,,,664.367,,,,,443.874,220.493,4919.509,8283.876,0.0,2254.783,0.0,2254.783,0.0,1819.213,-243.629,3830.367,185.634,4016.001,12299.877,
09/30/2018,13839.236,990.604,990.604,,321.664,321.664,,,,,,,3101.722,,9.237,,3101.722,4413.99,640.976,,,,8784.27,8409.889,6130.921,2278.968,365.144,9425.246,,1065.435,1065.435,,,,778.567,685.878,,,,92.689,2423.069,,,2423.069,4267.071,4707.51,4707.51,,,,689.087,,,,,516.357,172.73,5396.597,9663.668,0.0,2250.828,0.0,2250.828,0.0,1994.003,-270.545,3974.286,201.282,4175.568,13839.236,
12/31/2018,13230.774,1210.878,1210.878,0.0,348.4,348.4,0.0,0.0,0.0,0.0,0.0,0.0,1816.93,8.256,8.128,,1813.73,3376.208,653.542,1157.369,-503.827,0.0,9201.024,8829.973,6341.355,2488.618,354.667,9854.566,,1176.703,76.229,51.108,1.671,1047.695,815.561,700.486,0.0,0.0,,115.075,1276.356,0.0,14.601,1129.409,3268.62,5015.168,5015.168,0.0,0.0,,760.643,0.0,0.0,0.0,0.0,585.025,161.017,5775.811,9044.431,0.0,2235.167,0.0,2235.167,0.0,2066.415,-310.175,3991.407,194.936,4186.343,13230.774,
03/31/2019,14749.621,1277.633,1277.633,0.0,381.608,381.608,0.0,0.0,0.0,0.0,0.0,0.0,3010.51,5.248,7.288,,3008.908,4669.751,899.499,,,0.0,9180.371,8751.331,6345.998,2405.333,416.504,10079.87,,1098.694,,,,1098.694,811.319,641.906,36.394,,36.394,133.019,2606.209,,,2579.876,4516.222,5400.637,5170.377,230.26,,230.26,690.301,,,,,569.169,121.132,6090.938,10607.16,0.0,2151.623,0.0,2151.623,0.0,2111.798,-312.608,3950.813,191.648,4142.461,14749.621,
06/30/2019,14584.072,1047.727,1047.727,0.0,394.603,394.603,0.0,0.0,0.0,0.0,0.0,0.0,3105.349,1.317,6.95,,3104.767,4547.679,931.402,,,0.0,9104.991,8653.896,6345.563,2308.333,442.828,10036.393,,1117.938,1117.938,,,,887.271,736.209,,,,151.062,2478.373,,49.886,2478.373,4483.582,5225.336,5000.585,224.751,,224.751,700.038,,,,,556.13,94.022,5925.374,10408.956,0.0,2126.065,0.0,2126.065,0.0,2204.445,-339.906,3990.604,184.512,4175.116,14584.072,
09/30/2019,45212.047,2127.616,2127.616,0.0,868.133,868.133,0.0,0.0,0.0,0.0,0.0,0.0,1996.819,0.95,12.477,,1996.819,4992.568,1879.263,,,0.0,38340.216,36938.841,23754.45,13184.391,1387.948,40219.479,,1761.144,,,,1761.144,669.277,541.21,94.694,6.414,88.28,33.373,1852.731,,55.238,1852.731,4283.152,9400.815,8959.852,440.963,27.852,413.111,3572.362,,,,,3352.727,164.397,12973.177,17256.329,0.0,25904.804,0.0,25904.804,0.0,2297.897,-428.067,27774.634,181.084,27955.718,45212.047,
12/31/2019,44480.162,1678.273,1678.273,0.0,895.232,895.232,0.0,0.0,0.0,0.0,0.0,0.0,1792.943,0.0,6.292,,1792.471,4366.448,1819.602,2434.706,-615.104,0.0,38294.112,36914.395,23759.74,13154.655,1373.425,40113.714,,1733.354,148.084,56.426,61.296,1467.548,587.186,456.667,95.382,6.57,88.812,35.137,1258.806,0.0,45.604,1065.401,3579.346,9487.852,9063.938,423.914,26.426,397.488,3357.975,0.0,0.0,0.0,0.0,3145.641,166.73,12845.827,16425.173,0.0,25833.307,0.0,25833.307,0.0,2333.011,-310.571,27855.747,199.242,28054.989,44480.162,
03/31/2020,43849.598,1800.061,1800.061,0.0,799.798,799.798,0.0,0.0,0.0,0.0,0.0,0.0,1469.811,,6.778,,1469.811,4069.67,1441.91,,,0.0,38338.018,36477.164,23662.373,12814.791,1854.076,39779.928,,1636.823,,,,1636.823,445.733,375.182,,,,70.551,953.723,,,953.723,3036.279,9636.076,9636.076,,,,3656.81,,,,,3024.409,632.401,13292.886,16329.165,0.0,25525.184,0.0,25525.184,0.0,2335.407,-539.78,27320.811,199.622,27520.433,43849.598,
06/30/2020,44001.477,1825.625,1825.625,0.0,788.697,788.697,0.0,0.0,0.0,0.0,0.0,0.0,1737.019,4.244,6.22,,1737.019,4351.341,1477.635,,,0.0,38172.501,36218.544,23679.923,12538.621,1943.493,39650.136,,1606.028,,,,1606.028,1272.808,439.474,,,,833.334,1350.507,,82.479,1350.507,4229.343,8440.267,8440.267,,,,3698.878,,,,,2972.142,644.257,12139.145,16368.488,0.0,25570.582,0.0,25570.582,0.0,2314.423,-459.146,27425.859,207.13,27632.989,44001.477,
