Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/17/2005,,3.397646,1.318055,1.536476,,,25.991649,17.014614,93.103448,9.707724,9.498956,8.350731,,29.007634,47.662162,1.778254,
09/09/2005,,5.839058,1.839827,2.127395,,,27.743527,8.261406,76.666667,-0.986436,-0.616523,-1.35635,,,,,
12/31/2005,,6.376949,1.99208,2.266783,,,23.699422,14.533443,29.139073,5.119736,6.110652,5.615194,,1.587302,81.651923,1.170047,
03/24/2006,,13.004292,3.874205,4.33305,5.460917,,24.337349,13.855422,50.0,3.012048,20.722892,20.0,,3.846154,881.999969,-101.693558,
06/16/2006,,15.129563,5.744178,6.318983,4.928679,,28.450466,19.220999,28.699552,9.060119,27.942422,27.095682,,13.709677,206.854321,-16.166591,
09/08/2006,,16.398892,6.187224,6.74904,5.464054,,21.556351,11.538462,20.19544,2.772809,3.577818,3.398927,,,371.785714,-44.569846,
12/31/2006,,19.676624,7.360495,8.095609,7.562989,,25.555556,17.076023,23.246493,10.116959,11.461988,11.345029,,,81.390625,3.661697,
03/23/2007,,18.798623,7.196789,7.880989,7.210684,,33.52657,22.318841,56.585366,5.024155,18.067633,17.874396,,,267.435897,-31.475642,
06/15/2007,,10.901711,4.891606,5.330964,7.095523,,28.819696,20.347574,27.0,10.861694,10.789283,10.644461,,6.832298,73.020979,2.941175,
09/07/2007,,11.834207,5.35137,5.803336,,,23.224728,13.283208,37.974684,8.187135,8.103592,7.936508,,,114.461538,-1.711408,
12/31/2007,,13.724553,6.1558,6.718301,,,28.436807,19.290466,59.574468,15.354767,16.297118,16.13082,,0.359712,79.467681,2.817969,
03/21/2008,,11.118502,4.90828,5.355534,,,32.193732,20.512821,,5.887939,5.128205,4.938272,,,204.941176,-11.667887,
06/13/2008,,11.56577,5.264923,5.733806,,,35.446686,25.936599,1128.571429,12.752161,13.184438,13.040346,,6.842105,63.090909,4.26882,
09/05/2008,,10.586047,4.850417,4.996758,7.300106,,29.938543,18.261633,,2.546093,4.126427,3.950834,,12.121212,384.666667,-30.134946,
12/31/2008,,7.109224,3.307802,3.427824,5.867159,,32.625,20.6875,-8.333333,7.0,6.8125,6.6875,,,24.226852,5.386882,
03/27/2009,,5.059524,2.369367,2.444241,4.731163,,23.032407,2.314815,-103.703704,-6.25,-6.828704,-7.060185,,,,,
06/19/2009,,0.370403,0.236571,0.24206,2.697515,,28.734539,9.895338,-75.964392,-1.046622,-6.470029,-6.660324,,,,,
09/11/2009,,-1.42769,-0.606917,-0.649934,1.752256,,14.396456,-0.885936,-91.525424,-7.419712,-6.090808,-6.312292,,,,,
12/31/2009,,-4.508161,-2.064885,-2.173275,0.271344,,16.666667,2.488688,-108.759124,-4.901961,-5.354449,-5.505279,,,,,
03/26/2010,,-4.985618,-2.323249,-2.385857,0.105132,,16.403402,-0.243013,-53.658537,-9.963548,-10.206561,-10.449575,,,,,
06/18/2010,,-3.408042,-1.563715,-1.603089,0.507074,,22.302158,9.892086,9.836066,1.798561,1.708633,1.169065,,23.076923,50.192308,-1.697467,
09/10/2010,,-3.386735,-1.605827,-1.655078,0.599884,,15.653041,2.293121,31.0,-6.081755,-5.782652,-5.782652,,,,,
12/31/2010,,-2.211104,-1.033405,-1.066689,1.068959,,18.443997,6.103286,35.151515,-0.268276,-0.402414,-0.402414,,,,,
03/25/2011,,-1.792057,-0.855293,-0.88176,1.151036,,15.453527,-0.335946,,-6.718925,-6.718925,-6.718925,,,,,
06/17/2011,,-0.98078,-0.494812,-0.509659,1.576737,,23.676012,11.838006,24.418605,5.218069,4.82866,4.82866,,10.666667,31.647692,-0.670386,
09/09/2011,,-0.575338,-0.297189,-0.306876,1.768765,,17.948718,4.774536,24.21875,-3.094607,-2.917772,-2.917772,,,,,
12/31/2011,,-0.215716,-0.1098,-0.11371,1.921197,,20.501836,7.46634,21.678322,1.162791,1.040392,1.040392,,29.62963,175.8,0.163513,
03/23/2012,,0.667932,0.337423,0.355984,0.227733,,17.752101,1.680672,32.20339,-5.777311,-0.210084,-0.210084,,,,,
06/15/2012,,0.944301,0.495375,0.510387,0.380307,,25.339367,13.348416,59.52381,6.033183,6.184012,6.184012,,13.043478,63.629114,0.343451,
09/07/2012,,0.922131,0.487484,0.50394,0.049758,,19.170984,5.267703,25.925926,-3.454231,-2.936097,-2.936097,,,,,
12/31/2012,,0.90357,0.46772,0.486987,-0.515386,,23.251644,6.455469,,0.298864,0.896593,0.896593,,81.481481,1303.02,-10.870126,
03/31/2013,,1.713093,0.88397,0.915843,1.767274,,21.486928,7.352941,27.205882,2.777778,4.575163,4.575163,,,242.733333,-2.445155,
06/30/2013,,2.209632,1.228298,1.275083,2.110503,,27.376698,14.653324,38.356164,8.291637,8.506076,8.506076,,11.450382,71.905263,0.62079,
09/30/2013,,2.959502,1.632494,1.699671,2.39115,,21.22213,6.523534,33.962264,0.165153,1.568951,1.568951,,84.615385,2996.0,-85.707165,
12/31/2013,,4.511492,2.456603,2.638094,3.150768,,23.741548,10.368144,,4.432757,9.241172,9.241172,,3.278689,175.198214,-3.392562,
03/31/2014,,6.11876,3.444766,3.679928,4.512782,,23.376623,10.236822,51.764706,14.132926,13.674561,13.674561,,,59.042458,2.506094,
06/30/2014,,6.553315,3.826367,4.112764,4.839783,,27.8826,15.72327,62.5,11.111111,10.831586,10.831586,,8.62069,73.103226,1.76263,
09/30/2014,,8.266282,4.866791,5.220048,6.41886,,29.366306,15.61051,148.192771,11.205564,11.128284,11.128284,,3.97351,104.944444,-0.408722,
12/31/2014,,10.052183,5.859281,6.287614,6.945917,,24.090909,11.287879,,19.545455,19.242424,19.242424,,,77.355118,2.276305,
03/31/2015,,8.917808,5.375945,5.717993,6.35522,,23.502304,10.215054,-14.285714,7.603687,7.526882,7.526882,,,154.285714,-4.841096,
06/30/2015,,9.713267,5.837731,6.192165,6.981591,,27.797081,15.42738,,14.871438,14.732453,14.732453,,5.726872,71.122642,2.804935,
09/30/2015,,9.09282,5.382542,5.726719,6.4262,,24.395947,10.366329,-627.272727,6.780982,6.625097,6.625097,,9.375,175.623529,-6.876311,
12/31/2015,,7.75,4.683566,4.985881,6.590577,,24.358974,10.784314,,12.443439,12.292609,12.292609,,,92.417178,0.587669,
03/31/2016,,8.973373,5.417722,5.736981,6.71506,,24.794623,11.277072,48.648649,13.741598,13.592233,13.592233,,,82.373626,1.58168,
06/30/2016,,10.787921,6.575551,6.971697,6.256092,,28.58122,16.381083,85.0,24.057574,23.783413,23.783413,,8.355091,42.881844,6.161861,
09/30/2016,,11.372856,6.79364,7.203352,6.33339,,25.173745,11.119691,91.666667,8.339768,8.262548,8.262548,,14.96063,138.429907,-4.370578,
12/31/2016,,10.840802,6.6077,7.021538,6.115908,,24.906507,11.219147,63.636364,9.573672,9.424084,9.424084,,,146.40873,-5.031079,
03/31/2017,,10.50833,6.289951,6.680659,6.180561,,26.038576,12.68546,222.222222,11.94362,11.721068,11.721068,,,93.417722,0.691688,
06/30/2017,,8.419725,5.126674,5.446009,6.154782,,29.285219,16.932686,,14.712006,14.573213,14.573213,,11.297071,70.342857,2.49705,
09/30/2017,,8.440367,5.130185,5.44817,5.866854,,24.162679,10.127592,-41.463415,8.373206,8.293461,8.293461,,28.571429,142.076923,-3.551447,
12/31/2017,,8.07618,4.882906,5.197997,5.666303,,26.116071,9.970238,,6.919643,6.845238,6.845238,,15.454545,200.815217,-8.142018,
03/31/2018,,9.330973,5.528523,5.851087,5.428589,,25.334324,12.704309,0.0,19.019316,18.796434,18.796434,,1.538462,58.434783,3.878439,
06/30/2018,,9.242222,5.499603,5.819041,5.653632,,28.919631,17.325428,24.675325,13.899868,13.768116,13.768116,,7.45614,70.784689,2.700144,
09/30/2018,,12.165822,7.322578,8.202886,4.155012,,26.250962,-7.082371,,29.099307,24.788299,24.788299,,10.0,45.956522,6.574833,
12/31/2018,,15.027304,9.140983,10.161561,4.439035,,25.936811,13.813373,317.647059,22.483468,22.263042,22.263042,,22.137405,61.080858,5.848498,
03/31/2019,,13.961128,8.278885,9.146136,4.583867,,28.633094,15.539568,102.272727,13.597122,13.381295,13.381295,,1.04712,79.634409,2.843266,
06/30/2019,,15.022253,8.918699,9.837175,4.742745,,30.815914,18.880647,,19.554956,19.285233,19.285233,,5.228758,51.685315,7.257954,
09/30/2019,,15.42406,9.040218,9.529693,6.404835,,24.722662,10.855784,,29.477021,29.160063,29.160063,,1.06383,39.429348,9.342454,
12/31/2019,,12.421522,7.542529,7.966493,6.661466,,26.536732,12.443778,-81.481481,6.071964,5.997001,5.997001,,8.988764,223.84375,-15.383278,
03/31/2020,,10.029499,5.618107,5.870221,4.630407,,14.543726,-1.045627,-67.159763,-0.285171,-0.285171,-0.285171,,,,,
06/30/2020,,1.311337,0.752579,0.782323,-0.187102,,-179.61165,-342.718447,-45.869565,-345.631068,-341.747573,-341.747573,,,,,
