Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
09/30/1995,,-1.516052,0.006138,0.007058,,43.414702,12.795921,25.699619,12.795921,8.57323,5.667758,7.807023,,33.000291,17.010758,-1.25816,
12/31/1995,,3.659584,0.198093,0.227575,,42.051563,8.87749,43.683558,8.87749,6.623843,4.278157,5.818252,,25.386088,23.381802,2.803907,
03/31/1996,,8.248463,0.304102,0.345405,,44.549189,16.061747,42.993692,16.061747,10.440197,7.027914,9.81722,,34.999614,13.6481,7.122704,
06/30/1996,,21.405315,0.672627,0.772546,,44.488264,14.777022,229.071873,14.777022,9.71038,6.443147,9.065492,,34.2873,14.442197,18.313917,
09/30/1996,,20.992558,0.648299,0.742338,,45.88474,13.96568,,13.96568,9.07772,5.828403,8.346111,,34.999796,15.428454,17.75373,
12/31/1996,,22.714606,0.742172,0.861519,,46.961271,15.083067,120.416683,15.083067,9.842463,6.225264,8.677211,,34.744948,9.968981,20.450192,
03/31/1997,,22.170182,0.674997,0.773725,,47.464506,16.744345,46.344467,16.744345,10.731149,6.600484,9.52323,,35.911802,14.75775,18.898362,
06/30/1997,,21.303858,0.686256,0.809321,,50.19728,15.505771,41.801924,15.505771,10.367955,5.749217,8.785994,,33.13486,15.982082,17.899058,
09/30/1997,,22.863597,0.713027,0.85483,,49.925643,16.782033,29.281223,16.782033,11.169076,6.391887,9.763827,,33.446229,12.11484,20.093708,
12/31/1997,,22.104504,0.758267,0.939433,,49.698113,16.388372,25.847004,16.388372,10.916201,6.229554,9.493445,,33.390576,13.860173,19.040781,
03/31/1998,,22.453667,0.73007,0.894518,,50.159381,17.775704,25.580328,17.775704,11.55145,6.688512,10.29824,,35.015515,13.115839,19.508681,
06/30/1998,,23.188247,0.783392,0.956241,,50.964304,18.241683,32.579415,18.241683,11.836671,6.814828,10.63435,,35.111958,12.285883,20.339366,
09/30/1998,,21.058967,0.725353,0.891999,,51.684219,13.436958,-85.150756,13.436958,8.817752,4.581825,7.463091,,34.376872,19.945441,16.858664,
12/31/1998,,18.760498,0.779488,0.992907,,47.539454,15.158696,,15.158696,9.894094,5.788166,8.619849,,34.729917,15.598409,15.834158,
03/31/1999,,19.527281,0.79127,0.981001,,46.527756,20.155208,33.426376,20.155208,12.82692,8.350136,11.761431,,36.359279,10.422243,17.4921,
06/30/1999,,19.892933,0.831327,1.029454,,46.703158,20.00635,31.047862,20.00635,12.728252,8.295577,11.688863,,36.378942,9.958427,17.91191,
09/30/1999,,21.242269,0.943825,1.169391,,46.921985,18.266329,42.484114,18.266329,11.822413,7.429448,10.689987,,35.277563,11.884797,18.717669,
12/31/1999,,20.384377,1.085773,1.394043,,47.328473,19.718676,36.741815,19.718676,12.541631,8.040235,7.297891,,36.397196,16.454422,17.030246,
03/31/2000,,20.158362,1.060268,1.327168,,46.914602,18.171566,8.929386,18.171566,11.546517,7.33223,11.041791,,36.45833,9.887213,18.165262,
06/30/2000,,18.246873,0.977196,1.275192,,49.689523,15.027935,,15.027935,9.606697,5.504428,9.035468,,36.074407,13.753862,15.737223,
09/30/2000,,17.445423,0.978926,1.302551,,51.705308,15.26327,,15.26327,9.969646,5.552365,9.410894,,34.682109,13.111978,15.157983,
