Date,Revenue,Sales & Services Revenue,Financing Revenue,Cost of Revenue,Cost of Goods & Services,Cost of Financing Revenue,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1995,328.480011,,,,,,,,-333.576996,,,,-5.097,4.395,,0.0,,0.0,,-4.395,-0.702,0.276,-0.426,-3.893,,,3.467,0.0,3.467,0.0,,3.467,3.467,,221.231995,0.01625,-0.001375,-0.001375,221.231995,0.01625,-0.001375,-0.001375,
06/30/1995,485.463989,,,,,,,,-469.488007,,,,15.976,0.0,,0.0,,0.0,,,15.976,-6.485,9.491,-1.181,,,10.672,0.0,10.672,0.0,,10.672,10.672,,218.080002,0.0475,0.042125,0.042125,218.080002,0.0475,0.042125,0.042125,
09/30/1995,543.346985,,,,,,,,-516.054016,,,,27.292999,0.0,,0.0,,0.0,,,27.292999,-11.027,16.266001,-2.531,,,18.796999,0.0,18.797001,0.0,,18.797001,18.797001,,217.703995,0.08625,0.075,0.085,217.703995,0.08625,0.075,0.085,
12/31/1995,652.517029,,,,,,,,-636.546997,,,,15.97,0.0,,0.0,,0.0,,,15.97,-15.949,23.507999,-1.902,,,1.923,0.0,25.41,0.0,,25.41,25.41,,218.464008,0.11625,0.1075,0.1075,218.464008,0.11625,0.1075,0.1075,
03/31/1996,429.352997,,,,,,,,-423.904999,,,,5.448,3.166,,0.0,,0.0,,-3.166,8.614,-3.506,5.108,-1.972,,,7.08,0.0,7.08,0.0,,7.08,7.08,,215.863998,0.0325,0.02375,0.02375,218.0,0.0325,0.02375,0.02375,
06/30/1996,588.356018,,,,,,,,-560.804993,,,,27.551001,0.0,,0.0,,0.0,,0.0,27.551001,-11.15,16.400999,-1.793,,,18.194001,0.0,18.194,0.0,,18.194,18.194,,203.927994,0.08875,0.08,0.08,205.623993,0.08875,0.08,0.08,
09/30/1996,623.95697,,,,,,,,-597.755005,,,,26.202,1.215,,0.0,,0.0,,-1.215,27.417,-10.994,16.423,-111.208,,,127.630999,0.0,127.630997,0.0,,127.630997,127.630997,,191.552002,0.66625,0.08625,0.08625,193.128006,0.66125,0.085,0.085,
12/31/1996,734.992981,,,,,,,,-699.35498,,,,35.638,0.0,,0.0,,0.0,,,35.638,-13.602,25.278999,-1.459,,,23.495,0.0,26.738001,0.0,,26.738001,26.738001,,186.520008,0.1425,0.135,0.135,188.336,0.1425,0.135,0.135,
03/31/1997,429.941986,,,,,,,,-429.78299,,,,0.159,1.848,,0.0,,0.0,,-1.848,2.007,-0.773,1.234,-1.003,,,2.237,0.0,2.237,0.0,,2.237,2.237,,186.367996,0.0125,0.0075,0.0075,187.744003,0.0125,0.0075,0.0075,
06/30/1997,576.315002,,,,,,,,-555.710999,,,,20.604,0.0,,0.0,,0.0,,0.0,20.604,-7.932,12.672,-1.201,,,13.873,0.0,13.873,0.0,,13.873,13.873,,171.056,0.08,0.075,0.075,172.063995,0.08,0.0725,0.0725,
09/30/1997,667.072998,,,,,,,,-639.703003,,,,27.370001,2.818,,0.0,,0.0,,-2.818,30.188001,-11.623,18.565001,-1.145,,,19.710001,0.0,19.709999,0.0,,19.709999,19.709999,,169.095993,0.1175,0.11,0.11,170.960007,0.115,0.1075,0.1075,
12/31/1997,850.661011,,,,,,,,-797.81897,,,,52.841999,-24.666,,0.0,,0.0,,24.666,28.175999,-10.847,17.329,0.388,,,16.940999,0.0,16.941,0.0,,16.941,16.941,,169.896,0.1,0.1025,0.175,171.776,0.0975,0.1,0.1725,
03/31/1998,520.571,,,-504.884,,,15.687,,0.0,,,,,-2.165,,0.0,,0.0,,2.165,,-6.962,11.632,0.371,,,,0.0,11.261,,,11.261,11.261,,340.704,0.0325,0.03125,0.03125,345.984,0.0325,0.03125,0.03125,
06/30/1998,674.93103,,,-629.078979,,,45.852051,,-12.17,,,,33.681999,5.014,,0.0,,0.0,,-5.014,38.695999,-15.09,23.606001,-0.238,,,23.843999,0.0,23.844,0.0,,23.844,23.844,,172.156006,0.1375,0.1375,0.1375,175.807999,0.135,0.135,0.135,
09/30/1998,759.333984,,,-702.973022,,,56.360962,,-6.676,,,,49.685001,-3.021,,0.0,,0.0,,3.021,46.664001,-18.198999,28.465,-0.091,,,28.556002,0.0,28.556,0.0,,28.556,28.556,,172.544006,0.165,0.165,0.165,177.119995,0.16,0.16,0.16,
12/31/1998,915.262024,,,-836.072998,,,79.189026,,-8.7,,,,70.488998,-7.887,,0.0,,0.0,,7.887,62.601998,-24.415001,38.187,-0.335,,,38.521997,0.0,38.521999,0.0,,38.521999,38.521999,,172.664001,0.2225,0.22,0.22,176.007996,0.22,0.2175,0.2175,
03/31/1999,681.569,,,-636.104,,,45.465,,-8.634,,,,36.831,2.761,,0.0,,0.0,,-2.761,39.592,-15.638,23.954,-0.376,,,24.33,0.0,24.33,0.0,,24.33,24.33,,172.932,0.14,0.1375,0.1375,176.188,0.1375,0.135,0.135,
06/30/1999,833.74,,,-767.092,,,66.648,,-9.323,,,,57.325,0.709,,0.0,,0.0,,-0.709,58.034,-20.971,37.063,-0.053,,,37.116,0.0,37.116,0.0,,37.116,37.116,,172.98,0.215,0.215,0.215,175.352,0.2125,0.2125,0.2125,
09/30/1999,973.117,,,-887.407,,,85.71,,-10.365,,,,75.345,0.616989,,0.0,,0.0,,-0.616989,75.961989,-28.485,47.477,0.383,,,47.093989,0.0,47.094,0.0,,47.094,47.094,,172.992,0.2725,0.275,0.275,175.332,0.2675,0.27,0.27,
12/31/1999,1241.911,,,-1106.413,,,135.498,,-25.41,,,,110.088,2.729,,,,0.0,,-2.729,112.817,-43.024,69.793,0.168,,,69.625,0.0,69.625,0.0,,69.625,69.625,,173.032,0.4,0.4,0.4,174.52,0.4,0.4,0.4,
03/31/2000,775.819,,,-736.888,,,38.931,,,,,,38.931,0.597,,0.0,,0.0,,-0.597,39.528,-15.193,24.269,0.067,,,24.268,0.0,24.336,0.0,0.0,24.336,24.336,,170.784,0.1425,0.1425,0.1425,171.484,0.1425,0.1425,0.1425,
06/30/2000,982.584,,,-906.733,,,75.851,,,,,,75.851,-1.639,16.049,16.049,,,,-14.41,74.212,-29.83,44.382,0.032,,,44.35,0.0,47.692,,,47.692,47.692,,164.212,0.29,0.29,0.29,166.276,0.2875,0.2875,0.2875,
09/30/2000,1073.385,,,-976.752,,,96.633,,,,,,96.633,-2.317,18.416,18.416,,,,-16.099,94.316,-38.091,56.225,-29.967,,,86.192,0.0,30.892,,,30.892,30.892,,161.904,0.19,0.375,0.375,166.108,0.185,0.3675,0.3675,
12/31/2000,1346.766,,,-1208.539,,,138.227,,,,,,138.226,0.56,,0.0,,0.0,,-0.56,138.786,-53.598,85.596,0.003,,,85.185,0.0,85.593,0.0,0.0,85.593,85.593,,164.084,0.5225,0.5225,0.5225,170.108,0.5025,0.5025,0.5025,
03/31/2001,840.475,,,-779.673,,,60.802,,,,,,60.802,-2.806,14.615,14.615,,,,-11.809,57.996,-24.489,33.507,0.252,,,33.255,0.0,39.371,,,39.371,39.371,,167.18,0.2375,0.235,0.235,171.996,0.23,0.2275,0.2275,
06/30/2001,1058.722,,,-966.073,,,92.649,,,,,,92.893,-5.918,19.505,19.505,,,,-13.587,86.975,-37.948,49.027,-0.825,,,49.852,0.0,59.794,0.0,0.0,59.794,59.794,,167.948,0.355,0.36,0.36,173.46,0.345,0.35,0.35,
09/30/2001,1484.819,,,-1350.821,,,133.998,,,,,,133.98,-1.225,21.991,21.991,,,,-20.766,132.755,-52.072,80.683,-0.364,,,81.047,0.0,82.787,,,82.787,82.787,,213.684,0.3875,0.39,0.39,218.072,0.38,0.3825,0.3825,
12/31/2001,2044.547,,,-1852.324,,,192.223,,,,,,384.446,-33.909,,25.445,,0.0,,8.464,350.537,-74.853,119.536,0.095,,,275.589,0.0,119.441,0.0,0.0,119.441,119.441,,235.8,0.5075,0.5075,0.5075,240.748,0.495,0.4975,0.4975,
03/31/2002,1378.741,,,-1269.892,,,108.849,,,,,,108.849,-23.158,19.663,19.663,,0.0,,3.495,85.691,-43.894,68.64,0.528,,,41.269,0.0,68.112,0.0,0.0,68.112,68.112,,239.452,0.285,0.2875,0.2875,245.888,0.2775,0.28,0.28,
06/30/2002,1685.563,,,-1540.585,,,144.978,,,,,,144.978,-26.564,22.609,22.609,,0.0,,3.955,118.414,-57.814,90.408,0.205,,,60.395,0.0,90.203,0.0,0.0,90.203,90.203,,242.0,0.3725,0.3725,0.3725,249.436,0.3625,0.3625,0.3625,
09/30/2002,1859.506,,,-1675.702,,,183.804,,,,,,183.804,-21.477,24.575,24.575,,0.0,,-3.098,162.327,-72.585,113.509,-9.937,,,99.679,0.0,123.446,0.0,0.0,123.446,123.446,,243.168,0.5075,0.4675,0.4675,247.8,0.4975,0.4575,0.4575,
12/31/2002,2548.009,,,-2269.236,,,278.773,,,,,,278.773,-11.249,28.019,28.019,,0.0,,-16.77,267.524,-109.928,77.178,0.16,,,157.436,0.0,171.884,0.0,0.0,171.884,171.884,,241.812,0.71,0.7475,0.71,246.984,0.7,0.7,0.7,
03/31/2003,1552.59,,,-1422.091,,,130.499,,,,,,130.499,-8.66,12.248,12.248,,,,-3.588,121.839,-52.858,68.981,-0.164,,,69.145,0.0,86.137,,,86.137,86.137,,485.336,0.1775,0.1775,0.1775,496.152,0.1725,0.175,0.175,
06/30/2003,1958.185,,,-1765.827,,,192.358,,,,,,192.358,-4.475,11.891,11.891,,0.0,,-7.416,187.883,-74.833,113.05,-0.283,,,113.333,0.0,121.717,,,121.717,121.717,,485.472,0.25,0.25,0.25,499.776,0.2425,0.2425,0.2425,
09/30/2003,2399.803,,,-2151.697,,,248.106,0.0,,,,,248.106,11.559,,12.838,,,-11.559,-12.838,259.665,-98.63,161.035,-7.851,,,168.886,0.0,168.886,0.0,0.0,168.886,168.886,,488.992,0.345,0.32932,0.345,503.112,0.335,0.319395,0.335,
12/31/2003,3138.348,,,-2673.786,,,464.562,,-78.632,,,,385.93,102.174,18.477,18.477,,0.0,,-120.651,488.104,-247.894,251.757,0.092,,,240.118,0.0,247.834,0.0,0.0,247.834,247.834,,509.856,0.485,0.4875,0.4875,509.856,0.485,0.4875,0.4875,
03/31/2004,2038.748,,,-1833.347,,,205.401,,,,,,205.401,-14.776,14.03,14.03,,0.0,,0.746,190.625,-80.996,132.177,0.548,,,109.081,0.0,131.629,0.0,0.0,131.629,131.629,,250.602,0.525,0.525,0.525,257.658,0.51,0.51,0.51,
06/30/2004,2518.92,,,-2226.571,,,292.349,,,,,,292.349,-13.979,14.149,14.149,,0.0,,-0.17,278.37,-115.023,187.709,0.106,,,163.241,0.0,187.603,0.0,0.0,187.603,187.603,,252.508,0.745,0.745,0.745,258.712,0.725,0.725,0.725,
09/30/2004,2967.086,,,-2565.221,,,401.865,,,,,,401.865,14.471,13.981,13.981,,0.0,,-28.452,416.336,-158.845,259.124,-10.812,,,268.303,0.0,269.936,0.0,0.0,269.936,269.936,,253.132,1.07,1.02,1.02,260.97,1.03,0.99,0.99,
12/31/2004,4186.456,,,-3170.173,,,1016.283,,,,,,1016.283,-2.112,6.961,6.961,,0.0,,-4.849,1014.171,-247.858,418.898,21.939,,,744.374,0.414,397.373,0.0,0.0,397.373,397.373,,254.214,1.565,1.645,1.645,261.412,1.52,1.6,1.6,
03/31/2005,2517.818,,,-1898.745,,,619.073,,-286.973,262.969,,24.004,332.1,14.797,,13.747,,0.0,,-28.544,346.897,-129.35,217.547,-0.695,,,218.242,0.0,218.242,0.0,0.0,218.242,218.242,,254.868,0.86,0.851784,0.85,262.753,0.83,0.828677,0.83,
06/30/2005,3249.688,,,-2480.054,,,769.634,,-278.554,,,,491.08,-5.258,,41.103,,0.0,,-35.845,485.822,-180.635,305.187,1.476,,,303.711,0.0,303.711,0.0,0.0,303.711,303.711,,255.874,1.185,1.19,1.19,263.677,1.15,1.155,1.155,
09/30/2005,3793.052,,,-2887.539,,,905.513,,-282.767,282.767,,0.0,622.746,-9.044,,12.213,,0.0,,-3.169,613.702,-231.285,382.417,-13.004,,,395.421,0.0,395.421,0.0,0.0,395.421,395.421,,256.081,1.54,1.49,1.49,263.908,1.5,1.45,1.45,
12/31/2005,5007.467,,,-4180.744,,,826.723,,-17.059,,,,809.664,-37.474,48.507,58.507,,0.0,,-11.033,772.19,-303.613,527.084,-47.455,,,516.032,0.0,574.539,0.0,0.0,574.539,574.539,,255.139,2.25,2.08,2.08,262.443,2.19,2.03,2.03,
03/31/2006,2962.576,,,-2274.349,,,688.227,,-303.626,291.276,,12.35,384.601,32.943,,,-1.09,0.0,,-31.853,417.544,-154.899,262.645,0.0,,,262.645,0.0,262.645,0.0,0.0,262.645,262.645,,253.684,1.04,1.04,1.04,260.738,1.01,1.01,1.01,
06/30/2006,3358.522,,,-2656.739,,,701.783,,-295.393,295.393,,0.0,406.39,-18.665,54.33,55.899,-1.569,0.0,,-35.665,387.725,-143.873,243.852,0.833,,,243.019,0.0,243.019,0.0,0.0,243.019,243.019,,252.618,0.96,0.94,0.99,258.947,0.94,0.94,0.96,
09/30/2006,3563.385,,,-2898.818,,,664.567,,-310.614,310.614,,0.0,353.953,-58.439,1.338,1.338,,0.0,,57.101,295.514,-104.064,191.45,1.231,,,190.219,0.0,190.219,0.0,0.0,190.219,190.219,,251.287,0.76,0.761878,0.885,257.215,0.74,0.744786,0.86,
12/31/2006,4385.361,,,-3761.195,,,624.166,,-376.57,306.651,,69.919,247.596,-265.651,83.603,0.0,,0.0,,182.048,-18.055,9.754,-8.301,0.111,,,-8.412,0.0,-8.412,0.0,0.0,-8.412,-8.412,,257.61,-0.03,-0.03,0.85,257.61,-0.03,-0.03,0.85,
03/31/2007,1871.433,,,-1614.863,,,256.57,,-326.441,326.441,,0.0,-69.871,-72.677,-6.235,0.0,-6.235,,,78.912,-142.548,56.876,-85.672,0.0,,,-85.672,0.0,-85.672,0.0,0.0,-85.672,-85.672,,251.919,-0.34,-0.34,-0.02,251.919,-0.34,-0.34,-0.02,
06/30/2007,2021.246,,,-1791.285,,,229.961,,-367.947,367.947,,0.0,-137.986,-668.623,-4.775,0.0,-4.775,0.0,,673.398,-806.609,299.058,-507.551,0.0,,,-507.551,0.0,-507.551,0.0,0.0,-507.551,-507.551,,252.093,-2.01,-2.01,-0.04,252.093,-2.01,-2.01,-0.04,
09/30/2007,2471.798,,,-2214.62,,,257.178,,-674.987,,,,-417.809,-676.104,-5.4,0.0,-5.4,0.0,,681.504,-1093.913,306.042,-787.871,0.0,,,-787.871,0.0,-787.871,0.0,0.0,-787.871,-787.871,,252.264,-3.12,-3.12,0.24,252.264,-3.12,-3.12,0.24,
12/31/2007,2894.851,,,-2594.046,,,300.805,0.0,-247.342,247.342,,0.0,53.463,-507.296,,,-5.397,0.0,,512.693,-453.833,-439.49,-893.323,-18.662,,,-874.661,0.0,-874.661,0.0,0.0,-874.661,-874.661,,252.485,-3.46,-3.538123,0.2,252.485,-3.46,-3.54,0.2,
03/31/2008,1448.819,,,-1339.676,,,109.143,0.0,-196.953,196.953,,0.0,-87.81,-605.246,,,-3.1,0.0,-3.746,612.092,-693.056,-3.088,-696.144,0.0,,,-696.144,0.0,-696.144,0.0,0.0,-696.144,-696.144,,253.166,-2.75,-2.75,-0.14,253.166,-2.75,-2.75,-0.14,
06/30/2008,1625.765,,,-1479.948,,,145.817,,-194.612,,,,-48.795,-166.432,,,-3.3,0.0,,169.732,-215.227,56.81,-158.417,0.0,,,-158.417,0.0,-158.417,0.0,0.0,-158.417,-158.417,,253.454,-0.63,-0.63,0.01,253.454,-0.63,-0.63,0.01,
09/30/2008,1558.227,,,-1403.422,,,154.805,0.0,-200.35,200.35,,0.0,-45.545,-249.046,-5.639,0.723,-6.362,,2.687,251.998,-294.591,14.204,-280.387,0.0,,,-280.387,0.0,-280.387,0.0,0.0,-280.387,-280.387,,253.582,-1.11,-1.11,-0.262097,253.582,-1.11,-1.11,-0.262097,
12/31/2008,1643.817,,,-1639.009,,,4.808,0.0,-205.096,205.096,,0.0,-200.288,-279.437,,,,,,279.437,-479.725,141.56,-338.165,,,,-338.165,,-338.165,,0.0,-338.165,-338.165,141.57,253.841,-1.33,-1.33,-0.772289,253.841,-1.33,-1.33,-0.772289,
03/31/2009,583.892,565.343,18.549,-918.145,898.842,19.303,-334.253,0.0,-126.559,126.559,,0.0,-460.812,-51.434,-3.05,0.478,-3.528,,50.521,3.963,-512.246,-2.572,-514.818,0.0,0.0,0.0,-514.818,0.0,-514.818,0.0,0.0,-514.818,-464.963,49.855,254.578,-2.02,-2.02,-1.826407,254.578,-2.02,-2.02,-1.826407,
06/30/2009,678.58,657.882,20.698,-766.327,736.255,30.072,-87.747,0.0,-122.263,122.263,,0.0,-210.01,23.081,-2.211,0.436,-2.647,,2.505,-23.375,-186.929,-2.536,-189.465,0.0,0.0,0.0,-189.465,0.0,-189.465,0.0,0.0,-189.465,-186.75645,2.70855,254.764,-0.74,-0.74,-0.733057,254.764,-0.74,-0.74,-0.733057,
09/30/2009,1091.094,1056.791,34.303,-1135.669,1092.748,42.921,-44.575,0.0,-221.538,221.538,,0.0,-266.113,-92.606,-1.383,0.431,-1.814,,4.17,89.819,-358.719,-2.668,-361.387,0.0,0.0,0.0,-361.387,,-361.387,0.0,0.0,-361.387,-266.0775,95.3095,312.996,-1.15,-1.15,-0.850099,312.996,-1.15,-1.15,-0.850099,
12/31/2009,1730.823,1686.573,44.25,-903.084,866.776,36.308,827.739,0.0,0.0,,0.0,0.0,827.739,-1744.964,-3.789,0.917,-4.706,0.0,,1748.753,-917.225,800.328,-116.897,0.0,0.0,0.0,-116.897,0.0,-116.897,0.0,0.0,-116.897,476.643,593.54,380.69,-0.31,-0.31,1.25205,380.69,-0.31,-0.31,1.249116,
03/31/2010,1020.358,989.792,30.566,-884.204,859.093,25.111,136.154,0.0,-161.306,161.306,,0.0,-25.152,10.644,-2.297,0.482,-2.779,,0.094,-8.441,-14.508,2.02,-12.488,0.0,0.0,0.0,-12.488,0.0,-12.488,0.0,0.0,-12.488,-6.22005,6.26795,377.747,-0.03,-0.03,-0.016466,377.747,-0.03,-0.03,-0.016466,
06/30/2010,1305.898,1269.735,36.163,-1151.791,1107.019,44.772,154.107,0.0,-157.415,157.415,,0.0,-3.308,-2.418,-1.274,1.018,-2.292,,-5.542,9.234,-5.726,82.029,76.303,0.0,0.0,0.0,76.303,0.0,76.303,0.0,0.0,76.303,81.66185,5.35885,378.618,0.2,0.2,0.215684,380.412,0.2,0.2,0.214087,
09/30/2010,1057.764,1030.755,27.009,-981.087,957.637,23.45,76.677,0.0,-425.643,425.643,,0.0,-348.966,-674.871,-1.812,0.789,-2.601,,3.704,672.979,-1023.837,28.721,-995.116,0.0,0.0,0.0,-995.116,0.0,-995.116,0.0,0.0,-995.116,-329.41405,665.70195,378.842,-2.63,-2.63,-0.869529,378.842,-2.63,-2.63,-0.872798,
12/31/2010,1185.27,1157.345,27.925,-153.607,148.348,5.259,1031.663,0.0,0.0,,,0.0,1031.663,-1222.138,-1.419,0.44,-1.859,,,1223.557,-190.475,25.047,-165.428,0.0,0.0,0.0,-165.428,0.0,-165.428,0.0,0.0,-165.428,-117.7518,47.6762,379.115,-0.44,-0.44,-0.310597,379.115,-0.44,-0.44,-0.314243,
03/31/2011,805.202,783.767,21.435,-706.433,685.96,20.473,98.769,0.0,-142.446,142.446,,0.0,-43.677,-1.715,-1.086,0.351,-1.437,,-1.109,3.91,-45.392,5.866,-39.526,0.0,0.0,0.0,-39.526,0.0,-39.526,0.0,0.0,-39.526,-37.004,2.522,379.544,-0.1,-0.1,-0.097496,379.544,-0.1,-0.1,-0.097496,
06/30/2011,927.212,904.831,22.381,-832.518,793.465,39.053,94.694,0.0,-138.38,138.38,,0.0,-43.686,-9.647,-0.828,0.317,-1.145,,-1.193,11.668,-53.333,-2.052,-55.385,0.0,0.0,0.0,-55.385,0.0,-55.385,0.0,0.0,-55.385,-42.74705,12.63795,379.781,-0.15,-0.15,-0.112557,379.781,-0.15,-0.15,-0.116723,
09/30/2011,1141.931,1114.027,27.904,-964.188,944.882,19.306,177.743,0.0,-121.553,121.553,,0.0,56.19,-258.69,-0.8,0.322,-1.122,,0.303,259.187,-202.5,73.202,-129.298,0.0,0.0,0.0,-129.298,0.0,-129.298,0.0,0.0,-129.298,113.61615,242.91415,380.025,-0.34,-0.34,0.29897,380.025,-0.34,-0.34,0.29897,
