Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2003,9786.6,92.9,92.9,0.0,1260.4,1260.4,,,547.5,,45.1,,,313.9,,,,,2214.7,5721.1,12045.3,-6324.2,0.0,,1850.8,778.5,778.5,0.0,,,,1072.3,7571.9,,1146.2,1146.2,,,,198.7,,,,,,96.5,,,96.5,1441.4,2373.7,,,,,1793.2,,,,1793.2,4166.9,5608.3,0.0,770.2,,,-765.7,4597.1,-619.1,3982.5,195.8,4178.3,9786.6,
03/31/2004,9962.5,142.3,142.3,0.0,1354.9,1354.9,,,528.9,,34.4,,,299.4,,,,,2325.5,5715.8,12000.5,-6284.7,0.0,,1921.2,792.2,792.2,0.0,,,,1129.0,7637.0,,1173.8,1173.8,,,,652.7,,,,,,73.1,,,73.1,1899.6,2001.5,,,,,1734.4,,,,1734.4,3735.9,5635.5,0.0,790.4,,,-765.5,4686.7,-570.6,4141.0,186.0,4327.0,9962.5,
06/30/2004,9930.0,89.5,89.5,0.0,1472.2,1472.2,,,522.1,,25.2,,,254.0,,,,,2337.8,5680.0,12081.1,-6401.1,0.0,,1912.2,803.1,803.1,0.0,,,,1109.1,7592.2,,1324.8,1324.8,,,,331.7,,,,,,7.5,,,7.5,1664.0,2128.1,,,,,1729.9,,,,1729.9,3858.0,5522.0,0.0,804.4,,,-765.2,4784.6,-578.2,4245.6,162.4,4408.0,9930.0,
09/30/2004,10040.4,146.3,146.3,0.0,1454.7,1454.7,,,577.2,166.2,83.9,380.8,-53.7,238.7,,,,,2416.9,5702.2,12201.5,-6499.3,0.0,,1921.3,931.9,830.5,101.4,,,,989.4,7623.5,,1319.6,1319.6,,,,280.1,,,,,,105.9,,,105.9,1705.6,2113.6,2065.7,47.9,47.9,,1608.3,,,,1608.3,3721.9,5427.5,0.0,801.2,,,-764.8,4887.1,-479.5,4444.0,168.9,4612.9,10040.4,
12/31/2004,10653.4,272.7,272.7,0.0,1515.1,1515.1,,,543.3,,0.0,,,279.9,,,,,2611.0,5917.6,12763.7,-6846.1,0.0,,2124.8,1022.3,917.9,104.4,,,,1102.5,8042.4,,1345.5,1345.5,,,,323.8,,,,,,135.6,,,135.6,1804.9,2241.4,,,,,1682.5,,,,1682.5,3923.9,5728.8,0.0,823.6,,,-764.5,4989.2,-307.5,4740.8,183.8,4924.6,10653.4,
03/31/2005,10707.3,410.9,410.9,0.0,1490.9,1490.9,,,592.3,,66.9,,,277.1,,,,,2771.2,5846.0,12752.1,-6906.1,0.0,,2090.1,1019.3,916.9,102.4,,,672.8,398.0,7936.1,,1321.3,1321.3,,,,396.5,,,,,,127.6,,,127.6,1845.4,2115.0,,,,,1650.7,,,,1650.7,3765.7,5611.1,0.0,845.0,,,-700.0,5096.9,-331.8,4910.1,186.1,5096.2,10707.3,
06/30/2005,10309.8,82.1,82.1,0.0,1485.2,1485.2,,,600.6,0.0,0.0,0.0,516.7,254.6,,,,,2422.5,5796.7,12732.4,-6935.7,0.0,,2090.6,999.4,901.1,98.3,,,,1091.2,7887.3,,1222.4,1222.4,,,,453.6,,,,,,134.0,,,134.0,1810.0,2061.3,,,,,1644.5,,,,1644.5,3705.8,5515.8,0.0,851.7,,,-1073.9,5216.1,-379.0,4614.9,179.1,4794.0,10309.8,
09/30/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,881.4,,,,,,,,,,,,,447.0,,,,,,-447.0,,,-447.0,,2046.7,,,,,,,,,,2046.7,,,,,,,,,,,,,
12/31/2005,10624.9,70.7,70.7,0.0,1502.3,1502.3,,,655.5,,103.1,,552.4,234.5,,,,,2463.0,5989.0,13193.2,-7204.2,0.0,,2172.9,1008.9,916.2,92.7,,,,1164.0,8161.9,,1285.9,1285.9,,,,335.7,,,,,,108.1,,,108.1,1729.7,2272.4,,,,,1733.5,,,,1733.5,4005.9,5735.6,0.0,833.5,,,-1142.8,5426.4,-408.3,4708.8,180.5,4889.3,10624.9,
03/31/2006,11032.5,73.9,73.9,0.0,1501.5,1501.5,,,675.0,0.0,107.2,0.0,0.0,312.6,,,,,2563.0,6155.1,13460.8,-7305.7,0.0,,2314.4,1100.2,1002.7,97.5,,,,1214.2,8469.5,,1231.6,1231.6,,,,453.6,,,,,,208.8,,,208.8,1894.0,2349.2,,,,,1589.9,,,,1589.9,3939.1,5833.1,0.0,849.1,,,-1083.7,5553.7,-311.4,5007.7,191.7,5199.4,11032.5,
06/30/2006,11290.8,60.5,60.5,0.0,1553.5,1553.5,,,706.9,0.0,125.8,0.0,0.0,291.6,,,,,2612.5,6284.4,13867.3,-7582.9,0.0,,2393.9,1146.0,1031.5,114.5,,,,1247.9,8678.3,,1326.2,1326.2,,,,572.8,,,,,,162.2,,,162.2,2061.2,2406.7,,,,,1605.1,,,,1605.1,4011.8,6073.0,0.0,911.9,,,-1257.3,5688.3,-296.3,5046.6,171.2,5217.8,11290.8,
09/30/2006,11180.7,35.2,35.2,0.0,1564.7,1564.7,,,701.1,177.0,207.9,378.7,-62.5,311.6,,,,,2612.6,6162.0,13590.3,-7428.3,0.0,,2406.1,1102.1,989.1,113.0,,,,1304.0,8568.1,,1655.1,1655.1,,,,569.6,560.5,9.1,9.1,,,98.7,,,98.7,2323.4,2280.2,2266.9,13.3,13.3,,1475.1,,,,1475.1,3755.3,6078.7,0.0,931.9,,,-1529.7,5743.5,-221.7,4924.0,178.0,5102.0,11180.7,
12/31/2006,11500.0,64.5,64.5,0.0,1618.1,1618.1,,,680.6,,144.2,,,286.9,,,,,2650.1,6264.2,13929.0,-7664.8,0.0,,2585.7,1121.7,1007.6,114.1,,,,1464.0,8849.9,,1483.9,1483.9,,,,814.2,,,,,,107.9,,,107.9,2406.0,2336.0,,,,,1457.7,,,,1457.7,3793.7,6199.7,0.0,944.8,,,-1607.6,5901.4,-127.1,5111.5,188.8,5300.3,11500.0,
03/31/2007,11878.0,37.3,37.3,0.0,1658.0,1658.0,,,717.3,,186.6,,,496.1,,,,,2908.7,6335.7,14198.6,-7862.9,0.0,,2633.6,1121.1,1009.9,111.2,,,,1512.5,8969.3,,1506.6,1506.6,,,,609.4,,,,,,146.3,,,146.3,2262.3,2704.5,,,,,1456.3,,,,1456.3,4160.8,6423.1,0.0,967.2,,,-1642.4,6054.4,-102.7,5276.5,178.4,5454.9,11878.0,
06/30/2007,12568.8,31.7,31.7,0.0,1735.2,1735.2,,,759.7,,218.6,,,488.3,,,,,3014.9,6626.4,14711.6,-8085.2,0.0,,2927.5,1424.4,1158.3,266.1,,,817.9,685.2,9553.9,,1535.7,1535.7,,,,1029.6,,,,,,158.2,,,158.2,2723.5,2749.3,,,,,1463.7,,,,1463.7,4213.0,6936.5,0.0,983.0,,,-1711.9,6247.6,-62.4,5456.3,176.0,5632.3,12568.8,
09/30/2007,12659.5,42.3,42.3,0.0,1657.0,1657.0,,,776.3,197.4,283.1,359.1,-63.3,382.8,,,,,2858.4,6770.0,15088.3,-8318.3,0.0,,3031.1,1505.8,1229.6,276.2,,,846.0,679.3,9801.1,,779.6,779.6,,,,700.7,,,,,,942.4,,,942.4,2422.7,2976.5,,,,,1587.4,,,,1587.4,4563.9,6986.6,0.0,1008.9,,,-1828.9,6458.5,-142.9,5495.6,177.3,5672.9,12659.5,
12/31/2007,13014.3,96.5,96.5,0.0,1667.5,1667.5,,,732.2,,,,,367.6,,,,,2863.8,6700.3,14910.2,-8209.9,0.0,,3450.2,1519.0,1236.6,282.4,,,791.6,1139.6,10150.5,,1502.3,1502.3,,,,559.8,,,,,,162.5,,,162.5,2224.6,3415.6,,,,,1587.6,,,,1587.6,5003.2,7227.8,0.0,1019.6,,,-1959.2,6625.5,-82.9,5603.0,183.5,5786.5,13014.3,
03/31/2008,13228.4,138.8,138.8,0.0,1798.4,1798.4,,,704.3,,170.6,,,350.0,,,,,2991.5,6856.4,15389.0,-8532.6,0.0,,3380.5,1586.6,1280.5,306.1,,,842.9,951.0,10236.9,,1569.5,1569.5,,,,740.4,,,,,,143.8,,,143.8,2453.7,3646.4,,,,,1486.6,,,,1486.6,5133.0,7586.7,0.0,1039.0,,,-2313.6,6846.0,-47.1,5524.3,117.4,5641.7,13228.4,
06/30/2008,13075.9,126.2,126.2,0.0,1826.7,1826.7,,,715.3,0.0,180.7,0.0,0.0,453.4,,,,,3121.6,6859.3,15515.5,-8656.2,0.0,,3095.0,1294.9,994.7,300.2,,,865.0,935.1,9954.3,,1633.1,1633.1,,,,382.8,,,,,,112.6,,,112.6,2128.5,3647.2,,,,,1616.0,,,,1616.0,5263.2,7391.7,0.0,1044.3,,,-2245.5,6821.0,-51.1,5568.7,115.5,5684.2,13075.9,
09/30/2008,12571.3,103.5,103.5,0.0,1575.2,1575.2,,,655.7,183.5,174.4,365.1,-67.3,513.7,,,,,2848.1,6614.8,14988.6,-8373.8,0.0,,3108.4,1217.7,928.1,289.6,,,822.6,1068.1,9723.2,,755.2,755.2,,,,451.4,450.2,1.2,1.2,,,1005.4,,,1005.4,2212.0,3515.4,3501.6,13.8,13.8,,1677.0,,,,1677.0,5192.4,7404.4,0.0,1061.1,,,-2471.3,6990.2,-549.3,5030.7,136.2,5166.9,12571.3,
12/31/2008,12253.6,118.5,118.5,0.0,1416.4,1416.4,0.0,,665.1,,,,,633.4,115.8,,1.0,468.6,2833.4,6459.0,14783.7,-8324.7,0.0,,2961.2,1109.9,866.0,243.9,,,763.3,1077.6,9420.2,,1639.5,,60.9,,1578.6,574.0,570.0,,,,4.0,8.4,966.2,,0.0,2221.9,3595.2,3595.2,,,,1572.5,,,605.3,0.0,5167.7,7389.6,0.0,1057.7,249.4,808.3,-2454.0,6957.7,-835.3,4726.1,137.9,4864.0,12253.6,
03/31/2009,11878.9,79.7,79.7,0.0,1272.2,1272.2,0.0,123.7,506.6,173.5,22.7,389.1,-78.7,614.2,172.2,,0.8,396.6,2596.4,6410.1,14645.4,-8235.3,0.0,,2872.4,1026.2,811.2,215.0,,,756.5,1077.4,9282.5,,1341.3,,34.2,,1307.1,645.8,592.0,,,,53.8,9.2,952.8,,0.0,1996.3,3456.6,3456.6,,,,1661.2,,,707.6,0.0,5117.8,7114.1,0.0,1061.6,249.4,812.2,-2441.2,7068.7,-1051.0,4638.1,126.7,4764.8,11878.9,
06/30/2009,12243.5,70.3,70.3,0.0,1332.6,1332.6,0.0,115.3,495.8,162.9,21.8,389.7,-78.6,557.1,96.0,,0.3,445.6,2571.1,6675.0,15254.7,-8579.7,0.0,,2997.4,1124.1,872.7,251.4,,,820.6,1048.3,9672.4,,1384.4,,84.7,,1299.7,389.4,385.6,,,,3.8,19.0,1040.7,,0.0,1792.8,3755.8,3755.8,,,,1632.0,,,591.0,0.0,5387.8,7180.6,0.0,1071.0,249.4,821.6,-2425.7,7086.6,-803.6,4928.3,134.6,5062.9,12243.5,
09/30/2009,13029.1,488.2,488.2,0.0,1363.2,1363.2,0.0,132.3,509.6,151.1,20.9,405.5,-67.9,504.5,99.7,25.1,,346.7,2997.8,6859.6,15751.3,-8891.7,0.0,,3171.7,1178.6,916.0,262.6,,,868.1,1099.9,10031.3,,1703.3,620.3,42.9,154.3,885.8,785.9,331.1,2.7,2.7,,452.1,14.4,1522.0,0.0,0.0,2503.6,3715.6,3709.4,6.2,6.2,,1879.9,0.0,,357.9,0.0,5595.5,8099.1,0.0,1072.3,249.4,822.9,-2353.2,7234.6,-1161.8,4791.9,138.1,4930.0,13029.1,
12/31/2009,12914.5,323.0,323.0,0.0,1377.8,1377.8,0.0,132.2,522.6,155.8,24.1,410.4,-67.7,427.6,136.8,16.8,,246.2,2783.2,6945.2,15957.2,-9012.0,0.0,,3186.1,1171.7,912.2,259.5,,,878.2,1119.4,10131.3,,1387.5,,43.9,,1343.6,713.6,269.1,,,,444.5,43.8,1509.4,,0.0,2144.9,3705.1,3705.1,,,,1880.4,,,371.0,0.0,5585.5,7730.4,0.0,1059.1,249.4,809.7,-2299.8,7389.8,-1115.2,5033.9,150.2,5184.1,12914.5,
03/31/2010,13152.6,230.9,230.9,0.0,1458.8,1458.8,0.0,111.1,504.7,154.2,25.4,392.8,-67.7,516.5,109.8,34.0,,339.5,2822.0,6941.5,15995.2,-9053.7,,,3389.1,1207.6,913.9,293.7,,,893.6,1253.9,10330.6,,1422.8,,43.9,,1378.9,874.9,344.9,,,,530.0,48.0,1480.0,,0.0,2345.7,3468.5,3468.5,,,,1920.1,,,440.1,0.0,5388.6,7734.3,0.0,1070.1,249.4,820.7,-2287.1,7537.0,-1054.4,5265.6,152.7,5418.3,13152.6,
06/30/2010,12999.4,405.3,405.3,0.0,1416.4,1416.4,0.0,120.6,499.2,163.5,26.3,377.1,-67.7,503.9,72.8,97.1,,334.2,2945.4,6770.8,15646.9,-8876.1,0.0,,3283.2,1106.4,842.5,263.9,,,856.9,1222.8,10054.0,,1387.5,,75.9,,1311.6,821.6,341.2,,,,480.4,103.7,1474.7,,0.0,2312.8,3366.4,3366.4,,,,1948.3,,,473.6,0.0,5314.7,7627.5,0.0,1052.4,249.4,803.0,-2276.0,7685.5,-1230.5,5231.4,140.5,5371.9,12999.4,
09/30/2010,13505.9,374.3,374.3,0.0,1481.9,1481.9,0.0,163.6,571.6,208.2,29.3,405.3,-71.2,442.4,70.3,71.8,,329.5,3033.8,7051.3,16309.7,-9258.4,0.0,,3420.8,1200.3,914.6,285.7,,178.2,912.8,1057.7,10472.1,,1743.7,662.2,73.6,157.7,850.2,468.5,284.6,1.4,1.4,,182.5,31.9,0.0,22.3,0.0,2244.1,3659.8,3651.4,8.4,8.4,,1904.4,0.0,803.2,335.1,743.8,5564.2,7808.3,0.0,1051.6,249.4,802.2,-2197.5,7852.2,-1159.4,5546.9,150.7,5697.6,13505.9,
12/31/2010,13459.7,247.2,247.2,0.0,1485.7,1485.7,0.0,153.7,584.5,207.1,30.9,423.1,-76.6,399.1,70.3,58.2,,293.4,2870.2,7157.5,16572.3,-9414.8,0.0,,3432.0,1189.3,912.2,277.1,,6.1,912.0,1266.4,10589.5,,1531.7,,104.4,,1427.3,374.6,320.9,,,,53.7,30.8,,17.6,0.0,1937.1,3617.4,3617.4,,,,1928.0,,,392.3,1518.1,5545.4,7482.5,0.0,1034.3,249.4,784.9,-2131.6,8014.6,-1107.3,5810.0,167.2,5977.2,13459.7,
03/31/2011,13820.7,270.3,270.3,0.0,1606.1,1606.1,0.0,123.0,597.2,207.9,30.7,435.2,-76.6,379.9,112.6,38.0,,233.6,2976.5,7361.8,17119.8,-9758.0,0.0,,3482.4,1234.3,945.6,288.7,,,979.3,1230.8,10844.2,,1504.9,,66.4,,1438.5,684.1,662.1,,,,22.0,22.3,,32.3,0.0,2211.3,3711.8,3711.8,,,,1898.4,,,406.2,1459.9,5610.2,7821.5,0.0,1043.1,249.4,793.7,-2430.9,8195.2,-982.2,5825.2,174.0,5999.2,13820.7,
06/30/2011,14451.5,430.1,430.1,0.0,1649.8,1649.8,0.0,145.3,639.6,233.3,30.9,452.1,-76.7,411.7,101.2,,,310.5,3276.5,7524.2,17536.0,-10011.8,0.0,,3650.8,1264.1,969.1,295.0,,,1035.6,1351.1,11175.0,,1660.4,,77.7,,1582.7,443.4,430.4,,,,13.0,0.0,,,0.0,2103.8,4054.3,4054.3,,,,1896.4,,,470.8,1425.6,5950.7,8054.5,0.0,1049.5,249.4,800.1,-2349.3,8397.4,-865.4,6232.2,164.8,6397.0,14451.5,
09/30/2011,14290.7,421.4,421.4,0.0,1361.6,1361.6,0.0,146.7,670.2,258.8,29.9,477.3,-95.8,589.9,77.5,87.4,24.3,238.4,3189.8,7222.7,16858.8,-9636.1,0.0,,3878.2,1056.7,796.2,260.5,,6.5,1011.6,1427.1,11100.9,,1624.1,793.6,65.0,173.2,592.3,634.0,559.6,2.2,2.2,,72.2,83.9,0.0,3.2,0.0,2342.0,3927.5,3922.2,5.3,5.3,,2082.5,0.0,914.5,558.2,582.3,6010.0,8352.0,0.0,1055.0,249.4,805.6,-2605.3,8599.5,-1253.4,5795.8,142.9,5938.7,14290.7,
12/31/2011,14391.3,407.3,407.3,0.0,1529.5,1529.5,0.0,155.9,704.1,238.2,32.5,532.8,-99.4,379.4,85.0,94.5,,267.6,3176.2,7525.9,17439.2,-9913.3,0.0,,3689.2,1127.3,877.5,249.8,,,1007.2,1460.2,11215.1,,1563.3,,123.3,,1440.0,731.8,267.9,,,,463.9,42.1,,3.6,0.0,2337.2,3884.2,3884.2,,,,2112.8,,,599.5,1509.7,5997.0,8334.2,0.0,1044.2,249.4,794.8,-2583.4,8723.8,-1275.6,5909.0,148.1,6057.1,14391.3,
03/31/2012,14955.8,319.5,319.5,0.0,1381.8,1381.8,0.0,149.8,696.0,237.0,34.8,523.6,-99.4,795.8,105.2,76.8,24.0,348.5,3342.9,7644.9,17658.1,-10013.2,0.0,,3968.0,1107.8,831.8,276.0,,,1051.5,1456.9,11612.9,,1574.8,,39.6,,1535.2,859.6,353.0,,,,506.6,105.0,,4.0,0.0,2539.4,3879.8,3879.8,,,,2129.2,,,651.5,1449.7,6009.0,8548.4,0.0,1049.6,249.4,800.2,-2541.4,8882.6,-1128.1,6262.7,144.7,6407.4,14955.8,
06/30/2012,14880.9,361.2,361.2,0.0,1418.5,1418.5,0.0,162.7,699.5,245.5,30.8,522.6,-99.4,391.2,75.0,124.9,0.3,279.1,3033.1,7708.1,17592.4,-9884.3,0.0,,4139.7,1284.7,927.9,356.8,,,1135.0,1569.4,11847.8,,1674.5,,86.5,,1588.0,421.4,370.7,,,,50.7,39.5,,4.2,0.0,2135.4,3795.5,3795.5,,,,2302.6,,,675.1,1623.0,6098.1,8233.5,0.0,1056.8,249.4,807.4,-2522.0,9232.6,-1253.8,6513.6,133.8,6647.4,14880.9,
09/30/2012,16941.8,454.4,454.4,0.0,1544.7,1544.7,0.0,190.8,786.6,220.0,36.7,617.9,-88.0,439.3,81.7,112.9,0.2,327.3,3415.8,8240.6,18046.2,-9805.6,0.0,,5285.4,2360.0,1598.4,761.6,,0.9,1175.7,1608.7,13526.0,,1976.2,1004.9,48.5,184.4,738.4,707.7,632.5,0.9,0.9,,74.3,6.0,0.0,12.0,0.0,2689.9,4584.2,4582.6,1.6,1.6,,2651.9,0.0,1342.1,670.8,626.8,7236.1,9926.0,0.0,1059.9,249.4,810.5,-2468.4,9234.5,-1348.8,6477.2,538.6,7015.8,16941.8,
12/31/2012,17393.1,545.6,545.6,0.0,1508.0,1508.0,0.0,214.3,746.5,241.6,39.0,560.7,-94.8,548.7,125.5,81.9,0.3,369.7,3563.1,8482.3,18558.1,-10075.8,0.0,,5347.7,2365.5,1610.7,754.8,,,1185.2,1690.1,13830.0,,2008.5,,70.0,,1938.5,928.4,835.9,,,,92.5,30.0,,9.2,0.0,2966.9,5107.3,5107.3,,,,2477.0,,,723.9,1743.6,7584.3,10551.2,0.0,1041.7,249.4,792.3,-2876.7,9379.7,-1245.4,6299.3,542.6,6841.9,17393.1,
03/31/2013,17221.2,401.6,401.6,0.0,1519.4,1519.4,0.0,229.3,728.1,238.0,36.2,548.7,-94.8,500.8,100.1,90.5,,341.8,3379.2,8488.8,18549.6,-10060.8,0.0,,5353.2,2330.0,1595.7,734.3,,,1198.2,1712.2,13842.0,,1857.0,,56.9,,1800.1,1336.5,1239.8,,,,96.7,28.1,,10.0,0.0,3221.6,4644.7,4644.7,,,,2438.8,,,715.3,1713.5,7083.5,10305.1,0.0,1048.4,249.4,799.0,-2827.2,9521.4,-1377.1,6365.5,550.6,6916.1,17221.2,
06/30/2013,17491.3,418.8,418.8,0.0,1616.0,1616.0,0.0,166.2,705.9,234.4,35.5,530.8,-94.8,573.8,137.1,72.1,0.0,368.3,3480.7,8665.7,18867.7,-10202.0,0.0,,5344.9,2332.0,1615.1,716.9,,,1203.3,1718.1,14010.6,,1855.2,,61.5,,1793.7,1482.1,1406.0,,,,76.1,20.4,,4.3,0.0,3357.7,4648.2,4648.2,,,,2422.2,,,714.7,1703.2,7070.4,10428.1,0.0,1051.9,249.4,802.5,-2737.9,9660.1,-1433.3,6540.8,522.4,7063.2,17491.3,
09/30/2013,17850.1,450.4,450.4,0.0,1544.3,1544.3,0.0,182.3,706.1,234.9,38.7,527.3,-94.8,556.0,121.1,64.1,0.0,370.6,3439.1,8974.0,19529.9,-10555.9,0.0,,5437.0,2371.1,1653.8,717.3,,19.4,1195.5,1786.9,14411.0,,1980.4,1025.5,63.0,204.1,687.8,1217.3,709.9,,,,507.4,29.9,0.0,13.8,0.0,3227.6,5056.3,5056.3,,,,1991.5,0.0,688.0,827.2,462.5,7047.8,10275.4,0.0,1048.6,249.4,799.2,-2632.3,9646.4,-1020.6,7042.1,532.6,7574.7,17850.1,
12/31/2013,17915.2,387.6,387.6,0.0,1561.2,1561.2,0.0,152.0,693.4,234.9,37.7,517.2,-96.4,535.9,119.7,63.0,,361.9,3330.1,9152.0,19864.8,-10712.8,0.0,,5433.1,2343.4,1642.9,700.5,,,1212.7,1814.0,14585.1,,1965.9,,76.3,,1889.6,1147.5,1030.5,,,,117.0,31.8,,22.0,0.0,3145.2,5020.8,5020.8,,,,1967.8,,,831.6,1114.2,6988.6,10133.8,0.0,1054.4,249.4,805.0,-2608.9,9785.4,-966.9,7264.0,517.4,7781.4,17915.2,
03/31/2014,17963.0,356.9,356.9,0.0,1613.7,1613.7,0.0,134.7,665.3,224.4,35.5,501.9,-96.5,529.3,98.1,51.2,,365.1,3299.9,9312.3,19952.9,-10640.6,0.0,,5350.8,2288.1,1614.0,674.1,,,1230.5,1781.0,14663.1,,1907.0,,76.6,,1830.4,1173.9,1061.5,,,,112.4,29.4,,33.0,0.0,3110.3,4993.2,4993.2,,,,1988.1,,,826.5,1128.6,6981.3,10091.6,0.0,1062.6,249.4,813.2,-2561.5,9904.4,-1034.6,7370.9,500.5,7871.4,17963.0,
06/30/2014,18316.2,337.6,337.6,0.0,1612.7,1612.7,0.0,157.5,690.2,234.3,37.9,514.5,-96.5,541.8,115.6,57.1,0.0,360.3,3339.8,9579.1,20447.3,-10868.2,0.0,,5397.3,2278.1,1612.5,665.6,,,1256.3,1805.8,14976.4,,1906.4,,78.8,,1827.6,1185.0,1115.2,,,,69.8,64.7,,33.2,0.0,3156.1,4951.0,4951.0,,,,2011.5,,,858.3,1120.0,6962.5,10118.6,0.0,1078.2,249.4,828.8,-2510.5,10053.5,-924.5,7696.7,500.9,8197.6,18316.2,
09/30/2014,17779.1,336.6,336.6,0.0,1486.0,1486.0,0.0,155.4,706.0,283.4,34.1,493.9,-105.4,610.8,87.8,65.1,,416.4,3294.8,9532.1,20223.5,-10691.4,0.0,,4952.2,1853.1,1237.3,615.8,,22.9,1257.9,1753.2,14484.3,,1586.5,740.6,78.0,46.9,721.0,1294.0,1228.7,,,,65.3,82.5,0.0,3.4,0.0,2963.0,4824.5,4824.5,,,,2183.0,0.0,609.2,995.5,574.9,7007.5,9970.5,0.0,1091.4,249.4,842.0,-2476.9,9993.2,-1241.9,7365.8,442.8,7808.6,17779.1,
12/31/2014,17635.4,238.8,238.8,0.0,1430.4,1430.4,0.0,143.0,709.7,273.6,37.6,506.3,-107.8,615.3,76.4,109.7,,381.5,3137.2,9607.6,20256.5,-10648.9,0.0,,4890.6,1785.9,1200.7,585.2,,,1252.2,1742.8,14498.2,,1522.4,,79.1,,1443.3,1337.7,1283.5,,,,54.2,141.8,,2.6,0.0,3001.9,4751.3,4751.3,,,,2090.2,,,1019.5,1068.1,6841.5,9843.4,0.0,1102.2,249.4,852.8,-2432.1,10152.0,-1470.6,7351.5,440.5,7792.0,17635.4,
03/31/2015,17493.8,195.7,195.7,0.0,1381.4,1381.4,0.0,159.3,693.3,259.4,36.3,509.2,-111.6,684.8,114.9,240.5,,401.7,3114.5,9485.9,19981.8,-10495.9,0.0,,4893.4,1708.8,1155.4,553.4,,,1223.9,1720.2,14379.3,,1434.6,,55.7,,1378.9,1418.7,1261.0,,,,157.7,228.0,,4.8,0.0,3081.3,4511.5,4511.5,,,,2144.7,,,1101.8,1038.1,6656.2,9737.5,0.0,1127.1,249.4,877.7,-2399.7,10267.2,-1662.1,7332.5,423.8,7756.3,17493.8,
06/30/2015,17671.5,215.3,215.3,0.0,1440.8,1440.8,0.0,149.0,681.9,248.2,32.2,514.7,-113.2,615.3,63.4,183.4,,417.2,3102.3,9720.8,20472.4,-10751.6,0.0,,4848.4,1705.3,1163.8,541.5,,,1244.2,1715.5,14569.2,,1556.3,,45.6,,1510.7,1172.7,1087.8,,,,84.9,189.9,,4.4,0.0,2918.9,4690.5,4690.5,,,,2052.9,,,1030.4,1018.1,6743.4,9662.3,0.0,1138.7,249.4,889.3,-2385.4,10411.1,-1578.4,7586.0,423.2,8009.2,17671.5,
09/30/2015,17334.5,206.4,206.4,0.0,1406.2,1406.2,0.0,110.8,657.8,229.3,34.4,494.9,-100.8,412.3,67.0,246.0,2.5,270.6,2793.5,8745.1,19462.8,-10717.7,0.0,,5795.9,1639.6,1131.3,508.3,,4.3,1265.7,1748.5,14541.0,,1582.9,621.9,55.8,227.3,677.9,1929.9,1494.3,,,,435.6,131.6,0.0,125.2,0.0,3644.4,3949.1,3949.1,,,,2359.9,-114.6,860.0,803.4,683.4,6309.0,9953.4,0.0,1154.1,249.4,904.7,-2359.6,10580.4,-2125.9,7249.0,132.1,7381.1,17334.5,
12/31/2015,17260.3,279.1,279.1,0.0,1288.5,1288.5,0.0,129.1,665.6,244.6,31.3,483.9,-94.2,416.7,59.2,234.1,,272.5,2779.0,9619.0,20443.2,-10824.2,0.0,,4862.3,1606.4,1115.4,491.0,,,1262.4,1759.4,14481.3,,1555.9,,91.6,,1464.3,1947.3,1539.4,,,,407.9,69.2,,16.0,0.0,3572.4,3870.5,3870.5,,,,2318.4,,,831.2,1471.2,6188.9,9761.3,0.0,1151.3,249.4,901.9,-2344.3,10768.7,-2208.6,7367.1,131.9,7499.0,17260.3,
