Date,Revenue,Revenue From Electric,Regulated Electric Revenue,Unregulated Electric Revenue,Revenue from Gas,Revenue from Water,Other Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Purchased Gas Cost,Purchased Water Cost,Other Cost of Revenue,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Total Interest Income,AFUDC - Equity,Interest Income,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2006,3584.0,2584.0,,,0.0,0.0,1000.0,-2053.0,2053.0,2053.0,,0.0,,,,1531.0,-1053.0,,318.0,266.0,469.0,478.0,-150.0,,,4.0,8.0,169.0,169.0,0.0,0.0,-7.0,328.0,-77.0,251.0,0.0,,,251.0,0.0,251.0,0.0,0.0,251.0,251.0,,389.2,0.64,0.64,0.59,392.9,0.64,0.64,0.59,
06/30/2006,3809.0,2999.0,,,0.0,0.0,810.0,-2174.0,2174.0,2174.0,,0.0,,,,1635.0,-1194.0,,331.0,285.0,578.0,441.0,-130.0,,,5.0,,178.0,178.0,0.0,0.0,-43.0,311.0,-75.0,236.0,0.0,,,236.0,0.0,236.0,0.0,0.0,236.0,236.0,,394.3,0.6,0.6,0.6,396.7,0.6,0.6,0.6,
09/30/2006,4694.0,3513.0,,,0.0,0.0,1181.0,-2656.0,2656.0,2656.0,,0.0,,,,2038.0,-1155.0,,341.0,313.0,501.0,883.0,-159.0,,,6.0,,179.0,179.0,0.0,0.0,-14.0,724.0,-231.0,1013.0,0.0,,,493.0,0.0,1013.0,0.0,0.0,1013.0,1013.0,,394.9,1.33,1.33,1.16,397.6,1.32,1.32,1.15,
12/31/2006,3623.0,2892.0,,,0.0,0.0,731.0,-2060.0,2060.0,2060.0,,0.0,,,,1563.0,-1138.0,,346.0,268.0,524.0,425.0,-140.0,,,6.0,24.0,180.0,180.0,0.0,0.0,-10.0,1681.0,-14.0,271.0,0.0,,,1667.0,0.0,271.0,0.0,0.0,271.0,271.0,,395.6,0.685035,0.685035,0.685035,398.8,0.679539,0.679539,0.679539,
03/31/2007,3075.0,2448.0,,,0.0,0.0,627.0,-1672.0,1672.0,1672.0,,0.0,,,,1403.0,-1105.0,,318.0,271.0,516.0,298.0,-152.0,,,8.0,15.0,180.0,180.0,0.0,0.0,-5.0,146.0,-6.0,140.0,0.0,,,140.0,0.0,150.0,0.0,0.0,150.0,150.0,,396.8,0.38,0.38,0.7,399.7,0.38,0.38,0.7,
06/30/2007,3929.0,2905.0,,,0.0,0.0,1024.0,-2106.0,2106.0,2106.0,,0.0,,,,1823.0,-1159.0,,327.0,271.0,561.0,664.0,-170.0,,,5.0,,178.0,178.0,0.0,0.0,-3.0,494.0,-127.0,367.0,0.0,,,367.0,0.0,405.0,0.0,0.0,405.0,405.0,,397.6,1.02,1.02,0.87,400.4,1.01,1.01,0.86,
09/30/2007,4575.0,3445.0,,,0.0,0.0,1130.0,-2443.0,2443.0,2443.0,,0.0,,,,2132.0,-1232.0,,329.0,321.0,582.0,900.0,-168.0,,,4.0,,194.0,194.0,0.0,0.0,-22.0,732.0,-227.0,1088.0,0.0,,,505.0,0.0,1088.0,0.0,0.0,1088.0,1088.0,,398.1,1.34,1.34,1.24,400.9,1.33,1.33,1.23,
12/31/2007,3683.0,2824.0,,,0.0,0.0,859.0,-1971.0,1971.0,1971.0,,0.0,,,,1712.0,-1287.0,,361.0,271.0,655.0,425.0,-193.0,,,5.0,27.0,210.0,210.0,0.0,0.0,15.0,232.0,-8.0,224.0,0.0,,,224.0,0.0,224.0,0.0,0.0,224.0,224.0,,398.3,0.562,0.562,0.71,401.4,0.562,0.562,0.71,
03/31/2008,3434.0,2534.0,,,0.0,0.0,900.0,-1726.0,1726.0,1726.0,,0.0,,,,1708.0,-1265.0,,344.0,279.0,642.0,443.0,-164.0,,,5.0,15.0,199.0,199.0,0.0,0.0,-15.0,279.0,-30.0,249.0,0.0,,,249.0,0.0,249.0,0.0,0.0,249.0,249.0,,399.1,0.62,0.62,0.76,402.0,0.62,0.62,0.76,
06/30/2008,3585.0,2871.0,,,0.0,0.0,714.0,-1964.0,1964.0,1964.0,,0.0,,,,1621.0,-1308.0,,359.0,298.0,651.0,313.0,-153.0,,,8.0,21.0,195.0,195.0,0.0,0.0,-13.0,160.0,49.0,209.0,0.0,,,209.0,0.0,209.0,0.0,0.0,209.0,209.0,,399.8,0.52,0.52,0.93,402.6,0.52,0.52,0.93,
09/30/2008,5387.0,3423.0,1916.0,,0.0,0.0,1964.0,-2728.0,2728.0,2728.0,,0.0,,,,2659.0,-1343.0,,368.0,342.0,633.0,1316.0,-181.0,,,9.0,13.0,203.0,203.0,0.0,0.0,0.0,1135.0,-361.0,774.0,0.0,,,774.0,0.0,774.0,0.0,0.0,774.0,774.0,,400.4,1.93,1.93,1.26,403.0,1.92,1.92,1.25,
12/31/2008,4003.0,2820.0,,,0.0,0.0,1183.0,-1994.0,1994.0,1994.0,,0.0,,,,2009.0,-1257.0,,371.0,285.0,601.0,752.0,-236.0,,,13.0,22.0,216.0,216.0,0.0,0.0,55.0,516.0,-108.0,408.0,0.0,,,408.0,0.0,408.0,0.0,0.0,408.0,408.0,,403.0,1.01,1.01,0.9,403.0,1.01,1.01,0.9,
03/31/2009,3705.0,3662.0,2573.0,1089.0,0.0,0.0,43.0,-1811.0,1811.0,1811.0,,0.0,,,0.0,1894.0,-1318.0,,409.0,284.0,625.0,576.0,-193.0,169.0,-42.0,15.0,27.0,211.0,211.0,,,24.0,383.0,-19.0,364.0,0.0,0.0,0.0,364.0,0.0,364.0,0.0,0.0,364.0,357.0,-7.0,402.3,0.9,0.9,0.887397,404.8,0.9,0.9,0.882708,
06/30/2009,3811.0,3775.0,2864.0,911.0,0.0,0.0,36.0,-1797.0,1797.0,1797.0,,0.0,,,0.0,2014.0,-1409.0,,435.0,302.0,672.0,605.0,-164.0,183.0,-32.0,15.0,17.0,215.0,215.0,,,-19.0,441.0,-71.0,370.0,0.0,0.0,0.0,370.0,0.0,370.0,0.0,0.0,370.0,399.0,29.0,403.7,0.92,0.92,0.988358,406.4,0.91,0.91,0.981358,
09/30/2009,4473.0,4437.0,3301.0,1136.0,0.0,0.0,36.0,-2164.0,2164.0,2164.0,,0.0,,,0.0,2309.0,-1460.0,,433.0,345.0,682.0,849.0,-134.0,174.0,-30.0,15.0,15.0,204.0,204.0,,,-40.0,715.0,-182.0,533.0,0.0,0.0,0.0,533.0,0.0,533.0,0.0,0.0,533.0,550.0,17.0,405.1,1.32,1.32,1.357689,408.0,1.31,1.31,1.351667,
12/31/2009,3656.0,3615.0,2753.0,862.0,0.0,0.0,41.0,-1632.0,1632.0,1632.0,,0.0,,,0.0,2024.0,-1467.0,,488.0,302.0,677.0,557.0,-153.0,191.0,-27.0,7.0,20.0,218.0,218.0,,,-38.0,404.0,-55.0,349.0,0.0,0.0,0.0,349.0,0.0,349.0,0.0,0.0,349.0,323.0,-26.0,410.0,0.85,0.85,0.787805,410.0,0.85,0.85,0.786585,
03/31/2010,3622.0,3575.0,2328.0,1247.0,0.0,0.0,47.0,-1349.0,1349.0,1349.0,,0.0,,,0.0,2273.0,-1334.0,,414.0,261.0,659.0,939.0,-169.0,213.0,-25.0,7.0,18.0,238.0,238.0,,,-44.0,770.0,-214.0,556.0,0.0,0.0,0.0,556.0,0.0,556.0,0.0,0.0,556.0,307.0,-249.0,407.5,1.36,1.36,0.753374,410.1,1.36,1.36,0.752831,
06/30/2010,3591.0,3545.0,2580.0,965.0,0.0,0.0,46.0,-1455.0,1455.0,1455.0,,0.0,,,0.0,2136.0,-1427.0,,386.0,289.0,752.0,709.0,-215.0,210.0,-37.0,9.0,28.0,247.0,247.0,,,5.0,494.0,-77.0,417.0,0.0,0.0,0.0,417.0,0.0,417.0,0.0,0.0,417.0,419.0,2.0,408.9,1.02,1.02,1.0247,411.4,1.01,1.01,1.014861,
09/30/2010,4691.0,4644.0,3116.0,1528.0,0.0,0.0,47.0,-1991.0,1991.0,1991.0,,0.0,,,0.0,2700.0,-1575.0,,531.0,332.0,712.0,1125.0,-165.0,215.0,-32.0,10.0,22.0,247.0,247.0,,,-50.0,960.0,-240.0,720.0,0.0,0.0,0.0,720.0,0.0,720.0,0.0,0.0,720.0,546.0,-174.0,410.9,1.75,1.75,1.32879,413.7,1.74,1.74,1.319405,
12/31/2010,3413.0,3358.0,2461.0,897.0,0.0,0.0,55.0,-1447.0,1447.0,1447.0,,0.0,,,0.0,1966.0,-1497.0,,477.0,266.0,754.0,469.0,-205.0,213.0,-33.0,11.0,22.0,246.0,246.0,,,-8.0,264.0,-1.0,263.0,0.0,0.0,0.0,263.0,0.0,263.0,0.0,0.0,263.0,314.0,51.0,417.0,0.63,0.63,0.752998,417.0,0.63,0.63,0.752302,
03/31/2011,3134.0,3079.0,2246.0,833.0,0.0,0.0,55.0,-1404.0,1404.0,1404.0,,0.0,,,0.0,1730.0,-1302.0,,331.0,278.0,693.0,428.0,-192.0,221.0,-33.0,12.0,21.0,254.0,254.0,,,-29.0,236.0,32.0,268.0,0.0,0.0,0.0,268.0,0.0,268.0,0.0,0.0,268.0,377.0,109.0,415.8,0.64,0.64,0.906686,418.4,0.64,0.64,0.900516,
06/30/2011,3961.0,3906.0,2801.0,1105.0,0.0,0.0,55.0,-1557.0,1557.0,1557.0,,0.0,,,0.0,2404.0,-1497.0,,408.0,267.0,822.0,907.0,-180.0,230.0,-26.0,10.0,16.0,256.0,256.0,,,-50.0,727.0,-147.0,580.0,0.0,0.0,0.0,580.0,,580.0,0.0,0.0,580.0,532.193,-47.807,416.9,1.39,1.39,1.276548,419.3,1.38,1.38,1.265984,
09/30/2011,4382.0,4324.0,3152.0,1172.0,0.0,0.0,58.0,-1911.0,1911.0,1911.0,,0.0,,,0.0,2471.0,-1560.0,,496.0,316.0,748.0,911.0,-346.0,237.0,-28.0,7.0,21.0,265.0,265.0,,,109.0,565.0,-158.0,407.0,0.0,0.0,0.0,407.0,,407.0,0.0,0.0,407.0,549.95,142.95,417.4,0.98,0.98,1.317561,419.8,0.97,0.97,1.310519,
12/31/2011,3864.0,3806.0,2414.0,1392.0,0.0,0.0,58.0,-1383.0,1383.0,1383.0,,0.0,,,0.0,2481.0,-1395.0,,331.0,274.0,790.0,1086.0,-163.0,230.0,-30.0,10.0,20.0,260.0,260.0,,,-67.0,923.0,-256.0,667.0,0.0,0.0,0.0,667.0,0.0,667.0,0.0,0.0,667.0,388.46,-278.54,419.0,1.59,1.59,0.927112,419.0,1.59,1.59,0.925227,
03/31/2012,3371.0,3314.0,2224.0,1090.0,0.0,0.0,57.0,-1182.0,1182.0,1182.0,,0.0,,,0.0,2189.0,-1386.0,,320.0,291.0,775.0,803.0,-185.0,232.0,-33.0,13.0,20.0,265.0,265.0,,,-47.0,618.0,-157.0,461.0,0.0,0.0,0.0,461.0,0.0,461.0,0.0,0.0,461.0,425.677,-35.323,412.3,1.12,1.12,1.032445,414.7,1.11,1.11,1.032445,
06/30/2012,3667.0,3610.0,2580.0,1030.0,0.0,0.0,57.0,-1236.0,1236.0,1236.0,,0.0,,,0.0,2431.0,-1431.0,,335.0,301.0,795.0,1000.0,-150.0,230.0,-40.0,18.0,22.0,270.0,270.0,,,-80.0,850.0,-243.0,607.0,0.0,0.0,0.0,607.0,0.0,607.0,0.0,0.0,607.0,472.42,-134.58,415.0,1.46,1.46,1.138361,417.2,1.45,1.45,1.127421,
09/30/2012,3843.0,3783.0,2975.0,808.0,0.0,0.0,60.0,-1526.0,1526.0,1526.0,,0.0,,,0.0,2317.0,-1575.0,,467.0,332.0,776.0,742.0,-173.0,218.0,-41.0,21.0,20.0,259.0,259.0,,,-45.0,569.0,-154.0,415.0,0.0,0.0,0.0,415.0,0.0,415.0,0.0,0.0,415.0,349.0,-66.0,419.3,0.99,0.99,0.83234,421.7,0.98,0.98,0.823491,
12/31/2012,3375.0,3302.0,2336.0,966.0,0.0,0.0,73.0,-1177.0,1177.0,1177.0,,0.0,,,0.0,2198.0,-1466.0,,397.0,261.0,808.0,732.0,-165.0,205.0,-38.0,14.0,24.0,243.0,243.0,,,-40.0,567.0,-138.0,429.0,0.0,0.0,0.0,429.0,,429.0,0.0,0.0,429.0,403.0,-26.0,423.0,1.02,1.02,0.952719,423.0,1.02,1.02,0.952719,
03/31/2013,3279.0,3204.0,2188.0,1016.0,0.0,0.0,75.0,-1065.0,1065.0,1065.0,,0.0,,,0.0,2214.0,-1780.0,,419.0,305.0,1056.0,434.0,-249.0,227.0,-45.0,26.0,19.0,272.0,272.0,,,22.0,185.0,-144.0,41.0,-231.0,-231.0,0.0,272.0,0.0,272.0,0.0,0.0,272.0,73.2,32.2,421.0,0.65,0.1,0.173872,423.7,0.64,0.1,0.173872,
06/30/2013,3833.0,3742.0,2696.0,1046.0,0.0,0.0,91.0,-1262.0,1262.0,1262.0,,0.0,,,0.0,2571.0,-1590.0,,500.0,326.0,764.0,981.0,-160.0,235.0,-31.0,12.0,19.0,266.0,266.0,,,-75.0,821.0,-211.0,610.0,0.0,0.0,0.0,610.0,,610.0,0.0,0.0,610.0,611.0,1.0,421.8,1.45,1.45,1.448554,424.8,1.44,1.44,1.442354,
09/30/2013,4394.0,4301.0,3020.0,1281.0,0.0,0.0,93.0,-1438.0,1438.0,1438.0,,0.0,,,0.0,2956.0,-1771.0,,605.0,348.0,818.0,1185.0,-190.0,256.0,-32.0,12.0,20.0,288.0,288.0,,,-66.0,995.0,-297.0,698.0,0.0,0.0,0.0,698.0,,698.0,0.0,0.0,698.0,587.0,-111.0,423.8,1.65,1.65,1.385087,426.8,1.64,1.64,1.379925,
12/31/2013,3630.0,3531.0,2541.0,990.0,0.0,0.0,99.0,-1192.0,1192.0,1192.0,,0.0,,,0.0,2438.0,-1797.0,,640.0,301.0,856.0,641.0,-189.0,263.0,-33.0,13.0,20.0,296.0,296.0,,,-74.0,452.0,-125.0,327.0,0.0,0.0,0.0,327.0,,327.0,0.0,0.0,327.0,400.0,73.0,434.0,0.75,0.75,0.921659,434.0,0.75,0.75,0.918203,
03/31/2014,3674.0,3569.0,2535.0,1034.0,0.0,0.0,105.0,-1397.0,1397.0,1397.0,,0.0,,,0.0,2277.0,-1539.0,,463.0,320.0,756.0,738.0,-155.0,282.0,-37.0,15.0,22.0,319.0,319.0,,,-127.0,583.0,-153.0,430.0,0.0,0.0,0.0,430.0,,430.0,0.0,0.0,430.0,513.0,83.0,433.5,0.99,0.99,1.183391,438.2,0.98,0.98,1.183391,
06/30/2014,4029.0,3925.0,2889.0,1036.0,0.0,0.0,104.0,-1373.0,1373.0,1373.0,,0.0,,,0.0,2656.0,-1705.0,,614.0,323.0,768.0,951.0,-167.0,278.0,-27.0,6.0,21.0,305.0,305.0,,,-111.0,784.0,-292.0,492.0,0.0,0.0,0.0,492.0,,492.0,0.0,0.0,492.0,597.0,105.0,434.1,1.13,1.13,1.375259,440.1,1.12,1.12,1.358582,
09/30/2014,4654.0,4557.0,3315.0,1242.0,0.0,0.0,97.0,-1566.0,1566.0,1566.0,,0.0,,,0.0,3088.0,-1925.0,,782.0,371.0,772.0,1163.0,-220.0,291.0,-25.0,7.0,18.0,316.0,316.0,,,-71.0,943.0,-279.0,664.0,0.0,0.0,0.0,664.0,-4.0,660.0,0.0,0.0,660.0,676.0,16.0,434.5,1.52,1.52,1.555811,440.5,1.5,1.5,1.536322,
12/31/2014,4664.0,4562.0,2682.0,1880.0,0.0,0.0,102.0,-1265.0,1265.0,1265.0,,0.0,,,0.0,3399.0,-1867.0,,692.0,316.0,859.0,1532.0,-195.0,291.0,-29.0,9.0,20.0,320.0,320.0,,,-96.0,1337.0,-453.0,884.0,0.0,0.0,0.0,884.0,,884.0,0.0,0.0,884.0,469.0,-415.0,442.0,2.0,2.0,1.061086,442.0,2.0,2.0,1.061086,
03/31/2015,4104.0,4003.0,2541.0,1462.0,0.0,0.0,101.0,-1363.0,1363.0,1363.0,,0.0,0.0,0.0,0.0,2741.0,-1612.0,,547.0,326.0,739.0,1129.0,-193.0,289.0,-32.0,11.0,21.0,321.0,321.0,,,-96.0,936.0,-286.0,650.0,0.0,0.0,0.0,650.0,0.0,650.0,0.0,0.0,650.0,609.0,-41.0,442.3,1.47,1.47,1.376894,448.8,1.45,1.45,1.358645,
06/30/2015,4358.0,4263.0,2996.0,1267.0,0.0,0.0,95.0,-1316.0,1316.0,1316.0,,0.0,,,0.0,3042.0,-1896.0,,737.0,350.0,809.0,1146.0,-152.0,242.0,-38.0,16.0,22.0,280.0,280.0,,,-90.0,994.0,-274.0,720.0,0.0,0.0,0.0,720.0,-4.0,716.0,0.0,0.0,716.0,694.0,-22.0,445.5,1.61,1.61,1.5578,449.2,1.59,1.59,1.541024,
09/30/2015,4954.0,4860.0,3274.0,1586.0,0.0,0.0,94.0,-1472.0,1472.0,1472.0,,0.0,,,0.0,3482.0,-2001.0,,798.0,377.0,826.0,1481.0,-179.0,269.0,-42.0,20.0,22.0,311.0,311.0,,,-90.0,1302.0,-421.0,881.0,0.0,0.0,0.0,881.0,-2.0,879.0,0.0,0.0,879.0,743.0,-136.0,454.1,1.94,1.94,1.636203,456.0,1.93,1.93,1.631754,
12/31/2015,4069.0,3968.0,2839.0,1129.0,0.0,0.0,101.0,-1176.0,1176.0,1176.0,,0.0,,,0.0,2893.0,-2017.0,,750.0,345.0,922.0,876.0,-119.0,255.0,-44.0,23.0,21.0,299.0,299.0,,,-136.0,757.0,-247.0,510.0,0.0,0.0,0.0,510.0,-3.0,507.0,0.0,0.0,507.0,499.0,-8.0,462.0,1.1,1.1,1.080087,462.0,1.1,1.1,1.080087,
03/31/2016,3835.0,3744.0,2303.0,1441.0,0.0,0.0,91.0,-928.0,928.0,928.0,,0.0,0.0,0.0,0.0,2907.0,-1673.0,,537.0,333.0,803.0,1234.0,-338.0,466.0,-43.0,25.0,18.0,509.0,509.0,,,-128.0,896.0,-242.0,654.0,0.0,0.0,0.0,654.0,-1.0,653.0,0.0,0.0,653.0,722.25,69.25,460.5,1.42,1.42,1.568404,463.4,1.41,1.41,1.559439,
06/30/2016,3817.0,3720.0,2750.0,970.0,0.0,0.0,97.0,-960.0,960.0,960.0,,0.0,,,0.0,2857.0,-1688.0,,742.0,355.0,591.0,1169.0,-406.0,565.0,-37.0,17.0,20.0,602.0,602.0,,,-159.0,763.0,-219.0,544.0,0.0,0.0,0.0,544.0,-4.0,540.0,0.0,0.0,540.0,779.0,239.0,461.3,1.17,1.17,1.688706,464.6,1.16,1.16,1.674421,
09/30/2016,4805.0,4713.0,3283.0,1430.0,0.0,0.0,92.0,-1217.0,1217.0,1217.0,,0.0,,,0.0,3588.0,-2309.0,,983.0,374.0,952.0,1279.0,-72.0,326.0,-43.0,20.0,23.0,369.0,369.0,,,-254.0,1207.0,-418.0,789.0,0.0,0.0,0.0,789.0,-36.0,753.0,0.0,0.0,753.0,803.9089,50.9089,463.3,1.63,1.63,1.73518,466.0,1.62,1.62,1.729247,
12/31/2016,3699.0,3610.0,2558.0,1052.0,0.0,0.0,89.0,-936.0,936.0,936.0,,0.0,,,0.0,2763.0,-1837.0,,815.0,290.0,732.0,926.0,595.0,-45.0,-45.0,24.0,21.0,,,,,-550.0,1521.0,-504.0,1017.0,0.0,0.0,0.0,1017.0,-51.0,966.0,0.0,0.0,966.0,607.1,-358.9,469.0,2.06,2.06,1.294456,469.0,2.06,2.06,1.294456,
03/31/2017,3972.0,3951.0,2527.0,1424.0,0.0,0.0,21.0,-899.0,899.0,899.0,,,,,0.0,3073.0,-711.0,,619.0,354.0,-262.0,2362.0,-96.0,319.0,-41.0,22.0,19.0,360.0,360.0,,,-223.0,2266.0,-675.0,1591.0,0.0,0.0,0.0,1591.0,-8.0,1583.0,0.0,0.0,1583.0,790.75,-792.25,467.5,3.39,3.39,1.691444,470.2,3.37,3.37,1.685079,
06/30/2017,4404.0,4386.0,3091.0,1295.0,0.0,0.0,18.0,-1018.0,1018.0,1018.0,,0.0,0.0,0.0,0.0,3386.0,-2110.0,,886.0,377.0,847.0,1276.0,-183.0,386.0,-44.0,25.0,19.0,430.0,430.0,,,-203.0,1093.0,-289.0,804.0,0.0,0.0,0.0,804.0,-11.0,793.0,0.0,0.0,793.0,877.1,84.1,467.9,1.69,1.69,1.874546,471.7,1.68,1.68,1.858291,
09/30/2017,4808.0,4810.0,3477.0,1333.0,0.0,0.0,-2.0,-1176.0,1176.0,1176.0,,0.0,0.0,0.0,0.0,3632.0,-2233.0,,1070.0,397.0,766.0,1399.0,-179.0,340.0,-41.0,21.0,20.0,381.0,381.0,,,-161.0,1220.0,-364.0,856.0,0.0,0.0,0.0,856.0,-9.0,847.0,0.0,0.0,847.0,861.255,14.255,469.4,1.8,1.8,1.8348,473.5,1.79,1.79,1.820106,
12/31/2017,4004.0,4005.0,2877.0,1128.0,0.0,0.0,-1.0,-979.0,979.0,979.0,,0.0,0.0,0.0,0.0,3025.0,-2839.0,,,358.0,2481.0,186.0,-102.0,341.0,-46.0,24.0,22.0,387.0,387.0,,,-239.0,84.0,1988.0,2072.0,0.0,0.0,0.0,2072.0,86.0,2158.0,0.0,0.0,2158.0,550.1,-1607.9,474.0,4.55,4.55,1.160549,474.0,4.55,4.55,1.157806,
03/31/2018,3863.0,3867.0,2620.0,1247.0,0.0,0.0,-4.0,-819.0,819.0,819.0,,,,,0.0,3044.0,-1997.0,,857.0,379.0,761.0,1047.0,4033.0,186.0,-40.0,22.0,18.0,226.0,226.0,,,-4219.0,5080.0,-1249.0,3831.0,0.0,0.0,0.0,3831.0,597.0,4428.0,0.0,0.0,4428.0,880.72,-3547.28,470.7,9.41,9.41,1.871086,474.3,9.32,9.32,1.84102,
06/30/2018,4063.0,4064.0,2908.0,1156.0,,0.0,-1.0,-894.0,894.0,894.0,,,,,0.0,3169.0,-2023.0,,831.0,371.0,821.0,1146.0,-233.0,362.0,-32.0,22.0,10.0,394.0,394.0,,,-129.0,913.0,-226.0,687.0,0.0,0.0,0.0,687.0,94.0,781.0,0.0,0.0,781.0,1101.97,320.97,471.1,1.66,1.66,2.339142,475.2,1.61,1.61,2.285442,
09/30/2018,4416.0,4417.0,3399.0,1018.0,0.0,0.0,-1.0,-1083.0,1083.0,1083.0,,0.0,0.0,0.0,0.0,3333.0,-2365.0,,1132.0,409.0,824.0,968.0,98.0,133.0,-35.0,24.0,11.0,168.0,168.0,,,-231.0,1066.0,-125.0,941.0,0.0,0.0,0.0,941.0,64.0,1005.0,0.0,0.0,1005.0,1008.77,3.77,473.1,2.12,2.12,2.132255,477.4,2.1,2.1,2.107897,
12/31/2018,4390.0,4398.0,2935.0,1463.0,0.0,0.0,-8.0,-936.0,936.0,936.0,,0.0,,,0.0,3454.0,-2347.0,,1091.0,374.0,882.0,1107.0,-818.0,670.0,-39.0,27.0,12.0,709.0,709.0,,,148.0,289.0,25.0,314.0,0.0,0.0,0.0,314.0,108.0,422.0,0.0,0.0,422.0,679.29,257.29,481.0,0.88,0.88,1.412245,481.0,0.88,0.88,1.412245,
03/31/2019,4075.0,4107.0,2946.0,1161.0,,0.0,-32.0,-967.0,967.0,967.0,,,,,0.0,3108.0,-1973.0,,772.0,412.0,789.0,1135.0,-455.0,676.0,-38.0,26.0,12.0,714.0,714.0,,,-221.0,680.0,-74.0,606.0,0.0,0.0,0.0,606.0,74.0,680.0,0.0,0.0,680.0,1021.29,341.29,478.3,1.42,1.42,2.13525,481.8,1.41,1.41,2.118364,
06/30/2019,4970.0,4961.0,3524.0,1437.0,,0.0,9.0,-1074.0,1074.0,1074.0,,,,,0.0,3896.0,-2149.0,,1181.0,416.0,552.0,1747.0,-484.0,576.0,-25.0,12.0,13.0,601.0,601.0,,,-92.0,1263.0,-124.0,1139.0,0.0,0.0,0.0,1139.0,95.0,1234.0,0.0,0.0,1234.0,1133.0,-101.0,478.9,2.58,2.58,2.365838,482.8,2.56,2.56,2.350804,
09/30/2019,5572.0,5550.0,3931.0,1619.0,0.0,0.0,22.0,-1266.0,1266.0,1266.0,,0.0,0.0,0.0,0.0,4306.0,-2713.0,,1295.0,553.0,865.0,1593.0,-737.0,716.0,-30.0,14.0,16.0,746.0,746.0,,,21.0,856.0,-58.0,798.0,0.0,0.0,0.0,798.0,81.0,879.0,0.0,0.0,879.0,1163.0,284.0,481.9,1.82,1.82,2.413364,486.0,1.81,1.81,2.394362,
12/31/2019,4588.0,4616.0,3278.0,1338.0,,0.0,-28.0,-1055.0,1055.0,1055.0,,,,,0.0,3533.0,-2655.0,,969.0,414.0,1272.0,878.0,159.0,159.0,-29.0,16.0,13.0,188.0,188.0,,,-318.0,1037.0,-193.0,844.0,0.0,0.0,0.0,844.0,131.0,975.0,0.0,0.0,975.0,647.66,-327.34,491.0,1.99,1.99,1.319063,491.0,1.99,1.99,1.319063,
03/31/2020,4613.0,4641.0,2868.0,1773.0,,0.0,-28.0,-821.0,821.0,821.0,,,,,0.0,3792.0,-1811.0,,848.0,406.0,557.0,1981.0,-1908.0,1276.0,-35.0,22.0,13.0,1311.0,1311.0,,,632.0,73.0,235.0,308.0,0.0,0.0,0.0,308.0,113.0,421.0,0.0,0.0,421.0,1170.0,749.0,489.3,0.86,0.86,2.391171,492.0,0.86,0.86,2.382358,
06/30/2020,4204.0,4235.0,3158.0,1077.0,,0.0,-31.0,-731.0,731.0,731.0,,,,,0.0,3473.0,-2287.0,,981.0,419.0,887.0,1186.0,128.0,289.0,-31.0,20.0,11.0,320.0,320.0,,,-417.0,1314.0,-185.0,1129.0,0.0,0.0,0.0,1129.0,146.0,1275.0,0.0,0.0,1275.0,1270.0,-5.0,489.7,2.6,2.6,2.593425,492.0,2.59,2.59,2.579837,
09/30/2020,5575.875,,,,,,,,,,,,,,,4329.38814375,,,,,,1750.5,,,,,,,,,,,1511.333,,1299.667,,,,,,1299.667,,,1299.667,1299.667,,,2.592,2.592,2.592,,2.592,2.592,2.592,
12/31/2020,5179.5,,,,,,,,,,,,,,,3609.28278,,,,,,709.18,,,,,,,,,,,951.667,,752.0,,,,,,752.0,,,752.0,752.0,,,1.558,1.558,1.558,,1.558,1.558,1.558,
