Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2012,2539.454,465.229,182.65,282.579,165.185,165.185,0.0,71.047,0.0,0.0,0.0,0.0,0.0,52.228,,42.101,45.784,753.689,331.218,,,593.105,593.105,861.442,803.976,721.601,82.375,15.365,1785.765,,184.365,52.749,35.573,,96.043,0.0,0.0,,,,,28.555,2.097,,0.628,212.92,0.0,0.0,,,,66.596,,,,,,64.499,66.596,279.516,0.0,5148.092,2.0,5146.092,-594.643,-2293.994,0.483,2259.938,0.0,2259.938,2539.454,
12/31/2012,2600.627,437.581,201.989,235.592,139.726,139.726,0.0,79.051,0.0,0.0,0.0,0.0,0.0,72.026,0.0,21.427,51.604,728.384,345.091,1031.225,-686.134,657.659,657.659,869.493,808.255,723.701,84.554,39.811,1872.243,,176.378,43.291,22.093,0.0,110.994,0.0,0.0,0.0,0.0,,,26.566,2.565,0.0,0.275,202.944,0.0,0.0,0.0,0.0,,51.929,0.0,0.0,0.0,0.0,,49.364,51.929,254.873,0.0,5197.558,2.015,5195.543,-624.462,-2225.702,-1.64,2345.754,0.0,2345.754,2600.627,
03/31/2013,2646.667,513.226,165.275,347.951,149.083,149.083,0.0,83.245,0.0,0.0,0.0,0.0,0.0,86.099,,13.712,65.677,831.653,369.555,,,569.208,569.208,876.251,803.764,729.467,74.297,58.775,1815.014,,177.372,57.574,44.406,,75.392,0.0,0.0,,,,,34.537,2.761,,0.618,211.909,0.0,0.0,,,,49.981,,,,,,47.22,49.981,261.89,0.0,5209.316,2.031,5207.285,-664.741,-2154.215,-5.583,2384.777,0.0,2384.777,2646.667,
06/30/2013,2725.27,530.942,204.865,326.077,158.588,158.588,0.0,78.698,0.0,0.0,0.0,0.0,0.0,91.156,,14.527,70.734,859.384,405.653,,,587.47,587.47,872.763,797.948,729.386,68.562,60.288,1865.886,,194.022,50.37,61.458,,82.194,0.0,0.0,,,,,32.552,2.895,,0.533,226.574,0.0,0.0,,,,50.823,,,,,,47.928,50.823,277.397,0.0,5258.393,2.045,5256.348,-707.245,-2092.32,-10.955,2447.873,0.0,2447.873,2725.27,
09/30/2013,2885.125,566.315,235.015,331.3,166.289,166.289,0.0,90.164,0.0,0.0,0.0,0.0,0.0,87.874,,20.672,67.452,910.642,424.605,,,620.204,620.204,929.674,831.074,751.271,79.803,77.928,1974.483,,220.6,49.073,,,171.527,0.0,0.0,,,,,64.824,2.643,,27.799,285.424,0.0,0.0,,,,56.571,,,,,,53.928,56.571,341.995,0.0,5297.998,2.059,5295.939,-736.87,-2012.564,-5.434,2543.13,0.0,2543.13,2885.125,
12/31/2013,2957.685,673.896,333.891,340.005,171.688,171.688,0.0,100.3,0.0,0.0,0.0,0.0,0.0,83.83,,2.325,62.096,1029.714,450.287,1214.277,-763.99,573.026,573.026,904.658,834.797,757.368,77.429,67.536,1927.971,,224.095,73.71,32.503,,117.882,0.0,0.0,0.0,0.0,,,39.071,3.199,0.0,2.119,263.166,0.0,0.0,0.0,0.0,,65.088,0.0,0.0,0.0,0.0,4.737,57.152,65.088,328.254,0.0,4563.737,1.808,4561.929,0.0,-1932.215,-2.091,2629.431,0.0,2629.431,2957.685,
03/31/2014,3651.492,698.13,248.726,449.404,211.377,211.377,0.0,90.577,0.0,0.0,0.0,0.0,0.0,127.216,,2.476,89.198,1127.3,503.601,,,721.271,721.271,1299.32,1208.401,1050.78,157.621,88.443,2524.192,,192.154,61.707,,,130.447,0.0,0.0,,,,,52.032,4.181,,3.673,244.186,590.714,590.714,,,,104.447,,,,,28.445,71.821,695.161,939.347,0.0,4689.344,1.832,4687.512,-116.147,-1859.415,-1.637,2712.145,0.0,2712.145,3651.492,
06/30/2014,3768.657,756.773,254.165,502.608,232.963,232.963,0.0,92.422,0.0,0.0,0.0,0.0,0.0,117.509,,2.317,88.047,1199.667,536.637,,,735.629,735.629,1296.724,1198.265,1049.047,149.218,96.142,2568.99,,229.18,70.534,,,158.646,0.0,0.0,,,,,54.112,4.056,,5.93,283.292,595.385,595.385,,,,117.236,,,,,40.385,72.795,712.621,995.913,0.0,4744.267,1.844,4742.423,-187.491,-1786.529,2.497,2772.744,0.0,2772.744,3768.657,
09/30/2014,3854.291,710.912,214.339,496.573,229.3,229.3,0.0,97.447,0.0,0.0,0.0,0.0,0.0,115.017,,2.53,90.173,1152.676,559.194,,,850.847,850.847,1291.574,1189.862,1049.047,140.815,99.182,2701.615,,248.786,74.801,,,173.985,0.0,0.0,,,,,52.815,3.647,,2.233,301.601,600.098,600.098,,,,104.212,,,,,25.099,75.466,704.31,1005.911,0.0,4779.812,1.851,4777.961,-226.513,-1695.374,-9.545,2848.38,0.0,2848.38,3854.291,
12/31/2014,4001.546,758.292,238.65,519.642,213.508,213.508,0.0,116.07,0.0,0.0,0.0,0.0,0.0,174.685,0.0,1.955,128.981,1262.555,601.591,1480.349,-878.758,869.992,869.992,1267.408,1183.706,1051.294,132.412,81.747,2738.991,,282.098,77.412,40.411,,164.275,0.0,0.0,0.0,0.0,,,51.913,3.829,0.0,2.234,334.011,604.851,604.851,0.0,0.0,,117.349,0.0,0.0,0.0,0.0,39.299,74.221,722.2,1056.211,0.0,4561.213,1.783,4559.43,0.0,-1598.267,-17.611,2945.335,0.0,2945.335,4001.546,
03/31/2015,3986.913,713.285,332.557,380.728,111.361,111.361,0.0,245.268,0.0,0.0,0.0,0.0,0.0,171.665,,1.892,130.041,1241.579,666.093,,,801.854,801.854,1277.387,1194.681,1064.149,130.532,80.814,2745.334,,211.754,67.637,,,144.117,0.0,0.0,,,,,57.577,4.182,,2.276,269.331,609.647,609.647,,,,126.253,,,,,44.58,77.491,735.9,1005.231,0.0,4588.796,1.796,4587.0,-62.68,-1520.521,-23.913,2981.682,0.0,2981.682,3986.913,
06/30/2015,4131.105,643.503,257.448,386.055,224.421,224.421,0.0,118.509,0.0,0.0,0.0,0.0,0.0,165.043,,1.89,119.365,1151.476,704.571,,,881.452,881.452,1393.606,1301.677,1135.947,165.73,90.039,2979.629,,290.684,85.311,,,205.373,0.0,0.0,,,,,57.558,4.488,,1.287,348.242,614.484,614.484,,,,123.067,,,,,38.833,79.746,737.551,1085.793,0.0,4649.08,1.805,4647.275,-126.068,-1453.321,-24.379,3045.312,0.0,3045.312,4131.105,
09/30/2015,4184.809,667.853,256.471,411.382,242.904,242.904,0.0,123.053,0.0,0.0,0.0,0.0,0.0,177.175,,1.888,115.601,1210.985,734.54,,,837.02,837.02,1402.264,1294.478,1135.5,158.978,105.898,2973.824,,276.192,60.902,,,215.29,0.0,0.0,,,,,55.814,4.516,,0.234,332.006,619.365,619.365,,,,147.775,,,,,49.925,93.334,767.14,1099.146,0.0,4686.889,1.811,4685.078,-202.426,-1365.281,-33.519,3085.663,0.0,3085.663,4184.809,
12/31/2015,4181.684,749.561,289.473,460.088,255.521,255.521,0.0,124.878,0.0,0.0,0.0,0.0,0.0,123.228,0.0,4.7,123.228,1253.188,753.18,1815.554,-1062.374,774.674,774.674,1400.642,1306.339,1150.244,156.095,89.603,2928.496,,278.148,61.982,47.364,,168.802,0.0,0.0,0.0,0.0,,,54.292,4.163,0.0,0.138,332.44,618.047,618.047,0.0,0.0,,110.319,0.0,0.0,0.0,0.0,12.888,93.268,728.366,1060.806,0.0,4439.192,1.772,4437.42,0.0,-1276.861,-41.453,3120.878,0.0,3120.878,4181.684,
03/31/2016,4183.752,837.87,312.912,524.958,258.429,258.429,0.0,106.674,0.0,0.0,0.0,0.0,0.0,127.855,,3.49,127.855,1330.828,770.197,,,685.362,685.362,1397.365,1301.755,1152.376,149.379,92.12,2852.924,,261.309,63.822,,,197.487,0.0,0.0,,,,,71.924,4.238,,7.019,333.233,623.485,623.485,,,,113.452,,,,,11.706,97.508,736.937,1070.17,0.0,4453.102,1.783,4451.319,-108.725,-1202.003,-28.792,3113.582,0.0,3113.582,4183.752,
06/30/2016,4269.722,868.706,326.644,542.062,256.158,256.158,0.0,108.243,0.0,0.0,0.0,0.0,0.0,132.477,,2.455,132.477,1365.584,786.835,,,731.232,731.232,1386.071,1292.805,1150.137,142.668,90.811,2904.138,,302.262,68.249,,,234.013,0.0,0.0,,,,,74.28,3.735,,7.117,376.542,628.97,628.97,,,,113.737,,,,,10.248,99.754,742.707,1119.249,0.0,4510.167,1.791,4508.376,-199.71,-1128.368,-31.616,3150.473,0.0,3150.473,4269.722,
09/30/2016,4353.635,911.219,381.803,529.416,246.447,246.447,0.0,111.55,0.0,0.0,0.0,0.0,0.0,117.748,,21.156,117.748,1386.964,797.923,,,767.691,767.691,1401.057,1290.086,1151.216,138.87,89.815,2966.671,,365.429,74.328,,,291.101,0.0,0.0,,,,,66.107,4.134,,4.815,431.536,634.504,634.504,,,,118.664,,,,,8.963,105.567,753.168,1184.704,0.0,4549.628,1.794,4547.834,-294.867,-1052.368,-33.462,3168.931,0.0,3168.931,4353.635,
12/31/2016,4373.146,837.018,324.169,512.849,254.831,254.831,0.0,113.765,0.0,0.0,0.0,0.0,0.0,104.303,0.0,8.982,104.303,1309.917,801.017,2084.707,-1283.69,779.311,779.311,1482.901,1377.966,1228.503,149.463,95.953,3063.229,,314.897,76.12,52.959,,185.818,0.0,0.0,0.0,0.0,,,59.691,3.758,0.0,6.719,374.588,640.087,640.087,0.0,0.0,,134.101,0.0,0.0,0.0,0.0,11.652,118.691,774.188,1148.776,0.0,4241.321,1.733,4239.588,0.0,-960.729,-56.222,3224.37,0.0,3224.37,4373.146,
03/31/2017,4449.995,845.069,522.319,322.75,277.329,277.329,0.0,123.463,0.0,0.0,0.0,0.0,0.0,152.6,,7.332,152.6,1398.461,824.724,,,739.065,739.065,1487.745,1371.398,1229.504,141.894,109.015,3051.534,,308.207,90.179,,,218.028,0.0,0.0,,,,,73.669,4.505,,10.235,381.876,645.719,645.719,,,,163.854,,,,,39.902,119.447,809.573,1191.449,0.0,4256.725,1.743,4254.982,-72.467,-879.799,-45.913,3258.546,0.0,3258.546,4449.995,
06/30/2017,4489.039,683.121,352.501,330.62,280.983,280.983,0.0,114.882,0.0,0.0,0.0,0.0,0.0,159.371,,7.448,159.371,1238.357,856.039,,,731.781,731.781,1662.862,1540.664,1356.623,184.041,114.75,3250.682,,313.764,91.741,,,222.023,0.0,0.0,,,,,85.3,3.848,,11.528,399.064,651.4,651.4,,,,151.403,,,,,21.762,125.793,802.803,1201.867,0.0,4319.334,1.751,4317.583,-177.615,-822.027,-32.52,3287.172,0.0,3287.172,4489.039,
09/30/2017,4509.134,752.001,368.152,383.849,282.951,282.951,0.0,117.888,0.0,0.0,0.0,0.0,0.0,142.943,,18.93,142.943,1295.783,883.754,,,661.929,661.929,1667.668,1535.05,1358.762,176.288,113.688,3213.351,,356.305,88.339,,,267.966,0.0,0.0,,,,,74.001,4.224,,9.285,430.306,657.131,657.131,,,,149.042,,,,,15.984,128.834,806.173,1236.479,0.0,4365.631,1.755,4363.876,-306.628,-761.515,-24.833,3272.655,0.0,3272.655,4509.134,
12/31/2017,4648.916,711.936,313.382,398.554,318.72,318.72,0.0,142.737,0.0,0.0,0.0,0.0,0.0,172.853,0.0,36.231,172.853,1346.246,862.535,2346.982,-1484.447,567.592,567.592,1872.543,1699.947,1498.688,201.259,136.365,3302.67,,364.021,80.278,47.584,,236.159,0.0,0.0,0.0,0.0,,,92.673,6.062,0.0,22.178,456.694,662.913,662.913,0.0,0.0,,166.84,0.0,0.0,0.0,0.0,17.823,142.955,829.753,1286.447,0.0,4075.061,1.699,4073.362,0.0,-690.662,-21.93,3362.469,0.0,3362.469,4648.916,
03/31/2018,4686.904,811.553,363.703,447.85,343.801,343.801,0.0,140.816,0.0,0.0,0.0,0.0,0.0,163.556,,44.49,163.556,1459.726,845.118,,,512.27,512.27,1869.79,1692.134,1498.906,193.228,133.166,3227.178,,334.314,81.239,,,253.075,668.745,668.745,,,,,127.536,7.049,,32.046,1130.595,0.0,0.0,,,,170.052,,,,,17.675,145.328,170.052,1300.647,0.0,4099.926,1.708,4098.218,-19.785,-675.55,-18.334,3386.257,0.0,3386.257,4686.904,
06/30/2018,5604.704,1856.971,977.488,879.483,342.461,342.461,0.0,137.404,0.0,0.0,0.0,0.0,0.0,147.324,,44.23,147.324,2484.16,852.95,,,411.746,411.746,1855.848,1679.245,1494.311,184.934,132.373,3120.544,,337.408,84.167,,,253.241,674.629,674.629,,,,,124.291,6.075,,23.977,1136.328,855.378,855.378,,,,167.72,,,,,18.236,143.409,1023.098,2159.426,0.0,4305.249,1.718,4303.531,-185.512,-632.489,-41.97,3445.278,0.0,3445.278,5604.704,
09/30/2018,5363.887,1801.64,705.407,1096.233,329.631,329.631,0.0,136.733,0.0,0.0,0.0,0.0,0.0,161.785,,23.688,161.785,2429.789,884.483,,,257.135,257.135,1792.48,1665.508,1488.868,176.64,103.284,2934.098,,401.318,96.051,,,305.267,680.564,680.564,,,,,114.056,5.218,,20.324,1195.938,864.679,864.679,,,,147.74,,,,,18.827,123.695,1012.419,2208.357,0.0,4354.579,1.722,4352.857,-625.925,-524.906,-48.218,3155.53,0.0,3155.53,5363.887,
12/31/2018,5461.77,1892.105,1036.455,855.65,335.911,335.911,0.0,143.978,0.0,0.0,0.0,0.0,0.0,163.36,0.0,34.913,163.36,2535.354,910.618,2587.837,-1677.219,209.066,209.066,1806.732,1655.752,1487.404,168.348,116.067,2926.416,,427.393,99.089,23.042,,305.262,686.552,686.552,0.0,0.0,,,96.764,4.557,0.0,27.681,1210.709,874.08,874.08,0.0,0.0,,185.121,0.0,0.0,0.0,0.0,19.624,160.94,1059.201,2269.91,0.0,3671.662,1.629,3670.033,0.0,-430.89,-48.912,3191.86,0.0,3191.86,5461.77,
03/31/2019,5182.762,1118.63,688.698,429.932,379.163,379.163,0.0,150.183,0.0,0.0,0.0,0.0,0.0,170.442,,30.363,170.442,1818.418,1309.813,,,101.434,101.434,1953.097,1771.869,1586.99,184.879,150.865,3364.344,,340.895,102.371,,,238.524,101.545,0.0,101.545,,101.545,,127.266,6.482,,16.599,569.706,1176.965,883.584,293.381,,293.381,152.874,,,,,19.396,126.996,1329.839,1899.545,0.0,3687.977,1.64,3686.337,-34.872,-322.909,-46.979,3283.217,0.0,3283.217,5182.762,
06/30/2019,5343.236,1042.492,515.896,526.596,376.857,376.857,0.0,146.525,0.0,0.0,0.0,0.0,0.0,178.92,,19.677,178.92,1744.794,1378.535,,,287.046,287.046,1932.861,1762.673,1586.642,176.031,150.511,3598.442,,376.554,126.539,,,250.015,96.16,0.0,96.16,,96.16,,118.1,5.204,,7.35,590.814,1192.253,893.191,299.062,,299.062,165.405,,,,,25.099,135.102,1357.658,1948.472,0.0,3762.489,1.649,3760.84,-116.247,-208.994,-42.484,3394.764,0.0,3394.764,5343.236,
09/30/2019,6357.434,1570.211,738.462,831.749,355.305,355.305,0.0,161.352,0.0,0.0,0.0,0.0,0.0,167.04,,39.321,167.04,2253.908,1429.069,,,734.116,734.116,1940.341,1749.886,1583.479,166.407,151.134,4103.526,,412.52,108.187,,,304.333,86.959,0.0,86.959,,86.959,,103.044,4.526,,4.202,602.523,2120.198,1823.448,296.75,,296.75,133.113,,,,,21.797,106.79,2253.311,2855.834,0.0,3920.916,1.652,3919.264,-291.788,-71.104,-56.424,3501.6,0.0,3501.6,6357.434,
12/31/2019,7006.886,1536.994,393.745,1143.249,394.324,394.324,0.0,157.619,0.0,0.0,0.0,0.0,0.0,142.676,0.0,76.528,142.676,2231.613,1910.603,3789.513,-1878.91,835.384,835.384,2029.286,1779.696,1600.265,179.431,173.062,4775.273,,473.807,138.946,30.904,,303.957,139.463,0.0,139.463,0.0,139.463,,80.066,4.368,0.0,8.843,693.336,2531.972,1839.791,692.181,0.0,692.181,123.62,0.0,0.0,0.0,0.0,29.187,90.065,2655.592,3348.928,0.0,3655.106,1.62,3653.486,0.0,47.996,-45.144,3657.958,0.0,3657.958,7006.886,
03/31/2020,6947.956,1249.271,384.103,865.168,437.121,437.121,0.0,176.688,0.0,0.0,0.0,0.0,0.0,151.504,,80.037,151.504,2014.584,1918.726,,,961.15,961.15,2053.496,1799.683,1594.197,205.486,173.776,4933.372,,379.542,114.1,,,265.442,141.876,0.0,141.876,,141.876,,108.829,4.182,,9.728,630.247,2529.316,1856.287,673.029,,673.029,116.175,,,,,29.049,82.944,2645.491,3275.738,0.0,3660.621,1.631,3658.99,-80.55,171.142,-78.995,3672.218,0.0,3672.218,6947.956,
06/30/2020,7224.798,1372.609,572.288,800.321,476.226,476.226,0.0,168.433,0.0,0.0,0.0,0.0,0.0,175.731,,61.31,175.731,2192.999,2017.857,,,1018.835,1018.835,1995.107,1790.255,1595.304,194.951,143.542,5031.799,,417.604,153.958,,,263.646,138.478,0.0,138.478,,138.478,,101.34,4.536,,7.692,657.422,2546.615,1872.937,673.678,,673.678,116.466,,,,,29.556,82.374,2663.081,3320.503,0.0,3736.425,1.638,3734.787,-107.88,333.057,-57.307,3904.295,0.0,3904.295,7224.798,
