Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Change in Insurance Reserves,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
06/30/2002,113.0,35.0,6.0,72.0,202.0,-190.0,,-7.0,-426.0,243.0,,-76.0,-70.0,,0.0,,5.0,-11.0,0.0,,-153.0,
09/30/2002,254.0,72.0,2.0,180.0,326.0,-330.0,,-2.0,-654.0,326.0,,-133.0,-107.0,,0.0,,7.0,-36.0,3.0,,-209.0,
12/31/2002,108.0,56.0,8.0,44.0,,-7.0,,-7.0,,,,,,,,,,,,,101.0,
03/31/2003,219.0,57.0,7.0,86.0,69.0,-146.0,0.0,-5.0,-378.0,237.0,0.0,-57.0,-36.0,0.0,0.0,0.0,2.0,-34.0,11.0,0.0,16.0,
06/30/2003,205.0,84.0,7.0,114.0,215.0,-310.0,,-6.0,-698.0,394.0,,-118.0,-76.0,,,,3.0,-46.0,1.0,,-223.0,
09/30/2003,272.0,104.0,6.0,162.0,372.0,-445.0,,-16.0,-1057.0,628.0,,-145.0,-116.0,,,,4.0,-49.0,16.0,,-318.0,
12/31/2003,120.0,130.0,10.0,-20.0,,-24.0,,-24.0,,,,,,,,,,,,,96.0,
03/31/2004,300.0,146.0,8.0,146.0,,-183.0,0.0,-4.0,-462.0,283.0,0.0,-46.0,-40.0,0.0,3.0,0.0,1.0,-9.0,0.0,-1.0,71.0,
06/30/2004,132.0,155.0,7.0,-30.0,202.0,113.0,0.0,-1.0,-360.0,474.0,0.0,-122.0,-44.0,-94.0,0.0,0.0,2.0,-8.0,13.0,1.0,123.0,
09/30/2004,344.0,90.0,8.0,246.0,,-231.0,0.0,-22.0,-600.0,391.0,0.0,-87.0,-48.0,-31.0,,-3.0,,-11.0,6.0,0.0,26.0,
12/31/2004,47.0,192.0,5.0,-344.0,193.0,-300.0,0.0,-6.0,-561.0,272.0,-5.0,248.0,-45.0,125.0,368.0,-180.0,0.0,-39.0,23.0,-4.0,-5.0,
03/31/2005,150.0,144.0,7.0,-86.0,85.0,-307.0,,-10.0,-646.0,350.0,-1.0,-32.0,-46.0,,,,2.0,-3.0,15.0,,-189.0,
06/30/2005,182.0,158.0,7.0,13.0,4.0,-53.0,0.0,-13.0,-238.0,202.0,-4.0,-74.0,-52.0,0.0,0.0,0.0,3.0,-34.0,9.0,0.0,55.0,
09/30/2005,233.0,117.0,8.0,18.0,90.0,-262.0,0.0,-11.0,-386.0,142.0,-7.0,-45.0,-53.0,0.0,0.0,0.0,2.0,-6.0,12.0,0.0,-74.0,
12/31/2005,240.0,183.0,11.0,24.0,22.0,-149.0,0.0,-10.0,-259.0,119.0,1.0,-70.0,-53.0,0.0,0.0,0.0,4.0,-18.0,-3.0,0.0,21.0,
03/31/2006,347.0,552.0,8.0,-592.0,379.0,-461.0,0.0,-18.0,-1057.0,946.0,-332.0,201.0,-53.0,330.0,0.0,0.0,10.0,-81.0,-4.0,-1.0,87.0,
06/30/2006,-108.0,132.0,8.0,-117.0,-131.0,-443.0,0.0,-10.0,-48.0,184.0,-569.0,548.0,-59.0,568.0,49.0,0.0,7.0,-7.0,-12.0,2.0,-3.0,
09/30/2006,181.0,,10.0,32.0,23.0,-188.0,0.0,-9.0,-160.0,100.0,-119.0,43.0,-58.0,118.0,0.0,0.0,6.0,-7.0,-13.0,-3.0,36.0,
12/31/2006,195.0,130.0,12.0,27.0,26.0,878.0,0.0,-15.0,-203.0,82.0,1014.0,-1110.0,-58.0,-1016.0,0.0,0.0,6.0,-25.0,-17.0,0.0,-37.0,
03/31/2007,218.0,194.0,7.0,-84.0,101.0,-1099.0,0.0,-17.0,-452.0,348.0,-978.0,876.0,-58.0,984.0,0.0,0.0,7.0,-47.0,-9.0,-1.0,-5.0,
06/30/2007,117.0,351.0,9.0,-258.0,15.0,-92.0,0.0,-17.0,-598.0,513.0,10.0,-100.0,-61.0,-8.0,0.0,0.0,4.0,-17.0,-17.0,-1.0,-75.0,
09/30/2007,185.0,124.0,10.0,18.0,33.0,224.0,0.0,-17.0,-368.0,399.0,210.0,-348.0,-61.0,-208.0,20.0,0.0,3.0,-80.0,-21.0,-1.0,61.0,
12/31/2007,185.0,187.0,10.0,55.0,-67.0,105.0,0.0,-19.0,-281.0,393.0,12.0,-247.0,-60.0,-8.0,0.0,0.0,7.0,-163.0,-20.0,-3.0,43.0,
03/31/2008,178.0,-42.0,8.0,100.0,112.0,121.0,0.0,-11.0,-823.0,821.0,134.0,-288.0,-59.0,-126.0,0.0,0.0,2.0,-97.0,-7.0,-1.0,11.0,
06/30/2008,156.0,63.0,11.0,37.0,45.0,163.0,0.0,-9.0,-556.0,619.0,109.0,-223.0,-64.0,-105.0,0.0,0.0,1.0,-42.0,-13.0,0.0,96.0,
09/30/2008,148.0,247.0,8.0,-266.0,159.0,473.0,0.0,-8.0,-682.0,648.0,515.0,-607.0,-63.0,-529.0,0.0,0.0,1.0,0.0,-13.0,-3.0,14.0,
12/31/2008,2.0,161.0,5.0,-124.0,-40.0,752.0,0.0,-8.0,-422.0,1180.0,2.0,-92.0,-64.0,0.0,0.0,-20.0,0.0,0.0,-8.0,0.0,662.0,
03/31/2009,40.0,35.0,8.0,-19.0,16.0,-458.0,0.0,-8.0,-1221.0,771.0,0.0,-76.0,-63.0,0.0,0.0,0.0,0.0,0.0,-10.0,-3.0,-494.0,
06/30/2009,117.0,-19.0,6.0,64.0,66.0,-327.0,0.0,-12.0,-847.0,535.0,-3.0,-51.0,-61.0,0.0,0.0,0.0,0.0,0.0,11.0,-1.0,-261.0,
09/30/2009,205.0,171.0,7.0,-96.0,123.0,1.0,0.0,-11.0,-364.0,376.0,0.0,-12.0,-62.0,0.0,0.0,0.0,0.0,0.0,52.0,-2.0,194.0,
12/31/2009,163.0,245.0,17.0,-158.0,59.0,-31.0,0.0,-11.0,-508.0,489.0,-1.0,-23.0,-63.0,0.0,0.0,0.0,0.0,0.0,43.0,-3.0,109.0,
03/31/2010,110.0,68.0,10.0,-33.0,65.0,-239.0,0.0,-8.0,-518.0,287.0,0.0,-26.0,-63.0,0.0,0.0,0.0,,-2.0,41.0,-2.0,-155.0,
06/30/2010,143.0,27.0,7.0,28.0,81.0,-176.0,0.0,-3.0,-396.0,220.0,3.0,-44.0,-63.0,0.0,0.0,0.0,0.0,-8.0,28.0,-1.0,-77.0,
09/30/2010,164.0,156.0,13.0,-149.0,144.0,13.0,0.0,-3.0,-506.0,521.0,1.0,-57.0,-63.0,0.0,0.0,0.0,0.0,-1.0,8.0,-1.0,120.0,
12/31/2010,114.0,126.0,11.0,46.0,-69.0,-127.0,0.0,-3.0,-459.0,337.0,-2.0,-47.0,-63.0,0.0,0.0,0.0,1.0,0.0,19.0,-4.0,-60.0,
03/31/2011,57.0,61.0,11.0,-94.0,79.0,-30.0,0.0,-2.0,-335.0,310.0,-3.0,-33.0,-64.0,0.0,0.0,0.0,3.0,0.0,31.0,-3.0,-6.0,
06/30/2011,-53.0,-50.0,12.0,-58.0,43.0,56.0,0.0,-2.0,-408.0,465.0,1.0,-69.0,-63.0,0.0,0.0,0.0,0.0,0.0,-2.0,-4.0,-66.0,
09/30/2011,144.0,19.0,15.0,9.0,101.0,-97.0,0.0,-8.0,-365.0,274.0,2.0,-52.0,-64.0,0.0,55.0,0.0,0.0,-30.0,-12.0,-1.0,-5.0,
12/31/2011,99.0,134.0,4.0,42.0,-81.0,63.0,5.0,0.0,-309.0,369.0,-2.0,-32.0,-64.0,0.0,0.0,0.0,3.0,-2.0,34.0,-3.0,130.0,
03/31/2012,148.0,86.0,11.0,-23.0,74.0,-100.0,0.0,-2.0,-398.0,300.0,0.0,-62.0,-64.0,0.0,0.0,0.0,2.0,0.0,3.0,-3.0,-14.0,
06/30/2012,117.0,32.0,11.0,-3.0,77.0,-204.0,0.0,-2.0,-412.0,212.0,-2.0,-74.0,-64.0,0.0,0.0,0.0,2.0,0.0,-9.0,-3.0,-161.0,
09/30/2012,168.0,111.0,10.0,30.0,17.0,47.0,0.0,-1.0,-427.0,473.0,2.0,-62.0,-63.0,0.0,0.0,0.0,3.0,0.0,2.0,-4.0,153.0,
12/31/2012,205.0,192.0,12.0,86.0,-85.0,-47.0,0.0,-1.0,-349.0,302.0,1.0,-87.0,-65.0,0.0,0.0,0.0,4.0,0.0,-23.0,-3.0,71.0,
03/31/2013,57.0,154.0,9.0,-125.0,19.0,-102.0,0.0,-1.0,-431.0,331.0,-1.0,-62.0,-65.0,0.0,0.0,0.0,14.0,0.0,-7.0,-4.0,-107.0,
06/30/2013,194.0,110.0,11.0,24.0,49.0,-128.0,0.0,-2.0,-422.0,299.0,-3.0,-64.0,-65.0,0.0,0.0,0.0,7.0,0.0,-3.0,-3.0,2.0,
09/30/2013,287.0,131.0,10.0,34.0,112.0,-90.0,0.0,-2.0,-375.0,287.0,0.0,-68.0,-65.0,0.0,0.0,0.0,6.0,0.0,-4.0,-5.0,129.0,
12/31/2013,258.0,122.0,20.0,66.0,50.0,-189.0,0.0,-2.0,-413.0,231.0,-5.0,-147.0,-68.0,0.0,0.0,0.0,3.0,0.0,-28.0,-54.0,-78.0,
03/31/2014,129.0,91.0,13.0,-110.0,135.0,39.0,0.0,-3.0,-268.0,307.0,3.0,-80.0,-67.0,0.0,0.0,0.0,8.0,-7.0,-12.0,-2.0,88.0,
06/30/2014,222.0,84.0,12.0,24.0,102.0,-136.0,0.0,-2.0,-417.0,280.0,3.0,-145.0,-71.0,0.0,0.0,0.0,5.0,0.0,-18.0,-61.0,-59.0,
09/30/2014,282.0,183.0,13.0,-6.0,92.0,-234.0,0.0,-1.0,-576.0,339.0,4.0,-98.0,-70.0,0.0,0.0,0.0,3.0,-14.0,-12.0,-5.0,-50.0,
12/31/2014,240.0,167.0,13.0,50.0,10.0,20.0,0.0,-3.0,-434.0,454.0,3.0,-81.0,-70.0,0.0,0.0,0.0,8.0,0.0,-15.0,-4.0,179.0,
03/31/2015,215.0,128.0,14.0,-122.0,195.0,-88.0,0.0,-1.0,-439.0,347.0,5.0,-78.0,-71.0,0.0,0.0,0.0,10.0,0.0,-13.0,-4.0,49.0,
06/30/2015,255.0,176.0,13.0,-39.0,105.0,-301.0,0.0,-4.0,-869.0,568.0,4.0,-107.0,-74.0,0.0,0.0,0.0,5.0,-20.0,-13.0,-5.0,-153.0,
09/30/2015,285.0,174.0,12.0,75.0,24.0,-231.0,0.0,-2.0,-544.0,312.0,3.0,-122.0,-73.0,0.0,0.0,-14.0,3.0,-21.0,-13.0,-4.0,-68.0,
12/31/2015,309.0,156.0,13.0,83.0,57.0,-4.0,0.0,-3.0,-362.0,357.0,4.0,-180.0,-148.0,0.0,0.0,0.0,10.0,-12.0,-26.0,-4.0,125.0,
03/31/2016,265.0,188.0,12.0,-140.0,205.0,-108.0,,-3.0,-621.0,514.0,2.0,-88.0,-74.0,0.0,0.0,0.0,11.0,0.0,-13.0,-12.0,69.0,
06/30/2016,234.0,123.0,12.0,-18.0,117.0,-199.0,0.0,-4.0,-727.0,529.0,3.0,-101.0,-77.0,0.0,0.0,-7.0,4.0,-2.0,-14.0,-5.0,-66.0,
09/30/2016,336.0,180.0,10.0,19.0,127.0,-79.0,0.0,-2.0,-526.0,443.0,6.0,-104.0,-78.0,0.0,0.0,-8.0,6.0,0.0,-20.0,-4.0,153.0,
12/31/2016,280.0,100.0,14.0,193.0,-27.0,-70.0,0.0,-4.0,-576.0,505.0,5.0,-133.0,-77.0,0.0,0.0,0.0,5.0,-37.0,-13.0,-11.0,77.0,
03/31/2017,136.0,201.0,14.0,-273.0,194.0,-246.0,,-2.0,-721.0,477.0,0.0,-124.0,-77.0,0.0,0.0,-3.0,6.0,-15.0,-20.0,-15.0,-234.0,
06/30/2017,309.0,100.0,13.0,30.0,166.0,-87.0,,-7.0,-447.0,363.0,4.0,-159.0,-81.0,0.0,0.0,0.0,2.0,-55.0,-21.0,-4.0,63.0,
09/30/2017,301.0,102.0,13.0,50.0,136.0,-126.0,0.0,-5.0,-407.0,285.0,1.0,-107.0,-81.0,0.0,0.0,0.0,2.0,0.0,-18.0,-10.0,68.0,
12/31/2017,306.0,642.0,15.0,-380.0,29.0,-99.0,0.0,-2.0,-693.0,593.0,3.0,-224.0,-161.0,0.0,7.0,0.0,3.0,-22.0,-26.0,-25.0,-17.0,
03/31/2018,154.0,-31.0,18.0,9.0,158.0,-54.0,,-3.0,-554.0,502.0,1.0,-153.0,-80.0,0.0,0.0,0.0,4.0,-15.0,-25.0,-37.0,-53.0,
06/30/2018,310.0,217.0,14.0,-53.0,132.0,-211.0,,-6.0,-511.0,311.0,-5.0,-182.0,-86.0,0.0,37.0,0.0,1.0,-110.0,-20.0,-4.0,-83.0,
09/30/2018,406.0,553.0,16.0,-202.0,39.0,-115.0,0.0,-5.0,-516.0,406.0,0.0,-152.0,-85.0,0.0,0.0,-31.0,2.0,0.0,-26.0,-12.0,139.0,
12/31/2018,444.0,-452.0,15.0,618.0,263.0,-71.0,0.0,-6.0,-403.0,347.0,-9.0,-116.0,-85.0,0.0,2.0,0.0,2.0,-110.0,-28.0,103.0,257.0,
03/31/2019,200.0,695.0,19.0,-638.0,124.0,-56.0,0.0,-5.0,-323.0,301.0,-29.0,-126.0,-85.0,,,0.0,3.0,0.0,-25.0,-19.0,18.0,
06/30/2019,276.0,428.0,17.0,-252.0,83.0,-160.0,,-8.0,-695.0,518.0,25.0,-115.0,-90.0,0.0,5.0,0.0,4.0,0.0,-24.0,-10.0,1.0,
09/30/2019,404.0,248.0,18.0,11.0,127.0,-310.0,,-9.0,-693.0,424.0,-32.0,-110.0,-90.0,0.0,1.0,0.0,2.0,-5.0,-17.0,-1.0,-16.0,
12/31/2019,328.0,626.0,18.0,-353.0,37.0,-153.0,0.0,-2.0,-447.0,303.0,-7.0,-195.0,-90.0,0.0,1.0,0.0,2.0,-62.0,-22.0,-24.0,-20.0,
03/31/2020,167.0,-1226.0,22.0,1231.0,140.0,-136.0,0.0,-4.0,-474.0,349.0,-7.0,-312.0,-90.0,-256.0,75.0,0.0,4.0,0.0,-19.0,-26.0,-281.0,
06/30/2020,447.0,909.0,20.0,-798.0,316.0,-106.0,0.0,-6.0,-622.0,523.0,-1.0,-121.0,-95.0,256.0,8.0,0.0,0.0,-256.0,-20.0,-14.0,220.0,
