Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
01/31/1992,313.52301,,-128.466003,,185.057007,,-130.664993,,,,,,54.391998,-2.376,,3.074,,0.0,,-0.698,52.015998,-17.676001,34.34,0.0,,,34.339998,0.0,34.34,-0.118,,34.222,34.222,,774.984384,0.044089,0.044089,,774.984384,0.044089,0.044089,0.044089,
04/30/1992,306.364014,,-125.799004,,180.56501,,-128.792999,,,,,,51.771999,-2.568,,3.526,,0.0,,-0.958,49.203999,-17.690001,31.514,0.0,,,31.513999,0.0,31.514,-0.117,,31.397,31.397,,774.984384,0.040533,0.040533,,774.984384,0.040533,0.040533,0.040533,
07/31/1992,326.436005,,-132.912003,,193.524002,,-137.348007,,,,,,56.175999,-2.023,,2.743,,0.0,,-0.72,54.152999,-18.955,35.198002,0.0,,,35.197999,0.0,35.198002,-0.118,,35.080002,35.080002,,774.984384,0.045156,0.045156,,774.984384,0.045156,0.045156,0.045156,
10/31/1992,392.755005,,-162.832993,,229.922012,,-146.873993,,,,,,83.047997,-3.694,,4.359,,0.0,,-0.665,79.353996,-28.122,51.231998,0.0,,,51.231997,0.0,51.231998,-0.118,,51.113998,51.113998,,774.984384,0.066133,0.066133,,774.984384,0.066133,0.066133,0.066133,
01/31/1993,353.221985,,-152.238998,,200.982986,,-139.046997,,,,,,61.936001,-4.071,,4.836,,0.0,,-0.765,57.865001,-20.625,37.240002,0.0,,,37.240001,0.0,37.240002,-0.118,,37.122002,37.122002,,774.984384,0.048,0.048,,774.984384,0.048,0.048,0.048,
04/30/1993,342.118011,,-141.800003,,200.318008,,-146.095993,,,,,,54.222,-3.017,,3.98,,0.0,,-0.963,51.205,-18.684999,32.52,0.0,,,32.520001,0.0,32.52,-0.117,,32.403,32.403,,774.976927,0.0416,0.0416,,774.976927,0.0416,0.0416,0.0416,
07/31/1993,322.455994,,-127.782997,,194.672997,,-146.296005,,,,,,48.376999,-2.961,,3.874,,0.0,,-0.913,45.415999,-15.962,29.454,32.542,,,-3.088001,0.0,-3.088,-0.118,,-3.206,-3.206,,774.984384,-0.004267,0.037333,,774.984384,-0.004267,0.037333,0.037333,
10/31/1993,395.985992,,-165.397995,,230.587997,,-154.412994,,,,,,76.175003,27.475999,,3.744,,0.0,,-31.219999,103.651002,-41.136002,62.514999,0.0,,,62.515001,0.0,62.514999,-0.118,,62.396999,62.396999,,774.984384,0.080711,0.080711,,774.984384,0.080711,0.080711,0.080711,
01/31/1994,348.542999,,-145.020996,,203.522003,,-141.195999,,,,,,62.326,-2.399,,3.675,,0.0,,-1.276,59.927,-21.153999,38.772999,0.0,,,38.773001,0.0,38.772999,-0.118,,38.654999,38.654999,,749.896878,0.051556,0.051556,,749.896878,0.051556,0.051556,0.051556,
04/30/1994,334.441986,,-136.341995,,198.099991,,-144.617004,,,,,,53.483002,-5.25,,5.902,,0.0,,-0.652,48.233002,-17.906,30.327,0.0,,,30.327002,0.0,30.327,-0.117,,30.21,30.21,,646.837288,0.046933,0.055467,,646.837288,0.046933,0.055467,0.055467,
07/31/1994,318.709015,,-127.224998,,191.484016,,-139.473007,,,,,,52.011002,-5.238,,5.497,,0.0,,-0.259,46.773001,-18.646999,28.125999,0.0,,,28.126002,0.0,28.125999,-0.118,,28.007999,28.007999,,646.837521,0.043733,0.043733,,646.837521,0.043733,0.043733,0.043733,
10/31/1994,414.971985,,-180.718002,,234.253983,,-146.985001,,,,,,87.268997,-5.425,,5.847,,0.0,,-0.422,81.843997,-32.793999,49.049999,0.0,,,49.049998,0.0,49.049999,-0.118,,48.931999,48.931999,,646.837521,0.075733,0.075733,,646.837521,0.075733,0.075733,0.075733,
01/31/1995,375.937012,,-152.212006,,223.725006,,-155.585999,,,,,,68.139,-5.261,,5.758,,0.0,,-0.497,62.878,-25.186001,37.692001,0.0,,,37.691999,0.0,37.692001,-0.118,,37.574001,37.574001,,646.837521,0.0576,0.0576,,646.837521,0.0576,0.0576,0.0576,
04/30/1995,310.593994,,-136.153,,174.440994,,-114.074997,,,,,,60.366001,-4.803,,5.528,,0.0,,-0.725,55.563001,-21.802,33.761002,0.0,,,33.761001,0.0,33.761002,-0.117,,33.644002,33.644002,,646.837521,0.052267,0.052267,,646.837521,0.052267,0.052267,0.052267,
07/31/1995,352.092987,,-148.731995,,203.360992,,-146.223999,,,,,,57.137001,-4.766,,5.513,,0.0,,-0.747,52.371001,-20.219999,32.151001,0.0,,,32.151002,0.0,32.151001,-0.118,,32.033001,32.033001,,646.837521,0.049067,0.049067,0.049067,646.837521,0.049067,0.049067,0.049067,
10/31/1995,441.903015,,-193.278,,248.625015,,-158.632004,,,,,,89.992996,-4.582,,5.151,,0.0,,-0.569,85.410996,-32.216999,53.194,0.0,,,53.193997,0.0,53.194,-0.118,,53.076,53.076,,646.837521,0.082133,0.082133,0.082133,646.837521,0.082133,0.082133,0.082133,
01/31/1996,384.509003,,-168.028,,216.481003,,-150.897003,,,,,,65.584,-4.432,,5.165,,0.0,,-0.733,61.152,-23.045,38.106998,0.0,,,38.107,0.0,38.106998,-0.118,,37.988998,37.988998,,646.837521,0.058667,0.058667,0.058667,646.837521,0.058667,0.058667,0.058667,
04/30/1996,365.494995,,-153.962006,,211.532989,,-150.246994,,,,,,61.285999,-3.22,,4.171,,0.0,,-0.951,58.065999,-21.518,36.548,0.0,,,36.547999,0.0,36.548,-0.118,,36.43,36.43,,646.837519,0.055467,0.055467,0.055467,646.837519,0.055467,0.055467,0.055467,
07/31/1996,365.0,,-153.0,,212.0,,-157.0,,,,,,55.0,-3.0,,4.0,,0.0,,-1.0,52.0,-20.0,32.0,0.0,,,32.0,0.0,32.0,-0.1,,31.9,31.9,,646.875,0.050133,0.050133,0.050133,646.875,0.050133,0.050133,0.050133,
10/31/1996,456.0,,-201.0,,255.0,,-162.0,,,,,,93.0,-4.0,,5.0,,0.0,,-1.0,89.0,-34.0,55.0,0.0,,,55.0,0.0,55.0,-0.1,,54.9,54.9,,646.875,0.085333,0.085333,0.085333,646.875,0.085333,0.085333,0.085333,
01/31/1997,393.0,,-174.0,,219.0,,-149.0,,,,,,70.0,-3.0,,4.0,,0.0,,-1.0,67.0,-26.0,41.0,0.0,,,41.0,0.0,41.0,-0.1,,40.9,40.9,,646.837521,0.064,0.064,0.064,647.09065,0.064,0.064,0.064,
04/30/1997,390.0,,-174.0,,216.0,,-149.0,,,,,,67.0,-2.0,,4.0,,0.0,,-2.0,65.0,-25.0,40.0,0.0,,,40.0,0.0,40.0,-0.7,,39.3,39.3,,646.837519,0.061867,0.061867,0.061867,647.174981,0.061867,0.061867,0.061867,
07/31/1997,371.799988,,-154.300003,,217.499985,,-158.800003,,,,,,58.700001,-3.2,,3.9,,0.0,,-0.7,55.500001,-21.1,34.400002,0.0,,,34.4,0.0,34.400002,-0.1,,34.300002,34.300002,,646.837521,0.053333,0.053333,0.053333,647.231269,0.053333,0.053333,0.053333,
10/31/1997,483.100006,,-205.0,,278.100006,,-176.399994,,,,,,101.699997,-3.4,,4.0,,0.0,,-0.6,98.299997,-37.400002,60.900002,0.0,,,60.899995,0.0,60.900002,-0.1,,60.800002,60.800002,,646.837521,0.093867,0.093867,0.093867,647.062469,0.093867,0.093867,0.093867,
01/31/1998,418.0,,-167.0,,251.0,,-176.0,,,,,,75.0,-2.0,,3.0,,0.0,,-1.0,73.0,-27.0,46.0,0.0,,,46.0,0.0,46.0,-0.1,,45.9,45.9,,646.584392,0.0704,0.0704,0.0704,647.08128,0.0704,0.0704,0.0704,
04/30/1998,396.0,,-164.0,,232.0,,-161.0,,,,,,71.0,-2.0,,3.0,,0.0,,-1.0,69.0,-25.0,44.0,0.0,,,44.0,0.0,44.0,-0.7,,43.3,43.3,,644.924998,0.0672,0.0672,0.0672,645.609355,0.0672,0.0672,0.0672,
07/31/1998,385.9,,-157.9,,228.0,,-167.9,,,,,,60.1,-1.5,1.5,2.5,-1.0,0.0,,0.0,58.6,-21.4,37.2,0.0,,,37.2,0.0,37.2,-0.1,,37.1,37.1,,643.93125,0.0576,0.0576,0.0576,644.53125,0.0576,0.0576,0.0576,
10/31/1998,499.8,,-211.6,,288.2,,-180.6,,,,,,107.6,-1.7,1.7,3.2,-1.5,0.0,,0.0,105.9,-38.6,67.3,0.0,,,67.3,0.0,67.3,-0.4,,66.9,66.9,,643.725,0.103467,0.103467,0.103467,644.390625,0.103467,0.103467,0.103467,
01/31/1999,456.0,,-194.8,,261.2,,-182.7,,,,,,78.5,-0.8,2.5,2.5,,0.0,,-1.7,77.7,-28.4,49.3,0.0,,,49.3,0.0,49.3,0.0,,49.3,49.3,,642.75,0.0768,0.0768,0.0768,643.846875,0.0768,0.0768,0.0768,
04/30/1999,421.5,,-171.3,,250.2,,-174.4,,,,,,75.8,0.0,1.8,1.8,,0.0,,-1.8,75.8,-27.6,48.2,0.0,,,48.2,0.0,48.2,-0.1,,48.1,48.1,,642.24375,0.074667,0.074667,0.074667,643.134375,0.074667,0.074667,0.074667,
07/31/1999,383.8,,-152.5,,231.3,,-169.1,,,,,,62.2,-1.7,1.7,3.9,-2.2,0.0,,0.0,60.5,-22.1,38.4,0.0,,,38.4,0.0,38.4,0.0,0.0,38.4,38.4,,642.2625,0.059733,0.059733,0.059733,643.125,0.059733,0.059733,0.059733,
10/31/1999,566.3,,-244.8,,321.5,,-205.0,,,,,,116.5,-1.7,1.7,4.2,-2.5,0.0,,0.0,114.8,-41.9,72.9,0.0,,,72.9,0.0,72.9,0.0,0.0,72.9,72.9,,642.28125,0.113067,0.113067,0.113067,642.965625,0.113067,0.113067,0.113067,
01/31/2000,494.4,,-210.6,,283.8,,-196.7,,,,,,87.1,-0.8,0.8,3.4,-2.6,,,0.0,86.3,-31.5,54.8,,,,54.8,,54.8,,,54.8,54.8,,642.28125,0.085333,0.085333,0.085333,642.871875,0.085333,0.085333,0.085333,
04/30/2000,430.1,,-166.2,,263.9,,-181.7,,,,,,82.2,-0.8,3.5,3.5,,0.0,,-2.7,81.4,-29.5,51.9,0.0,,,51.9,0.0,51.9,0.0,0.0,51.9,51.9,,642.290625,0.081067,0.081067,0.081067,642.646875,0.081067,0.081067,0.081067,
07/31/2000,410.4,,-155.4,,255.0,,-187.1,,,,,,67.9,-0.9,0.9,4.0,-3.1,0.0,,0.0,67.0,-24.4,42.6,0.0,,,42.6,0.0,42.6,0.0,0.0,42.6,42.6,,642.346875,0.066133,0.066133,0.066133,642.73125,0.066133,0.066133,0.066133,
10/31/2000,646.8,,-234.1,,412.7,,-283.9,,,,,,128.8,-2.9,2.9,4.6,-1.7,0.0,,0.0,125.9,-45.8,80.1,0.0,,,80.1,0.0,80.1,0.0,0.0,80.1,80.1,,641.934375,0.1248,0.1248,0.1248,642.515625,0.1248,0.1248,0.1248,
01/31/2001,495.3,,-205.0,,290.3,,-199.5,,,,,,90.8,-2.3,2.3,4.3,-2.0,0.0,,0.0,88.5,-32.2,56.3,0.0,,,56.3,0.0,56.3,0.0,0.0,56.3,56.3,,641.8125,0.087467,0.087467,0.087467,643.115625,0.087467,0.087467,0.087467,
04/30/2001,444.3,,-176.3,,268.0,,-182.0,,,,,,86.0,-1.4,1.4,2.6,-1.2,0.0,,0.0,84.6,-30.5,54.1,0.0,,,54.1,0.0,54.1,0.0,,54.1,54.1,,641.803125,0.084267,0.084267,0.084267,642.95625,0.084267,0.084267,0.084267,
07/31/2001,422.2,,-173.8,,248.4,,-187.1,,,,,,61.3,-1.5,1.5,2.6,-1.1,0.0,,0.0,59.8,-20.6,39.2,0.0,,,39.2,0.0,39.2,0.0,0.0,39.2,39.2,,641.4,0.0608,0.0608,0.0608,642.721875,0.0608,0.0608,0.0608,
10/31/2001,575.8,,-246.1,,329.7,,-205.7,,,,,,124.0,-1.8,1.8,2.7,-0.9,0.0,,0.0,122.2,-42.1,80.1,0.0,,,80.1,0.0,80.1,0.0,0.0,80.1,80.1,,640.171875,0.1248,0.1248,0.1248,641.409375,0.1248,0.1248,0.1248,
01/31/2002,508.5,,-226.4,,282.1,,-195.5,,,,,,86.6,0.9,0.8,1.5,-0.7,0.0,,-1.7,87.5,-30.2,57.3,0.0,,,57.3,0.0,57.3,0.0,0.0,57.3,57.3,,640.246875,0.0896,0.0896,0.096,641.278125,0.0896,0.0896,0.096,
04/30/2002,460.3,,-186.9,,273.4,,-194.0,,,,,,79.4,-0.9,0.9,1.2,-0.3,0.0,,0.0,78.5,-27.1,51.4,0.0,,,51.4,0.0,51.4,0.0,0.0,51.4,51.4,,640.546875,0.08,0.08,0.090667,642.421875,0.08,0.08,0.090667,
07/31/2002,424.5,,-177.1,,247.4,,-192.5,,,,,,54.9,0.2,1.0,1.6,-0.6,0.0,,-1.2,55.1,-19.0,36.1,0.0,,,36.1,0.0,36.1,0.0,0.0,36.1,36.1,,641.025,0.056533,0.056533,0.071467,643.059375,0.056533,0.056533,0.071467,
10/31/2002,600.8,,-262.0,,338.8,,-209.8,,,,,,129.0,-5.2,0.7,1.3,-0.6,0.0,,4.5,123.8,-42.7,81.1,0.0,,,81.1,0.0,81.1,0.0,0.0,81.1,81.1,,641.30625,0.125867,0.125867,0.129067,643.05,0.125867,0.125867,0.129067,
01/31/2003,549.5,,-241.0,,308.5,,-207.9,,,,,,100.6,5.4,0.8,1.3,-0.5,0.0,,-6.2,106.0,-36.0,70.0,0.0,,,70.0,0.0,70.0,0.0,0.0,70.0,70.0,,641.4375,0.1088,0.1088,0.110933,642.825,0.1088,0.1088,0.110933,
04/30/2003,483.2,,-197.9,,285.3,,-191.8,,,,,,93.5,-5.4,2.5,3.8,-1.3,0.0,,2.9,88.1,-30.3,57.8,0.0,,,57.8,0.0,57.8,0.0,0.0,57.8,57.8,,598.125,0.097067,0.097067,0.097067,598.125,0.096,0.096,0.096,
07/31/2003,459.9,,-188.5,,271.4,,-205.0,,,,,,66.4,-19.3,5.0,5.4,-0.4,0.0,,14.3,47.1,-16.0,31.1,0.0,,,31.1,0.0,31.1,0.0,0.0,31.1,31.1,,568.21875,0.0544,0.0544,0.066133,570.515625,0.0544,0.0544,0.066133,
10/31/2003,627.1,,-262.3,,364.8,,-227.4,,,,,,137.4,-3.7,5.1,5.6,-0.5,0.0,,-1.4,133.7,-45.5,88.2,0.0,,,88.2,0.0,88.2,0.0,0.0,88.2,88.2,,568.66875,0.154667,0.154667,0.154667,571.134375,0.154667,0.154667,0.154667,
01/31/2004,593.9,,-249.0,,344.9,,-220.5,,,,,,124.4,-2.4,4.9,5.3,-0.4,0.0,,-2.5,122.0,-41.5,80.5,0.0,,,80.5,0.0,80.5,0.0,0.0,80.5,80.5,,568.992188,0.1408,0.1408,0.1408,572.409375,0.1408,0.1408,0.1408,
04/30/2004,532.1,,-215.2,,316.9,,-245.1,,,,,,71.8,6.4,,4.7,-0.7,0.0,,-10.4,78.2,-24.0,54.2,0.0,,,54.2,0.0,54.2,0.0,0.0,54.2,54.2,,568.992188,0.095147,0.095147,0.095147,568.992188,0.095147,0.095147,0.095147,
07/31/2004,399.3,,-145.9,,253.4,,-157.5,,,,,,95.9,-4.9,4.9,5.2,-0.3,0.0,,0.0,91.0,-31.2,59.8,8.6,,,51.2,0.0,51.2,0.0,0.0,51.2,51.2,,570.435938,0.0896,0.104533,0.104533,573.815625,0.0896,0.104533,0.104533,
10/31/2004,517.6,,-187.1,,330.5,,-187.0,,,,,,143.5,-4.3,4.7,5.1,-0.4,0.0,,-0.4,139.2,-45.8,93.4,-8.0,,,101.4,0.0,101.4,0.0,0.0,101.4,101.4,,570.642187,0.177067,0.162133,0.162133,573.829688,0.177067,0.162133,0.162133,
01/31/2005,479.3,,-174.3,,305.0,,-187.6,,,,,,117.4,71.5,2.0,5.0,-3.0,0.0,,-73.5,188.9,-64.5,124.4,29.4,,,95.0,0.0,95.0,0.0,0.0,95.0,95.0,-15.8,570.726562,0.1664,0.2176,0.189867,574.134375,0.1664,0.2176,0.189867,
04/30/2005,414.2,,-133.2,,281.0,,-193.4,,,,,,87.6,-7.0,,4.7,-3.3,0.0,,5.6,80.6,-23.1,62.2,1.5,,,56.0,0.0,60.7,0.0,0.0,60.7,60.7,,570.932813,0.106453,0.109013,0.109013,575.226562,0.1056,0.10816,0.10816,
07/31/2005,449.8,,-146.8,,303.0,,-168.9,,,,,,134.1,-2.6,2.6,4.5,-1.9,0.0,,0.0,131.5,-43.6,87.9,75.1,,,12.8,0.0,12.8,0.0,0.0,12.8,12.8,,571.617187,0.021333,0.1536,0.1536,577.317188,0.021333,0.151467,0.151467,
10/31/2005,550.4,,-193.0,,357.4,,-197.6,,,,,,159.8,-0.9,1.3,4.5,-3.2,0.0,,-0.4,158.9,-46.8,112.1,3.3,,,108.8,0.0,108.8,0.0,0.0,108.8,108.8,,571.95,0.189867,0.196267,0.196267,577.696875,0.187733,0.194133,0.194133,
01/31/2006,494.8,,-164.0,,330.8,,-165.5,,,,,,165.3,0.3,-0.3,4.3,-4.6,0.0,,0.0,165.6,-45.5,120.1,-0.4,,,120.5,0.0,120.5,0.0,0.0,120.5,120.5,,572.41875,0.21056,0.20992,0.17152,579.178125,0.208,0.20736,0.16896,
04/30/2006,585.1,,-262.1,,323.0,,-220.3,,,,,,102.7,-4.4,,4.7,-4.3,0.0,,4.0,98.3,-27.3,75.7,-2.7,,,73.7,0.0,78.4,0.0,0.0,78.4,78.4,,573.234375,0.136747,0.132053,0.128,580.265625,0.13504,0.130347,0.128,
07/31/2006,505.0,,-156.1,,348.9,,-206.6,,,,,,142.3,-1.1,1.1,5.8,-4.7,0.0,,0.0,141.2,-46.6,94.6,0.9,,,93.7,0.0,93.7,0.0,0.0,93.7,93.7,,574.748438,0.162133,0.164267,0.164267,581.559375,0.162133,0.162133,0.162133,
10/31/2006,582.1,,-199.5,,382.6,,-199.9,,,,,,182.7,-1.9,1.9,5.7,-3.8,0.0,,0.0,180.8,-56.1,124.7,0.9,,,123.8,0.0,123.8,0.0,0.0,123.8,123.8,,575.967188,0.215467,0.2176,0.2176,582.614062,0.213333,0.213333,0.213333,
04/30/2007,534.3,,-177.4,,356.9,,-245.0,,,,,,111.9,-12.0,10.4,14.3,-3.9,0.0,,1.6,99.9,-29.2,70.3,3.9,,,66.8,0.0,66.8,0.0,0.0,66.8,66.8,,576.75,0.1152,0.119467,0.145067,582.375,0.1152,0.119467,0.145067,
07/31/2007,587.1,,-196.1,,391.0,,-235.6,,,,,,155.4,-11.1,11.1,13.1,-2.0,0.0,,0.0,144.3,-48.9,95.4,0.1,,,95.3,0.0,95.3,0.0,0.0,95.3,95.3,,577.579688,0.164267,0.164267,0.164267,583.284375,0.164267,0.164267,0.164267,
10/31/2007,715.6,,-245.6,,470.0,,-257.4,,,,,,212.6,-12.2,12.2,14.4,-2.2,0.0,,0.0,200.4,-70.9,129.5,0.1,,,129.4,0.0,129.4,0.0,0.0,129.4,129.4,,578.020313,0.224,0.224,0.224,583.753125,0.221867,0.221867,0.221867,
01/31/2008,672.4,,-239.8,,432.6,,-251.0,,,,,,181.6,-9.1,9.1,11.0,-1.9,0.0,,0.0,172.5,-56.6,115.9,-0.1,,,116.0,0.0,116.0,0.0,0.0,116.0,116.0,,575.79375,0.200533,0.200533,0.200533,581.128125,0.200533,0.1984,0.1984,
04/30/2008,606.4,,-205.4,,401.0,,-265.6,,,,,,135.4,-9.0,9.0,10.9,-1.9,0.0,,0.0,126.4,-27.7,98.7,-0.4,,,99.1,0.0,99.1,0.0,0.0,99.1,99.1,-4.9,566.109375,0.174933,0.174933,0.1664,570.792188,0.1728,0.1728,0.164267,
07/31/2008,613.8,613.8,-233.0,233.0,380.8,0.0,-240.2,241.3,,,,-1.1,140.6,-7.5,7.5,9.2,-1.7,,,0.0,133.1,-44.9,88.2,0.0,0.0,0.0,88.2,0.0,88.2,0.0,0.0,88.2,88.2,0.0,705.95625,0.125867,0.125867,0.125867,711.58125,0.123733,0.123733,0.123733,
10/31/2008,737.9,737.9,-271.2,271.2,466.7,0.0,-245.0,249.9,,,,-4.9,221.7,-7.9,7.9,9.6,-1.7,,,0.0,213.8,-70.6,143.2,0.0,0.0,0.0,143.2,0.0,143.2,0.0,0.0,143.2,143.2,0.0,564.97875,0.253333,0.253333,0.253333,568.84125,0.250667,0.250667,0.250667,
01/31/2009,592.4,592.4,-221.8,221.8,370.6,0.0,-193.4,200.1,,,,-6.7,177.2,-8.1,8.1,9.4,-1.3,,,0.0,169.1,-45.7,123.4,0.0,0.0,0.0,123.4,0.0,123.4,0.0,0.0,123.4,123.4,0.0,564.54,0.218667,0.218667,0.218667,567.5175,0.216,0.216,0.216,
04/30/2009,537.0,537.0,-178.4,178.4,358.6,0.0,-237.1,239.1,,,,-2.0,121.5,-7.5,7.5,8.8,-1.3,,,0.0,114.0,-34.4,79.6,0.0,0.0,0.0,79.6,0.0,79.6,0.0,0.0,79.6,87.13675,7.53675,562.6875,0.141333,0.141333,0.154858,565.25625,0.141333,0.141333,0.154667,
07/31/2009,570.8,570.8,-190.7,190.7,380.1,0.0,-188.1,193.2,,,,-5.1,192.0,-7.1,7.1,8.1,-1.0,,,0.0,184.9,-63.5,121.4,0.0,0.0,0.0,121.4,0.0,121.4,0.0,0.0,121.4,121.4,0.0,561.015,0.216,0.216,0.216,563.51625,0.216,0.216,0.216,
10/31/2009,698.8,698.8,-255.8,255.8,443.0,0.0,-217.4,217.2,,,,0.2,225.6,-7.4,7.4,7.8,-0.4,,,0.0,218.2,-70.9,147.3,0.0,0.0,0.0,147.3,0.0,147.3,0.0,0.0,147.3,147.3,0.0,554.97,0.264,0.264,0.264,557.6025,0.264,0.264,0.264,
01/31/2010,637.4,637.4,-226.5,226.5,410.9,0.0,-237.0,223.5,,,,13.5,173.9,-7.1,7.1,7.6,-0.5,,,0.0,166.8,-58.9,107.9,0.0,0.0,0.0,107.9,0.0,107.9,0.0,0.0,107.9,118.22794,10.32794,550.3425,0.194667,0.194667,0.214826,553.2825,0.194667,0.194667,0.213333,
04/30/2010,561.9,561.9,-184.6,184.6,377.3,0.0,-258.8,255.4,,,,3.4,118.5,-6.3,6.3,7.4,-1.1,,,0.0,112.2,-39.5,72.7,0.0,0.0,0.0,72.7,0.0,72.7,0.0,0.0,72.7,72.7,0.0,550.2375,0.130667,0.130667,0.130667,553.27875,0.130667,0.130667,0.130667,
07/31/2010,569.4,569.4,-190.6,190.6,378.8,0.0,-206.1,208.2,,,,-2.1,172.7,-6.2,6.2,6.7,-0.5,,,0.0,166.5,-55.1,111.4,0.0,0.0,0.0,111.4,0.0,111.4,0.0,0.0,111.4,111.4,0.0,549.6375,0.202667,0.202667,0.202667,552.69375,0.202667,0.202667,0.202667,
