Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/2013,1858.485754,1867.0,1858.0,,2.839612,2.593111,1.046825,0.73,0.73,0.73,0.73,0.73,0.73,0.195,0.89774,0.89774,3.729918,18.704475,13.261872,
06/30/2013,1844.060332,1853.0,1843.0,,2.883342,2.654368,1.070537,0.76,0.76,0.76,0.76,0.76,0.76,0.23,2.630494,2.630494,3.58882,18.94027,13.481663,
09/30/2013,1831.656496,1843.0,1832.0,,2.862991,2.639192,1.076419,0.76,0.76,0.76,0.76,0.76,0.76,0.23,1.168668,1.168668,6.341255,19.313665,13.826282,
12/31/2013,1824.748468,1832.0,1821.0,,2.868753,2.654036,1.029105,0.76,0.76,0.76,0.76,0.76,0.76,0.23,1.531576,1.531576,4.645572,19.92439,14.414589,
03/31/2014,1821.278151,1828.0,1818.0,,2.821782,2.617162,1.049505,0.73,0.73,0.73,0.73,0.73,0.73,0.23,1.524752,1.524752,4.067473,20.380193,14.885151,
06/30/2014,1808.815204,1821.0,1811.0,,3.032027,2.834346,1.135284,0.79,0.79,0.936554,0.78,0.78,0.927776,0.245,0.614025,0.614025,6.985788,20.877755,15.157436,
09/30/2014,1794.843008,1807.0,1798.0,,2.947164,2.74416,1.117353,0.78,0.78,0.78,0.78,0.78,0.78,0.245,0.323693,0.323693,3.44487,21.285984,14.188428,
12/31/2014,1785.866708,1796.0,1787.0,,3.062115,2.86178,1.131505,0.79,0.79,0.813906,0.79,0.79,0.809182,0.245,0.484611,0.484611,5.965731,21.582238,15.863446,
03/31/2015,1780.00458,1789.0,1781.0,,2.92813,2.724312,1.07973,0.77,0.77,0.77,0.76,0.76,0.76,0.245,0.983156,0.983156,7.905598,22.101629,16.401643,
06/30/2015,1766.926169,1779.0,1771.0,,3.015246,2.816488,1.143422,0.8,0.8,0.8,0.8,0.8,0.8,0.255,0.929418,0.929418,10.144736,22.412368,16.68604,
09/30/2015,1753.594629,1766.0,1758.0,,3.096132,2.897611,1.158703,0.81,0.81,0.81,0.81,0.81,0.81,0.255,1.623436,1.623436,5.959188,22.889555,17.103155,
12/31/2015,1745.190941,1754.0,1747.0,,3.145965,2.953062,1.170578,0.8,0.8,0.8,0.8,0.8,0.8,0.255,1.448769,1.448769,6.387267,23.175115,17.331055,
03/31/2016,1732.00639,1743.0,1737.0,,3.091537,2.869315,1.096718,0.77,0.77,0.77,0.76,0.76,0.76,0.255,0.725964,0.725964,6.340046,23.711806,17.829611,
06/30/2016,1718.749608,1731.0,1725.0,,3.364638,3.128696,1.204638,0.83,0.83,0.83,0.83,0.83,0.83,0.255,0.824928,0.824928,8.167565,24.264151,18.355786,
09/30/2016,1704.829156,1716.0,1710.0,,3.371345,3.121637,1.217544,0.84,0.84,0.84,0.84,0.84,0.84,0.28,0.323977,0.323977,13.88057,24.678719,18.746746,
12/31/2016,1696.912157,1705.0,1700.0,,3.414706,3.168235,1.2,0.82,0.82,0.82,0.82,0.82,0.82,0.28,1.234118,1.234118,9.255046,24.522189,18.596131,
03/31/2017,1691.774472,1701.0,1694.0,,3.336482,3.09268,1.171783,0.82,0.82,0.82,0.82,0.82,0.82,0.28,1.883117,1.883117,12.010466,24.94245,19.020266,
06/30/2017,1678.937067,1690.0,1684.0,,3.483967,3.204869,1.225059,0.85,0.85,0.85,0.85,0.85,0.85,0.28,0.943587,0.943587,17.251391,25.444075,19.490903,
09/30/2017,1666.767135,1678.0,1672.0,,3.614833,3.299043,1.29067,0.89,0.89,0.89,0.88,0.88,0.88,0.3,1.113636,1.113636,12.323257,25.87164,19.893001,
12/31/2017,1655.645511,1664.0,1659.0,,3.676914,3.342375,0.790235,0.97,0.97,0.97,0.97,0.97,0.97,0.3,-0.101869,-0.101869,11.780904,26.236897,20.186688,
03/31/2018,1648.977829,1657.0,1652.0,,3.670097,3.292978,1.237288,0.97,0.97,0.97,0.96,0.96,0.96,0.3,0.868039,0.868039,11.671473,26.432132,20.33866,
06/30/2018,1636.0,1646.0,1642.0,,3.874543,3.417174,1.33922,1.02,1.02,1.02,1.02,1.02,1.02,0.3,1.982339,1.982339,11.626528,27.022616,20.912592,
09/30/2018,1623.053335,1633.0,1629.0,,4.015347,3.480049,1.400859,1.06,1.06,1.06,1.06,1.06,1.06,0.37,1.979742,1.979742,12.372976,27.232007,20.974049,
12/31/2018,1608.334721,1618.0,1615.0,,4.216099,3.59195,1.333127,1.1,1.1,1.074303,1.1,1.1,1.074042,0.37,1.640867,1.640867,13.338641,27.887852,21.688893,
03/31/2019,1599.0,1605.0,1602.0,,4.146067,3.464419,1.302122,1.01,1.01,1.01,1.0,1.0,1.0,0.37,0.808989,0.808989,11.328956,28.693558,22.294559,
06/30/2019,1584.0,1592.0,1590.0,,4.365409,3.644654,1.432075,1.09,1.09,1.09,1.09,1.09,1.09,0.37,0.383019,0.383019,10.689394,29.505682,23.034091,
09/30/2019,1571.142815,1578.0,1575.0,,4.476825,3.742857,1.513651,1.16,1.16,1.16,1.15,1.15,1.15,0.42,1.933968,1.933968,9.720313,30.13157,23.563739,
12/31/2019,1534.155236,1558.0,1556.0,,4.300129,3.626607,1.187018,0.91,0.91,0.989717,0.9,0.9,0.984724,0.42,-0.039846,-0.039846,14.604128,29.773389,23.038738,
03/31/2020,1506.0,1519.0,1518.0,,4.374835,3.786561,0.947958,0.72,0.72,0.72,0.72,0.72,0.72,0.42,1.550725,1.550725,31.079017,30.116866,23.092961,
06/30/2020,1506.0,1507.0,1506.0,,4.173971,3.860558,0.503984,0.41,0.41,0.41,0.41,0.41,0.41,0.42,-0.566401,-0.566401,34.788845,30.328021,23.342629,
09/30/2020,,,,,,,,0.829,0.829,0.785,0.829,0.829,0.785,0.42,0.745,,,30.984,,
12/31/2020,,,,,,,,0.708,0.708,0.672,0.708,0.708,0.672,0.42,0.682,,,31.223,,
