Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2004,1773.900024,171.992004,171.992004,0.0,840.156982,840.156982,,,0.0,0.0,0.0,0.0,0.0,71.402,,,,,1083.550049,140.854996,319.384003,-178.529007,16.504999,,,532.984009,390.290009,390.290009,0.0,142.694,690.344004,,207.468994,207.468994,,,,0.895,0.895,0.0,0.0,,424.242024,,,424.242024,632.606018,19.017,19.017,0.0,0.0,,191.095993,,,191.095993,210.112993,842.719011,0.0,215.552994,,,0.0,760.226013,-50.163025,925.615982,5.56,931.175982,1773.894993,
06/30/2004,1798.339966,173.302002,173.302002,0.0,844.606995,844.606995,,,0.0,0.0,0.0,0.0,0.0,75.634003,,,,,1093.540039,140.169998,315.290009,-175.119995,19.030001,,,545.593018,390.290985,390.290985,0.0,155.302032,704.793016,,194.112,194.112,,,,1.91,1.91,0.0,0.0,,423.861973,,,423.861973,619.883972,24.993999,24.993999,0.0,0.0,,190.804001,,,190.804001,215.798,835.681973,0.0,217.878006,,,0.0,790.005005,-50.848022,957.034988,5.619,962.653988,1798.335961,
09/30/2004,2071.044,100.075,100.075,0.0,902.444,902.444,,,0.0,0.0,0.0,0.0,0.0,80.994,,,,,1083.513,151.182,364.484,-213.302,35.563,,,800.786,547.601,547.601,0.0,253.185,987.531,,195.918,195.918,,,,1.257,1.257,0.0,0.0,,488.739,,,488.739,685.914,78.758,78.758,0.0,0.0,,295.689,,,295.689,374.447,1060.361,0.0,231.262,,,0.0,820.468,-46.703,1005.027,5.656,1010.683,2071.044,
12/31/2004,2206.427002,168.731003,168.731003,0.0,964.112976,964.112976,,,0.0,0.0,0.0,0.0,0.0,84.151001,,,,,1216.994995,152.542007,377.898987,-225.356995,,,,836.890015,547.642029,547.642029,0.0,289.247986,989.432022,,237.283005,237.283005,,,,1.532,1.532,0.0,0.0,,520.570982,,,520.570982,759.385986,112.140999,112.140999,0.0,0.0,,289.63501,,,289.63501,401.776009,1161.161995,0.0,233.610992,,,0.0,851.059998,-45.296997,1039.373993,5.891,1045.264993,2206.426988,
03/31/2005,2251.46,155.143,155.143,,1020.525,1020.525,,,,,,,,86.3,,,,,1261.968,156.213,378.411,-222.198,,,,833.279,547.825,547.825,0.0,285.454,989.492,,226.105,226.105,,,,11.982,,,,,526.089,,,526.089,764.176,109.312,,,,,281.237,,,281.237,390.549,1154.725,,256.141,,,0.0,880.48,-46.093,1090.528,6.207,1096.735,2251.46,
06/30/2005,2309.626953,201.740005,201.740005,0.0,1044.256958,1044.256958,,,0.0,0.0,0.0,0.0,0.0,86.387001,,,,,1332.384033,155.218002,372.058014,-216.839996,,,,822.025024,547.885986,547.885986,0.0,274.139038,977.243027,,253.697998,253.697998,,,,11.373,11.373,0.0,0.0,,524.533006,,,524.533006,789.604004,103.199997,103.199997,0.0,0.0,,270.277008,,,270.277008,373.477005,1163.081009,0.0,272.151001,,,0.0,920.039001,-52.078003,1140.112,6.434,1146.546,2309.627008,
09/30/2005,2378.859,239.849,239.849,0.0,1029.923,1029.923,,,0.0,0.0,0.0,0.0,0.0,67.659,,,,,1337.431,154.971,385.946,-230.975,0.0,,,886.457,547.909,547.909,0.0,338.548,1041.428,,257.013,257.013,,,,6.351,6.351,0.0,0.0,,521.731,,,521.731,785.095,89.632,89.632,0.0,0.0,,331.797,,,331.797,421.429,1206.524,0.0,413.065,,,0.0,850.065,-97.35,1165.78,6.555,1172.335,2378.859,
12/31/2005,2498.801025,271.161987,271.161987,0.0,1120.979004,1120.979004,,,0.0,0.0,0.0,0.0,0.0,69.042,,,,,1461.182983,155.016998,393.669006,-238.651993,,,,882.601013,549.835022,549.835022,0.0,332.765991,1037.618011,,312.005005,312.005005,,,,9.074,9.074,0.0,0.0,,531.066014,,,531.066014,852.14502,93.07,93.07,0.0,0.0,,327.209015,,,327.209015,420.279015,1272.424034,0.0,432.18399,,,0.0,891.643005,-104.14502,1219.681976,6.695,1226.376976,2498.801011,
03/31/2006,2671.491,367.446,367.446,0.0,1187.453,1187.453,,,0.0,0.0,0.0,0.0,0.0,71.381,,,,,1626.28,159.621,409.208,-249.587,,,,885.59,553.272,553.272,0.0,332.318,1045.211,,357.773,357.773,,,,11.732,11.732,0.0,0.0,,583.889,,,583.889,953.394,100.435,100.435,0.0,0.0,,329.264,,,329.264,429.699,1383.093,0.0,455.738,,,0.0,928.089,-102.181,1281.646,6.752,1288.398,2671.491,
06/30/2006,2814.599,339.551,339.551,0.0,1349.834,1349.834,,,0.0,0.0,0.0,0.0,0.0,77.322,,,,,1766.707,167.293,426.582,-259.289,,,,880.599,554.865,554.865,0.0,325.734,1047.892,,399.158,399.158,,,,11.204,11.204,0.0,0.0,,621.044,,,621.044,1031.406,97.309,97.309,0.0,0.0,,348.129,,,348.129,445.438,1476.844,0.0,462.256,,,0.0,967.097,-98.516,1330.837,6.918,1337.755,2814.599,
09/30/2006,2853.884,434.067,434.067,,1304.262,1304.262,,,,,,,,79.632,,,,,1817.961,171.276,439.39,-268.114,,,,864.647,554.986,554.986,0.0,309.661,1035.923,,397.007,397.007,,,,14.474,14.474,0.0,0.0,,629.714,,,629.714,1041.195,77.673,77.673,0.0,0.0,,304.531,,,304.531,382.204,1423.399,,476.901,,,0.0,1023.968,-77.655,1423.214,7.271,1430.485,2853.884,
12/31/2006,2972.429932,484.513,484.513,0.0,1347.953003,1347.953003,,,0.0,0.0,0.0,0.0,0.0,79.431999,,,,,1911.897949,178.380997,457.615997,-279.234985,,,,882.151001,575.447998,575.447998,0.0,306.703003,1060.531998,,358.006989,358.006989,,,,0.0,0.0,0.0,0.0,,698.416962,,,698.416962,1056.42395,95.361,95.361,0.0,0.0,,313.764008,,,313.764008,409.125008,1465.548958,0.0,492.119995,,,0.0,1084.855957,-78.115967,1498.859985,8.021,1506.880985,2972.429943,
03/31/2007,3027.278,480.877,480.877,0.0,1381.937,1381.937,,,0.0,0.0,0.0,0.0,0.0,85.711,,,,,1948.525,185.245,474.281,-289.036,,,,893.508,583.348,583.348,0.0,310.16,1078.753,,315.736,315.736,,,,0.0,0.0,0.0,0.0,,753.905,,,753.905,1069.641,69.65,69.65,0.0,0.0,,308.58,,,308.58,378.23,1447.871,0.0,521.806,,,0.0,1133.828,-76.37,1579.264,0.143,1579.407,3027.278,
06/30/2007,3174.553,473.114,473.114,0.0,1457.255,1457.255,,,0.0,0.0,0.0,0.0,0.0,98.369,,,,,2028.738,189.54,491.735,-302.195,,,,956.275,619.534,619.534,0.0,336.741,1145.815,,311.467,311.467,,,,0.0,0.0,0.0,0.0,,797.68,,,797.68,1109.147,65.602,65.602,0.0,0.0,,325.079,,,325.079,390.681,1499.828,0.0,551.22,,,0.0,1191.54,-68.181,1674.579,0.146,1674.725,3174.553,
09/30/2007,3389.421,613.352,613.352,0.0,1532.602,1532.602,,,0.0,0.0,0.0,0.0,0.0,132.124,,,,,2278.078,192.489,516.761,-324.272,,,,918.854,626.686,626.686,0.0,292.168,1111.343,,376.483,376.483,,,,0.529,0.529,0.0,0.0,,899.422,,,899.422,1276.434,40.45,40.45,0.0,0.0,,228.824,,,228.824,269.274,1545.708,0.0,580.69,,,0.0,1272.352,-9.38,1843.662,0.051,1843.713,3389.421,
12/31/2007,3667.418,398.78,398.78,0.0,1747.257,1747.257,,,0.0,0.0,0.0,0.0,0.0,141.323,,,,,2287.36,212.463,562.198,-349.735,,,,1167.595,803.282,803.282,0.0,364.313,1380.058,,371.033,371.033,,,,0.465,0.465,0.0,0.0,,994.684,,,994.684,1366.182,36.523,36.523,0.0,0.0,,273.875,,,273.875,310.398,1676.58,0.0,655.014,,,0.0,1340.418,-4.652,1990.78,0.058,1990.838,3667.418,
03/31/2008,3876.97,392.512,392.512,0.0,1884.436,1884.436,,,0.0,0.0,0.0,0.0,0.0,168.328,,,,,2445.276,223.925,587.775,-363.85,,,,1207.769,838.141,838.141,0.0,369.628,1431.694,,381.76,381.76,,,,0.431,0.431,0.0,0.0,,1067.589,,,1067.589,1449.78,32.626,32.626,0.0,0.0,,280.838,,,280.838,313.464,1763.244,0.0,692.089,,,0.0,1418.062,-1.104,2109.047,4.679,2113.726,3876.97,
06/30/2008,4021.678,536.223,536.223,0.0,1881.164,1881.164,,,0.0,0.0,0.0,0.0,0.0,158.015,,,,,2575.402,250.605,623.266,-372.661,,,,1195.671,864.231,864.231,0.0,331.44,1446.276,,406.422,406.422,,,,1.031,1.031,0.0,0.0,,1071.175,,,1071.175,1478.628,38.387,38.387,0.0,0.0,,265.965,,,265.965,304.352,1782.98,0.0,729.383,,,0.0,1506.483,-3.055,2232.811,5.887,2238.698,4021.678,
09/30/2008,4278.238,604.42,604.42,0.0,1957.773,1957.773,,,0.0,0.0,0.0,0.0,0.0,188.041,,,,,2750.234,256.14,631.04,-374.9,,,,1271.864,924.06,924.06,0.0,347.804,1528.004,,467.888,467.888,,,,0.966,0.966,0.0,0.0,,1108.143,,,1108.143,1576.997,55.675,55.675,0.0,0.0,,394.241,,,394.241,449.916,2026.913,0.0,753.744,,,0.0,1620.673,-129.27,2245.147,6.178,2251.325,4278.238,
12/31/2008,4300.332,787.866,787.866,0.0,993.011,993.011,0.0,816.5,0.0,0.0,0.0,0.0,0.0,206.071,,,,65.34,2803.448,247.751,615.959,-368.208,0.0,,,1249.133,921.678,921.678,0.0,327.455,1496.884,,1252.451,412.463,79.963,,760.025,2.337,2.337,,,,300.135,0.0,0.0,0.0,1554.923,40.026,40.026,,,,345.207,,,345.207,385.233,1940.156,0.0,771.848,123.047,648.801,0.0,1736.085,-153.699,2354.234,5.942,2360.176,4300.332,
03/31/2009,4181.855,772.652,772.652,0.0,935.494,935.494,0.0,779.0,0.0,0.0,0.0,0.0,0.0,203.862,,,,62.918,2691.008,244.209,620.899,-376.69,,,,1246.638,921.26,921.26,0.0,325.378,1490.847,,1093.387,363.326,21.399,,708.662,1.667,1.667,,,,238.942,,,0.0,1333.996,24.975,24.975,,,,339.864,,,339.864,364.839,1698.835,0.0,790.654,123.443,667.211,0.0,1844.551,-158.008,2477.197,5.823,2483.02,4181.855,
06/30/2009,4425.536,1059.47,1059.47,0.0,880.398,880.398,0.0,747.0,0.0,0.0,0.0,0.0,0.0,206.192,,,,67.655,2893.06,243.431,643.777,-400.346,0.0,,,1289.045,922.197,922.197,0.0,366.848,1532.476,,1126.018,350.35,49.157,,726.511,34.53,34.53,,,,265.783,,,0.0,1426.331,13.275,13.275,,,,365.641,,,365.641,378.916,1805.247,0.0,809.066,123.904,685.162,0.0,1938.226,-132.642,2614.65,5.639,2620.289,4425.536,
10/02/2009,4428.614,1033.619,1033.619,0.0,848.961,848.961,0.0,738.2,0.0,0.0,0.0,0.0,0.0,197.669,,,,80.603,2818.449,240.35,658.083,-417.733,111.025,108.895,2.13,1258.79,987.301,929.842,57.459,271.489,1610.165,,1026.257,340.651,6.497,0.0,679.109,17.495,17.495,0.0,0.0,,252.149,0.0,,0.0,1295.901,0.737,0.737,0.0,0.0,,500.501,0.0,310.062,190.439,501.238,1797.139,0.0,828.09,124.23,703.86,0.0,2009.338,-211.515,2625.913,5.562,2631.475,4428.614,
01/01/2010,4680.536,1055.038,1055.038,0.0,809.66,809.66,0.0,696.6,0.0,0.0,0.0,0.0,0.0,211.574,,,,93.937,2772.872,221.575,645.527,-423.952,0.0,,,1686.089,1133.309,1133.309,0.0,552.78,1907.664,,1060.021,338.269,37.193,,684.559,113.459,113.459,,,,276.832,,,0.0,1450.312,0.628,0.628,,,,506.182,,,506.182,506.81,1957.122,0.0,842.741,124.511,718.23,0.0,2081.354,-206.207,2717.888,5.526,2723.414,4680.536,
04/02/2010,4650.822,839.057,839.057,0.0,857.015,857.015,0.0,794.825,0.0,0.0,0.0,0.0,0.0,219.433,,,,90.989,2710.33,223.776,670.348,-446.572,0.0,,,1716.716,1125.591,1125.591,0.0,591.125,1940.492,,1019.442,316.308,7.331,0.0,695.803,95.579,95.579,,,,237.685,,,0.0,1352.706,0.561,0.561,,,,485.268,,,485.268,485.829,1838.535,0.0,860.107,124.905,735.202,0.0,2156.895,-210.308,2806.694,5.593,2812.287,4650.822,
07/02/2010,4660.776,941.68,941.68,0.0,836.148,836.148,0.0,776.898,0.0,0.0,0.0,0.0,0.0,218.475,,,,89.967,2773.201,220.153,667.749,-447.596,0.0,,,1667.422,1118.195,1118.195,0.0,549.227,1887.575,,1069.212,284.999,0.0,,784.213,93.61,93.61,,,,203.876,,,0.0,1366.698,0.517,0.517,,,,475.769,,,475.769,476.286,1842.984,0.0,878.235,125.623,752.612,0.0,2174.378,-240.613,2812.0,5.792,2817.792,4660.776,
10/01/2010,4683.917,938.842,938.842,0.0,818.761,818.761,0.0,793.918,0.0,0.0,0.0,0.0,0.0,215.521,,,,97.823,2767.042,215.032,682.111,-467.079,214.692,209.898,4.794,1487.151,1218.934,1118.889,100.045,268.217,1916.875,,965.155,303.877,0.0,0.0,661.278,79.399,79.399,0.0,0.0,,194.899,0.0,,0.0,1239.453,0.509,0.509,0.0,0.0,,579.027,0.0,396.28,182.747,579.536,1818.989,0.0,893.423,125.909,767.514,0.0,2251.366,-285.741,2859.048,5.88,2864.928,4683.917,
12/31/2010,4906.636,1039.683,1039.683,0.0,830.105,830.105,0.0,733.339,0.0,0.0,0.0,0.0,0.0,234.082,,,,115.716,2837.209,207.092,689.909,-482.817,0.0,,,1862.335,1161.262,1161.262,0.0,701.073,2069.427,,974.07,283.083,30.687,,660.3,70.587,70.587,,,,210.268,,,0.0,1254.925,11.837,11.837,,,,684.963,,,684.963,696.8,1951.725,0.0,911.448,126.265,785.183,0.0,2317.182,-281.271,2947.359,7.552,2954.911,4906.636,
03/30/2011,5637.613,747.911,747.911,0.0,936.237,936.237,0.0,973.805,0.0,0.0,0.0,0.0,0.0,275.561,,,,148.514,2933.514,234.548,756.066,-521.518,0.0,,,2469.551,1731.661,1731.661,0.0,737.89,2704.099,,1140.991,306.026,19.678,,815.287,54.538,54.538,,,,290.795,,,0.0,1486.324,379.696,379.696,,,,722.139,,,722.139,1101.835,2588.159,0.0,938.519,126.754,811.765,0.0,2386.861,-284.571,3040.809,8.645,3049.454,5637.613,
07/01/2011,6039.317,773.819,773.819,0.0,1070.806,1070.806,0.0,1031.831,0.0,0.0,0.0,0.0,0.0,248.27,,,,131.376,3124.726,292.87,775.156,-482.286,0.0,,,2621.721,1744.255,1744.255,0.0,877.466,2914.591,,1300.008,330.335,35.488,,934.185,548.743,548.743,,,,281.064,,,0.0,2129.815,2.455,2.455,,,,753.869,,,753.869,756.324,2886.139,0.0,968.101,127.472,840.629,0.0,2470.018,-296.276,3141.843,11.335,3153.178,6039.317,
09/30/2011,6199.226,905.633,905.633,0.0,1016.792,1016.792,0.0,996.516,0.0,0.0,0.0,0.0,0.0,261.15,,,,127.732,3180.091,284.633,761.28,-476.647,192.532,185.59,6.942,2541.97,2131.774,1872.768,259.006,410.196,3019.135,,1325.756,351.299,37.166,0.0,937.291,566.031,566.031,0.0,0.0,,276.739,0.0,,0.0,2168.526,2.042,2.042,0.0,0.0,,705.273,0.0,419.324,285.949,707.315,2875.841,0.0,986.245,127.785,858.46,0.0,2564.281,-237.538,3312.988,10.397,3323.385,6199.226,
12/30/2011,6126.275,959.237,959.237,0.0,1071.28,1071.28,0.0,898.071,0.0,0.0,0.0,0.0,0.0,229.933,,,,116.214,3158.521,291.429,784.982,-493.553,0.0,,,2676.325,1780.745,1780.745,0.0,895.58,2967.754,,1191.19,307.055,62.35,,821.785,535.724,535.724,,,,296.431,,,0.0,2023.345,0.0,0.0,,,,650.187,,,650.187,650.187,2673.532,0.0,1014.481,128.384,886.097,0.0,2648.454,-223.756,3439.179,13.564,3452.743,6126.275,
03/30/2012,6331.77,921.507,921.507,0.0,1015.465,1015.465,0.0,1063.325,0.0,0.0,0.0,0.0,0.0,264.925,,,,129.427,3265.222,297.403,807.623,-510.22,0.0,,,2769.145,1877.585,1877.585,0.0,891.56,3066.548,,1318.252,345.656,7.162,,965.434,255.778,255.778,,,,254.941,,,0.0,1828.971,285.385,285.385,,,,654.999,,,654.999,940.384,2769.355,0.0,1044.411,128.911,915.5,0.0,2718.508,-217.505,3545.414,17.001,3562.415,6331.77,
06/29/2012,6482.567,898.588,898.588,0.0,1129.415,1129.415,0.0,1030.918,0.0,0.0,0.0,0.0,0.0,246.548,,,,108.411,3305.469,311.311,822.485,-511.174,0.0,,,2865.787,1993.09,1993.09,0.0,872.697,3177.098,,1333.702,345.34,33.6,,954.762,1.8,1.8,,,,235.674,,,0.0,1571.176,510.645,510.645,,,,701.867,,,701.867,1212.512,2783.688,0.0,1064.803,129.655,935.148,0.0,2812.306,-220.423,3656.686,42.193,3698.879,6482.567,
09/28/2012,6839.433,1032.457,1032.457,0.0,1193.5,1193.5,0.0,1110.008,0.0,0.0,0.0,0.0,0.0,276.112,,,,133.743,3612.077,331.131,856.058,-524.927,198.376,187.248,11.128,2697.849,2010.34,2010.34,0.0,687.509,3227.356,,1483.777,376.694,45.114,0.0,1061.969,0.0,0.0,0.0,0.0,,263.275,41.342,,0.0,1747.052,528.26,528.26,0.0,0.0,,796.338,0.0,474.555,280.441,1324.598,3071.65,0.0,1083.919,129.936,953.983,0.0,2920.441,-281.887,3722.473,45.31,3767.783,6839.433,
12/28/2012,6936.678,1241.745,1241.745,0.0,1163.207,1163.207,0.0,1016.559,0.0,0.0,0.0,0.0,0.0,273.861,,,,131.046,3695.372,340.956,873.882,-532.926,0.0,,,2900.35,2011.523,2011.523,0.0,888.827,3241.306,,1449.511,343.569,67.789,,1038.153,5.124,5.124,,,,296.165,,,0.0,1750.8,513.113,513.113,,,,795.833,,,795.833,1308.946,3059.746,0.0,1103.064,130.24,972.824,0.0,3017.617,-291.605,3829.076,47.856,3876.932,6936.678,
03/29/2013,6871.731,1166.207,1166.207,0.0,1143.753,1143.753,0.0,1091.73,0.0,0.0,0.0,0.0,0.0,239.811,,,,123.274,3641.501,358.846,883.093,-524.247,0.0,,,2871.384,2005.235,2005.235,0.0,866.149,3230.23,,1392.869,350.777,3.759,,1038.333,3.6,3.6,,,,257.775,,,0.0,1654.244,447.213,447.213,,,,772.248,,,772.248,1219.461,2873.705,0.0,1157.914,130.72,1027.194,0.0,3085.322,-287.689,3955.547,42.479,3998.026,6871.731,
06/28/2013,7049.749,1295.517,1295.517,0.0,1186.261,1186.261,0.0,1086.88,0.0,0.0,0.0,0.0,0.0,231.599,,,,124.076,3800.257,361.266,883.732,-522.466,0.0,,,2888.226,2015.371,2015.371,0.0,872.855,3249.492,,1431.841,344.524,4.746,,1082.571,12.275,12.275,,,,289.207,,,0.0,1733.323,432.701,432.701,,,,761.884,,,761.884,1194.585,2927.908,0.0,1201.33,131.41,1069.92,0.0,3190.981,-300.705,4091.606,30.235,4121.841,7049.749,
09/27/2013,7274.144,1256.405,1256.405,0.0,1389.278,1389.278,0.0,1109.931,0.0,0.0,0.0,0.0,0.0,283.944,,,,152.858,4039.558,379.296,919.17,-539.874,206.471,194.782,11.689,2648.819,2240.735,2022.831,217.904,408.084,3234.586,,1519.739,457.893,80.003,,981.843,22.783,22.783,0.0,0.0,,345.097,57.581,,0.0,1887.619,415.086,415.086,0.0,0.0,,723.104,0.0,416.707,248.816,1138.19,3025.809,0.0,1216.263,131.639,1084.624,0.0,3300.961,-304.127,4213.097,35.238,4248.335,7274.144,
12/27/2013,8441.152,1011.236,1011.236,0.0,1576.911,1576.911,0.0,1053.776,0.0,0.0,0.0,0.0,0.0,302.321,,,,170.242,3944.244,468.335,1110.023,-641.688,0.0,,,4028.573,3348.141,2778.981,569.16,680.432,4496.908,,1659.116,406.63,63.705,,1188.781,53.075,53.075,,,,449.928,,,0.0,2162.119,1041.48,1041.48,,,,876.474,,,876.474,1917.954,4080.073,0.0,1243.143,131.863,1111.28,0.0,3394.616,-314.766,4322.993,38.086,4361.079,8441.152,
03/28/2014,8236.049,691.256,691.256,0.0,1368.162,1368.162,0.0,1291.713,0.0,0.0,0.0,0.0,0.0,297.642,,,,163.109,3648.773,471.902,1133.185,-661.283,0.0,,,4115.374,2910.998,2910.998,0.0,1204.376,4587.276,,1540.116,321.388,4.344,,1214.384,64.183,64.183,,,,378.504,,,0.0,1982.803,932.154,932.154,,,,857.258,,,857.258,1789.412,3772.215,0.0,1278.373,132.179,1146.194,0.0,3460.619,-319.513,4419.479,44.355,4463.834,8236.049,
06/27/2014,8332.579,772.613,772.613,0.0,1350.511,1350.511,0.0,1317.215,0.0,0.0,0.0,0.0,0.0,312.777,,,,164.821,3753.116,455.626,1133.436,-677.81,0.0,,,4123.837,2938.686,2938.686,0.0,1185.151,4579.463,,1761.607,421.132,20.823,,1319.652,41.351,41.351,,,,366.98,,,0.0,2169.938,789.416,789.416,,,,840.567,,,840.567,1629.983,3799.921,0.0,1300.231,133.01,1167.221,0.0,3504.788,-303.992,4501.027,31.631,4532.658,8332.579,
09/26/2014,8453.659,732.647,732.647,0.0,1425.341,1425.341,0.0,1368.482,0.0,0.0,0.0,0.0,0.0,365.601,,,,195.708,3892.071,456.797,1092.369,-635.572,234.635,226.628,8.007,3870.156,3466.541,3026.349,440.192,403.615,4561.588,,1902.431,622.875,52.373,,1227.183,36.732,36.732,0.0,0.0,,410.683,96.129,,0.0,2349.846,764.075,764.075,0.0,0.0,,834.078,0.0,407.263,330.686,1598.153,3947.999,0.0,1305.611,131.753,1173.858,0.0,3527.193,-363.549,4469.255,36.405,4505.66,8453.659,
12/26/2014,8242.648,670.081,670.081,0.0,1514.304,1514.304,0.0,1136.128,0.0,0.0,0.0,0.0,0.0,365.271,,,,196.845,3685.784,447.144,1084.681,-637.537,0.0,,,4109.72,3460.82,3046.706,414.114,648.9,4556.864,,1776.916,532.964,16.967,,1226.985,44.332,44.332,,,,417.407,,,0.0,2238.655,706.61,706.61,,,,824.7,,,824.7,1531.31,3769.965,0.0,1300.197,129.476,1170.721,0.0,3539.51,-401.504,4438.203,34.48,4472.683,8242.648,
03/27/2015,7931.31,464.95,464.95,0.0,1323.92,1323.92,0.0,1292.644,0.0,0.0,0.0,0.0,0.0,334.436,,,,177.457,3415.95,433.836,1064.154,-630.318,0.0,,,4081.524,3442.949,3046.547,396.402,638.575,4515.36,,1618.824,470.817,,,1148.007,42.714,42.714,,,,343.0,,,0.0,2004.538,712.712,712.712,,,,805.182,,,805.182,1517.894,3522.432,0.0,1282.983,126.474,1156.509,0.0,3514.557,-428.902,4368.638,40.24,4408.878,7931.31,
06/26/2015,7959.061,553.561,553.561,0.0,1293.606,1293.606,0.0,1307.54,0.0,0.0,0.0,0.0,0.0,319.134,,,,160.273,3473.841,421.314,1057.078,-635.764,0.0,,,4063.906,3033.786,3033.786,0.0,1030.12,4485.22,,1678.196,510.748,,,1167.448,38.359,38.359,,,,376.083,,,0.0,2092.638,646.391,646.391,,,,820.501,,,820.501,1466.892,3559.53,0.0,1260.086,124.143,1135.943,0.0,3513.867,-420.966,4352.987,46.544,4399.531,7959.061,
10/02/2015,7785.926,460.859,460.859,0.0,1213.892,1213.892,0.0,1252.509,0.0,0.0,0.0,0.0,0.0,195.418,,,,195.418,3122.678,381.238,990.618,-609.38,236.138,222.941,13.197,4045.872,3402.197,3048.778,353.419,643.675,4663.248,,1657.851,566.866,53.476,,1037.509,13.364,13.364,0.0,0.0,,309.951,93.04,,0.0,1981.166,584.434,584.434,0.0,0.0,,863.868,0.0,416.725,354.103,1448.302,3429.468,0.0,1260.297,123.153,1137.144,0.0,3496.212,-464.764,4291.745,64.713,4356.458,7785.926,
01/01/2016,7615.851,443.725,443.725,0.0,1289.617,1289.617,0.0,1041.538,0.0,0.0,0.0,0.0,0.0,337.416,,,,197.696,3112.296,361.006,970.347,-609.341,0.0,,,4142.549,3405.049,3059.279,345.77,737.5,4503.555,,1455.112,421.206,,,1033.906,2.833,2.833,,,,327.031,,,0.0,1784.976,621.899,621.899,,,,838.717,,,838.717,1460.616,3245.592,0.0,1264.787,122.777,1142.01,0.0,3511.197,-470.476,4305.508,64.751,4370.259,7615.851,
04/01/2016,7716.805,559.722,559.722,0.0,1170.483,1170.483,0.0,1159.548,0.0,0.0,0.0,0.0,0.0,183.075,,,375.244,183.075,3072.828,343.55,947.339,-603.789,0.0,,,4300.427,3397.165,3054.798,342.367,528.018,4643.977,,1542.039,487.81,,,1054.229,2.727,2.727,,,,373.649,,,0.0,1918.415,530.0,530.0,,,,829.416,,,829.416,1359.416,3277.831,0.0,1271.923,122.146,1149.777,0.0,3554.291,-450.196,4376.018,62.956,4438.974,7716.805,
07/01/2016,7420.792,616.391,616.391,0.0,1086.702,1086.702,,1062.725,0.0,0.0,0.0,0.0,0.0,162.771,,,356.444,162.771,2928.589,325.13,928.757,-603.627,,,,4167.073,3413.429,3079.821,333.608,397.2,4492.203,,1499.979,479.217,,,1020.762,8.941,8.941,,,,297.52,,,0.0,1806.44,479.0,479.0,,,,646.07,,,646.07,1125.07,2931.51,0.0,1277.768,121.704,1156.064,0.0,3600.121,-453.263,4424.626,64.656,4489.282,7420.792,
09/30/2016,7360.022,655.716,655.716,0.0,1110.042,1110.042,0.0,937.552,0.0,0.0,0.0,0.0,0.0,161.16,,,,161.16,2864.47,319.673,897.614,-577.941,196.559,178.256,18.303,3979.32,3416.55,3079.628,336.922,562.77,4495.552,,1460.805,522.427,37.029,,901.349,2.421,2.421,0.0,0.0,,319.46,69.059,,0.0,1782.686,385.33,385.33,0.0,0.0,,861.824,0.0,402.955,389.81,1247.154,3029.84,0.0,1289.223,120.951,1168.272,0.0,3586.647,-610.594,4265.276,64.906,4330.182,7360.022,
12/30/2016,7110.033,736.546,736.546,0.0,961.519,961.519,0.0,1059.698,0.0,0.0,0.0,0.0,0.0,165.635,,,,165.635,2923.398,314.406,895.069,-580.663,0.0,,,3872.229,3140.261,2821.995,318.266,731.968,4186.635,,1336.86,502.832,,,834.028,2.899,2.899,,,,409.907,,,0.0,1749.666,387.0,387.0,,,,837.674,,,837.674,1224.674,2974.34,0.0,1327.609,121.166,1206.443,0.0,3621.528,-878.911,4070.226,65.467,4135.693,7110.033,
