Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2005,4789.703,310.542,310.542,0.0,396.054,396.054,,446.602,340.373,100.89,5.339,,14.824,,,,,1168.022,3166.743,0.0,0.0,0.0,,,454.938,,,,,47.821,407.117,3621.681,,344.391,344.391,,,,192.377,,,,,,208.163,,,,208.163,744.931,1576.54,,,,,1104.164,,,1104.164,2680.704,3425.635,0.0,0.0,,,,,1170.613,1170.613,193.455,1364.068,4789.703,
06/30/2005,4958.264,585.434,585.434,0.0,302.184,302.184,,435.248,233.917,120.337,1.051,79.943,10.475,,,,,1333.341,3146.065,0.0,0.0,0.0,,,478.858,,,,,52.936,425.922,3624.923,,346.862,346.862,,,,193.706,,,,,,270.017,,,,270.017,810.585,1588.4,,,,,1142.159,,,1142.159,2730.559,3541.144,1100.0,1915.107,,,-2534.237,730.528,9.588,1220.986,196.134,1417.12,4958.264,
09/30/2005,4877.781,392.845,392.845,0.0,418.689,418.689,,450.031,346.182,93.254,1.127,9.468,13.629,,,,,1275.194,3120.311,,,0.0,,,482.276,,,,,51.154,431.122,3602.587,,440.229,440.229,,,,195.581,,,,,,302.138,,,,302.138,937.948,1132.586,,,,,1171.252,,,1171.252,2303.838,3241.786,1100.0,2120.092,,,-2542.077,762.823,7.181,1448.019,187.976,1635.995,4877.781,
12/31/2005,5550.206,763.599,763.599,0.0,621.897,621.897,,565.019,264.63,144.951,300.389,0.0,71.867,,,,,2022.382,3088.931,6089.833,-3000.902,62.091,,,376.802,0.0,0.0,0.0,,,376.802,3527.824,,573.56,573.56,,,,253.35,,,,,,542.068,,,,542.068,1368.978,1002.598,,,,,1112.645,,,1112.645,2115.243,3484.221,1100.0,2241.942,,,-2595.888,1086.191,10.749,1842.994,222.991,2065.985,5550.206,
03/31/2006,4796.192,284.07,284.07,0.0,616.09,616.09,,612.522,136.432,184.729,1.214,,13.989,,,,,1526.671,3095.779,0.0,0.0,0.0,,,173.742,,,,,,173.742,3269.521,,433.731,433.731,,,,90.077,,,,,,134.972,,,,134.972,658.78,960.022,,,,,1099.512,,,1099.512,2059.534,2718.314,1100.0,2333.524,,,-2618.536,1035.3,11.989,1862.277,215.601,2077.878,4796.192,
06/30/2006,5109.539,357.751,357.751,0.0,685.275,685.275,,790.942,588.448,197.892,4.602,,18.534,,,,,1852.502,3104.806,0.0,0.0,0.0,,,152.231,,,,,,152.231,3257.037,,581.022,581.022,,,,89.683,,,,,,207.542,,,,207.542,878.247,982.168,,,,,1088.919,,,1088.919,2071.087,2949.334,1100.0,2387.793,,,-2748.931,1202.295,0.199,1941.356,218.849,2160.205,5109.539,
09/30/2006,5280.389,698.89,698.89,0.0,551.371,551.371,,751.534,333.448,183.091,234.995,0.0,31.169,,,,,2032.964,3112.618,,,0.0,,,134.807,,,,,,134.807,3247.425,,601.397,601.397,,,,72.577,,,,,,252.644,,,,252.644,926.618,701.936,,,,,1050.937,,,1050.937,1752.873,2679.491,1100.0,2691.511,,,-2748.948,1346.462,3.224,2392.249,208.649,2600.898,5280.389,
12/31/2006,5389.802,907.464,907.464,0.0,419.493,419.493,,724.248,340.061,168.151,384.187,0.0,99.832,,,,,2151.037,3098.502,6219.317,-3120.815,53.601,,,86.662,0.0,0.0,0.0,,34.353,52.309,3238.765,,520.212,520.212,,,,19.116,,,,,,433.121,,,,433.121,972.449,660.999,,,,,1098.225,,,1098.225,1759.224,2731.673,1099.985,2699.101,,,-2748.948,1414.817,-19.854,2445.101,213.028,2658.129,5389.802,
03/31/2007,41434.0,3126.5,3126.5,0.0,2254.4,2254.4,,2931.3,188.2,381.1,1368.7,993.3,241.7,,,,,8553.9,23730.1,,,431.7,,,8718.3,7379.0,7379.0,0.0,,,1339.3,32880.1,,2641.5,2641.5,,,,199.2,199.2,0.0,0.0,,,785.1,,,,785.1,3625.8,11836.9,11836.9,0.0,0.0,,8198.9,,,8198.9,20035.8,23661.6,3975.0,13316.0,,,-2822.8,1833.5,-3.0,16298.7,1473.7,17772.4,41434.0,
06/30/2007,40634.0,2078.0,2078.0,0.0,2455.0,2455.0,,2707.0,230.0,384.0,1061.0,1032.0,215.0,,,,,7455.0,24302.0,,,530.0,,,8347.0,6992.0,6992.0,0.0,,,1355.0,33179.0,,2647.0,2647.0,,,,152.0,,,,,,1221.0,,,,1221.0,4020.0,9637.0,,,,,8086.0,,,8086.0,17723.0,21743.0,3975.0,13381.0,,,-2823.0,2818.0,16.0,17367.0,1524.0,18891.0,40634.0,
09/30/2007,41389.0,2377.0,2377.0,0.0,2165.0,2165.0,,2749.0,154.0,369.0,859.0,1367.0,1383.0,,,,,8674.0,24020.0,,,1099.0,,,7596.0,6332.0,6332.0,0.0,,,1264.0,32715.0,,2814.0,2814.0,,,,67.0,,,,,,1922.0,,,,1922.0,4803.0,8665.0,,,,,8308.0,,,8308.0,16973.0,21776.0,3975.0,13409.0,,,-2824.0,3355.0,-1.0,17914.0,1699.0,19613.0,41389.0,
12/31/2007,40661.0,1626.0,1626.0,0.0,1099.0,1099.0,,2885.0,872.0,291.0,904.0,818.0,293.0,,,,,5903.0,25715.0,30042.0,-4327.0,1106.0,,,7937.0,6577.0,6105.0,472.0,,,1360.0,34758.0,,2345.0,2345.0,,,,31.0,31.0,0.0,0.0,,,1493.0,,,,1493.0,3869.0,7180.0,7180.0,0.0,0.0,,10139.0,,,10139.0,17319.0,21188.0,3975.0,13457.0,,,-2841.0,3601.0,42.0,18234.0,1239.0,19473.0,40661.0,
03/31/2008,41828.0,1831.0,1831.0,0.0,1949.0,1949.0,,2960.0,171.0,314.0,811.0,1664.0,278.0,,,,,7018.0,25814.0,,,1153.0,,,7843.0,6512.0,6048.0,464.0,,,1331.0,34810.0,,2242.0,2242.0,,,,36.0,,,,,,1078.0,,,,1078.0,3356.0,7535.0,,,,,10121.0,,,10121.0,17656.0,21012.0,3975.0,13602.0,,,-2868.0,4554.0,43.0,19306.0,1510.0,20816.0,41828.0,
06/30/2008,42348.0,1648.0,1648.0,0.0,1964.0,1964.0,0.0,3231.0,1098.0,326.0,822.0,985.0,328.0,,,,,7171.0,26129.0,,,1215.0,,,7833.0,6496.0,6048.0,448.0,,,1337.0,35177.0,,2405.0,2405.0,,,,31.0,,,,,,0.0,,,,0.0,3184.0,7333.0,,,,,10043.0,,,10043.0,17376.0,20560.0,3975.0,13725.0,,,-2902.0,5332.0,42.0,20172.0,1616.0,21788.0,42348.0,
09/30/2008,42006.0,1202.0,1202.0,0.0,1236.0,1236.0,,3430.0,185.0,271.0,926.0,2048.0,580.0,,,,,6448.0,26482.0,,,1260.0,,,7816.0,6495.0,6048.0,447.0,,,1321.0,35558.0,,2739.0,2739.0,,,,23.0,,,,,,778.0,,,,778.0,3540.0,7186.0,,,,,9824.0,,,9824.0,17010.0,20550.0,3975.0,13747.0,,,-3402.0,5666.0,41.0,20027.0,1429.0,21456.0,42006.0,
12/31/2008,23353.0,872.0,872.0,0.0,374.0,374.0,,2763.0,736.0,199.0,704.0,1124.0,1224.0,,,,,5233.0,16002.0,20546.0,-4544.0,1145.0,,,973.0,364.0,0.0,364.0,,,609.0,18120.0,,2722.0,2722.0,,,,67.0,67.0,0.0,0.0,,,369.0,,,,369.0,3158.0,7284.0,7284.0,0.0,0.0,,5810.0,,,5810.0,13094.0,16252.0,3707.0,14040.0,,,-3402.0,-8267.0,-305.0,5773.0,1328.0,7101.0,23353.0,
03/31/2009,23708.0,644.0,644.0,0.0,660.0,660.0,0.0,2766.0,135.0,277.0,705.0,1649.0,1330.0,,,,1100.0,5400.0,16211.0,,,1147.0,1147.0,,950.0,359.0,0.0,359.0,,,591.0,18308.0,,2561.0,,442.0,,2119.0,87.0,87.0,,,,,0.0,,,2471.0,0.0,2648.0,7140.0,7140.0,,,,5838.0,1967.0,1111.0,289.0,12978.0,15626.0,3707.0,14813.0,53.0,14760.0,-3409.0,-8224.0,-237.0,6650.0,1432.0,8082.0,23708.0,
06/30/2009,24624.0,1319.0,1319.0,0.0,1193.0,1193.0,0.0,2683.0,116.0,276.0,618.0,1673.0,1141.0,,,,991.0,6336.0,16092.0,,,1260.0,1260.0,,936.0,355.0,0.0,355.0,,,581.0,18288.0,,2600.0,,589.0,,2011.0,389.0,389.0,,,,,0.0,,,2632.0,0.0,2989.0,6834.0,6834.0,,,,5970.0,1978.0,1111.0,249.0,12804.0,15793.0,3707.0,14838.0,53.0,14785.0,-3409.0,-7636.0,-231.0,7269.0,1562.0,8831.0,24624.0,
09/30/2009,25705.0,2269.0,2269.0,0.0,1139.0,1139.0,0.0,2916.0,179.0,386.0,630.0,1721.0,1082.0,,,390.0,523.0,7406.0,16075.0,,,1294.0,1294.0,,930.0,342.0,0.0,342.0,,,588.0,18299.0,,3074.0,,940.0,,2134.0,44.0,44.0,,,,,39.0,,,2660.0,0.0,3157.0,6578.0,6578.0,,,,6036.0,2006.0,1111.0,259.0,12614.0,15771.0,2875.0,15682.0,55.0,15627.0,-3413.0,-6711.0,-224.0,8209.0,1725.0,9934.0,25705.0,
12/31/2009,25996.0,2656.0,2656.0,0.0,1282.0,1282.0,0.0,2870.0,667.0,0.0,1110.0,1093.0,625.0,,,139.0,237.0,7433.0,16195.0,21788.0,-5593.0,1321.0,1321.0,,1047.0,347.0,0.0,347.0,5.0,94.0,601.0,18563.0,,2755.0,890.0,474.0,212.0,1179.0,16.0,0.0,0.0,0.0,,16.0,231.0,,,2503.0,161.0,3002.0,6330.0,6330.0,0.0,0.0,,5907.0,1981.0,466.0,957.0,12237.0,15239.0,2875.0,15735.0,55.0,15680.0,-3413.0,-5805.0,-273.0,9119.0,1638.0,10757.0,25996.0,
03/31/2010,27113.0,3752.0,3752.0,0.0,1323.0,1323.0,0.0,2971.0,990.0,336.0,577.0,1068.0,520.0,,,,330.0,8566.0,16175.0,,,1320.0,1320.0,,1052.0,336.0,0.0,336.0,,,716.0,18547.0,,3125.0,,815.0,98.0,2212.0,1017.0,1017.0,,,,,165.0,,,2513.0,75.0,4307.0,5048.0,5048.0,,,,5925.0,2015.0,0.0,1397.0,10973.0,15280.0,2829.0,15838.0,55.0,15783.0,-3432.0,-4973.0,-270.0,9992.0,1841.0,11833.0,27113.0,
06/30/2010,25979.0,3042.0,3042.0,0.0,961.0,961.0,0.0,2896.0,913.0,282.0,604.0,1097.0,394.0,,,,345.0,7293.0,16272.0,,,1353.0,1353.0,,1061.0,333.0,0.0,333.0,,,728.0,18686.0,,2634.0,,240.0,329.0,2065.0,101.0,101.0,,,,,248.0,,,2612.0,50.0,2983.0,4684.0,4684.0,,,,6019.0,2005.0,,1402.0,10703.0,13686.0,0.0,18698.0,59.0,18639.0,-3432.0,-4466.0,-268.0,10532.0,1761.0,12293.0,25979.0,
09/30/2010,27951.0,3720.0,3720.0,0.0,1608.0,1608.0,0.0,3035.0,1076.0,266.0,585.0,1108.0,715.0,,,,450.0,9078.0,16461.0,,,1395.0,1395.0,,1017.0,330.0,0.0,330.0,,,687.0,18873.0,,2999.0,,356.0,143.0,2500.0,98.0,98.0,,,,,175.0,,,2846.0,78.0,3272.0,4681.0,4681.0,,,,6277.0,2045.0,,1386.0,10958.0,14230.0,0.0,18721.0,59.0,18662.0,-3433.0,-3429.0,-263.0,11596.0,2125.0,13721.0,27951.0,
12/31/2010,29386.0,3738.0,3738.0,0.0,1775.0,1775.0,0.0,3434.0,337.0,266.0,713.0,2118.0,904.0,,,,529.0,9851.0,16785.0,23379.0,-6594.0,1625.0,1425.0,200.0,1125.0,328.0,0.0,328.0,6.0,54.0,737.0,19535.0,,3411.0,1272.0,800.0,332.0,1007.0,95.0,0.0,0.0,0.0,,95.0,257.0,0.0,0.0,2873.0,132.0,3763.0,4660.0,4660.0,0.0,0.0,,6403.0,2071.0,788.0,671.0,11063.0,14826.0,0.0,18858.0,107.0,18751.0,-3441.0,-2590.0,-323.0,12504.0,2056.0,14560.0,29386.0,
03/31/2011,31008.0,4090.0,4090.0,0.0,1530.0,1530.0,0.0,3709.0,259.0,395.0,796.0,2259.0,1817.0,,,,1752.0,11146.0,17076.0,,,1402.0,1402.0,,1384.0,325.0,0.0,325.0,,,1059.0,19862.0,,3509.0,,806.0,239.0,2464.0,1170.0,1170.0,,,,,72.0,,,3056.0,17.0,4751.0,3582.0,3582.0,,,,6584.0,2065.0,19.0,1444.0,10166.0,14917.0,0.0,19000.0,107.0,18893.0,-3553.0,-1328.0,-318.0,13801.0,2290.0,16091.0,31008.0,
06/30/2011,30579.0,4378.0,4378.0,0.0,1448.0,1448.0,0.0,3748.0,264.0,375.0,760.0,2349.0,599.0,,,,504.0,10173.0,17500.0,,,1523.0,1523.0,,1383.0,323.0,0.0,323.0,,,1060.0,20406.0,,2977.0,,258.0,239.0,2480.0,5.0,0.0,,,,5.0,124.0,,,3265.0,70.0,3106.0,3537.0,3537.0,,,,6834.0,2123.0,,1446.0,10371.0,13477.0,0.0,19049.0,107.0,18942.0,-3553.0,-672.0,-316.0,14508.0,2594.0,17102.0,30579.0,
09/30/2011,31708.0,5128.0,5128.0,0.0,960.0,960.0,0.0,3721.0,147.0,324.0,760.0,2490.0,899.0,,,,720.0,10708.0,17966.0,,,1599.0,1599.0,,1435.0,321.0,0.0,321.0,,,1114.0,21000.0,,2495.0,,110.0,240.0,2145.0,4.0,0.0,,,,4.0,682.0,,,3365.0,46.0,3181.0,3531.0,3531.0,,,,6945.0,2139.0,,1441.0,10476.0,13657.0,0.0,19081.0,107.0,18974.0,-3554.0,144.0,-314.0,15357.0,2694.0,18051.0,31708.0,
12/31/2011,32070.0,4822.0,4822.0,0.0,820.0,820.0,0.0,3869.0,261.0,187.0,778.0,2643.0,536.0,,,,459.0,10047.0,18449.0,25975.0,-7526.0,2361.0,1686.0,675.0,1213.0,325.0,0.0,325.0,6.0,172.0,710.0,22023.0,,2796.0,1353.0,255.0,309.0,879.0,4.0,0.0,0.0,0.0,,4.0,140.0,0.0,0.0,3255.0,45.0,2940.0,3533.0,3533.0,0.0,0.0,,7044.0,2138.0,990.0,661.0,10577.0,13517.0,0.0,19114.0,107.0,19007.0,-3553.0,546.0,-465.0,15642.0,2911.0,18553.0,32070.0,
03/31/2012,32905.0,4496.0,4496.0,0.0,1165.0,1165.0,0.0,4096.0,1392.0,0.0,1254.0,1450.0,495.0,,,,438.0,10252.0,18986.0,,,2474.0,1747.0,727.0,1193.0,326.0,0.0,326.0,,,867.0,22653.0,,2888.0,,229.0,298.0,2361.0,4.0,0.0,,,,4.0,32.0,,,3413.0,0.0,2924.0,3517.0,3517.0,,,,7165.0,2170.0,,1582.0,10682.0,13606.0,0.0,19150.0,107.0,19043.0,-3575.0,1013.0,-453.0,16135.0,3164.0,19299.0,32905.0,
06/30/2012,33689.0,4508.0,4508.0,0.0,1052.0,1052.0,0.0,4186.0,1466.0,161.0,1182.0,1377.0,430.0,53.0,,,423.0,10176.0,19613.0,,,2708.0,1848.0,860.0,1192.0,324.0,0.0,324.0,,,815.0,23513.0,,2835.0,,48.0,299.0,2488.0,4.0,0.0,,,,4.0,103.0,,,3550.0,0.0,2942.0,3519.0,3519.0,,,,7338.0,2235.0,,1553.0,10857.0,13799.0,,19175.0,107.0,19068.0,-3575.0,1426.0,-448.0,16578.0,3312.0,19890.0,33689.0,
09/30/2012,34517.0,3727.0,3727.0,0.0,1424.0,1424.0,0.0,4625.0,1595.0,191.0,1374.0,1465.0,404.0,131.0,,,392.0,10180.0,20294.0,,,2875.0,1871.0,1004.0,1168.0,321.0,0.0,321.0,,,716.0,24337.0,,3146.0,,59.0,299.0,2788.0,2.0,0.0,,,,2.0,2.0,,74.0,3378.0,0.0,3150.0,3521.0,3521.0,,,,7103.0,2194.0,,1457.0,10624.0,13774.0,0.0,19201.0,107.0,19094.0,-3576.0,1953.0,-439.0,17139.0,3604.0,20743.0,34517.0,
12/31/2012,35440.0,3705.0,3705.0,0.0,927.0,927.0,0.0,4576.0,1672.0,0.0,1400.0,1504.0,1089.0,0.0,,436.0,612.0,10297.0,20999.0,29650.0,-8651.0,2724.0,1955.0,769.0,1420.0,334.0,0.0,334.0,7.0,186.0,893.0,25143.0,,2929.0,1568.0,185.0,334.0,842.0,2.0,0.0,0.0,0.0,,2.0,412.0,0.0,0.0,3490.0,384.0,3343.0,3525.0,3525.0,0.0,0.0,,7261.0,2127.0,356.0,1288.0,10786.0,14129.0,0.0,19226.0,107.0,19119.0,-3576.0,2399.0,-506.0,17543.0,3768.0,21311.0,35440.0,
03/31/2013,42588.0,9595.0,9595.0,0.0,1082.0,1082.0,0.0,4809.0,1698.0,0.0,1536.0,1575.0,1097.0,,,,1077.0,16583.0,21689.0,,,2081.0,2081.0,,2235.0,,,,,,2235.0,26005.0,,3184.0,,125.0,,3059.0,4.0,0.0,,,,4.0,87.0,,,3580.0,0.0,3275.0,10088.0,10088.0,,,,7376.0,2130.0,,1666.0,17464.0,20739.0,0.0,19270.0,107.0,19163.0,-3580.0,2750.0,-500.0,17940.0,3909.0,21849.0,42588.0,
06/30/2013,63157.0,3294.0,3294.0,0.0,1244.0,1244.0,0.0,4946.0,1713.0,0.0,1508.0,1725.0,1094.0,,,,1002.0,10578.0,46214.0,,,2192.0,2192.0,,4173.0,1904.0,1904.0,0.0,,,2269.0,52579.0,,5283.0,,114.0,1368.0,3801.0,73.0,0.0,,,,73.0,254.0,,,6840.0,0.0,5610.0,21142.0,21142.0,,,,11756.0,3106.0,,1810.0,32898.0,38508.0,0.0,22189.0,117.0,22072.0,-3681.0,1865.0,-495.0,19878.0,4771.0,24649.0,63157.0,
09/30/2013,62598.0,2219.0,2219.0,0.0,1749.0,1749.0,0.0,4853.0,1744.0,0.0,1347.0,1762.0,785.0,,,,707.0,9606.0,46647.0,,,2304.0,2304.0,,4041.0,1932.0,1932.0,0.0,,,2109.0,52992.0,,4195.0,,141.0,332.0,3722.0,70.0,0.0,,,,70.0,233.0,,,6922.0,0.0,4498.0,21053.0,21053.0,,,,11773.0,3077.0,,1774.0,32826.0,37324.0,0.0,22209.0,117.0,22092.0,-3681.0,2361.0,-484.0,20405.0,4869.0,25274.0,62598.0,
12/31/2013,63473.0,1985.0,1985.0,0.0,1728.0,1728.0,0.0,5018.0,1705.0,0.0,1583.0,1730.0,1241.0,0.0,,419.0,753.0,9972.0,47401.0,57608.0,-10207.0,2386.0,2386.0,,3714.0,2296.0,1916.0,380.0,8.0,178.0,1232.0,53501.0,,4248.0,2144.0,326.0,543.0,1235.0,312.0,0.0,0.0,0.0,,312.0,213.0,0.0,0.0,7410.0,0.0,4773.0,20394.0,20394.0,0.0,0.0,,12359.0,3259.0,317.0,1373.0,32753.0,37526.0,0.0,22278.0,117.0,22161.0,-3681.0,2742.0,-405.0,20934.0,5013.0,25947.0,63473.0,
03/31/2014,63843.0,1342.0,1342.0,0.0,1511.0,1511.0,0.0,5220.0,1772.0,0.0,1704.0,1744.0,1357.0,,,,1342.0,9430.0,48066.0,,,2472.0,2472.0,,3875.0,1916.0,1916.0,0.0,,,1959.0,54413.0,,3887.0,,162.0,333.0,3392.0,1091.0,0.0,,,,1091.0,405.0,,,7504.0,0.0,5383.0,19759.0,19759.0,,,,12475.0,3276.0,,1695.0,32234.0,37617.0,0.0,22309.0,117.0,22192.0,-3683.0,2926.0,-402.0,21150.0,5076.0,26226.0,63843.0,
06/30/2014,64009.0,1458.0,1458.0,0.0,1838.0,1838.0,0.0,5370.0,1880.0,0.0,1665.0,1825.0,1588.0,,,,1525.0,10254.0,47233.0,,,2518.0,2518.0,,4004.0,1717.0,1717.0,0.0,,,2287.0,53755.0,,4456.0,,240.0,334.0,3882.0,2784.0,0.0,0.0,0.0,,2784.0,318.0,,,7451.0,0.0,7558.0,17512.0,17512.0,,,,12527.0,3294.0,,1782.0,30039.0,37597.0,0.0,22338.0,117.0,22221.0,-3686.0,3081.0,-401.0,21332.0,5080.0,26412.0,64009.0,
09/30/2014,63976.0,658.0,658.0,0.0,1514.0,1514.0,0.0,5489.0,1967.0,0.0,1579.0,1943.0,1370.0,,,,1357.0,9031.0,48641.0,,,2569.0,2569.0,,3735.0,1717.0,1717.0,0.0,,,2018.0,54945.0,,4315.0,,153.0,334.0,3828.0,1762.0,0.0,,,,1762.0,266.0,,,7559.0,0.0,6343.0,17975.0,17975.0,,,,12943.0,3654.0,,1730.0,30918.0,37261.0,0.0,22365.0,117.0,22248.0,-3686.0,3306.0,-394.0,21591.0,5124.0,26715.0,63976.0,
12/31/2014,58795.0,464.0,464.0,0.0,953.0,953.0,0.0,5361.0,1914.0,0.0,1561.0,1886.0,2267.0,,,1322.0,614.0,9045.0,45494.0,56758.0,-11264.0,2179.0,2179.0,,2077.0,334.0,0.0,334.0,8.0,328.0,1407.0,49750.0,,4594.0,2439.0,547.0,501.0,1107.0,478.0,0.0,0.0,0.0,,478.0,100.0,0.0,0.0,6398.0,0.0,5172.0,18492.0,18492.0,0.0,0.0,,11906.0,3647.0,133.0,1728.0,30398.0,35570.0,0.0,22398.0,117.0,22281.0,-3695.0,128.0,-544.0,18287.0,4938.0,23225.0,58795.0,
03/31/2015,56065.0,549.0,549.0,0.0,995.0,995.0,0.0,5238.0,1877.0,0.0,1442.0,1919.0,2072.0,,,,1794.0,8854.0,42973.0,,,2261.0,2261.0,,1977.0,,0.0,,,,1977.0,47211.0,,3852.0,,364.0,60.0,3428.0,558.0,0.0,,,,558.0,0.0,,65.0,5625.0,0.0,4410.0,19754.0,19754.0,,,,11115.0,3613.0,,1812.0,30869.0,35279.0,0.0,22424.0,117.0,22307.0,-3701.0,-2398.0,-532.0,15793.0,4993.0,20786.0,56065.0,
06/30/2015,54008.0,466.0,466.0,0.0,949.0,949.0,0.0,5431.0,1933.0,0.0,1484.0,2014.0,1851.0,,,,1656.0,8697.0,41056.0,,,2277.0,2277.0,,1978.0,,,,,,1978.0,45311.0,,3877.0,,67.0,175.0,3635.0,791.0,0.0,,,,791.0,71.0,,,4870.0,0.0,4739.0,20111.0,20111.0,,,,10346.0,3716.0,,1760.0,30457.0,35196.0,0.0,22447.0,117.0,22330.0,-3702.0,-4417.0,-523.0,13805.0,5007.0,18812.0,54008.0,
09/30/2015,50383.0,338.0,338.0,0.0,626.0,626.0,0.0,5345.0,1895.0,0.0,1379.0,2071.0,1846.0,,,,1727.0,8155.0,37925.0,,,2326.0,2326.0,,1977.0,,,,,,1977.0,42228.0,,3844.0,,75.0,65.0,3704.0,906.0,0.0,,,,906.0,77.0,,,4363.0,0.0,4827.0,19792.0,19792.0,,,,9798.0,3708.0,,1727.0,29590.0,34417.0,0.0,23462.0,127.0,23335.0,-3702.0,-8305.0,-509.0,10946.0,5020.0,15966.0,50383.0,
12/31/2015,46577.0,177.0,177.0,0.0,645.0,645.0,0.0,4183.0,1539.0,108.0,961.0,1575.0,2457.0,0.0,920.0,1332.0,205.0,7462.0,31079.0,42491.0,-11412.0,1663.0,1663.0,,6373.0,316.0,0.0,316.0,8.0,327.0,5722.0,39115.0,,3435.0,2251.0,224.0,151.0,809.0,649.0,0.0,0.0,0.0,,649.0,223.0,0.0,0.0,3567.0,131.0,4307.0,19675.0,19675.0,0.0,0.0,,9787.0,3714.0,114.0,2392.0,29462.0,33769.0,0.0,24420.0,137.0,24283.0,-3702.0,-12387.0,-503.0,7828.0,4980.0,12808.0,46577.0,
03/31/2016,42664.0,331.0,331.0,0.0,837.0,837.0,0.0,4646.0,1644.0,118.0,1170.0,1714.0,1419.0,,,1182.0,165.0,7233.0,30819.0,,,2324.0,2324.0,,2288.0,,,,,,2288.0,35431.0,,3254.0,,30.0,,3224.0,1139.0,0.0,,,,1139.0,33.0,,,4442.0,0.0,4426.0,19638.0,19638.0,,,,9863.0,3762.0,,1659.0,29501.0,33927.0,0.0,24471.0,138.0,24333.0,-3706.0,-16570.0,-503.0,3692.0,5045.0,8737.0,42664.0,
06/30/2016,41296.0,352.0,352.0,0.0,694.0,694.0,0.0,3837.0,1348.0,93.0,1058.0,1338.0,5817.0,,4666.0,916.0,180.0,10700.0,26646.0,,,1742.0,1742.0,,2208.0,,,,,,2208.0,30596.0,,2924.0,,55.0,,2869.0,770.0,0.0,,,,770.0,846.0,,,3758.0,824.0,4540.0,18549.0,18549.0,,,,9117.0,3697.0,,1662.0,27666.0,32206.0,0.0,25250.0,145.0,25105.0,-3710.0,-17049.0,-488.0,4003.0,5087.0,9090.0,41296.0,
09/30/2016,41400.0,1108.0,1108.0,0.0,788.0,788.0,,3779.0,1312.0,94.0,1025.0,1348.0,5830.0,,4663.0,865.0,252.0,11505.0,26038.0,,,1723.0,1723.0,,2134.0,,,,,,2134.0,29895.0,,2855.0,,161.0,,2694.0,802.0,0.0,,,,802.0,831.0,,,3549.0,821.0,4488.0,18180.0,18180.0,,,,8892.0,3725.0,,1618.0,27072.0,31560.0,0.0,25750.0,149.0,25601.0,-3710.0,-16832.0,-476.0,4732.0,5108.0,9840.0,41400.0,
12/31/2016,37317.0,4245.0,4245.0,0.0,1126.0,1126.0,0.0,3756.0,1338.0,114.0,998.0,1306.0,1308.0,,344.0,879.0,85.0,10435.0,23293.0,36030.0,-12737.0,1633.0,1633.0,,1956.0,305.0,0.0,305.0,9.0,303.0,1339.0,26882.0,,2770.0,1540.0,156.0,129.0,945.0,1232.0,0.0,0.0,0.0,,1232.0,263.0,,,3768.0,205.0,4265.0,14795.0,14795.0,0.0,0.0,,9000.0,3487.0,90.0,1655.0,23795.0,28060.0,0.0,26847.0,157.0,26690.0,-3708.0,-16540.0,-548.0,6051.0,3206.0,9257.0,37317.0,
03/31/2017,36576.0,4001.0,4001.0,0.0,734.0,734.0,0.0,3763.0,1549.0,177.0,762.0,1275.0,1269.0,,408.0,665.0,166.0,9767.0,23174.0,,,1625.0,1625.0,,2010.0,,,,,,2010.0,26809.0,,2350.0,,190.0,,2160.0,2228.0,0.0,,,,2228.0,264.0,,,3786.0,256.0,4842.0,13135.0,13135.0,,,,9012.0,3507.0,,1719.0,22147.0,26989.0,0.0,26883.0,158.0,26725.0,-3717.0,-16311.0,-537.0,6318.0,3269.0,9587.0,36576.0,
