Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Derivative Assets,Discontinued Operations,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Trading Account Liabilities,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1999,74756.0,3276.0,12233.0,,,13594.0,,,,,26891.0,,,3697.0,,,6959.0,37547.0,-595.0,36952.0,893.0,,1640.0,,,,,739.0,5429.0,,12162.0,43589.0,20632.0,22957.0,0.0,55751.0,5143.0,,,,,,2811.0,,,,,,,,4408.0,68113.0,1.0,7650.0,,,-5148.0,,2640.0,5143.0,1500.0,6643.0,74756.0,
03/31/2000,76041.0,3873.0,8854.0,,,15744.0,,,,,,,,,,,,40657.0,-600.0,40057.0,894.0,,,,,,,969.0,5650.0,,13113.0,42323.0,13169.0,29154.0,0.0,55436.0,6150.0,,,,,,2829.0,,,,,,,,4902.0,69317.0,1.0,7709.0,,,-5348.0,,2862.0,5224.0,1500.0,6724.0,76041.0,
06/30/2000,76661.0,4167.0,9283.0,,,17856.0,,,,,,,,,,,,38118.0,-610.0,37508.0,885.0,,,,,,,1194.0,5768.0,,13671.0,41666.0,13475.0,28191.0,0.0,55337.0,6081.0,,,,,,2829.0,,,,,,,,5407.0,69654.0,1.0,7761.0,,,-5381.0,,3126.0,5507.0,1500.0,7007.0,76661.0,
09/30/2000,75409.0,4222.0,8231.0,,,16932.0,,,,,,,,,,,,37398.0,-617.0,36781.0,901.0,,,,,,,914.0,7428.0,,11886.0,41423.0,12693.0,28730.0,0.0,53309.0,5677.0,,,,,,2957.0,,,,,,,,6057.0,68000.0,1.0,7831.0,,,-5418.0,,3495.0,5909.0,1500.0,7409.0,75409.0,
12/31/2000,77114.0,3125.0,11127.0,,,19452.0,,,,,26435.0,,,4823.0,,,5003.0,36261.0,-616.0,35645.0,924.0,,1785.0,,,,,447.0,4609.0,,13255.0,43121.0,13426.0,29695.0,0.0,56376.0,4865.0,,,,,,4536.0,,,,,,,,5185.0,70962.0,1.0,7912.0,,,-5526.0,,3765.0,6152.0,0.0,6152.0,77114.0,
03/31/2001,73073.0,2847.0,7037.0,,,18801.0,,,,,,,,,,,,37124.0,-616.0,36508.0,928.0,,,,,,,622.0,6330.0,,11061.0,39853.0,13697.0,26156.0,0.0,50914.0,5483.0,,,,,,4508.0,,,,,,,,6113.0,67018.0,1.0,7996.0,,,-5883.0,,3941.0,6055.0,0.0,6055.0,73073.0,
06/30/2001,76831.0,3995.0,8653.0,,,19606.0,,,,,,,,,,,,36705.0,-616.0,36089.0,935.0,,,,,,,712.0,6841.0,,12123.0,41585.0,13840.0,27745.0,0.0,53708.0,6008.0,,,,,,4555.0,,,,,,,,6274.0,70545.0,1.0,8102.0,,,-6006.0,,4189.0,6286.0,0.0,6286.0,76831.0,
09/30/2001,89677.0,3289.0,6299.0,,,22671.0,,,,,,,,,,,,45536.0,-616.0,44920.0,940.0,,,,,,,338.0,11220.0,,11926.0,48335.0,13771.0,34564.0,0.0,60261.0,10163.0,,,,,,4627.0,,,,,,,,8159.0,83210.0,1.0,8132.0,,,-5991.0,,4325.0,6467.0,0.0,6467.0,89677.0,
12/31/2001,81025.0,3222.0,11414.0,,,12862.0,,,,,12223.0,,,4832.0,,,4003.0,21058.0,-616.0,20442.0,992.0,,2084.0,2065.0,19.0,,,313.0,29696.0,,12635.0,16553.0,,,,29188.0,6383.0,,,,,,4976.0,,,,,,,,34161.0,74708.0,,8172.0,,,-6312.0,4383.0,74.0,6317.0,,6317.0,81025.0,
03/31/2002,76779.0,3788.0,6558.0,,,22027.0,,,,,,,,,,,,35433.0,-616.0,34817.0,1053.0,,2248.0,2198.0,50.0,,,602.0,5686.0,,11404.0,42271.0,14977.0,27294.0,0.0,53675.0,5266.0,,,,,,5271.0,,,,,,,,6213.0,70425.0,0.0,8231.0,,,-6485.0,,4608.0,6354.0,0.0,6354.0,76779.0,
06/30/2002,80805.0,2885.0,10410.0,,,22954.0,,,,,,,,,,,,35998.0,-616.0,35382.0,1013.0,,2372.0,2298.0,74.0,,,502.0,5287.0,,11627.0,43664.0,14576.0,29088.0,0.0,55291.0,6772.0,,,,,,5668.0,,,,,,,,6464.0,74195.0,0.0,8258.0,,,-6505.0,,4857.0,6610.0,0.0,6610.0,80805.0,
09/30/2002,80987.0,3753.0,6856.0,,,27451.0,,,,,,,,,,,,34242.0,-681.0,33561.0,976.0,,2403.0,2345.0,58.0,,,299.0,5688.0,,13208.0,43761.0,15730.0,28031.0,0.0,56969.0,5997.0,,,,,,5528.0,,,,,,,,5860.0,74354.0,0.0,8282.0,,,-6539.0,,4890.0,6633.0,0.0,6633.0,80987.0,
12/31/2002,77740.0,4748.0,6489.0,,,25609.0,,,,,20485.0,,,5085.0,,,5770.0,31340.0,-656.0,30684.0,975.0,,2575.0,2497.0,78.0,,,351.0,6309.0,,13301.0,42086.0,15018.0,27068.0,0.0,55387.0,4781.0,,,,,,5440.0,,,,,,,,5448.0,71056.0,0.0,8300.0,,,-6483.0,4736.0,131.0,6684.0,0.0,6684.0,77740.0,
03/31/2003,79548.0,4453.0,6825.0,,,27366.0,,,,,,,,,,,,31735.0,-830.0,30905.0,977.0,,2620.0,2540.0,80.0,,,256.0,6146.0,,13628.0,43316.0,13451.0,29865.0,0.0,56944.0,3912.0,,,,,,5685.0,,,,,,,,6133.0,72674.0,0.0,8329.0,,,-6468.0,4894.0,119.0,6874.0,0.0,6874.0,79548.0,
06/30/2003,99604.0,4323.0,18820.0,,,26644.0,,,,,,,,,,,,37796.0,-824.0,36972.0,1108.0,,3973.0,3149.0,824.0,,,191.0,7573.0,,16406.0,48249.0,18423.0,29826.0,0.0,64655.0,13979.0,,,,,,6515.0,,,,,,,,6342.0,91491.0,0.0,9355.0,,,-6450.0,5053.0,155.0,8113.0,0.0,8113.0,99604.0,
09/30/2003,95193.0,3730.0,12004.0,,,29751.0,,,,,,,,,,,,37540.0,-817.0,36723.0,1088.0,,3972.0,3156.0,816.0,,,233.0,7692.0,,16385.0,42558.0,,42558.0,0.0,58943.0,14965.0,,,,,,6298.0,,,,,,,,6764.0,86970.0,0.0,9387.0,,,-6434.0,5168.0,102.0,8223.0,0.0,8223.0,95193.0,
12/31/2003,92397.0,3843.0,13115.0,,,28309.0,,,,,21307.0,,,7807.0,,,6169.0,35283.0,-668.0,34615.0,1398.0,,4092.0,3276.0,816.0,,,170.0,6855.0,,14789.0,41617.0,,41617.0,,56406.0,12065.0,,,,,,6121.0,,,,,,,,9377.0,83969.0,,9447.0,,,-6420.0,5330.0,71.0,8428.0,,8428.0,92397.0,
03/31/2004,92652.0,2615.0,13678.0,,,28392.0,,,,,,,,,,,,36070.0,-632.0,35438.0,1388.0,,4142.0,3355.0,787.0,,,263.0,6736.0,,14390.0,41692.0,15756.0,25936.0,0.0,56082.0,14371.0,,,,,,6276.0,,,,,,,,7163.0,83892.0,0.0,9486.0,,,-6431.0,5548.0,157.0,8760.0,0.0,8760.0,92652.0,
06/30/2004,97536.0,3102.0,17937.0,,,26448.0,,,,,,,,,,,,38205.0,-598.0,37607.0,1404.0,,4165.0,3373.0,792.0,,,311.0,6562.0,,16119.0,44941.0,15704.0,29237.0,0.0,61060.0,14430.0,,,,,,6025.0,,,,,,,,7236.0,88751.0,0.0,9521.0,,,-6446.0,5764.0,-54.0,8785.0,0.0,8785.0,97536.0,
09/30/2004,93175.0,3057.0,13934.0,,,27267.0,,,,,,,,,,,,37119.0,-598.0,36521.0,1426.0,,4170.0,3386.0,784.0,,,238.0,6562.0,,15536.0,42904.0,13103.0,29801.0,0.0,58440.0,12612.0,,,,,,6137.0,,,,,,,,6932.0,84121.0,0.0,9567.0,,,-6504.0,5964.0,27.0,9054.0,0.0,9054.0,93175.0,
12/31/2004,94529.0,3886.0,13900.0,,,28429.0,,,,,21352.0,,,8210.0,,,6219.0,35781.0,-591.0,35190.0,1097.0,,4270.0,3477.0,793.0,,,137.0,7620.0,,17442.0,41279.0,,,,58721.0,13575.0,,,,,,5821.0,,,,,,,,7122.0,85239.0,,9626.0,,,-6492.0,6162.0,-6.0,9290.0,,9290.0,94529.0,
03/31/2005,96537.0,2597.0,12887.0,,,29030.0,,,,,,,,,,,,38764.0,-583.0,38181.0,1070.0,,4280.0,3487.0,793.0,,,138.0,8354.0,,15574.0,43389.0,15816.0,27573.0,0.0,58963.0,13371.0,,,,,,7389.0,,,,,,,,7479.0,87202.0,0.0,9637.0,,,-6579.0,6374.0,-97.0,9335.0,0.0,9335.0,96537.0,
06/30/2005,103063.0,2957.0,14255.0,,,32411.0,,,,,,,,,,,,40681.0,-562.0,40119.0,1050.0,,4277.0,3492.0,785.0,,,120.0,7874.0,,18485.0,45512.0,15247.0,30265.0,0.0,63997.0,14208.0,,,,,,7586.0,,,,,,,,7801.0,93592.0,0.0,9678.0,,,-6791.0,6618.0,-34.0,9471.0,0.0,9471.0,103063.0,
09/30/2005,101766.0,3493.0,10630.0,,,32522.0,,,,,,,,,,,,42143.0,-561.0,41582.0,1040.0,,4426.0,3613.0,813.0,,,175.0,7898.0,,16289.0,44788.0,15464.0,29324.0,0.0,61077.0,15722.0,,,,,,7529.0,,,,,,,,7830.0,92158.0,0.0,9731.0,,,-6852.0,6846.0,-117.0,9608.0,0.0,9608.0,101766.0,
12/31/2005,102118.0,2882.0,11069.0,,,27218.0,,,,,22447.0,,,3966.0,,,6514.0,32927.0,-326.0,32601.0,1004.0,,4321.0,3510.0,811.0,,,212.0,22811.0,,12706.0,37081.0,,,,49787.0,12762.0,,,,,,7817.0,,,,,,,,21876.0,92242.0,,9664.0,,,-6736.0,7089.0,-141.0,9876.0,,9876.0,102118.0,
03/31/2006,103611.0,3408.0,12416.0,,,34417.0,,,,,,,,,,,,40054.0,-419.0,39635.0,1059.0,,4744.0,3848.0,896.0,,,272.0,7660.0,,16889.0,48335.0,14148.0,34187.0,0.0,65224.0,11975.0,,,,,,8309.0,,,,,,,,8002.0,93510.0,0.0,9761.0,,,-6811.0,7347.0,-196.0,10101.0,0.0,10101.0,103611.0,
06/30/2006,108881.0,3010.0,14213.0,,,27355.0,,,,,,,,,,,,35650.0,-337.0,35313.0,963.0,,4669.0,3784.0,885.0,,,210.0,23148.0,,15930.0,41913.0,5669.0,36244.0,0.0,57843.0,11779.0,,,,,,8207.0,,,,,,,,22098.0,99927.0,0.0,9832.0,,,-7174.0,7636.0,-238.0,10056.0,0.0,10056.0,109983.0,
09/30/2006,106636.0,2072.0,21892.0,,,25281.0,,,,,,,,,,,,33958.0,-339.0,33619.0,1009.0,,4673.0,3801.0,872.0,,,311.0,17779.0,,11451.0,43502.0,12965.0,30537.0,0.0,54953.0,10936.0,,,,,,8434.0,,,,,,,,21846.0,96169.0,0.0,9889.0,,,-7169.0,7820.0,-73.0,10467.0,0.0,10467.0,106636.0,
