Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
06/28/2015,439.244,299.81,52.432,65.511,8.688,-4.015,60.838,21.491,6.627,89.946,-75.082,0.0,-420.903,-47.111,0.0,0.0,0.0,-47.111,-47.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-373.792,57.19,-64.278,292.52,,,,-159.472,6.253,-165.725,-11.58,3.324,78.855,
09/27/2015,407.013,140.347,48.384,330.921,6.998,-8.077,332.0,-112.639,-17.378,-74.121,-21.14,0.0,-422.063,-53.874,0.0,0.0,0.0,-53.874,-53.874,0.0,0.0,0.0,0.0,-59.91,0.0,-59.91,0.0,-308.279,143.996,-61.706,715.28,,,,-534.572,1.568,-536.14,24.994,-7.971,120.975,
12/31/2015,79.161,42.196,56.05,97.805,-22.789,-7.212,127.806,-116.89,47.022,-119.113,-44.799,0.0,-12.084,-120.92,0.0,0.0,0.0,-120.92,-120.92,0.0,-614.945,3136.885,-3751.83,0.0,0.0,0.0,0.0,723.781,-712.411,-57.811,-42.734,,,,-638.441,4.014,-642.455,26.575,-1.011,-646.345,
03/27/2016,41.131,250.489,50.027,-465.524,7.053,3.636,-476.213,206.139,-57.885,40.539,223.485,0.0,-82.703,-39.011,0.0,0.0,0.0,-39.011,-39.011,0.0,-43.787,771.91,-815.697,0.0,0.0,0.0,0.0,0.095,10.295,-64.457,229.017,,,,-149.983,0.386,-150.369,-4.282,3.081,-28.196,
06/26/2016,415.159,280.431,50.929,65.796,8.744,-7.184,64.236,18.003,2.776,185.047,-169.82,0.0,-33.262,-68.52,0.0,0.0,0.0,-68.52,-68.52,0.0,43.787,43.787,0.0,0.0,0.0,0.0,0.0,-8.529,-212.077,-63.343,-54.278,,,,-116.73,2.312,-119.042,22.274,0.837,170.657,
09/25/2016,471.519,114.065,119.054,279.801,9.112,-7.713,278.402,-41.401,-31.323,-51.611,41.533,0.0,-262.938,-55.195,0.0,,,-55.195,-55.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-207.743,-285.749,-62.587,-136.365,,,,-99.786,5.037,-104.823,12.989,2.782,-74.386,
12/31/2016,246.53,47.179,54.99,280.955,-48.382,11.096,318.241,-136.594,40.862,-88.903,-88.553,0.0,-13.828,-93.537,0.0,0.0,0.0,-93.537,-93.537,0.0,79.549,734.565,-655.016,0.0,0.0,0.0,0.0,0.16,-246.859,-61.934,-116.63,,,,-80.809,10.298,-91.107,12.514,-16.143,-30.3,
03/26/2017,159.939,186.369,54.9,-256.766,6.992,3.989,-267.747,175.436,-39.23,23.476,191.19,0.0,-87.453,-23.967,0.0,0.0,0.0,-23.967,-23.967,0.0,-63.538,781.154,-844.692,0.0,0.0,0.0,0.0,0.052,23.143,-64.611,160.171,,,,-72.417,7.336,-79.753,0.0,7.219,102.848,
06/25/2017,467.129,258.867,52.678,85.13,10.505,-3.811,78.436,70.454,10.991,115.466,-56.003,0.0,-305.372,-45.849,0.0,0.0,0.0,-45.849,-45.849,0.0,-266.502,866.645,-1133.147,0.0,0.0,0.0,0.0,6.979,-34.103,-63.841,192.944,,,,-163.206,0.096,-163.302,0.0,5.238,132.892,
09/24/2017,322.007,68.209,56.396,333.368,8.084,-5.329,330.613,-135.966,-0.928,-88.926,-46.112,0.0,-161.175,-44.206,0.0,0.0,0.0,-44.206,-44.206,0.0,-117.21,832.323,-949.533,0.0,0.0,0.0,0.0,0.241,-493.549,-61.669,-210.22,,,,-221.66,0.452,-222.112,0.0,16.36,-316.357,
12/31/2017,55.986,8.314,141.125,74.323,-56.367,56.006,74.684,-167.776,11.018,-70.6,-108.194,0.0,-8.468,-92.272,0.0,0.0,0.0,-92.272,-92.272,0.0,83.613,748.189,-664.576,0.0,0.0,0.0,0.0,0.191,-45.752,-61.741,12.616,,,,3.373,3.469,-0.096,0.0,-2.07,-0.304,
04/01/2018,191.594,174.763,62.473,-160.795,7.962,3.188,-171.945,115.153,-17.688,-21.542,154.383,0.0,-21.651,-28.436,0.0,0.0,0.0,-28.436,-28.436,0.0,11.733,809.8,-798.067,0.0,0.0,0.0,0.0,-4.948,-98.93,-62.731,35.05,,,,-71.249,1.719,-72.968,0.0,2.034,73.047,
07/01/2018,544.265,242.338,67.588,135.224,11.119,-1.673,125.778,99.115,2.806,85.499,10.81,,-346.302,-40.857,0.0,0.0,0.0,-40.857,-40.857,0.0,-298.635,903.084,-1201.719,0.0,0.0,0.0,0.0,-6.81,24.588,-61.949,124.55,,,,-38.013,0.246,-38.259,0.0,-12.125,210.426,
09/30/2018,291.848,113.855,66.4,242.243,10.041,-0.058,232.26,-130.65,0.098,-55.687,-75.061,0.0,-248.11,-50.552,0.0,,0.0,-50.552,-50.552,0.0,-187.563,851.811,-1039.374,0.0,0.0,0.0,0.0,-9.995,-195.782,-61.425,-50.778,,,,-83.579,1.192,-84.771,0.0,-2.476,-154.52,
12/31/2018,83.366,0.495,149.717,-92.451,-4.127,-35.438,-52.886,25.605,23.927,-39.329,41.007,0.0,-46.206,-93.671,0.0,0.0,0.0,-93.671,-93.671,0.0,47.317,760.974,-713.657,0.0,0.0,0.0,0.0,0.148,255.361,-59.705,509.306,,,,-194.24,0.368,-194.608,0.0,-2.784,289.737,
03/31/2019,32.671,127.945,64.372,-193.367,6.537,5.981,-205.885,33.721,-49.746,-40.6,124.067,0.0,-77.2,-35.255,0.0,0.0,0.0,-35.255,-35.255,0.0,-35.548,815.824,-851.372,-7.0,0.0,-7.0,0.0,0.603,-415.679,-60.859,-293.724,,,,-61.096,0.616,-61.712,0.0,-0.409,-460.617,
06/30/2019,463.561,195.631,61.014,136.324,10.748,-0.613,126.189,70.592,32.154,128.746,-90.308,0.0,-287.375,-47.974,0.0,0.0,0.0,-47.974,-47.974,0.0,-260.522,953.005,-1213.527,0.0,0.0,0.0,0.0,21.121,34.733,-59.982,137.407,,,,-42.692,0.217,-42.909,0.0,3.848,214.767,
09/29/2019,352.417,86.563,49.223,254.806,8.038,-1.833,248.601,-38.175,9.759,-25.276,-22.658,0.0,-186.899,-37.932,0.0,0.0,0.0,-37.932,-37.932,0.0,-149.638,927.089,-1076.727,0.0,0.0,0.0,0.0,0.671,-222.744,-58.568,-52.69,,,,-111.486,1.347,-112.833,0.0,-7.549,-64.775,
12/31/2019,19.623,13.496,134.254,-1.624,-4.846,18.012,-14.79,-126.503,52.735,-110.446,-68.792,0.0,43.348,-60.279,0.0,0.0,0.0,-60.279,-60.279,0.0,98.103,803.799,-705.696,0.0,0.0,0.0,0.0,5.524,-108.533,-57.812,26.936,,,,-77.657,1.409,-79.066,0.0,1.805,-43.757,
03/29/2020,-8.582,69.695,47.427,-69.058,3.896,-3.803,-69.151,-56.646,-47.272,-23.943,14.569,0.0,28.288,-32.928,0.0,0.0,0.0,-32.928,-32.928,0.0,61.2,841.261,-780.061,0.0,0.0,0.0,0.0,0.016,655.508,-58.817,721.362,,,,-7.037,0.034,-7.071,0.0,-5.732,669.482,
06/28/2020,618.785,-92.217,48.027,450.697,0.672,-15.658,465.683,212.278,31.525,187.643,-6.89,0.0,-179.566,-34.098,0.0,0.0,0.0,-34.098,-34.098,0.0,-145.071,944.437,-1089.508,0.0,0.0,0.0,0.0,-0.397,2048.129,-3.1,2033.312,,,,-0.078,0.007,-0.085,17.995,5.35,2492.698,
