Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/30/2012,16408.02,5681.241,5678.892,2.349,3501.506,3501.506,,1487.964,0.0,0.0,0.0,0.0,0.0,1342.815,62.256,,865.175,628.996,12013.526,799.443,2437.282,-1637.839,27.902,27.902,3567.149,1424.07,1386.63,37.44,1215.648,4394.494,,5775.315,890.233,379.003,,4506.079,0.013,0.0,,,,0.013,2202.031,536.073,10.398,112.555,0.0,7977.359,0.019,0.019,,,,3436.67,,877.105,1900.539,3436.689,11414.048,0.0,1559.174,0.075,1559.099,-5345.228,8060.24,232.447,4506.633,487.339,4993.972,16408.02,
02/28/2013,16358.73,5636.49,5636.086,0.404,3518.104,3518.104,0.0,1457.798,0.0,0.0,0.0,0.0,0.0,1404.557,25.134,,843.74,638.796,12016.949,810.896,2503.625,-1692.729,45.827,45.827,3485.058,1501.638,1439.238,62.4,1114.546,4341.781,,4976.425,883.048,186.586,,3906.791,0.013,0.0,,,,0.013,2389.036,527.895,18.233,154.649,0.0,7365.474,0.016,0.016,,,,3053.369,,913.226,1439.366,3053.385,10418.859,0.0,2025.093,0.075,2025.018,-5767.788,9157.797,37.247,5452.349,487.522,5939.871,16358.73,
05/31/2013,16523.758,5940.571,5938.085,2.486,3375.047,3375.047,,1475.238,0.0,0.0,0.0,0.0,0.0,1288.063,4.408,,955.421,546.386,12078.919,798.915,2498.002,-1699.087,55.577,55.577,3590.347,1553.832,1472.955,80.877,1076.686,4444.839,,5247.812,922.658,283.608,,4041.546,0.0,0.0,,,,0.0,2382.81,504.628,40.606,147.09,0.0,7630.622,0.0,,,,,3083.076,,918.81,1471.942,3083.076,10713.698,0.0,2153.981,0.075,2153.906,-6310.666,9404.277,77.275,5324.867,485.193,5810.06,16523.758,
08/31/2013,16867.049,5634.41,5631.885,2.525,3333.126,3333.126,0.0,1513.448,0.0,0.0,0.0,0.0,0.0,1363.194,0.0,0.0,1018.567,563.472,11844.178,779.675,2387.886,-1608.211,43.631,43.631,4199.565,1940.598,1818.586,122.012,1240.4,5022.871,,5646.802,961.851,266.593,0.0,4418.358,0.0,0.0,0.0,0.0,,0.0,2514.188,517.397,159.155,174.818,0.0,8160.99,25.6,25.6,0.0,0.0,,3252.63,0.0,872.761,1528.499,3278.23,11439.22,0.0,2394.011,0.075,2393.936,-7326.079,10069.844,-177.59,4960.186,467.643,5427.829,16867.049,
11/30/2013,16515.938,4529.792,4527.198,2.594,3506.187,3506.187,0.0,1726.393,0.0,0.0,0.0,0.0,0.0,1529.087,1.156,,1042.505,685.945,11291.459,779.247,2487.705,-1708.458,43.536,43.536,4401.696,1968.82,1931.12,37.7,1389.215,5224.479,,5523.029,982.733,356.021,,4184.275,0.0,0.0,,,,0.0,2305.714,525.665,102.058,178.77,0.0,7828.743,25.943,25.943,,,,3244.991,,897.57,1540.928,3270.934,11099.677,0.0,2653.31,0.075,2653.235,-7914.576,10200.63,-11.533,4927.831,488.43,5416.261,16515.938,
02/28/2014,16357.209,3682.98,3680.274,2.706,3588.189,3588.189,0.0,1730.495,0.0,0.0,0.0,0.0,0.0,1632.216,1.147,,1051.482,781.408,10633.88,783.961,2551.404,-1767.443,43.35,43.35,4896.018,2374.99,2312.145,62.845,1468.399,5723.329,,4714.909,936.315,294.627,,3483.967,0.167,0.0,,,,0.167,2573.282,529.086,82.647,145.635,0.0,7288.358,26.322,26.322,,,,3255.842,,906.996,1591.478,3282.164,10570.522,0.0,2966.201,0.076,2966.125,-8490.521,10871.32,-74.685,5272.315,514.372,5786.687,16357.209,
05/31/2014,17002.384,4051.546,4048.859,2.687,3804.826,3804.826,0.0,1765.235,0.0,0.0,0.0,0.0,0.0,1513.086,22.782,,1096.287,657.214,11134.693,786.599,2621.612,-1835.013,70.405,70.405,5010.687,2431.961,2354.811,77.15,1459.657,5867.691,,5229.787,957.633,404.306,,3867.848,0.139,0.0,,,,0.139,2386.242,517.221,31.661,158.404,0.0,7616.168,26.534,26.534,,,,3214.384,,922.413,1584.685,3240.918,10857.086,0.0,3108.846,0.076,3108.77,-8850.092,11064.794,280.083,5603.631,541.667,6145.298,17002.384,
08/31/2014,17930.452,4923.907,4921.305,2.602,3859.567,3859.567,0.0,1803.767,0.0,0.0,0.0,0.0,0.0,1317.201,20.875,0.0,1152.105,547.157,11904.442,793.444,2546.409,-1752.965,66.783,66.783,5165.783,2793.774,2395.894,397.88,1199.029,6026.01,,5729.283,1064.228,355.274,0.0,4309.781,0.33,0.0,0.0,0.0,,0.33,2428.466,544.831,24.474,198.734,0.0,8158.079,26.403,26.403,0.0,0.0,,3460.633,0.0,1107.931,1584.663,3487.036,11645.115,0.0,3347.468,0.076,3347.392,-9423.202,11758.131,49.638,5732.035,553.302,6285.337,17930.452,
11/30/2014,17630.033,4474.806,4472.347,2.459,3779.792,3779.792,,1874.936,0.0,0.0,0.0,0.0,0.0,1446.711,31.666,,1246.589,677.531,11576.245,740.496,2492.375,-1751.879,60.321,60.321,5252.971,2788.349,2399.308,389.041,1186.367,6053.788,,5872.206,947.27,434.591,,4490.345,0.004,0.0,,,,0.004,2265.193,524.861,20.66,207.584,0.0,8137.403,26.786,26.786,,,,3449.48,,1091.311,1605.064,3476.266,11613.669,0.0,3634.323,0.076,3634.247,-9983.784,11928.129,-97.167,5481.501,534.863,6016.364,17630.033,
02/28/2015,16991.565,4064.019,4061.4,2.619,3688.052,3688.052,0.0,1738.126,0.0,0.0,0.0,0.0,0.0,1517.611,58.796,,1177.211,697.065,11007.808,725.917,2479.969,-1754.052,50.13,50.13,5207.71,2818.931,2437.595,381.336,1152.772,5983.757,,4947.092,984.539,270.521,,3692.032,0.191,0.0,,,,0.191,2546.703,513.3,5.129,178.382,0.0,7493.986,27.033,27.033,,,,2920.903,,1051.314,1172.778,2947.936,10441.922,0.0,4056.163,0.076,4056.087,-10462.277,12615.316,-218.351,5990.851,558.792,6549.643,16991.565,
05/31/2015,17308.727,4028.572,4026.189,2.383,3717.048,3717.048,0.0,1831.087,0.0,0.0,0.0,0.0,0.0,1492.814,33.9,,1231.676,565.497,11069.521,752.362,2521.452,-1769.09,43.763,43.763,5443.081,3088.922,2669.172,419.75,1088.583,6239.206,,5432.84,1040.645,348.526,,4043.669,0.001,0.0,,,,0.001,2455.601,506.409,15.215,190.733,0.0,7888.442,27.217,27.217,,,,2926.837,,1053.204,1161.276,2954.054,10842.496,0.0,4206.343,0.076,4206.267,-10897.911,12741.223,-138.441,5911.214,555.017,6466.231,17308.727,
08/31/2015,18202.647,4363.214,4360.766,2.448,3840.92,3840.92,0.0,1884.504,0.0,0.0,0.0,0.0,0.0,611.436,13.503,0.0,2089.928,564.921,10700.074,801.884,2450.852,-1648.968,45.027,45.027,6655.662,3394.74,2929.833,464.907,1157.491,7502.573,,6156.996,1151.464,516.827,,4488.705,1.848,0.0,0.0,0.0,,1.848,2332.162,524.455,48.746,91.372,0.0,8491.006,25.587,25.587,0.0,0.0,,3038.483,0.0,1108.623,1265.287,3064.07,11555.076,0.0,4516.886,0.076,4516.81,-11472.4,13470.008,-380.769,6133.725,513.846,6647.571,18202.647,
11/30/2015,17993.875,3075.921,3073.193,2.728,4061.037,4061.037,0.0,1964.608,0.0,0.0,0.0,0.0,0.0,1521.482,14.07,,1281.091,682.183,10623.048,804.012,2487.956,-1683.944,44.179,44.179,6522.636,4044.55,3521.828,522.722,1182.925,7370.827,,6285.875,1094.821,291.247,,4899.807,1.848,0.0,,,,1.848,2184.675,532.684,31.074,119.755,0.0,8472.398,25.807,25.807,,,,3090.258,,1094.528,1312.217,3116.065,11588.463,0.0,4856.64,0.076,4856.564,-12048.228,13582.445,-490.432,5900.425,504.987,6405.412,17993.875,
02/29/2016,18147.778,3037.479,3034.659,2.82,3986.141,3986.141,0.0,2020.413,0.0,0.0,0.0,0.0,0.0,1634.767,12.935,,1255.4,705.495,10678.8,856.403,2549.723,-1693.32,61.037,61.037,6551.538,4033.234,3501.419,531.815,1249.969,7468.978,,5127.86,1103.343,304.883,,3719.634,1.784,0.0,,,,1.784,2443.535,730.127,43.428,121.879,0.0,7573.179,26.866,26.866,,,,3174.217,,1118.278,1160.505,3201.083,10774.262,0.0,5329.928,0.076,5329.852,-12790.718,14915.912,-643.461,6811.661,561.855,7373.516,18147.778,
05/31/2016,19191.047,3500.747,3497.878,2.869,4303.642,4303.642,0.0,2136.836,0.0,0.0,0.0,0.0,0.0,1634.786,18.976,,1229.695,679.101,11576.011,883.609,2668.53,-1784.921,132.427,132.427,6599.0,4043.551,3538.147,505.404,1306.778,7615.036,,5714.158,1133.43,378.584,,4202.144,2.072,0.0,,,,2.072,2444.903,771.973,13.811,152.882,0.0,8161.133,26.801,26.801,,,,3296.555,,1139.634,1218.255,3323.356,11484.489,0.0,5537.3,0.076,5537.224,-13218.075,15090.815,-282.715,7127.325,579.233,7706.558,19191.047,
08/31/2016,20609.004,4908.484,4905.609,2.875,4072.18,4072.18,0.0,2150.219,0.0,0.0,0.0,0.0,0.0,845.339,45.683,0.0,2077.312,761.419,11976.222,956.542,2686.567,-1730.025,198.633,198.633,7477.607,4119.588,3609.437,510.151,1235.024,8632.782,,6483.196,1280.821,362.963,,4839.412,2.773,0.0,0.0,0.0,,2.773,2392.955,754.812,5.547,111.02,0.0,8878.924,24.457,24.457,0.0,0.0,,3516.247,0.0,1494.789,1150.079,3540.704,12419.628,0.0,2924.801,0.072,2924.729,-2591.907,7879.96,-657.592,7555.262,634.114,8189.376,20609.004,
11/30/2016,20443.741,4079.569,4077.058,2.511,4298.605,4298.605,0.0,2170.403,0.0,0.0,0.0,0.0,0.0,819.829,51.743,,2079.881,740.331,11368.406,928.9,2681.368,-1752.468,239.47,239.47,7906.965,4560.052,4008.76,551.292,1215.289,9075.335,,6985.039,1163.348,606.771,,5214.92,2.773,0.0,,,,2.773,2182.27,734.465,20.996,48.606,0.0,9170.082,24.562,24.562,,,,3214.946,,1467.268,943.611,3239.508,12409.59,0.0,3154.951,0.072,3154.879,-2990.628,8113.539,-860.769,7417.093,617.058,8034.151,20443.741,
02/28/2017,20078.773,3241.364,3238.862,2.502,4452.252,4452.252,0.0,2111.641,0.0,0.0,0.0,0.0,0.0,958.745,73.946,,2030.673,845.898,10764.002,968.433,2800.455,-1832.022,190.358,190.358,8155.98,4797.07,4224.007,573.063,1254.291,9314.771,,5857.087,1212.8,665.125,,3979.162,2.944,0.0,,,,2.944,2492.742,740.919,15.642,53.452,0.0,8352.773,24.546,24.546,,,,3086.305,,1483.978,792.314,3110.851,11463.624,0.0,3475.661,0.072,3475.589,-3600.403,8953.19,-864.203,7964.245,650.904,8615.149,20078.773,
05/31/2017,21135.592,3384.847,3382.208,2.639,4474.415,4474.415,0.0,2267.31,0.0,0.0,0.0,0.0,0.0,1079.163,90.28,,2103.664,917.426,11205.735,1041.006,2956.064,-1915.058,199.465,199.465,8689.386,5253.748,4610.996,642.752,1241.694,9929.857,,6563.796,1291.138,914.058,,4358.6,2.942,0.0,,,,2.942,2587.587,692.621,10.51,64.976,0.0,9154.325,24.732,24.732,,,,3079.875,,1476.43,835.338,3104.607,12258.932,0.0,3682.21,0.072,3682.138,-4109.376,8844.773,-250.251,8167.356,709.304,8876.66,21135.592,
08/31/2017,22689.89,4129.871,4126.86,3.011,4569.214,4569.214,0.0,2316.043,0.0,0.0,0.0,0.0,0.0,1082.161,82.77,0.0,2214.901,936.756,12097.289,1140.598,3052.744,-1912.146,211.61,211.61,9240.393,5712.734,5002.352,710.382,1229.988,10592.601,,7117.978,1525.065,708.485,,4884.428,2.907,0.0,0.0,0.0,,2.907,2703.394,663.248,17.244,137.098,0.0,9824.279,22.163,22.163,0.0,0.0,,3133.248,0.0,1408.759,906.899,3155.411,12979.69,0.0,3516.47,0.071,3516.399,-1649.09,7081.855,0.242,8949.477,760.723,9710.2,22689.89,
11/30/2017,22974.153,3682.393,3681.711,0.682,4981.084,4981.084,0.0,2476.871,0.0,0.0,0.0,0.0,0.0,1163.493,61.029,,2235.695,1001.177,12303.841,1158.96,3123.087,-1964.127,227.189,227.189,9284.163,5770.683,5078.504,692.179,1216.756,10670.312,,7332.481,1316.93,718.246,,5297.305,2.979,0.0,,,,2.979,2527.566,687.95,11.163,121.397,0.0,9863.026,22.226,22.226,,,,3195.464,,1422.308,952.646,3217.69,13080.716,0.0,3755.131,0.071,3755.06,-2046.811,7339.188,54.622,9102.13,791.307,9893.437,22974.153,
02/28/2018,23132.979,3598.497,3595.079,3.418,5030.698,5030.698,0.0,2480.603,0.0,0.0,0.0,0.0,0.0,1175.15,31.722,,2125.608,1064.457,12284.948,1196.195,3238.6,-2042.405,218.509,218.509,9433.327,6015.022,5286.197,728.825,1260.975,10848.031,,6386.748,1367.464,602.95,,4416.334,2.914,0.0,,,,2.914,2978.25,656.638,27.182,126.056,0.0,9367.912,25.923,25.923,,,,3300.718,,1446.277,1044.565,3326.641,12694.553,0.0,4266.909,0.071,4266.838,-2552.028,8149.09,-181.284,9682.687,755.739,10438.426,23132.979,
05/31/2018,23250.793,3932.106,3928.845,3.261,4986.652,4986.652,0.0,2460.047,0.0,0.0,0.0,0.0,0.0,958.067,11.028,,2269.992,871.026,12336.872,1228.946,3257.12,-2028.174,208.557,208.557,9476.418,5963.532,5275.293,688.239,1231.866,10913.921,,6752.87,1388.989,483.723,,4880.158,2.84,0.0,,,,2.84,2797.886,635.737,87.805,132.324,0.0,9553.596,25.958,25.958,,,,3518.503,,1448.608,1214.029,3544.461,13098.057,0.0,4934.257,0.072,4934.185,-3201.012,8296.83,-232.75,9797.325,355.411,10152.736,23250.793,
08/31/2018,24449.083,5064.552,5061.36,3.192,4996.454,4996.454,0.0,2499.914,0.0,0.0,0.0,0.0,0.0,1024.639,1.065,0.0,2086.807,966.559,13585.559,1264.02,3126.118,-1862.098,215.532,215.532,9383.972,6070.122,5383.012,687.11,1225.978,10863.524,,7232.407,1348.802,497.885,,5385.72,5.337,0.0,0.0,0.0,,5.337,2914.007,618.124,64.365,125.729,0.0,10151.751,19.676,19.676,0.0,0.0,,3553.068,0.0,1410.656,1334.194,3572.744,13724.495,0.0,4870.836,0.072,4870.764,-2116.948,7952.413,-341.548,10364.753,359.835,10724.588,24449.083,
11/30/2018,26706.412,4366.906,4363.79,3.116,8023.057,8023.057,0.0,,0.0,0.0,0.0,0.0,0.0,1150.445,21.782,,4219.3,1065.895,13540.408,1243.268,3172.077,-1928.809,231.98,231.98,11664.432,6219.615,5522.687,696.928,1230.059,13139.68,,7296.31,1355.538,513.475,,5427.297,4.727,0.0,,,,4.727,2875.298,601.393,19.679,136.139,0.0,10176.335,19.896,19.896,,,,3454.613,,1404.239,1293.163,3474.509,13650.844,0.0,5176.821,0.072,5176.749,-2748.448,10384.064,-133.581,12678.856,376.712,13055.568,26706.412,
02/28/2019,27390.208,4468.0,4464.889,3.111,8151.411,8151.411,0.0,,0.0,0.0,0.0,0.0,0.0,1213.889,13.474,,4258.979,1170.768,13833.3,1282.765,3309.929,-2027.164,229.085,229.085,12024.367,6514.739,5782.856,731.883,1257.866,13536.217,,6836.261,1472.13,554.745,,4809.386,4.365,0.0,,,,4.365,3378.423,607.038,27.766,139.792,0.0,10219.049,19.753,19.753,,,,3422.861,,1412.558,1235.707,3442.614,13661.663,0.0,5783.134,0.072,5783.062,-3357.665,11421.964,-510.4,13337.033,391.512,13728.545,27390.208,
05/31/2019,28156.36,4772.496,4769.158,3.338,8134.147,8134.147,0.0,589.574,0.0,0.0,0.0,0.0,0.0,645.443,57.006,,4222.011,556.546,14141.66,1341.548,3416.284,-2074.736,235.286,235.286,12418.127,6922.659,6078.816,843.843,1236.19,13994.961,,7274.034,1562.995,512.82,,5198.219,4.137,0.0,,,,4.137,3273.816,571.769,4.969,149.196,0.0,10551.987,19.855,19.855,,,,3441.56,,1419.191,1296.435,3461.415,14013.402,0.0,6059.543,0.072,6059.471,-3761.01,11709.317,-270.526,13737.324,405.634,14142.958,28156.36,
08/31/2019,29789.88,6130.166,6126.853,3.313,8095.071,8095.071,0.0,,0.0,0.0,0.0,0.0,0.0,1225.364,49.525,0.0,4349.464,1164.272,15450.601,1391.166,3347.195,-1956.029,240.313,240.313,12707.8,7046.329,6205.55,840.779,1262.482,14339.279,,7815.629,1646.641,378.017,,5790.971,6.411,0.0,0.0,0.0,,6.411,3239.856,565.224,8.77,133.232,0.0,11061.896,16.247,16.247,0.0,0.0,,3884.046,0.0,1765.914,1410.906,3900.293,14962.189,0.0,5804.52,0.072,5804.448,-1388.376,10421.538,-428.674,14409.008,418.683,14827.691,29789.88,
11/30/2019,33170.712,5813.84,5810.537,3.303,8577.386,8577.386,0.0,668.605,0.0,0.0,0.0,0.0,0.0,546.273,50.686,,4300.909,479.472,15606.104,4540.941,6637.403,-2096.462,278.765,278.765,12686.831,7129.311,6300.004,829.307,1263.996,17506.537,,7474.155,1581.112,448.01,,5445.033,714.485,0.0,710.787,0.0,710.787,3.698,3010.768,585.301,6.39,144.659,0.0,11199.408,2667.586,15.935,2651.651,0.0,2651.651,3702.51,,1784.347,1181.813,6370.096,17569.504,0.0,6162.324,0.072,6162.252,-1977.391,11236.275,-254.07,15167.138,434.07,15601.208,33170.712,
02/29/2020,33503.43,5440.099,5436.456,3.643,8517.949,8517.949,0.0,731.992,0.0,0.0,0.0,0.0,0.0,715.253,55.969,,4254.782,616.003,15405.293,4607.091,6798.914,-2191.823,284.261,284.261,13150.282,7606.811,6698.69,908.121,1289.223,18041.634,,6817.195,1526.135,371.462,,4919.598,744.478,0.0,737.781,0.0,737.781,6.697,3615.902,629.505,4.148,167.467,0.0,11177.575,2665.731,13.183,2652.548,0.0,2652.548,3739.318,,1810.338,1127.86,6405.049,17582.624,0.0,6885.035,0.072,6884.963,-2571.256,11867.507,-706.697,15474.589,446.217,15920.806,33503.43,
05/31/2020,35057.319,6445.937,6442.261,3.676,8345.601,8345.601,0.0,668.235,0.0,0.0,0.0,0.0,0.0,686.463,26.01,,4242.528,616.963,16146.236,4667.97,6906.775,-2238.805,270.984,270.984,13919.428,8366.6,7334.594,1032.006,1336.991,18858.382,,7496.95,1405.977,443.881,,5647.092,747.339,0.0,738.642,0.0,738.642,8.697,3583.992,638.821,30.568,208.146,0.0,11828.281,2764.882,60.342,2704.54,0.0,2704.54,3980.511,,1820.41,1282.566,6745.393,18573.674,0.0,7190.251,0.072,7190.179,-3085.444,12565.857,-656.058,16014.606,469.039,16483.645,35057.319,
