Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/28/1994,,2993.314941,2522.586914,0.0,0.0,470.727997,0.0,0.0,389.339996,139.742996,34.787998,213.304001,3770.48999,,1449.046997,362.200012,0.0,0.0,1811.246948,0.0,123.171997,0.0,0.0,1934.418945,0.0,0.0,0.0,332.298004,1503.772949,1836.070953,3770.489899,
05/31/1994,,2957.86792,2490.294922,0.0,0.0,467.572998,0.0,0.0,577.603027,142.856003,34.078999,211.341995,3923.748047,,1541.645996,359.661011,0.0,0.0,1901.307007,0.0,312.088013,0.0,0.0,2213.39502,0.0,0.0,0.0,332.42099,1377.932007,1710.352997,3923.748016,
08/31/1994,,3005.406006,2527.272949,0.0,0.0,478.132996,0.0,0.0,406.494995,158.852997,35.91,225.574005,3832.238037,,1606.422974,383.196014,0.0,0.0,1989.619019,0.0,99.386002,0.0,0.0,2089.00502,0.0,0.0,0.0,332.42099,1410.812012,1743.233002,3832.238022,
11/30/1994,,2943.711914,2451.405029,0.0,0.0,492.307007,0.0,0.0,456.175995,177.794006,35.716999,239.753006,3853.1521,,1665.43396,412.324005,0.0,0.0,2077.758057,0.0,91.000999,0.0,0.0,2168.759056,0.0,0.0,0.0,328.908997,1355.484009,1684.393006,3853.152062,
02/28/1995,,3132.634033,2582.569092,0.0,0.0,550.065002,0.0,0.0,355.395996,161.503006,36.740002,250.169998,3936.443115,,1677.925049,422.880005,0.0,0.0,2100.804932,0.0,17.407,0.0,0.0,2118.211931,0.0,0.0,0.0,330.816986,1487.41394,1818.230927,3936.442858,
05/31/1995,,3469.870117,2872.816895,0.0,0.0,597.052979,0.0,0.0,415.14801,173.792007,35.303001,274.40799,4368.520996,,1742.055054,416.738007,0.0,0.0,2158.792969,0.0,147.973999,0.0,0.0,2306.766968,0.0,0.0,0.0,331.238007,1730.515991,2061.753998,4368.520966,
08/31/1995,,3239.549072,2448.408936,0.0,0.0,791.140015,0.0,0.0,518.585999,222.804993,37.674999,274.989014,4293.604004,,1821.61499,501.57901,0.0,0.0,2323.194092,0.0,44.094002,0.0,0.0,2367.288094,0.0,0.0,0.0,302.660004,1623.656006,1926.31601,4293.604103,
11/30/1995,,3355.294922,2517.163086,0.0,0.0,838.132019,0.0,0.0,673.432983,287.177002,40.953999,364.606995,4721.46582,,1919.498047,541.737976,0.0,0.0,2461.236084,0.0,254.097,0.0,0.0,2715.333084,0.0,0.0,0.0,295.682007,1710.45105,2006.133057,4721.466141,
02/29/1996,,3426.970947,2766.464111,0.0,0.0,660.507019,0.0,0.0,606.327026,365.118988,34.013,421.390991,4853.820801,,1998.31897,612.106018,0.0,0.0,2610.425049,0.0,207.511002,0.0,0.0,2817.93605,0.0,0.0,0.0,298.64801,1737.237061,2035.885071,4853.821121,
05/31/1996,,3424.824951,2708.177002,0.0,0.0,716.64801,0.0,0.0,200.123993,442.381989,32.671001,428.065002,4528.066895,,1954.581055,648.065979,0.0,0.0,2602.646973,0.0,45.252998,0.0,0.0,2647.899971,0.0,0.0,0.0,288.114014,1592.052979,1880.166992,4528.066963,
08/31/1996,,3318.641113,2602.559082,0.0,0.0,716.08197,0.0,0.0,288.48999,442.118011,33.081001,467.162994,4549.493164,,1985.579956,693.465027,0.0,0.0,2679.044922,0.0,60.742001,0.0,0.0,2739.786922,0.0,0.0,0.0,283.479004,1526.227051,1809.706055,4549.492977,
11/30/1996,,3772.926025,2960.875977,0.0,0.0,812.049988,0.0,0.0,252.733994,447.255005,30.382999,528.23999,5031.538086,,2099.095947,703.791016,0.0,0.0,2802.886963,0.0,112.612999,0.0,0.0,2915.499962,0.0,0.0,0.0,283.85199,1832.186035,2116.038025,5031.537987,
02/28/1997,,3601.405029,2761.226074,0.0,0.0,840.179016,0.0,0.0,436.622986,417.850006,26.215,543.236023,5025.329102,,2147.688965,682.385986,0.0,0.0,2830.074951,0.0,70.460999,0.0,0.0,2900.53595,0.0,0.0,0.0,292.02301,1832.77002,2124.79303,5025.328979,
05/31/1997,,3764.420898,2932.208984,0.0,0.0,832.211975,0.0,0.0,580.289001,419.325989,24.141001,559.177979,5347.35498,,2200.444092,633.140991,0.0,0.0,2833.584961,0.0,272.362,71.0,0.0,3176.94696,0.0,0.0,0.0,288.631989,1881.776001,2170.40799,5347.35495,
08/31/1997,,3878.592041,3016.153076,0.0,0.0,862.439026,0.0,0.0,499.131012,430.48999,31.492001,865.984985,5705.689941,,2271.37793,672.127014,0.0,0.0,2943.504883,0.0,221.794006,171.0,0.0,3336.298889,0.0,0.0,0.0,290.46701,2078.924072,2369.391083,5705.689972,
11/30/1997,,4254.667969,3416.841064,0.0,0.0,837.827026,0.0,0.0,394.598999,458.838989,22.271999,958.083984,6088.461914,,2342.253906,607.617004,0.0,0.0,2949.871094,130.0,492.572998,11.0,0.0,3583.444092,0.0,25.888,0.0,290.928986,2188.200928,2505.017914,6088.462006,
02/28/1998,,4396.308105,3456.030029,0.0,0.0,940.278015,0.0,0.0,407.535004,550.395996,40.966,994.448975,6389.653809,,2409.254883,688.986023,0.0,0.0,3098.240967,101.0,501.388,0.0,,3700.628967,0.0,26.969,0.0,299.498993,2362.556885,2689.024878,6389.653845,
05/31/1998,,4431.769043,3434.884033,0.0,0.0,996.88501,0.0,0.0,645.309998,572.419983,38.724998,989.336975,6677.561035,,2452.289062,641.302979,0.0,0.0,3093.592041,126.0,623.848022,0.0,0.0,3843.440063,0.0,27.292,0.0,300.859009,2505.969971,2834.12098,6677.561043,
08/31/1998,,6092.975098,4980.953125,0.0,0.0,1112.021973,0.0,0.0,550.083984,1181.906006,109.852997,2010.661987,9945.480469,,3044.303955,1167.235962,0.0,0.0,4211.540039,371.324005,835.151978,0.0,0.0,5418.016022,0.0,27.156,0.0,2272.543945,2227.763916,4527.463861,9945.479883,
11/30/1998,,9101.977,7758.794,0.0,1299.098,0.0,0.0,44.085,480.874,1718.844,204.271,2075.174,13581.14,,4896.643,1337.277,0.0,0.0,6233.92,0.0,816.841,613.873,256.862,7921.496,0.0,47.041,0.0,2509.349,3103.254,5659.644,13581.14,
02/28/1999,,6528.563965,5424.750977,0.0,0.0,1055.338989,0.0,48.473999,524.552979,1313.310059,130.615005,2022.103027,10519.144531,,3130.170898,1204.733032,0.0,0.0,4334.903809,0.0,1030.366943,301.0,0.0,5666.270752,0.0,41.485001,0.0,2286.477051,2524.912109,4852.874161,10519.144913,
05/31/1999,,6510.574,5459.647,0.0,0.0,964.967,0.0,85.96,563.737,1415.043,143.408,2215.314,10848.076,,3230.271,1196.065,0.0,0.0,4426.336,0.0,1109.282,388.7,0.0,5924.318,0.0,41.864,0.0,2271.616,2610.278,4923.758,10848.076,
09/30/1999,,8649.555,7520.422,0.0,0.0,1033.888,0.0,95.245,497.576,2032.166,257.526,2661.019,14097.842,,5007.812,1687.689,0.0,0.0,6695.501,0.0,1585.511,410.655,0.0,8691.667,0.0,41.921,0.0,2453.117,2911.137,5406.175,14097.842,
12/31/1999,,9288.204,7986.411,0.0,0.0,1136.18,0.0,165.613,557.749,2219.731,275.716,2749.512,15090.912,,5369.402,1497.376,0.0,837.893,7704.671,0.0,1010.176,410.726,345.738,9471.311,0.0,42.523,0.0,2521.414,3055.664,5619.601,15090.912,
03/31/2000,,9354.285156,8274.364258,0.0,922.604004,0.0,0.0,157.317001,844.296021,2682.576904,331.54599,2996.236084,16208.94043,,5395.499023,1762.021973,0.0,1076.56604,8234.086914,0.0,1657.151001,410.726013,314.177002,10616.14093,0.0,17.173,0.0,2451.10498,3124.520996,5592.798977,16208.939907,
06/30/2000,,9064.141602,8075.241211,0.0,817.786987,0.0,0.0,171.113998,874.146973,2784.125,334.933014,3082.024902,16139.37207,,5295.597168,1758.014038,0.0,1048.170044,8101.780762,0.0,1747.947998,461.028992,337.77301,10648.530762,0.0,17.695999,0.0,2444.594971,3028.550049,5490.841019,16139.37178,
09/30/2000,,9343.176758,8557.260742,0.0,617.075989,0.0,0.0,168.839996,931.502014,2589.904053,325.391998,3178.978027,16368.953125,,5369.143066,1776.192993,0.0,1169.487061,8314.823242,0.0,1657.287964,450.029999,362.748993,10784.890198,0.0,17.496,0.0,2461.169922,3105.396973,5584.062895,16368.953093,
12/31/2000,,9679.199,8944.088,0.0,0.0,557.46,0.0,177.651,930.469,2798.727,309.268,3224.289,16941.952,,5672.062,1741.393,0.0,1209.926,8623.381,0.0,1814.376,450.032,439.433,11327.222,0.0,41.062,0.0,2498.666,3075.002,5614.73,16941.952,
03/31/2001,,9676.076172,9001.538086,0.0,0.0,469.957001,0.0,204.580994,937.286011,3262.337891,373.277008,3381.477051,17630.453125,,5846.412109,2055.678955,0.0,1226.551025,9128.641602,50.0,1756.332031,450.033997,541.409973,11926.417603,0.0,42.23,0.0,2511.461914,3150.343994,5704.035908,17630.45351,
06/30/2001,,9653.37207,8896.223633,,,512.041992,,245.106003,1676.980957,3551.927002,379.751007,3453.6521,18715.683594,,6050.013184,2188.253906,,1234.317017,9472.583984,0.0,1615.964966,1294.672974,611.56897,12994.790894,0.0,41.577999,0.0,2538.690918,3140.623047,5720.891964,18715.682858,
09/30/2001,,10705.69043,10011.724609,0.0,0.0,440.30899,0.0,253.656006,2129.511963,7977.516113,380.760986,4471.949219,25665.427734,,11288.036133,2724.416016,0.0,1471.182007,15483.633789,0.0,3691.335938,1561.207031,100.651001,20836.827759,0.0,41.799999,0.0,2521.343018,2265.457031,4828.600048,25665.427807,
12/31/2001,,12627.373,11882.04,,,547.805,,197.528,1863.861,8642.652,394.258,4434.872,27963.016,,11806.745,2636.428,1160.962,1213.202,16817.337,0.0,2919.149,1604.877,1135.939,22477.302,,48.53,,3379.896,2057.288,5485.714,27963.016,
03/31/2002,,13083.985,12155.282,0.0,0.0,678.319,0.0,250.384,2066.413,10060.861,614.717,4891.809,30717.785,,12275.728,4091.367,0.0,2409.481,18776.576,0.0,3369.534,1857.67,1215.846,25219.626,0.0,48.095,0.0,3429.275,2020.789,5498.159,30717.785,
06/30/2002,,13689.379883,12804.179688,0.0,0.0,662.138,0.0,223.059006,2278.753906,9769.924805,631.97699,4819.22998,31189.265625,,12396.5,4145.201172,0.0,2828.754883,19370.460938,0.0,3481.237061,1863.817017,1045.0,25760.515015,0.0,53.222,0.0,3441.226074,1934.305054,5428.753128,31189.268143,
09/30/2002,,15397.724609,14621.498047,0.0,0.0,587.129028,0.0,189.098007,2737.445068,10136.28418,650.718994,5168.653809,34090.828125,,12690.973633,4269.803223,0.0,3946.470947,20907.248047,0.0,4181.248047,1870.209961,1127.728027,28086.434082,0.092,55.716999,0.0,3667.051025,2281.532959,6004.392983,34090.827065,
12/31/2002,,16205.794,15484.723,0.0,0.0,575.01,,146.061,3557.815,10072.2,688.281,5123.279,35647.369,,13202.736,4028.299,2516.949,2373.047,22121.031,0.0,3470.426,1877.957,1551.443,29020.857,0.207,56.923,,3981.339,2588.043,6626.512,35647.369,
03/31/2003,,17374.212,16676.967,0.0,0.0,530.306,0.0,166.939,3152.328,10911.271,822.538,5201.276,37461.625,,13496.875,5171.414,2532.637,2448.275,23649.201,,3547.095,1884.158,1510.097,30590.551,0.207,58.829,0.0,4013.404,2798.634,6871.074,37461.625,
06/30/2003,,18453.121094,17738.748047,0.0,0.0,549.809998,0.0,164.561996,3007.126953,11639.810547,827.836975,5239.632812,39167.527344,,14748.208984,5199.263184,2655.427002,3125.060059,25727.958984,0.0,2387.868896,1890.397949,1539.087036,31545.312866,0.207,56.896,0.0,4046.021973,3519.091064,7622.216037,39167.528903,
09/30/2003,,19573.955078,18861.580078,0.0,0.0,548.844971,0.0,163.529999,2059.608887,11555.65918,809.484985,5588.141113,39586.851562,,15161.821289,5161.493164,2621.123047,3539.430908,26483.867188,0.0,2086.144043,1898.958984,1659.510986,32128.481201,0.207,57.158001,0.0,3942.316895,3458.686035,7458.367931,39586.849132,
12/31/2003,,20917.823,20191.806,0.0,0.0,583.45,0.0,142.567,2403.121,10921.42,777.882,5743.969,40764.215,,16558.788,4729.989,3233.845,4050.334,28572.956,0.0,1622.31,1905.483,1666.397,33767.146,0.207,60.154,0.0,3950.794,2985.914,6997.069,40764.215,
03/31/2004,,22293.17,21440.8,0.0,0.0,721.11,0.0,131.26,2646.857,12287.7,996.477,5946.12,44170.32,,16718.06,6103.939,3262.685,4378.401,30463.09,,1821.166,2736.867,1722.213,36743.336,517.5,64.266,0.0,3370.963,3474.264,7426.993,44170.329,
06/30/2004,,23851.411,22949.078,0.0,0.0,650.918,0.0,251.415,2744.878,6239.839,987.032,11636.875,45460.035,,17076.77,5963.401,4104.763,4769.276,31914.21,,1940.905,2743.368,1728.933,38327.416,0.207,56.047,0.0,3903.063,3173.302,7132.619,45460.035,
09/30/2004,,25944.114,24903.829,0.0,0.0,803.194,0.0,237.091,2267.198,11749.816,935.869,5925.953,46822.95,,18252.435,5644.257,4096.002,5112.045,33104.739,,1888.804,2730.99,1670.039,39394.572,0.207,56.659,0.0,3929.746,3441.766,7428.378,46822.95,
12/31/2004,,28229.565,26860.908,0.0,0.0,962.92,0.0,405.737,2203.726,12231.833,845.422,5734.923,49245.469,,19837.669,5191.368,4335.056,5974.726,35338.819,11.747,1839.224,2709.684,1533.86,41433.334,517.5,73.44,0.0,3434.271,3786.924,7812.135,49245.469,
03/31/2005,,28478.671,27288.411,0.0,0.0,924.347,0.0,265.913,2287.562,13172.911,1006.724,5921.135,50867.003,,19907.703,6331.537,4223.049,6400.602,36862.891,,1907.854,2721.672,1487.048,42979.465,517.5,72.469,0.0,3512.489,3785.08,7887.538,50867.003,
06/30/2005,,31711.195,30530.163,0.0,0.0,918.74,0.0,262.292,2467.775,12217.783,947.905,5980.24,53324.898,,19775.41,6064.286,5749.285,7336.323,38925.304,,1611.684,2721.916,1623.125,44882.029,517.293,71.4,0.0,3537.162,4317.014,8442.869,53324.898,
09/30/2005,,32740.396,31584.016,0.0,0.0,845.501,0.0,310.879,2150.609,13022.436,924.459,6022.21,54860.11,,22664.845,5869.857,5644.07,7685.764,41864.536,,1663.123,2722.162,1496.694,47746.515,517.5,74.295,0.0,3551.591,2970.209,7113.595,54860.11,
12/31/2005,,36123.856,34855.638,0.0,0.0,868.801,0.0,399.417,3693.475,11675.236,866.2,6096.134,58454.901,,23767.672,5388.996,5606.461,8240.987,43004.116,197.9,2053.786,3214.798,1458.101,49928.701,517.5,54.389,0.0,5861.877,2092.434,8526.2,58454.901,
03/31/2006,,37224.256,35812.004,0.0,0.0,959.989,0.0,452.263,2262.824,12358.609,955.284,5954.846,58755.819,,23733.585,6392.319,5674.221,7987.272,43787.397,,1540.655,3367.646,1512.857,50208.555,0.207,56.684,0.0,6399.011,2091.362,8547.264,58755.819,
06/30/2006,,36846.121,35564.96,0.0,0.0,838.364,0.0,442.797,2566.768,12006.362,972.655,6135.447,58527.353,,23733.5,6372.442,6069.691,7559.896,43735.529,,1488.57,3367.887,1331.236,49923.222,0.207,56.847,0.0,6428.272,2118.805,8604.131,58527.353,
09/30/2006,,39212.406,37864.943,0.0,0.0,847.308,0.0,500.155,2128.221,11284.065,940.881,6214.426,59779.999,,23292.278,6088.306,6075.259,8103.553,43559.396,,1519.527,3368.132,1259.642,49706.697,0.207,549.327,0.0,6412.895,3110.873,10073.302,59779.999,
12/31/2006,,39827.872,38459.845,,,891.138,,476.889,2223.748,10158.279,870.237,6228.734,59308.87,,23080.142,5652.897,6290.936,7857.827,42881.802,,1007.58,3368.376,1357.825,48615.583,0.207,562.121,,6453.379,3677.58,10693.287,59308.87,
03/31/2007,,40362.405,38887.509,0.0,0.0,908.379,0.0,566.517,3370.799,10706.211,1001.405,6624.28,62065.1,,22806.023,6650.972,6522.699,8029.059,44008.753,,1544.043,3368.615,1268.06,50189.471,0.217,563.082,0.0,7346.194,3966.136,11875.629,62065.1,
06/30/2007,,39099.531,37619.931,0.0,0.0,841.081,0.0,638.519,2744.352,10354.318,895.254,7103.228,60196.683,,22689.706,5659.415,6700.987,8496.507,43546.615,,1047.223,2868.226,1210.082,48672.146,1517.5,2.491,0.0,6455.399,3549.147,11524.537,60196.683,
09/30/2007,,39320.924,37791.551,0.0,0.0,847.084,0.0,682.289,3185.239,10065.874,861.999,7454.278,60888.314,,23014.994,5371.645,6870.922,8682.988,43940.549,,1274.851,2866.399,1372.239,49454.038,1287.5,2.485,0.0,6392.858,3751.433,11434.276,60888.314,
12/31/2007,,36974.279,35410.988,0.0,0.0,854.815,0.0,708.476,3880.03,9600.514,756.854,6550.587,57762.264,,23207.694,4681.989,6772.042,7920.085,42581.81,,1034.983,2868.731,1326.179,47811.703,0.01,2.419,0.0,7360.58,2587.552,9950.561,57762.264,
03/31/2008,,32907.727,31555.539,0.0,0.0,665.848,0.0,686.34,3904.966,10457.438,862.046,6668.898,54801.075,,23365.213,5531.248,6907.053,3888.731,39692.245,,1572.894,2868.98,1410.021,45544.14,1000.0,1.584,0.0,6370.596,1884.755,9256.935,54801.075,
06/30/2008,,31674.735,30461.628,,,581.092,,632.015,3704.249,9379.669,861.524,6459.785,52079.962,,22955.473,5355.644,6904.505,2956.423,38172.045,,1126.003,2869.23,1141.904,43309.182,0.01,1.587,,7393.757,1375.426,8770.78,52079.962,
09/30/2008,,29193.501,28135.132,0.0,0.0,471.705,0.0,586.664,5610.003,8780.617,815.429,6381.124,50780.674,,22178.777,4998.53,6222.282,2769.682,36169.271,,1700.519,3189.482,1059.262,42118.534,1500.0,1.597,0.0,8780.05,-1619.507,8662.14,50780.674,
12/31/2008,,27923.991,27102.691,0.0,0.0,361.819,0.0,459.481,4353.826,8186.768,713.501,4470.728,45648.814,,21650.315,4217.931,5452.865,2710.987,34032.098,,753.272,3689.734,1056.879,39531.983,1000.0,1.598,0.0,8795.689,-3680.456,6116.831,45648.814,
03/31/2009,,27324.001,25376.792,,,135.711,,1811.498,5066.187,8007.125,733.122,2841.402,43971.837,,21019.206,4328.689,5309.261,2577.281,33234.437,,1103.82,2627.654,864.648,37830.559,1000.0,1.604,,9481.62,-4341.946,6141.278,43971.837,
06/30/2009,,29651.637,27686.476,0.0,,52.48,0.0,1912.681,3989.372,8011.316,759.272,3000.62,45412.217,,21452.998,4266.872,5862.406,2436.809,34019.085,,491.212,2627.903,800.798,37938.998,0.01,2.374,0.0,10458.404,-2987.569,7473.219,45412.217,
09/30/2009,,30833.498,29955.64,0.0,0.0,55.099,0.0,822.759,3906.277,7644.631,779.09,4057.745,47221.241,,21202.343,4185.151,5754.176,2442.8,33584.47,,926.854,2635.046,901.354,38047.724,0.01,2.362,0.0,10466.688,-1295.543,9173.517,47221.241,
12/31/2009,,30636.427,29289.392,0.0,546.067,17.779,0.0,783.189,3643.697,7028.808,654.065,3700.897,45663.894,,20823.524,3651.31,5490.119,2208.699,32173.652,,453.528,2634.09,970.207,36231.477,1000.0,2.305,0.0,9478.119,-1048.007,9432.417,45663.894,
03/31/2010,,31110.162,29750.159,0.0,516.47,29.23,0.0,814.303,3375.519,7127.624,638.409,3524.956,45776.67,,20670.113,3938.736,5115.7,2187.375,31911.924,,504.991,2533.297,784.895,35735.107,1000.0,2.305,0.0,9485.66,-446.402,10041.563,45776.67,
06/30/2010,,30581.489,29234.14,0.0,468.738,19.975,0.0,858.636,3801.194,6772.703,650.937,3516.096,45322.419,,20153.892,3842.364,4892.612,2252.124,31140.992,,329.586,2539.292,805.317,34815.187,0.01,2.228,0.0,10498.096,6.898,10507.232,45322.419,
09/30/2010,,31471.643,27810.258,0.0,2761.38,21.547,0.0,878.458,3957.629,6724.492,675.688,3466.589,46296.041,,20664.885,3824.26,5183.705,1771.489,31444.339,,445.718,2465.901,998.573,35354.531,0.01,2.223,0.0,10307.316,631.961,10941.51,46296.041,
12/31/2010,,31299.458,27592.786,0.0,2728.335,84.767,0.0,893.57,3022.868,6629.933,633.035,3430.65,45015.944,,20531.607,3484.83,5075.127,1684.606,30776.17,,156.565,2528.903,941.257,34402.895,71.9,1002.296,0.0,8924.281,614.572,10613.049,45015.944,
03/31/2011,,31324.193,27247.398,0.0,2828.108,270.992,0.0,977.695,3385.805,7037.608,707.681,3426.854,45882.141,,20776.958,4074.09,5224.984,1670.609,31746.641,,384.95,2534.067,947.487,35613.145,0.0,1001.798,0.0,8839.858,427.34,10268.996,45882.141,
06/30/2011,,32133.726,28003.509,,2843.371,318.695,,968.151,2859.342,7379.75,728.527,3520.167,46621.512,,20954.317,4205.084,5215.549,1666.275,32041.225,,581.625,2532.576,838.355,35993.781,,1001.781,,8759.352,866.598,10627.731,46621.512,
09/30/2011,,31508.39,27372.029,0.0,2725.623,409.163,0.0,1001.575,3176.283,7617.11,724.349,3599.054,46625.186,,20718.988,4103.846,4994.579,1636.602,31454.015,,1127.548,2281.335,820.302,35683.2,0.0,1001.784,0.0,9033.465,906.737,10941.986,46625.186,
12/31/2011,,30671.525,26549.088,0.0,2668.978,468.197,0.0,985.262,3825.125,6678.061,647.113,2843.441,44665.265,,20613.901,3555.31,4845.394,1608.108,30622.713,0.0,149.046,2275.327,862.049,33909.135,0.0,1344.472,0.0,8941.835,469.823,10756.13,44665.265,
03/31/2012,,32065.354,27503.989,,2769.8,631.068,,1160.497,2506.318,7074.869,737.706,2714.763,45099.01,,20340.306,4250.821,4929.063,1590.188,31110.378,,390.76,1674.653,868.73,34044.521,,1344.467,,8849.949,860.073,11054.489,45099.01,
06/30/2012,,30923.815,26470.182,0.0,2716.357,529.056,0.0,1208.22,3311.146,7055.193,723.597,2926.405,44940.156,,19961.95,4231.975,4740.907,1600.595,30535.427,,568.569,1673.921,948.437,33726.354,0.0,1345.993,0.0,8741.261,1126.548,11213.802,44940.156,
09/30/2012,,32337.277,27749.998,0.0,2805.796,565.927,0.0,1215.556,3197.305,6747.168,720.847,2977.731,45980.328,,20074.668,4081.557,4848.734,1561.076,30566.035,0.0,789.807,1673.35,1193.717,34222.909,0.0,1346.382,0.0,8633.383,1777.654,11757.419,45980.328,
12/31/2012,,32853.308,28169.623,0.0,2814.447,649.359,0.0,1219.879,2618.378,6368.172,675.653,2871.384,45386.895,,20484.121,3755.086,4812.046,1551.398,30602.651,0.0,245.225,1672.778,1009.839,33530.493,0.0,1346.325,0.0,8587.739,1922.338,11856.402,45386.895,
03/31/2013,,32262.433,27607.454,0.0,2661.821,850.97,0.0,1142.188,2473.287,6953.706,732.218,3100.619,45522.263,,20177.581,4342.664,4550.916,1527.323,30598.484,0.0,413.326,1672.206,1006.401,33690.417,0.0,1344.5,0.0,8374.445,2112.901,11831.846,45522.263,
06/30/2013,,31428.351,26689.555,0.0,2686.994,916.008,0.0,1135.794,2420.082,7097.729,737.804,3421.171,45105.137,,19990.71,4472.108,4584.029,1534.896,30581.743,0.0,736.58,1671.634,878.11,33868.067,0.0,1344.5,0.0,8253.438,1639.132,11237.07,45105.137,
09/30/2013,,32457.036,27555.147,0.0,2802.111,974.733,0.0,1125.045,2130.893,6752.904,722.151,3563.399,45626.383,,20407.428,4254.939,4762.044,1505.18,30929.591,,627.324,1671.062,1145.892,34373.869,0.0,1344.618,,8132.751,1775.145,11252.514,45626.383,
12/31/2013,,33019.986,27956.424,0.0,2858.695,1040.237,0.0,1164.63,1800.832,6658.291,670.659,3503.119,45652.887,,20481.065,3846.526,4803.816,1509.243,30640.65,0.0,362.561,2263.203,1037.175,34303.589,0.0,1351.665,0.0,7996.883,2000.75,11349.298,45652.887,
