Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1993,2379.600098,,-536.700012,,1842.900085,,-952.599976,,,,,890.299988,29.4,,19.6,,14.0,,-63.0,919.699987,-299.600006,620.099976,0.0,,,620.099981,-6.3,613.799988,0.0,,613.799988,613.799988,,2285.399902,0.27,0.27,,2285.399902,0.27,0.27,0.27,
06/30/1993,2573.600098,,-583.5,,1990.100098,,-1002.700012,,,,,987.400024,-752.4,,21.799999,,11.6,,719.0,235.000025,-50.400002,184.600006,0.0,,,184.600023,-12.0,172.600006,0.0,,172.600006,172.600006,,2277.199951,0.075,0.075,,2277.199951,0.075,0.075,0.075,
09/30/1993,2544.100098,,-538.599976,,2005.500122,,-999.099976,,,,,1006.400024,12.499998,,20.700001,,16.1,,-49.299999,1018.900023,-300.399994,718.5,0.0,,,718.500029,-12.8,705.700012,0.0,,705.700012,705.700012,,2272.0,0.31,0.31,,2272.0,0.31,0.31,0.31,
12/31/1993,3000.899902,,-838.799988,,2162.099914,,-1132.300049,,,,,1029.800049,-50.4,,22.6,,26.5,,1.3,979.400049,-286.100006,693.299988,0.0,,,693.300043,-19.200001,674.099976,0.0,,674.099976,674.099976,,2389.0,0.28,0.28,0.28,2389.0,0.28,0.28,0.28,
03/31/1994,3514.300049,,-1455.599976,,2058.700073,,-1065.5,,,,,993.200012,31.599997,,30.9,,17.200001,,-79.699997,1024.800009,-337.100006,687.700012,0.0,,,687.700003,-12.5,675.200012,0.0,,675.200012,675.200012,,2510.399902,0.27,0.27,,2510.399902,0.27,0.27,0.27,
06/30/1994,3792.0,,-1528.699951,,2263.300049,,-1061.5,,,,,1201.800049,-15.399999,,35.0,,15.8,,-35.400002,1186.40005,-381.399994,805.0,0.0,,,805.000056,-40.900002,764.099976,0.0,,764.099976,764.099976,,2515.199951,0.305,0.305,,2515.199951,0.305,0.305,0.305,
09/30/1994,3792.0,,-1451.900024,,2340.099976,,-1173.800049,,,,,1166.300049,24.500001,,31.0,,-6.1,,-49.400002,1190.80005,-386.899994,803.900024,0.0,,,803.900056,-19.1,784.799988,0.0,,784.799988,784.799988,,2521.800049,0.31,0.31,,2521.800049,0.31,0.31,0.31,
12/31/1994,3871.5,,-1526.5,,2345.0,,-1301.199951,,,,,1043.800049,62.799998,,27.5,,-0.7,,-89.599998,1106.600047,-312.799988,793.799988,0.0,,,793.800059,-20.9,772.900024,0.0,,772.900024,772.900024,,2512.600098,0.305,0.305,0.305,2512.600098,0.305,0.305,0.305,
03/31/1995,3817.300049,,-1726.199951,,2091.100098,,-1058.199951,,,,,1032.900024,81.700001,,22.1,,6.1,,-109.900002,1114.600026,-338.399994,776.200012,0.0,,,776.200032,-18.799999,757.400024,0.0,,757.400024,757.400024,,2485.199951,0.305,0.305,,2485.199951,0.305,0.305,0.305,
06/30/1995,4135.700195,,-1746.0,,2389.700195,,-1179.300049,,,,,1210.400024,65.2,,23.0,,-8.2,,-80.0,1275.600024,-383.399994,892.200012,0.0,,,892.20003,-34.099998,858.099976,0.0,,858.099976,858.099976,,2473.600098,0.345,0.345,,2473.600098,0.345,0.345,0.345,
09/30/1995,4171.100098,,-1858.199951,,2312.900146,,-1099.699951,,,,,1213.199951,59.500004,,22.799999,,-2.0,,-80.300003,1272.699955,-385.100006,887.599976,0.0,,,887.599949,-25.700001,861.900024,0.0,,861.900024,861.900024,,2468.399902,0.35,0.35,,2468.399902,0.35,0.35,0.35,
12/31/1995,4557.0,,-2125.899902,,2431.100098,,-1292.0,,,,,1139.099976,87.099998,,30.799999,,-3.7,,-114.199997,1226.199974,-355.100006,871.099976,0.0,,,871.099968,-13.3,857.799988,0.0,,857.799988,857.799988,,2460.800048,0.35,0.35,0.035,2460.800048,0.35,0.35,0.35,
03/31/1996,4530.399902,,-2233.100098,,2297.299805,,-1163.800049,,,,,1133.5,134.899994,,34.5,,-7.5,,-161.899994,1268.399994,-375.200012,893.200012,0.0,,,893.199982,-29.4,863.799988,0.0,,863.799988,863.799988,,2454.0,0.35,0.35,0.35,2516.0,0.345,0.345,0.345,
06/30/1996,4908.799805,,-2283.800049,,2624.999756,,-1293.900024,,,,,1331.099976,105.800001,,32.799999,,-5.6,,-133.0,1436.899976,-422.299988,1014.599976,0.0,,,1014.599988,-42.5,972.099976,0.0,,972.099976,972.099976,,2429.800049,0.4,0.4,0.4,2492.0,0.39,0.39,0.39,
09/30/1996,4983.399902,,-2328.399902,,2655.0,,-1308.599976,,,,,1346.400024,126.000005,,36.200001,,-7.1,,-155.100006,1472.40003,-435.5,1036.900024,0.0,,,1036.90003,-35.0,1001.900024,0.0,,1001.900024,1001.900024,,2411.199951,0.415,0.415,0.415,2474.0,0.405,0.405,0.405,
12/31/1996,5406.100098,,-2473.899902,,2932.200196,,-1562.300049,,,,,1369.900024,137.399996,,35.099998,,-7.6,,-164.899994,1507.30002,-426.5,1080.800049,0.0,,,1080.80002,-37.299999,1043.5,0.0,,1043.5,1043.5,,2411.399902,0.435,0.435,0.435,2474.399902,0.42,0.42,0.42,
03/31/1997,5567.899902,,-2786.300049,,2781.599854,,-1429.300049,,,,,1352.300049,153.699997,,25.0,,-5.5,,-173.199997,1506.000046,-443.100006,1062.900024,0.0,,,1062.90004,-42.599998,1020.299988,0.0,,1020.299988,1020.299988,,2417.800049,0.42,0.42,0.42,2482.399902,0.41,0.41,0.41,
06/30/1997,5909.200195,,-2944.300049,,2964.900146,,-1440.599976,,,,,1524.300049,137.900003,,30.9,,-7.5,,-161.300003,1662.200052,-477.899994,1184.300049,0.0,,,1184.300058,-29.9,1154.400024,0.0,,1154.400024,1154.400024,,2415.800049,0.48,0.48,0.48,2479.800049,0.465,0.465,0.465,
09/30/1997,5927.700195,,-2991.0,,2936.700195,,-1473.099976,,,,,1463.599976,271.900011,,33.900002,,3.4,,-309.200012,1735.499986,-497.700012,1237.800049,0.0,,,1237.799974,-40.599998,1197.199951,0.0,,1197.199951,1197.199951,,2411.600098,0.495,0.495,0.495,2471.800049,0.485,0.485,0.485,
12/31/1997,6232.0,,-3068.699951,,3163.300049,,-1639.900024,,,,,1523.400024,167.099993,,39.700001,,-8.4,,-198.399994,1690.500017,-429.5,1261.0,0.0,,,1261.000017,-18.700001,1242.300049,0.0,,1242.300049,1242.300049,,2394.199952,0.52,0.52,0.52,2451.800048,0.505,0.505,0.505,
03/31/1998,6058.799805,,-3235.600098,,2823.199707,,-1383.599976,,,,,1439.599976,238.099993,,39.200001,,-5.9,,-271.399994,1677.699969,-470.799988,1206.900024,0.0,,,1206.899981,-42.5,1164.400024,0.0,,1164.400024,1164.400024,,2390.100098,0.487,0.487,0.487,2454.0,0.4745,0.4745,0.4745,
06/30/1998,6470.399902,,-3383.399902,,3087.0,,-1499.800049,,,,,1587.199951,261.600001,,42.599998,,-6.7,,-297.5,1848.799953,-510.0,1338.800049,0.0,,,1338.799953,-22.700001,1316.099976,0.0,,1316.099976,1316.099976,,2389.800049,0.55,0.55,0.55,2451.199951,0.535,0.535,0.535,
09/30/1998,6838.299805,,-3544.100098,,3294.199707,,-1537.599976,,,,,1756.599976,978.299998,,56.900002,,-9.7,,-1025.5,2734.899974,-1348.300049,1386.599976,0.0,,,1386.599925,-19.6,1367.0,0.0,,1367.0,1367.0,,2376.800049,0.575,0.575,0.575,2438.300049,0.56,0.56,0.56,
12/31/1998,7530.700195,,-3762.300049,,3768.400146,,-1911.5,,,,,1856.900024,177.199995,,66.900002,,-22.4,,-221.699997,2034.100019,-555.799988,1478.300049,0.0,,,1478.300032,-77.599998,1400.699951,0.0,,1400.699951,1400.699951,,2360.0,0.59,0.59,0.59,2422.800049,0.58,0.58,0.58,
03/31/1999,7536.7,,-4154.2,,3382.5,,-1679.4,,,,,1703.1,189.2,-8.1,71.4,-79.5,9.4,,-190.5,1892.3,-543.2,1349.1,0.0,,,1349.1,-49.5,1299.6,0.0,,1299.6,1299.6,,2361.9,0.55,0.55,0.55,2424.9,0.54,0.54,0.54,
06/30/1999,8018.2,,-4370.2,,3648.0,,-1667.1,,,,,1980.9,407.0,-20.5,68.9,-89.4,-7.3,,-379.2,2387.9,-852.5,1535.4,0.0,,,1535.4,-57.3,1478.1,0.0,,1478.1,1478.1,,2357.6,0.63,0.63,0.63,2413.6,0.61,0.61,0.61,
09/30/1999,8195.7,,-4365.9,,3829.8,,-1839.8,,,,,1990.0,306.5,-16.2,79.0,-95.2,-20.9,,-269.4,2296.5,-695.1,1601.4,0.0,,,1601.4,-61.8,1539.6,0.0,,1539.6,1539.6,,2343.0,0.65,0.65,0.65,2394.4,0.64,0.64,0.64,
12/31/1999,8963.4,,-4643.9,,4319.5,,-1371.0,,,,,2948.5,-683.4,-3.0,97.6,-100.6,-8.4,,694.8,2265.1,-638.2,1626.9,0.0,,,1626.9,-53.7,1573.2,0.0,,1573.2,1573.2,,2334.6,0.68,0.68,0.68,2387.5,0.66,0.66,0.66,
03/31/2000,8851.4,,-4833.4,,4018.0,,-2019.6,,,,,1998.4,255.8,22.6,117.3,-94.7,-7.8,,-270.6,2254.2,-694.4,1559.8,0.0,,,1559.8,-60.2,1499.6,0.0,0.0,1499.6,1499.6,,2317.5,0.65,0.65,0.65,2363.1,0.63,0.63,0.63,
06/30/2000,9477.1,,-5052.1,,4425.0,,-2072.3,,,,,2352.7,220.4,9.0,116.0,-107.0,-9.7,,-219.7,2573.1,-755.6,1817.5,0.0,,,1817.5,-95.8,1721.7,0.0,0.0,1721.7,1721.7,,2300.2,0.74,0.74,0.74,2345.7,0.73,0.73,0.73,
09/30/2000,10567.5,,-5987.4,,4580.1,,-2061.9,,,,,2518.2,198.2,-3.0,121.8,-124.8,-14.3,,-180.9,2716.4,-805.7,1910.7,0.0,,,1910.7,-74.8,1835.9,0.0,0.0,1835.9,1835.9,,2299.4,0.8,0.8,0.8,2342.9,0.78,0.78,0.78,
12/31/2000,11467.2,,-6570.6,,4896.6,,-2676.8,,,,,2219.8,465.1,-14.8,129.3,-144.1,-12.3,,-438.0,2684.9,-746.7,1938.2,0.0,,,1938.2,-173.7,1764.5,0.0,0.0,1764.5,1764.5,,2304.8,0.77,0.77,0.77,2355.8,0.75,0.75,0.75,
03/31/2001,11345.1,,-7046.5,,4298.6,,-2134.2,,,,,2164.4,288.3,-25.4,110.7,-136.1,-12.6,,-250.3,2452.7,-710.2,1742.5,0.0,,,1742.5,-85.2,1657.3,0.0,0.0,1657.3,1657.3,,2303.7,0.72,0.72,0.72,2345.9,0.71,0.71,0.71,
06/30/2001,11893.1,,-7204.8,,4688.3,,-2320.3,,,,,2368.0,286.2,-6.9,122.7,-129.6,-7.5,,-271.8,2654.2,-778.1,1876.1,0.0,,,1876.1,-60.7,1815.4,0.0,0.0,1815.4,1815.4,,2290.8,0.79,0.79,0.79,2328.2,0.78,0.78,0.78,
09/30/2001,11919.6,,-7082.8,,4836.8,,-2115.6,,,,,2721.2,134.2,7.2,121.8,-114.6,1.5,,-142.9,2855.4,-834.9,2020.5,0.0,,,2020.5,-72.3,1948.2,0.0,0.0,1948.2,1948.2,,2282.9,0.85,0.85,0.85,2312.4,0.84,0.84,0.84,
12/31/2001,12557.9,,-7642.4,,4915.5,,-2191.3,,,,,2724.2,6.7,-0.3,109.5,-109.8,15.1,,-21.5,2730.9,-797.6,1933.3,0.0,,,1933.3,-72.4,1860.9,0.0,0.0,1860.9,1860.9,,2274.0,0.82,0.82,0.82,2301.0,0.81,0.81,0.81,
03/31/2002,12169.3,,-7980.7,,4188.6,,-2046.5,,,,,2142.1,230.1,-3.1,95.3,-98.4,-2.7,,-224.3,2372.2,-696.5,1675.7,0.0,,,1675.7,-50.7,1625.0,0.0,0.0,1625.0,1625.0,,2271.3,0.72,0.72,0.72,2294.8,0.71,0.71,0.71,
06/30/2002,12809.7,,-8292.6,,4517.1,,-2109.0,,,,,2408.1,152.8,-8.0,97.5,-105.5,5.3,,-150.1,2560.9,-750.3,1810.6,0.0,,,1810.6,-59.9,1750.7,0.0,0.0,1750.7,1750.7,,2262.7,0.77,0.77,0.77,2282.8,0.77,0.77,0.77,
09/30/2002,5426.1,,-973.2,,4452.9,,-2114.4,,,,,2338.5,230.9,-6.6,99.9,-106.5,8.3,,-232.6,2569.4,-743.0,1826.4,-116.7,,,1943.1,-59.1,1884.0,0.0,0.0,1884.0,1884.0,,2249.9,0.84,0.79,0.79,2265.9,0.83,0.78,0.78,
12/31/2002,6057.700195,,-1127.699951,,4930.000244,,-2377.199951,,,,,2552.800049,23.700001,,,,,,-23.700001,2576.50005,-762.700012,1813.800049,-76.0,,,1889.800037,,1889.800049,0.0,0.0,1889.800049,1889.800049,,2246.100098,0.84,0.81,0.81,2264.100098,0.83,0.8,0.8,
03/31/2003,13388.4,,-8450.5,,4937.9,,-2476.5,,,,,2461.4,54.3,7.0,95.3,-88.3,-7.1,,-54.2,2515.7,-753.5,1762.2,0.0,,,1762.2,-51.8,1710.4,0.0,0.0,1710.4,1710.4,,2244.3,0.76,0.76,0.8,2262.1,0.76,0.76,0.8,
06/30/2003,13281.2,,-8436.9,,4844.3,,-2533.5,,,,,2310.8,326.6,12.0,94.6,-82.6,-16.3,,-322.3,2637.4,-729.8,1907.6,0.0,,,1907.6,-40.6,1867.0,0.0,0.0,1867.0,1867.0,,2241.4,0.83,0.83,0.83,2261.1,0.83,0.83,0.83,
09/30/2003,5762.0,,-1083.4,,4678.6,,-2240.1,,,,,2438.5,205.4,14.2,81.1,-66.9,-1.7,,-217.9,2643.9,-739.8,1904.1,6.7,,,1897.4,-39.1,1858.3,0.0,0.0,1858.3,1858.3,,2237.0,0.83,0.83,0.83,2253.9,0.82,0.83,0.83,
12/31/2003,5627.100098,,-1227.199951,,4399.900146,,-2527.300049,,,,,1872.599976,-111.7,,80.0,-72.199997,-3.3,,107.199997,1760.899976,-365.700012,1395.199951,0.0,,,1395.199963,0.0,1395.199951,0.0,0.0,1395.199951,1395.199951,,2224.100098,0.63,0.63,0.67,2236.600098,0.62,0.62,0.66,
03/31/2004,5630.8,,-1148.2,,4482.6,,-2448.7,,,,,2033.9,348.6,7.1,72.8,-65.7,-7.8,,-347.9,2382.5,-724.3,1658.2,0.0,,,1658.2,-39.6,1618.6,0.0,0.0,1618.6,1618.6,,2222.6,0.73,0.73,0.72,2232.5,0.73,0.73,0.72,
06/30/2004,6021.7,,-1131.3,,4890.4,,-2618.4,,,,,2272.0,203.6,3.1,71.6,-68.5,14.9,,-221.6,2475.6,-670.7,1804.9,0.0,,,1804.9,-36.8,1768.1,0.0,0.0,1768.1,1768.1,,2221.4,0.8,0.8,0.81,2230.1,0.79,0.79,0.8,
09/30/2004,5538.1,,-1271.0,,4267.1,,-2496.8,,,,,1770.3,80.3,-3.3,72.4,-75.7,2.8,,-79.8,1850.6,-487.4,1363.2,0.0,,,1363.2,-37.6,1325.6,0.0,0.0,1325.6,1325.6,,2218.5,0.6,0.6,0.85,2226.2,0.6,0.6,0.85,
12/31/2004,5748.0,,-1283.6,,4464.4,,-2854.4,,,,,1610.0,-190.0,,76.9,-90.2,-28.3,,231.6,1420.0,-278.7,1141.3,0.0,,,1141.3,-40.2,1101.1,0.0,0.0,1101.1,1101.1,,2217.5,0.5,0.5,0.72,2217.5,0.5,0.5,0.72,
03/31/2005,5362.2,,-1271.4,,4090.8,,-2459.9,,,,,1630.9,320.2,-9.3,84.5,-93.8,-0.7,,-310.2,1951.1,-550.6,1400.5,0.0,,,1400.5,-30.4,1370.1,0.0,0.0,1370.1,1370.1,,2207.2,0.62,0.62,0.62,2210.4,0.62,0.62,0.62,
06/30/2005,5467.5,,-1160.6,,4306.9,,-2702.1,,,,,1604.8,350.4,-5.6,93.1,-98.7,-8.4,,-336.4,1955.2,-1204.3,750.9,0.0,,,750.9,-30.3,720.6,0.0,0.0,720.6,720.6,,2201.8,0.33,0.33,0.62,2206.1,0.33,0.33,0.62,
09/30/2005,5416.2,,-1238.8,,4177.4,,-2603.8,,,,,1573.6,455.7,-22.7,99.6,-122.3,-14.8,,-418.2,2029.3,-577.5,1451.8,0.0,,,1451.8,-30.9,1420.9,0.0,0.0,1420.9,1420.9,,2194.0,0.65,0.65,0.68,2197.0,0.65,0.65,0.67,
12/31/2005,5766.0,,-1301.8,,4464.2,,-3218.7,,,,,1245.5,335.0,-57.8,108.3,-166.1,7.8,,-285.0,1580.5,-400.2,1180.3,0.0,,,1180.3,-60.6,1119.7,0.0,0.0,1119.7,1119.7,,2188.7,0.51,0.51,0.64,2188.7,0.51,0.51,0.64,
03/31/2006,5409.8,,-1082.3,,4327.5,,-2601.6,,,,,1725.9,274.4,-83.5,98.2,-181.7,-0.4,,-190.5,2000.3,-450.4,1549.9,0.0,,,1549.9,-29.9,1520.0,0.0,0.0,1520.0,1520.0,,2184.3,0.7,0.7,0.79,2190.5,0.69,0.69,0.78,
06/30/2006,5771.7,,-1277.7,,4494.0,,-2906.5,,,,,1587.5,550.8,-96.0,91.9,-187.9,7.4,,-462.2,2138.3,-609.0,1529.3,0.0,,,1529.3,-30.0,1499.3,0.0,0.0,1499.3,1499.3,,2181.3,0.69,0.69,0.73,2187.7,0.69,0.69,0.73,
09/30/2006,5410.4,,-1344.5,,4065.9,,-3316.0,,,,,749.9,511.6,-107.3,87.7,-195.0,-11.5,,-392.8,1261.5,-290.2,971.3,0.0,,,971.3,-30.7,940.6,0.0,0.0,940.6,940.6,,2175.2,0.43,0.43,0.51,2185.7,0.43,0.43,0.51,
12/31/2006,6044.1,,-1560.5,,4483.6,,-3304.9,,2345.8,,959.1,1178.7,-236.9,-102.4,97.3,-199.7,-20.5,584.3,-224.5,941.8,-438.0,503.8,0.0,,,503.8,-29.9,473.9,0.0,0.0,473.9,473.9,,2184.6,0.22,0.22,0.5,2184.6,0.22,0.22,0.5,
03/31/2007,5769.4,,-1407.7,,4361.7,,-2829.8,,,,,1531.9,753.1,-79.3,102.4,-181.7,-19.6,,-654.2,2285.0,-550.1,1734.9,0.0,,,1734.9,-30.6,1704.3,0.0,0.0,1704.3,1704.3,,2166.1,0.79,0.79,0.85,2180.0,0.78,0.78,0.84,
06/30/2007,6111.4,,-1433.6,,4677.8,,-3111.9,,,,,1565.9,697.1,-69.0,103.3,-172.3,-12.0,,-616.1,2263.0,-555.8,1707.2,0.0,,,1707.2,-30.8,1676.4,0.0,0.0,1676.4,1676.4,,2167.0,0.77,0.77,0.82,2189.2,0.77,0.77,0.82,
09/30/2007,6074.1,,-1388.9,,4685.2,,-3066.8,,,,,1618.4,476.8,-95.4,91.5,-186.9,-8.3,,-373.1,2095.2,-539.1,1556.1,0.0,,,1556.1,-30.6,1525.5,0.0,0.0,1525.5,1525.5,,2170.5,0.7,0.7,0.76,2192.8,0.7,0.7,0.76,
12/31/2007,6242.8,,-1427.3,,4815.5,,-3555.8,,1719.5,,1836.3,1259.7,-4410.8,-113.1,87.1,-200.2,-14.4,796.3,3742.0,-3151.1,1549.6,-1601.5,0.0,,,-1601.5,-29.4,-1630.9,0.0,0.0,-1630.9,-1630.9,,2177.7,-0.75,-0.75,0.8,2177.7,-0.75,-0.75,0.8,
03/31/2008,5822.1,,-1223.2,,4598.9,,-2932.7,,,,,1666.2,2776.7,-96.9,72.6,-169.5,12.6,,-2692.4,4442.9,-1108.4,3334.5,0.0,,,3334.5,-31.9,3302.6,0.0,0.0,3302.6,3302.6,,2160.3,1.53,1.53,0.9,2174.7,1.52,1.52,0.89,
06/30/2008,6051.8,,-1380.4,,4671.4,,-3099.5,,,,,1571.9,517.5,-92.8,50.6,-143.4,8.7,,-433.4,2089.4,-290.2,1799.2,0.0,,,1799.2,-30.9,1768.3,0.0,0.0,1768.3,1768.3,,2144.5,0.82,0.82,0.856,2154.3,0.82,0.82,0.856,
09/30/2008,5943.9,,-1418.9,,4525.0,,-2870.4,,,,,1654.6,-212.5,-99.9,71.4,-171.3,52.3,,260.1,1442.1,-318.2,1123.9,0.0,,,1123.9,-31.2,1092.7,0.0,0.0,1092.7,1092.7,,2128.5,0.51,0.51,0.8,2135.6,0.51,0.51,0.8,
12/31/2008,6032.5,,-1436.8,,4595.7,,-3049.3,,1862.1,,1187.2,1546.4,410.9,-90.5,56.7,-147.2,73.8,720.0,-1114.2,1957.3,-282.6,1674.7,0.0,,,1674.7,-29.9,1644.8,0.0,0.0,1644.8,1644.8,,2109.9,0.78,0.78,0.88,2113.3,0.78,0.78,0.88,
03/31/2009,5385.2,5385.2,-1333.8,1333.8,4051.4,0.0,-2921.4,1632.9,,1224.2,64.3,1130.0,653.0,-35.6,60.7,-96.3,16.5,-585.8,-48.1,1783.0,-327.2,1455.8,0.0,0.0,0.0,1455.8,-30.8,1425.0,0.0,0.0,1425.0,1664.33,239.33,2107.9,0.67,0.67,0.789568,2109.2,0.67,0.67,0.78347,
06/30/2009,5899.9,5899.9,-1353.9,1353.9,4546.0,0.0,-3162.2,1729.5,,1395.3,37.4,1383.8,583.5,29.5,99.5,-70.0,-20.0,-587.1,-5.9,1967.3,-379.0,1588.3,0.0,0.0,0.0,1588.3,-32.0,1556.3,0.0,-4.8,1551.5,1676.495,124.995,2108.7,0.74,0.74,0.795037,2110.0,0.74,0.74,0.795037,
09/30/2009,6049.7,6049.7,-1430.3,1430.3,4619.4,0.0,-3021.9,1725.5,,1254.0,42.4,1597.5,3479.3,97.3,130.7,-33.4,0.5,-688.2,-2888.9,5076.8,-1621.5,3455.3,0.0,0.0,0.0,3455.3,-31.0,3424.3,0.0,0.0,3424.3,3451.86,27.56,2109.1,1.62,1.62,1.636651,2113.7,1.61,1.61,1.623039,
12/31/2009,10093.0,10093.0,-4901.0,4901.0,5192.0,0.0,-6916.0,3455.0,,1971.0,1490.0,-1724.0,8187.0,156.6,167.1,-10.5,-9.4,-374.0,-7960.2,6463.0,60.0,6523.0,0.0,0.0,0.0,6523.0,-29.0,6494.0,,0.0,6494.0,2488.7,-4005.3,2753.0,2.35,2.35,0.903996,2753.0,2.35,2.35,0.895114,
