Date,Revenue,Sales & Services Revenue,Cost of Revenue,Gross Profit,Other Operating Income,Operating Expenses,Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Current Income Tax,Deferred Income Tax,Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2012,2684.0,2684.0,,,0.0,-1970.0,,233.0,1737.0,714.0,-93.0,,129.0,,0.0,,-36.0,621.0,-208.0,121.0,87.0,,413.0,0.0,0.0,0.0,413.0,0.0,413.0,0.0,0.0,413.0,413.0,0.0,314.8,1.31,1.31,1.31,318.6,1.3,1.3,1.3,
03/31/2013,2738.0,2738.0,,,0.0,-2047.0,,227.0,1820.0,691.0,6.0,,129.0,,0.0,,-135.0,697.0,-247.0,173.0,74.0,,450.0,0.0,0.0,0.0,450.0,0.0,450.0,0.0,0.0,450.0,386.95,-63.05,314.5,1.43,1.43,1.230366,318.1,1.41,1.41,1.211792,
06/30/2013,2802.0,2802.0,,,0.0,-1966.0,,226.0,1740.0,836.0,-99.0,,128.0,,0.0,,-29.0,737.0,-272.0,203.0,69.0,,465.0,0.0,0.0,0.0,465.0,0.0,465.0,0.0,1.0,466.0,466.0,0.0,314.1,1.47,1.47,1.47,317.8,1.46,1.46,1.46,
09/30/2013,2824.0,2824.0,,,0.0,-1975.0,,230.0,1745.0,849.0,-101.0,,131.0,,0.0,,-30.0,748.0,-266.0,194.0,72.0,,482.0,0.0,0.0,0.0,482.0,0.0,482.0,0.0,-1.0,481.0,481.0,0.0,310.4,1.55,1.55,1.55,313.9,1.53,1.53,1.53,
12/31/2013,2881.0,2881.0,,,0.0,-2000.0,0.0,233.0,1767.0,881.0,-98.0,,137.0,,0.0,,-39.0,783.0,-270.0,223.0,47.0,0.0,513.0,0.0,0.0,0.0,513.0,0.0,513.0,0.0,-1.0,512.0,509.4,-2.6,308.7,1.66,1.66,1.650146,312.3,1.64,1.64,1.631675,
03/31/2014,2689.0,2689.0,,,0.0,-2022.0,,237.0,1785.0,667.0,-113.0,,139.0,,0.0,,-26.0,554.0,-186.0,194.0,-8.0,,368.0,0.0,0.0,0.0,368.0,0.0,368.0,0.0,-2.0,366.0,366.0,0.0,309.5,1.18,1.18,1.18,312.6,1.17,1.17,1.17,
06/30/2014,3042.0,3042.0,,,0.0,-2023.0,,238.0,1785.0,1019.0,-121.0,,139.0,,0.0,,-18.0,898.0,-336.0,311.0,25.0,,562.0,0.0,0.0,0.0,562.0,0.0,562.0,0.0,-1.0,561.0,561.0,0.0,309.5,1.81,1.81,1.81,312.8,1.79,1.79,1.79,
09/30/2014,3023.0,3023.0,,,0.0,-2025.0,,236.0,1789.0,998.0,-106.0,,138.0,,0.0,,-32.0,892.0,-333.0,329.0,4.0,,559.0,0.0,0.0,0.0,559.0,0.0,559.0,0.0,-1.0,558.0,558.0,0.0,309.4,1.8,1.8,1.8,312.6,1.79,1.79,1.79,
12/31/2014,2870.0,2870.0,,,0.0,-1979.0,,240.0,1739.0,891.0,-101.0,,129.0,,0.0,,-28.0,790.0,-279.0,6.0,273.0,,511.0,0.0,0.0,0.0,511.0,0.0,511.0,0.0,-4.0,507.0,498.55,-8.45,309.0,1.65,1.65,1.61343,312.0,1.64,1.64,1.612917,
03/31/2015,2567.0,2567.0,,,0.0,-1961.0,,245.0,1716.0,606.0,-111.0,,132.0,,0.0,,-21.0,495.0,-185.0,173.0,12.0,,310.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,-2.0,308.0,304.75,-3.25,306.8,1.01,1.01,0.993318,309.6,1.0,1.0,0.989503,
06/30/2015,2713.0,2713.0,,,0.0,-1899.0,,247.0,1652.0,814.0,-115.0,,134.0,,0.0,,-19.0,699.0,-266.0,243.0,23.0,,433.0,0.0,0.0,0.0,433.0,0.0,433.0,0.0,-1.0,432.0,435.25,3.25,302.9,1.43,1.43,1.436943,305.5,1.41,1.41,1.420638,
09/30/2015,2713.0,2713.0,,,0.0,-1891.0,,275.0,1616.0,822.0,-98.0,,137.0,,0.0,,-39.0,724.0,-272.0,251.0,21.0,,452.0,0.0,0.0,0.0,452.0,0.0,452.0,0.0,-2.0,450.0,471.7,21.7,300.1,1.5,1.5,1.571809,302.5,1.49,1.49,1.561736,
12/31/2015,2518.0,2518.0,,,0.0,-1876.0,,287.0,1589.0,642.0,-118.0,,142.0,,0.0,,-24.0,524.0,-163.0,-101.0,264.0,,361.0,0.0,0.0,0.0,361.0,0.0,361.0,0.0,0.0,361.0,396.0,35.0,297.9,1.21,1.21,1.329305,300.4,1.2,1.2,1.316511,
03/31/2016,2420.0,2420.0,,,0.0,-1697.0,,252.0,1445.0,723.0,-123.0,,139.0,,0.0,,-16.0,600.0,-213.0,169.0,44.0,,387.0,0.0,0.0,0.0,387.0,0.0,387.0,0.0,-1.0,386.0,384.7,-1.3,297.2,1.3,1.3,1.294415,298.9,1.29,1.29,1.285651,
06/30/2016,2454.0,2454.0,,,0.0,-1684.0,,257.0,1427.0,770.0,-134.0,,138.0,,0.0,,-4.0,636.0,-231.0,174.0,57.0,,405.0,0.0,0.0,0.0,405.0,0.0,405.0,0.0,-1.0,404.0,400.75,-3.25,294.7,1.37,1.37,1.359857,296.6,1.36,1.36,1.349042,
09/30/2016,2524.0,2524.0,,,0.0,-1704.0,,258.0,1446.0,820.0,-115.0,,144.0,,0.0,,-29.0,705.0,-245.0,169.0,76.0,,460.0,0.0,0.0,0.0,460.0,0.0,460.0,0.0,-3.0,457.0,436.85,-20.15,292.7,1.56,1.56,1.492484,294.7,1.55,1.55,1.481625,
12/31/2016,2490.0,2490.0,,,0.0,-1729.0,,259.0,1470.0,761.0,-120.0,,142.0,,0.0,,-22.0,641.0,-225.0,175.0,50.0,,416.0,0.0,0.0,0.0,416.0,0.0,416.0,0.0,0.0,416.0,410.8,-5.2,291.2,1.43,1.43,1.410714,293.7,1.42,1.42,1.402295,
03/31/2017,2575.0,2575.0,,,0.0,-1818.0,,259.0,1559.0,757.0,-102.0,,142.0,,0.0,,-40.0,655.0,-222.0,166.0,56.0,,433.0,0.0,0.0,0.0,433.0,0.0,433.0,0.0,-1.0,432.0,426.15,-5.85,290.3,1.49,1.49,1.467964,292.8,1.48,1.48,1.46002,
06/30/2017,2637.0,2637.0,,,0.0,-1765.0,,264.0,1501.0,872.0,-92.0,,140.0,,,,-48.0,780.0,-283.0,,,,497.0,0.0,0.0,0.0,497.0,0.0,497.0,0.0,-1.0,496.0,488.85,-7.15,289.0,1.72,1.72,1.691522,291.2,1.71,1.71,1.685446,
09/30/2017,2670.0,2670.0,,,0.0,-1775.0,,265.0,1510.0,895.0,-95.0,,134.0,,0.0,,-39.0,800.0,-294.0,189.0,105.0,,506.0,0.0,0.0,0.0,506.0,0.0,506.0,0.0,-1.0,505.0,477.7,-27.3,287.1,1.76,1.76,1.66388,289.5,1.75,1.75,1.655699,
12/31/2017,2669.0,2669.0,,,0.0,-1655.0,,267.0,1388.0,1014.0,-121.0,,134.0,,0.0,,-13.0,893.0,3075.0,3.0,-3078.0,,3968.0,0.0,0.0,0.0,3968.0,0.0,3968.0,0.0,0.0,3968.0,494.9,-3473.1,285.1,13.91,13.91,1.735882,287.8,13.79,13.79,1.722245,
03/31/2018,2717.0,2717.0,,,0.0,-1882.0,,272.0,1610.0,835.0,-128.0,,136.0,,,,-8.0,707.0,-155.0,110.0,45.0,,552.0,0.0,0.0,0.0,552.0,0.0,552.0,0.0,-1.0,551.0,544.68,-6.32,283.5,1.94,1.94,1.92127,285.9,1.93,1.93,1.907894,
06/30/2018,2898.0,2898.0,,,0.0,-1872.0,,273.0,1599.0,1026.0,-102.0,,131.0,,,,-29.0,924.0,-214.0,170.0,44.0,,710.0,0.0,0.0,0.0,710.0,0.0,710.0,0.0,-1.0,709.0,704.26,-4.74,281.3,2.52,2.52,2.50359,283.7,2.5,2.5,2.483292,
09/30/2018,2947.0,2947.0,,,0.0,-1927.0,,276.0,1651.0,1020.0,-112.0,,142.0,,,,-30.0,908.0,-206.0,157.0,49.0,,702.0,0.0,0.0,0.0,702.0,0.0,702.0,0.0,-2.0,700.0,690.52,-9.48,275.5,2.54,2.54,2.506425,278.2,2.52,2.52,2.485924,
12/31/2018,2896.0,2896.0,,,0.0,-1818.0,,281.0,1537.0,1078.0,-148.0,,148.0,,,,0.0,930.0,-228.0,193.0,35.0,,702.0,0.0,0.0,0.0,702.0,0.0,702.0,0.0,0.0,702.0,587.45,-114.55,271.042471,2.59,2.59,2.167373,273.5,2.57,2.57,2.15117,
03/31/2019,2840.0,2840.0,,,0.0,-1874.0,,283.0,1591.0,966.0,-105.0,,149.0,,0.0,,-44.0,861.0,-184.0,127.0,57.0,,677.0,0.0,0.0,0.0,677.0,0.0,677.0,0.0,-1.0,676.0,661.78,-14.22,267.1,2.53,2.53,2.477649,269.4,2.51,2.51,2.457216,
06/30/2019,2925.0,2925.0,,,0.0,-1860.0,,284.0,1576.0,1065.0,-131.0,,153.0,,,,-22.0,934.0,-212.0,136.0,76.0,,722.0,0.0,0.0,0.0,722.0,0.0,722.0,0.0,-2.0,720.0,728.69,8.69,264.8,2.72,2.72,2.75185,267.1,2.7,2.7,2.732535,
09/30/2019,2841.0,2841.0,,,0.0,-1845.0,,286.0,1559.0,996.0,-128.0,,150.0,,,,-22.0,868.0,-211.0,119.0,92.0,,657.0,0.0,0.0,0.0,657.0,0.0,657.0,0.0,-1.0,656.0,658.37,2.37,262.1,2.5,2.5,2.511904,264.3,2.49,2.49,2.498967,
12/31/2019,2690.0,2690.0,,,0.0,-1728.0,,285.0,1443.0,962.0,-134.0,,152.0,,,,-18.0,828.0,-162.0,57.0,105.0,,666.0,0.0,0.0,0.0,666.0,0.0,666.0,0.0,0.0,666.0,632.82,-33.18,261.6,2.55,2.55,2.419037,261.6,2.55,2.55,2.419037,
03/31/2020,2625.0,2625.0,,,0.0,-2057.0,,292.0,1765.0,568.0,-132.0,,154.0,,,,-22.0,436.0,-55.0,44.0,11.0,,381.0,0.0,0.0,0.0,381.0,0.0,381.0,0.0,-2.0,379.0,676.83,297.83,257.3,1.48,1.48,2.630509,258.7,1.47,1.47,2.621256,
06/30/2020,2085.0,2085.0,,,0.0,-1475.0,,282.0,1193.0,610.0,-107.0,,156.0,,0.0,,-49.0,503.0,-111.0,66.0,45.0,,392.0,0.0,0.0,0.0,392.0,0.0,392.0,0.0,-1.0,391.0,388.63,-2.37,255.4,1.53,1.53,1.521652,256.7,1.53,1.53,1.520767,
09/30/2020,2479.55,,,929.533704,,,,,,879.714,,,,,,,,753.214,,,,,575.0,,,,,,575.0,,,575.0,570.706,,,2.262,2.262,2.224,,2.262,2.262,2.224,
12/31/2020,2563.85,,,964.7511165,,,,,,935.571,,,,,,,,800.714,,,,,608.857,,,,,,608.857,,,608.857,612.824,,,2.436,2.436,2.413,,2.436,2.436,2.413,
