Date,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
07/31/2008,71.321051,5145.772876,5497.264497,4628.915015,1.999507,10.648785,13.195869,40.42,5142.02122,
10/31/2008,13.301617,4487.425008,5379.868417,2994.714384,1.356752,7.142996,8.864926,26.41,3512.168452,
01/31/2009,15.985187,3509.681513,3806.186634,3032.686285,1.404555,7.43948,9.344744,26.07,3520.108949,
04/30/2009,16.999871,3231.960863,3818.535081,2671.084833,1.463819,7.9163,10.125696,26.41,3513.768479,
07/31/2009,18.60667,3559.016012,3948.935078,3254.371913,1.639673,9.11287,11.585366,30.08,3819.058,
10/31/2009,18.492652,4033.068231,4336.701584,3721.101247,1.74787,9.663608,12.321883,31.74,4016.736817,
01/31/2010,14.518084,4358.119491,4724.429722,3960.916406,1.860619,10.151428,12.944801,34.47,4307.667163,
04/30/2010,15.561542,4817.737952,5127.12382,4209.352984,2.017857,10.574656,13.286135,38.99,4792.973338,
07/31/2010,18.588866,4443.401192,4910.144884,4012.26381,1.956889,9.694368,12.014443,38.24,4700.31432,
10/31/2010,20.935303,4880.099677,5395.07137,4273.597772,2.122993,10.131563,12.403471,42.67,5223.560368,
01/31/2011,26.47973,5822.824317,6619.515527,5236.743848,2.614792,12.050091,14.559649,55.41,6655.433944,
04/30/2011,26.698386,6711.629032,7082.754684,6301.967526,2.687967,12.4434,15.110495,58.44,6943.317912,
07/31/2011,21.507187,6511.365019,6920.100533,5916.742197,2.230509,10.825081,13.225593,49.58,5851.1081,
10/31/2011,23.194772,5527.800679,6288.801742,4865.881883,2.274415,,13.676641,51.17,6070.417921,
01/31/2012,24.570598,6561.22258,7149.510908,5874.921216,2.634246,,16.028941,59.68,7017.149732,
04/30/2012,23.850815,7132.454336,7520.29284,6728.811891,2.653413,,16.595927,59.61,7079.307925,
07/31/2012,19.640571,6483.539914,7062.182417,5988.164538,2.356069,,13.866451,53.41,6294.60608,
10/31/2012,23.606539,7086.474732,7751.305061,6332.473755,2.53165,,14.738893,62.96,6703.793936,
01/31/2013,31.187564,6700.981028,7427.22363,6338.300847,2.786451,,16.2164,68.3,7440.943656,
04/30/2013,30.157751,7326.129453,7518.849518,6906.741883,2.721596,12.430117,15.290989,66.71,7222.071897,
07/31/2013,29.147764,7453.969762,7847.727559,7000.041421,2.840381,13.110228,16.091232,69.96,7521.50848,
10/31/2013,28.11617,8031.632009,8764.957856,7379.274776,3.275478,15.160789,18.610416,80.52,8680.809836,
01/31/2014,22.739495,8982.350145,9231.437093,8535.674498,3.231147,14.745493,18.055503,80.1,8610.217862,
04/30/2014,26.581937,9282.139971,9810.067701,8518.639049,3.373169,13.997211,18.805385,84.15,9127.833009,
07/31/2014,24.063687,9112.832047,9423.404717,8421.619374,3.024029,12.390718,16.567363,77.47,8434.46109,
10/31/2014,25.507386,8872.344212,9948.44786,8345.939321,3.473904,13.96594,18.526133,91.42,9920.984816,
01/31/2015,26.432244,10588.591285,11178.087665,9997.59176,3.668774,14.662129,19.480133,96.76,10465.85736,
04/30/2015,22.98405,10872.871827,11335.094147,10458.421468,3.674143,15.630114,19.028515,97.32,10476.396233,
