Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/2012,70.537,48.042,69.216,1.025,19.735,-67.481,,0.0,-119.069,-186.401,0.0,0.0,0.0,-3.796,-7.563,-316.829,231.904,-157.373,-8.831,326.027,402.67,-76.643,64.524,0.0,7.557,-14.388,
06/30/2012,159.442,52.334,73.654,-0.837,30.794,3.497,,0.0,-103.036,-209.642,0.0,0.0,0.0,-26.796,9.871,-329.603,190.473,-83.981,-10.313,129.023,158.504,-29.481,176.96,0.0,-21.216,20.312,
09/30/2012,125.336,55.392,83.869,-0.262,23.983,-37.646,,0.0,-1229.493,-202.985,0.0,0.0,0.0,-6.477,0.459,-1438.496,1341.499,-93.076,-9.777,648.931,705.355,-56.424,832.981,0.0,-37.56,28.339,
12/31/2012,186.412,54.566,89.325,1.247,22.664,18.61,,0.0,-108.532,-252.256,0.0,0.0,0.0,-17.758,-12.459,-391.005,184.759,,-9.751,193.551,197.32,-3.769,0.022,0.0,0.937,-19.834,
03/31/2013,89.041,50.711,93.286,1.1,22.295,-78.351,,0.0,-77.935,-259.741,-12.549,0.0,0.0,-5.647,0.234,-355.638,252.446,-195.94,-8.054,461.678,465.574,-3.896,0.008,0.0,-5.246,-14.151,
06/30/2013,275.507,107.072,189.997,-0.006,41.34,-62.896,,0.0,-117.289,-578.833,-17.1,0.0,0.0,-5.654,6.628,-712.248,404.72,-298.447,-19.453,496.693,543.393,-46.7,241.615,0.0,-15.688,-32.021,
09/30/2013,178.573,150.598,158.691,1.666,-124.019,-8.363,,0.0,-37.512,-308.621,0.0,0.0,0.0,326.926,-1.046,-20.253,-127.462,-102.506,-11.726,13.836,76.797,-62.961,0.126,0.0,-27.192,30.858,
12/31/2013,202.31,54.703,126.776,0.307,1.563,18.961,,11.015,-15.521,-309.326,0.0,,0.0,-17.155,2.879,-328.108,127.488,0.0,-11.726,139.965,266.923,-126.958,,,-0.751,1.69,
03/31/2014,116.411,45.912,111.142,1.58,23.566,-65.789,,0.0,0.0,-226.617,-0.005,0.0,0.0,0.844,-1.766,-227.544,124.567,-211.887,-11.726,58.603,61.946,-3.343,289.895,0.0,-0.318,13.434,
06/30/2014,198.853,60.339,113.883,-0.626,12.863,12.394,,37.945,0.0,-211.691,0.002,0.0,0.0,-10.063,7.535,-176.272,-11.897,-114.885,-18.829,69.112,77.352,-8.24,63.72,0.0,-11.015,10.684,
09/30/2014,157.303,127.769,115.62,1.122,-55.218,-31.99,,0.0,-24.305,-221.834,0.001,0.0,0.0,167.525,17.543,-61.07,-140.631,-114.963,-18.455,-1.568,126.823,-128.391,0.0,0.0,-5.645,-44.398,
12/31/2014,183.321,-33.834,115.559,-1.35,115.514,-12.568,,0.0,0.0,-212.303,31.637,0.0,0.0,0.0,1.372,-179.294,0.987,0.0,-18.455,13.806,56.574,-42.768,12.174,0.0,-6.538,5.014,
03/31/2015,138.922,120.183,111.696,0.137,-39.204,-53.89,,43.274,0.0,-191.857,0.0,0.0,0.0,-7.547,7.06,-149.07,6.156,-232.878,-18.455,257.419,259.674,-2.255,0.334,0.0,-0.264,-3.992,
06/30/2015,216.229,135.511,115.071,-0.176,-52.523,18.346,,142.291,-48.424,-206.172,0.0,0.0,0.0,0.0,19.516,-92.789,-101.617,-117.891,-18.456,51.438,53.623,-2.185,0.159,0.0,-16.867,21.823,
09/30/2015,184.056,56.978,119.692,0.778,15.222,-8.614,,0.0,0.0,-164.089,0.0,0.0,0.0,0.0,-19.293,-183.382,-30.321,-118.044,-18.456,-137.987,-68.703,-69.284,250.305,0.0,-6.139,-29.647,
12/31/2015,257.633,-15.983,118.235,-1.197,116.409,40.169,,0.0,-50.823,-215.615,0.0,0.0,0.0,-3.25,-1832.572,-2102.26,1878.629,0.0,-24.056,1221.357,1236.613,-15.256,669.042,0.0,12.286,34.002,
03/31/2016,180.614,61.549,127.175,-1.931,47.437,-53.616,,35.769,-1.329,-193.507,0.0,0.0,0.0,-0.011,4.95,-154.128,-50.815,-258.475,-22.424,254.593,307.634,-53.041,1.805,0.0,-26.314,-24.329,
06/30/2016,215.015,50.375,127.472,1.959,55.205,-19.996,,0.0,-0.344,-152.265,0.0,,0.0,0.0,7.625,-144.984,-69.514,-131.544,-22.424,86.707,87.948,-1.241,0.108,0.0,-2.361,0.517,
09/30/2016,231.424,219.188,132.845,4.18,-115.156,-9.633,,323.55,-871.612,-211.529,0.0,0.0,0.0,0.011,-15.727,-775.307,540.763,-131.601,-21.53,-92.396,44.624,-137.02,1088.907,-287.5,-15.117,-3.12,
12/31/2016,284.189,95.075,131.224,-2.606,22.161,38.335,,0.0,0.0,-217.019,0.0,0.0,0.0,0.0,-12.159,-229.178,-81.105,0.0,-17.393,-71.828,56.27,-128.098,0.0,-0.649,8.765,-26.094,
03/31/2017,219.066,83.538,131.807,-1.31,50.786,-45.755,,0.0,-13.585,-259.432,0.0,0.0,0.0,-5.749,63.198,-215.568,-0.137,-295.105,-17.393,307.173,307.305,-0.132,2.606,0.0,2.582,3.361,
06/30/2017,300.246,78.651,132.318,-1.245,62.509,28.013,,0.0,-21.244,-236.567,0.0,0.0,0.0,0.0,9.915,-247.896,-36.433,-153.114,-14.505,122.555,122.691,-0.136,0.0,-182.5,191.131,15.917,
09/30/2017,162.239,12.435,145.104,1.235,82.785,-79.32,,20.2,-9.525,-305.149,0.0,0.0,0.0,-1.865,41.833,-254.506,261.284,-198.998,-14.37,274.7,379.838,-105.138,408.503,0.0,-208.551,169.017,
12/31/2017,341.754,73.635,185.767,0.544,92.472,-10.664,,69.133,-371.41,-400.328,0.0,0.0,0.0,-85.791,149.213,-639.183,100.279,0.0,-22.534,111.765,24.735,87.03,0.2,0.0,10.848,-197.15,
03/31/2018,236.99,106.627,186.431,-0.494,87.588,-143.162,,137.175,0.0,-301.467,0.0,0.0,0.0,-0.081,-12.911,-177.284,-43.187,-416.458,-20.329,396.026,396.218,-0.192,2.509,0.0,-4.935,16.519,
06/30/2018,436.098,85.463,192.303,2.614,109.537,46.181,,0.0,-213.461,-337.428,0.0,0.0,0.0,-0.267,202.86,-348.296,-90.47,-216.509,-20.329,151.46,151.558,-0.098,0.0,0.0,-5.092,-2.668,
09/30/2018,360.761,87.597,191.445,0.474,94.049,-12.804,,286.204,-40.704,-342.446,0.0,0.0,0.0,-0.115,-171.135,-268.196,-65.287,-216.604,-20.329,95.874,96.024,-0.15,3.365,0.0,72.407,27.278,
12/31/2018,351.475,51.559,200.096,3.71,116.832,-20.722,,149.029,-156.547,-392.323,0.0,0.0,0.0,-0.21,-1842.166,-2242.217,1972.848,0.0,-20.329,1974.994,1419.447,555.547,1.194,0.0,16.989,82.106,
03/31/2019,350.7,116.812,207.552,6.093,66.042,-45.799,,0.0,-9.083,-414.144,,,0.0,-25.049,613.967,165.691,-517.604,-452.393,-20.329,-256.655,243.501,-500.156,2.259,0.0,209.514,-1.213,
06/30/2019,476.612,60.168,201.81,-1.28,105.7,110.214,,0.0,-50.314,-391.456,0.0,0.0,0.0,-41.573,-68.861,-552.204,-17.345,-234.536,-17.284,572.744,1441.795,-869.051,0.0,0.0,-338.269,-92.937,
09/30/2019,284.632,66.497,203.316,-2.942,108.948,-91.187,,0.0,-15.576,-357.957,0.0,0.0,0.0,-14.801,66.791,-321.543,11.243,-234.847,-16.67,261.207,432.091,-170.884,3.203,0.0,-1.65,-25.668,
12/31/2019,401.873,336.284,196.794,0.288,-127.763,-3.73,,0.0,-0.731,-339.423,0.0,0.0,0.0,-19.678,792.896,433.064,-753.088,0.0,-20.707,-1091.756,-2610.215,1518.459,535.62,0.0,-176.245,81.849,
03/31/2020,226.66,224.014,214.889,3.148,-111.19,-104.201,,526.362,-313.265,-393.506,0.0,0.0,0.0,-77.5,120.466,-137.443,72.229,-539.447,-21.155,611.974,2058.242,-1446.268,2.638,0.0,18.219,161.446,
06/30/2020,485.71,74.831,247.051,0.757,125.031,38.04,,0.0,-37.921,-505.342,70.019,0.0,,-16.669,-51.459,-541.372,315.996,-311.154,-21.155,6.37,11.904,-5.534,,-2.638,644.573,260.334,
