Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Interest,Source: Bloomberg
03/28/2015,-108.8,-7.1,25.0,35.6,23.6,-0.3,12.3,-162.2,-52.4,-44.4,,-65.4,0.0,-14.5,-14.4,0.0,0.0,0.0,-14.4,-14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,96.9,-15.6,117.7,45.0,196.0,-123.3,0.0,0.0,0.0,-5.2,-38.1,-64.5,,
06/27/2015,9.2,38.9,25.5,0.2,5.5,-12.9,7.6,-54.5,-107.0,-17.1,,69.6,0.0,-11.4,-11.4,3.6,3.6,0.0,-15.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.3,-15.0,-12.2,-38.0,131.0,-105.2,0.0,0.0,0.0,-0.1,-4.7,-34.2,,
09/26/2015,-14.4,-105.0,10.2,-10.7,5.5,-7.4,-8.8,79.9,36.0,-13.4,,57.3,-1.6,-23.2,-6.0,0.0,0.0,0.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-193.8,0.0,27.7,,,,0.0,0.0,0.0,-219.9,-15.0,-246.4,,
12/31/2015,60.2,-9.5,8.0,32.4,4.0,-2.4,30.8,35.0,75.3,26.5,,-66.8,0.0,-5.1,-5.1,0.0,0.0,0.0,-5.1,-5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.1,0.0,-34.3,,,,0.0,0.0,0.0,-1.8,-0.1,18.9,,
04/02/2016,-62.2,13.0,6.7,3.5,2.7,1.3,-0.5,-73.8,,-24.5,,-49.3,,43.9,-1.7,0.0,,,-1.7,-1.7,0.0,0.0,0.0,0.0,45.9,45.9,0.0,0.0,0.0,14.4,0.0,16.1,,,,0.0,0.0,0.0,-1.7,0.4,-3.5,,
07/02/2016,22.8,-14.1,6.5,28.8,3.4,0.4,25.0,12.2,12.5,7.0,,-7.3,0.0,-3.9,-1.9,0.1,0.1,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.6,0.0,-16.7,,,,0.0,0.0,0.0,0.1,1.8,4.1,,
10/01/2016,-6.2,1.9,7.0,4.4,4.1,5.1,-4.8,-22.2,41.3,6.3,,-69.8,0.0,-2.4,43.5,47.6,,,-4.1,-4.1,0.0,0.0,0.0,0.0,-45.9,-45.9,0.0,0.0,0.0,-10.9,0.0,-10.9,,,,0.0,0.0,0.0,0.0,0.9,-18.6,,
12/31/2016,52.1,-86.1,6.3,38.3,3.5,-6.8,41.6,23.1,-82.5,19.7,,85.9,0.0,-32.1,-3.5,0.4,0.4,0.0,-3.9,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.4,0.0,-7.4,,,,0.0,0.0,0.0,0.0,3.6,16.2,,
04/01/2017,1.7,17.4,6.3,-1.5,3.2,-3.9,-0.8,-16.8,,-13.2,,-3.6,0.0,-2.2,-2.2,0.0,0.0,0.0,-2.2,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1,0.0,-2.6,,,,0.0,0.0,0.0,-2.5,-1.3,-6.9,,
07/01/2017,-17.4,-9.0,6.3,14.7,3.6,0.1,11.0,-21.0,,-7.1,,-13.9,0.0,-2.3,-2.6,0.0,,,-2.6,-2.6,,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,12.9,0.0,12.2,,,,0.0,0.0,0.0,0.7,-2.4,-9.2,,
09/30/2017,6.9,22.3,6.3,15.4,3.6,3.1,8.7,-29.3,9.6,3.1,,-42.0,0.0,-3.6,-3.6,0.0,0.0,0.0,-3.6,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.5,,,,0.0,0.0,0.0,0.7,-0.8,3.7,,
12/31/2017,56.1,58.6,6.3,-4.9,5.4,-20.3,10.0,-4.8,-84.8,21.7,,58.3,0.0,-2.9,-2.6,0.0,0.0,0.0,-2.6,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-15.2,0.0,-11.4,,,,0.0,0.0,0.0,-3.8,-0.9,37.1,,
03/31/2018,2.3,12.4,6.6,7.2,3.9,-1.3,4.6,-23.5,23.6,-3.6,,-43.5,0.0,-19.3,-3.0,0.2,0.2,0.0,-3.2,-3.2,0.0,0.0,0.0,0.0,-16.3,0.0,-16.3,0.0,0.0,-3.6,0.0,-0.4,,,,0.0,0.0,0.0,-3.2,0.0,-20.6,,
06/30/2018,2.4,23.0,6.8,15.1,4.2,7.4,3.5,-38.5,-12.5,-1.2,,-24.8,0.0,-156.0,-2.4,,,,,,,0.0,0.0,0.0,-166.1,0.2,-166.3,0.0,10.1,117.5,0.0,117.3,,,,0.0,0.0,0.0,0.2,-0.9,-37.0,,
09/29/2018,8.6,6.6,7.9,7.9,4.3,0.5,3.1,-13.4,8.8,-1.4,,-20.8,0.0,-1.7,-2.6,0.2,0.2,0.0,-2.8,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-11.1,0.0,-11.1,,,,0.0,0.0,0.0,0.0,-0.6,-4.8,,
12/31/2018,97.3,39.2,7.9,6.5,3.1,-6.9,10.3,44.2,32.7,11.3,,0.2,0.0,-3.6,-4.4,0.0,0.0,0.0,-4.4,-4.4,0.0,0.0,0.0,0.0,1.8,0.0,1.8,0.0,-1.0,-86.0,0.0,-81.2,,,,0.0,0.0,0.0,-4.8,-0.8,6.9,0.9,
03/30/2019,9.2,-0.8,8.1,4.3,3.5,2.5,-1.7,-0.1,47.5,-14.4,,-33.2,0.0,-74.7,-3.2,0.5,0.5,0.0,-3.7,-3.7,0.0,0.0,0.0,0.0,-77.0,0.0,-77.0,0.0,5.5,32.7,0.0,38.6,,,,0.0,0.0,0.0,-5.9,1.6,-31.2,,
06/29/2019,15.7,19.2,8.5,7.7,3.3,1.9,2.5,-18.9,23.5,-3.6,,-38.8,,-0.8,-0.6,1.9,1.9,0.0,-2.5,-2.5,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,-19.0,0.0,-20.1,,,,0.0,0.0,0.0,1.1,-1.6,-5.7,,
09/28/2019,44.9,21.5,8.1,10.7,3.3,3.9,3.5,3.7,,-0.5,,75.2,0.0,-11.2,-1.4,3.1,3.1,0.0,-4.5,-4.5,0.0,0.0,0.0,0.0,-10.0,0.0,-10.0,0.0,0.2,-18.4,0.0,-19.0,,,,0.0,0.0,0.0,0.6,2.1,17.4,,
12/31/2019,78.8,31.0,9.8,19.3,3.5,6.5,9.3,16.4,-19.1,10.0,,25.5,0.0,-67.0,-7.1,0.0,0.0,0.0,-7.1,-7.1,0.0,0.0,0.0,0.0,-59.9,0.0,-59.9,0.0,0.0,-6.4,0.0,-5.1,,,,0.0,0.0,0.0,-1.3,0.0,5.4,,
03/28/2020,-0.4,22.7,9.2,10.6,3.5,3.9,3.2,-39.8,23.8,-22.7,,-40.9,0.0,-2.5,-2.5,1.1,1.1,0.0,-3.6,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,117.3,,,,0.0,0.0,0.0,-4.3,-1.7,108.4,,
06/27/2020,23.2,27.1,9.3,8.7,3.3,7.1,-1.7,-20.2,25.0,-5.4,,-39.8,0.0,-5.8,-5.8,0.0,0.0,0.0,-5.8,-5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,6.3,,,,0.0,0.0,0.0,0.5,-0.6,23.6,,
