Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,7830.291016,168.306,168.306,0.0,1006.28302,,,1511.475952,196.253998,0.0,1359.301025,-44.078999,216.828003,,,,,,2902.893066,3053.916016,6337.626953,-3283.710938,0.0,,1873.481934,1359.036011,1148.786987,210.249024,,514.445923,4927.39795,,1098.342041,1098.342041,,,,889.665955,,,,,789.398986,,,789.398986,2777.406982,1589.172974,,,,930.242981,,,,930.242981,2519.415955,5296.822937,175.847015,1492.800049,,,0.0,1026.932007,-184.634033,2510.945038,22.523001,2533.468039,7830.290976,
12/31/2004,7542.999,1242.542,1242.542,0.0,640.381,640.381,,1138.167,0.0,0.0,1138.167,0.0,237.672,,,,,,3258.762,541.452,958.794,-417.342,1748.0,,1994.785,1375.274,1165.316,209.958,,619.511,4284.237,,1076.02,1076.02,,,,108.047,,,,,672.903,,,672.903,1856.97,2055.082,,,,997.006,,,,997.006,3052.088,4909.058,61.964,1673.534,,,0.0,1019.679,-144.699,2610.478,23.463,2633.941,7542.999,
03/26/2005,7000.293,839.532,746.778,92.754,722.434,722.434,,994.173,0.0,0.0,0.0,994.173,264.496,,,,,,2820.635,536.732,983.456,-446.724,1635.0,,2007.926,1386.659,1178.387,208.272,177.216,444.051,4179.658,,764.062,764.062,,,,119.347,,,,,569.103,,,569.103,1452.512,1924.356,,,,991.392,,,,991.392,2915.748,4368.26,60.53,1681.833,,,0.0,1012.385,-147.182,2607.566,24.467,2632.033,7000.293,
06/25/2005,6116.716,57.339,57.339,0.0,536.838,536.838,,1050.787,0.0,0.0,1050.787,0.0,292.493,,,,,,1937.457,539.752,1013.57,-473.818,1635.0,,2004.507,1389.214,1182.885,206.329,178.569,436.724,4179.259,,790.295,790.295,,,,83.149,,,,,562.757,,,562.757,1436.201,1903.551,,,,968.255,,,,968.255,2871.806,4308.007,58.835,914.383,,,0.0,964.121,-154.257,1783.082,25.627,1808.709,6116.716,
09/24/2005,6140.929,78.44,78.44,0.0,591.75,591.75,,980.858,0.0,0.0,980.858,0.0,265.932,,,,,,1916.98,558.794,1063.815,-505.021,1635.0,,2030.155,1424.185,1219.23,204.955,175.006,430.964,4223.949,,836.414,836.414,,,,47.564,,,,,579.616,,,579.616,1463.594,1902.685,,,,962.935,,,,962.935,2865.62,4329.214,56.884,919.547,,,0.0,952.069,-143.837,1784.663,27.052,1811.715,6140.929,
12/31/2005,6272.142,72.198,72.198,0.0,596.724,596.724,,1114.57,0.0,0.0,1114.57,0.0,158.557,,,,,,1942.049,535.445,1083.563,-548.118,1635.0,,2159.648,1423.432,1218.2,205.232,,736.216,4330.093,,949.287,949.287,,,,87.314,,,,,551.725,,,551.725,1588.326,1877.242,,,,1043.44,,,,1043.44,2920.682,4509.008,54.735,924.782,,,0.0,898.283,-142.121,1735.679,27.455,1763.134,6272.142,
04/01/2006,6013.183,76.644,76.644,0.0,546.49,546.49,,914.497,0.0,0.0,914.497,0.0,174.099,,,,,,1711.73,527.229,1091.197,-563.968,1635.0,,2139.224,1411.055,1209.534,201.521,175.0,553.169,4301.453,,706.711,706.711,,,,75.463,,,,,596.618,,,596.618,1378.792,1854.55,,,,1065.3,,,,1065.3,2919.85,4298.642,54.735,930.766,,,0.0,860.546,-160.481,1685.566,28.975,1714.541,6013.183,
07/01/2006,6099.592,173.956,173.956,0.0,521.38,521.38,,969.849,0.0,0.0,969.849,0.0,159.845,,,,,,1825.03,518.927,1104.828,-585.901,1635.0,,2120.635,1403.54,1201.245,202.295,175.0,542.095,4274.562,,814.173,814.173,,,,25.772,,,,,515.203,,,515.203,1355.148,1854.378,,,,1044.529,,,,1044.529,2898.907,4254.055,54.735,1040.682,,,0.0,877.109,-152.467,1820.059,25.478,1845.537,6099.592,
09/30/2006,6183.748,313.754,313.754,0.0,531.953,531.953,,908.68,0.0,0.0,908.68,0.0,139.022,,,,,,1893.409,535.67,1131.586,-595.916,1635.0,,2119.669,1407.126,1205.46,201.666,175.0,537.543,4290.339,,804.625,804.625,,,,25.573,,,,,558.257,,,558.257,1388.455,1854.439,,,,1048.033,,,,1048.033,2902.472,4290.927,54.735,1057.831,,,0.0,895.053,-142.4,1865.219,27.602,1892.821,6183.748,
12/30/2006,6216.048,282.07,282.07,0.0,556.733,556.733,,1071.486,0.0,0.0,1071.486,0.0,186.555,,,,,,2096.844,579.625,1189.686,-610.061,1635.0,,1904.579,1417.336,1216.032,201.304,175.0,312.243,4119.204,,965.218,965.218,,,,25.634,,,,,538.051,,,538.051,1528.903,1854.246,,,,817.37,,,,817.37,2671.616,4200.519,54.735,1081.074,,,0.0,941.83,-91.995,1985.644,29.885,2015.529,6216.048,
03/31/2007,6000.581,139.645,139.645,0.0,547.782,547.782,,1018.035,0.0,0.0,1018.035,0.0,177.153,,,,,,1882.615,575.42,1204.982,-629.562,1635.0,,1907.546,1620.342,1219.173,401.169,175.0,112.204,4117.966,,742.836,742.836,,,,34.885,,,,,557.537,,,557.537,1335.258,1819.622,,,,777.101,,,,777.101,2596.723,3931.981,53.715,1085.912,,,0.0,983.094,-84.43,2038.291,30.309,2068.6,6000.581,
06/30/2007,6025.357,220.615,220.615,0.0,523.896,523.896,,1053.769,0.0,0.0,1053.769,0.0,165.014,,,,,,1963.294,575.226,1227.722,-652.496,1635.0,,1851.837,1437.995,1236.058,201.937,175.0,238.842,4062.063,,780.798,780.798,,,,41.871,,,,,500.364,,,500.364,1323.033,1819.579,,,,751.536,,,,751.536,2571.115,3894.148,51.731,1093.996,,,0.0,999.239,-45.762,2099.204,32.005,2131.209,6025.357,
09/29/2007,6109.023926,147.350998,147.350998,0.0,749.901978,749.901978,,997.612976,0.0,0.0,997.612976,0.0,137.552994,,,,,,2032.418945,580.984009,1256.114014,-675.130005,1635.0,,1860.620972,1442.267944,1242.094971,200.172974,,418.353027,4076.60498,,798.521973,798.521973,,,,34.916,,,,,551.490982,,,551.490982,1384.928955,1819.516968,,,,716.762024,,,,716.762024,2536.278992,3921.207947,51.249001,1101.541016,,,0.0,1035.937012,-31.90802,2156.819008,30.997,2187.816008,6109.023954,
12/29/2007,6283.768,152.637,152.637,0.0,714.951,714.951,,1088.312,0.0,0.0,1088.312,0.0,248.801,,,,,,2204.701,580.655,1279.609,-698.954,1635.0,,1863.412,1416.524,1216.804,199.72,175.0,271.888,4079.067,,831.101,831.101,,,,49.024,,,,,490.584,,,490.584,1370.709,1819.421,,,,783.024,,,,783.024,2602.445,3973.154,49.989,1110.895,,,0.0,1095.95,21.738,2278.572,32.042,2310.614,6283.768,
03/29/2008,6156.105,211.359,211.359,0.0,675.069,675.069,,984.372,0.0,0.0,984.372,0.0,209.864,,,,,,2080.664,582.304,1304.206,-721.902,1635.0,,1858.137,1414.79,1216.339,198.451,175.0,268.347,4075.441,,729.706,729.706,,,,23.979,,,,,487.918,,,487.918,1241.603,1814.315,,,,744.335,,,,744.335,2558.65,3800.253,47.752,1106.396,,,0.0,1145.943,22.347,2322.438,33.414,2355.852,6156.105,
06/28/2008,5191.3,155.922,155.922,,661.04,661.04,,1012.527,,,,,216.714,,,,,,2046.203,583.26,1318.297,-735.037,1635.0,,926.837,485.901,369.19,116.711,175.0,265.936,3145.097,,746.12,746.12,,,,49.52,,,,,428.285,,,428.285,1223.925,1804.263,,,,710.122,,,,710.122,2514.385,3738.31,45.07,1101.666,,,0.0,240.244,30.972,1417.952,35.038,1452.99,5191.3,
09/27/2008,4690.276,234.511,234.511,0.0,643.716,643.716,,990.468,0.0,0.0,990.468,0.0,196.028,,,,,,2064.723,578.359,1327.338,-748.979,899.25,,1147.944,458.576,345.692,112.884,175.0,514.368,2625.553,,780.83,780.83,,,,45.619,,,,,492.542,,,492.542,1318.991,1798.373,,,,604.558,,,,604.558,2402.931,3721.922,44.653,1114.623,,,0.0,-204.813,-21.788,932.675,35.679,968.354,4690.276,
12/27/2008,4173.583,170.779,170.779,0.0,561.509,561.509,,949.401,0.0,0.0,949.401,0.0,173.327,,,,,,1855.016,490.728,1289.279,-798.551,899.25,,928.589,81.793,0.0,81.793,175.0,671.796,2318.567,,727.424,727.424,,,,64.452,,,,,405.595,,,405.595,1197.471,1759.922,,,,904.316,,,,904.316,2664.238,3861.709,42.565,1115.271,,,0.0,-600.095,-267.738,290.003,21.871,311.874,4173.583,
03/28/2009,3994.82,149.255,149.255,0.0,567.003,567.003,0.0,815.612,,,,,180.925,,,430.557,,72.316,1712.795,467.604,1279.063,-811.459,899.25,899.25,915.171,81.378,,81.378,175.0,228.236,2282.025,,929.725,559.347,15.077,,355.301,54.088,0.0,,,54.088,27.409,179.757,,27.409,1011.222,1758.133,1758.133,,,915.781,,,497.862,238.162,2673.914,3685.136,39.17,1112.059,190.723,921.336,0.0,-587.668,-272.029,291.532,18.152,309.684,3994.82,
06/27/2009,4010.511,295.839,295.839,0.0,499.739,499.739,0.0,796.152,,,,,264.498,,,363.049,,68.369,1856.228,465.798,1304.976,-839.178,899.25,899.25,789.235,83.105,,83.105,175.0,168.081,2154.283,,917.652,572.162,15.571,,329.919,45.484,0.0,,,45.484,33.095,179.757,,33.095,996.231,1758.745,1758.745,,,919.193,,,495.247,244.189,2677.938,3674.169,37.687,1114.582,190.724,923.858,0.0,-604.659,-239.529,308.081,28.261,336.342,4010.511,
09/26/2009,4134.07,546.946,546.946,0.0,526.653,526.653,0.0,742.765,,,,,186.553,,,354.528,,61.457,2002.917,448.603,1306.502,-857.899,899.25,899.25,783.3,84.233,,84.233,175.0,169.539,2131.153,,1023.541,641.135,16.09,,366.316,39.143,0.0,,,39.143,34.875,179.757,,34.875,1097.559,1763.342,1763.342,,,910.367,,,494.893,235.717,2673.709,3771.268,37.685,1116.769,190.731,926.038,0.0,-599.625,-220.291,334.538,28.264,362.802,4134.07,
12/26/2009,4069.531,486.57,486.57,0.0,532.822,532.822,0.0,805.646,,,,,196.298,,0.0,300.9,,62.462,2021.336,422.148,1316.855,-894.707,899.25,899.25,726.797,83.806,0.0,83.806,175.0,167.091,2048.195,,1032.155,650.233,3.389,0.0,378.533,22.43,0.0,0.0,0.0,22.43,37.107,179.757,0.0,37.107,1091.692,1744.622,1744.622,0.0,0.0,701.962,0.0,227.555,277.247,17.403,2446.584,3538.276,36.479,1201.474,211.562,989.912,0.0,-602.242,-132.515,503.196,28.059,531.255,4069.531,
03/27/2010,4031.724,539.744,539.744,0.0,540.935,540.935,0.0,725.715,,,,,183.186,,,309.008,,59.931,1989.58,407.825,1318.665,-910.84,899.25,899.25,735.069,83.293,,83.293,175.0,167.768,2042.144,,989.744,634.85,9.134,,345.76,22.64,0.0,,,22.64,0.0,179.757,,0.0,1012.384,1743.719,1743.719,,,711.84,,,277.504,254.579,2455.559,3467.943,34.589,1194.817,212.028,982.789,0.0,-578.105,-127.4,523.901,39.88,563.781,4031.724,
06/26/2010,3995.727,521.203,521.203,0.0,503.965,503.965,0.0,762.11,,,,,177.985,,,307.138,,56.431,1965.263,395.805,1310.201,-914.396,899.25,899.25,735.409,82.252,,,175.0,171.019,2030.464,,965.114,621.343,6.661,,337.11,22.898,0.0,,,22.898,0.0,179.757,,0.0,988.012,1742.694,1742.694,,,694.58,,,272.464,242.359,2437.274,3425.286,33.052,1204.475,212.535,991.94,0.0,-565.699,-135.945,535.883,34.558,570.441,3995.727,
09/26/2010,4079.308,587.936,587.936,0.0,540.842,540.842,0.0,764.047,,,,,161.758,,,299.374,,55.459,2054.583,395.69,1330.276,-934.586,899.25,899.25,729.785,82.942,,82.942,175.0,172.469,2024.725,,1033.499,639.479,6.094,,387.926,22.638,0.0,,,22.638,0.0,179.757,,0.0,1056.137,1741.337,1741.337,,,671.307,,,267.074,224.476,2412.644,3468.781,32.615,1204.589,212.565,992.024,0.0,-546.286,-118.466,572.452,38.075,610.527,4079.308,
12/25/2010,4078.929,462.326,462.326,0.0,546.885,546.885,0.0,846.463,,,,,158.612,,0.0,284.529,,58.999,2014.286,397.289,1346.558,-949.269,899.25,899.25,768.104,83.231,0.0,83.231,175.0,225.344,2064.643,,1039.914,686.106,11.055,0.0,342.753,4.56,0.0,0.0,0.0,4.56,0.0,179.757,0.0,0.0,1044.474,1740.435,1740.435,0.0,0.0,644.009,0.0,200.716,250.756,12.78,2384.444,3428.918,30.901,1199.223,212.644,986.579,0.0,-533.606,-95.753,600.765,49.246,650.011,4078.929,
03/26/2011,3966.553,444.091,444.091,0.0,548.827,548.827,0.0,750.922,,,,,161.13,,,277.063,,62.271,1904.97,394.024,1304.041,-910.017,899.25,899.25,768.309,82.649,,82.649,175.0,233.597,2061.583,,913.225,595.293,8.625,,309.307,6.039,0.0,,,6.039,0.0,179.757,,0.0,919.264,1739.694,1739.694,,,635.986,,,250.683,205.546,2375.68,3294.944,30.619,1204.338,214.92,989.418,0.0,-522.775,-89.884,622.298,49.311,671.609,3966.553,
06/25/2011,4014.32,458.292,458.292,0.0,548.923,548.923,0.0,789.267,,,,,164.054,,,274.099,,62.226,1960.536,389.87,1314.977,-925.107,899.25,899.25,764.664,83.429,,83.429,175.0,232.136,2053.784,,955.701,649.017,4.084,,302.6,41.611,0.0,,,41.611,0.0,179.757,,0.0,997.312,1702.467,1702.467,,,622.719,,,243.026,199.936,2325.186,3322.498,29.352,1218.194,215.011,1003.183,0.0,-525.266,-71.165,651.115,40.707,691.822,4014.32,
09/24/2011,4002.981,485.426,485.426,0.0,568.055,568.055,0.0,765.353,,,,,132.162,,,290.468,,58.077,1950.996,373.767,1298.108,-924.341,899.25,899.25,778.968,81.7,,81.7,175.0,231.8,2051.985,,959.182,627.453,1.365,,330.364,39.195,0.0,,,39.195,0.0,179.757,,0.0,998.377,1700.849,1700.849,,,611.487,,,237.112,194.618,2312.336,3310.713,29.264,1227.017,215.224,1011.793,0.0,-504.262,-94.383,657.636,34.632,692.268,4002.981,
12/31/2011,4069.275,427.111,427.111,0.0,558.635,558.635,0.0,821.999,,,,,131.229,,0.0,370.439,,67.847,1938.974,364.936,1308.637,-943.701,899.25,899.25,866.115,81.52,0.0,81.52,175.0,239.156,2130.301,,974.434,654.918,9.553,0.0,309.963,38.867,0.0,0.0,0.0,38.867,0.0,179.757,0.0,0.0,1013.301,1699.323,1699.323,0.0,0.0,755.735,0.0,344.029,,231.949,2455.058,3468.359,28.726,1230.771,215.397,1015.374,0.0,-500.843,-189.661,568.993,31.923,600.916,4069.275,
03/31/2012,4055.196,501.329,501.329,0.0,549.759,549.759,0.0,751.401,,,,,132.374,,,352.549,,67.357,1934.863,365.452,1319.736,-954.284,899.25,899.25,855.631,81.904,,81.904,175.0,246.178,2120.333,,939.345,612.556,5.217,,321.572,40.67,0.0,,,40.67,0.0,179.757,,0.0,980.015,1698.631,1698.631,,,750.979,,,389.744,181.478,2449.61,3429.625,28.726,1232.455,216.44,1016.015,0.0,-496.525,-174.746,589.91,35.661,625.571,4055.196,
06/30/2012,3983.393,444.504,444.504,0.0,519.304,519.304,0.0,773.771,,,,,162.94,,,373.397,,122.376,1900.519,352.743,1297.756,-945.013,849.688,849.688,880.443,81.026,,81.026,175.0,251.02,2082.874,,920.64,607.421,2.803,,310.416,10.113,0.0,,,10.113,0.0,179.757,,0.0,930.753,1697.281,1697.281,,,729.744,,,376.297,173.69,2427.025,3357.778,28.332,1235.13,216.56,1018.57,0.0,-485.275,-184.978,593.209,32.406,625.615,3983.393,
09/29/2012,3732.191,506.022,506.022,0.0,547.652,547.652,0.0,762.078,,,,,135.056,,,111.689,,71.377,1950.808,342.848,1321.391,-978.543,817.5,817.5,621.035,81.285,,81.285,175.0,253.061,1781.383,,994.184,615.232,31.7,,347.252,9.9,0.0,,,9.9,0.0,179.757,,0.0,1004.084,961.488,961.488,,,685.781,,,363.244,142.78,1647.269,2651.353,28.277,1237.89,216.79,1021.1,0.0,-54.552,-167.187,1044.428,36.41,1080.838,3732.191,
12/29/2012,3784.315,495.056,495.056,0.0,528.279,528.279,0.0,812.454,,,,,148.095,,0.0,108.759,,79.527,1983.884,352.226,1338.837,-986.611,817.5,817.5,630.705,80.765,0.0,80.765,175.0,266.181,1800.431,,1046.409,699.636,4.222,0.0,342.551,10.232,0.0,0.0,0.0,10.232,0.0,179.757,0.0,0.0,1056.641,960.962,960.962,0.0,0.0,687.722,0.0,320.961,,187.004,1648.684,2705.325,27.391,1235.876,217.209,1018.667,0.0,-91.373,-137.521,1034.373,44.617,1078.99,3784.315,
03/30/2013,3624.411,579.156,579.156,0.0,558.665,558.665,0.0,717.126,,,,,141.136,,,73.476,,74.881,1996.083,341.899,1330.085,-988.186,817.5,817.5,468.929,80.8,,80.8,91.693,222.96,1628.328,,920.569,591.949,3.896,,324.724,10.607,0.0,,,10.607,0.0,94.185,,0.0,931.176,961.552,961.552,,,589.075,,,360.488,134.402,1550.627,2481.803,27.385,1236.709,217.461,1019.248,0.0,-35.542,-135.104,1093.448,49.16,1142.608,3624.411,
06/29/2013,3550.921,541.991,541.991,0.0,503.963,503.963,0.0,744.447,,,,,140.727,,,72.419,,72.067,1931.128,331.425,1319.514,-988.089,817.5,817.5,470.868,79.004,,79.004,87.305,232.14,1619.793,,1030.182,585.095,1.205,131.529,312.353,9.377,0.0,,,9.377,0.0,89.678,,0.0,1039.559,961.065,961.065,,,565.765,,,347.785,128.302,1526.83,2566.389,26.976,1233.336,217.84,1015.496,0.0,-178.182,-152.059,930.071,54.461,984.532,3550.921,
09/28/2013,3428.686,504.201,504.201,0.0,549.597,549.597,0.0,697.724,,,,,127.187,,,50.24,,67.756,1878.709,329.46,1326.88,-997.42,817.5,817.5,403.017,79.096,,79.096,40.896,232.785,1549.977,,925.713,573.838,1.369,,350.506,6.62,0.0,,,6.62,0.0,42.008,,0.0,932.333,960.736,960.736,,,506.886,,,342.569,122.309,1467.622,2399.955,26.245,1229.665,218.585,1011.08,0.0,-150.22,-139.021,966.669,62.062,1028.731,3428.686,
12/31/2017,6323.0,622.0,622.0,,931.0,931.0,,1093.0,,,,,225.0,86.0,,305.0,139.0,,2871.0,725.0,,,863.0,863.0,1864.0,1299.0,851.0,448.0,,260.0,3452.0,,1883.0,892.0,5.0,,986.0,96.0,96.0,,,,67.0,336.0,,67.0,2046.0,936.0,936.0,,,1203.0,,91.0,,776.0,2139.0,4185.0,,2717.0,6.0,2711.0,-246.0,-273.0,-60.0,2138.0,,2138.0,6323.0,
06/30/2018,6359.0,747.0,747.0,,905.0,905.0,,1122.0,,,,,142.0,142.0,,290.0,0.0,,2916.0,722.0,,,853.0,853.0,1868.0,1319.0,881.0,438.0,,259.0,3443.0,,2023.0,1066.0,4.0,,953.0,97.0,97.0,,,,0.0,327.0,,0.0,2120.0,903.0,903.0,,,1180.0,,88.0,,765.0,2083.0,4203.0,,2697.0,6.0,2691.0,-254.0,-220.0,-67.0,2156.0,,2156.0,6359.0,
