Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2003,116775.0,11952.0,1520.0,10432.0,8775.0,8775.0,,5837.0,1310.0,2219.0,2308.0,0.0,3177.0,,,,,,29741.0,18287.0,25381.0,-7094.0,6142.0,,62605.0,57856.0,22265.0,35591.0,,4749.0,87034.0,,2601.0,2601.0,,,,8818.0,,,,,,12238.0,,,,12238.0,23657.0,5755.0,,,,,21986.0,,,21986.0,27741.0,51398.0,219.0,66831.0,,,-29352.0,29382.0,-1703.0,65377.0,0.0,65377.0,116775.0,
03/28/2004,122289.0,13952.0,965.0,12987.0,10415.0,10415.0,,5942.0,1156.0,2445.0,2341.0,0.0,5080.0,,,,,,35389.0,17703.0,25069.0,-7366.0,5430.0,,63767.0,59454.0,24264.0,35190.0,,4313.0,86900.0,,2479.0,2479.0,,,,10692.0,,,,,,11466.0,,,,11466.0,24637.0,7144.0,,,,,21460.0,,,21460.0,28604.0,53241.0,211.0,67203.0,,,-30270.0,31707.0,197.0,69048.0,0.0,69048.0,122289.0,
06/27/2004,119961.0,17483.0,652.0,16831.0,9342.0,9342.0,,5863.0,1194.0,2508.0,2161.0,0.0,3997.0,,,,,,36685.0,17299.0,24601.0,-7302.0,4420.0,,61557.0,57289.0,23258.0,34031.0,,4268.0,83276.0,,2480.0,2480.0,,,,12204.0,,,,,,10474.0,,,,10474.0,25158.0,6765.0,,,,,21333.0,,,21333.0,28098.0,53256.0,205.0,67490.0,,,-31607.0,32003.0,-1386.0,66705.0,0.0,66705.0,119961.0,
09/26/2004,122229.0,18678.0,1864.0,16814.0,9216.0,9216.0,,6295.0,1306.0,2469.0,2520.0,0.0,4868.0,,,,,,39057.0,17477.0,25489.0,-8012.0,4216.0,,61479.0,56676.0,23385.0,33291.0,,4803.0,83172.0,,2329.0,2329.0,,,,10858.0,,,,,,12052.0,,,,12052.0,25239.0,7956.0,,,,,20651.0,,,20651.0,28607.0,53846.0,200.0,67496.0,,,-34121.0,35347.0,-539.0,68383.0,0.0,68383.0,122229.0,
12/31/2004,123684.0,19893.0,1808.0,18085.0,9367.0,9367.0,,6660.0,1314.0,2496.0,2850.0,0.0,3774.0,,,,,,39694.0,18385.0,26919.0,-8534.0,3873.0,,61732.0,57007.0,23756.0,33251.0,,4725.0,83990.0,,2672.0,2672.0,,,,11266.0,,,,,,12520.0,,,,12520.0,26458.0,7279.0,,,,,21669.0,,,21669.0,28948.0,55406.0,193.0,67536.0,,,-35992.0,35492.0,1049.0,68278.0,0.0,68278.0,123684.0,
04/03/2005,122935.0,21971.0,1476.0,20495.0,10074.0,10074.0,,6551.0,1264.0,2383.0,2904.0,0.0,3757.0,,,,,,42353.0,17912.0,26594.0,-8682.0,3619.0,,59051.0,54672.0,23671.0,31001.0,,4379.0,80582.0,,2300.0,2300.0,,,,13399.0,,,,,,13249.0,,,,13249.0,28948.0,6432.0,,,,,20023.0,,,20023.0,26455.0,55403.0,187.0,67534.0,,,-36881.0,35785.0,907.0,67532.0,0.0,67532.0,122935.0,
07/03/2005,112327.0,14569.0,1276.0,13293.0,9316.0,9316.0,,6480.0,1256.0,2844.0,2380.0,0.0,3208.0,,,,,,33573.0,17673.0,26655.0,-8982.0,3247.0,,57834.0,53409.0,23627.0,29782.0,,4425.0,78754.0,,2100.0,2100.0,,,,7261.0,,,,,,13205.0,,,,13205.0,22566.0,5517.0,,,,,18916.0,,,18916.0,24433.0,46999.0,180.0,67865.0,,,-39272.0,36446.0,109.0,65328.0,0.0,65328.0,112327.0,
10/02/2005,110343.0,13389.0,959.0,12430.0,9348.0,9348.0,,6556.0,1242.0,2714.0,2600.0,0.0,3475.0,,,,,,32768.0,17519.0,26718.0,-9199.0,2784.0,,57272.0,52782.0,23806.0,28976.0,,4490.0,77575.0,,1809.0,1809.0,,,,6729.0,,,,,,11857.0,,,,11857.0,20395.0,5414.0,,,,,17727.0,,,17727.0,23141.0,43536.0,175.0,67969.0,,,-39385.0,38033.0,15.0,66807.0,0.0,66807.0,110343.0,
12/31/2005,116970.0,22226.0,2247.0,19979.0,9103.0,9103.0,,5478.0,1349.0,2373.0,1756.0,0.0,10028.0,,,,,,46835.0,16233.0,25153.0,-8920.0,2497.0,,51405.0,47229.0,20985.0,26244.0,,4176.0,70135.0,,2073.0,2073.0,,,,11589.0,,,,,,14740.0,,,,14740.0,28402.0,6347.0,,,,,16457.0,,,16457.0,22804.0,51206.0,169.0,68198.0,,,-39767.0,37608.0,-444.0,65764.0,0.0,65764.0,116970.0,
04/02/2006,112959.0,15502.0,2869.0,12633.0,10352.0,10352.0,,6663.0,1199.0,2905.0,2559.0,0.0,4898.0,,,,,,37415.0,17103.0,,,2543.0,,55898.0,51814.0,23741.0,28073.0,,4084.0,75544.0,,1892.0,1892.0,,,,5059.0,,,,,,12723.0,,,,12723.0,19674.0,6508.0,,,,,17168.0,,,17168.0,23676.0,43350.0,159.0,68370.0,,,-40757.0,41715.0,122.0,69609.0,0.0,69609.0,112959.0,
07/02/2006,111550.0,14750.0,1921.0,12829.0,9275.0,9275.0,,6392.0,1016.0,3153.0,2223.0,0.0,10577.0,,,,,,40994.0,16483.0,,,2387.0,,51686.0,47191.0,21057.0,26134.0,,4495.0,70556.0,,1740.0,1740.0,,,,3779.0,,,,,,14536.0,,,,14536.0,20055.0,5450.0,,,,,17556.0,,,17556.0,23006.0,43061.0,152.0,68657.0,,,-41755.0,40627.0,808.0,68489.0,0.0,68489.0,111550.0,
10/01/2006,108585.0,12831.0,1177.0,11654.0,9177.0,9177.0,,6167.0,1014.0,2993.0,2160.0,0.0,10546.0,,,,,,38721.0,16417.0,,,2845.0,,50602.0,46374.0,21051.0,25323.0,,4228.0,69864.0,,1742.0,1742.0,,,,2508.0,,,,,,13438.0,,,,13438.0,17688.0,5561.0,,,,,15624.0,,,15624.0,21185.0,38873.0,146.0,69306.0,,,-44256.0,43991.0,525.0,69712.0,0.0,69712.0,108585.0,
12/31/2006,115546.0,27713.0,1827.0,25886.0,9392.0,9392.0,,6111.0,1262.0,3198.0,1651.0,0.0,4442.0,,,,,,47658.0,16632.0,27063.0,-10431.0,3892.0,,47364.0,45226.0,20876.0,24350.0,,2138.0,67888.0,,2019.0,2019.0,,,,2434.0,,,,,,17646.0,,,,17646.0,22099.0,5546.0,,,,,16469.0,,,16469.0,22015.0,44114.0,141.0,69545.0,,,-46740.0,49669.0,-1257.0,71358.0,74.0,71432.0,115546.0,
04/01/2007,110483.0,22470.0,2492.0,19978.0,10455.0,10455.0,,5694.0,1135.0,2766.0,1793.0,0.0,3718.0,,,,,,42337.0,16481.0,,,4817.0,,46848.0,44412.0,20911.0,23501.0,,2436.0,68146.0,,2037.0,2037.0,,,,2638.0,,,,,,8626.0,,,,8626.0,13301.0,4771.0,,,,,19923.0,,,19923.0,24694.0,37995.0,124.0,69650.0,,,-49255.0,53063.0,-1094.0,72488.0,0.0,72488.0,110483.0,
07/01/2007,110403.0,22253.0,2138.0,20115.0,9497.0,9497.0,,5734.0,1212.0,2624.0,1898.0,0.0,4138.0,,,,,,41622.0,16298.0,,,5067.0,,47416.0,43887.0,20985.0,22902.0,,3529.0,68781.0,,1845.0,1845.0,,,,2432.0,,,,,,10859.0,,,,10859.0,15136.0,5777.0,,,,,21396.0,,,21396.0,27173.0,42309.0,110.0,69997.0,,,-51833.0,50304.0,-484.0,68094.0,0.0,68094.0,110403.0,
09/30/2007,109030.0,22298.0,2611.0,19687.0,9942.0,9942.0,,5210.0,1022.0,2495.0,1693.0,0.0,4390.0,,,,,,41840.0,15714.0,,,4922.0,,46554.0,42208.0,21210.0,20998.0,,4346.0,67190.0,,2298.0,2298.0,,,,2645.0,,,,,,9385.0,,,,9385.0,14328.0,6041.0,,,,,22051.0,,,22051.0,28092.0,42420.0,103.0,70274.0,,,-54346.0,51063.0,-484.0,66610.0,0.0,66610.0,109030.0,
12/31/2007,115268.0,25475.0,3406.0,22069.0,9843.0,9843.0,,5302.0,885.0,2353.0,2064.0,0.0,6229.0,,,,,,46849.0,15734.0,28103.0,-12369.0,4856.0,,47829.0,41880.0,21382.0,20498.0,,5949.0,68419.0,,2270.0,2270.0,,,,5825.0,,,,,,13740.0,,,,13740.0,21835.0,7314.0,,,,,20995.0,,,20995.0,28309.0,50144.0,93.0,70355.0,,,-56847.0,49660.0,1749.0,65010.0,114.0,65124.0,115268.0,
03/30/2008,118550.0,28628.0,2013.0,26615.0,10432.0,10432.0,,5148.0,1028.0,2045.0,2075.0,0.0,6803.0,,,,,,51011.0,15383.0,,,4511.0,,47645.0,41452.0,21556.0,19896.0,,6193.0,67539.0,,1909.0,1909.0,,,,8909.0,,,,,,10864.0,,,,10864.0,21682.0,8143.0,,,,,21165.0,,,21165.0,29308.0,50990.0,86.0,70444.0,,,-56883.0,52436.0,1334.0,67417.0,143.0,67560.0,118550.0,
06/29/2008,116515.0,26179.0,820.0,25359.0,10245.0,10245.0,,5334.0,749.0,2407.0,2178.0,0.0,6893.0,,,,,,48651.0,14925.0,,,7105.0,,45834.0,41579.0,21704.0,19875.0,,4255.0,67864.0,,1928.0,1928.0,,,,9448.0,,,,,,11817.0,,,,11817.0,23193.0,7246.0,,,,,19358.0,,,19358.0,26604.0,49797.0,81.0,70439.0,,,-57385.0,50912.0,2522.0,66569.0,149.0,66718.0,116515.0,
09/28/2008,115249.0,26017.0,1265.0,24752.0,9901.0,9901.0,,4788.0,847.0,1693.0,2248.0,0.0,7521.0,,,,,,48227.0,14332.0,,,8430.0,,44260.0,40331.0,21353.0,18978.0,,3929.0,67022.0,,1649.0,1649.0,,,,9193.0,,,,,,10661.0,,,,10661.0,21503.0,7152.0,,,,,19103.0,,,19103.0,26255.0,47758.0,76.0,70605.0,,,-57389.0,53175.0,868.0,67335.0,156.0,67491.0,115249.0,
12/31/2008,111148.0,23731.0,2122.0,21609.0,8958.0,8958.0,,4381.0,830.0,1527.0,2024.0,0.0,6006.0,,,,,,43076.0,13287.0,25128.0,-11841.0,11478.0,,43307.0,39185.0,21464.0,17721.0,,4122.0,68072.0,,1751.0,1751.0,,,,9320.0,,,,,,15938.0,,,,15938.0,27009.0,7963.0,,,,,18436.0,,,18436.0,26399.0,53408.0,73.0,70726.0,,,-57391.0,49142.0,-4994.0,57556.0,184.0,57740.0,111148.0,
03/29/2009,122932.0,34052.0,1247.0,32805.0,9596.0,9596.0,0.0,4458.0,824.0,1483.0,2151.0,0.0,6147.0,,299.0,,,5848.0,54253.0,12936.0,,,13536.0,13536.0,42207.0,38405.0,21482.0,16923.0,,3802.0,68679.0,,3681.0,1573.0,542.0,1.0,1565.0,7613.0,7613.0,,,,,12046.0,,,2849.0,12046.0,23340.0,21064.0,21064.0,,,,18087.0,,5642.0,9596.0,39151.0,62491.0,69.0,70644.0,443.0,70201.0,-57363.0,51863.0,-4958.0,60255.0,186.0,60441.0,122932.0,
06/28/2009,139339.0,49647.0,2244.0,47403.0,10446.0,10446.0,0.0,4993.0,859.0,1897.0,2237.0,0.0,6464.0,,219.0,,,6245.0,71550.0,13194.0,,,12576.0,12576.0,42019.0,38405.0,21794.0,16611.0,,3614.0,67789.0,,5832.0,2595.0,607.0,1081.0,1549.0,7645.0,7645.0,,,,,12632.0,,,2356.0,12632.0,26109.0,31864.0,31864.0,,,,18131.0,,5761.0,10014.0,49995.0,76104.0,66.0,70757.0,443.0,70314.0,-57364.0,51965.0,-2383.0,63041.0,194.0,63235.0,139339.0,
09/27/2009,141294.0,52473.0,4234.0,48239.0,10552.0,10552.0,0.0,5058.0,843.0,2114.0,2101.0,0.0,5701.0,,231.0,,,5470.0,73784.0,13173.0,,,12166.0,12166.0,42171.0,37921.0,21796.0,16125.0,,4250.0,67510.0,,4645.0,2481.0,485.0,1.0,1678.0,6954.0,6954.0,,,,,12393.0,,,2419.0,10577.0,23992.0,32402.0,32402.0,,,,18650.0,,6252.0,9979.0,51052.0,75044.0,64.0,70816.0,443.0,70373.0,-57364.0,54835.0,-2194.0,66157.0,93.0,66250.0,141294.0,
12/31/2009,212949.0,25969.0,1978.0,23991.0,14645.0,14645.0,0.0,12403.0,1378.0,5776.0,5249.0,0.0,8653.0,1050.0,496.0,,,7631.0,61670.0,22780.0,33924.0,-11144.0,13122.0,13122.0,115377.0,110391.0,42376.0,68015.0,146.0,3790.0,151279.0,,18173.0,4370.0,10107.0,1454.0,2242.0,5469.0,5442.0,0.0,0.0,,27.0,13583.0,0.0,421.0,17839.0,13214.0,37225.0,43193.0,43193.0,0.0,0.0,,42085.0,0.0,9635.0,14190.0,85278.0,122503.0,61.0,70940.0,443.0,70497.0,-21632.0,40426.0,219.0,90014.0,432.0,90446.0,212949.0,
04/04/2010,195113.0,17262.0,1759.0,15503.0,13611.0,13611.0,0.0,10132.0,1364.0,4233.0,4535.0,0.0,8911.0,686.0,490.0,,,8108.0,49916.0,21651.0,,,12081.0,12081.0,111465.0,107128.0,42648.0,64480.0,,3651.0,145197.0,,5854.0,3028.0,765.0,1.0,2060.0,7769.0,0.0,,,,7769.0,12301.0,,231.0,17460.0,11887.0,25924.0,38281.0,38281.0,,,,40826.0,,9358.0,13777.0,79107.0,105031.0,58.0,70899.0,443.0,70456.0,-21697.0,42429.0,-2030.0,89659.0,423.0,90082.0,195113.0,
07/04/2010,191071.0,19268.0,1877.0,17391.0,14012.0,14012.0,0.0,9511.0,1198.0,4083.0,4230.0,0.0,8310.0,640.0,682.0,,,104.0,51101.0,20041.0,,,10524.0,10524.0,109405.0,105373.0,43142.0,62231.0,,3392.0,139970.0,,7044.0,3078.0,727.0,1450.0,1789.0,5509.0,0.0,,,,5509.0,12128.0,,1512.0,17344.0,11814.0,24681.0,37765.0,37765.0,,,,41747.0,,9215.0,13676.0,79512.0,104193.0,56.0,71011.0,443.0,70568.0,-22206.0,42010.0,-4432.0,86439.0,439.0,86878.0,191071.0,
10/03/2010,191415.0,22464.0,2176.0,20288.0,14302.0,14302.0,0.0,8771.0,855.0,3799.0,4117.0,0.0,8552.0,951.0,494.0,,,7780.0,54089.0,19450.0,,,10344.0,10344.0,107532.0,102414.0,43787.0,58627.0,,4167.0,137326.0,,6680.0,3206.0,1620.0,1.0,1853.0,5158.0,0.0,,,,5158.0,12334.0,,631.0,16940.0,11539.0,24172.0,39010.0,39010.0,,,,40165.0,,8454.0,14140.0,79175.0,103347.0,54.0,71111.0,433.0,70678.0,-22707.0,42873.0,-3706.0,87625.0,443.0,88068.0,191415.0,
12/31/2010,195014.0,28012.0,1735.0,26277.0,13380.0,13380.0,0.0,8275.0,883.0,3727.0,3665.0,0.0,11346.0,710.0,,1189.0,151.0,9392.0,61013.0,18645.0,31377.0,-12732.0,9747.0,9747.0,105609.0,101483.0,43928.0,57555.0,118.0,2109.0,134001.0,,8626.0,3994.0,951.0,1601.0,2080.0,5603.0,2101.0,0.0,0.0,,3502.0,14407.0,0.0,545.0,18628.0,13917.0,28636.0,38410.0,38410.0,0.0,0.0,,39703.0,0.0,9229.0,11301.0,78113.0,106749.0,52.0,71204.0,444.0,70760.0,-22712.0,42716.0,-3447.0,87813.0,452.0,88265.0,195014.0,
04/03/2011,194956.0,24009.0,730.0,23279.0,15182.0,15182.0,0.0,8467.0,819.0,3909.0,3739.0,0.0,10586.0,417.0,,,182.0,8837.0,58244.0,18833.0,,,9811.0,9811.0,108068.0,103350.0,44853.0,58497.0,,4301.0,136712.0,,7558.0,3750.0,1958.0,1.0,1849.0,6093.0,0.0,,,,6093.0,15520.0,,448.0,19414.0,14903.0,29171.0,35308.0,35308.0,,,,39944.0,,8970.0,11112.0,75252.0,104423.0,49.0,71369.0,444.0,70925.0,-24215.0,44926.0,-2062.0,90067.0,466.0,90533.0,194956.0,
07/03/2011,195899.0,25484.0,3096.0,22388.0,15192.0,15192.0,0.0,8597.0,861.0,4189.0,3547.0,0.0,11211.0,848.0,,,181.0,9412.0,60484.0,18281.0,,,10207.0,10207.0,106927.0,102166.0,45107.0,57059.0,,3913.0,135415.0,,8999.0,3698.0,1849.0,1637.0,1815.0,5988.0,0.0,,,,5988.0,15484.0,,332.0,20072.0,14697.0,30471.0,35723.0,35723.0,,,,40742.0,,8909.0,11429.0,76465.0,106936.0,47.0,71540.0,445.0,71095.0,-26471.0,44320.0,-955.0,88481.0,482.0,88963.0,195899.0,
10/02/2011,196132.0,28963.0,3706.0,25257.0,15749.0,15749.0,0.0,8426.0,874.0,3577.0,3975.0,0.0,9594.0,987.0,,,,9240.0,62732.0,17721.0,,,9468.0,9468.0,106211.0,101006.0,45409.0,55597.0,,4218.0,133400.0,,7979.0,3765.0,2215.0,,1999.0,5637.0,0.0,,,,5637.0,14240.0,,1415.0,20415.0,13539.0,27856.0,35399.0,35399.0,,,,42347.0,,8793.0,11724.0,77746.0,105602.0,46.0,71680.0,445.0,71235.0,-28586.0,48121.0,-1214.0,90047.0,483.0,90530.0,196132.0,
12/31/2011,188002.0,26452.0,3182.0,23270.0,13058.0,13058.0,0.0,6610.0,785.0,3514.0,2311.0,0.0,14697.0,1017.0,,,1224.0,9023.0,60817.0,15921.0,29237.0,-13316.0,9814.0,9814.0,101450.0,95753.0,44569.0,51184.0,327.0,4353.0,127185.0,,8603.0,3678.0,1009.0,1796.0,2120.0,4016.0,4010.0,0.0,0.0,,6.0,16290.0,0.0,1314.0,18861.0,14607.0,28909.0,34926.0,34926.0,0.0,0.0,,41546.0,0.0,9699.0,11672.0,76472.0,105381.0,45.0,71868.0,445.0,71423.0,-31801.0,46210.0,-4132.0,82190.0,431.0,82621.0,188002.0,
04/01/2012,185683.0,23972.0,2934.0,21038.0,14182.0,14182.0,0.0,7189.0,2939.0,3315.0,935.0,0.0,9520.0,864.0,,,,9067.0,54863.0,16192.0,,,10632.0,10632.0,103996.0,98053.0,45252.0,52801.0,,5079.0,130820.0,,6774.0,3091.0,1930.0,1.0,1752.0,5526.0,0.0,,,,5526.0,14794.0,,560.0,19739.0,14511.0,27094.0,33543.0,33543.0,,,,41369.0,,9527.0,11543.0,74912.0,102006.0,43.0,72232.0,446.0,71786.0,-33519.0,48124.0,-3624.0,83256.0,421.0,83677.0,185683.0,
07/01/2012,182842.0,24306.0,3031.0,21275.0,12882.0,12882.0,0.0,7001.0,2507.0,3721.0,773.0,0.0,14576.0,1139.0,,,1298.0,8743.0,58765.0,14756.0,,,10548.0,10548.0,98773.0,92967.0,44568.0,48399.0,,4667.0,124077.0,,8582.0,3165.0,2098.0,1826.0,1493.0,7703.0,0.0,,,,7703.0,14513.0,,1520.0,18487.0,12670.0,30798.0,30868.0,30868.0,,,,41215.0,,9793.0,11415.0,72083.0,102881.0,42.0,72474.0,447.0,72027.0,-34863.0,47904.0,-6010.0,79547.0,414.0,79961.0,182842.0,
09/30/2012,182603.0,22968.0,4506.0,18462.0,12523.0,12523.0,0.0,7516.0,2634.0,3994.0,888.0,0.0,14120.0,1056.0,,,1410.0,8639.0,57127.0,14606.0,,,13429.0,13429.0,97441.0,91579.0,44370.0,47209.0,,4806.0,125476.0,,6492.0,2967.0,1788.0,1.0,1736.0,7774.0,0.0,,,,7774.0,14865.0,,971.0,19133.0,13060.0,29131.0,31083.0,31083.0,,,,40274.0,,9869.0,10301.0,71357.0,100488.0,41.0,72764.0,447.0,72317.0,-36703.0,51256.0,-5655.0,81703.0,412.0,82115.0,182603.0,
12/31/2012,185798.0,32399.0,10081.0,22318.0,10675.0,10675.0,0.0,6076.0,448.0,3374.0,2254.0,0.0,15681.0,1050.0,,1565.0,1442.0,3271.0,64831.0,13213.0,25965.0,-12752.0,14149.0,14149.0,93605.0,88807.0,43661.0,45146.0,124.0,2059.0,120967.0,,7508.0,2921.0,979.0,1733.0,1875.0,6424.0,3975.0,0.0,0.0,,2449.0,15254.0,0.0,374.0,21193.0,13482.0,29186.0,31036.0,31036.0,0.0,0.0,,43898.0,0.0,11273.0,11058.0,74934.0,104120.0,39.0,73056.0,448.0,72608.0,-40122.0,54240.0,-5953.0,81260.0,418.0,81678.0,185798.0,
03/31/2013,187398.0,35346.0,2134.0,33212.0,12735.0,12735.0,0.0,7035.0,916.0,3456.0,2663.0,0.0,9647.0,961.0,,,,9280.0,64763.0,13950.0,,,15392.0,15392.0,93293.0,87861.0,43752.0,44109.0,,4471.0,122635.0,,6126.0,3279.0,1158.0,5.0,1684.0,8896.0,0.0,,,,8896.0,12521.0,,701.0,22445.0,12274.0,27543.0,31481.0,31481.0,,,,45547.0,,11203.0,11198.0,77028.0,104571.0,38.0,76228.0,450.0,75778.0,-44832.0,56972.0,-6156.0,82250.0,577.0,82827.0,187398.0,
06/30/2013,179335.0,33711.0,2436.0,31275.0,11523.0,11523.0,0.0,6282.0,576.0,3139.0,2567.0,0.0,9919.0,918.0,,,21.0,9436.0,61435.0,12443.0,,,16107.0,16107.0,89350.0,84207.0,42431.0,41776.0,,4225.0,117900.0,,5997.0,1978.0,904.0,1685.0,1430.0,5214.0,0.0,,,,5214.0,12239.0,,888.0,22338.0,12146.0,23450.0,31532.0,31532.0,,,,45376.0,,10988.0,11162.0,76908.0,100358.0,36.0,76863.0,451.0,76412.0,-59515.0,67628.0,-6465.0,78547.0,430.0,78977.0,179335.0,
09/29/2013,175521.0,33679.0,2052.0,31627.0,11371.0,11371.0,0.0,6482.0,2471.0,3601.0,410.0,0.0,7968.0,962.0,,,21.0,7635.0,59500.0,12359.0,,,15731.0,15731.0,87931.0,82949.0,42400.0,40549.0,,4020.0,116021.0,,4840.0,2287.0,802.0,1.0,1750.0,4738.0,0.0,,,,4738.0,10795.0,,374.0,22432.0,10552.0,20373.0,31812.0,31812.0,,,,44982.0,,11011.0,11165.0,76794.0,97167.0,35.0,77208.0,452.0,76756.0,-63272.0,70381.0,-6383.0,77969.0,385.0,78354.0,175521.0,
12/31/2013,172101.0,32408.0,2183.0,30225.0,9357.0,9357.0,0.0,6166.0,505.0,3445.0,2216.0,0.0,8313.0,1225.0,,1554.0,21.0,3327.0,56244.0,12397.0,25678.0,-13281.0,16406.0,16406.0,87054.0,81904.0,42519.0,39385.0,318.0,2053.0,115857.0,,7367.0,3234.0,678.0,1663.0,1792.0,6027.0,3967.0,0.0,0.0,,2060.0,9972.0,0.0,327.0,25590.0,9648.0,23366.0,30462.0,30462.0,0.0,0.0,,41653.0,0.0,7303.0,8433.0,72115.0,95481.0,33.0,77736.0,453.0,77283.0,-67923.0,69732.0,-3271.0,76307.0,313.0,76620.0,172101.0,
03/30/2014,171808.0,33881.0,2862.0,31019.0,9399.0,9399.0,0.0,6066.0,2526.0,3013.0,527.0,0.0,8447.0,1308.0,,1498.0,,3341.0,57793.0,12347.0,,,15822.0,15822.0,85846.0,80589.0,42467.0,38122.0,,2451.0,114015.0,,5156.0,2546.0,851.0,1.0,1758.0,9319.0,0.0,,,,9319.0,10315.0,,212.0,25923.0,10040.0,24790.0,27649.0,27649.0,,,,41301.0,,7178.0,7988.0,68950.0,93740.0,32.0,78303.0,454.0,77849.0,-69204.0,72028.0,-3390.0,77769.0,299.0,78068.0,171808.0,
06/29/2014,172612.0,34054.0,3406.0,30648.0,10388.0,10388.0,0.0,6249.0,588.0,3445.0,2216.0,0.0,7596.0,1111.0,,1383.0,,2524.0,58287.0,12179.0,,,17168.0,17168.0,84978.0,80021.0,42661.0,37360.0,,2463.0,114325.0,,7031.0,2990.0,760.0,1650.0,1631.0,5561.0,0.0,,,,5561.0,9346.0,,176.0,26309.0,9131.0,21938.0,32267.0,32267.0,,,,41451.0,,7104.0,7862.0,73718.0,95656.0,31.0,78662.0,454.0,78208.0,-70535.0,71627.0,-3152.0,76633.0,323.0,76956.0,172612.0,
09/28/2014,171362.0,33446.0,2437.0,31009.0,9955.0,9955.0,0.0,6355.0,2200.0,3597.0,557.0,1.0,7231.0,932.0,,1373.0,,2270.0,56987.0,12032.0,,,18451.0,18451.0,83892.0,79098.0,42724.0,36374.0,,2489.0,114375.0,,5706.0,2973.0,892.0,0.0,1841.0,5389.0,0.0,,,,5389.0,8825.0,,361.0,26320.0,8609.0,19920.0,31666.0,31666.0,,,,41471.0,,6955.0,7835.0,73137.0,93057.0,30.0,78953.0,455.0,78498.0,-71820.0,74292.0,-3467.0,77988.0,317.0,78305.0,171362.0,
12/31/2014,167566.0,36122.0,3343.0,32779.0,8401.0,8401.0,0.0,5663.0,510.0,3248.0,1905.0,0.0,5409.0,881.0,,1944.0,,1784.0,55595.0,11760.0,24986.0,-13226.0,17518.0,17518.0,82692.0,77236.0,42069.0,35167.0,509.0,2123.0,111970.0,,7293.0,3210.0,531.0,1711.0,1841.0,5141.0,2130.0,0.0,0.0,,3011.0,9153.0,0.0,597.0,23317.0,9061.0,21587.0,31541.0,31541.0,0.0,0.0,,42817.0,0.0,10264.0,8639.0,74358.0,95945.0,29.0,79432.0,455.0,78977.0,-73021.0,72176.0,-7316.0,71300.0,321.0,71621.0,167566.0,
03/29/2015,160640.0,27708.0,3563.0,24145.0,8920.0,8920.0,0.0,5786.0,1898.0,3414.0,475.0,-1.0,7029.0,1032.0,,1477.0,,1742.0,49443.0,11527.0,,,18289.0,18289.0,81381.0,76188.0,41854.0,34334.0,,2684.0,111197.0,,5347.0,2724.0,944.0,0.0,1679.0,6555.0,6555.0,,,,,8320.0,,1372.0,24474.0,8146.0,20222.0,29370.0,29370.0,,,,43461.0,,9051.0,8564.0,72831.0,93053.0,28.0,80462.0,458.0,80004.0,-79100.0,74471.0,-8557.0,67304.0,283.0,67587.0,160640.0,
06/28/2015,160878.0,30256.0,3670.0,26586.0,8951.0,8951.0,0.0,5796.0,514.0,3458.0,1824.0,0.0,6712.0,766.0,,1450.0,,1619.0,51715.0,11432.0,,,17650.0,17650.0,80081.0,74995.0,41571.0,33424.0,,2870.0,109163.0,,7359.0,2930.0,1057.0,1726.0,1646.0,8394.0,8394.0,,,,,8390.0,,1114.0,24659.0,7532.0,24143.0,26729.0,26729.0,,,,42826.0,,8498.0,8555.0,69555.0,93698.0,28.0,80865.0,458.0,80407.0,-79098.0,73620.0,-8521.0,66894.0,286.0,67180.0,160878.0,
