Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
04/24/2004,2464.075928,195.485992,192.235992,3.25,253.162994,253.162994,,434.592987,234.201004,0.0,235.710007,0.0,66.346001,,,,,,949.588013,691.997986,1438.215942,-746.218018,,822.48999,509.944,417.716003,92.227997,,,312.54599,1514.487976,,194.367004,194.367004,,,,11.06,,,,,,247.355008,,,247.355008,452.782013,376.953003,,,,,300.51001,,,,,,300.51001,677.463013,1130.245026,0.0,12.899,,,0.0,1339.978027,-19.046021,1333.831007,0.0,1333.831007,2464.076033,
07/24/2004,2503.280029,243.604996,240.354996,3.25,258.229004,258.229004,,448.399994,220.067001,0.0,263.677002,0.0,47.573002,,,,,,997.807007,691.450989,1447.993042,-756.541992,,814.021973,508.196991,417.716003,90.480988,,,305.824982,1505.472961,,192.242004,192.242004,,,,15.76,,,,,,246.615,,,246.615,454.617004,372.239014,,,,,306.851013,,,,,,306.851013,679.090027,1133.707031,0.0,11.015,,,0.0,1380.715942,-22.157959,1369.572984,0.0,1369.572984,2503.280015,
10/30/2004,2533.968,288.881,288.881,0.0,272.738,272.738,,425.655,203.468,0.0,258.941,0.0,42.129,,,,,,1029.403,704.237,1474.642,-770.405,0.0,800.328,512.942,417.728,95.214,,,287.386,1504.565,,203.563,203.563,,,,15.76,,,,,,245.043,,,245.043,464.366,361.51,,,,,308.844,,,,,,308.844,670.354,1134.72,0.0,8.079,,,,1414.703,-23.534,1399.248,0.0,1399.248,2533.968,
07/31/2005,2734.774902,134.893005,134.893005,0.0,268.084015,268.084015,,508.737,244.449997,0.0,302.079987,-37.792999,47.283001,,,,,,958.997009,882.392029,1706.910034,-824.518005,,893.385986,611.593994,486.178009,125.415985,,,281.791992,1775.778015,,214.682999,214.682999,,,,71.074997,,,,,,259.673035,,,259.673035,545.43103,361.160004,,,,,311.976013,,,,,,311.976013,673.136017,1218.567047,0.0,8.07,,,0.0,1524.266968,-16.129028,1516.207939,0.0,1516.207939,2734.774986,
10/30/2005,2846.56,169.546,131.046,38.5,301.001,301.001,,534.572,250.231,0.0,284.341,0.0,60.119,,,,,,1065.238,877.676,1722.979,-845.303,0.0,903.646,641.686,502.107,139.579,,,261.96,1781.322,,255.144,255.144,,,,11.075,,,,,,316.953,,,316.953,583.172,350.43,,,,,314.228,,,,,,314.228,664.658,1247.83,0.0,11.338,,,0.0,1612.315,-24.923,1598.73,0.0,1598.73,2846.56,
01/29/2006,2836.77,130.473,111.673,18.8,273.787,273.787,,534.885,258.499,0.0,276.386,0.0,105.916,,,,,,1045.061,874.164,1743.059,-868.895,,917.545,639.288,502.193,137.095,,,278.257,1791.709,,241.752,241.752,,,,11.086,,,,,,263.711,,,263.711,516.549,350.403,,,,,315.317,,,,,,315.317,665.72,1182.269,0.0,18.703,,,-0.858,1662.277,-25.621,1654.501,0.0,1654.501,2836.77,
04/30/2006,2931.619,120.641,120.641,0.0,275.634,275.634,,580.695,268.808,0.0,311.887,-38.594,86.388,,,,,,1063.358,893.214,1785.681,-892.467,,975.047,697.912,563.282,134.63,,,277.135,1868.261,,220.947,220.947,,,,46.077,,,,,,296.824,,,296.824,563.848,350.091,,,,,315.206,,,,,,315.206,665.297,1229.145,0.0,17.449,,,-0.001,1710.274,-25.248,1702.474,0.0,1702.474,2931.619,
07/30/2006,2979.181,139.299,132.189,7.11,291.066,291.066,,579.9,256.667,0.0,323.233,0.0,72.522,,,,,,1082.787,908.745,1822.143,-913.398,,987.649,694.057,541.546,152.511,,,293.592,1896.394,,232.444,232.444,,,,51.079,,,,,,289.052,,,289.052,572.575,350.073,,,,,313.06,,,,,,313.06,663.133,1235.708,0.0,20.835,,,0.0,1750.53,-27.892,1743.473,0.0,1743.473,2979.181,
10/29/2006,3060.306,172.485,172.485,0.0,341.916,341.916,,570.932,262.423,0.0,308.509,0.0,56.338,,,,,,1141.671,910.81,1843.726,-932.916,0.0,1007.825,698.681,550.706,147.975,,,309.144,1918.635,,271.358,271.358,,,,0.366,,,,,,313.29,,,313.29,585.014,350.054,,,,,322.326,,,,,,322.326,672.38,1257.394,0.0,10.573,,,-10.867,1821.202,-17.996,1802.912,0.0,1802.912,3060.306,
01/28/2007,3083.594,138.827,115.003,23.824,327.606,327.606,,584.113,282.746,0.0,301.367,0.0,58.564,,,,,,1109.11,937.423,1894.023,-956.6,0.0,1037.061,700.242,550.637,149.605,,,336.819,1974.484,,237.272,237.272,,,,6.342,,,,,,282.783,,,282.783,526.397,350.035,,,,,325.752,,,,,,325.752,675.787,1202.184,0.0,21.615,,,-0.997,1876.014,-15.222,1881.41,0.0,1881.41,3083.594,
04/29/2007,3109.436,107.773,93.998,13.775,322.634,322.634,,637.425,294.472,0.0,342.953,0.0,71.034,,,,,,1138.866,943.822,1924.55,-980.728,0.0,1026.748,695.119,550.06,145.059,,,331.629,1970.57,,234.475,234.475,,,,0.071,,,,,,281.1,,,281.1,515.646,350.02,,,,,326.081,,,,,,326.081,676.101,1191.747,0.0,14.101,,,0.0,1923.284,-19.696,1917.689,0.0,1917.689,3109.436,
07/29/2007,3124.194,104.504,104.504,0.0,323.522,323.522,,659.223,308.909,0.0,350.314,0.0,70.393,,,,,,1157.642,936.803,1924.298,-987.495,0.0,1029.749,692.271,550.06,142.211,,,337.478,1966.552,,261.8,261.8,,,,10.06,,,,,,256.344,,,256.344,528.204,350.013,,,,,322.389,,,,,,322.389,672.402,1200.606,0.0,8.011,,,0.0,1933.487,-17.91,1923.588,0.0,1923.588,3124.194,
10/28/2007,3393.65,149.749,149.749,0.0,366.621,366.621,,646.968,311.105,0.0,335.863,0.0,68.387,,,,,,1231.725,966.601,1970.804,-1004.203,0.0,1195.324,757.993,595.756,162.237,,,437.331,2161.925,,290.919,290.919,,,,70.049,,,,,,303.809,,,303.809,664.777,350.005,,,,,494.085,,,,,,494.085,844.09,1508.867,0.0,7.951,,,,1978.643,-101.811,1884.783,0.0,1884.783,3393.65,
01/27/2008,3431.258,192.033,144.234,47.799,345.483,345.483,0.0,669.594,201.121,0.0,338.438,130.035,72.247,,,,,,1279.357,967.457,1995.932,-1028.475,0.0,1184.444,755.597,599.418,156.179,,100.222,328.625,2151.901,,265.428,265.428,,,,,,,,,,317.15,,,317.15,582.578,350.0,,,,,529.829,,,,,,529.829,879.829,1462.407,0.0,8.566,,,0.0,2033.083,-72.798,1968.851,0.0,1968.851,3431.258,
04/27/2008,3471.148,107.156,107.156,,351.564,351.564,,750.483,223.703,,392.854,133.926,91.765,,,,,,1300.968,971.459,2023.374,-1051.915,,1198.721,757.882,604.504,153.378,,95.213,345.626,2170.18,,252.25,252.25,,,,25.0,,,,,,275.865,,,275.865,553.115,350.0,,,,,539.247,,,,,,539.247,889.247,1442.362,,7.956,,,0.0,2084.647,-63.817,2028.786,,2028.786,3471.148,
07/27/2008,3558.121,109.987,109.987,,377.929,377.929,,794.318,224.427,,431.829,138.062,98.976,,,,,,1381.21,973.383,2050.684,-1077.301,,1203.528,771.514,621.02,150.494,,92.15,339.864,2176.911,,297.628,297.628,,,,75.0,,,,,,264.573,,,264.573,637.201,350.0,,,,,548.055,,,,,,548.055,898.055,1535.256,,7.903,,,0.0,2080.283,-65.321,2022.865,,2022.865,3558.121,
10/26/2008,3616.471,154.778,154.778,,411.01,411.01,,784.542,215.353,,431.095,138.094,87.848,,,,,,1438.178,977.657,2068.717,-1091.06,,1200.636,770.544,619.325,151.219,,93.617,336.475,2178.293,,378.52,378.52,,,,100.0,,,,,,302.713,,,302.713,781.233,350.0,,,,,477.666,,,,,,477.666,827.666,1608.899,,7.883,,,0.0,2112.873,-113.184,2007.572,,2007.572,3616.471,
01/25/2009,3631.031,267.108,264.737,2.371,370.13,370.13,0.0,741.944,0.0,0.0,401.815,340.129,87.778,,,90.449,,40.431,1466.96,972.937,2088.903,-1115.966,0.0,1191.134,768.035,619.401,148.634,82.849,90.1,159.701,2164.071,,642.293,310.242,37.458,24.957,269.636,100.0,100.0,,,,,10.215,,,10.215,752.508,350.0,350.0,,,,480.988,,394.62,,,,86.368,830.988,1583.496,0.0,7.866,7.866,,0.0,2152.46,-112.791,2047.535,,2047.535,3631.031,
04/26/2009,3633.768,312.331,312.331,0.0,344.925,344.925,0.0,748.178,0.0,0.0,406.009,342.169,80.862,,,89.789,,24.507,1486.296,963.979,2105.729,-1141.75,0.0,1183.493,765.752,619.705,146.047,81.785,80.59,165.577,2147.472,,561.087,251.648,4.554,25.579,279.306,100.0,100.0,,,,,34.573,,,9.477,695.66,350.0,350.0,,,,482.592,,395.204,,,,87.388,832.592,1528.252,0.0,11.725,7.869,3.856,0.0,2206.722,-112.931,2105.516,,2105.516,3633.768,
07/26/2009,3676.73,295.1,295.1,0.0,355.408,355.408,0.0,744.667,0.0,0.0,408.566,336.101,85.276,,,82.648,7.009,9.998,1480.451,958.697,2125.582,-1166.885,0.0,1237.582,763.254,619.771,143.483,135.616,87.017,169.047,2196.279,,589.361,272.435,0.0,25.599,291.327,60.0,60.0,,,,,30.474,,,5.575,679.835,350.0,350.0,,,,480.492,,388.743,,,,91.749,830.492,1510.327,0.0,11.156,7.865,3.291,0.0,2258.368,-103.121,2166.403,,2166.403,3676.73,
10/25/2009,3692.055,385.252,385.252,0.0,372.292,372.292,0.0,722.371,0.0,0.0,402.855,319.516,94.818,9.13,0.0,122.007,,19.253,1574.733,952.713,2136.072,-1183.359,0.0,1164.609,761.009,620.155,140.854,29.663,86.599,165.331,2117.322,,667.466,295.695,15.127,34.951,321.693,0.0,0.0,0.0,0.0,,0.0,17.563,0.0,0.0,0.0,685.029,350.0,350.0,0.0,0.0,,532.705,0.0,429.8,,,,102.905,882.705,1567.734,0.0,7.828,7.828,0.0,0.0,2318.39,-203.61,2122.608,1.713,2124.321,3692.055,
01/24/2010,3730.692,449.092,449.092,0.0,348.695,348.695,0.0,729.231,0.0,0.0,391.673,337.558,93.571,,,119.213,,9.276,1620.589,941.903,2148.848,-1206.945,0.0,1168.2,741.915,620.155,121.76,30.612,110.158,166.302,2110.103,,639.527,273.118,23.923,29.047,313.439,0.0,0.0,,,,,15.927,,,0.0,655.454,350.0,350.0,,,,512.523,,429.993,,,,82.53,862.523,1517.977,0.0,7.823,,,0.0,2399.803,-197.68,2209.946,2.769,2212.715,3730.692,
04/25/2010,3784.134,405.204,355.181,50.023,356.524,356.524,0.0,767.191,0.0,0.0,428.484,338.707,107.471,11.911,,110.864,7.217,3.425,1636.39,934.355,2164.474,-1230.119,0.0,1213.389,775.609,628.764,146.845,30.477,130.869,165.57,2147.744,,636.09,266.117,8.153,34.832,326.988,0.0,0.0,,,,,14.937,,,0.0,651.027,350.0,350.0,,,,517.254,,430.002,,,,87.252,867.254,1518.281,0.0,7.825,7.825,0.0,0.0,2447.247,-192.667,2262.405,3.448,2265.853,3784.134,
07/25/2010,3845.026,427.131,376.917,50.214,383.892,383.892,0.0,790.875,0.0,0.0,441.064,349.811,108.684,13.342,,105.294,6.421,17.42,1710.582,928.163,2180.639,-1252.476,0.0,1206.281,773.088,628.82,144.268,31.238,132.433,164.228,2134.444,,655.86,286.859,9.374,31.594,328.033,350.0,0.0,,,,350.0,10.251,,,0.0,1016.111,0.0,0.0,,,,521.193,,433.649,,,,87.544,521.193,1537.304,0.0,7.798,7.798,0.0,0.0,2483.635,-188.175,2303.258,4.464,2307.722,3845.026,
10/31/2010,4053.918,518.44,467.845,50.595,430.939,430.939,0.0,793.771,0.0,0.0,431.285,362.486,115.016,12.153,0.0,72.426,8.525,23.635,1858.166,922.103,2187.255,-1265.152,0.0,1273.649,770.545,629.023,141.522,61.272,214.389,155.017,2195.752,,744.823,354.897,9.339,37.489,343.098,350.0,0.0,0.0,0.0,,350.0,6.39,0.0,0.0,0.0,1101.213,0.0,0.0,0.0,0.0,,546.066,0.0,454.998,,,,91.068,546.066,1647.279,0.0,7.793,7.792718,0.000282,0.0,2568.774,-175.91,2400.657,5.982,2406.639,4053.918,
01/30/2011,4122.948,649.532,598.813,50.719,406.677,406.677,0.0,787.28,0.0,0.0,412.486,374.794,105.741,13.612,,57.048,,22.655,1949.23,915.632,2197.759,-1282.127,0.0,1258.086,769.73,630.707,139.023,64.572,211.169,155.567,2173.718,,666.0,263.611,61.959,37.615,302.815,350.0,0.0,,,,350.0,4.203,,,0.0,1020.203,0.0,0.0,,,,550.761,,456.234,,,,94.527,550.761,1570.964,0.0,25.817,7.821,17.996,0.0,2683.69,-161.794,2547.713,4.271,2551.984,4122.948,
05/01/2011,4451.417,964.706,913.704,51.002,405.792,405.792,0.0,810.388,0.0,0.0,414.878,395.51,106.318,12.756,,53.534,4.187,17.937,2287.204,905.521,2211.785,-1306.264,0.0,1258.692,767.31,630.707,136.603,64.128,222.817,150.903,2164.213,,653.581,274.761,8.587,44.056,326.177,350.0,0.0,,,,350.0,2.355,,,0.0,1005.936,250.0,250.0,,,,552.233,,457.057,,,,95.176,802.233,1808.169,0.0,27.798,7.835,19.963,0.0,2759.116,-149.099,2637.815,5.433,2643.248,4451.417,
07/31/2011,4149.529,573.489,497.364,76.125,427.927,427.927,0.0,865.875,0.0,0.0,477.035,388.84,109.83,11.859,,49.046,16.83,10.842,1977.121,895.895,2222.613,-1326.718,0.0,1276.513,765.037,630.707,134.33,87.424,227.81,147.196,2172.408,,625.49,226.105,9.034,37.352,352.999,0.0,0.0,,,,0.0,75.473,,,0.0,700.963,250.0,250.0,,,,531.951,,458.258,,,,73.693,781.951,1482.914,0.0,7.803,7.803,0.0,0.0,2806.391,-154.554,2659.64,6.975,2666.615,4149.529,
10/30/2011,4244.391,539.207,463.13,76.077,461.11,461.11,0.0,885.823,0.0,0.0,463.491,422.332,112.091,10.048,0.0,59.814,24.423,8.417,1998.231,907.09,2248.83,-1341.74,0.0,1339.07,762.93,630.884,132.046,80.208,295.698,140.42,2246.16,,777.835,389.82,8.137,34.5,345.378,0.0,0.0,0.0,0.0,,0.0,0.351,0.0,0.0,0.0,778.186,250.0,250.0,0.0,0.0,,556.389,0.0,473.688,,,,82.701,806.389,1584.575,0.0,7.734,7.734,0.0,0.0,2824.331,-175.483,2656.582,3.234,2659.816,4244.391,
01/29/2012,4270.294,625.001,548.618,76.383,422.505,422.505,0.0,882.828,0.0,0.0,459.4,423.428,91.397,12.952,,66.077,0.0,8.96,2021.731,908.282,2269.554,-1361.272,0.0,1340.281,760.495,630.875,129.62,78.226,292.901,142.582,2248.563,,724.012,308.147,40.875,42.751,332.239,0.0,0.0,,,,,0.574,,,0.0,724.586,250.0,250.0,,,,556.602,,475.061,,,,81.541,806.602,1531.188,0.0,7.731,7.730821,0.000179,0.0,2912.503,-185.336,2734.898,4.208,2739.106,4270.294,
04/29/2012,4314.663,601.59,524.779,76.811,439.348,439.348,0.0,912.672,0.0,0.0,489.356,423.316,106.465,11.986,,67.033,16.649,8.345,2060.075,908.529,2292.665,-1384.136,0.0,1346.059,758.468,630.875,127.593,79.896,301.685,138.977,2254.588,,699.445,317.909,6.776,40.151,334.609,0.0,0.0,,,,,0.523,,,0.0,699.968,250.0,250.0,,,,558.872,,476.173,,,,82.699,808.872,1508.84,0.0,7.713,7.713,0.0,0.0,2980.353,-187.529,2800.537,5.286,2805.823,4314.663,
07/29/2012,4382.619,610.23,533.217,77.013,474.425,474.425,0.0,927.047,0.0,0.0,491.799,435.248,105.556,12.865,,55.295,18.799,0.576,2117.258,915.792,2320.444,-1404.652,0.0,1349.569,756.242,630.875,125.367,108.765,296.785,132.482,2265.361,,676.517,289.019,5.845,42.638,339.015,0.0,0.0,,,,,0.193,,,0.0,676.71,250.0,250.0,,,,559.71,,477.102,,,,82.608,809.71,1486.42,0.0,7.713,7.713,0.0,0.0,3050.07,-168.896,2888.887,7.312,2896.199,4382.619,
10/28/2012,4563.966,759.775,682.388,77.387,507.041,507.041,0.0,950.521,0.0,0.0,494.298,456.223,103.347,12.772,0.0,144.245,16.46,5.555,2320.684,924.48,2342.018,-1417.538,0.0,1318.802,753.947,630.875,123.072,0.049,286.537,134.024,2243.282,,786.3,385.877,4.864,40.049,355.51,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,786.3,250.0,250.0,0.0,0.0,,702.741,0.0,615.428,249.538,365.89,,87.313,952.741,1739.041,0.0,7.707,7.707,0.0,0.0,3135.317,-323.569,2819.455,5.47,2824.925,4563.966,
01/27/2013,4622.83,887.677,887.677,0.0,466.536,466.536,0.0,953.682,0.0,0.0,513.734,439.948,91.95,13.276,,141.233,0.0,8.272,2399.845,916.194,2356.149,-1439.955,0.0,1306.791,751.757,630.875,120.882,0.049,280.886,132.866,2222.985,,737.386,324.367,35.082,47.876,330.061,0.0,0.0,,,,,0.0,,,0.0,737.386,250.0,250.0,,,,701.492,,613.009,,,,88.483,951.492,1688.878,0.0,31.249,7.755,23.494,0.0,3220.347,-324.458,2927.138,6.814,2933.952,4622.83,
04/28/2013,4667.641,262.748,262.748,0.0,462.239,462.239,0.0,998.931,0.0,0.0,560.843,438.088,108.422,12.037,,137.618,17.181,7.92,1832.34,957.759,2423.049,-1465.29,0.0,1877.542,1314.93,932.114,382.816,0.049,284.043,140.902,2835.301,,707.894,315.04,6.881,45.601,340.372,0.0,0.0,,,,,0.0,,,0.0,707.894,250.0,250.0,,,,691.915,,612.451,,,,79.464,941.915,1649.809,0.0,34.434,7.763,26.671,0.0,3300.597,-325.172,3009.859,7.973,3017.832,4667.641,
07/28/2013,4761.249,329.496,329.496,0.0,514.398,514.398,0.0,1003.736,0.0,0.0,568.069,435.667,103.96,14.867,,137.542,2.868,9.723,1951.59,949.021,2434.599,-1485.578,0.0,1860.638,1314.882,934.472,380.41,0.049,269.221,138.944,2809.659,,789.484,369.887,6.128,48.239,365.23,0.0,0.0,,,,,0.0,,,0.0,789.484,250.0,250.0,,,,667.881,,589.659,,,,78.222,917.881,1707.365,0.0,7.737,7.737,,0.0,3363.363,-325.565,3045.535,8.349,3053.884,4761.249,
10/27/2013,4915.88,434.014,434.014,0.0,551.5,551.5,0.0,967.977,0.0,0.0,544.858,423.119,93.922,13.0,,25.086,,7.379,2047.413,955.333,2460.862,-1505.529,0.0,1913.134,1312.565,934.472,378.093,162.535,270.609,142.339,2868.467,,784.009,387.284,8.637,45.511,342.577,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,784.009,250.0,250.0,0.0,0.0,,565.292,0.0,481.23,169.121,312.109,,84.062,815.292,1599.301,0.0,7.725,7.725,,0.0,3452.529,-149.214,3311.04,5.539,3316.579,4915.88,
01/26/2014,5067.17,639.844,639.844,0.0,505.024,505.024,0.0,924.5,0.0,0.0,499.703,424.797,97.465,13.888,,23.323,,10.034,2166.833,967.521,2495.532,-1528.011,0.0,1932.816,1340.463,962.102,378.361,166.494,258.128,144.408,2900.337,,824.525,354.832,67.361,55.92,346.412,0.0,,,,,,0.0,,,0.0,824.525,250.0,250.0,,,,568.214,,483.449,,,,84.765,818.214,1642.739,0.0,15.527,7.733,7.794,0.0,3553.213,-150.986,3417.754,6.677,3424.431,5067.17,
04/27/2014,5085.824,499.33,499.33,0.0,515.161,515.161,0.0,1053.501,,,587.325,466.176,104.62,12.293,,17.912,14.603,5.975,2172.612,976.247,2526.81,-1550.563,0.0,1936.965,1338.262,962.204,376.058,170.351,267.706,142.734,2913.212,,751.994,339.354,4.067,53.419,355.154,0.0,,,,,,0.0,,,0.0,751.994,250.0,250.0,,,,570.686,,485.473,,,,85.213,820.686,1572.68,0.0,7.77,7.733,0.037,0.0,3640.464,-142.318,3505.916,7.228,3513.144,5085.824,
07/27/2014,5188.433,530.977,530.977,0.0,536.505,536.505,0.0,1076.892,0.0,0.0,627.851,449.041,100.667,13.14,,22.812,6.622,9.164,2245.041,978.15,2538.008,-1559.858,0.0,1965.242,1336.293,962.577,373.716,199.77,263.136,143.231,2943.392,,730.301,358.016,4.464,56.018,311.803,0.0,0.0,,,,,54.798,,,0.0,785.099,250.0,250.0,,,,573.754,,487.375,,,,86.379,823.754,1608.853,0.0,7.735,7.735,,0.0,3715.339,-151.771,3571.303,8.277,3579.58,5188.433,
10/26/2014,5455.619,334.174,334.174,0.0,609.526,609.526,0.0,1054.552,0.0,0.0,604.946,449.606,134.519,15.25,0.0,0.0,25.678,6.738,2132.771,1001.767,2582.232,-1580.465,0.0,2321.081,1781.296,1226.406,554.89,130.284,264.451,145.05,3322.848,,954.692,484.042,5.507,53.466,411.677,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,954.692,250.0,250.0,0.0,0.0,,638.871,0.0,502.693,192.756,309.937,24.002,112.176,888.871,1843.563,0.0,7.724,7.724,0.0,0.0,3805.654,-207.7,3605.678,6.378,3612.056,5455.619,
01/25/2015,5559.623,527.097,527.097,0.0,578.238,578.238,0.0,1016.788,,,571.275,445.513,124.208,29.534,,0.0,0.0,7.821,2246.331,997.237,2589.84,-1592.603,0.0,2316.055,1778.269,1225.449,552.82,134.876,255.777,147.133,3313.292,,937.304,407.419,61.02,69.068,399.797,0.0,,,,,,0.0,,,0.0,937.304,250.0,250.0,,,,640.003,,504.649,,,29.863,105.491,890.003,1827.307,0.0,15.279,7.729,7.55,0.0,3911.548,-200.037,3726.79,5.526,3732.316,5559.623,
04/26/2015,5622.998,624.395,624.395,0.0,578.726,578.726,0.0,963.481,,,567.063,396.418,135.829,14.546,,0.0,28.739,5.691,2302.431,990.068,2604.519,-1614.451,0.0,2330.499,1779.787,1228.933,550.854,139.457,264.054,147.201,3320.567,,870.182,385.855,5.792,66.555,411.98,0.0,0.0,,,,,0.0,,,0.0,870.182,250.0,250.0,,,,659.001,,506.742,,,43.832,108.427,909.001,1779.183,0.0,14.619,7.74,6.879,0.0,4025.77,-199.757,3840.632,3.183,3843.815,5622.998,
07/26/2015,6091.081,349.169,349.169,0.0,549.056,549.056,0.0,984.452,,,567.297,417.155,121.099,17.376,,,15.466,6.85,2003.776,1001.81,2628.767,-1626.957,0.0,3085.495,2527.874,1978.907,548.967,166.743,245.618,145.26,4087.305,,895.107,393.795,6.812,69.23,425.27,350.0,350.0,,,,,0.0,,,0.0,1245.107,250.0,250.0,,,,659.962,,508.667,,,40.582,110.713,909.962,2155.069,0.0,18.063,7.745,10.318,0.0,4106.566,-191.843,3932.786,3.226,3936.012,6091.081,
10/25/2015,6139.831,347.239,347.239,0.0,605.689,605.689,0.0,993.265,0.0,0.0,553.298,439.967,116.839,14.383,0.0,0.0,6.132,9.174,2063.032,1011.739,2645.899,-1634.16,0.0,3065.06,2526.703,1699.484,827.219,132.861,258.998,146.498,4076.799,,1028.72,495.317,6.764,66.696,459.943,185.0,185.0,0.0,0.0,,,0.305,0.0,0.0,0.0,1214.025,250.0,250.0,0.0,0.0,,674.413,0.0,509.261,196.362,312.899,64.096,101.056,924.413,2138.438,0.0,7.741,7.741,0.0,0.0,4216.125,-225.668,3998.198,3.195,4001.393,6139.831,
01/24/2016,6040.889,375.215,375.215,0.0,554.738,554.738,0.0,994.826,0.0,0.0,561.324,433.502,21.304,13.82,,20.992,0.0,7.484,1946.083,1014.003,2673.465,-1659.462,0.0,3080.803,2524.43,1699.361,825.069,136.917,253.589,144.875,4094.806,,1020.098,411.031,89.859,79.727,439.481,0.0,0.0,,,,,0.0,,,0.0,1020.098,250.0,250.0,,,,607.278,,511.615,,,0.0,95.663,857.278,1877.376,0.0,13.431,7.755,5.676,0.0,4374.596,-227.739,4160.288,3.225,4163.513,6040.889,
04/24/2016,6110.345,379.881,379.881,0.0,548.497,548.497,0.0,1027.44,0.0,0.0,608.474,418.966,19.264,13.908,,23.164,0.0,5.356,1975.082,1048.93,2731.721,-1682.791,0.0,3086.333,2521.5,1698.37,823.13,140.99,254.949,145.73,4135.263,,937.384,389.418,10.096,77.304,460.566,0.0,0.0,,,,,0.0,,,0.0,937.384,250.0,250.0,,,,613.322,,513.842,,,0.0,99.48,863.322,1800.706,0.0,19.052,7.765,11.287,0.0,4513.097,-225.666,4306.483,3.156,4309.639,6110.345,
07/24/2016,6388.297,379.597,379.597,0.0,564.922,564.922,0.0,1034.307,0.0,0.0,603.864,430.443,31.279,15.832,,13.875,7.015,8.432,2010.105,1052.918,2695.455,-1642.537,0.0,3325.274,2737.207,1921.971,815.236,170.858,257.061,146.273,4378.192,,983.727,414.691,7.198,79.987,481.851,145.0,145.0,,,,,0.0,,,0.0,1128.727,250.0,250.0,,,,615.623,,516.055,,,0.0,99.568,865.623,1994.35,0.0,7.752,7.752,0.0,0.0,4607.36,-224.361,4390.751,3.196,4393.947,6388.297,
10/30/2016,6370.067,415.143,415.143,0.0,591.31,591.31,0.0,985.683,0.0,0.0,553.634,432.049,37.776,13.775,0.0,6.223,18.282,5.575,2029.912,1105.449,2767.315,-1661.866,0.0,3234.706,2737.755,1834.497,903.258,68.901,239.59,182.237,4340.155,,1053.002,481.826,4.331,77.266,489.579,0.0,0.0,0.0,0.0,,,0.194,0.0,0.0,0.0,1053.196,250.0,250.0,0.0,0.0,,615.465,0.0,522.356,225.72,296.636,0.0,93.109,865.465,1918.661,0.0,7.742,7.742,0.0,0.0,4736.567,-296.303,4448.006,3.4,4451.406,6370.067,
01/29/2017,6366.398,609.821,609.821,0.0,530.851,530.851,0.0,958.13,0.0,0.0,533.893,424.237,20.784,15.356,,0.0,0.0,5.427,2119.586,1035.275,2557.847,-1522.572,0.0,3211.537,2709.468,1822.671,886.797,73.535,243.868,184.666,4246.812,,917.93,387.711,65.016,92.976,372.227,0.0,0.0,,,,,1.832,,,0.0,919.762,250.0,250.0,,,,621.339,,524.752,,,6.236,90.351,871.339,1791.101,0.0,7.747,7.747,0.0,0.0,4866.374,-302.14,4571.981,3.316,4575.297,6366.398,
04/30/2017,6385.707,548.901,548.901,0.0,525.322,525.322,0.0,988.408,0.0,0.0,562.847,425.561,63.16,15.892,,0.0,42.026,4.226,2125.791,1043.566,2589.001,-1545.435,0.0,3216.35,2707.41,1822.671,884.739,78.168,246.84,183.932,4259.916,,824.587,372.361,1.666,90.462,360.098,0.0,0.0,,,,,0.0,,,0.0,824.587,250.0,250.0,,,,624.692,,526.992,,,7.52,90.18,874.692,1699.279,0.0,7.743,7.743,0.0,0.0,4974.512,-299.151,4683.104,3.324,4686.428,6385.707,
