Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
09/30/1992,94.285004,-42.352001,51.933003,-45.508999,6.424,-1.465,,0.61,5.569,-1.996,3.573,0.0,0.0,3.573,0,3.573,0.0,0.0,3.573,0.12,0.12,0.12,30.278999,0.12,0.12,0.12,30.278999,
12/31/1992,102.015999,-48.387001,53.628998,-49.943001,3.686,-1.472,0.312,0.489,3.015,-0.012,3.003,-3.69,0.0,-0.687,0,-0.687,0.0,0.0,3.003,0.1,0.1,-0.02,29.983,0.1,0.1,-0.02,29.983,
03/31/1993,83.035004,-45.630001,37.405003,-43.978001,-6.573,-1.468,,1.026,-7.015,2.666,-4.349,0.0,0.0,-4.349,0,-4.349,0.0,0.0,-4.349,-0.14,-0.14,-0.14,30.208,-0.14,-0.14,-0.14,30.208,
06/30/1993,55.68,-23.686001,31.993999,-32.438,-0.444,-1.436,0.0,0.209,-1.671,0.689,-0.982,-2.564,0.0,-3.546,0,-3.546,0.0,0.0,-0.982,-0.03,-0.03,-0.12,30.072001,-0.03,-0.03,-0.12,30.072001,
09/30/1993,55.205002,-24.231001,30.974001,-33.229,-2.255,-1.425,0.0,13.123,9.443,3.748,13.191,-16.662001,-0.341,-3.812,0,-3.812,0.0,0.0,12.85,0.43,0.43,-0.13,29.628,0.43,0.43,-0.13,29.628,
12/31/1993,30.252001,,,-25.207001,6.067,-1.394,0.0,0.368,5.041,-2.159,2.882,-0.531,-0.263,2.088,0,2.088,0.0,0.0,2.619,0.1,0.1,0.07,29.587,0.1,0.1,0.07,29.587,
03/31/1994,49.472,-21.400999,28.071001,-42.129002,-14.058,-1.498,,0.653,-14.903,3.651,-11.252,-2.008,-0.122,-13.382,0,-13.382,0.0,0.0,-11.374,-0.38,-0.38,-0.45,29.660999,-0.38,-0.38,-0.45,29.660999,
06/30/1994,58.337002,-23.068001,35.269001,-38.792,-3.523,-1.511,0.0,1.598,-3.436,0.332,-3.104,-47.444,-0.375,-50.923,0,-50.923,0.0,0.0,-3.479,-0.12,-0.12,-1.72,29.625999,-0.12,-0.12,-1.72,29.625999,
09/30/1994,63.339001,-24.222,39.117001,-41.924,-2.807,-1.637,0.0,0.745,-3.699,0.14,-3.559,0.0,-0.589,-4.148,0,-4.148,0.0,0.0,-4.148,-0.14,-0.14,-0.14,29.658001,-0.14,-0.14,-0.14,29.658001,
12/31/1994,70.466003,-25.266001,45.200002,-38.904999,6.295,-1.69,0.0,3.977,8.582,-3.568,5.014,0.0,-0.106,4.908,0,4.908,0.0,0.0,4.908,0.15,0.15,0.15,29.636999,0.15,0.15,0.15,29.636999,
03/31/1995,55.959,-26.007,29.952,-34.687,-4.735,-1.977,0.0,0.645,-6.067,0.0,-6.067,0.0,-0.09,-6.157,0,-6.157,0.0,0.0,-6.157,-0.21,-0.21,-0.21,29.632,-0.21,-0.21,-0.21,29.632,
06/30/1995,62.264,-29.358999,32.905001,-37.208,-4.303,-2.403,0.0,-76.969002,-83.675002,0.0,-83.675003,0.0,-0.35,-84.025002,0,-84.025002,0.0,0.0,-84.025002,-2.79,-2.79,-2.79,30.111,-2.79,-2.79,-2.79,30.111,
09/30/1995,72.028999,-28.259001,43.769998,-35.821999,7.948,-2.352,0.0,0.856,6.452,0.0,6.452,0.0,-0.625,5.827,0,5.827,0.0,0.0,5.827,0.18,0.18,0.18,31.775999,0.18,0.18,0.18,31.775999,
12/31/1995,68.346001,-27.271004,41.074997,-32.269993,8.805,-1.918,0.0,-3.334,3.553,-2.603,0.950002,0.0,-0.09,0.86,0,0.86,0.0,0.0,0.86,0.02,0.02,0.02,36.027,0.02,0.02,0.02,36.027,
03/31/1996,59.368999,-26.804001,32.564998,-29.954,2.611,-2.021,0.0,0.351,0.941,-0.141,0.8,0.0,-0.135,0.665,0,0.665,0.0,0.0,0.665,0.02,0.02,0.02,36.264999,0.02,0.02,0.02,36.264999,
06/30/1996,66.584,-28.506001,38.077999,-32.098999,5.979,-2.096,0.0,-3.547,0.336,1.334,1.67,0.0,0.504,2.174,0,2.174,4.1,,6.274,0.17,0.06,0.06,36.745998,0.17,0.06,0.06,36.745998,
09/30/1996,82.297997,-32.195999,50.101998,-37.561001,12.541,-2.002,0.0,1.276,11.815,-1.772,10.043,0.0,-0.736,9.307,0,9.307,0.0,0.0,9.307,0.25,0.25,0.25,36.832001,0.25,0.25,0.25,36.832001,
12/31/1996,80.550003,-28.35,52.200003,-39.766998,12.433,-1.994,0.0,0.603,11.042,-1.657,9.385,0.0,-0.171,9.214,0,9.214,,,9.214,0.25,0.25,0.25,36.821999,,,,,
03/31/1997,62.319,-26.913,35.406,-31.559999,3.846,-2.223,0.0,0.231,1.854,-0.371,1.483,0.0,-0.127,1.356,0,1.356,,,1.356,0.04,0.04,0.04,36.814999,,,,,
