Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,14758.4,99.2,99.2,0,3815.9,3815.9,,1130.1,462.7,410.9,291.3,-34.8,1305.3,,,,6350.5,3333.9,6970.7,-3636.8,447.6,4626.4,3857.1,3566.2,290.9,,769.3,8407.9,,3425.3,3425.3,,,,1040.0,,,1955.5,,,1955.5,6420.8,1630.6,,,,1379.2,,,1379.2,3009.8,9430.6,0.0,961.0,,,-14.5,4187.9,71.9,5206.3,121.5,5327.8,14758.4,
12/31/2004,15354.799805,107.900002,107.900002,0,4110.5,4110.5,,913.5,469.899994,139.5,338.399994,-34.299999,1443.300049,,,,6575.200195,3477.100098,,,0.0,5302.5,4002.399902,3713.399902,289.0,,1300.100098,8779.600098,,3358.899902,3358.899902,,,,1119.300049,,,1979.599854,,,1979.599854,6457.799805,1668.5,,,,1504.400024,,,1504.400024,3172.900024,9630.699829,0.0,,,,,,5581.600098,5581.600098,142.5,5724.100098,15354.799927,
03/31/2005,15518.299805,350.200012,350.200012,0,4346.299805,4346.299805,,1240.400024,497.299988,464.700012,306.600006,-28.200001,970.700012,,,,6907.600098,3511.399902,,,278.200012,4821.100098,3973.699951,3686.899902,286.800049,,847.400146,8610.700012,,3731.399902,3731.399902,,,,601.400024,,,1998.400269,,,1998.400269,6331.200195,1664.599976,,,,1541.199951,,,1541.199951,3205.799927,9537.000122,0.0,,,,,,5691.600098,5691.600098,289.700012,5981.30011,15518.300232,
06/30/2005,15161.299805,385.200012,385.200012,0,4228.899902,4228.899902,,1215.5,466.700012,444.100006,332.899994,-28.200001,895.200012,,,,6724.799805,3293.600098,,,0.0,5142.899902,3944.0,3669.899902,274.100098,,1198.899902,8436.5,,3544.300049,3544.300049,,,,613.599976,,,2123.999878,,,2123.999878,6281.899902,1632.099976,,,,1327.300049,,,1327.300049,2959.400024,9241.299927,0.0,,,,,,5777.100098,5777.100098,142.899994,5920.000092,15161.300018,
09/30/2005,16144.400391,171.300003,171.300003,0,4672.200195,4672.200195,,1297.599976,497.200012,472.299988,377.799988,-49.700001,997.700012,,,,7138.799805,3581.600098,7599.0,-4017.399902,444.899994,4979.100098,4021.600098,3732.600098,289.0,,957.5,9005.600189,,3937.5,3937.5,,,,764.900024,,,2138.999878,,,2138.999878,6841.399902,1577.5,,,,1471.800049,,,1471.800049,3049.300049,9890.699951,0.0,1099.699951,,,-6.8,4905.399902,59.8,6058.099854,195.600006,6253.69986,16144.399811,
12/31/2005,21147.900391,167.600006,167.600006,0,5691.399902,5691.399902,,1579.0,651.0,259.899994,716.099976,-48.0,1496.199951,,,,8934.200195,3971.199951,,,0.0,8242.5,6413.100098,5640.899902,772.200195,,1829.399902,12213.699951,,4095.800049,4095.800049,,,,1324.599976,,,3300.39978,,,3300.39978,8720.799805,4001.899902,,,,2113.300049,,,2113.300049,6115.199951,14835.999756,0.0,,,,,,6144.200195,6144.200195,167.699997,6311.900192,21147.899948,
03/31/2006,21192.0,154.0,154.0,0,5671.0,5671.0,,1598.0,626.0,283.0,738.0,-49.0,1497.0,,,,8920.0,3950.0,,,0.0,8322.0,6456.0,5672.0,784.0,,1866.0,12272.0,,4270.0,4270.0,,,,1028.0,,,3178.0,,,3178.0,8476.0,4185.0,,,,1998.0,,,1998.0,6183.0,14659.0,0.0,,,,,,6395.0,6395.0,138.0,6533.0,21192.0,
06/30/2006,22056.0,380.0,380.0,0,5686.0,5686.0,,1740.0,661.0,303.0,825.0,-49.0,1538.0,,,,9344.0,3970.0,,,0.0,8742.0,6537.0,5758.0,779.0,,2205.0,12712.0,,4315.0,4315.0,,,,833.0,,,3535.0,,,3535.0,8683.0,4180.0,,,,2148.0,,,2148.0,6328.0,15011.0,0.0,,,,,,6909.0,6909.0,136.0,7045.0,22056.0,
09/30/2006,21921.0,293.0,293.0,0,5697.0,5697.0,,1731.0,655.0,294.0,854.0,-72.0,1543.0,,,,9264.0,3968.0,8465.0,-4497.0,0.0,8689.0,6709.0,5910.0,799.0,,1980.0,12657.0,,4216.0,4216.0,,,,577.0,,,3353.0,,,3353.0,8146.0,4166.0,,,,2125.0,,,2125.0,6291.0,14437.0,0.0,1281.0,,,-7.0,5715.0,366.0,7355.0,129.0,7484.0,21921.0,
12/31/2006,22196.0,252.0,252.0,0,5648.0,5648.0,,1784.0,747.0,257.0,832.0,-52.0,1599.0,,,,9283.0,4030.0,,,0.0,8883.0,6795.0,6000.0,795.0,,2088.0,12913.0,,3969.0,3969.0,,,,634.0,,,3433.0,,,3433.0,8036.0,4255.0,,,,2196.0,,,2196.0,6451.0,14487.0,0.0,,,,,,7578.0,7578.0,131.0,7709.0,22196.0,
03/31/2007,22487.0,172.0,172.0,0,5933.0,5933.0,,1847.0,730.0,284.0,885.0,-52.0,1491.0,,,,9443.0,4056.0,,,0.0,8988.0,6802.0,6019.0,783.0,,2186.0,13044.0,,4555.0,4555.0,,,,1057.0,,,3165.0,,,3165.0,8777.0,3564.0,,,,2189.0,,,2189.0,5753.0,14530.0,0.0,,,,,,7815.0,7815.0,142.0,7957.0,22487.0,
06/30/2007,23279.0,189.0,189.0,0,6352.0,6352.0,,1968.0,751.0,317.0,952.0,-52.0,1638.0,,,,10147.0,4071.0,,,0.0,9061.0,6852.0,6065.0,787.0,,2209.0,13132.0,,4760.0,4760.0,,,,1360.0,,,3261.0,,,3261.0,9381.0,3257.0,,,,2200.0,,,2200.0,5457.0,14838.0,0.0,,,,,,8309.0,8309.0,132.0,8441.0,23279.0,
09/30/2007,24105.0,674.0,674.0,0,6600.0,6600.0,,1968.0,774.0,329.0,930.0,-65.0,1630.0,,,,10872.0,4208.0,9043.0,-4835.0,795.0,8230.0,6904.0,6131.0,773.0,,1326.0,13233.0,,5365.0,5365.0,,,,1163.0,,,3392.0,,,3392.0,9920.0,3255.0,,,,1895.0,,,1895.0,5150.0,15070.0,0.0,1460.0,,,-33.0,6698.0,782.0,8907.0,128.0,9035.0,24105.0,
12/31/2007,23803.0,407.0,407.0,0,6180.0,6180.0,,2070.0,878.0,323.0,931.0,-62.0,1572.0,,,,10229.0,4214.0,,,0.0,9360.0,7026.0,6251.0,775.0,812.0,1522.0,13574.0,,4933.0,4933.0,,,,1075.0,,,3244.0,,,3244.0,9252.0,3249.0,,,,2099.0,,,2099.0,5348.0,14600.0,0.0,,,,,,9070.0,9070.0,133.0,9203.0,23803.0,
03/31/2008,24619.0,233.0,233.0,0,6451.0,6451.0,,2209.0,923.0,359.0,989.0,-62.0,1716.0,,,,10609.0,4324.0,,,0.0,9686.0,7194.0,6401.0,793.0,854.0,1638.0,14010.0,,5238.0,5238.0,,,,1017.0,,,3258.0,,,3258.0,9513.0,3301.0,,,,2060.0,,,2060.0,5361.0,14874.0,0.0,,,,,,9595.0,9595.0,150.0,9745.0,24619.0,
06/30/2008,25243.0,256.0,256.0,0,6647.0,6647.0,,2292.0,929.0,359.0,1066.0,-62.0,1898.0,,,,11093.0,4385.0,,,0.0,9765.0,7204.0,6425.0,779.0,859.0,1702.0,14150.0,,5179.0,5179.0,,,,882.0,,,3675.0,,,3675.0,9736.0,3247.0,,,,2108.0,,,2108.0,5355.0,15091.0,0.0,,,,,,9996.0,9996.0,156.0,10152.0,25243.0,
09/30/2008,24987.0,384.0,384.0,0,6472.0,6472.0,,2099.0,902.0,324.0,985.0,-112.0,1721.0,,,,10676.0,4389.0,9733.0,-5344.0,0.0,9922.0,7282.0,6513.0,769.0,,2640.0,14311.0,,5225.0,5225.0,,,,743.0,,,3842.0,,,3842.0,9810.0,3201.0,,,,2316.0,,,2316.0,5517.0,15327.0,0.0,1555.0,,,-102.0,7300.0,671.0,9424.0,236.0,9660.0,24987.0,
12/31/2008,22304.0,202.0,202.0,0,5063.0,5063.0,0.0,1935.0,838.0,271.0,910.0,-84.0,1517.0,,,1517.0,8717.0,4115.0,,,0.0,9472.0,7149.0,6392.0,757.0,703.0,1620.0,13587.0,,4583.0,3779.0,,,804.0,1437.0,985.0,452.0,2521.0,,,2521.0,8541.0,3176.0,3176.0,,,2045.0,,228.0,1817.0,5221.0,13762.0,0.0,,,,,,8313.0,8313.0,229.0,8542.0,22304.0,
03/31/2009,21724.0,311.0,311.0,0,4745.0,4745.0,0.0,1648.0,722.0,215.0,795.0,-84.0,1748.0,2.0,,1704.0,8452.0,3949.0,,,0.0,9323.0,7069.0,6320.0,749.0,668.0,1584.0,13272.0,,4370.0,3540.0,,,830.0,797.0,621.0,176.0,2520.0,,259.0,2298.0,7687.0,3994.0,3994.0,,,1944.0,,222.0,1463.0,5938.0,13625.0,0.0,,,,,,7900.0,7900.0,199.0,8099.0,21724.0,
06/30/2009,22466.0,543.0,543.0,0,4910.0,4910.0,0.0,1561.0,711.0,213.0,721.0,-84.0,1725.0,48.0,,1690.0,8739.0,3969.0,,,0.0,9758.0,7165.0,6420.0,745.0,713.0,1832.0,13727.0,,4633.0,3741.0,,,892.0,777.0,605.0,172.0,2533.0,,266.0,2372.0,7943.0,4001.0,4001.0,,,2093.0,,217.0,1610.0,6094.0,14037.0,0.0,,,,,,8178.0,8178.0,251.0,8429.0,22466.0,
09/30/2009,24088.0,761.0,761.0,0,5528.0,5528.0,0.0,1521.0,712.0,225.0,674.0,-90.0,2016.0,77.0,,1933.0,9826.0,3986.0,9439.0,-5453.0,0.0,10276.0,7288.0,6542.0,746.0,718.0,2193.0,14262.0,,5306.0,4434.0,0.0,0.0,872.0,798.0,658.0,140.0,2612.0,0.0,983.0,2406.0,8716.0,3168.0,3139.0,29.0,29.0,2865.0,0.0,255.0,1627.0,6033.0,14749.0,0.0,2363.0,9.0,2354.0,-70.0,6615.0,192.0,9100.0,239.0,9339.0,24088.0,
12/31/2009,23805.0,791.0,791.0,0,5154.0,5154.0,0.0,1571.0,749.0,223.0,689.0,-90.0,2160.0,104.0,,2086.0,9676.0,3918.0,,,0.0,10211.0,7241.0,6506.0,735.0,760.0,2106.0,14129.0,,5357.0,4504.0,,,853.0,367.0,361.0,6.0,2663.0,,903.0,2598.0,8387.0,3077.0,3077.0,,,2785.0,,209.0,1673.0,5862.0,14249.0,0.0,,,,,,9317.0,9317.0,239.0,9556.0,23805.0,
03/31/2010,23809.0,770.0,770.0,0,5431.0,5431.0,0.0,1579.0,741.0,247.0,681.0,-90.0,2124.0,128.0,,2080.0,9904.0,3779.0,,,0.0,10126.0,7086.0,6377.0,709.0,770.0,2142.0,13905.0,,5758.0,4822.0,,,936.0,743.0,68.0,675.0,2314.0,,1.0,1864.0,8815.0,2636.0,2636.0,,,2732.0,,208.0,2523.0,5368.0,14183.0,0.0,,,,,,9377.0,9377.0,249.0,9626.0,23809.0,
06/30/2010,24086.0,908.0,908.0,0,5452.0,5452.0,0.0,1644.0,787.0,254.0,693.0,-90.0,2114.0,102.0,,2098.0,10118.0,3706.0,,,0.0,10262.0,6912.0,6217.0,695.0,766.0,2482.0,13968.0,,5928.0,4874.0,,,1054.0,727.0,73.0,654.0,2377.0,,406.0,2339.0,9032.0,2638.0,2638.0,,,2771.0,,206.0,2159.0,5409.0,14441.0,0.0,,,,,,9395.0,9395.0,250.0,9645.0,24086.0,
09/30/2010,25743.0,560.0,560.0,0,6095.0,6095.0,0.0,1786.0,899.0,278.0,743.0,-134.0,2211.0,106.0,,2170.0,10652.0,4096.0,9621.0,-5525.0,0.0,10995.0,7242.0,6501.0,741.0,728.0,2919.0,15091.0,,6548.0,5426.0,0.0,0.0,1122.0,737.0,75.0,662.0,2625.0,0.0,2.0,2581.0,9910.0,2652.0,2618.0,34.0,34.0,2808.0,0.0,993.0,1813.0,5460.0,15370.0,0.0,2457.0,9.0,2448.0,-74.0,7765.0,-77.0,10071.0,302.0,10373.0,25743.0,
12/31/2010,25993.0,321.0,321.0,0,6142.0,6142.0,0.0,1939.0,985.0,274.0,814.0,-134.0,2313.0,149.0,,2278.0,10715.0,4215.0,,,0.0,11063.0,7274.0,6523.0,751.0,766.0,2874.0,15278.0,,6296.0,5340.0,,,956.0,850.0,187.0,663.0,2643.0,,2.0,2610.0,9789.0,2684.0,2684.0,,,2768.0,,929.0,1837.0,5452.0,15241.0,0.0,,,,,,10431.0,10431.0,321.0,10752.0,25993.0,
03/31/2011,28668.0,401.0,401.0,0,6946.0,6946.0,0.0,2239.0,1100.0,332.0,941.0,-134.0,2620.0,181.0,,2591.0,12206.0,4761.0,,,0.0,11701.0,7639.0,6807.0,832.0,864.0,3017.0,16462.0,,7152.0,6082.0,,,1070.0,159.0,106.0,53.0,2861.0,,853.0,2849.0,10172.0,3529.0,3529.0,,,3638.0,,803.0,1982.0,7167.0,17339.0,0.0,,,,,,10976.0,10976.0,353.0,11329.0,28668.0,
06/30/2011,29869.0,335.0,335.0,0,7094.0,7094.0,0.0,2451.0,1144.0,428.0,1013.0,-134.0,2678.0,192.0,,2662.0,12558.0,5185.0,,,0.0,12126.0,7915.0,7093.0,822.0,952.0,3067.0,17311.0,,7433.0,6104.0,,,1329.0,657.0,592.0,65.0,3064.0,,865.0,3055.0,11154.0,4519.0,4519.0,,,2488.0,,625.0,998.0,7007.0,18161.0,0.0,,,,,,11361.0,11361.0,347.0,11708.0,29869.0,
09/30/2011,29676.0,257.0,257.0,0,7151.0,7151.0,0.0,2316.0,1136.0,434.0,867.0,-121.0,2291.0,127.0,,2245.0,12015.0,5616.0,11472.0,-5856.0,0.0,12045.0,7961.0,7016.0,945.0,811.0,3146.0,17661.0,,7474.0,6159.0,0.0,0.0,1315.0,613.0,596.0,17.0,2695.0,0.0,884.0,2594.0,10782.0,4533.0,4463.0,70.0,70.0,2921.0,0.0,1102.0,935.0,7454.0,18236.0,0.0,2629.0,9.0,2620.0,-74.0,7838.0,649.0,11042.0,398.0,11440.0,29676.0,
12/31/2011,29683.0,241.0,241.0,0,6888.0,6888.0,0.0,2283.0,1115.0,403.0,886.0,-121.0,2425.0,142.0,,2231.0,11837.0,5743.0,,,0.0,12103.0,7896.0,6955.0,941.0,,4065.0,17846.0,,6859.0,5905.0,,,954.0,457.0,348.0,109.0,2787.0,,2.0,2581.0,10103.0,5526.0,5526.0,,,2494.0,,788.0,1704.0,8020.0,18123.0,0.0,2649.0,680.0,1969.0,-77.0,8134.0,431.0,11137.0,423.0,11560.0,29683.0,
03/31/2012,30973.0,240.0,240.0,0,7402.0,7402.0,0.0,2374.0,1175.0,457.0,863.0,-121.0,2346.0,147.0,,2304.0,12362.0,6086.0,,,0.0,12525.0,8006.0,7040.0,966.0,961.0,3411.0,18611.0,,7269.0,6313.0,,,956.0,678.0,530.0,148.0,2608.0,,759.0,2483.0,10555.0,5645.0,5645.0,,,2710.0,,782.0,1169.0,8355.0,18910.0,0.0,2676.0,684.0,1992.0,-110.0,8396.0,633.0,11595.0,468.0,12063.0,30973.0,
06/30/2012,31002.0,602.0,602.0,0,7155.0,7155.0,0.0,2362.0,1146.0,454.0,883.0,-121.0,2447.0,125.0,,2418.0,12566.0,6116.0,,,0.0,12320.0,7902.0,6953.0,949.0,,4293.0,18436.0,,7062.0,6062.0,,,1000.0,1035.0,925.0,110.0,2714.0,,757.0,2583.0,10811.0,5624.0,5624.0,,,2610.0,,744.0,1109.0,8234.0,19045.0,0.0,2733.0,688.0,2045.0,-119.0,8691.0,291.0,11596.0,361.0,11957.0,31002.0,
09/30/2012,30954.0,265.0,265.0,0,7308.0,7308.0,0.0,2343.0,1144.0,397.0,802.0,0.0,2827.0,6.0,0.0,2798.0,12743.0,6440.0,12640.0,-6200.0,0.0,11771.0,7929.0,6982.0,947.0,948.0,2888.0,18211.0,,7204.0,6114.0,0.0,0.0,1090.0,747.0,323.0,424.0,2904.0,0.0,456.0,2887.0,10855.0,5321.0,5321.0,,,2752.0,0.0,1248.0,1048.0,8073.0,18928.0,0.0,2735.0,688.0,2047.0,-179.0,8611.0,458.0,11625.0,401.0,12026.0,30954.0,
12/31/2012,31307.0,314.0,314.0,0,7090.0,7090.0,0.0,2384.0,1120.0,435.0,829.0,0.0,3115.0,143.0,0.0,3070.0,12903.0,6553.0,,,0.0,11851.0,8047.0,7016.0,1031.0,1015.0,2646.0,18404.0,,6811.0,5880.0,,,931.0,1035.0,715.0,320.0,2922.0,,455.0,2609.0,10768.0,5413.0,5413.0,,,2768.0,,1235.0,1078.0,8181.0,18949.0,0.0,2776.0,684.0,2092.0,-180.0,8842.0,495.0,11933.0,425.0,12358.0,31307.0,
03/31/2013,31948.0,481.0,481.0,0,7317.0,7317.0,0.0,2449.0,1116.0,471.0,862.0,0.0,2670.0,169.0,,2647.0,12917.0,6525.0,,,0.0,12506.0,8223.0,7097.0,1126.0,1059.0,3055.0,19031.0,,7125.0,6146.0,,,979.0,2080.0,957.0,1123.0,2896.0,,2.0,2116.0,12101.0,4590.0,4590.0,,,2929.0,,1211.0,1716.0,7519.0,19620.0,0.0,2874.0,693.0,2181.0,-230.0,8937.0,308.0,11889.0,439.0,12328.0,31948.0,
06/30/2013,31820.0,391.0,391.0,0,7259.0,7259.0,0.0,2470.0,1084.0,503.0,883.0,0.0,2619.0,2.0,,2601.0,12739.0,6569.0,,,0.0,12512.0,8190.0,7135.0,1055.0,,4320.0,19081.0,,7323.0,6217.0,,,1106.0,1431.0,312.0,1119.0,3030.0,,1.0,2262.0,11784.0,4593.0,4593.0,,,2807.0,,1205.0,1601.0,7400.0,19184.0,0.0,2991.0,697.0,2294.0,-406.0,9359.0,244.0,12188.0,448.0,12636.0,31820.0,
09/30/2013,31518.0,1055.0,1055.0,0,7206.0,7206.0,0.0,2325.0,1086.0,459.0,780.0,0.0,3112.0,186.0,804.0,2258.0,13698.0,6585.0,13050.0,-6465.0,0.0,11235.0,7588.0,6589.0,999.0,1024.0,2437.0,17820.0,,7533.0,6318.0,0.0,0.0,1215.0,938.0,119.0,819.0,3646.0,0.0,927.0,3159.0,12117.0,4560.0,4560.0,,,2110.0,0.0,750.0,433.0,6670.0,18787.0,0.0,3099.0,700.0,2399.0,-531.0,9328.0,418.0,12314.0,417.0,12731.0,31518.0,
12/31/2013,30832.0,245.0,245.0,0,6743.0,6743.0,0.0,2452.0,1112.0,402.0,938.0,0.0,3286.0,240.0,777.0,2449.0,12726.0,6665.0,,,0.0,11441.0,7787.0,6717.0,1070.0,1043.0,2371.0,18106.0,,6609.0,5592.0,,,1017.0,1804.0,986.0,818.0,3390.0,,928.0,2914.0,11803.0,4866.0,4866.0,,,2202.0,,736.0,538.0,7068.0,18871.0,0.0,3134.0,703.0,2431.0,-1652.0,9649.0,400.0,11531.0,430.0,11961.0,30832.0,
03/31/2014,31217.0,209.0,209.0,0,7028.0,7028.0,0.0,2516.0,1170.0,402.0,944.0,0.0,3306.0,221.0,816.0,2456.0,13059.0,6632.0,,,0.0,11526.0,7778.0,6722.0,1056.0,1110.0,2417.0,18158.0,,7038.0,6042.0,,,996.0,1518.0,1375.0,143.0,3596.0,,803.0,3448.0,12152.0,4733.0,4733.0,,,2190.0,,726.0,661.0,6923.0,19075.0,0.0,3269.0,704.0,2565.0,-1734.0,9764.0,387.0,11686.0,456.0,12142.0,31217.0,
06/30/2014,33074.0,160.0,160.0,0,6710.0,6710.0,0.0,2591.0,1109.0,441.0,1041.0,0.0,3986.0,232.0,1575.0,2395.0,13447.0,6260.0,,,0.0,13367.0,9327.0,7658.0,1669.0,966.0,2842.0,19627.0,,6701.0,5567.0,,,1134.0,1071.0,930.0,141.0,4371.0,,,4235.0,12143.0,6416.0,6416.0,,,2236.0,,717.0,1519.0,8652.0,20795.0,0.0,3350.0,706.0,2644.0,-1734.0,9793.0,406.0,11815.0,464.0,12279.0,33074.0,
09/30/2014,32804.0,409.0,409.0,0,5871.0,5871.0,0.0,2477.0,1129.0,398.0,950.0,0.0,4350.0,2.0,2157.0,2157.0,13107.0,6314.0,12719.0,-6405.0,0.0,13383.0,8766.0,7127.0,1639.0,1018.0,3597.0,19697.0,,6394.0,5270.0,0.0,0.0,1124.0,323.0,183.0,140.0,4977.0,0.0,3.0,4952.0,11694.0,6357.0,6357.0,,,2997.0,0.0,865.0,2129.0,9354.0,21048.0,0.0,3376.0,707.0,2669.0,-1784.0,9956.0,-237.0,11311.0,445.0,11756.0,32804.0,
12/31/2014,31606.0,168.0,168.0,0,5360.0,5360.0,0.0,2439.0,1096.0,382.0,961.0,0.0,3895.0,198.0,2112.0,1692.0,11862.0,6114.0,,,0.0,13630.0,8610.0,7010.0,1600.0,1117.0,3705.0,19744.0,,5448.0,4584.0,,,864.0,1214.0,1075.0,139.0,4651.0,,1652.0,4446.0,11313.0,6322.0,6322.0,,,2676.0,,833.0,191.0,8998.0,20311.0,0.0,3520.0,711.0,2809.0,-2387.0,10291.0,-601.0,10823.0,472.0,11295.0,31606.0,
03/31/2015,30960.0,164.0,164.0,0,5384.0,5384.0,0.0,2414.0,1062.0,391.0,961.0,0.0,3759.0,207.0,1969.0,1690.0,11721.0,5870.0,,,0.0,13369.0,8346.0,6788.0,1558.0,1239.0,3577.0,19239.0,,5455.0,4640.0,,,815.0,2136.0,1321.0,815.0,4318.0,,853.0,3438.0,11909.0,5448.0,5448.0,,,2619.0,,785.0,981.0,8067.0,19976.0,0.0,3608.0,713.0,2895.0,-2598.0,10649.0,-1076.0,10583.0,401.0,10984.0,30960.0,
06/30/2015,31886.0,213.0,213.0,0,5597.0,5597.0,0.0,2489.0,1053.0,428.0,1008.0,0.0,4160.0,3.0,2090.0,2027.0,12459.0,5922.0,,,0.0,13505.0,8395.0,6850.0,1545.0,1339.0,3768.0,19427.0,,5760.0,4791.0,,,969.0,1801.0,987.0,814.0,4505.0,,,4468.0,12066.0,5734.0,5734.0,,,3026.0,,776.0,2250.0,8760.0,20826.0,0.0,3722.0,716.0,3006.0,-2788.0,10656.0,-935.0,10655.0,405.0,11060.0,31886.0,
09/30/2015,29622.0,597.0,597.0,0,5751.0,5751.0,0.0,2377.0,1084.0,369.0,924.0,0.0,1744.0,169.0,55.0,1630.0,10469.0,5870.0,13001.0,-7131.0,0.0,13283.0,8340.0,6824.0,1516.0,2143.0,2631.0,19153.0,,6264.0,5174.0,0.0,0.0,1090.0,865.0,52.0,813.0,3317.0,0.0,855.0,2478.0,10446.0,4890.0,4890.0,,,3576.0,0.0,767.0,1954.0,8466.0,18912.0,0.0,3747.0,7.0,3740.0,-3152.0,10797.0,-1057.0,10335.0,375.0,10710.0,29622.0,
12/31/2015,31019.0,414.0,414.0,0,5745.0,5745.0,0.0,2769.0,1204.0,414.0,1151.0,0.0,1993.0,150.0,0.0,1944.0,10921.0,6256.0,,,0.0,13842.0,8501.0,6918.0,1583.0,2607.0,2584.0,20098.0,,5932.0,4936.0,,,996.0,1853.0,611.0,1242.0,3516.0,,755.0,2264.0,11301.0,5301.0,5301.0,,,2764.0,,782.0,1227.0,8065.0,19366.0,0.0,3787.0,717.0,3070.0,-3163.0,11100.0,-1218.0,10506.0,1147.0,11653.0,31019.0,
03/31/2016,31199.0,358.0,358.0,0,5987.0,5987.0,0.0,2922.0,1241.0,439.0,1242.0,0.0,1791.0,3.0,17.0,1752.0,11058.0,6397.0,,,0.0,13744.0,8618.0,7042.0,1576.0,2736.0,2387.0,20141.0,,6307.0,5360.0,,,947.0,1883.0,1236.0,647.0,3602.0,,779.0,3562.0,11792.0,5143.0,5143.0,,,3145.0,,781.0,1585.0,8288.0,20080.0,0.0,3806.0,718.0,3088.0,-3163.0,10380.0,-1039.0,9984.0,1135.0,11119.0,31199.0,
06/30/2016,31879.0,467.0,467.0,0,6170.0,6170.0,0.0,2972.0,1212.0,460.0,1300.0,0.0,2238.0,3.0,17.0,2202.0,11847.0,6374.0,,,0.0,13658.0,8661.0,7093.0,1568.0,2665.0,2329.0,20032.0,,6548.0,5455.0,,,1093.0,2859.0,2189.0,670.0,3479.0,,,3442.0,12886.0,5139.0,5139.0,,,3080.0,,727.0,2353.0,8219.0,21105.0,0.0,3837.0,718.0,3119.0,-3639.0,10575.0,-1174.0,9599.0,1175.0,10774.0,31879.0,
09/30/2016,35000.0,198.0,198.0,0,6271.0,6271.0,0.0,2810.0,1186.0,452.0,1172.0,0.0,3892.0,1.0,17.0,3797.0,13171.0,6649.0,14234.0,-7585.0,0.0,15180.0,8615.0,7101.0,1514.0,2735.0,3829.0,21829.0,,7500.0,5975.0,27.0,0.0,1498.0,1290.0,662.0,628.0,4607.0,0.0,1787.0,4008.0,13397.0,12906.0,12906.0,,,5663.0,0.0,1022.0,2854.0,18569.0,31966.0,0.0,251.0,0.0,251.0,0.0,2698.0,-1087.0,1862.0,1172.0,3034.0,35000.0,
