Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/2004,,14.831212,2.417385,10.924111,9.762456,,13.414141,10.020202,26.973684,11.393939,7.272727,6.989899,6.989899,,36.170213,26.583333,10.888581,
09/30/2004,,14.610985,2.576685,11.179378,9.464719,,10.191638,6.794425,-353.333333,7.621951,4.921603,5.313589,5.270035,,35.428571,42.857143,8.349134,
12/31/2004,,11.311322,1.972686,9.097523,9.95911,,12.348668,7.506053,-126.470588,3.753027,2.945924,3.268765,3.22841,,21.505376,63.125,4.17105,
03/31/2005,,11.696265,2.039732,9.50544,9.620771,,14.454277,10.703751,,13.063633,8.343869,8.42815,8.386009,,36.129032,24.441624,8.837507,
06/30/2005,,11.857945,2.134387,9.821606,10.000271,,14.340344,10.659656,-6.527415,11.759082,9.225621,9.130019,9.130019,,21.544715,25.025907,8.890387,
09/30/2005,,11.591645,2.208753,9.721376,9.651685,,10.850739,6.06215,-11.111111,7.335711,4.941416,6.214977,6.164035,,32.638889,50.46875,5.741486,
12/31/2005,,14.107486,2.624597,11.219662,8.784818,,4.902868,4.116559,-30.696203,6.567993,4.717854,10.360777,10.360777,,28.169014,48.137255,7.316529,
03/31/2006,,14.045159,2.570694,11.247908,7.873648,,14.788054,10.067437,-15.151515,12.813102,8.333333,9.537572,9.537572,,34.962406,28.092486,10.099525,
06/30/2006,,13.830687,2.541686,11.202703,7.308115,,11.069242,10.221385,,12.576543,8.243052,9.090909,9.090909,,34.456929,27.428571,10.037127,
09/30/2006,,13.475376,2.579699,10.81295,6.905534,,6.647399,3.901734,,6.695568,4.33526,5.105973,5.105973,,35.251799,52.666667,6.378345,
12/31/2006,,13.668723,2.761266,10.801585,8.678626,,15.789474,12.014886,,10.366826,7.602339,11.855396,11.855396,,26.666667,32.307692,9.252674,
03/31/2007,,13.909917,2.762691,11.265841,9.039644,,18.07564,15.294772,,13.348165,9.176863,11.846496,11.846496,,31.25,27.090909,10.141594,
06/30/2007,,,,,,,17.95284,15.326902,,15.05895,9.807074,12.861736,12.861736,,34.875445,24.262295,,
09/30/2007,,16.018931,3.351998,12.61308,9.705173,,17.495712,14.636935,,12.750143,7.432819,11.663808,11.663808,,41.704036,34.038462,10.566334,
12/31/2007,,15.106216,3.508843,12.030371,9.740025,,17.79661,15.004985,60.0,13.509472,9.371884,10.319043,10.319043,,30.627306,24.175532,11.454208,
03/31/2008,,14.839481,3.401307,12.152302,9.515419,,17.690289,15.065617,11.214953,13.543307,9.553806,11.44357,11.44357,,29.457364,26.432203,10.917079,
06/30/2008,,,,,,,16.002045,13.03681,,11.554192,8.640082,57.924335,57.924335,,25.221239,26.159639,,
09/30/2008,,28.974226,7.52116,22.939265,10.224107,,16.03467,13.380282,,11.809317,8.613218,6.338028,6.338028,,27.06422,27.26129,21.075478,
12/31/2008,,25.357731,6.108337,20.051244,9.566241,,11.861614,8.292147,-81.081081,9.719934,6.97419,-0.329489,-0.329489,,28.248588,,,
03/31/2009,,25.389421,6.143303,20.158856,9.500649,,23.076923,19.826652,,18.580715,12.730228,15.167931,15.167931,,31.48688,18.541304,20.681891,
06/30/2009,,8.765522,2.226207,7.82435,9.193296,,14.77152,11.689692,-47.297297,11.158342,8.129649,7.917109,7.917109,,27.142857,29.122449,6.212788,
09/30/2009,,9.097763,2.5638,8.164477,9.28544,,14.65708,11.559735,-100.0,9.845133,7.245575,6.637168,6.637168,,26.404494,36.384615,5.787577,
12/31/2009,,13.976986,3.255044,11.945496,12.517115,,14.905933,11.625663,35.714286,10.51616,7.814761,9.551375,9.551375,,25.688073,30.401408,9.727785,
03/31/2010,,11.775445,2.800269,10.378377,10.308162,,17.384454,14.338235,,12.972689,9.768908,9.348739,9.348739,,24.696356,23.033708,9.063123,
06/30/2010,,11.492828,2.682151,10.348477,10.717926,,17.281349,14.120126,300.0,12.855638,9.694415,8.061117,8.061117,,24.590164,23.329609,8.811596,
09/30/2010,,11.424206,2.991178,9.262115,9.668988,,17.990006,14.602998,,11.549139,8.162132,7.995558,7.995558,,29.326923,29.03125,8.107616,
12/31/2010,,10.359501,2.718521,8.517524,9.68755,,18.838089,14.506703,21.650718,12.375387,8.31901,7.940873,7.940873,,32.777778,22.415948,8.037321,
03/31/2011,,11.197107,2.933985,9.070423,9.928153,,19.572309,14.353026,14.385965,12.903226,9.169989,8.916274,8.916274,,28.932584,20.864754,8.860858,
06/30/2011,,12.715174,3.228532,10.57771,11.349718,,20.953397,15.652793,18.838992,12.522234,9.42725,9.178228,9.178228,,24.715909,19.787109,10.199209,
09/30/2011,,13.304813,3.581368,10.238705,10.695984,,17.333823,12.045538,7.049892,10.723467,7.638634,7.271392,7.271392,,28.767123,25.19697,9.952403,
12/31/2011,,11.990936,3.345064,9.346171,9.387749,,19.205077,14.362057,9.411765,12.825651,9.352037,9.251837,9.251837,,27.083333,18.297834,9.796855,
03/31/2012,,11.572612,3.232734,8.98242,9.309701,,19.746568,14.149947,7.317073,12.17881,8.76452,8.377332,8.377332,,28.034682,20.94958,9.148198,
06/30/2012,,11.589124,3.128721,9.034782,9.143255,,19.673875,13.966678,,12.442396,9.039348,8.720312,8.720312,,27.350427,21.506073,9.096758,
09/30/2012,,11.670093,3.313077,9.080331,9.312249,,18.268177,12.385824,78.571429,10.010961,7.672634,7.453416,7.453416,,23.357664,25.670588,8.674312,
12/31/2012,,12.537879,3.307905,9.670204,9.711639,,20.385233,14.799358,25.619835,13.162119,9.855538,9.791332,9.791332,,25.121951,16.911885,10.417487,
03/31/2013,,12.750204,3.369818,9.630712,9.661321,,19.48542,14.06518,10.810811,12.624357,9.331046,8.953688,8.953688,,26.086957,19.157088,10.307636,
06/30/2013,,12.869964,3.321888,9.688699,9.666135,,18.639972,13.186055,,11.805316,8.698654,8.318951,8.318951,,26.315789,22.821577,9.932835,
09/30/2013,,13.422565,3.614786,10.032702,9.62572,,18.647101,13.027917,43.859649,12.634216,9.448819,9.162491,9.162491,,25.212465,21.09375,10.591242,
12/31/2013,,13.993839,3.664982,10.627588,9.924507,,21.096915,16.048613,57.446809,14.802119,11.218448,11.062636,11.062636,,24.210526,15.086183,11.882703,
03/31/2014,,15.162641,3.916414,11.037166,10.450002,,20.86868,15.914489,184.375,14.048185,11.401425,11.028164,11.028164,,18.84058,16.809231,12.613918,
06/30/2014,,16.252703,4.010479,11.298923,10.725652,,20.349435,15.244947,286.363636,13.018157,10.72285,10.414526,10.414526,,17.631579,24.547697,12.263039,
09/30/2014,,17.533392,4.448497,12.195244,11.554867,,19.722222,14.479167,61.627907,13.541667,10.9375,10.729167,10.729167,,19.230769,23.648867,13.386943,
12/31/2014,,18.986138,4.654882,13.209219,12.299015,,23.734465,19.248257,133.333333,17.611397,14.155805,13.913307,13.913307,,19.621343,15.625,16.019554,
03/31/2015,,19.565369,4.789108,13.261358,12.31874,,20.266948,15.489989,-28.0,14.787496,11.97752,11.520899,11.520899,,19.002375,21.646341,15.330183,
06/30/2015,,18.073486,4.178488,11.645621,10.732346,,14.723708,9.875223,-147.368421,7.629234,6.702317,6.345811,6.345811,,12.149533,47.752809,9.442889,
09/30/2015,,19.239579,4.49735,12.273243,11.384785,,19.948942,15.061999,-2.898551,12.837345,11.050328,10.75857,10.75857,,13.920455,28.566102,13.743581,
12/31/2015,,22.031337,4.889242,13.781442,12.533394,,,21.806569,,21.350365,17.944039,17.761557,17.761557,,15.954416,14.150908,18.913703,
03/31/2016,,23.733471,5.007065,13.749321,12.474006,,21.748682,18.453427,-3.677758,16.300527,13.70826,14.279438,14.279438,,15.902965,27.333333,17.246322,
06/30/2016,,25.283685,5.381423,14.66744,13.200541,,20.420684,16.958808,,13.847502,11.96319,13.146363,13.146363,,13.607595,33.373585,16.845613,
09/30/2016,,27.003623,5.825613,15.189182,13.193028,,20.399818,16.719673,-8.31793,14.039073,12.903226,14.493412,14.493412,,8.090615,31.868231,18.398046,
12/31/2016,,24.326915,5.218887,14.319117,11.613713,,20.641509,17.471698,-39.811912,15.283019,14.490566,17.056604,17.056604,,5.185185,23.213793,18.679715,
03/31/2017,,24.685093,5.063668,13.819192,11.199114,,18.47963,14.405712,,11.129777,11.129777,12.221756,12.221756,,0.0,34.661355,16.128905,
06/30/2017,,33.333333,6.796333,17.681828,8.455975,,16.722973,-4.983108,,-7.85473,-1.815878,32.474662,32.474662,,,,,
09/30/2017,,31.991705,6.632015,16.762725,8.181237,,17.350427,11.324786,,8.547009,8.376068,7.905983,7.905983,,2.0,48.685714,16.416315,
12/31/2017,,24.378604,4.652487,12.903944,5.243503,,24.544517,19.766243,43.243243,13.956686,0.584393,-0.653145,-0.653145,,95.812808,900.55,-195.162915,
03/31/2018,,27.661692,5.57734,14.921143,7.758031,,30.679612,25.857605,64.315938,23.236246,19.546926,19.223301,19.223301,,15.877437,15.136054,23.474803,
06/30/2018,,16.108453,2.970261,9.274862,8.926581,,12.221788,-0.624756,52.849741,-3.397111,2.225693,1.874268,1.874268,,,209.361702,-17.616478,
09/30/2018,,16.318745,2.988782,9.092357,9.01409,,17.113665,11.153682,,8.258834,6.598553,6.257982,6.257982,,20.103093,65.771812,5.585611,
12/31/2018,,25.967483,4.319177,13.468951,12.55416,,23.465704,18.01444,-54.676259,15.198556,10.252708,12.454874,12.454874,,32.541568,35.130435,16.844994,
03/31/2019,,23.799127,4.208346,12.412748,11.398539,,34.01209,27.744193,137.735849,25.517022,21.508113,20.967229,20.967229,,15.710723,14.567527,20.332183,
06/30/2019,,34.077079,5.008418,14.273021,13.531493,,23.292402,15.848043,953.333333,13.161934,11.013047,10.629317,10.629317,,16.326531,38.628159,20.913731,
09/30/2019,,38.767088,5.590582,15.631598,14.934864,,22.698613,15.132409,326.666667,11.979823,9.625893,9.331652,9.331652,,19.649123,46.636771,20.68737,
12/31/2019,,40.712198,5.488384,16.140913,16.215512,,24.92201,18.162912,21.73913,15.285962,13.240901,12.963605,12.963605,,13.378685,27.611765,29.470841,
03/31/2020,,41.414904,5.537136,15.631887,15.409147,,36.377757,32.090711,211.842105,30.475303,24.603914,23.982603,23.982603,,19.266055,13.195343,35.950066,
06/30/2020,,47.492268,5.715025,16.284018,16.191663,,27.753304,23.788546,,19.823789,16.419704,15.939127,15.939127,,17.171717,25.692695,35.290225,
