Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1999,525.726,368.832,629.435,588.343,41.092,-260.603,156.894,1.202,,,,106.537,49.155,-20.0,505.726,-263.414,0.0,263.414,242.312,0.0,,0.0,242.312,-83.2,159.112,0.0,,,159.112,0.0,159.112,-4.275,,154.837,154.837,,155.857,0.99,0.99,0.99,158.434,0.98,0.98,0.98,
06/30/1999,553.293,379.642,641.501,602.334,39.167,-261.859,173.651,0.69,,,,122.694,50.267,-28.0,525.293,-288.88,0.0,288.88,236.413,0.0,,0.0,236.413,-90.031,167.382,0.0,,,146.382,0.0,167.382,-4.275,,163.107,163.107,,156.086,1.04,1.04,0.952,158.576,1.03,1.03,0.944,
09/30/1999,560.867,390.392,671.936,633.979,37.957,-281.544,170.475,0.049,,,,127.977,42.449,-21.0,539.867,-276.85,0.0,276.85,263.017,0.0,,0.0,263.017,-92.603,170.414,0.0,,,170.414,0.0,170.414,-4.275,,166.139,166.139,,156.154,1.06,1.06,1.06,158.311,1.05,1.05,1.05,
12/31/1999,594.143,408.275,729.838,686.474,43.364,-321.563,185.868,3.512,,,,131.403,50.953,-45.0,549.143,-296.813,0.0,296.813,261.33,9.0,,-9.0,270.33,-94.649,175.681,0.0,,,175.681,0.0,175.681,-4.275,0.0,171.406,171.406,,156.279,1.1,1.1,1.063,158.316,1.08,1.08,1.043,
03/31/2000,707.931,483.595,871.419,809.972,61.447,-387.824,224.336,12.811,,,,150.018,61.507,-66.894,641.037,-366.795,0.0,366.795,274.242,0.0,,0.0,274.242,-107.695,197.031,0.0,,,166.547,0.0,197.031,-4.275,0.0,192.756,192.756,,176.879,1.09,1.09,1.0,179.232,1.08,1.08,0.99,
06/30/2000,728.524,497.693,910.729,848.627,62.102,-413.036,230.831,9.888,,,,150.859,70.084,-56.6,671.924,-366.242,0.0,366.242,305.682,0.0,,0.0,305.682,-110.651,206.05,0.0,,,195.031,0.0,206.05,-4.275,0.0,201.775,201.775,,176.931,1.14,1.14,1.12,179.393,1.12,1.12,1.1,
09/30/2000,738.325,503.682,948.974,882.878,66.096,-445.292,234.643,1.316,,,,155.609,77.718,-43.3,695.025,-375.404,0.0,375.404,319.621,0.0,,0.0,319.621,-113.921,215.058,0.0,,,205.7,0.0,215.058,-4.27,0.0,210.788,210.788,,176.689,1.19,1.19,1.18,179.476,1.17,1.17,1.16,
12/31/2000,729.75,519.199,985.231,915.543,69.688,-466.032,210.551,22.141,,,,188.41,0.0,-88.006,641.744,-376.082,0.0,376.082,257.662,0.0,,0.0,257.662,-98.525,172.596,0.0,,,159.137,0.0,172.596,-4.28,0.0,168.316,168.316,,176.805,0.95,0.95,0.95,179.419,0.94,0.94,0.94,
03/31/2001,735.274,512.292,940.46,875.835,64.625,-428.168,222.982,26.866,,,,112.481,83.635,-47.0,688.274,-355.673,0.0,355.673,332.601,-172.304,,172.304,160.297,-66.705,93.592,0.0,,,93.592,0.0,93.592,-4.275,0.0,89.317,89.317,172.304,177.679,0.5,0.5,1.23,180.248,0.5,0.5,1.21,
06/30/2001,728.09,527.381,874.654,818.937,55.717,-347.273,200.709,0.0,,,,140.671,60.038,-37.0,691.09,-358.69,0.0,358.69,331.653,-11.168,,11.168,320.485,-112.013,208.472,0.0,,,208.472,0.0,208.472,-4.275,0.0,204.197,204.197,14.122,178.033,1.15,1.15,1.2,180.387,1.13,1.13,1.18,
09/30/2001,734.729,526.539,823.421,761.247,62.174,-296.882,208.19,0.0,,,,128.702,79.488,-58.0,676.729,-346.568,0.0,346.568,329.693,-10.826,,10.826,318.867,-110.332,208.535,0.0,,,208.535,0.0,208.535,-3.058,0.0,205.477,205.477,10.826,177.597,1.16,1.16,1.19,180.114,1.14,1.14,1.17,
12/31/2001,740.546,536.126,755.012,691.24,63.772,-218.886,204.42,0.0,,,,156.083,48.337,-69.0,671.546,-346.387,0.0,346.387,323.402,-12.414,,12.414,310.988,-112.009,198.979,0.0,,,198.979,0.0,198.979,0.0,0.0,198.979,198.979,,177.66,1.12,1.12,1.12,179.243,1.11,1.11,1.11,
03/31/2002,734.0,540.0,712.0,651.0,61.0,-172.0,194.0,1.0,,,,147.0,46.0,-75.0,659.0,-336.0,,336.0,323.0,6.0,-3.0,-3.0,326.0,-112.0,214.0,0.0,,,214.0,0.0,214.0,0.0,0.0,214.0,214.0,,176.16,1.22,1.22,1.22,178.488,1.2,1.2,1.2,
06/30/2002,752.0,531.0,705.0,641.0,64.0,-174.0,221.0,-7.0,,,,156.0,72.0,-133.0,619.0,-293.0,0.0,293.0,326.0,-54.0,,54.0,272.0,-88.0,184.0,0.0,,,184.0,0.0,184.0,0.0,0.0,184.0,184.0,35.75,176.0,1.05,1.05,1.25,178.0,1.03,1.03,1.23,
09/30/2002,735.0,528.0,694.0,631.0,63.0,-166.0,207.0,0.0,,,,152.0,55.0,-275.0,460.0,-357.0,0.0,357.0,97.0,-71.0,,71.0,26.0,-2.0,24.0,0.0,,,24.0,0.0,24.0,0.0,0.0,24.0,24.0,74.0,174.0,0.14,0.14,0.57,176.484,0.14,0.14,0.56,
12/31/2002,786.0,533.0,686.0,628.0,58.0,-153.0,253.0,50.0,,,,188.0,15.0,-147.0,639.0,-397.0,0.0,397.0,242.0,0.0,,0.0,242.0,-93.0,206.0,0.0,,,149.0,0.0,206.0,0.0,0.0,206.0,206.0,,175.613,1.18,1.18,1.18,175.613,1.18,1.18,1.18,
03/31/2003,729.0,511.0,646.0,599.0,47.0,-135.0,218.0,13.0,,,,158.0,47.0,-106.0,623.0,-367.0,0.0,367.0,256.0,0.0,,0.0,256.0,-82.0,176.0,0.0,,,174.0,0.0,176.0,0.0,0.0,176.0,176.0,,174.257,1.01,1.01,1.01,175.643,1.0,1.0,1.0,
06/30/2003,718.0,493.0,627.0,587.0,40.0,-134.0,225.0,29.0,,,,155.0,41.0,-111.0,607.0,-360.0,0.0,360.0,247.0,0.0,,0.0,247.0,-78.0,170.0,0.0,,,169.0,0.0,170.0,0.0,0.0,170.0,170.0,,175.0,0.98,0.98,0.98,176.078,0.97,0.97,0.97,
09/30/2003,684.0,465.0,579.0,542.0,37.0,-114.0,219.0,4.0,,,,161.0,54.0,-83.0,601.0,-377.0,0.0,377.0,224.0,0.0,,0.0,224.0,-69.0,157.0,0.0,,,155.0,0.0,157.0,0.0,0.0,157.0,157.0,,175.0,0.9,0.9,0.9,176.29,0.89,0.89,0.89,
12/31/2003,676.0,457.0,560.0,519.0,41.0,-103.0,219.0,8.0,,,,160.0,51.0,-77.0,599.0,-379.0,0.0,379.0,220.0,0.0,,0.0,220.0,-63.0,158.0,0.0,,,157.0,0.0,158.0,0.0,0.0,158.0,158.0,,175.555,0.9,0.9,0.9,176.559,0.89,0.89,0.89,
03/31/2004,662.0,445.0,543.0,503.0,40.0,-98.0,217.0,5.0,,,,163.0,49.0,-65.0,597.0,-369.0,0.0,369.0,228.0,0.0,,0.0,228.0,-69.0,162.0,0.0,,,159.0,0.0,162.0,0.0,0.0,162.0,162.0,,174.0,0.93,0.93,0.93,175.987,0.92,0.92,0.92,
06/30/2004,664.0,448.0,545.0,510.0,35.0,-97.0,216.0,1.0,,,,159.0,56.0,-20.0,644.0,-372.0,0.0,372.0,272.0,0.0,,0.0,272.0,-92.0,192.0,0.0,,,180.0,0.0,192.0,0.0,0.0,192.0,192.0,,172.0,1.11,1.11,1.08,174.248,1.1,1.1,1.07,
09/30/2004,660.0,451.0,558.0,522.0,36.0,-107.0,209.0,0.0,,,,157.0,52.0,0.0,660.0,-372.0,0.0,372.0,282.0,0.0,,0.0,282.0,-89.0,196.0,0.0,,,193.0,0.0,196.0,0.0,0.0,196.0,196.0,,170.435,1.15,1.15,1.15,172.864,1.13,1.13,1.13,
12/31/2004,668.0,466.0,591.0,555.0,36.0,-125.0,202.0,0.0,,,,184.0,18.0,21.0,689.0,-380.0,0.0,380.0,309.0,1.0,,-1.0,310.0,-103.0,207.0,0.0,,,207.0,0.0,207.0,0.0,0.0,207.0,207.0,,169.671997,1.22,1.22,1.22,172.223999,1.21,1.21,1.21,
03/31/2005,665.0,460.0,607.0,572.0,35.0,-147.0,205.0,9.0,,,,159.0,37.0,-1.0,664.0,-374.0,0.0,374.0,290.0,5.0,,-5.0,295.0,-96.0,199.0,0.0,,,199.0,0.0,199.0,0.0,0.0,199.0,199.0,,169.0,1.18,1.18,1.18,171.0,1.16,1.16,1.16,
06/30/2005,698.0,483.0,655.0,621.0,34.0,-172.0,215.0,9.0,,,,161.0,45.0,-2.0,696.0,-383.0,0.0,383.0,313.0,4.0,4.0,-8.0,317.0,-100.0,217.0,,,,217.0,0.0,217.0,0.0,0.0,217.0,217.0,,168.0,1.29,1.29,1.29,170.0,1.28,1.28,1.28,
09/30/2005,739.0,512.0,719.0,681.0,38.0,-207.0,227.0,11.0,,,,167.0,49.0,30.0,769.0,-422.0,0.0,422.0,347.0,5.0,,-5.0,352.0,-114.0,238.0,0.0,,,238.0,0.0,238.0,0.0,0.0,238.0,238.0,,166.0,1.43,1.43,1.43,168.0,1.41,1.41,1.41,
12/31/2005,724.0,501.0,745.0,704.0,41.0,-244.0,223.0,12.0,,,,167.0,44.0,20.0,744.0,-487.0,0.0,487.0,257.0,58.0,,-58.0,315.0,-108.0,207.0,0.0,,,207.0,0.0,207.0,0.0,0.0,207.0,207.0,-37.35,163.0,1.27,1.27,1.04,165.738,1.25,1.25,1.02,
03/31/2006,694.0,479.0,772.0,728.0,44.0,-293.0,215.0,8.0,,,,168.0,39.0,27.0,721.0,-449.0,,449.0,272.0,,,,272.0,-70.0,202.0,8.0,,,194.0,,194.0,0.0,,194.0,194.0,,164.057,1.2,1.25,1.25,164.057,1.18,1.23,1.23,
06/30/2006,727.0,502.0,847.0,802.0,45.0,-345.0,225.0,10.0,,,,170.0,45.0,-27.0,700.0,-404.0,,404.0,296.0,-1.0,-1.0,2.0,295.0,-95.0,200.0,,,,200.0,,200.0,0.0,,200.0,200.0,,161.0,1.24,1.24,1.24,163.0,1.22,1.22,1.22,
09/30/2006,705.0,502.0,893.0,850.0,43.0,-391.0,203.0,4.0,,,,156.0,43.0,-15.0,690.0,-400.0,,400.0,290.0,-7.0,,7.0,283.0,-88.0,195.0,-5.0,,,200.0,,200.0,,,200.0,200.0,4.55,160.0,1.25,1.22,1.25,162.0,1.23,1.2,1.23,
12/31/2006,717.0,502.0,912.0,870.0,42.0,-410.0,215.0,10.0,,,,158.0,47.0,-22.0,695.0,-457.0,,457.0,238.0,47.0,,-47.0,285.0,-100.0,185.0,-114.0,,,299.0,,299.0,,,299.0,299.0,-30.55,160.063,1.89,1.17,0.98,160.063,1.87,1.16,0.97,
03/31/2007,704.0,502.0,901.0,859.0,42.0,-399.0,202.0,5.0,,,,159.0,38.0,-23.0,681.0,-404.0,,404.0,277.0,-2.0,,2.0,275.0,-86.0,189.0,-1.0,,,190.0,0.0,190.0,0.0,,190.0,190.0,,156.0,1.21,1.21,1.22,159.0,1.19,1.19,1.2,
06/30/2007,734.0,509.0,933.0,887.0,46.0,-424.0,225.0,12.0,,,,160.0,53.0,-36.0,698.0,-422.0,,422.0,276.0,11.0,,-11.0,287.0,-91.0,196.0,,,,196.0,0.0,196.0,0.0,,196.0,196.0,,154.0,1.28,1.28,1.23,157.0,1.25,1.25,1.2,
09/30/2007,733.0,503.0,952.0,900.0,52.0,-449.0,230.0,26.0,,,,164.0,40.0,-45.0,688.0,-417.0,,417.0,271.0,-6.0,,6.0,265.0,-85.0,180.0,-1.0,,,181.0,0.0,181.0,0.0,,181.0,181.0,,151.0,1.2,1.18,1.21,153.0,1.18,1.17,1.2,
12/31/2007,719.0,489.0,944.0,878.0,66.0,-455.0,230.0,13.0,,,,173.0,44.0,-108.0,611.0,-432.0,0.0,432.0,179.0,-18.0,,18.0,161.0,-44.0,117.0,-2.0,,,119.0,0.0,119.0,0.0,0.0,119.0,119.0,,148.75,0.8,0.78,0.86,150.943,0.79,0.77,0.85,
03/31/2008,713.0,476.0,863.0,775.0,88.0,-387.0,237.0,32.0,,,,166.0,39.0,-159.0,554.0,-432.0,0.0,432.0,122.0,8.0,,-8.0,151.0,-41.0,110.0,1.0,,,109.0,0.0,109.0,0.0,0.0,109.0,109.0,,149.0,0.73,0.74,0.71,151.0,0.73,0.73,0.7,
