Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2003,25890.85,1173.788,1078.907,94.881,2834.176,2834.176,,2724.783,716.214,644.574,1363.995,0.0,2982.049,,,,,9714.796,6124.966,12881.88,-6756.912,274.001,,,9777.091,8295.56,4420.037,3875.523,,,1481.531,16176.058,,1487.956,1487.956,,,,1828.12,1828.12,0.0,0.0,,,4017.081,,,4017.081,7333.157,4316.405,4316.405,0.0,0.0,,2348.456,,,2348.456,6664.861,13998.018,0.0,2967.351,,,-231.022,8766.141,390.366,11892.836,0.0,11892.836,25890.854,
09/30/2003,26154.77,1753.351,1681.937,71.414,2882.025,2882.025,,2662.239,657.919,635.954,1368.366,,2963.263,,,,,10260.88,6100.315,12827.03,-6726.71,333.01,,,9460.566,8122.661,4224.335,3898.326,,,1337.905,15893.891,,1318.196,1318.196,,,,2719.143,,,,,,4001.794,,,4001.794,8039.133,3908.314,,,,,2342.535,,,2342.535,6250.849,14289.982,,2997.861,,,-229.927,9139.985,-43.132,11864.787,,11864.787,26154.769,
12/31/2003,26715.34,1286.421,995.124,291.297,3313.377,3313.377,,2738.439,725.021,545.977,1467.441,0.0,2952.178,,,,,10290.42,6281.806,13290.75,-7008.941,406.357,,,9736.764,8539.29,4449.408,4089.882,,,1197.474,16424.927,,1754.367,1754.367,,,,2537.357,,,,,,3347.811,,,3347.811,7639.535,3452.329,,,,,2551.22,,,2551.22,6003.549,13643.084,0.0,3034.054,,,-229.696,9691.484,576.412,13072.254,0.0,13072.254,26715.338,
03/31/2004,28053.33,2053.867,1123.984,929.883,3200.593,3200.593,,2863.493,680.396,618.183,1564.914,,2824.869,,,,,10942.82,6459.007,13747.63,-7288.628,331.544,,,10319.96,9106.354,4719.306,4387.048,,,1213.606,17110.511,,1574.94,1574.94,,,,1727.595,,,,,,3651.436,,,3651.436,6953.971,4957.253,,,,,2630.067,,,2630.067,7587.32,14541.291,,3076.131,,,-223.192,9824.818,834.284,13512.041,,13512.041,28053.332,
06/30/2004,27686.18,2423.347,1231.573,1191.774,2861.185,2861.185,,2317.426,536.934,556.174,1224.318,,2901.002,,,,,10502.96,5613.859,11782.32,-6168.456,258.589,,,11310.77,10397.82,5263.615,5134.205,,,912.95,17183.218,,1485.629,1485.629,,,,2280.123,,,,,,3858.271,,,3858.271,7624.023,4686.712,,,,,2549.58,,,2549.58,7236.292,14860.315,,3133.99,,,-222.828,9281.618,633.086,12825.866,,12825.866,27686.181,
09/30/2004,27564.23,1911.293,810.891,1100.402,2945.894,2945.894,,2370.191,541.074,599.764,1229.353,,2988.625,,,,,10216.0,5697.605,11963.17,-6265.567,222.155,,,11428.46,10215.06,5216.582,4998.478,,,1213.4,17348.22,,1597.801,1597.801,,,,1853.199,,,,,,3844.457,,,3844.457,7295.457,4728.47,,,,,2584.955,,,2584.955,7313.425,14608.882,,3164.832,,,-222.098,9483.232,529.378,12955.344,,12955.344,27564.226,
12/31/2004,28767.494,2058.962,1225.628,833.334,3696.115,3696.115,,2620.463,548.737,582.787,1488.939,0.0,2358.945,,,,,10734.485,6007.874,12501.689,-6493.815,145.849,,,11879.286,10856.718,5685.124,5171.594,,,1022.568,18033.009,,1054.464,1054.464,,,,1992.683,,,,,,3778.497,,,3778.497,6825.644,4787.934,,,,,2828.133,,,2828.133,7616.067,14441.711,0.0,3239.575,,,-220.854,10033.44,1273.622,14325.783,0.0,14325.783,28767.494,
03/31/2005,28857.214,1814.519,1703.387,111.132,3537.511,3537.511,,2670.878,702.766,547.647,1420.465,0.0,2328.215,,,,,10351.123,6079.667,12705.107,-6625.44,118.484,,,12307.94,10693.557,5642.488,5051.069,,1542.519,71.864,18506.091,,986.643,986.643,,,,2478.208,,,,,,3903.127,,,3903.127,7367.978,4697.835,,,,,2613.854,,,2613.854,7311.689,14679.667,0.0,3329.273,,,-214.155,9852.654,1209.776,14177.548,0.0,14177.548,28857.215,
06/30/2005,27817.213,1534.702,1447.214,87.488,3345.248,3345.248,,2539.287,667.371,556.806,1315.11,0.0,2244.012,,,,,9663.249,6018.09,12691.81,-6673.72,127.99,,,12007.884,10321.114,5474.357,4846.757,,1623.903,62.867,18153.964,,942.6,942.6,,,,1016.946,,,,,,4123.485,,,4123.485,6083.031,4720.073,,,,,2632.226,,,2632.226,7352.299,13435.33,0.0,3473.771,,,-213.156,10284.544,836.752,14381.911,0.0,14381.911,27817.241,
09/30/2005,28830.959,2927.658,2845.007,82.651,3203.038,3203.038,,2686.168,702.66,586.838,1396.67,0.0,2171.815,,,,,10988.679,5985.335,12738.112,-6752.777,135.245,,,11721.7,10084.522,5406.266,4678.256,,1597.808,39.37,17842.28,,1030.356,1030.356,,,,3533.23,,,,,,4194.929,,,4194.929,8758.515,3049.169,,,,,2760.244,,,2760.244,5809.413,14567.928,,3515.086,,,-213.029,10330.476,630.498,14263.031,,14263.031,28830.959,
12/31/2005,29141.203,2956.093,2893.687,62.406,3576.794,3576.794,,2541.979,708.155,630.267,1203.557,0.0,2311.162,,,,,11386.028,6003.141,12760.421,-6757.28,134.013,,,11618.021,9960.894,5219.247,4741.647,,,1657.127,17755.175,,1032.516,1032.516,,,,2062.01,,,,,,4320.988,,,4320.988,7415.514,4571.504,,,,,2738.914,,,2738.914,7310.418,14725.932,0.0,3523.766,,,-212.255,10404.568,699.192,14415.271,0.0,14415.271,29141.203,
03/31/2006,28531.5,2404.662,2343.096,61.566,3342.637,3342.637,,2418.537,666.414,652.745,1099.378,0.0,2442.996,,,,,10608.832,6052.913,12982.843,-6929.93,138.304,,,11731.451,9915.036,5258.986,4656.05,,1790.9,25.515,17922.668,,930.821,930.821,,,,2140.839,,,,,,4088.88,,,4088.88,7160.54,4151.776,,,,,2777.039,,,2777.039,6928.815,14089.355,0.0,3666.015,,,-196.295,10109.898,862.527,14442.145,0.0,14442.145,28531.5,
06/30/2006,34061.267,1096.84,790.902,305.938,3673.178,3673.178,,2632.27,702.489,667.62,1262.161,0.0,2495.497,,,,,9897.785,6797.672,14270.986,-7473.314,1774.215,,,15591.595,13520.234,7624.088,5896.146,,2071.361,0.0,24163.482,,1036.931,1036.931,,,,2251.778,,,,,,4405.475,,,4405.475,7694.184,8174.695,,,,,3006.882,,,3006.882,11181.577,18875.761,0.0,3791.827,,,-195.406,10270.234,1318.851,15185.506,0.0,15185.506,34061.267,
09/30/2006,33299.872,1051.134,526.37,524.764,3577.729,3577.729,,2735.709,800.751,671.081,1263.877,0.0,2706.006,,,,,10070.578,6865.738,14202.21,-7336.472,1366.466,,,14997.09,13128.356,7434.238,5694.118,,1868.734,0.0,23229.294,,995.34,995.34,,,,1937.133,,,,,,4501.528,,,4501.528,7434.001,7508.199,,,,,2724.271,,,2724.271,10232.47,17666.471,0.0,4131.244,,,-195.391,10506.243,1191.305,15633.401,0.0,15633.401,33299.872,
12/31/2006,36178.172,1373.435,521.192,852.243,4231.142,4231.142,,2806.421,781.647,686.425,1338.349,0.0,2870.885,,,,,11281.883,6946.435,14401.939,-7455.504,1229.873,,,16719.981,15852.9,9449.281,6403.619,,,867.081,24896.289,,1175.59,1175.59,,,,5401.261,,,,,,5374.344,,,5374.344,11951.195,7009.664,,,,,3163.127,,,3163.127,10172.791,22123.986,0.0,4290.929,,,-195.237,9568.728,389.766,14054.186,0.0,14054.186,36178.172,
03/31/2007,36286.117,1641.879,682.348,959.531,3278.283,3278.283,,2174.025,575.61,439.269,1159.146,0.0,4410.03,,,,,11504.217,5696.195,11535.486,-5839.291,993.636,,,18092.069,15234.432,9234.655,5999.777,,,2857.637,24781.9,,987.514,987.514,,,,5935.472,,,,,,5382.12,,,5382.12,12305.106,6541.169,,,,,3120.701,,,3120.701,9661.87,21966.976,0.0,5195.018,,,-1029.556,9532.954,620.725,14319.141,0.0,14319.141,36286.117,
06/30/2007,37153.222,2237.074,1538.931,698.143,3395.031,3395.031,,2146.06,514.552,284.347,1347.161,0.0,4560.744,,,,,12338.909,5824.607,11754.396,-5929.789,1005.232,,,17984.474,15162.217,9347.839,5814.378,,,2822.257,24814.313,,1061.499,1061.499,,,,5720.842,,,,,,5227.876,,,5227.876,12010.217,6606.005,,,,,3202.847,,,3202.847,9808.852,21819.069,0.0,5546.647,,,-1029.015,9949.525,866.996,15334.153,0.0,15334.153,37153.222,
09/30/2007,37621.909,2548.95,1910.831,638.119,4211.457,4211.457,,2924.754,692.315,580.514,1651.925,0.0,3153.035,,,,,12838.196,7231.699,15091.968,-7860.269,1062.589,,,16489.425,15522.766,9671.018,5851.748,,,966.659,24783.713,,1154.396,1154.396,,,,5764.391,,,,,,5364.272,,,5364.272,12283.059,6477.919,,,,,3252.771,,,3252.771,9730.69,22013.749,0.0,5791.746,,,-1213.355,10125.216,904.553,15608.16,0.0,15608.16,37621.909,
12/31/2007,39713.924,2820.827,2456.384,364.443,4946.876,4946.876,,2951.442,592.725,681.634,1677.083,0.0,3323.588,,,,,14042.733,7518.149,15597.801,-8079.652,1125.262,,,17027.78,15849.319,10128.841,5720.478,,,1178.461,25671.191,,1219.529,1219.529,,,,2725.915,,,,,,5157.834,,,5157.834,9103.278,9487.789,,,,,3344.317,,,3344.317,12832.106,21935.384,0.0,6104.102,,,-1213.134,10805.809,2081.763,17778.54,0.0,17778.54,39713.924,
03/31/2008,41177.572,3636.599,2709.951,926.648,4998.28,4998.28,,3075.636,582.05,684.082,1809.504,0.0,3401.225,,,,,15111.74,7620.704,15923.027,-8302.323,1084.132,,,17360.996,15818.578,10293.626,5524.952,,,1542.418,26065.832,,1228.243,1228.243,,,,4179.156,,,,,,5363.046,,,5363.046,10770.445,9042.858,,,,,3384.725,,,3384.725,12427.583,23198.028,0.0,6526.51,,,-2001.815,11200.647,2254.202,17979.544,0.0,17979.544,41177.572,
06/30/2008,44073.719,5178.274,3796.586,1381.688,5189.052,5189.052,,3161.204,617.682,790.956,1752.566,0.0,3428.638,,,,,16957.168,7791.884,16299.707,-8507.823,1091.254,,,18233.413,16801.052,10791.052,6010.0,,,1432.361,27116.551,,1180.397,1180.397,,,,5427.123,,,,,,5409.03,,,5409.03,12016.55,8458.584,,,,,4639.783,,,4639.783,13098.367,25114.917,0.0,6745.205,,,-2250.693,11963.641,2500.649,18958.802,0.0,18958.802,44073.719,
09/30/2008,41753.012,3766.47,2810.343,956.127,4994.075,4994.075,,3100.122,604.371,702.609,1793.142,0.0,3366.066,,,,,15226.733,7640.721,16123.416,-8482.695,1081.999,,,17803.559,16414.003,10730.692,5683.311,,,1389.556,26526.279,,1223.848,1223.848,,,,2096.462,,,,,,6239.129,,,6239.129,9559.439,8468.033,,,,,4379.705,,,4379.705,12847.738,22407.177,0.0,7309.276,,,-2240.285,12453.61,1823.234,19345.835,0.0,19345.835,41753.012,
12/31/2008,42419.204,5079.625,4112.022,967.603,5465.66,5465.66,,2775.849,531.759,698.14,1545.95,0.0,3721.425,,,,,17042.559,7219.166,15188.673,-7969.507,1073.736,,,17083.743,15187.361,9987.361,5200.0,,,1896.382,25376.645,,1351.436,1351.436,,,,2731.975,,,,,,7508.497,,,7508.497,11591.908,8713.327,,,,,4634.418,,,4634.418,13347.745,24939.653,0.0,7444.411,,,-2626.404,13825.383,-1163.839,17479.551,0.0,17479.551,42419.204,
03/31/2009,45437.597,5703.777,4874.795,828.982,5227.102,5227.102,0.0,3159.093,603.516,686.224,1869.353,0.0,3917.922,167.0,,,3805.922,18007.894,7310.433,15330.092,-8019.659,1053.854,1053.854,,19065.416,17713.888,11648.675,6065.213,,,1184.528,27429.703,,7522.137,1184.761,926.513,,5410.863,4038.282,3500.404,,,,537.878,209.852,,25.0,118.852,11770.271,11675.953,11675.953,,,,4008.233,,,3983.233,15684.186,27454.457,0.0,7853.114,,,-3344.028,14629.154,-1194.941,17943.299,39.841,17983.14,45437.597,
06/30/2009,47630.017,6887.943,4204.304,2683.639,5452.765,5452.765,0.0,3520.839,610.788,647.612,2262.439,0.0,3766.829,75.0,,,3681.829,19628.376,7448.303,15884.553,-8436.25,1051.952,1051.952,,19501.386,18214.362,12217.882,5996.48,,,1212.024,28001.641,,7561.446,1185.405,932.321,,5443.72,4331.83,4295.727,,,,36.103,149.105,,239.0,36.105,12042.381,11371.518,11371.518,,,,4296.05,,,4057.05,15667.568,27709.949,,7927.426,,,-3338.36,15296.662,-6.616,19879.112,40.956,19920.068,47630.017,
09/30/2009,49846.82,8695.152,4875.915,3819.237,5474.987,5474.987,,3421.68,587.315,600.333,2234.032,0.0,3824.023,115.0,,,3772.023,21415.842,7522.399,16134.523,-8612.124,1110.767,1110.767,,19797.812,18452.007,12538.941,5913.066,,,1230.805,28430.978,,8331.672,1394.952,1184.353,,5752.367,4077.73,4042.619,,,,35.111,115.105,,77.0,36.105,12524.507,11576.556,11576.556,,,,4371.007,,,4294.007,15947.563,28472.07,,8005.56,,,-3321.727,16152.254,498.968,21335.055,39.695,21374.75,49846.82,
12/31/2009,52581.623,9932.048,8809.339,1122.709,6541.941,6541.941,,3264.877,527.11,448.487,2289.28,0.0,3575.025,80.0,,2364.142,1179.883,23313.891,7619.489,16486.906,-8867.417,1132.866,1132.866,,20515.377,19492.163,13200.174,6291.989,21.0,,922.214,29267.732,,7745.869,1280.542,442.14,620.64,5402.547,5189.62,4978.438,,,,211.182,114.0,,218.0,0.0,13049.489,11266.294,11266.294,,,,5078.444,,2394.0,2466.444,16344.738,29394.227,0.0,8257.873,,,-3310.347,17342.694,854.074,23144.294,43.102,23187.396,52581.623,
03/31/2010,53358.622,1822.073,1566.82,255.253,6520.222,6520.222,0.0,3410.921,525.147,746.89,2138.884,0.0,5937.462,73.0,,,5764.462,17690.678,8060.114,16803.187,-8743.073,1120.483,1120.483,,26487.347,25671.055,15007.686,10663.369,,,743.292,35667.944,,8652.965,1663.523,769.488,,6219.954,6448.52,5730.427,,,,718.093,82.0,,151.0,0.0,15183.485,10878.649,10878.649,,,,6284.148,,,6133.148,17162.797,32346.282,0.0,8413.595,,,-3945.682,17367.857,-975.671,20860.099,152.241,21012.34,53358.622,
06/30/2010,53381.402,4372.778,4321.702,51.076,6338.35,6338.35,0.0,3168.641,510.114,724.835,1933.692,0.0,6035.538,176.0,,,5754.538,19915.307,7875.608,16856.968,-8981.36,251.24,251.24,,25339.247,24484.497,14218.098,10266.399,,,678.75,33466.095,,8748.866,1615.606,906.674,,6226.586,5868.394,3650.975,,,,2217.419,72.0,,3.0,0.0,14689.26,12612.655,12612.655,,,,6084.853,,,6081.853,18697.508,33386.768,0.0,8504.865,,,-3942.188,17978.462,-2629.43,19911.709,82.925,19994.634,53381.402,
09/30/2010,57373.62,3849.951,3818.145,31.806,6248.908,6248.908,,3308.758,577.928,705.676,2025.154,0.0,6039.803,452.0,,,5838.803,19447.42,7939.787,17259.216,-9319.429,255.153,255.153,,29731.26,28454.213,15807.536,12646.677,,,825.047,37926.2,,9731.499,1531.72,874.915,,7324.864,5806.372,3587.83,,,,2218.542,46.0,,,0.0,15583.871,12910.681,12910.681,,,,7396.344,,,7396.344,20307.025,35890.896,,8624.344,,,-3918.31,18181.133,-1483.235,21403.932,78.792,21482.724,57373.62,
12/31/2010,60573.852,5451.45,3648.371,1803.079,7184.034,7184.034,0.0,3188.734,746.419,383.58,2058.735,0.0,6493.311,138.0,,3076.051,3292.26,22317.529,7970.956,17374.302,-9403.346,302.049,302.049,,29983.318,28081.705,15930.077,12151.628,27.0,,1736.613,38256.323,,10737.668,1535.759,1307.723,680.749,7213.437,6394.766,4349.796,,,,2044.97,130.0,0.0,36.0,0.0,17262.434,12523.517,12523.517,,,,8022.77,0.0,2425.0,5561.77,20546.287,37808.721,0.0,8744.703,,,-3916.823,19215.768,-1366.846,22676.802,88.329,22765.131,60573.852,
03/31/2011,61651.363,6502.28,2740.156,3762.124,7160.219,7160.219,0.0,3400.996,620.29,491.423,2289.283,0.0,6583.637,122.0,,,6483.637,23647.132,8078.195,17337.024,-9258.829,390.122,390.122,,29535.914,28836.827,16629.027,12207.8,,,577.087,38004.231,,10901.14,1577.168,1272.28,746.053,7305.639,6251.963,4718.336,,,,1533.627,72.0,,48.0,0.0,17225.103,12530.246,12530.246,,,,7175.682,,,7127.682,19705.928,36931.031,0.0,8842.675,,,-3718.827,19323.753,182.049,24629.65,90.682,24720.332,61651.363,
06/30/2011,62004.241,8893.499,4077.018,4816.481,7038.069,7038.069,,3475.006,686.28,515.876,2272.85,0.0,4725.604,201.0,,,4703.604,24132.178,8128.45,17626.773,-9498.323,451.928,451.928,,29291.685,28496.527,16757.172,11739.355,,,594.158,37872.063,,10222.578,1448.555,487.376,747.088,7539.559,5591.35,5565.507,,,,25.843,26.0,,,0.0,15839.928,12627.761,12627.761,,,,7066.849,,,7066.849,19694.61,35534.538,,9005.788,,,-3713.83,20509.111,577.784,26378.853,90.85,26469.703,62004.241,
09/30/2011,59628.176,7976.502,5049.299,2927.203,7043.542,7043.542,0.0,3269.317,584.339,389.147,2295.831,0.0,4805.055,616.0,,,4726.055,23094.416,7977.46,17519.806,-9542.346,392.788,392.788,,28163.512,27024.362,16231.185,10793.177,,,523.15,36533.76,,11711.4,1601.998,466.855,747.762,8894.785,3624.561,3589.563,,,,34.998,78.0,,,0.0,15413.961,13096.767,13096.767,,,,6428.476,,,6428.476,19525.243,34939.204,0.0,9102.857,,,-3691.223,20052.443,-860.277,24603.8,85.172,24688.972,59628.176,
12/31/2011,60276.893,8097.359,6812.82,1284.539,7683.92,7683.92,,3284.249,631.364,432.358,2220.527,0.0,4703.246,598.0,,2700.54,1722.706,23768.774,7873.955,18016.565,-10142.61,378.225,378.225,,28255.939,25695.016,15705.38,9989.636,66.0,,1896.923,36508.119,,11924.473,1721.127,514.947,754.284,8934.115,3374.755,2347.859,,,,1026.896,181.0,0.0,0.0,0.0,15480.228,12039.822,12039.822,,,,8230.698,0.0,4004.0,4226.698,20270.52,35750.748,0.0,9817.134,,,-3687.478,20907.362,-2597.185,24439.833,86.312,24526.145,60276.893,
03/31/2012,62415.801,9526.561,4345.91,5180.651,7659.882,7659.882,0.0,3549.348,731.607,497.466,2320.275,0.0,4866.34,588.0,,,4757.34,25602.131,7955.257,18379.308,-10424.051,374.746,374.746,,28483.667,25695.652,15903.365,9792.287,,,2200.015,36813.67,,11937.488,1726.962,759.361,802.611,8648.554,4785.435,3757.859,,,,1027.576,63.0,,,0.0,16785.923,11861.505,11861.505,,,,8224.939,,,8224.939,20086.444,36872.367,0.0,10378.07,,,-4297.725,21314.465,-1941.119,25453.691,89.743,25543.434,62415.801,
06/30/2012,61859.79,11002.138,7052.776,3949.362,6767.952,6767.952,0.0,3518.452,751.018,503.273,2264.161,0.0,4968.95,681.0,,,4835.95,26257.492,7831.272,18210.082,-10378.81,389.901,389.901,,27381.125,24340.473,15356.921,8983.552,,,2359.652,35602.298,,10919.544,1519.46,477.459,800.448,8122.177,6082.923,5063.525,,,,1019.398,118.0,,,0.0,17120.467,12004.092,12004.092,,,,8162.746,,,8162.746,20166.838,37287.305,0.0,10815.177,,,-5012.598,22227.912,-3543.531,24486.96,85.525,24572.485,61859.79,
09/30/2012,63257.738,11504.522,7996.948,3507.574,6948.714,6948.714,0.0,3814.256,783.424,530.464,2500.368,0.0,4996.752,759.0,,,4865.752,27264.244,7960.648,18629.832,-10669.184,380.383,380.383,,27652.463,24668.675,15708.924,8959.751,,,2224.788,35993.494,,11878.987,1605.202,709.364,808.256,8756.165,4224.991,3206.147,,,,1018.844,182.0,,,0.0,16285.978,12054.64,12054.64,,,,7812.779,,,7812.779,19867.419,36153.397,0.0,11418.613,,,-4975.279,23326.756,-2755.915,27014.175,90.166,27104.341,63257.738,
12/31/2012,67235.0,15174.0,10802.0,4372.0,7613.0,7613.0,0.0,3793.0,818.0,629.0,2346.0,0.0,4743.0,185.0,,2986.0,1637.0,31323.0,8063.0,18929.0,-10866.0,274.0,274.0,,27575.0,24362.0,15774.0,8588.0,69.0,,2959.0,35912.0,,10743.0,1797.0,655.0,221.0,8070.0,2391.0,2082.0,,,,309.0,146.0,0.0,80.0,0.0,13280.0,18085.0,18085.0,,,,9057.0,0.0,4871.0,4106.0,27142.0,40422.0,0.0,11755.0,,,-5591.0,24151.0,-3594.0,26721.0,92.0,26813.0,67235.0,
03/31/2013,42686.613,8517.313,4373.12,4144.193,3917.865,3917.865,,2710.25,537.054,367.547,1805.649,0.0,3951.44,175.0,537.235,,3314.205,19096.868,5791.492,12416.667,-6625.175,146.076,146.076,,17652.177,15482.258,9424.657,6057.601,,,1994.919,23589.745,,6370.937,1087.979,141.978,218.867,4922.113,3635.85,3358.255,,,,277.595,399.539,,,269.539,10406.326,3466.576,3466.576,,,,6130.436,,,6130.436,9597.012,20003.338,0.0,11615.374,,,-6194.998,20062.483,-2894.673,22588.186,95.089,22683.275,42686.613,
06/30/2013,42903.346,9393.592,5572.254,3821.338,3938.998,3938.998,,2725.179,514.118,353.804,1857.257,0.0,3773.355,104.0,533.183,,3115.172,19831.124,5768.649,12520.032,-6751.383,154.268,154.268,,17149.305,15000.331,9357.505,5642.826,,,2044.974,23072.222,,5924.451,1042.248,138.772,218.048,4525.383,4523.778,4259.614,,,,264.164,471.385,,,302.385,10919.614,3410.759,3410.759,,,,6145.327,,,6145.327,9556.086,20475.7,0.0,11730.952,,,-6487.355,20318.892,-3226.425,22336.064,91.582,22427.646,42903.346,
09/30/2013,44132.477,8605.484,2882.454,5723.03,3882.803,3882.803,0.0,2804.07,513.533,379.143,1911.394,0.0,4456.592,114.0,538.976,,3817.616,19748.949,5842.369,12714.2,-6871.831,142.527,142.527,,18398.632,15651.001,9724.128,5926.873,,,2633.631,24383.528,,6037.289,1008.912,228.175,216.937,4583.265,4859.876,4595.867,,,,264.009,434.5,,,348.5,11331.665,3403.069,3403.069,,,,5609.812,,,5609.812,9012.881,20344.546,0.0,11793.44,,,-6808.771,21668.078,-2956.51,23696.237,91.694,23787.931,44132.477,
12/31/2013,42953.0,8098.0,3475.0,4623.0,3986.0,3986.0,0.0,2693.0,478.0,349.0,1866.0,0.0,4470.0,87.0,438.0,2528.0,1420.0,19247.0,5905.0,12870.0,-6965.0,119.0,119.0,,17682.0,15507.0,9772.0,5735.0,685.0,,1403.0,23706.0,,5873.0,1026.0,175.0,341.0,4331.0,3173.0,3164.0,,,,9.0,461.0,0.0,0.0,386.0,9507.0,3388.0,3388.0,,,,4791.0,0.0,4784.0,7.0,8179.0,17686.0,0.0,12048.0,12048.0,,-6844.0,21979.0,-2012.0,25171.0,96.0,25267.0,42953.0,
03/31/2014,41662.0,7047.0,2060.0,4987.0,3883.0,3883.0,0.0,2775.0,532.0,322.0,1921.0,0.0,4226.0,98.0,249.0,,3928.0,17931.0,5948.0,13005.0,-7057.0,122.0,122.0,,17661.0,15394.0,9781.0,5613.0,,,2169.0,23731.0,,5583.0,1074.0,152.0,331.0,4026.0,4378.0,4370.0,,,,8.0,225.0,,,169.0,10186.0,3387.0,3387.0,,,,4600.0,,,4600.0,7987.0,18173.0,0.0,12032.0,12032.0,,-8713.0,22005.0,-1934.0,23390.0,99.0,23489.0,41662.0,
06/30/2014,41475.0,7062.0,3570.0,3492.0,4056.0,4056.0,0.0,2823.0,564.0,339.0,1920.0,0.0,4317.0,106.0,252.0,,3994.0,18258.0,5935.0,13096.0,-7161.0,130.0,130.0,,17152.0,15179.0,9751.0,5428.0,,,1867.0,23217.0,,5625.0,1062.0,181.0,331.0,4051.0,3962.0,3953.0,,,,9.0,266.0,,,242.0,9853.0,3403.0,3403.0,,,,4515.0,,,4515.0,7918.0,17771.0,0.0,12126.0,12126.0,,-8709.0,22137.0,-1952.0,23602.0,102.0,23704.0,41475.0,
09/30/2014,42514.0,4877.0,3613.0,1264.0,3618.0,3618.0,0.0,2696.0,533.0,290.0,1873.0,0.0,5273.0,100.0,1100.0,,3993.0,16464.0,5872.0,12694.0,-6822.0,221.0,221.0,,19957.0,16142.0,10048.0,6094.0,,,3715.0,26050.0,,5358.0,965.0,481.0,332.0,3580.0,4582.0,4376.0,,,,206.0,883.0,,,721.0,10823.0,3719.0,3719.0,,,,4979.0,,,4979.0,8698.0,19521.0,0.0,12207.0,12207.0,,-8679.0,22335.0,-2975.0,22888.0,105.0,22993.0,42514.0,
12/31/2014,41207.0,4460.0,4063.0,397.0,3586.0,3586.0,0.0,2643.0,558.0,278.0,1807.0,0.0,2867.0,101.0,892.0,,1718.0,13556.0,5935.0,12632.0,-6697.0,229.0,229.0,,21487.0,16265.0,10067.0,6198.0,374.0,,4747.0,27651.0,,5220.0,1064.0,270.0,362.0,3524.0,4437.0,4382.0,,,,55.0,810.0,0.0,,680.0,10467.0,3393.0,3393.0,,,,5708.0,0.0,5600.0,108.0,9101.0,19568.0,0.0,12383.0,12383.0,0.0,-8678.0,22874.0,-5053.0,21526.0,113.0,21639.0,41207.0,
03/31/2015,43095.0,9849.0,3226.0,6623.0,3481.0,3481.0,,2623.0,556.0,287.0,1780.0,0.0,4032.0,150.0,173.0,,3415.0,19985.0,5699.0,12251.0,-6552.0,244.0,244.0,,17167.0,15834.0,9855.0,5979.0,,227.0,956.0,23110.0,,5816.0,1012.0,534.0,358.0,3912.0,2972.0,2921.0,,,,51.0,418.0,,442.0,184.0,9206.0,5931.0,5931.0,,,,5970.0,,,5528.0,11901.0,21107.0,0.0,12462.0,12462.0,,-9721.0,24740.0,-5607.0,21874.0,114.0,21988.0,43095.0,
06/30/2015,44125.0,11177.0,4048.0,7129.0,3553.0,3553.0,,2735.0,563.0,303.0,1869.0,0.0,3666.0,103.0,93.0,,3216.0,21131.0,5738.0,12433.0,-6695.0,243.0,243.0,,17013.0,15681.0,9896.0,5785.0,,,1229.0,22994.0,,5919.0,1000.0,589.0,358.0,3972.0,2899.0,2867.0,,,,32.0,367.0,,,292.0,9185.0,5862.0,5862.0,,,,5952.0,,,5952.0,11814.0,20999.0,0.0,12566.0,12566.0,,-9716.0,25162.0,-5004.0,23008.0,118.0,23126.0,44125.0,
