Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,Price/Earnings per Share,EV/Market Cap,Total Debt/EV,EV/Cash Flow,EV/Free Cash Flow,EV/Net Income,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2009,822.7,-7064.0,0.0,0.0,8504.0,2262.7,0.25341,,2.750334,3.758342,0.44358,0.44358,,0.274967,823.08,2263.08,5.225635,,
06/30/2009,3026.67,-5374.0,0.0,0.0,7857.0,5509.67,0.611235,,1.820374,1.426038,1.174269,1.174269,,0.552625,3028.068,5511.068,12.724411,,
09/30/2009,5843.55,-7144.0,0.0,1028.0,7830.0,7557.55,0.818182,,1.293315,1.03605,1.841508,1.841508,,0.608645,5396.62,7110.62,15.455112,,
12/31/2009,5550.15,-5002.0,0.0,1074.0,8014.0,9636.15,1.062537,,1.736196,0.83166,4.990238,4.990238,,0.784958,5586.47,9672.47,19.705828,,
03/31/2010,8968.26,-3466.0,0.0,1134.0,8556.0,15192.26,1.557222,,1.694003,0.563182,11.887527,11.887527,81.242032,1.178517,9050.79,15274.79,31.068016,,
06/30/2010,6391.23,-4586.0,0.0,1116.0,9023.0,11944.23,1.233526,197.104509,1.868847,0.755428,10.674021,10.674021,42.81086,0.857385,6459.194,12012.194,24.425828,,
09/30/2010,5987.8,-3598.0,0.0,1069.0,9042.0,12500.8,1.255226,27.047905,2.087712,0.723314,11.871605,11.871605,36.445481,0.833276,6035.458,12548.458,25.511837,,
12/31/2010,6438.6,-3132.0,0.0,1110.0,8883.0,13299.6,1.318228,133.401015,2.065604,0.667915,9.95479,9.95479,93.659155,0.959498,6433.344,13294.344,27.142041,,
03/31/2011,6608.86,-3742.0,0.0,1152.0,9267.0,13285.86,1.297954,,2.01031,0.697508,8.615992,8.615992,577.646087,0.943799,6654.624,13331.624,27.058778,,
06/30/2011,5047.48,-2831.0,0.0,1126.0,8581.0,11923.48,1.137628,,2.362264,0.719672,7.355632,7.355632,,0.826183,5043.368,11919.368,24.284073,,
09/30/2011,2818.34,-3648.0,0.0,1090.0,8402.0,8662.34,0.838156,,3.073561,0.969946,3.62138,3.62138,,0.53215,2817.192,8661.192,17.64224,,
12/31/2011,3216.05,-4488.0,0.0,1110.0,8378.0,8216.05,0.792443,,2.554702,1.019711,2.629136,2.629136,167.67449,0.545265,3227.185,8227.185,16.733299,,
03/31/2012,4093.44,-4187.0,0.0,1145.0,8080.0,9131.44,0.902762,,2.23075,0.884855,3.599306,3.599306,253.651111,0.619585,4124.224,9162.224,18.559837,,
06/30/2012,2784.72,-3874.0,0.0,1149.0,7838.0,7897.72,0.800823,24.391715,2.836091,0.992438,3.155302,3.155302,31.845645,0.499318,2795.474,7908.474,16.052276,,
09/30/2012,2573.16,-3741.0,0.0,1220.0,7558.0,7610.16,0.770493,7.857726,2.957515,0.993146,5.006684,5.006684,25.53745,0.463271,2583.097,7620.097,15.467805,,
12/31/2012,3694.92,-3632.0,0.0,1288.0,7178.0,8528.92,0.877461,10.08934,2.308283,0.841607,8.865821,8.865821,26.323827,0.517124,3709.189,8543.189,17.335203,,
03/31/2013,4930.0,-3797.0,0.0,1287.0,7157.0,9577.0,0.986506,11.99881,1.942596,0.747311,7.517268,7.517268,25.136483,0.590371,4968.0,9615.0,19.425963,,
06/30/2013,5636.54,-3613.0,0.0,1213.0,7091.0,10327.54,1.067225,10.404651,1.832248,0.686611,7.440591,7.440591,23.155919,0.70308,5676.475,10367.475,20.905951,,
09/30/2013,6336.0,-3554.0,0.0,1241.0,7123.0,11146.0,1.178473,11.693684,1.759154,0.639063,6.846437,6.846437,21.434615,0.763216,6391.04,11201.04,22.517172,,
12/31/2013,7687.35,-4214.0,0.0,1227.0,7441.0,12141.35,1.291221,12.844243,1.579393,0.612864,9.752088,9.752088,21.680982,0.843559,7783.636,12237.636,24.52798,,
03/31/2014,8794.08,-4360.0,0.0,1219.0,7419.0,13072.08,1.3874,12.9765,1.486464,0.567545,10.491236,10.491236,20.393261,0.842545,8912.871,13190.871,26.355,,
06/30/2014,8647.8,-4138.0,0.0,2033.0,6948.0,13490.8,1.425185,12.136261,1.560027,0.515018,11.462022,11.462022,19.956805,0.831175,8762.64,13605.64,27.144467,,
09/30/2014,6510.7,-3477.0,0.0,1956.0,6897.0,11886.7,1.272802,26.042547,1.825718,0.580228,9.200232,9.200232,,0.783825,6505.46,11881.46,23.916901,,
12/31/2014,4224.5,-4645.0,0.0,1874.0,6812.0,8265.5,0.883916,,1.956563,0.824149,3.390279,3.390279,,0.553877,4221.95,8262.95,16.630785,,
03/31/2015,3640.38,-5158.0,0.0,1757.0,6789.0,7028.38,0.750575,,1.930672,0.965941,2.342013,2.342013,,0.458652,3646.959,7034.959,14.113213,,
06/30/2015,3762.29,-4100.0,0.0,2037.0,6773.0,8472.29,0.930407,,2.251897,0.79943,3.573298,3.573298,,0.618867,3779.701,8489.701,17.046861,,
09/30/2015,2296.14,-3666.0,0.0,1837.0,6740.0,7207.14,0.799372,,3.138807,0.935184,2.934503,2.934503,,0.530756,2297.988,7208.988,14.501288,,
12/31/2015,1857.54,-5965.0,0.0,1813.0,6669.0,4374.54,0.500062,8.292003,2.355018,1.524503,2.749554,2.749554,,0.341121,1858.659,4375.659,8.784217,,
03/31/2016,1359.54,-4043.0,0.0,1918.0,4715.0,3949.54,0.481769,9.285462,2.905056,1.19381,3.229387,3.229387,,0.281006,1363.362,3953.362,7.930803,,
06/30/2016,1284.84,-3457.0,0.0,1876.0,4586.0,4289.84,0.518284,8.267058,3.338813,1.069038,1.998993,1.998993,,0.283476,1291.032,4296.032,8.614137,,
09/30/2016,2470.08,-3078.0,0.0,1878.0,4582.0,5852.08,0.702784,,2.369186,0.782969,2.623075,2.623075,,0.393523,2471.568,5853.568,11.751165,,
12/31/2016,1897.38,-2784.0,0.0,1823.0,4564.0,5500.38,0.657233,,2.898934,0.829761,2.938237,2.938237,,0.435019,1886.331,5489.331,11.04494,,
03/31/2017,2055.88,-3018.0,0.0,1904.0,4572.0,5513.88,0.629798,,2.682005,0.82918,2.427952,2.427952,,0.430368,2064.12,5522.12,11.04986,,
06/30/2017,1881.23,-2853.0,0.0,1978.0,4578.0,5584.23,0.638782,,2.968393,0.819809,2.641547,2.641547,,0.428962,1889.524,5592.524,11.190842,,
09/30/2017,1921.15,-2836.0,0.0,2018.0,4593.0,5696.15,0.646775,5.427871,2.964969,0.806334,2.839556,2.839556,16.655409,0.435852,1931.16,5706.16,11.41513,,
12/31/2017,1551.89,-2875.0,0.0,1910.0,4574.0,5160.89,0.622169,1.788925,3.325551,0.886281,2.020709,2.020709,6.316879,0.384624,1561.531,5170.531,10.342465,,
03/31/2018,1417.83,-2843.0,0.0,1844.0,4996.0,5414.83,0.657219,1.643237,3.819097,0.922651,2.696628,2.696628,6.995904,0.415949,1422.641,5419.641,10.808044,,
06/30/2018,2254.5,-2243.0,0.0,1831.0,4385.0,6227.5,0.761774,2.869706,2.762253,0.704135,3.44632,3.44632,8.172572,0.482378,2261.7,6234.7,12.43014,,
09/30/2018,2089.17,-2505.0,0.0,1823.0,4381.0,5788.17,0.731569,2.672864,2.77056,0.756889,3.628947,3.628947,7.22618,0.452271,2098.761,5797.761,11.553234,,
12/31/2018,2334.66,-1974.0,0.0,1739.0,4018.0,6117.66,0.745057,25.378084,2.620364,0.656787,3.746271,3.746271,51.408908,0.491378,2333.728,6116.728,12.210898,,
03/31/2019,1926.49,-2221.0,0.0,1808.0,4346.0,5859.49,0.719839,195.497933,3.041537,0.741703,3.534071,3.534071,32.372873,0.448179,1947.938,5880.938,11.649085,,
06/30/2019,1869.84,-1938.0,0.0,1835.0,4355.0,6121.84,0.767629,,3.273991,0.711387,3.278972,3.278972,38.502138,0.444998,1887.277,6139.277,12.146508,,
09/30/2019,2217.6,-1629.0,0.0,1758.0,4017.0,6363.6,0.791197,,2.869589,0.631246,2.80582,2.80582,205.277419,0.442316,2249.28,6395.28,12.62619,,
12/31/2019,2217.6,-3341.0,0.0,447.0,3588.0,2911.6,0.359634,7.814651,1.312951,1.232312,1.400481,1.400481,8.48863,0.205259,2245.76,2939.76,5.776984,,
03/31/2020,1676.6,-2483.0,0.0,385.0,2851.0,2429.6,0.307973,5.568573,1.449123,1.173444,0.925562,0.925562,23.58835,0.16815,1674.276,2427.276,4.811089,,
06/30/2020,1168.86,-2597.0,0.0,445.0,2817.0,1833.86,0.228291,11.501636,1.56893,1.536104,0.709973,0.709973,,0.125238,1183.875,1848.875,3.624229,,
09/06/2020,2055.27773822,-2597.0,0.0,445.0,2817.0,2720.27773822,0.338637836203162,17.2275583080495,1.323557243692,1.03555602445333,1.05314662726287,1.05314662726287,,0.185773252627194,1773.25001955032,2438.25001955032,3.62422924901186,,
09/30/2020,,,,,,,0.340332508222194,10.0289855072464,,,,,97.152776365,0.187949347448454,,,,,
12/31/2020,,,,,,,0.339144463061962,8.65,,,,,61.8244940504545,0.187721055685112,,,,,
